#{"t_start": 1521367960.4158213, "env_id": "Walker2d-v2"}
r,l,t
64.701221,82,2.600346
-0.726407,23,2.993149
-5.546004,17,3.015133
78.38724,188,4.78285
-11.708587,59,5.220553
31.071978,49,5.650445
-13.845262,13,5.665939
0.83481,10,5.678242
291.615299,171,7.366694
67.358455,179,8.694824
89.470573,204,10.428621
227.281416,124,12.518712
-1.855878,7,12.528193
62.815699,176,14.224643
-5.629031,65,14.671553
98.659124,214,16.405005
-22.529078,75,17.239482
81.212915,195,18.952184
-7.535301,67,19.403131
-23.141303,71,19.8585
-47.20645,89,21.127466
-33.588084,79,21.963764
-6.307255,38,22.006024
154.145208,269,24.548836
98.432435,201,26.266875
352.147773,229,28.021783
98.988277,215,32.810228
420.136833,297,35.38063
81.866645,174,36.704942
5.315158,166,38.013956
6.027707,101,38.873937
-11.307222,133,40.145981
28.509101,66,40.695695
110.211638,175,42.39369
7.835145,49,42.821937
13.865541,40,43.24217
69.886763,151,44.534354
292.498907,171,45.840936
-41.216678,101,46.703739
275.884134,155,48.004147
278.653669,157,49.559032
69.806116,158,51.22191
121.818469,171,52.542865
12.068543,38,52.96051
-6.452289,21,52.98467
167.845671,255,55.142766
268.200622,150,56.431703
142.247944,228,61.551989
-31.192269,96,62.411047
46.921136,159,63.709198
184.138417,257,65.862975
362.677632,291,68.430095
224.953535,118,69.311656
48.373621,155,71.27861
54.951983,146,72.567617
593.172736,699,78.595281
221.355024,126,80.381466
319.39828,207,82.113981
147.983177,246,84.265725
164.102394,110,85.131635
96.084675,189,86.833626
37.419979,130,87.726998
6.088729,98,89.113645
365.994819,247,91.258581
89.809061,188,92.965891
135.520118,225,95.084022
104.920265,214,96.813201
303.187577,176,98.661103
59.596213,203,100.384911
254.40196,150,101.67298
73.072855,133,102.945301
303.628945,245,105.08666
204.634016,165,107.296471
284.509542,194,109.010329
27.576933,96,109.857844
175.740768,105,110.726756
203.812585,149,112.016621
23.011493,71,112.838716
2.060683,20,112.862926
3.90389,39,113.278651
56.169421,87,113.747008
241.77007,236,116.274148
-26.629644,64,116.720572
72.422628,147,118.007937
49.081759,123,119.265063
41.630129,112,120.130729
-62.601737,122,121.381172
71.294134,133,122.277345
242.208299,122,123.539574
790.948249,611,130.768987
130.853991,219,132.509194
409.496507,316,136.068125
1002.476754,1000,145.323523
13.919713,29,145.358587
173.855541,88,146.204284
193.513469,98,147.063624
385.682081,234,149.190114
132.438559,106,150.055886
226.224339,127,150.943343
103.987711,217,153.054458
6.272125,24,153.083543
302.015671,188,155.163894
267.999214,158,156.459076
38.098722,161,157.759614
123.976979,100,158.61518
115.16868,97,159.472084
176.718561,80,160.309155
171.672737,86,160.775882
195.807829,104,162.009214
432.023947,248,164.168645
272.396739,143,165.44498
309.76396,181,167.139917
219.13987,133,168.407621
304.758763,207,170.134572
158.103962,85,170.604672
195.404994,103,172.105132
119.927624,69,172.558158
160.522421,122,173.440127
253.172373,144,174.722794
956.17257,1000,183.742974
7.327661,117,184.998027
114.991988,163,186.297851
52.153191,166,187.604936
9.439847,114,188.485475
189.218169,108,190.043868
23.449661,37,190.088294
221.549497,144,191.370609
78.82987,127,192.630862
147.695006,75,193.090837
117.681306,82,193.925994
39.135016,124,194.816438
10.668293,163,196.481871
179.934145,126,197.37316
338.06627,231,199.830057
69.906019,99,200.683596
188.60778,232,202.439908
160.276252,104,203.301902
391.368756,198,205.016021
28.435404,66,205.834592
-12.001194,96,206.685433
665.316693,843,214.470324
679.474135,480,218.959702
335.456072,355,221.975956
397.087453,228,224.094466
196.751105,168,225.405556
28.07623,40,226.270053
204.136561,191,227.978017
168.951428,120,228.856579
158.939441,104,229.723144
277.082994,118,230.970924
270.910822,232,232.730701
1034.475929,1000,242.019779
198.205797,182,243.714591
366.573159,245,246.419756
6.77615,212,248.147859
18.602154,101,249.005774
148.776199,122,249.885664
144.827185,228,252.012541
303.079732,303,255.016376
46.949058,130,256.279217
299.654837,343,259.278833
245.300595,151,260.569083
167.382175,95,261.047959
351.405992,305,264.392893
193.564322,140,265.29772
263.42258,207,267.400671
984.783804,1000,276.346097
160.596481,92,276.827171
932.122026,1000,286.667182
106.884234,148,287.963826
574.367663,343,293.934141
150.124672,123,295.191869
95.834212,142,296.098674
96.70371,258,298.635071
