obs_rms_mean,reference_perturbed_action_mean,rollout/return,total/episodes,rollout/episode_steps,train/param_noise_distance,reference_action_mean,rollout/episodes,param_noise_stddev,reference_perturbed_action_std,rollout/actions_mean,eval/return,reference_Q_mean,eval/return_history,total/epochs,rollout/return_history,rollout/actions_std,reference_actor_Q_mean,reference_action_std,train/loss_critic,total/steps_per_second,reference_actor_Q_std,eval/Q,ret_rms_mean,obs_rms_std,total/duration,rollout/Q_mean,train/loss_actor,eval/episodes,ret_rms_std,total/steps,reference_Q_std
0.02234855853021145,0.047199830412864685,-896.7498034173599,14.0,785.0714285714286,0.23902685940265656,-0.033225834369659424,14.0,0.027886755354071244,0.6330828070640564,0.027076665312051773,-437.18536548787154,23.599098205566406,-901.1905265731941,11,-896.7498034173599,0.735423743724823,24.089981079101562,0.5993399024009705,1.2579073905944824,69.66116046233171,1.8327600955963135,23.29652214050293,0.0,0.3563382029533386,157.90721726417542,8.241532325744629,-16.027070999145508,11.0,1.0,11000,1.9883947372436523
0.02289663627743721,-0.15166828036308289,-847.9423949410492,15.0,745.4,0.16876907646656036,-0.14931698143482208,15.0,0.024748079434129402,0.5377625823020935,0.027906527742743492,-417.49203759370323,23.959896087646484,-860.8823191582366,12,-847.9423949410492,0.7268012166023254,24.356517791748047,0.46620267629623413,1.5042052268981934,70.09070833266733,1.7609827518463135,15.49222183227539,0.0,0.36418166756629944,171.20671606063843,9.530623435974121,-17.027997970581055,12.0,1.0,12000,1.8788788318634033
0.02225935272872448,-0.027306117117404938,-738.0003740312769,18.0,693.8888888888889,0.16083653271198273,0.13340142369270325,18.0,0.023782417899897774,0.536663293838501,0.026108605787158012,-336.6261015439761,24.699243545532227,-820.5549178032935,13,-738.0003740312769,0.7146443724632263,25.028514862060547,0.5299792289733887,1.6925796270370483,71.17823522784474,2.0749003887176514,15.614234924316406,0.0,0.3718022108078003,182.64010000228882,10.55609130859375,-18.08367347717285,13.0,1.0,13000,2.0736794471740723
0.02220420353114605,0.10283885896205902,-708.961125717656,19.0,710.0,0.21912135183811188,-0.038486458361148834,19.0,0.021962663920618616,0.5272501111030579,0.028658678755164146,-716.93590747432,25.042858123779297,-813.1535599226526,14,-708.961125717656,0.704772412776947,25.280250549316406,0.5100017189979553,1.509078860282898,71.06562853258217,2.03582501411438,15.677347183227539,0.0,0.3773542046546936,197.0010015964508,11.411376953125,-17.878271102905273,14.0,1.0,14000,2.1519293785095215
0.02252943255007267,-0.122464619576931,-721.3919741722832,20.0,724.5,0.24198465049266815,-0.07252418994903564,20.0,0.020689822899908242,0.5026648044586182,0.03053056262433529,-30.565683688302435,25.971824645996094,-760.9810348403626,15,-721.3919741722832,0.7023232579231262,26.369081497192383,0.4866310954093933,1.6827142238616943,72.37851158570702,2.0780904293060303,20.62485694885254,0.0,0.38046616315841675,207.24383068084717,11.838733673095703,-18.013229370117188,15.0,1.0,15000,2.1644234657287598
0.021968897432088852,-0.06805098801851273,-698.596585578536,21.0,737.6190476190476,0.24043424427509308,-0.13736775517463684,21.0,0.021962663920618616,0.5428721308708191,0.026695504784584045,-1091.1889420962875,26.138582229614258,-781.6190290438578,16,-698.596585578536,0.6959455609321594,26.670028686523438,0.4959046542644501,1.9963171482086182,72.19624775430071,2.1596436500549316,16.720264434814453,0.0,0.38395631313323975,221.61816573143005,12.419105529785156,-18.5108585357666,16.0,1.0,16000,2.322384834289551
0.02193162962794304,-0.036385659128427505,-649.2982875438953,24.0,694.625,0.20226365327835083,-0.028862155973911285,24.0,0.02152991267583435,0.543418288230896,0.02069435641169548,-811.618486780884,27.593538284301758,-783.3837030283888,17,-649.2982875438953,0.6948896646499634,28.1134033203125,0.5346065759658813,2.007291316986084,71.80056143510294,2.3958826065063477,27.973419189453125,0.0,0.3850778043270111,236.76695084571838,12.923901557922363,-18.887081146240234,17.0,1.0,17000,2.4231231212615967
0.021981939673423767,-0.16305485367774963,-601.705492737692,26.0,677.2307692307693,0.1652842015028,-0.050223108381032944,26.0,0.020689822899908242,0.537844717502594,0.018286025151610374,-800.8836141276837,28.965290069580078,-784.355920311683,18,-601.705492737692,0.6881479620933533,29.45890998840332,0.5555576682090759,2.3823797702789307,71.85887583336172,2.4013257026672363,17.233089447021484,0.0,0.3843286335468292,250.49097681045532,13.728368759155273,-19.027620315551758,18.0,1.0,18000,2.3517379760742188
0.02189900167286396,-0.06042977049946785,-583.5962607004459,27.0,689.1851851851852,0.2142181545495987,-0.11199571192264557,27.0,0.02152991267583435,0.609764814376831,0.013065014034509659,-377.90948229236665,30.07596206665039,-762.9640025211927,19,-583.5962607004459,0.6812883615493774,30.5346736907959,0.5201530456542969,2.1191208362579346,71.51723945752522,2.765984296798706,24.812950134277344,0.0,0.3826475441455841,265.670209646225,14.55577278137207,-19.626054763793945,19.0,1.0,19000,2.762248992919922
0.021642014384269714,-0.31137615442276,-574.2999580398503,28.0,700.2857142857143,0.16882337629795074,-0.07007467746734619,28.0,0.023313810312614227,0.5164860486984253,0.007905321195721626,-87.58642322940042,31.661666870117188,-729.1951235566031,20,-574.2999580398503,0.6802927851676941,32.23657989501953,0.4132046401500702,2.5927960872650146,71.42881593009407,2.8921070098876953,29.353313446044922,0.0,0.38229814171791077,279.999041557312,14.902695655822754,-20.793556213378906,20.0,1.0,20000,2.879343271255493
0.021353276446461678,-0.13485826551914215,-597.8012175835946,30.0,690.0,0.19802811741828918,-0.09305315464735031,30.0,0.02240411346542305,0.42880451679229736,-0.005503866821527481,-317.6574581907792,33.4019775390625,-709.5980918725162,21,-597.8012175835946,0.6845133304595947,34.12654113769531,0.4319929778575897,2.79293155670166,71.36739414499087,2.9674251079559326,25.25792121887207,0.0,0.3821539878845215,294.2520215511322,14.882303237915039,-21.71013832092285,21.0,1.0,21000,3.0163402557373047
0.020975684747099876,-0.009859487414360046,-556.312615922648,32.0,683.28125,0.20888690650463104,-0.12729555368423462,32.0,0.02152991267583435,0.49941757321357727,-0.00878194347023964,-431.0518062238063,34.932884216308594,-696.9368970703022,22,-556.312615922648,0.676872193813324,35.658226013183594,0.4205893874168396,3.8155441284179688,71.64796046039794,3.1059863567352295,19.02132225036621,0.0,0.38278427720069885,307.05689120292664,15.782550811767578,-22.94452667236328,22.0,1.0,22000,3.0799901485443115
0.02089497074484825,-0.07831303775310516,-576.6218827307109,33.0,692.8787878787879,0.18156622350215912,-0.09923750162124634,33.0,0.020689822899908242,0.540120005607605,-0.0010896287858486176,-1042.8000345650844,36.721946716308594,-711.9744247874667,23,-576.6218827307109,0.6811224818229675,37.435752868652344,0.5056078433990479,3.115885019302368,71.34901204822641,3.22782039642334,21.285457611083984,0.0,0.38476869463920593,322.35905361175537,15.899550437927246,-23.57815933227539,23.0,1.0,23000,3.2771849632263184
0.021129900589585304,0.1318332701921463,-605.8033649283589,34.0,701.9117647058823,0.2235998511314392,-0.03806386888027191,34.0,0.02152991267583435,0.5404577851295471,0.0070693958550691605,-787.7689054377794,39.043216705322266,-715.1325281478962,24,-605.8033649283589,0.6869168877601624,39.80621337890625,0.4566158056259155,2.454428195953369,71.10791446943418,3.41805362701416,22.349456787109375,0.0,0.38496479392051697,337.5151722431183,15.60684871673584,-24.334461212158203,24.0,1.0,24000,3.390821933746338
0.020608309656381607,-0.1809779703617096,-664.7548323533524,35.0,710.4285714285714,0.18055276572704315,-0.10096924006938934,35.0,0.02152991267583435,0.5145338773727417,-0.01075613871216774,-693.0885960354933,41.20352554321289,-714.2507708634001,25,-664.7548323533524,0.6984183192253113,42.084259033203125,0.47768110036849976,2.735285997390747,71.04873002163554,3.4700331687927246,25.755046844482422,0.0,0.38184303045272827,351.8711733818054,14.602874755859375,-23.815584182739258,25.0,1.0,25000,3.455233335494995
0.020523466169834137,-0.06038910150527954,-682.9148960709276,36.0,718.4722222222222,0.16310597956180573,-0.11032383888959885,36.0,0.022854436146078055,0.45567524433135986,-0.009346449747681618,189.7697806206266,43.925628662109375,-679.480749652476,26,-682.9148960709276,0.7008411884307861,44.6214599609375,0.40506890416145325,2.9313771724700928,71.10140468155763,3.538872480392456,38.524078369140625,0.0,0.3804245591163635,365.67491340637207,14.79277515411377,-23.87729263305664,26.0,1.0,26000,3.559360980987549
0.02024638094007969,-0.10536033660173416,-668.5412633766741,37.0,726.081081081081,0.16684558987617493,-0.19621744751930237,37.0,0.022854436146078055,0.4797321856021881,-0.009582947939634323,-1203.6223156720262,45.97661590576172,-698.8934002457927,27,-668.5412633766741,0.6972427368164062,46.723793029785156,0.47571679949760437,3.6138134002685547,70.86112500902993,3.5610344409942627,13.455878257751465,0.0,0.38125696778297424,381.02697348594666,15.50684642791748,-25.127601623535156,27.0,1.0,27000,3.5990447998046875
0.01967039704322815,-0.10427521169185638,-696.0638836346216,38.0,733.2894736842105,0.1707494556903839,-0.13561752438545227,38.0,0.021962663920618616,0.4666784107685089,-0.010773394256830215,-805.3677056316039,47.85543441772461,-702.6960540095716,28,-696.0638836346216,0.7013788223266602,48.5242805480957,0.4690265655517578,4.108179092407227,70.63947939070205,3.7088727951049805,22.601964950561523,0.0,0.3827350437641144,396.3789122104645,15.193639755249023,-24.08942222595215,28.0,1.0,28000,3.682583808898926
0.019789686426520348,0.03260289132595062,-678.5570684686563,39.0,740.1282051282051,0.18932132422924042,-0.08703099191188812,39.0,0.0211056883401964,0.504646897315979,-0.012388140894472599,-747.6546061551229,48.89851379394531,-704.2463489111424,29,-678.5570684686563,0.696254312992096,49.44903564453125,0.423450231552124,2.950413703918457,70.86169705191044,3.556335926055908,19.51954460144043,0.0,0.3828069865703583,409.24788999557495,16.38551139831543,-24.88509750366211,29.0,1.0,29000,3.630354881286621
0.02011055126786232,-0.16778719425201416,-645.9098902734011,41.0,714.9024390243902,0.23186786472797394,-0.058061640709638596,41.0,0.02152991267583435,0.5120738744735718,-0.013713089749217033,133.42023054841337,50.34613037109375,-676.3241295958238,30,-645.9098902734011,0.6940178871154785,50.95142364501953,0.43641048669815063,3.2881524562835693,71.23892091084329,3.6607894897460938,46.885597229003906,0.0,0.38178643584251404,421.1181137561798,17.162996292114258,-25.36257553100586,30.0,1.0,30000,3.6900222301483154
0.020235683768987656,-0.24260389804840088,-620.8424995558066,44.0,695.7727272727273,0.21505767107009888,0.044583678245544434,44.0,0.021962663920618616,0.415659099817276,-0.01590609736740589,-1025.2084653189172,51.24624252319336,-687.5784630062461,31,-620.8424995558066,0.6905100345611572,52.023101806640625,0.49515461921691895,4.561633110046387,71.15202939309353,3.5344667434692383,10.769084930419922,0.0,0.3811430335044861,435.68680000305176,18.016990661621094,-25.97260284423828,31.0,1.0,31000,3.7234413623809814
0.01990349404513836,-0.1365170180797577,-589.2635194397784,46.0,688.8478260869565,0.21506372094154358,-0.10959716886281967,46.0,0.021962663920618616,0.45244696736335754,-0.020103229209780693,-224.86247596431545,52.474388122558594,-673.1185884111858,32,-589.2635194397784,0.6840564608573914,53.0797233581543,0.4595208764076233,3.422973394393921,70.98209725259835,3.372943162918091,35.47922134399414,0.0,0.38153892755508423,450.8178997039795,19.031570434570312,-27.249954223632812,32.0,1.0,32000,3.5146920680999756
0.019750170409679413,-0.16975951194763184,-572.4575608281381,47.0,695.468085106383,0.2482617348432541,-0.04439976438879967,47.0,0.0211056883401964,0.5081921815872192,-0.02405667118728161,-44.01439325037923,53.30663299560547,-654.0548249214644,33,-572.4575608281381,0.6792204976081848,54.077152252197266,0.4413868188858032,4.358065605163574,71.1097600609176,3.3663837909698486,42.62958526611328,0.0,0.38251957297325134,464.07131695747375,19.890119552612305,-29.310911178588867,33.0,1.0,33000,3.482534885406494
0.0199680607765913,-0.1786758303642273,-562.4470260895423,48.0,701.8125,0.21353772282600403,-0.18607063591480255,48.0,0.0211056883401964,0.4766220152378082,-0.031176969408988953,-292.0004262561133,54.458091735839844,-643.4061661371893,34,-562.4470260895423,0.6744038462638855,55.026580810546875,0.4369041919708252,3.802997350692749,71.06413525337904,3.1079986095428467,38.13666534423828,0.0,0.3815568685531616,478.4410572052002,20.787002563476562,-30.10381507873535,34.0,1.0,34000,3.290841579437256
0.019835110753774643,-0.2017740160226822,-536.554928273398,50.0,694.76,0.1892586052417755,-0.07570973038673401,50.0,0.0211056883401964,0.40507587790489197,-0.033903785049915314,-308.04647834960383,55.495201110839844,-633.8244607718296,35,-536.554928273398,0.6695153713226318,56.16941833496094,0.426178902387619,4.82644510269165,71.01604038503227,3.171052932739258,38.97407531738281,0.0,0.3821834325790405,492.8464021682739,21.646617889404297,-30.849321365356445,35.0,1.0,35000,3.2303566932678223
0.01979920081794262,-0.14518916606903076,-527.8014494084523,51.0,688.156862745098,0.1830792874097824,-0.07808177173137665,51.0,0.021962663920618616,0.4364486336708069,-0.03638983890414238,-432.2310483245378,55.91031265258789,-628.2246437594049,36,-527.8014494084523,0.6649629473686218,56.731666564941406,0.423586905002594,5.849639892578125,70.90609561749827,3.036447286605835,38.37431716918945,0.0,0.38172444701194763,507.7137541770935,22.506366729736328,-31.954927444458008,36.0,1.0,36000,3.092391014099121
0.019898410886526108,-0.007811432704329491,-497.7044391521901,54.0,673.9629629629629,0.2228839099407196,-0.0701562687754631,54.0,0.020689822899908242,0.4385659694671631,-0.03397040441632271,-1348.4525724037942,57.05634307861328,-647.6902634524965,37,-497.7044391521901,0.6610931754112244,57.82954788208008,0.41691556572914124,3.417215585708618,70.9574894519608,2.977093458175659,-3.934757709503174,0.0,0.38204798102378845,521.4389669895172,23.219045639038086,-34.078426361083984,37.0,1.0,37000,2.959437131881714
0.020365875214338303,-0.17921842634677887,-488.0763169813541,55.0,675.6,0.17064771056175232,-0.1042717918753624,55.0,0.02240411346542305,0.41589459776878357,-0.028066294267773628,-450.0612244473843,58.06244659423828,-642.4894992681515,38,-488.0763169813541,0.6683256030082703,58.56294250488281,0.4086652994155884,4.669084072113037,70.78333030281468,2.814471483230591,46.701324462890625,0.0,0.38012659549713135,536.8495638370514,22.436908721923828,-32.13896560668945,38.0,1.0,38000,2.8289618492126465
0.02058587409555912,-0.05135965347290039,-525.9103750004981,56.0,681.3928571428571,0.21089042723178864,-0.16442495584487915,56.0,0.02152991267583435,0.4827098250389099,-0.023497948423027992,35.965654893491426,58.40058898925781,-625.0932132640069,39,-525.9103750004981,0.6742388010025024,59.179351806640625,0.4122762978076935,4.326529502868652,70.63523669205178,2.923790216445923,47.61116409301758,0.0,0.37971118092536926,552.1323609352112,21.5775089263916,-32.25685501098633,39.0,1.0,39000,2.813876152038574
0.02033993974328041,-0.37041425704956055,-550.0987865343769,57.0,686.9824561403509,0.2432992160320282,-0.09866668283939362,57.0,0.020282151651708893,0.3766128420829773,-0.025225896388292313,217.26310630115063,58.99696350097656,-604.034305274878,40,-550.0987865343769,0.6772013902664185,59.648780822753906,0.4316214919090271,4.782111644744873,70.71748659633202,3.192814588546753,55.94142150878906,0.0,0.37981998920440674,565.6309623718262,21.4471492767334,-31.930774688720703,40.0,1.0,40000,3.151369094848633
0.020567692816257477,0.016052648425102234,-565.438801183615,58.0,692.3793103448276,0.2030370831489563,-0.14401620626449585,58.0,0.020689822899908242,0.48030513525009155,-0.024222031235694885,-326.76515764776127,59.63391876220703,-597.2716431376313,41,-565.438801183615,0.6750932335853577,60.450469970703125,0.3946061432361603,5.886220932006836,70.86741782495453,3.134190797805786,36.439125061035156,0.0,0.38010722398757935,578.5451376438141,21.960187911987305,-30.350265502929688,41.0,1.0,41000,3.0169968605041504
0.021141959354281425,0.03744833171367645,-550.5563595610305,59.0,697.5932203389831,0.20287249982357025,-0.03718331456184387,59.0,0.020282151651708893,0.4695472717285156,-0.015253299847245216,-694.0115608697208,61.02239227294922,-599.5749745122048,42,-550.5563595610305,0.6778497099876404,61.77900314331055,0.4034929573535919,7.8722991943359375,70.72097650905937,3.299974203109741,29.44340705871582,0.0,0.37903034687042236,593.8832023143768,21.753686904907227,-30.985410690307617,42.0,1.0,42000,3.220597267150879
0.021307919174432755,-0.13879172503948212,-571.246445864907,60.0,702.6333333333333,0.19724754989147186,-0.19916722178459167,60.0,0.0211056883401964,0.45658427476882935,-0.015847232192754745,275.667769574966,60.965675354003906,-579.2204920915729,43,-571.246445864907,0.6749749779701233,61.759056091308594,0.40555208921432495,9.238886833190918,70.59651799605398,3.0633249282836914,59.682044982910156,0.0,0.37807032465934753,609.0951964855194,22.358177185058594,-30.676984786987305,43.0,1.0,43000,2.9574475288391113
0.02118142507970333,-0.15718647837638855,-555.5125517565132,61.0,707.5081967213115,0.19444604218006134,-0.2279706448316574,61.0,0.020689822899908242,0.4622683823108673,-0.01915673352777958,367.66816782209736,62.892486572265625,-557.7002952753531,44,-555.5125517565132,0.6705546379089355,63.76274108886719,0.43330952525138855,4.727272987365723,70.48175218077131,3.333220958709717,57.444923400878906,0.0,0.37768593430519104,624.2750589847565,23.27166748046875,-31.064428329467773,44.0,1.0,44000,3.163560628890991
0.02103901095688343,-0.16180457174777985,-542.0689794598006,62.0,712.2258064516129,0.21436987817287445,-0.20395411550998688,62.0,0.02240411346542305,0.4091646373271942,-0.022903569042682648,8.588615249887662,63.80958557128906,-545.1160972636811,45,-542.0689794598006,0.6659355163574219,64.65716552734375,0.46180880069732666,9.808398246765137,70.37612716254534,3.295128583908081,61.870994567871094,0.0,0.37707775831222534,639.4213750362396,24.141143798828125,-30.283979415893555,45.0,1.0,45000,3.258434772491455
0.020728521049022675,-0.36475861072540283,-528.5785724070839,63.0,716.7936507936508,0.2540123164653778,-0.15557371079921722,63.0,0.023313810312614227,0.4191342890262604,-0.029384398832917213,-288.48594108527516,64.55470275878906,-539.5371808250202,46,-528.5785724070839,0.6625291705131531,65.17388153076172,0.42072200775146484,6.388455867767334,70.25260142422867,3.2284984588623047,42.38835525512695,0.0,0.3764221668243408,654.7800233364105,24.94520378112793,-32.44800567626953,46.0,1.0,46000,3.1432549953460693
0.02043386548757553,-0.15241672098636627,-521.0884670474808,64.0,721.21875,0.21263714134693146,-0.031412675976753235,64.0,0.02152991267583435,0.45374181866645813,-0.03412776067852974,-504.0452268259543,65.03807830810547,-538.7820328675932,47,-521.0884670474808,0.6587665677070618,65.82767486572266,0.42380598187446594,10.260859489440918,70.16055333608456,2.8937861919403076,43.89236068725586,0.0,0.3762398660182953,669.8920941352844,25.806989669799805,-32.932090759277344,47.0,1.0,47000,2.935825824737549
0.020610565319657326,-0.12925611436367035,-509.98015109719137,65.0,725.5076923076923,0.17557790875434875,-0.13566964864730835,65.0,0.02240411346542305,0.40186312794685364,-0.034551844000816345,199.14808333223726,65.91964721679688,-523.4084887800967,48,-509.98015109719137,0.6560375690460205,66.69329833984375,0.3561597466468811,5.994133472442627,70.05396961421292,2.9099392890930176,65.20528411865234,0.0,0.37572863698005676,685.1860110759735,26.586666107177734,-34.347293853759766,48.0,1.0,48000,2.8945987224578857
0.020874693989753723,-0.03204600512981415,-503.96129808517446,66.0,729.6666666666666,0.22380146384239197,-0.10178802162408829,66.0,0.020282151651708893,0.41505202651023865,-0.03233738988637924,80.14259977235358,67.05831146240234,-511.09111962596506,49,-503.96129808517446,0.6609428524971008,67.8080062866211,0.44587963819503784,6.532968521118164,70.06154990094512,2.957275390625,63.990386962890625,0.0,0.37476176023483276,699.3850417137146,25.746408462524414,-35.586212158203125,49.0,1.0,49000,2.904538869857788
0.02087015099823475,-0.026150930672883987,-525.2150161031042,68.0,728.7205882352941,0.1897381991147995,-0.1826951801776886,68.0,0.020689822899908242,0.43847113847732544,-0.030950315296649933,52.72258453568968,67.51268005371094,-499.814845542732,50,-525.2150161031042,0.6613559126853943,68.31974029541016,0.4606862962245941,6.789987087249756,70.16740218812316,2.6956400871276855,62.9018669128418,0.0,0.37466350197792053,712.5816040039062,25.866891860961914,-34.362735748291016,50.0,1.0,50000,2.670088768005371
0.020973091945052147,-0.1528104543685913,-542.6083338459414,69.0,732.6521739130435,0.17011338472366333,-0.19764745235443115,69.0,0.020282151651708893,0.4446021616458893,-0.023383459076285362,70.91070909183024,68.07691955566406,-488.6241483930347,51,-542.6083338459414,0.6642165780067444,68.90556335449219,0.5006687641143799,7.136828422546387,70.17486998446381,2.5727782249450684,67.07305145263672,0.0,0.37377095222473145,726.7558887004852,25.765565872192383,-33.45280838012695,51.0,1.0,51000,2.6164097785949707
0.020951084792613983,-0.15900647640228271,-547.590563906378,70.0,736.4714285714285,0.16957862675189972,-0.1914830207824707,70.0,0.021962663920618616,0.45533159375190735,-0.025778377428650856,-246.1155219131196,68.84257507324219,-483.9605209607286,52,-547.590563906378,0.6676592230796814,69.77368927001953,0.45160654187202454,6.534245014190674,70.32844276505391,2.6122751235961914,37.36771011352539,0.0,0.37303948402404785,739.3879055976868,25.162378311157227,-35.56711196899414,52.0,1.0,52000,2.6102635860443115
0.021072398871183395,-0.0028364360332489014,-572.9278771972429,71.0,740.1830985915493,0.23030036687850952,-0.1407785415649414,71.0,0.02152991267583435,0.4519180655479431,-0.02735883742570877,-500.3675530342413,70.0120849609375,-484.2700876036251,53,-572.9278771972429,0.6702898740768433,70.85427856445312,0.4300907850265503,8.248749732971191,70.36932227348348,2.539778470993042,33.7777099609375,0.0,0.37205585837364197,753.169112443924,24.572023391723633,-33.277252197265625,53.0,1.0,53000,2.539273500442505
0.021160732954740524,-0.1265728771686554,-556.7034677396713,73.0,738.027397260274,0.18631987273693085,-0.21143774688243866,73.0,0.021962663920618616,0.48896703124046326,-0.026757486164569855,195.6179899457574,70.26753234863281,-471.6795676490069,54,-556.7034677396713,0.6682054400444031,71.0134048461914,0.47114524245262146,7.795266628265381,70.37976020676689,3.116809606552124,67.58148193359375,0.0,0.37245041131973267,767.2660412788391,25.038654327392578,-33.602176666259766,54.0,1.0,54000,3.2330243587493896
0.02102036215364933,0.0437539741396904,-549.3210719721909,74.0,741.5675675675676,0.22543589770793915,-0.14031603932380676,74.0,0.0211056883401964,0.5295913815498352,-0.026705695316195488,-520.5405168394419,70.77635955810547,-472.56794854337846,55,-549.3210719721909,0.6655912399291992,71.92496490478516,0.4512116611003876,9.529050827026367,70.47693139494406,2.635801076889038,25.43039321899414,0.0,0.3735331594944,780.3972010612488,25.748149871826172,-33.892818450927734,55.0,1.0,55000,2.703779458999634
