eval/return_history,total/steps,total/steps_per_second,eval/return,total/episodes,obs_rms_std,ret_rms_mean,reference_Q_mean,train/loss_actor,reference_action_std,total/epochs,total/duration,rollout/episode_steps,rollout/return,reference_Q_std,train/loss_critic,rollout/actions_std,ret_rms_std,rollout/return_history,rollout/episodes,reference_actor_Q_std,rollout/actions_mean,train/param_noise_distance,eval/episodes,reference_action_mean,reference_actor_Q_mean,obs_rms_mean,eval/Q,rollout/Q_mean
1188.6778183817082,123000,30.45593135535032,1877.2882460867538,123.0,2.1559255123138428,0.0,423.78900146484375,-451.2578430175781,0.7611427903175354,123,4038.6221837997437,1000.0,701.7444834944657,6.9608845710754395,80.26217651367188,0.6810210943222046,1.0,907.7361018836945,123.0,7.169826030731201,-0.15244780480861664,0.0,123.0,-0.1851649433374405,426.5545654296875,0.047377441078424454,469.7321472167969,297.5845947265625
1201.0070283316627,124000,30.458173474706253,1537.227463719995,124.0,2.1542916297912598,0.0,424.3869323730469,-452.4423522949219,0.7713997960090637,124,4071.1567981243134,1000.0,702.3575300383394,7.325103759765625,86.14104461669922,0.6804118156433105,1.0,910.9560587291272,124.0,7.930875778198242,-0.15355010330677032,0.0,124.0,-0.2210412174463272,428.9989929199219,0.04693041369318962,467.9457092285156,298.8852233886719
1207.837165396205,125000,30.46153406609936,1670.1948890235412,125.0,2.1552343368530273,0.0,431.63232421875,-453.157470703125,0.7563698291778564,125,4103.535945653915,1000.0,709.3199457477364,6.8969597816467285,127.67715454101562,0.6808898448944092,1.0,921.7795214767241,125.0,7.9613542556762695,-0.15325802564620972,0.0,125.0,-0.10366205126047134,435.06695556640625,0.04718407616019249,469.47760009765625,300.239501953125
1219.1845180425341,126000,30.464593919918993,1567.4551408092748,126.0,2.1644346714019775,0.0,433.32342529296875,-455.0745849609375,0.7592021226882935,126,4135.948778152466,1000.0,702.2678485061438,6.904426574707031,79.0418701171875,0.6813691258430481,1.0,917.4130587230517,126.0,7.330725193023682,-0.15329597890377045,0.0,126.0,-0.08328527957201004,436.7546691894531,0.047733910381793976,469.4577941894531,301.25555419921875
1226.836788585728,127000,30.466776366787094,1644.2701990970443,127.0,2.1640396118164062,0.0,435.5237731933594,-456.2449645996094,0.7297540307044983,127,4168.475143909454,1000.0,707.7011339880822,7.021234512329102,136.77320861816406,0.6814135909080505,1.0,925.7161403984022,127.0,7.152651786804199,-0.15278559923171997,0.0,127.0,0.040042079985141754,438.6463928222656,0.04781843349337578,473.3739013671875,302.57940673828125
1232.469461364072,128000,30.469408229271014,1316.4346186077737,128.0,2.164557695388794,0.0,431.2611999511719,-456.2015380859375,0.724721372127533,128,4200.934886455536,1000.0,710.3254770524966,6.119777202606201,141.15835571289062,0.6811158061027527,1.0,930.3102929195256,128.0,6.352625370025635,-0.15427489578723907,0.0,128.0,0.02198002301156521,433.99444580078125,0.04746655747294426,469.0447082519531,303.8662414550781
1240.0521928375601,129000,30.47194651455113,1711.4652914297476,129.0,2.1632273197174072,0.0,432.239013671875,-456.735107421875,0.7442551851272583,129,4233.402022361755,1000.0,713.3607119950865,6.798564910888672,134.13314819335938,0.6814088821411133,1.0,936.256258921362,129.0,7.320115566253662,-0.15355157852172852,0.0,129.0,-0.0545327365398407,434.9256286621094,0.047467730939388275,473.7840881347656,305.1230773925781
1242.2720460858334,130000,30.474120508702576,1131.3280516828702,130.0,2.1623008251190186,0.0,428.5093078613281,-456.2789306640625,0.7203742265701294,130,4265.914744377136,1000.0,718.8902100971764,7.671634197235107,94.23729705810547,0.6812506914138794,1.0,942.6571459706944,130.0,7.915122032165527,-0.15392650663852692,0.0,130.0,0.0011232942342758179,431.42938232421875,0.047382552176713943,466.9639587402344,306.3937683105469
1248.7818187244882,131000,30.47627517743017,1504.12950880105,131.0,2.1614303588867188,0.0,426.0740966796875,-455.151611328125,0.7273107767105103,131,4298.425553560257,1000.0,718.6206613144118,7.843474864959717,121.35807800292969,0.6811095476150513,1.0,942.9419130759301,131.0,8.224407196044922,-0.15537089109420776,0.0,131.0,-0.01239610742777586,428.4378662109375,0.0468745082616806,469.8320007324219,307.58721923828125
1256.4392071461352,132000,30.47857899550007,1788.1348336034894,132.0,2.1612977981567383,0.0,422.36041259765625,-452.94073486328125,0.7432335615158081,132,4330.9105722904205,1000.0,718.3318211554764,6.987450122833252,94.53150177001953,0.6811975240707397,1.0,944.6325154999197,132.0,7.472375869750977,-0.15643726289272308,0.0,132.0,0.12239783257246017,424.6524353027344,0.04687533527612686,471.0401611328125,308.6722106933594
1266.6319978515799,133000,30.479828025788176,1855.5069546106267,133.0,2.1611483097076416,0.0,420.2863464355469,-453.08148193359375,0.7203883528709412,133,4363.5416803359985,1000.0,720.0450831900044,7.141034126281738,117.95549011230469,0.681069552898407,1.0,945.9279580238529,133.0,7.179877758026123,-0.15660828351974487,0.0,133.0,0.14958380162715912,423.0722351074219,0.04690057039260864,471.254638671875,309.7811279296875
1271.3237314925711,134000,30.48224715043458,1350.442674434122,134.0,2.160804510116577,0.0,417.5982971191406,-453.1572570800781,0.740714967250824,134,4396.001362323761,1000.0,725.6519482427672,8.366943359375,118.87071990966797,0.6806800365447998,1.0,951.178287515519,134.0,8.567708015441895,-0.15678267180919647,0.0,134.0,0.22665877640247345,419.90826416015625,0.04687996581196785,467.94219970703125,310.9609680175781
1276.9859372760045,135000,30.484284362859043,1444.0868694924081,135.0,2.1595919132232666,0.0,416.35162353515625,-453.7279052734375,0.7355409860610962,135,4428.51137304306,1000.0,729.0364674289142,9.358611106872559,142.61717224121094,0.6806917786598206,1.0,958.4030150803512,135.0,9.084386825561523,-0.15714986622333527,0.0,135.0,0.438683420419693,418.8290100097656,0.04680008068680763,470.0354919433594,312.1138000488281
1284.6563513653555,136000,30.486215330137902,1713.4644681653674,136.0,2.1580281257629395,0.0,417.2780456542969,-453.72991943359375,0.7318161129951477,136,4461.03258562088,1000.0,731.8680023827307,8.397168159484863,125.59754180908203,0.6805894374847412,1.0,961.0054398592143,136.0,7.892730712890625,-0.1581336408853531,0.0,136.0,0.20983575284481049,420.29229736328125,0.04653140902519226,471.26580810546875,313.239501953125
1293.8317480857802,137000,30.487699442104283,1817.9132124367738,137.0,2.1586434841156006,0.0,412.7021179199219,-453.8387145996094,0.7551477551460266,137,4493.615540266037,1000.0,737.7435819843436,12.071158409118652,137.92105102539062,0.6808652877807617,1.0,968.1362410303392,137.0,11.033992767333984,-0.15818634629249573,0.0,137.0,0.3259083330631256,415.9716491699219,0.04655589535832405,472.55889892578125,314.3758239746094
1303.8709077730086,138000,30.489275789099842,1621.8105504521945,138.0,2.1577298641204834,0.0,414.7975158691406,-453.3769836425781,0.6795998811721802,138,4526.181630373001,1000.0,743.2423214677669,9.811842918395996,72.12106323242188,0.6813041567802429,1.0,977.9414661584557,138.0,9.286174774169922,-0.15814466774463654,0.0,138.0,0.3865513503551483,416.9422607421875,0.04664286971092224,469.21160888671875,315.4842529296875
1310.1364200497173,139000,30.49058070519966,1774.6657329987756,139.0,2.1580419540405273,0.0,409.5947265625,-451.68511962890625,0.7410115003585815,139,4558.784935712814,1000.0,748.0665783373827,11.354809761047363,151.11090087890625,0.680942177772522,1.0,984.6679847688217,139.0,11.906298637390137,-0.15840575098991394,0.0,139.0,0.08858891576528549,411.8297424316406,0.04666846990585327,468.23779296875,316.5437316894531
1318.3376756379519,140000,30.492914599366895,1974.4742893964503,140.0,2.15749192237854,0.0,412.77728271484375,-450.6483459472656,0.6863276958465576,140,4591.230515003204,1000.0,753.3179368971666,9.894856452941895,128.2277069091797,0.6811225414276123,1.0,993.7258063451596,140.0,9.478867530822754,-0.15753602981567383,0.0,140.0,0.023270944133400917,414.80780029296875,0.046870023012161255,468.7723083496094,317.6095275878906
1325.2191733019051,141000,30.494601031656767,1905.3981089473195,141.0,2.1576061248779297,0.0,413.4212646484375,-450.7274475097656,0.7119745016098022,141,4623.769297838211,1000.0,758.8398406768296,9.108847618103027,136.88739013671875,0.6810868382453918,1.0,1003.2034395329173,141.0,9.454911231994629,-0.15829212963581085,0.0,141.0,-0.08091186732053757,414.98468017578125,0.04686847701668739,467.4281005859375,318.6640625
1331.8181864148323,142000,30.49669942748153,1964.2794701852713,142.0,2.1572632789611816,0.0,411.9337463378906,-450.763916015625,0.757379412651062,142,4656.241582393646,1000.0,766.3568550276104,9.821818351745605,178.51939392089844,0.6812518239021301,1.0,1011.6382256350861,142.0,9.857803344726562,-0.15791340172290802,0.0,142.0,0.13221335411071777,414.182373046875,0.04715703800320625,468.88641357421875,319.7125549316406
1339.2184585762711,143000,30.498652891526028,1901.1458575379827,143.0,2.1577200889587402,0.0,412.1727294921875,-451.1623840332031,0.7770598530769348,143,4688.731679677963,1000.0,772.8828516907842,10.570822715759277,197.6958770751953,0.6811066269874573,1.0,1021.6704775639813,143.0,11.088579177856445,-0.1578293889760971,0.0,143.0,0.21518079936504364,414.4497375488281,0.047225818037986755,468.8377990722656,320.7384338378906
1347.4608183467476,144000,30.49983900608208,1916.1528693305795,144.0,2.1582584381103516,0.0,414.106689453125,-451.7699279785156,0.7673220038414001,144,4721.336396932602,1000.0,779.8441980285891,9.675874710083008,187.1842041015625,0.6818737983703613,1.0,1031.5726315779864,144.0,9.354806900024414,-0.15707434713840485,0.0,144.0,0.35190948843955994,415.5833435058594,0.0474235862493515,466.33929443359375,321.7460632324219
1350.5523798960924,145000,30.50190809645881,1147.8586132322557,145.0,2.162515163421631,0.0,416.718505859375,-451.9637451171875,0.778499960899353,145,4753.800960302353,1000.0,779.4496972034392,9.196745872497559,144.25669860839844,0.6821198463439941,1.0,1032.2689103857144,145.0,9.506933212280273,-0.15753445029258728,0.0,145.0,0.3512853682041168,418.5303039550781,0.04769708216190338,453.7159118652344,322.5779724121094
1358.0433778786942,146000,30.50383618814387,1955.64323193388,146.0,2.1643929481506348,0.0,412.3802490234375,-450.6880187988281,0.6695541739463806,146,4786.283243179321,1000.0,785.2295470165641,10.218083381652832,152.12368774414062,0.6827828288078308,1.0,1038.992769876606,146.0,9.463221549987793,-0.1575067937374115,0.0,146.0,0.5440340638160706,415.220458984375,0.04774276912212372,466.099609375,323.55181884765625
1366.8291511099646,147000,30.50550519967097,2015.1336637670029,147.0,2.1649513244628906,0.0,411.49737548828125,-449.68304443359375,0.7668001055717468,147,4818.802345275879,1000.0,790.8714251349561,9.943283081054688,91.7236557006836,0.6830922961235046,1.0,1044.167870277356,147.0,10.123295783996582,-0.1572425812482834,0.0,147.0,0.35734525322914124,412.89739990234375,0.04793274775147438,466.02801513671875,324.5078125
1368.1481800670742,148000,30.507114818862128,1726.4313230210046,148.0,2.1644911766052246,0.0,412.37841796875,-450.06756591796875,0.7389148473739624,148,4851.3273339271545,1000.0,795.9044577315497,9.509596824645996,104.86981201171875,0.6826589703559875,1.0,1049.0289222484269,148.0,9.125077247619629,-0.157099187374115,0.0,148.0,0.5188782215118408,414.82470703125,0.04798438027501106,465.0087890625,325.4388122558594
1357.1631039395104,149000,30.508297774705788,410.0176662977722,149.0,2.164407253265381,0.0,413.9200439453125,-449.8999938964844,0.7467148303985596,149,4883.917191982269,1000.0,799.6998576314353,8.455350875854492,142.30551147460938,0.6828137636184692,1.0,1056.534668756045,149.0,7.232780456542969,-0.15692287683486938,0.0,149.0,0.4082627296447754,417.127685546875,0.048065461218357086,444.2606506347656,326.34844970703125
1371.5545551809096,150000,30.51001937855821,2255.6275767856177,150.0,2.166210889816284,0.0,412.6582946777344,-449.4219970703125,0.7754356265068054,150,4916.417722940445,1000.0,800.3188990435688,8.744379043579102,160.789306640625,0.683122456073761,1.0,1052.0491634683444,150.0,8.946608543395996,-0.15650637447834015,0.0,150.0,0.36099371314048767,415.395751953125,0.04815864935517311,466.6602478027344,327.1658935546875
1397.600813746017,151000,30.511664219546663,2372.4448152602417,151.0,2.165895462036133,0.0,407.56524658203125,-448.2210998535156,0.7653282284736633,151,4948.927037000656,1000.0,804.4316982322218,9.674103736877441,181.74363708496094,0.6832610368728638,1.0,1064.194403045414,151.0,9.629247665405273,-0.15662260353565216,0.0,151.0,0.268719881772995,411.0825500488281,0.048208579421043396,467.2074890136719,328.0604248046875
1415.706492117068,152000,30.5131621066359,2082.104351600138,152.0,2.1678521633148193,0.0,406.6243896484375,-449.3924865722656,0.8232390880584717,152,4981.456837177277,1000.0,807.1647109768278,10.174851417541504,92.79199981689453,0.6837060451507568,1.0,1079.5270934679424,152.0,10.56015682220459,-0.1556268334388733,0.0,152.0,0.31471699476242065,408.9565734863281,0.048533231019973755,467.42840576171875,328.87200927734375
1428.1077217984969,153000,30.51482957242195,2513.2134611662104,153.0,2.1695635318756104,0.0,407.44512939453125,-449.7774353027344,0.7487871646881104,153,5013.95557975769,1000.0,814.9473978290691,9.480307579040527,119.75731658935547,0.6845083236694336,1.0,1087.3962050779116,153.0,9.238638877868652,-0.15478771924972534,0.0,153.0,0.42506980895996094,410.3953857421875,0.048929572105407715,468.9728088378906,329.768310546875
1436.9618334059016,154000,30.516135032627556,2045.3752212864852,154.0,2.177280902862549,0.0,406.5920715332031,-450.9298095703125,0.7821429967880249,154,5046.510635614395,1000.0,810.6708497866246,10.7053861618042,120.82147216796875,0.6850837469100952,1.0,1084.9586236449186,154.0,10.458958625793457,-0.15391936898231506,0.0,154.0,0.33788061141967773,409.8410949707031,0.049437183886766434,468.3328552246094,330.3576354980469
1446.5526511948847,155000,30.517100357183782,1573.1088002200518,155.0,2.1756999492645264,0.0,407.4029541015625,-450.8911437988281,0.7723321318626404,155,5079.119516134262,1000.0,811.8365538757406,10.149009704589844,131.05191040039062,0.6848706603050232,1.0,1088.9929577268947,155.0,10.594569206237793,-0.15551413595676422,0.0,155.0,0.3561924397945404,410.04296875,0.04897575080394745,468.26239013671875,331.2109069824219
1456.0113289161343,156000,30.51902381720602,1723.6262422053908,156.0,2.175907611846924,0.0,406.79266357421875,-451.9189147949219,0.7887417078018188,156,5111.565852642059,1000.0,815.3059535638037,11.61609172821045,126.57283020019531,0.6849929094314575,1.0,1096.1082706127493,156.0,11.616777420043945,-0.15540975332260132,0.0,156.0,0.3708031177520752,409.3441162109375,0.04904107004404068,469.8231506347656,332.0523681640625
1466.1161986901834,157000,30.520106187922323,1883.4624874783833,157.0,2.1737422943115234,0.0,407.27099609375,-452.1903381347656,0.8462828397750854,157,5144.149860858917,1000.0,813.6001318686739,10.768728256225586,78.73585510253906,0.6852830648422241,1.0,1094.5970936551582,157.0,11.00961685180664,-0.1565590500831604,0.0,157.0,0.18183530867099762,409.97637939453125,0.04871394857764244,470.2544860839844,332.8340148925781
1467.3356079239318,158000,30.521400683634834,1790.9267727079446,158.0,2.172473192214966,0.0,408.27783203125,-452.1343994140625,0.7006133198738098,158,5176.695579528809,1000.0,810.1168087663684,10.911181449890137,129.83499145507812,0.6863833069801331,1.0,1092.1356950521365,158.0,10.842516899108887,-0.15428873896598816,0.0,158.0,0.4397496283054352,411.1368408203125,0.049052100628614426,470.38189697265625,333.51373291015625
1473.6649415908696,159000,30.5221733652612,2063.100957754015,159.0,2.1734206676483154,0.0,405.6451110839844,-451.4654541015625,0.8362744450569153,159,5209.327595949173,1000.0,809.2527740751382,10.500791549682617,114.3520278930664,0.6869688630104065,1.0,1091.0712547654932,159.0,10.331565856933594,-0.15299001336097717,0.0,159.0,0.18902955949306488,408.22198486328125,0.049224287271499634,472.30810546875,334.2220153808594
1476.445784148921,160000,30.523037095824435,1847.2870804203624,160.0,2.172809600830078,0.0,402.893798828125,-452.33984375,0.8025216460227966,160,5241.942323684692,1000.0,813.1295340831155,11.85893726348877,130.83258056640625,0.6871113777160645,1.0,1095.5878250569172,160.0,11.820320129394531,-0.15345774590969086,0.0,160.0,0.16711603105068207,405.6080322265625,0.04918704181909561,472.20489501953125,335.04986572265625
1481.9694115044827,161000,30.51960297374885,1756.3940464561103,161.0,2.1718976497650146,0.0,405.2179870605469,-452.48699951171875,0.8218092322349548,161,5275.2979826927185,1000.0,816.6132882906081,12.203309059143066,238.46177673339844,0.6870323419570923,1.0,1097.85850237433,161.0,12.375604629516602,-0.15406560897827148,0.0,161.0,0.287528395652771,408.4067687988281,0.049109868705272675,474.4776916503906,335.8779602050781
1481.2561082258887,162000,30.51727993223981,1696.6075822440866,162.0,2.172858476638794,0.0,406.79541015625,-454.2431945800781,0.7831103205680847,162,5308.4678699970245,1000.0,819.7972367774026,10.69066047668457,127.35588836669922,0.6876288056373596,1.0,1109.572419772943,162.0,11.179855346679688,-0.15256159007549286,0.0,162.0,0.10249529033899307,408.492919921875,0.049286216497421265,473.2218933105469,336.6777648925781
1488.7041979987785,163000,30.51832512304387,2179.165699990974,163.0,2.173037528991699,0.0,405.25799560546875,-454.0299072265625,0.8288673162460327,163,5341.053263664246,1000.0,823.6702775351005,10.540833473205566,126.86593627929688,0.6872519850730896,1.0,1115.4496146609447,163.0,10.68216609954834,-0.1527339071035385,0.0,163.0,0.20194242894649506,407.6041259765625,0.04924391210079193,476.3924865722656,337.5013122558594
1491.8159407180833,164000,30.519141688063065,1734.7458224014329,164.0,2.1736371517181396,0.0,409.03399658203125,-454.8802490234375,0.7525008320808411,164,5373.67668056488,1000.0,829.3374166287648,9.760741233825684,136.44631958007812,0.6873478293418884,1.0,1122.754710224072,164.0,10.296398162841797,-0.15243007242679596,0.0,164.0,0.339074045419693,411.275634765625,0.04938623681664467,471.39910888671875,338.3241882324219
1497.5089186974374,165000,30.52026361382923,1843.0249799289122,165.0,2.172941207885742,0.0,408.54962158203125,-453.5362548828125,0.8005175590515137,165,5406.244260787964,1000.0,832.9084851315243,9.469970703125,197.09519958496094,0.687243640422821,1.0,1129.6687607883382,165.0,9.657427787780762,-0.15165933966636658,0.0,165.0,0.176985964179039,411.19561767578125,0.04947955906391144,472.17010498046875,339.1108703613281
1503.7450622839942,166000,30.520808189024436,2008.7137511201279,166.0,2.1741228103637695,0.0,407.25115966796875,-454.5506591796875,0.6521073579788208,166,5438.912330627441,1000.0,837.436350009504,9.79236888885498,87.98057556152344,0.6875781416893005,1.0,1137.530129473813,166.0,9.517434120178223,-0.15053394436836243,0.0,166.0,0.10083451122045517,409.96624755859375,0.04977767542004585,476.1171875,339.8949279785156
1504.4158478750826,167000,30.521674026556198,1777.2096429603407,167.0,2.180375099182129,0.0,405.07818603515625,-453.4184875488281,0.7299144864082336,167,5471.521642446518,1000.0,831.8079943734465,10.101507186889648,129.2478790283203,0.6883416771888733,1.0,1126.0133718785692,167.0,9.843236923217773,-0.14837972819805145,0.0,167.0,0.0014892220497131348,407.5210266113281,0.050672322511672974,471.5994873046875,340.3100280761719
1514.492539580373,168000,30.52320282347835,2185.4670676785363,168.0,2.179535388946533,0.0,401.18621826171875,-452.8265380859375,0.73653644323349,168,5504.009555339813,1000.0,836.8084614002615,11.434876441955566,83.90432739257812,0.6883881688117981,1.0,1130.791697622214,168.0,11.008735656738281,-0.14821496605873108,0.0,168.0,0.20180118083953857,404.83636474609375,0.0508500412106514,474.4382629394531,341.0872802734375
1523.9731418099338,169000,30.52405601239633,2067.0567031541873,169.0,2.179347515106201,0.0,405.2662658691406,-453.13421630859375,0.7770220637321472,169,5536.616756677628,1000.0,842.0299638527702,11.535211563110352,118.1063003540039,0.6883266568183899,1.0,1148.947407715051,169.0,11.55389404296875,-0.1479857712984085,0.0,169.0,-0.01564941741526127,408.4414978027344,0.05088755488395691,473.9114990234375,341.8575439453125
1534.819709560411,170000,30.525273669315037,2199.32399435795,170.0,2.1830458641052246,0.0,400.287841796875,-451.36297607421875,0.7493073344230652,170,5569.155639410019,1000.0,838.8414638674456,13.413084030151367,148.32493591308594,0.6887320280075073,1.0,1140.5475239079822,170.0,13.184527397155762,-0.14761757850646973,0.0,170.0,0.2206115871667862,402.1026916503906,0.0512920618057251,473.1123046875,342.35284423828125
1556.9977592447083,171000,30.52673964274082,1985.9266072812818,171.0,2.1836559772491455,0.0,402.27728271484375,-451.1045837402344,0.7346692085266113,171,5601.646359920502,1000.0,844.1178154935188,12.138888359069824,89.09351348876953,0.6890150904655457,1.0,1157.085752851965,171.0,12.996233940124512,-0.14655742049217224,0.0,171.0,0.2827185094356537,404.6492004394531,0.05156267434358597,470.7438049316406,343.083251953125
1563.0862477646785,172000,30.52488894170102,2073.748933030529,172.0,2.1838366985321045,0.0,400.273681640625,-450.40765380859375,0.7621204257011414,172,5634.746135473251,1000.0,850.9843766304325,12.274828910827637,122.11453247070312,0.6888989210128784,1.0,1164.874231404166,172.0,12.656205177307129,-0.1467003971338272,0.0,172.0,0.1150505319237709,403.06201171875,0.05169308930635452,470.168212890625,343.8268127441406
1562.9917139281183,173000,30.52254933210793,1670.3934047178213,173.0,2.1878294944763184,0.0,399.6669006347656,-449.246337890625,0.7886369228363037,173,5667.940712213516,1000.0,850.9355799043881,12.973915100097656,64.77759552001953,0.6892945766448975,1.0,1160.5705355259195,173.0,13.43199348449707,-0.14628049731254578,0.0,173.0,0.049645815044641495,402.0313720703125,0.05210097134113312,468.1955871582031,344.34765625
1584.403079373995,174000,30.51994634955749,1829.1418960015842,174.0,2.1877593994140625,0.0,395.40728759765625,-448.4327697753906,0.7075991630554199,174,5701.189576387405,1000.0,855.110331480134,14.103198051452637,187.30812072753906,0.6891850829124451,1.0,1175.83803905315,174.0,14.306580543518066,-0.14675548672676086,0.0,174.0,0.3493224084377289,397.9229736328125,0.052121713757514954,469.0474853515625,345.04364013671875
1609.6126749335592,175000,30.51713510625922,2317.189406490555,175.0,2.1871039867401123,0.0,396.7225646972656,-452.2973937988281,0.7750849723815918,175,5734.483246564865,1000.0,860.4519190063542,14.690179824829102,102.87492370605469,0.6886618137359619,1.0,1176.3882860813583,175.0,15.36974048614502,-0.14714516699314117,0.0,175.0,0.3945881128311157,398.94024658203125,0.052190642803907394,473.2747497558594,345.7540283203125
1612.7542706965457,176000,30.514515203570866,1795.1598318991541,176.0,2.1872057914733887,0.0,399.50128173828125,-454.6786804199219,0.7627835273742676,176,5767.746884584427,1000.0,865.2046840104634,16.128355026245117,120.72132110595703,0.6882821917533875,1.0,1194.7178222191023,176.0,15.867729187011719,-0.14757312834262848,0.0,176.0,-0.22570757567882538,402.6623229980469,0.05220244824886322,472.6354064941406,346.4679870605469
1615.0433184372616,177000,30.513308619666144,1990.3689210330576,177.0,2.1888997554779053,0.0,398.1911926269531,-456.4023132324219,0.8094831109046936,177,5800.747542858124,1000.0,870.1432585376657,17.913393020629883,119.72126007080078,0.6887381076812744,1.0,1201.595939149529,177.0,16.893695831298828,-0.14702488481998444,0.0,177.0,-0.2665575444698334,403.31842041015625,0.052299901843070984,473.20819091796875,347.17291259765625
1621.4670918935878,178000,30.51449671279602,1705.3429779532112,178.0,2.1901345252990723,0.0,404.19134521484375,-456.9075927734375,0.7681564688682556,178,5833.292997598648,1000.0,863.8398004331464,16.66383171081543,130.0762939453125,0.6892784833908081,1.0,1182.9963470468003,178.0,16.925792694091797,-0.14711925387382507,0.0,178.0,-0.03683564066886902,407.31561279296875,0.05266662687063217,458.4234924316406,347.4905090332031
1625.1600392931784,179000,30.515321325705173,1995.7369233136737,179.0,2.1927297115325928,0.0,400.8172607421875,-455.4063415527344,0.6931821703910828,179,5865.905788421631,1000.0,861.3589025979223,17.180696487426758,109.98562622070312,0.689641535282135,1.0,1182.201681169916,179.0,17.09504508972168,-0.1471022665500641,0.0,179.0,-0.37996840476989746,404.5968017578125,0.05298895388841629,473.7120056152344,347.8995361328125
1626.657199140794,180000,30.515948034551776,1876.8083129471222,180.0,2.19439435005188,0.0,396.9383544921875,-454.58770751953125,0.6747480630874634,180,5898.5550701618195,1000.0,859.5110651854465,19.218551635742188,161.7518768310547,0.6900371313095093,1.0,1173.581298782513,180.0,18.95053482055664,-0.146800696849823,0.0,180.0,-0.47686946392059326,399.8482971191406,0.05337129533290863,473.2182922363281,348.3260192871094
1629.6886806722136,181000,30.516604369559154,1911.7576195734423,181.0,2.1935133934020996,0.0,392.4791259765625,-454.298828125,0.6976706385612488,181,5931.197252750397,1000.0,862.6256581388212,20.99186134338379,117.78456115722656,0.6898475289344788,1.0,1173.1299538697933,181.0,20.821130752563477,-0.14731435477733612,0.0,181.0,-0.5180826187133789,394.701171875,0.053270548582077026,476.5038146972656,349.0047607421875
1627.260303218643,182000,30.51736520023267,1373.6709961580525,182.0,2.193161725997925,0.0,387.94818115234375,-452.5130615234375,0.7232610583305359,182,5963.8176102638245,1000.0,867.1004683684654,23.15085792541504,210.4114227294922,0.6899551749229431,1.0,1182.544390508695,182.0,23.706186294555664,-0.14725232124328613,0.0,182.0,-0.4821135997772217,391.10369873046875,0.053280483931303024,467.6679382324219,349.6766662597656
1626.9158762796258,183000,30.517846493595112,1745.3901418318935,183.0,2.1926159858703613,0.0,382.0880126953125,-451.74945068359375,0.8111137747764587,183,5996.491267442703,1000.0,868.7808751693598,24.695310592651367,140.03375244140625,0.6898348331451416,1.0,1186.8929145954908,183.0,24.365493774414062,-0.1473768651485443,0.0,183.0,-0.32989463210105896,384.63165283203125,0.053324878215789795,469.76708984375,350.2981262207031
1625.0159000096278,184000,30.518735980513814,1489.618977760491,184.0,2.1917383670806885,0.0,379.4497985839844,-451.6585693359375,0.7970190644264221,184,6029.083252906799,1000.0,872.2089120693918,25.644474029541016,140.4332733154297,0.6900616884231567,1.0,1197.215613538682,184.0,25.133317947387695,-0.14737693965435028,0.0,184.0,-0.3659413754940033,383.90411376953125,0.05336717888712883,469.5606994628906,350.943359375
1626.0534620624076,185000,30.51956292514903,1720.0456953686958,185.0,2.1922574043273926,0.0,379.0752258300781,-452.26715087890625,0.8211082220077515,185,6061.685760498047,1000.0,875.4069455452707,25.536231994628906,69.11418151855469,0.690015435218811,1.0,1200.3089049999692,185.0,25.183774948120117,-0.14714205265045166,0.0,185.0,-0.21948713064193726,382.60797119140625,0.053410451859235764,472.85430908203125,351.58050537109375
1628.3070110369738,186000,30.5211188302033,1835.109349750274,186.0,2.1920459270477295,0.0,380.455322265625,-451.4959716796875,0.7827920317649841,186,6094.140946626663,1000.0,877.0923537243169,25.48660659790039,124.36198425292969,0.6899893283843994,1.0,1198.2395260205783,186.0,25.121034622192383,-0.14703859388828278,0.0,186.0,-0.33183225989341736,383.058349609375,0.05338432639837265,471.0212097167969,352.1900329589844
1631.0022696916963,187000,30.52204236403509,1612.514619718577,187.0,2.191526174545288,0.0,376.96014404296875,-450.48077392578125,0.8165668249130249,187,6126.719757795334,1000.0,878.9212249013502,26.218114852905273,101.93026733398438,0.6901999711990356,1.0,1199.9441012546372,187.0,25.820398330688477,-0.14669333398342133,0.0,187.0,-0.21646924316883087,379.70703125,0.05339312180876732,468.3481140136719,352.7956237792969
1623.8144743652133,188000,30.522165002408137,814.7718021913398,188.0,2.1911697387695312,0.0,377.5393371582031,-450.5588684082031,0.8206239938735962,188,6159.458216190338,1000.0,878.8927556545699,27.38025665283203,236.50466918945312,0.690264105796814,1.0,1194.5417545011453,188.0,27.592016220092773,-0.1465473473072052,0.0,188.0,-0.24549885094165802,380.1555480957031,0.05343024060130119,450.9049987792969,353.3387145996094
1624.9724616350434,189000,30.523417328338514,1955.2928537330324,189.0,2.1911230087280273,0.0,383.4864501953125,-451.3573913574219,0.8636850714683533,189,6191.967235088348,1000.0,881.981622797069,24.58759307861328,69.02529907226562,0.6901639103889465,1.0,1202.652730407509,189.0,24.548992156982422,-0.1458844542503357,0.0,189.0,-0.21334390342235565,386.625244140625,0.05354220047593117,471.3075866699219,353.93597412109375
