rollout/return_history,reference_action_std,rollout/actions_mean,total/epochs,total/steps,reference_Q_std,reference_Q_mean,rollout/Q_mean,eval/Q,reference_action_mean,reference_perturbed_action_mean,eval/return_history,rollout/actions_std,obs_rms_mean,eval/return,ret_rms_std,total/duration,eval/episodes,rollout/episode_steps,rollout/episodes,total/episodes,ret_rms_mean,param_noise_stddev,train/loss_actor,obs_rms_std,total/steps_per_second,rollout/return,reference_perturbed_action_std,train/param_noise_distance,reference_actor_Q_mean,train/loss_critic,reference_actor_Q_std
319.934371735011,0.8808506727218628,0.2041025161743164,15,15000,742.2763061523438,923.6707763671875,472.2081604003906,1186.9423828125,0.19942331314086914,0.1674559861421585,279.8790389278241,0.8401483297348022,1.9830491542816162,419.84308257161547,1.0,588.1992828845978,15.0,52.540350877192985,285.0,285.0,0.0,0.015047793132436803,-882.1475219726562,7.432447910308838,25.50156118252687,251.48534774554602,0.8871191740036011,0.2091006562113762,1023.4348754882812,4323.6142578125,771.0494995117188
328.4722749211789,0.8774057030677795,0.20503480732440948,16,16000,804.7883911132812,1007.0256958007812,503.1263427734375,1309.4508056640625,0.18700596690177917,0.21602272987365723,286.95306217763107,0.8420143723487854,2.004397392272949,393.06341092473497,1.0,627.5001494884491,16.0,53.629629629629626,297.0,297.0,0.0,0.014460633428115275,-921.1331787109375,7.326357364654541,25.49800189377409,256.8003811441621,0.8749152421951294,0.21357084065675735,1121.2681884765625,5271.9287109375,844.0362548828125
332.94186571675505,0.8737061023712158,0.20540736615657806,17,17000,878.0535888671875,1100.8818359375,534.8250732421875,1460.5531005859375,0.19334058463573456,0.22545820474624634,288.2481301625056,0.8433974981307983,2.0236153602600098,308.9692179204984,1.0,666.5903880596161,17.0,54.72258064516129,310.0,310.0,0.0,0.013896384493189945,-981.4625854492188,7.290461540222168,25.50291799059007,262.12623035191143,0.8616524934768677,0.21254517138004303,1224.0533447265625,5958.27978515625,910.9964599609375
348.50568774928695,0.8792345523834229,0.20423685014247894,18,18000,948.3154296875,1123.2762451171875,583.0737915039062,1606.89892578125,0.18475039303302765,0.11243937909603119,301.7790694646802,0.844791054725647,2.0318174362182617,531.8050376016481,1.0,705.9899146556854,18.0,56.028125,320.0,320.0,0.0,0.013896384493189945,-1003.3851318359375,7.204574108123779,25.49611492506757,268.02344717678545,0.8905472159385681,0.20630216598510742,1245.8311767578125,8264.552734375,996.2112426757812
362.03784332002795,0.8833069801330566,0.20143359899520874,19,19000,944.0178833007812,1081.01171875,620.2424926757812,1644.4287109375,0.2000282257795334,0.18712082505226135,299.8425403317795,0.8476647734642029,2.0396206378936768,264.98501593956723,1.0,745.1998107433319,19.0,57.123493975903614,332.0,332.0,0.0,0.015047793132436803,-1083.17431640625,7.141357421875,25.496517479047164,273.389850543787,0.8938958644866943,0.19322330504655838,1213.7421875,8735.9287109375,1010.954345703125
376.5295452682508,0.8697581887245178,0.1990993171930313,20,20000,969.9686279296875,1092.8267822265625,661.6301879882812,1872.8546142578125,0.2906821072101593,0.32823118567466736,306.5101974546189,0.849552571773529,2.0406179428100586,433.1956827885668,1.0,784.4730632305145,20.0,58.03779069767442,344.0,344.0,0.0,0.015047793132436803,-1167.6458740234375,7.063536167144775,25.49482058394537,276.70236658347244,0.8588756918907166,0.17831099778413773,1238.4208984375,10317.8427734375,1049.748291015625
395.7656536408775,0.8231273889541626,0.20392684638500214,21,21000,989.138427734375,1137.5020751953125,707.5643920898438,1510.3961181640625,0.40448442101478577,0.3902501165866852,308.4090106095001,0.849536657333374,2.0521745681762695,346.38527370712455,1.0,823.7086064815521,21.0,59.30508474576271,354.0,354.0,0.0,0.015047793132436803,-1288.6810302734375,6.9986371994018555,25.494452570674117,281.88878711157383,0.8332101702690125,0.207403264939785,1299.30029296875,10892.44921875,1070.856201171875
401.9269313667859,0.8797026872634888,0.2065155804157257,22,22000,1058.9775390625,1217.80712890625,742.6989135742188,1370.206298828125,0.22879096865653992,0.20855873823165894,307.23212351189636,0.8509481549263,2.0598909854888916,282.5174944622171,1.0,862.8997514247894,22.0,60.0958904109589,365.0,365.0,0.0,0.013896384493189945,-1312.4312744140625,6.971938133239746,25.49542975725092,285.3892234088572,0.8893173933029175,0.20664096623659134,1377.7723388671875,11497.2646484375,1131.8011474609375
404.1271750478202,0.866019606590271,0.2113838940858841,23,23000,1146.197509765625,1293.9588623046875,780.7677612304688,1980.0357666015625,0.2801143527030945,0.2617352306842804,315.2304130816456,0.8516512513160706,2.069706916809082,491.1927836161299,1.0,902.4229888916016,23.0,60.785145888594165,377.0,377.0,0.0,0.015047793132436803,-1328.4940185546875,6.9333600997924805,25.48693936559582,288.38965540360357,0.8667834401130676,0.19815033674240112,1466.3843994140625,13146.40625,1233.7374267578125
398.3995180247941,0.8662174344062805,0.21324105560779572,24,24000,1170.909912109375,1210.3533935546875,819.8107299804688,1750.260498046875,0.2697766125202179,0.15846647322177887,325.84274377834777,0.852525532245636,2.078432559967041,569.9263498024966,1.0,941.909273147583,24.0,61.33589743589744,390.0,390.0,0.0,0.015047793132436803,-1374.9532470703125,6.893105506896973,25.480161077296838,291.4494794466481,0.8945689797401428,0.2122790813446045,1398.455078125,16099.3583984375,1278.2939453125
404.9633074485404,0.9011275172233582,0.2143482118844986,25,25000,1243.0086669921875,1230.9208984375,859.8775024414062,1908.4403076171875,0.20140300691127777,0.2320214956998825,326.40745145578745,0.8530945777893066,2.083484411239624,339.96043571434024,1.0,981.055742263794,25.0,62.05486284289277,401.0,401.0,0.0,0.014751292160020392,-1376.6019287109375,6.844451904296875,25.48275181827314,294.9968961844021,0.8799687027931213,0.18046627193689346,1442.876953125,16899.853515625,1361.95654296875
411.1025668329956,0.8822499513626099,0.21716296672821045,26,26000,1255.2069091796875,1173.62060546875,894.9093627929688,1945.2071533203125,0.25733858346939087,0.3008846342563629,333.01548306945466,0.8541894555091858,2.089987277984619,498.216273411135,1.0,1020.5954570770264,26.0,62.97810218978102,411.0,411.0,0.0,0.015047793132436803,-1428.96337890625,6.800130844116211,25.47532405686353,298.68712265768335,0.8709617257118225,0.19300256669521332,1355.2724609375,22346.474609375,1391.8367919921875
406.6833577359225,0.8215744495391846,0.22168627381324768,27,27000,1318.3790283203125,1243.106201171875,927.0887451171875,2352.76513671875,0.3944631516933441,0.3317737281322479,335.4642514587687,0.854661226272583,2.0985395908355713,399.1322295809332,1.0,1059.7882778644562,27.0,63.773049645390074,423.0,423.0,0.0,0.015047793132436803,-1476.3232421875,6.763795852661133,25.476786792175883,302.23542361622617,0.8404220938682556,0.21358490735292435,1463.89697265625,27377.9609375,1474.0322265625
402.53856956238235,0.8583346009254456,0.22616754472255707,28,28000,1271.1290283203125,1130.266357421875,950.090576171875,902.8265991210938,0.34920382499694824,0.3189395070075989,334.4478334846015,0.8551009893417358,2.1090776920318604,307.0045481820863,1.0,1098.9556386470795,28.0,64.25747126436782,435.0,435.0,0.0,0.014460633428115275,-1492.197998046875,6.725057601928711,25.478735460578466,304.37268797627706,0.8662529587745667,0.20352428406476974,1370.2142333984375,29536.427734375,1430.089111328125
407.26321207066127,0.850704550743103,0.23098477721214294,29,29000,1265.696533203125,1115.827392578125,964.4725341796875,1070.5458984375,0.33928412199020386,0.35910487174987793,342.4801460587415,0.8554317355155945,2.1199235916137695,567.3848981346623,1.0,1138.4487233161926,29.0,64.7807606263982,447.0,447.0,0.0,0.014751292160020392,-1392.306396484375,6.693648338317871,25.47325971390768,306.76019991404706,0.8501780033111572,0.1978297457098961,1305.529052734375,34648.37890625,1423.0684814453125
405.10073927449827,0.8456441760063171,0.23127634823322296,30,30000,1185.3284912109375,1068.8309326171875,987.72802734375,1038.778564453125,0.3740236759185791,0.35124802589416504,343.8679992545278,0.8561390042304993,2.1223061084747314,384.11574193233065,1.0,1177.7378425598145,30.0,65.30718954248366,459.0,459.0,0.0,0.014751292160020392,-1393.032958984375,6.66056489944458,25.4725618179976,309.5006052283511,0.8501182794570923,0.2082076445221901,1241.57177734375,37103.82421875,1349.584228515625
406.86361076070284,0.8772262930870056,0.2333916574716568,31,31000,1163.96923828125,1104.2935791015625,1006.7789916992188,1877.380859375,0.29536235332489014,0.2890942692756653,345.8196177155699,0.8565073609352112,2.1302263736724854,404.3681715468336,1.0,1216.9707517623901,31.0,65.8531914893617,470.0,470.0,0.0,0.01662212523270047,-1487.8070068359375,6.6247148513793945,25.47308549125481,312.2798321463321,0.8824052214622498,0.1954740658402443,1310.517822265625,33301.56640625,1372.3992919921875
411.61045727829224,0.8647689819335938,0.23340825736522675,32,32000,1310.860595703125,1315.5623779296875,1031.256591796875,2077.928955078125,0.325204461812973,0.32771536707878113,347.1081294975275,0.8577301502227783,2.1341516971588135,387.05199473821324,1.0,1256.217416524887,32.0,66.45530145530145,481.0,481.0,0.0,0.016294603698363365,-1579.861083984375,6.602090835571289,25.47329751924837,314.89194321260254,0.8598527312278748,0.1963113397359848,1538.841064453125,38172.3984375,1526.2218017578125
418.8313211653114,0.8408192992210388,0.23545034229755402,33,33000,1382.7435302734375,1396.7452392578125,1050.3089599609375,1292.6075439453125,0.3813076615333557,0.3529854118824005,352.02735260569625,0.8579488396644592,2.138622760772705,509.44249206709526,1.0,1295.7158017158508,33.0,67.12016293279022,491.0,491.0,0.0,0.01662212523270047,-1560.3609619140625,6.567730903625488,25.468547930263544,317.6560015106938,0.848733127117157,0.19526541978120804,1632.767822265625,40614.21875,1571.0311279296875
408.9216094524384,0.8716843128204346,0.23650148510932922,34,34000,1361.1866455078125,1323.3052978515625,1070.7178955078125,1860.3280029296875,0.28322869539260864,0.29734548926353455,350.5725045591046,0.8585517406463623,2.1427483558654785,302.56251902157925,1.0,1334.7266900539398,34.0,67.4563492063492,504.0,504.0,0.0,0.017644720880324885,-1603.7947998046875,6.548666954040527,25.473379871219905,319.17709891202674,0.8642634749412537,0.2066604197025299,1583.125244140625,44007.421875,1563.58447265625
409.51185431043785,0.8838104009628296,0.2372521460056305,35,35000,1407.2117919921875,1373.88916015625,1092.286865234375,1599.350830078125,0.19055980443954468,0.24071143567562103,349.3519895562836,0.8592278957366943,2.148061513900757,307.8544794603708,1.0,1373.8429069519043,35.0,67.9242718446602,515.0,515.0,0.0,0.016294603698363365,-1602.8966064453125,6.526539325714111,25.475984061127658,321.42744732308455,0.8772382140159607,0.19056347757577896,1586.207763671875,49574.17578125,1610.6201171875
407.892551266119,0.8712912201881409,0.2380513697862625,36,36000,1355.3577880859375,1306.6871337890625,1111.3743896484375,2390.03662109375,0.25087904930114746,0.24970795214176178,349.4631376579764,0.8598139882087708,2.1536166667938232,353.353321217225,1.0,1413.363430261612,36.0,68.30360531309297,527.0,527.0,0.0,0.01695622994987775,-1622.78466796875,6.506264686584473,25.471155705037905,323.09951380720287,0.8837399482727051,0.18874111026525497,1508.1572265625,51975.38671875,1541.5269775390625
405.07059240126307,0.8870349526405334,0.23778147995471954,37,37000,1382.1912841796875,1481.753173828125,1130.005615234375,1571.981201171875,0.198880136013031,0.1867496222257614,349.9851785410634,0.8604945540428162,2.154984951019287,368.7786503321953,1.0,1453.1278057098389,37.0,68.55658627087199,539.0,539.0,0.0,0.016294603698363365,-1710.2611083984375,6.504347801208496,25.462316428475372,323.9984348335093,0.8924202919006348,0.1925932615995407,1708.318115234375,47912.78515625,1579.4620361328125
405.26665218150924,0.8262270092964172,0.23653355240821838,38,38000,1439.0897216796875,1451.859619140625,1155.2498779296875,2281.6318359375,0.36786067485809326,0.3232559859752655,350.30078204225276,0.8614029884338379,2.1546003818511963,361.978111586259,1.0,1492.7087228298187,38.0,68.9328493647913,551.0,551.0,0.0,0.016294603698363365,-1770.1646728515625,6.469930648803711,25.457076399983173,325.4072248520924,0.8412792682647705,0.21240165084600449,1706.575439453125,53830.7734375,1674.244140625
411.69493256125116,0.8546875715255737,0.23756511509418488,39,39000,1448.5072021484375,1435.8155517578125,1179.06005859375,3163.857666015625,0.29969438910484314,0.3101382255554199,354.0915475178921,0.8610619902610779,2.1564266681671143,498.14063559218704,1.0,1532.210522890091,39.0,69.39750445632798,561.0,561.0,0.0,0.015350253774398782,-1879.7833251953125,6.451509475708008,25.45342132648802,327.64571857711195,0.8575899004936218,0.2034771591424942,1671.8917236328125,58483.953125,1698.7344970703125
411.3169188769371,0.8946226835250854,0.23891964554786682,40,40000,1482.616943359375,1499.44775390625,1207.4041748046875,2862.975830078125,0.15301625430583954,0.18377383053302765,361.456331827247,0.8605654239654541,2.160416841506958,648.6829198920911,1.0,1571.8086199760437,40.0,69.87040280210158,571.0,571.0,0.0,0.015973535632157008,-1944.1512451171875,6.424962043762207,25.44839078475702,329.9160589698862,0.8963491916656494,0.19123904407024384,1792.69970703125,64022.203125,1761.10302734375
414.4280285661543,0.8609367609024048,0.24053412675857544,41,41000,1528.6842041015625,1594.79541015625,1236.3709716796875,2181.47265625,0.2711930274963379,0.349719375371933,362.7022582507032,0.860150158405304,2.1627728939056396,412.5393151889486,1.0,1611.04927444458,41.0,70.37177280550775,581.0,581.0,0.0,0.01662212523270047,-2032.7071533203125,6.406919002532959,25.449252639485543,332.0237995557268,0.8404458165168762,0.20941653847694397,1869.813232421875,66638.359375,1799.11962890625
414.3895052054759,0.8705527782440186,0.2422526478767395,42,42000,1649.3184814453125,1779.5426025390625,1264.734619140625,2043.0848388671875,0.2137739509344101,0.2379535287618637,362.68162207150624,0.8600319027900696,2.1677558422088623,361.83553872442997,1.0,1650.30126619339,42.0,70.9054054054054,592.0,592.0,0.0,0.015350253774398782,-2217.6904296875,6.398628234863281,25.44989867024573,334.2947171413857,0.8616181015968323,0.18765342980623245,2056.239990234375,72052.6015625,1889.3177490234375
415.34502113743787,0.8593996167182922,0.24224640429019928,43,43000,1719.1925048828125,2058.081787109375,1304.008056640625,2986.495361328125,0.24399437010288239,0.2682320177555084,364.38924368984846,0.8601319789886475,2.1662049293518066,436.1093516602226,1.0,1689.5390846729279,43.0,71.04793388429752,605.0,605.0,0.0,0.015973535632157008,-2372.656494140625,6.398900032043457,25.45072818384916,334.92687238496717,0.8613981604576111,0.21662510186433792,2331.303466796875,72826.125,1948.216064453125
410.5123770223097,0.8497726917266846,0.24199111759662628,44,44000,1758.2030029296875,2096.547607421875,1340.00048828125,2933.283203125,0.2881464660167694,0.2918863892555237,363.8997386547676,0.8599615097045898,2.166030168533325,342.8510221462885,1.0,1728.6972312927246,44.0,71.18608414239482,618.0,618.0,0.0,0.0156587938752642,-2369.707275390625,6.420080184936523,25.452693047409277,335.7733459488326,0.8476044535636902,0.20132550597190857,2390.55712890625,62503.23046875,1979.5059814453125
414.7238902795653,0.8497214913368225,0.24274791777133942,45,45000,1639.2518310546875,1924.0853271484375,1374.9327392578125,2451.399658203125,0.24176092445850372,0.24814453721046448,366.03869040778227,0.8598613142967224,2.167921304702759,460.15256754042895,1.0,1768.0448865890503,45.0,71.59235668789809,628.0,628.0,0.0,0.015973535632157008,-2323.041015625,6.400216102600098,25.451842507695012,337.5394413738676,0.8482481241226196,0.21088684350252151,2199.84375,72056.5546875,1899.081298828125
425.4756221040619,0.8513280153274536,0.24256087839603424,46,46000,1706.8497314453125,2195.5078125,1402.989013671875,2882.96875,0.2623336613178253,0.2959918975830078,368.1663352163224,0.8601734042167664,2.1706480979919434,463.910351600628,1.0,1807.379685163498,46.0,72.07210031347962,638.0,638.0,0.0,0.016294603698363365,-2320.087158203125,6.383525371551514,25.451210046016854,339.7826123306877,0.8611378073692322,0.21570023894309998,2530.54052734375,69906.375,1936.3302001953125
431.9670390170051,0.8229420781135559,0.24347011744976044,47,47000,1640.6444091796875,2149.263671875,1427.48876953125,2281.360107421875,0.37253764271736145,0.35758543014526367,369.0606963095201,0.8601247072219849,2.1755566596984863,410.2013065966113,1.0,1846.5007920265198,47.0,72.35185185185185,648.0,648.0,0.0,0.016294603698363365,-2270.393798828125,6.36469030380249,25.45354987279365,341.54441390857943,0.82955002784729,0.20981605350971222,2458.010498046875,72683.65625,1844.7384033203125
432.8897502356634,0.8590553998947144,0.2435460090637207,48,48000,1672.107177734375,1972.989501953125,1461.52685546875,2824.4033203125,0.22039006650447845,0.289417028427124,369.84635672189046,0.860195517539978,2.1789674758911133,406.7723961032975,1.0,1885.6616940498352,48.0,72.68892261001517,659.0,659.0,0.0,0.015973535632157008,-2217.534912109375,6.350618839263916,25.45525538937497,343.2134291463792,0.8490583300590515,0.22360720485448837,2264.328857421875,74524.8359375,1908.739990234375
420.83743125522795,0.8457301259040833,0.2436278760433197,49,49000,1825.81494140625,2177.07568359375,1482.3140869140625,2964.830322265625,0.28434041142463684,0.39878201484680176,370.81413756136516,0.8601471185684204,2.1783509254455566,417.2676178561536,1.0,1924.887580871582,49.0,72.83928571428571,672.0,672.0,0.0,0.01662212523270047,-2357.083251953125,6.367069244384766,25.456032075292928,343.76684151126557,0.8069589734077454,0.2101050168275833,2524.1650390625,79766.6015625,2106.702880859375
403.99360726662087,0.8597195148468018,0.2426730841398239,50,50000,1837.169189453125,2130.1376953125,1508.4290771484375,2657.194091796875,0.19664119184017181,0.21376191079616547,369.6220297013659,0.8603999018669128,2.176032781600952,311.2087445614012,1.0,1964.061313867569,50.0,72.865889212828,686.0,686.0,0.0,0.016294603698363365,-2400.4091796875,6.369471549987793,25.4574537194776,343.88842302185725,0.8367730975151062,0.20747698843479156,2425.228515625,85359.8515625,2102.455810546875
395.9635947392539,0.8773663640022278,0.24245332181453705,51,51000,1844.21240234375,1895.5411376953125,1528.708984375,2604.007080078125,0.0749971866607666,0.08362316340208054,369.96603196998973,0.8604542016983032,2.172419786453247,387.1661454011811,1.0,2003.312965631485,51.0,72.82428571428571,700.0,700.0,0.0,0.01662212523270047,-2315.5322265625,6.354427337646484,25.45782954283619,343.3481338545374,0.8746016621589661,0.19667360186576843,2192.45654296875,91971.8515625,2110.628662109375
399.61915222198064,0.8228626251220703,0.2415737807750702,52,52000,1869.8909912109375,1932.627197265625,1550.750732421875,2959.9296875,0.3448645770549774,0.3812020719051361,369.86298850231833,0.8606113195419312,2.1709704399108887,364.60777165107817,1.0,2042.4970467090607,52.0,72.97752808988764,712.0,712.0,0.0,0.01662212523270047,-2293.802490234375,6.3379950523376465,25.45903313974634,344.16140762635297,0.8181702494621277,0.20543254911899567,2235.962890625,97945.09375,2145.69091796875
403.3318390409103,0.861517071723938,0.2434270977973938,53,53000,1783.03125,1823.486572265625,1571.929931640625,2912.594482421875,0.30596286058425903,0.32672250270843506,372.3937147108562,0.860316276550293,2.1723639965057373,503.9914775548271,1.0,2082.0167865753174,53.0,73.32548476454294,722.0,722.0,0.0,0.01695622994987775,-2280.5517578125,6.324985027313232,25.45608678169162,345.5871673953891,0.84665846824646,0.21196343749761581,2088.9033203125,94607.2109375,2050.81689453125
402.153261581202,0.8487668037414551,0.24410472810268402,54,54000,1792.5262451171875,1843.5284423828125,1598.0186767578125,3253.98291015625,0.30285167694091797,0.23975956439971924,376.4477097886942,0.8603402972221375,2.172410249710083,591.3094489141071,1.0,2121.92578625679,54.0,73.66712141882674,733.0,733.0,0.0,0.015047793132436803,-2263.96923828125,6.3114213943481445,25.44858088333965,347.11529098868044,0.8697211146354675,0.2053719386458397,2162.170166015625,93656.8984375,2085.322998046875
390.40866590774755,0.7971816062927246,0.24539868533611298,55,55000,1833.0758056640625,2052.59423828125,1623.8624267578125,2520.5595703125,0.4484362304210663,0.4779362976551056,377.5810000606722,0.860037088394165,2.174452543258667,438.7786747474831,1.0,2161.3991708755493,55.0,73.81317204301075,744.0,744.0,0.0,0.01695622994987775,-2431.847900390625,6.3046159744262695,25.446479642036852,347.7969544677695,0.7780583500862122,0.20746790617704391,2442.496826171875,90560.4765625,2143.197265625
382.39253879382215,0.8727430701255798,0.2464948296546936,56,56000,1949.340576171875,2322.9375,1647.5421142578125,2333.814208984375,0.22546841204166412,0.29014283418655396,376.03475355045254,0.85993492603302,2.1770589351654053,290.9911954883727,1.0,2200.440114736557,56.0,73.90488771466315,757.0,757.0,0.0,0.016294603698363365,-2417.630615234375,6.294621467590332,25.44945423643328,348.3337713135291,0.8492801189422607,0.20484236627817154,2690.643310546875,86352.4609375,2226.964111328125
382.38013710767586,0.8550580143928528,0.24638262391090393,57,57000,1987.4918212890625,2273.97607421875,1666.5047607421875,2707.547607421875,0.3157050311565399,0.2995225787162781,375.72496160334487,0.8600686192512512,2.178844928741455,358.37661256531817,1.0,2239.578836917877,57.0,74.00650195058518,769.0,769.0,0.0,0.015973535632157008,-2431.306884765625,6.283095359802246,25.451213889145233,348.8474113511362,0.8598965406417847,0.1883356273174286,2618.51904296875,95311.0625,2225.080078125
