rollout/return_history,reference_actor_Q_mean,total/epochs,reference_perturbed_action_std,eval/return,eval/episodes,reference_Q_std,total/steps_per_second,rollout/Q_mean,total/duration,obs_rms_mean,rollout/return,total/episodes,rollout/episodes,rollout/actions_mean,obs_rms_std,reference_perturbed_action_mean,rollout/episode_steps,reference_action_std,train/loss_critic,train/param_noise_distance,eval/Q,reference_Q_mean,reference_action_mean,eval/return_history,ret_rms_std,total/steps,ret_rms_mean,param_noise_stddev,train/loss_actor,rollout/actions_std,reference_actor_Q_std
311.52102543661493,178.390625,11,0.7903024554252625,377.88482533281655,11.0,89.46623992919922,87.20736619934827,100.1605224609375,126.13613367080688,1.5371676683425903,219.74702299324125,246.0,246.0,0.04459761455655098,6.076148509979248,0.10496719926595688,44.54471544715447,0.7853599786758423,24.253080368041992,0.18138520419597626,199.85299682617188,171.22647094726562,0.10255991667509079,258.33177041391986,1.0,11000,0.0,0.026270585008002556,-181.01878356933594,0.7198322415351868,87.39415740966797
316.32339672514047,191.0894775390625,12,0.8059223294258118,415.6147755277804,12.0,99.09666442871094,87.08440951423725,108.70623779296875,137.79734015464783,1.560072898864746,228.0074108057572,260.0,260.0,0.046193335205316544,6.096696376800537,0.07721060514450073,46.042307692307695,0.8053216934204102,26.858217239379883,0.2113773673772812,227.1407928466797,180.0981903076172,0.056208085268735886,271.43868750674153,1.0,12000,0.0,0.02426044449968572,-195.94461059570312,0.7232623100280762,95.7475814819336
320.9467027026527,208.82980346679688,13,0.8001034259796143,318.02941377463276,13.0,105.68389892578125,87.11208189403068,116.96407318115234,149.23303079605103,1.5764249563217163,234.992649164905,274.0,274.0,0.044985827058553696,6.087414741516113,0.08866503089666367,47.306569343065696,0.8012499213218689,34.72663497924805,0.20959985256195068,211.1011199951172,196.73587036132812,0.08607900142669678,275.02258952734854,1.0,13000,0.0,0.024748079434129402,-212.5750732421875,0.7286012172698975,101.8538818359375
323.9521164619972,226.24609375,14,0.8064247965812683,393.8184741019203,14.0,109.83763885498047,87.0926374404855,124.42391204833984,160.74837565422058,1.6173845529556274,238.0426449752289,292.0,292.0,0.05099380016326904,6.031510829925537,0.01220336090773344,47.784246575342465,0.8141003251075745,33.27067947387695,0.19415655732154846,213.17605590820312,214.007080078125,0.008181391283869743,283.5080098541037,1.0,14000,0.0,0.024748079434129402,-222.16983032226562,0.7330372929573059,105.97261810302734
325.0275492654172,238.33961486816406,15,0.7855818867683411,281.23399356692096,15.0,118.20829772949219,87.14707751059338,131.7227020263672,172.12281155586243,1.6412400007247925,242.66310736390128,308.0,308.0,0.05331440642476082,5.9906511306762695,0.0875609889626503,48.62987012987013,0.7921981811523438,36.742210388183594,0.20240651071071625,228.9263916015625,225.1068115234375,0.06633587181568146,283.3564087682915,1.0,15000,0.0,0.023782417899897774,-233.72454833984375,0.736067533493042,114.82177734375
335.7954518278517,249.1241455078125,16,0.8029734492301941,498.89105487897996,16.0,128.25241088867188,87.04259754470401,139.0520782470703,183.81804370880127,1.657028079032898,246.62968789266452,323.0,323.0,0.05458687245845795,5.962741851806641,0.08395994454622269,49.39009287925697,0.8009657263755798,49.769474029541016,0.19019627571105957,267.6888122558594,235.65542602539062,0.05377836525440216,296.82732415020956,1.0,16000,0.0,0.02240411346542305,-241.86460876464844,0.7384721040725708,126.54204559326172
334.9174494178327,254.76226806640625,17,0.7923021912574768,368.2867178056621,17.0,139.45973205566406,86.99941591943853,145.77809143066406,195.40361070632935,1.6728087663650513,250.73163102291295,338.0,338.0,0.05392284318804741,5.9358696937561035,0.029290953651070595,50.210059171597635,0.7830411195755005,61.637603759765625,0.1922229826450348,253.75997924804688,240.9868621826172,0.08436726778745651,301.03081789464795,1.0,17000,0.0,0.021962663920618616,-249.78558349609375,0.7407553195953369,136.84182739257812
341.07981487519754,266.8411865234375,18,0.7955708503723145,454.2055230219019,18.0,146.877197265625,86.9182340887066,151.53318786621094,207.09118390083313,1.6894185543060303,256.1094107665656,350.0,350.0,0.05723876133561134,5.951150417327881,0.04863869398832321,51.205714285714286,0.7894352078437805,72.0136947631836,0.20364953577518463,302.25048828125,252.5439910888672,0.04821856692433357,309.54052373505095,1.0,18000,0.0,0.021962663920618616,-253.9801788330078,0.7426930665969849,143.40296936035156
344.7593637326148,282.5487060546875,19,0.7861652970314026,434.2717529562172,19.0,148.82333374023438,86.8718569445546,159.20333862304688,218.7129487991333,1.6968060731887817,261.59926841434566,363.0,363.0,0.0594479963183403,5.960658073425293,0.14137065410614014,52.33608815426997,0.7794221639633179,92.56455993652344,0.20541884005069733,286.72113037109375,264.7879943847656,0.14448760449886322,316.10532527300705,1.0,19000,0.0,0.022854436146078055,-263.8994445800781,0.7443282008171082,145.76962280273438
344.52401468563005,284.0301208496094,20,0.7795659899711609,372.37135273027656,20.0,159.4931640625,86.85022772543661,165.71551513671875,230.2814917564392,1.6992937326431274,264.3626489418072,377.0,377.0,0.06197134032845497,5.997576713562012,0.18575240671634674,52.92307692307692,0.7828882336616516,103.8381118774414,0.20463420450687408,227.55331420898438,265.9876708984375,0.1502240002155304,318.9186266458705,1.0,20000,0.0,0.022854436146078055,-270.1402893066406,0.7461320757865906,159.0327911376953
351.03121324086965,295.1068115234375,21,0.7820812463760376,255.7417963521847,21.0,168.16712951660156,86.87841487495908,170.5979461669922,241.7171173095703,1.7107418775558472,266.92828774026503,393.0,393.0,0.06553104519844055,6.02569055557251,0.16636212170124054,53.4147582697201,0.7827917337417603,124.6032943725586,0.21739359200000763,286.50128173828125,274.5451354980469,0.14922001957893372,315.910206155695,1.0,21000,0.0,0.023313810312614227,-280.2173156738281,0.7482772469520569,165.59327697753906
353.482881219864,302.8153381347656,22,0.8011603355407715,388.07753524434486,22.0,168.4174346923828,86.80973912738962,176.6558837890625,253.42778611183167,1.721421480178833,269.57672748040955,405.0,405.0,0.06720075756311417,6.019066333770752,0.149882510304451,53.955555555555556,0.7985416054725647,193.80006408691406,0.20729410648345947,263.1081848144531,283.7767333984375,0.10268443822860718,319.1905392960882,1.0,22000,0.0,0.023313810312614227,-288.0818786621094,0.7505085468292236,166.43075561523438
361.34471833651827,316.3076477050781,23,0.8195895552635193,276.23606750374114,23.0,176.15713500976562,86.80718409148749,181.66485595703125,264.9550292491913,1.7312084436416626,273.3859568967351,420.0,420.0,0.06761591136455536,6.056164264678955,0.07339590787887573,54.75476190476191,0.8193569183349609,164.64871215820312,0.18921388685703278,393.5539245605469,294.9014892578125,0.054944783449172974,317.32295356598615,1.0,23000,0.0,0.023313810312614227,-289.01910400390625,0.754097580909729,176.37289428710938
369.4877039178669,325.98028564453125,24,0.8311198353767395,499.5035769625815,24.0,181.6688232421875,86.73540931917039,190.40354919433594,276.70359992980957,1.7300972938537598,277.56214671209307,430.0,430.0,0.06539950519800186,6.034206390380859,0.07483183592557907,55.765116279069765,0.804004967212677,166.01443481445312,0.20141537487506866,382.09124755859375,302.9783020019531,0.11292640119791031,324.9138128741776,1.0,24000,0.0,0.022854436146078055,-295.6441345214844,0.7573599219322205,181.02911376953125
369.658646502963,339.078857421875,25,0.8298523426055908,309.4792259628988,25.0,194.01589965820312,86.70794376238813,196.48756408691406,288.32421708106995,1.7298104763031006,279.0662312618859,444.0,444.0,0.063773013651371,6.034926891326904,0.03858107328414917,56.2454954954955,0.8282434344291687,220.15493774414062,0.22715945541858673,271.4341125488281,315.8251037597656,0.047881580889225006,324.2964293977264,1.0,25000,0.0,0.023313810312614227,-298.4383239746094,0.7598491907119751,196.2210693359375
359.40488024846456,334.14532470703125,26,0.817785918712616,298.34576214699325,26.0,208.50758361816406,86.70354380288086,203.4069061279297,299.87240266799927,1.7344638109207153,280.2581939934378,457.0,457.0,0.06320414692163467,6.01809549331665,0.11134465038776398,56.669584245076585,0.8045703172683716,263.04522705078125,0.22979046404361725,328.9458923339844,309.87371826171875,0.10469866544008255,323.2983268111597,1.0,26000,0.0,0.023782417899897774,-311.1547546386719,0.7621582746505737,211.03184509277344
360.5268014013673,331.4010009765625,27,0.8217679858207703,296.00678003307445,27.0,214.1282958984375,86.68787428498969,208.6596221923828,311.46224570274353,1.749814510345459,283.4877220334624,469.0,469.0,0.06869620829820633,6.003798007965088,0.06932609528303146,57.486140724946694,0.8232395648956299,267.868896484375,0.20517078042030334,381.9624938964844,306.9710693359375,0.04219069331884384,322.2875287823418,1.0,27000,0.0,0.022854436146078055,-317.6284484863281,0.7635839581489563,216.74452209472656
354.0282387305283,333.6419982910156,28,0.8145678043365479,341.49764771042965,28.0,208.16627502441406,86.67195472510625,213.90350341796875,323.05721139907837,1.7509337663650513,283.8133436867027,484.0,484.0,0.07027064263820648,5.9991326332092285,0.12989100813865662,57.77066115702479,0.8103223443031311,375.0596008300781,0.17686277627944946,353.9792785644531,304.9373779296875,0.12360509485006332,322.97360445834494,1.0,28000,0.0,0.021962663920618616,-329.082275390625,0.7651255130767822,215.68124389648438
356.8865102644051,350.3282165527344,29,0.814619243144989,481.6643367967257,29.0,214.54981994628906,86.59271475562345,218.81517028808594,334.9011528491974,1.7537108659744263,285.57087947473025,496.0,496.0,0.07236585021018982,5.978105068206787,0.09866684675216675,58.270161290322584,0.8158424496650696,344.49481201171875,0.21990764141082764,421.0189514160156,313.3620300292969,0.0780528336763382,328.4456986769098,1.0,29000,0.0,0.02240411346542305,-332.3994445800781,0.7665754556655884,225.31280517578125
359.06935650746624,369.6706237792969,30,0.8216059803962708,309.1952024794999,30.0,221.96580505371094,86.57279107968418,223.89129638671875,346.5291996002197,1.756272554397583,288.3383149259133,509.0,509.0,0.07345886528491974,5.961906433105469,0.05415412411093712,58.93713163064833,0.8252773284912109,350.3760681152344,0.20779898762702942,346.3750915527344,337.5368347167969,0.06385272741317749,327.80401547032943,1.0,30000,0.0,0.023313810312614227,-351.41229248046875,0.7681465148925781,232.76864624023438
355.4615837674256,368.1812744140625,31,0.82879638671875,263.90344070641885,31.0,233.18472290039062,86.5869749402337,228.81802368164062,358.02151560783386,1.7551391124725342,289.96424290669415,522.0,522.0,0.07349561899900436,5.969625473022461,0.015464726835489273,59.36206896551724,0.8263591527938843,329.4506530761719,0.20460672676563263,380.4901428222656,338.19696044921875,0.045862503349781036,325.7427066069775,1.0,31000,0.0,0.021962663920618616,-350.3436279296875,0.769677460193634,243.12307739257812
338.35210537690267,368.9326477050781,32,0.8280896544456482,227.19041161359374,32.0,237.66055297851562,86.6098700687412,233.41346740722656,369.4729015827179,1.7516648769378662,289.69089830323855,537.0,537.0,0.07446632534265518,5.973628997802734,0.02636348269879818,59.497206703910614,0.822586715221405,454.63494873046875,0.1869087964296341,334.8665466308594,341.31488037109375,0.04531623795628548,322.6629473884343,1.0,32000,0.0,0.02240411346542305,-353.6499328613281,0.7713214755058289,245.3864288330078
336.0149870911724,378.5178527832031,33,0.8093993663787842,306.6368905599438,33.0,243.8343048095703,86.60177943352771,237.17832946777344,381.05452585220337,1.7536509037017822,290.19623248543326,552.0,552.0,0.07639575004577637,5.975249767303467,0.032056864351034164,59.742753623188406,0.8099495768547058,477.0301208496094,0.20721112191677094,310.0526123046875,343.2476806640625,0.04722364619374275,322.1773093027225,1.0,33000,0.0,0.022854436146078055,-365.1830139160156,0.7728697657585144,255.28598022460938
327.64933954086905,374.52288818359375,34,0.8158278465270996,272.7959057464091,34.0,240.26559448242188,86.60407655175763,240.02740478515625,392.59121918678284,1.762218713760376,290.7395614622577,566.0,566.0,0.08006475120782852,6.032525062561035,0.019045960158109665,59.99116607773852,0.8160313963890076,459.61053466796875,0.17807213962078094,322.804443359375,338.7803955078125,0.032719243317842484,320.72491508047796,1.0,34000,0.0,0.023782417899897774,-364.9580383300781,0.7739209532737732,250.99830627441406
318.2963301409463,399.77490234375,35,0.8295432329177856,287.4188933334801,35.0,252.20579528808594,86.59421960786578,242.3231201171875,404.1840224266052,1.7641147375106812,289.7223150093074,583.0,583.0,0.08299241960048676,6.046316146850586,0.04023730382323265,59.98970840480274,0.8309280276298523,456.0990905761719,0.21788258850574493,254.77906799316406,364.1908874511719,0.00447381054982543,319.7733144591352,1.0,35000,0.0,0.02426044449968572,-370.32733154296875,0.775581419467926,263.220947265625
307.8569678336204,395.133544921875,36,0.8065645694732666,402.9901111924385,36.0,252.89114379882812,86.5644292727552,245.64508056640625,415.8752076625824,1.762717366218567,289.7544023776919,598.0,598.0,0.08562394976615906,6.095833778381348,0.08364015817642212,60.168896321070235,0.819991946220398,527.6480712890625,0.20755460858345032,550.5791625976562,358.98052978515625,0.020057225599884987,322.0848921461714,1.0,36000,0.0,0.023313810312614227,-368.62457275390625,0.7769855260848999,264.8946228027344
309.48023067070017,412.244873046875,37,0.8089966773986816,354.9466806900599,37.0,263.0259704589844,86.54289205351105,251.27369689941406,427.53366708755493,1.7614065408706665,291.7928442054392,611.0,611.0,0.08385375887155533,6.082616329193115,0.011030307039618492,60.52864157119476,0.8146055340766907,530.3184814453125,0.18600305914878845,371.67242431640625,379.126220703125,0.02930895984172821,322.97304859330353,1.0,37000,0.0,0.02426044449968572,-376.80804443359375,0.7784029245376587,275.48468017578125
314.3359990178449,424.4068603515625,38,0.7932500243186951,478.3021264993643,38.0,275.9195251464844,86.50927182840587,255.7928924560547,439.25927472114563,1.762607455253601,293.94768443636724,624.0,624.0,0.08069521188735962,6.067775726318359,0.06806226074695587,60.87980769230769,0.7956145405769348,609.8031005859375,0.18356728553771973,502.7230224609375,388.44183349609375,0.053006354719400406,327.0606559066209,1.0,38000,0.0,0.02426044449968572,-375.8719177246094,0.780106782913208,289.4036560058594
326.0359193820597,408.32550048828125,39,0.8081768155097961,272.57211015829614,39.0,285.7636413574219,86.5184079756043,261.4944152832031,450.7711238861084,1.7624672651290894,295.39655310368147,637.0,637.0,0.08074702322483063,6.085641860961914,0.09856478124856949,61.204081632653065,0.8020837903022766,769.3248291015625,0.19160175323486328,427.7693176269531,374.43267822265625,0.09876281023025513,325.6635137079459,1.0,39000,0.0,0.024748079434129402,-382.5327453613281,0.780986487865448,296.6708068847656
325.3402107486912,420.4852294921875,40,0.8255361914634705,277.2046680051219,40.0,283.28106689453125,86.51480969595937,266.4942626953125,462.34858679771423,1.7607216835021973,295.5864132006569,652.0,652.0,0.08136888593435287,6.083073616027832,0.10686388611793518,61.263803680981596,0.8159554600715637,632.49853515625,0.1759510040283203,426.47943115234375,376.22796630859375,0.12754040956497192,324.4520425653753,1.0,40000,0.0,0.02426044449968572,-391.8016357421875,0.7819643616676331,298.8327941894531
332.79863842541994,424.716064453125,41,0.8054131269454956,275.79086046732357,41.0,282.6743469238281,86.51310103927588,270.1130065917969,473.9166612625122,1.7630959749221802,297.00199575253214,665.0,665.0,0.08450485020875931,6.088547706604004,0.09403932839632034,61.634586466165416,0.8032175898551941,733.7384643554688,0.18541327118873596,385.5731506347656,379.9037780761719,0.11856932938098907,323.26518446542275,1.0,41000,0.0,0.024748079434129402,-403.4942626953125,0.783210039138794,298.03564453125
346.78313106447234,425.0075988769531,42,0.8203638195991516,379.14047115161577,42.0,284.8448486328125,86.48819993770609,274.07257080078125,485.6153790950775,1.7659409046173096,298.45845604091716,677.0,677.0,0.08538518846035004,6.077543258666992,0.05430791527032852,61.95864106351551,0.8238458633422852,763.580810546875,0.20038914680480957,543.8583374023438,382.3354797363281,0.059890542179346085,324.5955484341416,1.0,42000,0.0,0.023313810312614227,-398.5626525878906,0.7847042679786682,300.5912170410156
360.8540758100325,449.1325988769531,43,0.8445943593978882,305.40017997708776,43.0,289.2176208496094,86.49086031151418,278.6901550292969,497.16235733032227,1.7674115896224976,300.09219822951263,689.0,689.0,0.0850401446223259,6.069374084472656,-0.014068039134144783,62.33236574746009,0.8381619453430176,805.6082153320312,0.20673905313014984,422.72283935546875,408.3774108886719,0.008795861154794693,324.1491445165357,1.0,43000,0.0,0.022854436146078055,-393.56500244140625,0.7860574722290039,300.7589416503906
368.4112654584551,461.92401123046875,44,0.8343017101287842,363.60808021104833,44.0,283.6575622558594,86.46922880438692,283.2955322265625,508.8515372276306,1.769822597503662,301.5618875119755,701.0,701.0,0.08460072427988052,6.058938503265381,0.010683795437216759,62.683309557774606,0.8446398973464966,928.54541015625,0.20555360615253448,454.850341796875,417.29248046875,0.015962861478328705,325.0459385095929,1.0,44000,0.0,0.023782417899897774,-415.08514404296875,0.7873690724372864,294.9432678222656
376.9151626351929,469.4140625,45,0.8207685947418213,307.6234225167267,45.0,281.6612854003906,86.46239154195841,288.2777404785156,520.4574983119965,1.7749868631362915,303.8347488075061,712.0,712.0,0.08394303172826767,6.041333198547363,0.09625574946403503,63.18539325842696,0.834174633026123,983.47314453125,0.20243722200393677,459.94891357421875,428.4886474609375,0.06458303332328796,324.6587714875292,1.0,45000,0.0,0.023313810312614227,-412.0331115722656,0.7891345024108887,291.7568664550781
372.6734993436286,473.7878112792969,46,0.834911584854126,502.9297418190543,46.0,279.5783386230469,86.42499709739282,292.3330993652344,532.2534167766571,1.7767831087112427,304.8214157771492,724.0,724.0,0.08398789912462234,6.036204814910889,0.055263154208660126,63.45303867403315,0.8314813375473022,953.8565063476562,0.2035321295261383,559.9337768554688,433.79351806640625,0.10258814692497253,328.53422736430144,1.0,46000,0.0,0.02152991267583435,-415.8917236328125,0.7902249693870544,288.5463562011719
369.620932057211,473.00225830078125,47,0.8452611565589905,250.08175033294825,47.0,279.6197509765625,86.43340238622741,295.7383117675781,543.7712585926056,1.7764511108398438,305.4121746969237,738.0,738.0,0.08440130949020386,6.043328285217285,0.05687640979886055,63.65040650406504,0.8375723361968994,893.759521484375,0.1990777850151062,429.56512451171875,431.10784912109375,0.05236091464757919,326.8650257253365,1.0,47000,0.0,0.02240411346542305,-425.486572265625,0.791416347026825,293.5418701171875
371.30346125936006,475.44561767578125,48,0.8419784307479858,310.05417746473483,48.0,290.4525146484375,86.43193198026584,299.0609436035156,555.3503074645996,1.7754253149032593,305.65516959144185,752.0,752.0,0.08476147800683975,6.036688804626465,0.034249696880578995,63.775265957446805,0.8376737236976624,853.7557983398438,0.1926981806755066,372.0484924316406,432.3511962890625,0.07035545259714127,326.51479971990733,1.0,48000,0.0,0.022854436146078055,-431.35467529296875,0.7927979826927185,301.4320068359375
375.5600549525184,494.1111145019531,49,0.825247049331665,508.1681845136724,49.0,289.2519226074219,86.39400722796303,302.39593505859375,567.1689689159393,1.7764779329299927,307.28028294163937,763.0,763.0,0.08449426293373108,6.050457954406738,-0.029426371678709984,64.12450851900392,0.8281660079956055,947.9007568359375,0.18645712733268738,564.282958984375,449.5110168457031,-0.030582178384065628,330.22201165447393,1.0,49000,0.0,0.02240411346542305,-423.99652099609375,0.7939090728759766,301.7626037597656
387.46599206558653,505.9739990234375,50,0.8222211599349976,588.9859361286044,50.0,305.8016357421875,86.34299169060156,305.8869323730469,579.0857951641083,1.7753331661224365,308.8927842348735,774.0,774.0,0.08326971530914307,6.0473527908325195,-0.020242933183908463,64.48966408268734,0.8315185308456421,839.59521484375,0.19705311954021454,554.543212890625,464.6817626953125,0.0009003951563499868,335.3972901439566,1.0,50000,0.0,0.022854436146078055,-429.6649169921875,0.794910728931427,311.9967956542969
380.83450567724014,508.78228759765625,51,0.8088490962982178,324.61274622900214,51.0,309.0609130859375,86.35717951622169,309.4913024902344,590.5704689025879,1.7755873203277588,310.1777791878317,787.0,787.0,0.08268258720636368,6.032756328582764,-0.0366126149892807,64.7433290978399,0.8182722330093384,834.6724853515625,0.17506802082061768,538.4741821289062,467.5411376953125,-0.05520152673125267,335.1858284985653,1.0,51000,0.0,0.02240411346542305,-429.6971130371094,0.795818030834198,315.6073303222656
382.1184172272509,502.8486328125,52,0.8307770490646362,331.7389862374833,52.0,310.3276672363281,86.3652234692522,313.2174987792969,602.0941984653473,1.7768272161483765,311.66947541124495,800.0,800.0,0.08082848787307739,6.020849227905273,-0.024992212653160095,64.9925,0.8309916257858276,938.252685546875,0.2092510163784027,450.5910339355469,462.3707580566406,-0.0348261259496212,335.11954307046756,1.0,52000,0.0,0.02240411346542305,-436.793212890625,0.7967938184738159,317.70751953125
377.4954453615955,517.9749755859375,53,0.8318965435028076,379.6630884315913,53.0,307.0392150878906,86.3522219705802,316.55462646484375,613.7653298377991,1.7746371030807495,312.906263161458,812.0,812.0,0.0792669802904129,6.081527233123779,-0.004577839281409979,65.19950738916256,0.8177309632301331,951.7528076171875,0.1856570690870285,495.50970458984375,470.40374755859375,-0.0009877515258267522,335.9599873225643,1.0,53000,0.0,0.021962663920618616,-453.36016845703125,0.797522246837616,315.5068054199219
378.7441961588779,520.0612182617188,54,0.8271550536155701,420.11687100009215,54.0,309.9477233886719,86.35014404410686,320.2854919433594,625.3608560562134,1.7726337909698486,314.14616748364915,825.0,825.0,0.07745087146759033,6.08255672454834,-0.00395094184204936,65.41939393939394,0.8224131464958191,880.7396850585938,0.2190907597541809,438.1549377441406,474.19024658203125,-0.04179611802101135,337.5184481314074,1.0,54000,0.0,0.020689822899908242,-450.5068054199219,0.7982311844825745,319.0818786621094
390.92135871424114,534.0821533203125,55,0.8177696466445923,352.2758991489741,55.0,316.6037292480469,86.34581469906061,322.82501220703125,636.9735486507416,1.7729743719100952,315.72585418176436,837.0,837.0,0.07715494185686111,6.078049659729004,0.03053480014204979,65.66308243727599,0.821594774723053,1024.7947998046875,0.19582036137580872,595.5963134765625,488.65399169921875,0.037899430841207504,337.78676542263594,1.0,55000,0.0,0.0211056883401964,-456.2265930175781,0.7990139722824097,325.1002502441406
400.2894127463231,527.3916625976562,56,0.8182990550994873,493.3991840046363,56.0,317.1178283691406,86.32466084293769,325.54888916015625,648.7138142585754,1.7728602886199951,316.7685473712906,851.0,851.0,0.07665602117776871,6.0735979080200195,-0.04385005682706833,65.78143360752057,0.8247274160385132,952.1665649414062,0.21971353888511658,593.7320556640625,478.5361328125,-0.04002237319946289,340.56555861160007,1.0,56000,0.0,0.02152991267583435,-457.5503234863281,0.7996257543563843,332.2844543457031
410.7036895381845,553.3590087890625,57,0.8282060027122498,398.4634323776969,57.0,324.9962463378906,86.32193922572857,329.34405517578125,660.3188078403473,1.7731311321258545,318.6947805904311,861.0,861.0,0.07546773552894592,6.107057571411133,-0.05521340295672417,66.17537746806039,0.8269285559654236,1031.107421875,0.208909273147583,485.5881042480469,507.3589172363281,-0.04063389077782631,341.5813107829351,1.0,57000,0.0,0.0211056883401964,-451.4087829589844,0.8004471063613892,337.4911193847656
