total/steps,reference_actor_Q_std,reference_actor_Q_mean,ret_rms_mean,reference_Q_mean,obs_rms_std,param_noise_stddev,reference_Q_std,eval/return_history,eval/return,obs_rms_mean,total/episodes,train/loss_actor,rollout/actions_std,reference_action_mean,eval/episodes,train/param_noise_distance,reference_perturbed_action_std,reference_perturbed_action_mean,ret_rms_std,total/steps_per_second,rollout/actions_mean,rollout/episodes,train/loss_critic,reference_action_std,eval/Q,rollout/return,rollout/episode_steps,rollout/return_history,rollout/Q_mean,total/epochs,total/duration
296000,3.1095733642578125,294.32391357421875,0.0,292.59417724609375,2.1848952770233154,0.020689822899908242,3.172344923019409,1417.8680262845694,1734.3082122814267,0.1259283423423767,296.0,-310.1186218261719,0.7586472630500793,0.15037322044372559,296.0,0.22478355467319489,0.7864245176315308,0.12763993442058563,1.0,45.16644919598003,0.18290887773036957,296.0,131.81021118164062,0.7655452489852905,317.2192687988281,961.9156142949793,1000.0,1299.7764067390306,255.07992553710938,296,6553.537089347839
297000,2.782985210418701,296.37689208984375,0.0,294.3997497558594,2.184309244155884,0.02152991267583435,2.6581878662109375,1420.4204590619674,1580.35749415059,0.1261233538389206,297.0,-310.4722595214844,0.7586397528648376,0.19272436201572418,297.0,0.1969788670539856,0.7738487124443054,0.21953819692134857,1.0,45.16494581459255,0.18296824395656586,297.0,140.27708435058594,0.7718834280967712,318.18377685546875,965.1787620122944,1000.0,1307.67241728444,255.2964324951172,297,6575.896298408508
298000,3.083444833755493,297.46319580078125,0.0,295.5787353515625,2.1841602325439453,0.0211056883401964,2.892927646636963,1421.685432351527,1337.0982512387639,0.12623634934425354,298.0,-310.7153015136719,0.758380115032196,0.18419905006885529,298.0,0.17204046249389648,0.8085833787918091,0.12694983184337616,1.0,45.164275767929595,0.18343645334243774,298.0,50.67481994628906,0.7955095767974854,317.44769287109375,967.0154243333178,1000.0,1322.4115680359164,255.5040283203125,298,6598.135250329971
299000,3.100611448287964,294.48431396484375,0.0,293.1175537109375,2.1837146282196045,0.0211056883401964,3.0362355709075928,1424.089886097809,1364.3216982335293,0.12614324688911438,299.0,-310.57525634765625,0.7583703994750977,0.03716873750090599,299.0,0.21571464836597443,0.7422051429748535,0.02993207424879074,1.0,45.16353736523434,0.18338531255722046,299.0,96.20235443115234,0.771283745765686,316.9405517578125,966.4523702841793,1000.0,1317.7631912538095,255.690673828125,299,6620.384882211685
300000,3.2979936599731445,295.823974609375,0.0,294.1500244140625,2.1836917400360107,0.020689822899908242,3.154597282409668,1425.1346663314482,1364.8733627738075,0.1261688768863678,300.0,-310.9447937011719,0.7581281065940857,0.185667023062706,300.0,0.15679782629013062,0.7716917991638184,0.16990430653095245,1.0,45.16296572352407,0.18368345499038696,300.0,66.79155731201172,0.7872150540351868,317.8377990722656,967.3084361705108,1000.0,1318.4504000195445,255.8876495361328,300,6642.610714197159
301000,3.165127754211426,296.86859130859375,0.0,295.52349853515625,2.1828410625457764,0.0211056883401964,3.0527503490448,1423.7659480638822,1233.3211166128099,0.12611383199691772,301.0,-311.6004638671875,0.757969856262207,0.02826881967484951,301.0,0.15945552289485931,0.784065842628479,0.013588729314506054,1.0,45.16164475419972,0.18380184471607208,301.0,83.03358459472656,0.7937427163124084,316.7703552246094,967.5815985453858,1000.0,1317.7175873434942,256.083251953125,301,6664.947692632675
302000,3.3893847465515137,296.4320983886719,0.0,294.7401123046875,2.1817190647125244,0.02152991267583435,3.245676279067993,1426.9093111704417,1671.6669255736579,0.12610651552677155,302.0,-311.3069763183594,0.7579904198646545,0.1266484558582306,302.0,0.15627555549144745,0.7878124117851257,0.16264386475086212,1.0,45.16050433324228,0.1836479753255844,302.0,114.89763641357422,0.8026324510574341,316.48199462890625,968.5711827712408,1000.0,1315.8441726236651,256.2855224609375,302,6687.259242534637
303000,3.4643003940582275,295.71893310546875,0.0,294.11865234375,2.1825196743011475,0.0211056883401964,3.43595027923584,1428.9432246250012,1494.3853934702622,0.1262103021144867,303.0,-310.8675842285156,0.7579158544540405,0.106689453125,303.0,0.24267956614494324,0.8214484453201294,0.131661519408226,1.0,45.159533555849066,0.1836916208267212,303.0,114.66281127929688,0.823218822479248,317.4775085449219,970.7781142667674,1000.0,1320.8050992086596,256.4841613769531,303,6709.546714544296
304000,3.725233793258667,295.3713684082031,0.0,294.14471435546875,2.1824798583984375,0.021962663920618616,3.2337536811828613,1429.9349397779501,1579.7208257886616,0.1263045221567154,304.0,-310.5213928222656,0.757766842842102,0.1291714906692505,304.0,0.18051525950431824,0.8276339769363403,0.14539757370948792,1.0,45.15849913532036,0.18385517597198486,304.0,51.91731262207031,0.8020044565200806,317.2629089355469,973.245521479776,1000.0,1326.1040450100834,256.6852722167969,304,6731.844632148743
305000,3.440354347229004,295.05419921875,0.0,293.5889892578125,2.182605266571045,0.02240411346542305,3.4427330493927,1431.9561861521577,1587.5047047019534,0.12620794773101807,305.0,-311.0252685546875,0.7576286196708679,0.14720290899276733,305.0,0.20124487578868866,0.7747026085853577,0.1315961629152298,1.0,45.15669968189169,0.1842120736837387,305.0,80.88988494873047,0.8273488283157349,317.3512878417969,971.6370845865073,1000.0,1316.3220353531062,256.8519592285156,305,6754.257998228073
306000,2.9927968978881836,295.0140380859375,0.0,293.60565185546875,2.182785749435425,0.02152991267583435,2.9677066802978516,1437.599539255929,2071.9720425235237,0.12629948556423187,306.0,-310.44439697265625,0.757340669631958,0.10692941397428513,306.0,0.2145145982503891,0.798427402973175,0.10957643389701843,1.0,45.15656923230817,0.18461929261684418,306.0,131.6894989013672,0.8211892247200012,318.8228454589844,973.2449433090798,1000.0,1318.7977095564304,257.0444030761719,306,6776.422682285309
307000,3.1987154483795166,294.632568359375,0.0,293.11663818359375,2.1822361946105957,0.0211056883401964,3.0060877799987793,1443.4677195048205,2083.371268908355,0.1263211965560913,307.0,-310.223388671875,0.7573380470275879,0.02159646712243557,307.0,0.1865645796060562,0.8087555766105652,0.02813638187944889,1.0,45.15485160302501,0.1846676617860794,307.0,51.06147384643555,0.8133630156517029,319.4967956542969,974.7971734470667,1000.0,1318.9295862867211,257.23675537109375,307,6798.8264627456665
308000,3.555124282836914,294.31268310546875,0.0,292.5816345214844,2.1819193363189697,0.020282151651708893,3.289822816848755,1439.6020027847628,945.1801712400742,0.12642163038253784,308.0,-310.6481628417969,0.757206380367279,0.11591896414756775,308.0,0.2027105689048767,0.8268555402755737,0.11353007704019547,1.0,45.15403205563624,0.18454542756080627,308.0,52.000160217285156,0.8404111266136169,308.024658203125,977.7644669085317,1000.0,1322.7201691610053,257.4332580566406,308,6821.096278190613
309000,3.113370656967163,294.927978515625,0.0,293.26904296875,2.1875696182250977,0.0211056883401964,3.176642656326294,1440.552710497274,1426.4188223106435,0.1264103651046753,309.0,-311.438232421875,0.7572567462921143,0.023861855268478394,309.0,0.18117602169513702,0.8262513875961304,0.08534377068281174,1.0,45.15353434468662,0.18469779193401337,309.0,65.83389282226562,0.8408094048500061,314.7370910644531,976.0391221783443,1000.0,1317.1279096454898,257.5771789550781,309,6843.318125247955
310000,2.8157036304473877,296.0716857910156,0.0,294.6489562988281,2.187370777130127,0.020689822899908242,2.9163990020751953,1439.9555060820421,1405.648517412767,0.12647785246372223,310.0,-311.5067443847656,0.7572546601295471,-0.04138646647334099,310.0,0.1846136450767517,0.8120032548904419,0.10156003385782242,1.0,45.15298769385325,0.18464380502700806,310.0,101.72718811035156,0.8012478351593018,317.9747619628906,978.2894937312783,1000.0,1322.3547762735907,257.7740783691406,310,6865.54790353775
311000,3.137188196182251,297.3379821777344,0.0,295.67095947265625,2.1865041255950928,0.021962663920618616,3.1018989086151123,1445.030168130968,1811.9800032727405,0.1265031397342682,311.0,-312.14630126953125,0.7572594881057739,-0.05473450943827629,311.0,0.210291787981987,0.7976610064506531,0.022669576108455658,1.0,45.15166225718267,0.18474382162094116,311.0,112.47578430175781,0.800233006477356,320.1180419921875,979.7993030063119,1000.0,1322.6416627622284,257.96990966796875,311,6887.897022008896
312000,2.597102642059326,297.77508544921875,0.0,296.4739685058594,2.1868841648101807,0.021962663920618616,2.7113051414489746,1446.9306791829765,1486.3920597913502,0.1266573667526245,312.0,-312.6368103027344,0.7571138739585876,-0.043974053114652634,312.0,0.18284836411476135,0.7668587565422058,0.039657220244407654,1.0,45.14994695801385,0.18510498106479645,312.0,98.72611236572266,0.8009229302406311,318.966064453125,981.7803636414782,1000.0,1327.2017171736481,258.16265869140625,312,6910.307121515274
313000,3.1293394565582275,297.92742919921875,0.0,296.3333740234375,2.186886787414551,0.0211056883401964,3.1841113567352295,1449.2925577652506,1673.8056268860505,0.12669846415519714,313.0,-313.0684814453125,0.7570824027061462,-0.016406679525971413,313.0,0.16911877691745758,0.8019971251487732,0.01745450496673584,1.0,45.14855495856625,0.18506236374378204,313.0,123.86837005615234,0.8029187917709351,320.0645446777344,983.320916334317,1000.0,1331.6196002308548,258.3526306152344,313,6932.669280052185
314000,3.3277721405029297,297.2247314453125,0.0,295.73736572265625,2.1860482692718506,0.02152991267583435,3.4292027950286865,1451.0349681749235,1514.333853997402,0.1267031878232956,314.0,-312.8720397949219,0.7569215297698975,0.0034002959728240967,314.0,0.18575899302959442,0.8246620893478394,0.0856565609574318,1.0,45.146501936744365,0.1849641650915146,314.0,80.21699523925781,0.8034208416938782,318.7507019042969,984.7645208722882,1000.0,1334.8122191225061,258.5466613769531,314,6955.134651184082
315000,2.978079080581665,297.0304870605469,0.0,295.31878662109375,2.185525894165039,0.020689822899908242,3.180692434310913,1453.7857688272477,1822.4859458910062,0.12672439217567444,315.0,-312.69268798828125,0.7568665742874146,-0.029912859201431274,315.0,0.1616356372833252,0.8149034976959229,0.03198084607720375,1.0,45.144951260384,0.1850796788930893,315.0,134.57862854003906,0.8153423070907593,321.0121765136719,986.0492281102416,1000.0,1335.6349929439132,258.7366943359375,315,6977.524423122406
316000,3.107011556625366,296.66412353515625,0.0,294.8791198730469,2.18569278717041,0.020689822899908242,3.1539981365203857,1455.8071348851602,1578.0385174870246,0.1268281489610672,316.0,-312.71649169921875,0.7566768527030945,0.010480706579983234,316.0,0.22460156679153442,0.8316023349761963,-0.03322876989841461,1.0,45.14260478357364,0.185227170586586,316.0,132.3682098388672,0.8208096623420715,318.7235107421875,988.9438607110524,1000.0,1342.6017777721454,258.93341064453125,316,7000.0391318798065
317000,3.20607852935791,296.90374755859375,0.0,295.338623046875,2.188100814819336,0.020689822899908242,2.903298854827881,1460.117507394933,1718.8069384123216,0.1268550604581833,317.0,-312.7882080078125,0.7566839456558228,0.10208097845315933,317.0,0.2272951453924179,0.8096460700035095,0.106521837413311,1.0,45.14197754674815,0.18503578007221222,317.0,81.18586730957031,0.8034005165100098,319.4569091796875,989.2035700630842,1000.0,1339.4883254086171,259.09735107421875,317,7022.288726091385
318000,2.9360251426696777,296.8265380859375,0.0,295.35595703125,2.1877546310424805,0.020689822899908242,2.8797991275787354,1458.8788132786492,1390.1645303655355,0.1268923431634903,318.0,-313.1329345703125,0.7564729452133179,0.16767992079257965,318.0,0.1578390896320343,0.7976778745651245,0.18638499081134796,1.0,45.141568624334845,0.18495389819145203,318.0,108.06351470947266,0.8046252131462097,316.17034912109375,991.7786965538425,1000.0,1358.2361761167192,259.2906799316406,318,7044.504869699478
319000,2.746614694595337,296.9119873046875,0.0,295.31048583984375,2.1874310970306396,0.02152991267583435,2.81746768951416,1466.8156671384804,1856.2993609582318,0.12695825099945068,319.0,-313.56536865234375,0.7562682628631592,0.09408356994390488,319.0,0.16850171983242035,0.8196967244148254,0.10789444297552109,1.0,45.141227063847836,0.18529915809631348,319.0,157.87588500976562,0.7961186170578003,320.14984130859375,993.1462122721533,1000.0,1358.5971385350533,259.4779052734375,319,7066.710870504379
320000,2.9155280590057373,298.630126953125,0.0,297.1552734375,2.1870675086975098,0.020689822899908242,2.835897445678711,1469.7959626111654,1703.0543466807248,0.1270207166671753,320.0,-313.947509765625,0.7562229037284851,0.04321855679154396,320.0,0.20704221725463867,0.792038083076477,0.11860635131597519,1.0,45.14090310918995,0.18508104979991913,320.0,95.87810516357422,0.8072018027305603,321.59375,996.386782871931,1000.0,1369.7668501161543,259.6741943359375,320,7088.914442539215
321000,2.749737024307251,298.4261169433594,0.0,296.90472412109375,2.189085006713867,0.020282151651708893,2.6630022525787354,1474.2089309489509,1681.5150627727617,0.12705056369304657,321.0,-314.1290588378906,0.7561317682266235,0.012300212867558002,321.0,0.18297038972377777,0.7986343502998352,0.011810723692178726,1.0,45.140647329225075,0.1849917471408844,321.0,131.91171264648438,0.8316976428031921,321.36175537109375,996.5208456056508,1000.0,1366.3644473716859,259.8384094238281,321,7111.107593536377
322000,2.983189105987549,297.857177734375,0.0,296.39410400390625,2.1896743774414062,0.021962663920618616,3.0158352851867676,1481.9354305837096,1976.485128863113,0.12712235748767853,322.0,-314.5079040527344,0.7560033798217773,0.11346695572137833,322.0,0.1867939531803131,0.8108593821525574,0.16039665043354034,1.0,45.13928207344486,0.18503490090370178,322.0,20.499868392944336,0.830369770526886,323.5799865722656,998.5731127812451,1000.0,1368.8755537651368,260.02532958984375,322,7133.476325035095
323000,3.3000543117523193,296.8368225097656,0.0,295.32586669921875,2.189188241958618,0.02240411346542305,3.221928834915161,1483.2733791641315,1359.6645929302015,0.12720201909542084,323.0,-314.1126403808594,0.755696713924408,0.1168830394744873,323.0,0.21810580790042877,0.8264418840408325,0.19192834198474884,1.0,45.137817614993935,0.18515731394290924,323.0,124.59492492675781,0.8445929884910583,317.25274658203125,1000.6576420225177,1000.0,1370.2346218485577,260.218505859375,323,7155.862136602402
324000,3.064908742904663,298.0325012207031,0.0,296.61199951171875,2.192572593688965,0.021962663920618616,3.060371160507202,1484.4249524766037,1531.2283028042602,0.12725454568862915,324.0,-314.80322265625,0.7555954456329346,0.08692478388547897,324.0,0.21261164546012878,0.795803427696228,0.11402071267366409,1.0,45.136752793815745,0.18551746010780334,324.0,66.07341003417969,0.836906373500824,322.2885437011719,999.2517490914946,1000.0,1368.1523940936117,260.3591003417969,324,7178.1858451366425
325000,2.960855722427368,297.5634765625,0.0,296.1180725097656,2.192949056625366,0.020689822899908242,3.0141382217407227,1482.7814871691114,1455.7352916057312,0.1273656040430069,325.0,-314.5267639160156,0.7556034922599792,0.1354595124721527,325.0,0.19603410363197327,0.7767340540885925,0.19220225512981415,1.0,45.13584125818433,0.18562301993370056,325.0,83.93536376953125,0.809578537940979,317.7342529296875,1001.360153071169,1000.0,1368.7565464928716,260.54937744140625,325,7200.4861533641815
326000,2.9806172847747803,297.0546875,0.0,295.6937255859375,2.1926958560943604,0.020689822899908242,3.1074702739715576,1487.6385221996886,1457.2374796187228,0.12746524810791016,326.0,-314.45758056640625,0.7554536461830139,0.10327417403459549,326.0,0.22555135190486908,0.8486759066581726,0.10163643956184387,1.0,45.13242318425383,0.18603229522705078,326.0,128.0693817138672,0.8354944586753845,321.6742858886719,1003.1122255525873,1000.0,1371.5672009617501,260.73797607421875,326,7223.188497304916
327000,2.908595085144043,298.73040771484375,0.0,297.350341796875,2.192427635192871,0.020689822899908242,3.0416524410247803,1487.7965709403738,1443.4507212015512,0.1275070458650589,327.0,-315.65203857421875,0.7554102540016174,-0.026310963556170464,327.0,0.15956862270832062,0.8313846588134766,0.05261534824967384,1.0,45.13155565089598,0.1860937923192978,327.0,96.73472595214844,0.8363997936248779,321.93365478515625,1004.7165894125254,1000.0,1378.2696466134016,260.9265441894531,327,7245.484789609909
328000,2.574720621109009,299.221923828125,0.0,297.80511474609375,2.1927342414855957,0.019106704324195603,2.6788506507873535,1491.0882531387083,1461.5843174466102,0.1275607794523239,328.0,-315.5387268066406,0.7554020881652832,0.05483055114746094,328.0,0.18475769460201263,0.8317798972129822,0.03824283927679062,1.0,45.13148457172377,0.18607710301876068,328.0,69.13197326660156,0.842856764793396,320.5541687011719,1006.6885077909268,1000.0,1382.2620719268327,261.1141662597656,328,7267.653681516647
329000,2.7864389419555664,298.97515869140625,0.0,297.5699768066406,2.1943113803863525,0.019882513137642284,2.9259424209594727,1492.9839998455434,1583.479384933667,0.1275709867477417,329.0,-316.2231140136719,0.7551935315132141,0.04051096364855766,329.0,0.19720545411109924,0.8021082878112793,0.037511661648750305,1.0,45.13074694603324,0.18638403713703156,329.0,64.96973419189453,0.8089817762374878,323.6653137207031,1007.0183713255828,1000.0,1380.001258646875,261.2854919433594,329,7289.93030834198
330000,2.477142810821533,299.140625,0.0,297.4632568359375,2.1929333209991455,0.0211056883401964,2.677077293395996,1498.1237590844144,1878.9872353554838,0.1274518370628357,330.0,-316.171142578125,0.7553412914276123,0.22330133616924286,330.0,0.17060911655426025,0.8169256448745728,0.2222207933664322,1.0,45.12940761636044,0.1858237087726593,330.0,90.10753631591797,0.7920665144920349,325.9349060058594,1007.9917265861468,1000.0,1380.812317633193,261.4732666015625,330,7312.305155992508
331000,2.9531753063201904,300.6961669921875,0.0,299.11932373046875,2.2012686729431152,0.020689822899908242,2.9092886447906494,1498.1927823341236,1860.6578312062302,0.12757347524166107,331.0,-317.2432556152344,0.755706250667572,0.1997930407524109,331.0,0.20113061368465424,0.8418790698051453,0.1576998382806778,1.0,45.12903309353209,0.18520638346672058,331.0,53.595237731933594,0.7949482202529907,324.8410339355469,1004.0631162573712,1000.0,1369.333539861163,261.55462646484375,331,7334.524524688721
332000,2.7942211627960205,299.72906494140625,0.0,298.2708740234375,2.2016751766204834,0.020282151651708893,2.895561695098877,1501.8117208432875,1838.1588149248478,0.12766502797603607,332.0,-317.6864013671875,0.7556097507476807,0.12096816301345825,332.0,0.2311536967754364,0.8113023042678833,0.14497210085391998,1.0,45.128005738510545,0.18536421656608582,332.0,143.77154541015625,0.8209186792373657,325.5514831542969,1005.9697336038603,1000.0,1374.0944379887721,261.7428894042969,332,7356.85068655014
333000,3.3963449001312256,300.6219482421875,0.0,299.04803466796875,2.203226089477539,0.019882513137642284,3.404822826385498,1506.4799566306701,1843.7814075401925,0.1276923567056656,333.0,-317.3163146972656,0.7556333541870117,0.10934261232614517,333.0,0.1713530719280243,0.8144345879554749,0.15656939148902893,1.0,45.12698065469568,0.18531449139118195,333.0,130.2725067138672,0.8295122981071472,325.6636047363281,1006.4632497061633,1000.0,1370.67631067613,261.9143371582031,333,7379.177493572235
334000,3.3007972240448,299.58807373046875,0.0,298.15447998046875,2.2036314010620117,0.019882513137642284,3.296205759048462,1509.857004804595,1710.3622258059938,0.12780050933361053,334.0,-317.43377685546875,0.7554937601089478,0.05125640705227852,334.0,0.21504655480384827,0.8011665940284729,0.11328283697366714,1.0,45.12610909901178,0.18563462793827057,334.0,79.86714172363281,0.8174622654914856,324.30718994140625,1008.7672657032151,1000.0,1373.4668020924605,262.1017150878906,334,7401.480133533478
335000,3.344123363494873,300.9107971191406,0.0,299.34613037109375,2.203122854232788,0.019490749081111935,3.415189743041992,1511.2566962025608,1562.3005767998868,0.12782832980155945,335.0,-317.6270751953125,0.755397617816925,0.06146446242928505,335.0,0.17537923157215118,0.8072322010993958,0.07235214114189148,1.0,45.12483587451747,0.18576303124427795,335.0,86.13076782226562,0.815152108669281,325.636962890625,1010.2505572269848,1000.0,1376.6287126210095,262.2869873046875,335,7423.849716186523
336000,2.8482608795166016,301.9976806640625,0.0,300.45245361328125,2.20320725440979,0.0211056883401964,2.954648017883301,1517.3583228214507,1825.5114683680179,0.12791171669960022,336.0,-318.655029296875,0.7553765177726746,0.0942540392279625,336.0,0.21387578547000885,0.7651950120925903,0.16693080961704254,1.0,45.12444795354133,0.18584132194519043,336.0,87.49854278564453,0.8157843947410583,326.669189453125,1012.571826321857,1000.0,1382.2418539793723,262.4780578613281,336,7446.074472665787
337000,3.5645840167999268,301.77325439453125,0.0,299.6867370605469,2.2030789852142334,0.02152991267583435,3.3762621879577637,1519.0485364691808,1611.860689439967,0.12794740498065948,337.0,-318.6341552734375,0.7552011609077454,0.08635280281305313,337.0,0.21673466265201569,0.833669126033783,0.102777861058712,1.0,45.12370615524013,0.1862141191959381,337.0,129.5163116455078,0.8786433339118958,324.5030517578125,1013.9290197681412,1000.0,1385.0866562997835,262.66436767578125,337,7468.358180522919
338000,3.2431907653808594,304.18115234375,0.0,302.0948181152344,2.202780246734619,0.020689822899908242,3.7422759532928467,1522.3080960943769,1718.7794091963272,0.12798239290714264,338.0,-319.31134033203125,0.7551599740982056,0.12321778386831284,338.0,0.23700623214244843,0.8135547637939453,0.15136118233203888,1.0,45.12225572084404,0.18631711602210999,338.0,133.01792907714844,0.8251913189888,326.6058349609375,1015.3621390790116,1000.0,1388.7857312669316,262.8492431640625,338,7490.760260105133
339000,2.9343061447143555,304.1191711425781,0.0,302.818603515625,2.202364444732666,0.02152991267583435,3.115097761154175,1537.8258564414996,1727.9717994219518,0.12806470692157745,339.0,-320.0542907714844,0.7550312280654907,0.049557000398635864,339.0,0.18570400774478912,0.8503158688545227,0.11196533590555191,1.0,45.12142242861545,0.18671180307865143,339.0,88.46649169921875,0.8357439041137695,327.14764404296875,1016.9252574814174,1000.0,1392.6667390262978,263.0355224609375,339,7513.061019659042
340000,3.153679132461548,304.19189453125,0.0,302.5443115234375,2.2017452716827393,0.020689822899908242,3.2529070377349854,1553.3289049396665,1692.9304420052874,0.1280699372291565,340.0,-319.5679016113281,0.7550106644630432,0.10948481410741806,340.0,0.2448437511920929,0.8620589971542358,0.05740473046898842,1.0,45.12071350454231,0.18653149902820587,340.0,72.45858764648438,0.8560195565223694,327.04791259765625,1018.4097689343726,1000.0,1400.910595946827,263.2214660644531,340,7535.341832876205
341000,3.8178346157073975,302.5137939453125,0.0,300.6522216796875,2.201460838317871,0.020282151651708893,3.6464481353759766,1555.789872914928,1590.5016763941185,0.12807953357696533,341.0,-318.5085144042969,0.7548357248306274,-0.006351828575134277,341.0,0.20628094673156738,0.863583505153656,-0.02618030644953251,1.0,45.12014565973032,0.18639050424098969,341.0,96.98870086669922,0.851728081703186,325.8081970214844,1020.1965580822384,1000.0,1422.248373154947,263.4056091308594,341,7557.599715471268
342000,3.502532958984375,303.22918701171875,0.0,301.2674560546875,2.2003424167633057,0.0211056883401964,3.3796632289886475,1558.7060069401832,1574.3980896023595,0.12811298668384552,342.0,-319.600830078125,0.755043089389801,0.07472722977399826,342.0,0.21873953938484192,0.8389346599578857,0.09094444662332535,1.0,45.119493861986825,0.18607527017593384,342.0,110.33651733398438,0.8306552767753601,327.7643737792969,1022.0610300683405,1000.0,1426.7373459825828,263.5921936035156,342,7579.872262001038
343000,3.1691701412200928,302.04620361328125,0.0,300.44696044921875,2.2001569271087646,0.021962663920618616,2.9335384368896484,1562.2097821257953,1741.6559356561895,0.12798985838890076,343.0,-319.535888671875,0.7549073696136475,0.09448542445898056,343.0,0.17438898980617523,0.8206227421760559,0.06780370324850082,1.0,45.11876421162371,0.185896098613739,343.0,36.337554931640625,0.8062575459480286,327.7398986816406,1022.0157802680513,1000.0,1424.9078651185396,263.7638854980469,343,7602.158569574356
344000,3.8153045177459717,302.12646484375,0.0,300.3605651855469,2.1992030143737793,0.02240411346542305,3.3801372051239014,1565.6695170148969,1682.6012307556587,0.12807053327560425,344.0,-320.1361999511719,0.7549212574958801,0.11625412851572037,344.0,0.19864635169506073,0.7783800363540649,0.05861445888876915,1.0,45.11826755420968,0.18567395210266113,344.0,65.07382202148438,0.8120177984237671,328.2589111328125,1023.5028907265497,1000.0,1428.2742104703464,263.9477233886719,344,7624.406224966049
345000,3.713101625442505,301.27685546875,0.0,299.79217529296875,2.1987252235412598,0.02240411346542305,3.3872859477996826,1571.713810629176,1913.2285979088708,0.12805451452732086,345.0,-319.8785095214844,0.754813551902771,0.1316681057214737,345.0,0.18352477252483368,0.8029831647872925,0.1848188191652298,1.0,45.11743352937359,0.1855122298002243,345.0,117.38770294189453,0.8171272277832031,328.2451477050781,1025.4254620730337,1000.0,1431.358583244223,264.1341247558594,345,7646.7115483284
346000,3.1237916946411133,299.36370849609375,0.0,298.24371337890625,2.198317766189575,0.02152991267583435,2.820516586303711,1577.1979803514969,1736.751073844926,0.12811735272407532,346.0,-318.8304443359375,0.7546370625495911,0.1897880584001541,346.0,0.2038971185684204,0.7581436038017273,0.24126458168029785,1.0,45.11604394333889,0.18579933047294617,346.0,147.4170379638672,0.7795426249504089,326.58624267578125,1027.3800731851745,1000.0,1435.6706460004907,264.31658935546875,346,7669.112133026123
347000,3.7875757217407227,301.552490234375,0.0,299.456298828125,2.19806170463562,0.02240411346542305,3.5311124324798584,1578.2115060632455,1699.737511630771,0.1281561553478241,347.0,-319.184814453125,0.7545337080955505,0.06988490372896194,347.0,0.18744507431983948,0.8387181162834167,0.045453280210494995,1.0,45.11529364224182,0.1858913004398346,347.0,79.40516662597656,0.8288030028343201,327.2137756347656,1028.7770528482026,1000.0,1433.7402558245203,264.4942626953125,347,7691.405108690262
348000,3.9692485332489014,302.0809020996094,0.0,300.42828369140625,2.197683334350586,0.02240411346542305,3.724573850631714,1580.117216034764,1632.7120145947733,0.12817800045013428,348.0,-319.0903625488281,0.7544673085212708,0.09575331211090088,348.0,0.18762381374835968,0.787746250629425,0.07208111137151718,1.0,45.114295170558904,0.18562623858451843,348.0,86.3180923461914,0.8141902685165405,327.127685546875,1030.639270262611,1000.0,1438.6453508954662,264.673828125,348,7713.741258382797
349000,4.405289649963379,303.0167236328125,0.0,301.156005859375,2.197894811630249,0.0211056883401964,3.8729989528656006,1582.035377501853,1507.9496973540581,0.12822982668876648,349.0,-319.8147888183594,0.7544455528259277,0.039512086659669876,349.0,0.2034405916929245,0.8171230554580688,0.044825147837400436,1.0,45.113260357904146,0.18574543297290802,349.0,66.30804443359375,0.8129345774650574,325.15679931640625,1032.5967028850278,1000.0,1439.3063918814382,264.8527526855469,349,7736.084628582001
350000,4.166337013244629,302.3714904785156,0.0,300.6614685058594,2.1982808113098145,0.02152991267583435,3.77457857131958,1582.487684220406,1410.7506296587742,0.12825579941272736,350.0,-319.4432678222656,0.7544237375259399,0.02280956506729126,350.0,0.1715005785226822,0.7758156657218933,0.08597612380981445,1.0,45.112356538652165,0.18584541976451874,350.0,86.74624633789062,0.8328235745429993,326.6861877441406,1033.1380354135188,1000.0,1437.3462117975473,265.0154113769531,350,7758.4064955711365
351000,4.331951141357422,302.1173400878906,0.0,300.114013671875,2.198376178741455,0.02152991267583435,3.9273908138275146,1583.8547613312614,1645.6057595719153,0.1282886117696762,351.0,-319.6636047363281,0.7543911933898926,0.19315606355667114,351.0,0.17804327607154846,0.785251796245575,0.2564324140548706,1.0,45.11177142594166,0.1857442408800125,351.0,79.4511947631836,0.787594199180603,327.18145751953125,1035.7050497074524,1000.0,1442.6707801821426,265.1941223144531,351,7780.674287557602
352000,4.062845230102539,304.0940246582031,0.0,302.29730224609375,2.1974191665649414,0.02152991267583435,3.740495443344116,1590.8727327773051,2038.566630432338,0.12836672365665436,352.0,-319.6929016113281,0.7543286085128784,0.16721415519714355,352.0,0.1891375333070755,0.7979741096496582,0.20468264818191528,1.0,45.108780424158226,0.1860782355070114,352.0,103.50556945800781,0.8338150382041931,329.1440124511719,1037.2222627609628,1000.0,1445.5031398928782,265.3685607910156,352,7803.358829259872
353000,3.5732524394989014,303.3773193359375,0.0,301.92523193359375,2.1976025104522705,0.022854436146078055,3.4145820140838623,1593.7185281674913,1807.4028938500246,0.128525048494339,353.0,-320.590087890625,0.7541647553443909,0.12052863836288452,353.0,0.19903171062469482,0.7872880697250366,0.18239086866378784,1.0,45.104728546944735,0.18620218336582184,353.0,99.32341766357422,0.8163688778877258,328.039794921875,1040.2443018388033,1000.0,1455.3151577146614,265.5486145019531,353,7826.230450153351
