rollout/actions_mean,train/param_noise_distance,reference_Q_mean,ret_rms_std,rollout/episode_steps,total/epochs,eval/return,rollout/Q_mean,eval/return_history,rollout/episodes,param_noise_stddev,total/steps_per_second,total/duration,eval/Q,reference_actor_Q_mean,eval/episodes,train/loss_critic,reference_perturbed_action_mean,train/loss_actor,total/episodes,reference_Q_std,obs_rms_std,reference_perturbed_action_std,obs_rms_mean,reference_action_std,reference_actor_Q_std,rollout/return,ret_rms_mean,reference_action_mean,rollout/actions_std,rollout/return_history,total/steps
-0.05741013586521149,0.1911643147468567,5.575786590576172,1.0,974.2727272727273,11,-448.75674663069566,1.493424892425537,-966.1994058576668,11.0,0.028447279136688076,66.82442696869795,164.61046504974365,6.093532085418701,6.491011619567871,11.0,0.8422138094902039,-0.1412857174873352,-4.514776706695557,11.0,2.856657028198242,0.36343133449554443,0.5268669724464417,0.015341869555413723,0.49945229291915894,2.641785144805908,-806.7156331604826,0.0,-0.10207511484622955,0.6640421748161316,-806.7156331604826,11000
-0.06286495923995972,0.2068026214838028,7.244832992553711,1.0,964.3333333333334,12,-594.971597401224,1.5375410318374634,-935.2637551529632,12.0,0.028447279136688076,67.08462489388718,178.8785436153412,3.104624032974243,8.362710952758789,12.0,0.9966789484024048,-0.05686841160058975,-4.3844685554504395,12.0,3.1426548957824707,0.36542272567749023,0.5323770642280579,0.014931564219295979,0.5095006227493286,2.8745768070220947,-748.7613814327614,0.0,-0.24574004113674164,0.6616392731666565,-748.7613814327614,12000
-0.069698765873909,0.2082476168870926,8.837499618530273,1.0,967.0769230769231,13,-1186.9339174700165,1.398483157157898,-954.6229984081211,13.0,0.026798623766663407,66.92907002973261,194.2354793548584,2.7130208015441895,10.028221130371094,13.0,1.0138332843780518,-0.2589266300201416,-5.337315559387207,13.0,3.0121562480926514,0.36164146661758423,0.5668860077857971,0.014057138934731483,0.5492911338806152,2.703254222869873,-804.361012656606,0.0,-0.15222641825675964,0.6674769520759583,-804.361012656606,13000
-0.09331106394529343,0.22237847745418549,11.172515869140625,1.0,969.4285714285714,14,-812.1891827185211,2.0306456089019775,-944.4491544302925,14.0,0.026798623766663407,67.33185857407013,207.92534613609314,3.673084020614624,12.599905967712402,14.0,1.1931287050247192,-0.19009631872177124,-6.515502452850342,14.0,2.828345537185669,0.3584722876548767,0.5734432339668274,0.013400884345173836,0.5684317946434021,2.525371551513672,-807.1780243773135,0.0,-0.10855911672115326,0.6640909910202026,-807.1780243773135,14000
-0.10755337029695511,0.20272944867610931,13.870285034179688,1.0,971.4666666666667,15,-523.3662013244324,1.801005244255066,-916.3769575565685,15.0,0.024748079434129402,67.1599541352216,223.34738302230835,10.997767448425293,14.946128845214844,15.0,1.2023183107376099,-0.093679279088974,-6.763545036315918,15.0,2.8199944496154785,0.3574609160423279,0.5352933406829834,0.013037359341979027,0.5456187725067139,2.488295078277588,-854.6710196013416,0.0,-0.20910990238189697,0.6686139702796936,-854.6710196013416,15000
-0.10695645958185196,0.21248626708984375,15.404953956604004,1.0,918.3529411764706,16,178.71133346358255,2.7970638275146484,-847.9339393678092,17.0,0.025245515830755405,67.22875862524336,237.99338746070862,19.090476989746094,16.590740203857422,16.0,1.6889433860778809,-0.20957283675670624,-7.609444618225098,17.0,2.9437291622161865,0.3611708879470825,0.4678286612033844,0.01332848984748125,0.49893614649772644,2.6938982009887695,-724.8149107160866,0.0,-0.20730742812156677,0.658747673034668,-724.8149107160866,16000
-0.10350442677736282,0.1631554812192917,17.843311309814453,1.0,922.8888888888889,17,340.66809233705345,3.815546989440918,-778.0161727969349,18.0,0.02575295069895359,67.57310554469085,251.5793800354004,23.715797424316406,19.016956329345703,17.0,1.5654393434524536,-0.059427134692668915,-9.979767799377441,18.0,2.915123224258423,0.3614045977592468,0.5446770787239075,0.013393196277320385,0.496530681848526,2.696053981781006,-679.5856080094356,0.0,-0.2358437478542328,0.6494372487068176,-679.5856080094356,17000
-0.09487412869930267,0.17226625978946686,20.0806884765625,1.0,926.9473684210526,18,-84.625010699167,4.821736812591553,-739.4944415692812,19.0,0.02575295069895359,67.4450108935112,266.8840847015381,17.53847885131836,21.74319076538086,18.0,1.7523640394210815,-0.09005995094776154,-12.67086410522461,19.0,2.8875699043273926,0.36539870500564575,0.5131405591964722,0.01338384672999382,0.5017995238304138,2.641737699508667,-642.7299846617651,0.0,-0.16255538165569305,0.6441230177879333,-642.7299846617651,18000
-0.08787846565246582,0.1744445264339447,24.224475860595703,1.0,930.6,19,-55.41144215216625,4.962943077087402,-703.4900731789066,20.0,0.026270585008002556,67.63626970275146,280.91436862945557,18.44540023803711,25.612194061279297,19.0,2.010113000869751,-0.38212814927101135,-14.639270782470703,20.0,3.209223985671997,0.3676530420780182,0.44368189573287964,0.013670792803168297,0.4831673502922058,2.978550910949707,-646.9978572311192,0.0,-0.20831438899040222,0.6509063839912415,-646.9978572311192,19000
-0.07401813566684723,0.19634371995925903,27.761219024658203,1.0,933.9047619047619,20,381.5404044062548,5.009080410003662,-649.2385492996486,21.0,0.025245515830755405,67.54192455692258,296.11237955093384,29.620237350463867,29.08401107788086,20.0,2.5160295963287354,-0.039679933339357376,-15.860018730163574,21.0,3.092323064804077,0.3706997334957123,0.4651309549808502,0.014000976458191872,0.4409714639186859,2.8807482719421387,-697.3527393764637,0.0,-0.14683809876441956,0.6581166386604309,-697.3527393764637,20000
-0.06671702116727829,0.2123531550168991,31.75135040283203,1.0,925.6363636363636,21,-36.17277317784023,6.062914848327637,-620.0449409128959,22.0,0.023782417899897774,67.44067060927998,311.38480401039124,23.75755500793457,33.045753479003906,21.0,2.8650879859924316,-0.03328708931803703,-18.377355575561523,22.0,3.2288849353790283,0.3723539113998413,0.43331146240234375,0.014871448278427124,0.4682799279689789,3.1603376865386963,-647.4718623913856,0.0,-0.147408589720726,0.6503465175628662,-647.4718623913856,21000
-0.06482797861099243,0.21181277930736542,36.405696868896484,1.0,928.8695652173913,22,357.18514325487166,5.868574619293213,-575.6253916325428,23.0,0.024748079434129402,67.61190800351902,325.3864688873291,38.02853775024414,37.927005767822266,22.0,2.4544265270233154,-0.12781018018722534,-20.54052734375,23.0,3.046311616897583,0.37033265829086304,0.47536739706993103,0.015605883672833443,0.5056596994400024,2.814995765686035,-627.0376166161835,0.0,-0.09140696376562119,0.656464159488678,-627.0376166161835,22000
-0.07012005150318146,0.17754682898521423,39.34823989868164,1.0,931.8333333333334,23,366.54905770847137,6.243744373321533,-534.6612851394552,24.0,0.02575295069895359,67.64161031096486,340.0273869037628,40.40504455566406,40.851524353027344,23.0,2.471047878265381,-0.15447025001049042,-22.40939712524414,24.0,3.1041336059570312,0.36782070994377136,0.5732523798942566,0.01600044220685959,0.4634023606777191,2.81846284866333,-693.0255666501707,0.0,-0.11957485228776932,0.6594691872596741,-693.0255666501707,23000
-0.07146887481212616,0.2199675738811493,42.607051849365234,1.0,915.6538461538462,24,-65.67554453892586,7.789854049682617,-515.1202126144332,26.0,0.02733727610437334,67.63940939997165,354.82273149490356,31.73689079284668,43.754600524902344,24.0,2.8920373916625977,-0.13307340443134308,-26.131916046142578,26.0,3.180522918701172,0.36957451701164246,0.4594089984893799,0.01620454154908657,0.4237832725048065,3.0260705947875977,-638.8080231643148,0.0,-0.08874943852424622,0.6519532799720764,-638.8080231643148,24000
-0.07892113924026489,0.143380805850029,45.2255973815918,1.0,918.7777777777778,25,379.754464235247,8.059908866882324,-479.32522554044596,27.0,0.026270585008002556,67.56894416248964,369.99246191978455,46.21071243286133,46.41057586669922,25.0,3.4445407390594482,0.10620627552270889,-27.618261337280273,27.0,3.488511800765991,0.3711431324481964,0.4119342863559723,0.015234231948852539,0.42258206009864807,3.4623584747314453,-625.6597394352832,0.0,-0.14838986098766327,0.6512846946716309,-625.6597394352832,25000
-0.1029476672410965,0.2184915691614151,49.08407211303711,1.0,921.6785714285714,26,-784.5343860420837,7.619110107421875,-491.0640394058936,28.0,0.02575295069895359,67.47245503987419,385.3424332141876,24.432353973388672,50.25325012207031,26.0,3.682668685913086,-0.14236898720264435,-27.392772674560547,28.0,3.7118351459503174,0.37103572487831116,0.4540915787220001,0.014022854156792164,0.4281774163246155,3.6663296222686768,-698.4754014682088,0.0,-0.20457807183265686,0.6582971811294556,-698.4754014682088,26000
-0.10152982920408249,0.20088377594947815,51.633182525634766,1.0,924.3793103448276,27,606.9511158338512,9.015945434570312,-450.39681143405113,29.0,0.025245515830755405,67.43130298872276,400.4075081348419,59.75230026245117,53.22393798828125,27.0,4.393453121185303,-0.1422111988067627,-29.451757431030273,29.0,4.111376762390137,0.3712916076183319,0.42509984970092773,0.013837642036378384,0.41160669922828674,3.9986629486083984,-678.677328328436,0.0,-0.07579593360424042,0.653712272644043,-678.677328328436,27000
-0.09775039553642273,0.21210412681102753,55.3253173828125,1.0,920.4,28,1.620956707576474,10.837923049926758,-434.2533197147073,30.0,0.025245515830755405,67.40017259132405,415.42920327186584,50.60247802734375,56.90225601196289,28.0,4.764453887939453,0.05958931893110275,-32.07112121582031,30.0,4.165982723236084,0.37220653891563416,0.5308985114097595,0.01421909499913454,0.4436785876750946,4.046329975128174,-639.2416744195367,0.0,-0.21151508390903473,0.6467061638832092,-639.2416744195367,28000
-0.09460502117872238,0.22643977403640747,58.61787033081055,1.0,922.9677419354839,29,-21.05765948722494,12.260723114013672,-420.00519349996654,31.0,0.024748079434129402,67.61017308509527,428.9295334815979,51.93296813964844,60.170921325683594,29.0,5.267587184906006,-0.21648190915584564,-35.154483795166016,31.0,4.166444301605225,0.37209367752075195,0.4442097544670105,0.014272303320467472,0.42482447624206543,3.909085988998413,-612.3766329154704,0.0,-0.15084737539291382,0.6430786848068237,-612.3766329154704,29000
-0.09954826533794403,0.24118217825889587,61.72588348388672,1.0,925.375,30,-22.167564981699556,13.505373001098633,-406.7439392160243,32.0,0.025245515830755405,67.91166510616716,441.7503230571747,45.941314697265625,62.986183166503906,30.0,5.268914699554443,-0.34556007385253906,-36.539344787597656,32.0,4.128726005554199,0.37130361795425415,0.39900094270706177,0.013993914239108562,0.3962574899196625,4.0093584060668945,-615.9912098183327,0.0,-0.21595951914787292,0.6407820582389832,-615.9912098183327,30000
-0.10206135362386703,0.1581525206565857,64.1199951171875,1.0,880.9142857142857,31,-136.27382151890217,15.331195831298828,-398.0190967096655,35.0,0.024748079434129402,68.10240569079346,455.19684195518494,46.12925720214844,65.66862487792969,31.0,7.794590950012207,-0.16297641396522522,-38.748409271240234,35.0,4.099294185638428,0.37147361040115356,0.3922523260116577,0.01400757022202015,0.41757267713546753,3.908245801925659,-553.3819993608306,0.0,-0.04230903834104538,0.6347245573997498,-553.3819993608306,31000
-0.09867092967033386,0.25859931111335754,66.00312042236328,1.0,884.2222222222222,32,-634.5994509118669,16.5390625,-405.41223277848434,36.0,0.023782417899897774,68.13013779737376,469.6893479824066,41.223915100097656,67.76771545410156,32.0,6.818423271179199,-0.09632708132266998,-40.92443084716797,36.0,4.83859395980835,0.3734135925769806,0.40675240755081177,0.013866027817130089,0.40709495544433594,4.459273815155029,-534.3402395613488,0.0,-0.02875257283449173,0.6313239336013794,-534.3402395613488,32000
-0.09160806983709335,0.15454742312431335,69.94898223876953,1.0,887.3513513513514,33,-142.85447852957324,17.083444595336914,-397.455937195184,37.0,0.023782417899897774,68.54506282880645,481.4351119995117,54.667327880859375,71.22238159179688,33.0,4.784872531890869,-0.08697308599948883,-41.862205505371094,37.0,4.159017562866211,0.3724762499332428,0.3879106044769287,0.013883949257433414,0.42200180888175964,4.05586051940918,-545.1249681510847,0.0,-0.10412164032459259,0.6347050070762634,-545.1249681510847,33000
-0.08908727765083313,0.20995104312896729,74.38948059082031,1.0,890.3157894736842,34,-1061.0358096813682,17.44004249572754,-416.97299226830705,38.0,0.023782417899897774,68.7166506613295,494.7854657173157,3.72184681892395,75.99209594726562,34.0,4.898590564727783,0.018586743623018265,-43.28361511230469,38.0,4.094960689544678,0.3712252080440521,0.44978195428848267,0.014355628751218319,0.4879184365272522,3.8391287326812744,-593.2218791208967,0.0,-0.04498472809791565,0.6447073817253113,-593.2218791208967,34000
-0.08464955538511276,0.16403836011886597,76.08328247070312,1.0,893.1282051282051,35,-540.4450647958081,18.472410202026367,-420.50076576909277,39.0,0.02426044449968572,68.65741490333329,509.7774224281311,57.650089263916016,77.80108642578125,35.0,9.43526840209961,0.0010485798120498657,-44.443424224853516,39.0,3.766563892364502,0.3713609278202057,0.5260207653045654,0.01432594284415245,0.4170215427875519,3.6376888751983643,-579.4512621938276,0.0,-0.09747130423784256,0.64301997423172,-579.4512621938276,35000
-0.08007287979125977,0.19012683629989624,79.48247528076172,1.0,895.8,36,10.031539717221143,20.263395309448242,-408.5415350611396,40.0,0.024748079434129402,68.77481624211295,523.4474182128906,61.556297302246094,81.12571716308594,36.0,9.505122184753418,-0.07414572685956955,-46.03651428222656,40.0,3.5853376388549805,0.37151017785072327,0.37818261981010437,0.014550644904375076,0.35404857993125916,3.465688943862915,-560.0998742105554,0.0,-0.08675230294466019,0.6394528746604919,-560.0998742105554,36000
-0.07853487879037857,0.1954333335161209,82.2720947265625,1.0,898.3414634146342,37,-281.47975180853297,21.467987060546875,-405.10743281106915,41.0,0.02426044449968572,68.7277025791057,538.3564212322235,58.879425048828125,83.69117736816406,37.0,6.427751541137695,-0.10442795604467392,-47.222145080566406,41.0,3.788818120956421,0.37129977345466614,0.4299411475658417,0.014607238583266735,0.3901641368865967,3.575160026550293,-538.0841467386181,0.0,-0.1703869253396988,0.6350275874137878,-538.0841467386181,37000
-0.0803571492433548,0.21879833936691284,85.467529296875,1.0,900.7619047619048,38,407.506394467327,23.18667984008789,-383.72285840900605,42.0,0.02426044449968572,68.68808127854578,553.2255275249481,86.04508209228516,86.85377502441406,38.0,5.560675144195557,-0.3150442838668823,-49.367000579833984,42.0,3.707254648208618,0.37079867720603943,0.40303340554237366,0.014662749134004116,0.40274760127067566,3.4161436557769775,-513.3529301661625,0.0,-0.14127714931964874,0.6298295855522156,-513.3529301661625,38000
-0.08607923984527588,0.19295717775821686,86.8399429321289,1.0,903.0697674418604,39,-292.0326013847417,24.798343658447266,-381.3718261776147,43.0,0.023782417899897774,68.67050809603788,567.9293932914734,58.921302795410156,88.60858154296875,39.0,6.6495747566223145,-0.04888932406902313,-53.317569732666016,43.0,4.185369968414307,0.3695369362831116,0.42382359504699707,0.01473941933363676,0.4108712673187256,3.5589077472686768,-501.00453788677436,0.0,0.04051043838262558,0.626237690448761,-501.00453788677436,39000
-0.08544497936964035,0.18346251547336578,89.513671875,1.0,905.2727272727273,40,-489.97340664315595,26.425336837768555,-384.08686568925333,44.0,0.02426044449968572,68.71606413397525,582.1055164337158,49.22868347167969,91.01451110839844,40.0,9.550198554992676,-0.0044847577810287476,-53.17036437988281,44.0,4.211302280426025,0.36794349551200867,0.5058776140213013,0.015180276706814766,0.41050487756729126,3.8877084255218506,-485.44373292296405,0.0,-0.031880009919404984,0.6223545074462891,-485.44373292296405,40000
-0.09030099958181381,0.21087653934955597,92.936767578125,1.0,894.2888888888889,41,-864.9851093268344,27.15334701538086,-395.81609114382843,45.0,0.02426044449968572,68.75290869274899,596.3384063243866,40.95225143432617,94.773193359375,41.0,16.025306701660156,-0.2598417401313782,-55.610313415527344,45.0,3.3779404163360596,0.3677411675453186,0.3828858435153961,0.01510092057287693,0.41810622811317444,2.9787282943725586,-469.9303659069613,0.0,0.06990626454353333,0.622138500213623,-469.9303659069613,41000
-0.08804105967283249,0.20127525925636292,95.89717102050781,1.0,879.2553191489362,42,60.211762588922696,28.210216522216797,-384.95828510257246,47.0,0.023313810312614227,68.67163065586651,611.6062717437744,89.72444152832031,97.326416015625,42.0,9.45413875579834,0.0341484397649765,-59.3370475769043,47.0,3.425060510635376,0.3679519593715668,0.4612121880054474,0.015322405844926834,0.5228694677352905,3.075896978378296,-476.17240290067815,0.0,-0.053983770310878754,0.6231991052627563,-476.17240290067815,42000
-0.08330517262220383,0.20646226406097412,97.26728820800781,1.0,864.3061224489796,43,-284.41692027440286,29.55207633972168,-382.62011382749876,49.0,0.02426044449968572,68.59200883133846,626.8951840400696,71.4638442993164,99.06306457519531,43.0,7.7904052734375,-0.07229214161634445,-60.76886749267578,49.0,4.210072994232178,0.36763209104537964,0.49506494402885437,0.01550055667757988,0.5207948088645935,3.710451602935791,-474.4106270850125,0.0,0.015325263142585754,0.62420254945755,-474.4106270850125,43000
-0.0800185278058052,0.20469553768634796,99.56961059570312,1.0,867.02,44,312.7785882563405,30.631099700927734,-366.8155978710478,50.0,0.02426044449968572,68.72912605497415,640.1943764686584,104.09734344482422,101.18849182128906,44.0,7.353358745574951,0.08095549046993256,-63.1671257019043,50.0,4.534301280975342,0.36682066321372986,0.4586177468299866,0.015966391190886497,0.466423362493515,3.9677767753601074,-472.7002337232703,0.0,-0.1270006000995636,0.6241967082023621,-472.7002337232703,44000
-0.07725616544485092,0.2767638862133026,102.13956451416016,1.0,869.6274509803922,45,221.19461853588896,31.579219818115234,-353.7487041731159,51.0,0.024748079434129402,69.0317073171606,651.8743596076965,105.19232177734375,103.83184814453125,45.0,10.360774040222168,-0.1956472396850586,-64.49396514892578,51.0,4.453795433044434,0.36577579379081726,0.6122267246246338,0.0163414366543293,0.4724774658679962,3.752981185913086,-459.59393926580134,0.0,-0.12552665174007416,0.6262403130531311,-459.59393926580134,45000
-0.0800001323223114,0.24143467843532562,103.61695861816406,1.0,872.1346153846154,46,132.78015834403212,32.735145568847656,-343.1719897705692,52.0,0.024748079434129402,69.23255146963542,664.4273397922516,93.99494171142578,105.32008361816406,46.0,16.743671417236328,-0.21973522007465363,-64.42735290527344,52.0,4.880773067474365,0.3643273115158081,0.41847628355026245,0.016527382656931877,0.48136699199676514,4.134160041809082,-483.1263697951429,0.0,-0.13756301999092102,0.6273268461227417,-483.1263697951429,46000
-0.08341304957866669,0.21187488734722137,104.81707763671875,1.0,874.5471698113207,47,-305.3085187792962,34.292240142822266,-342.36638400479745,53.0,0.023782417899897774,69.15597148870012,679.6231617927551,83.75325012207031,106.23880004882812,47.0,7.665972709655762,-0.08559270203113556,-68.42050170898438,53.0,4.847606182098389,0.36317020654678345,0.4863523542881012,0.016555488109588623,0.4392649829387665,4.492269992828369,-479.53417134353884,0.0,-0.1502228081226349,0.6251956224441528,-479.53417134353884,47000
-0.08218001574277878,0.27287352085113525,106.16888427734375,1.0,876.8703703703703,48,98.38403323561286,35.64596939086914,-333.18408364562225,54.0,0.023782417899897774,69.42180882452669,691.4253721237183,99.68653106689453,107.50548553466797,48.0,9.673882484436035,-0.06204129755496979,-68.62544250488281,54.0,4.47572135925293,0.3634790778160095,0.4609428346157074,0.016702191904187202,0.3972333073616028,4.267151832580566,-472.3610484021131,0.0,-0.09918507933616638,0.6219432950019836,-472.3610484021131,48000
-0.0837445855140686,0.16461901366710663,108.5967025756836,1.0,879.1090909090909,49,-682.398649153119,35.98857498168945,-340.31091151312216,55.0,0.022854436146078055,69.52180953082875,704.8147959709167,59.200138092041016,109.8674545288086,49.0,12.064669609069824,-0.08547302335500717,-69.7364730834961,55.0,4.219079971313477,0.3629828989505768,0.5017353296279907,0.016861293464899063,0.4398798942565918,3.9251160621643066,-461.8629587603791,0.0,-0.03579410910606384,0.6250877380371094,-461.8629587603791,49000
-0.082664854824543,0.18538925051689148,110.50679016113281,1.0,881.2678571428571,50,-627.9723238200974,36.8646354675293,-346.06413975926165,56.0,0.02240411346542305,69.44044750700162,720.0414426326752,86.1421890258789,112.36502075195312,50.0,20.160442352294922,0.031575098633766174,-73.94046020507812,56.0,4.233216285705566,0.3622698485851288,0.49102112650871277,0.017077118158340454,0.4267404079437256,3.8037569522857666,-495.01251056852925,0.0,-0.1647573709487915,0.6266319751739502,-495.01251056852925,50000
-0.08409909904003143,0.22271490097045898,112.10985565185547,1.0,883.3508771929825,51,429.001834058471,38.2607536315918,-330.86676772361983,57.0,0.021962663920618616,69.36119758294845,735.2814221382141,118.228271484375,113.50123596191406,51.0,10.274384498596191,-0.15569040179252625,-75.23353576660156,57.0,5.116112232208252,0.3613802194595337,0.46054673194885254,0.01733262836933136,0.42472392320632935,4.296862602233887,-485.5980304209525,0.0,-0.05056773126125336,0.6259306073188782,-485.5980304209525,51000
-0.08529598265886307,0.14912088215351105,114.07772827148438,1.0,870.9661016949152,52,-169.6599169753761,39.580421447753906,-327.7666359784613,59.0,0.02240411346542305,69.40934757565238,749.178631067276,107.05953979492188,115.7886962890625,52.0,22.507509231567383,-0.10036686062812805,-77.68717956542969,59.0,5.443170070648193,0.3609309494495392,0.38299307227134705,0.01755586639046669,0.3974395990371704,4.525015354156494,-481.83688055550414,0.0,-0.025381144136190414,0.623918354511261,-481.83688055550414,52000
-0.08384116739034653,0.19934754073619843,114.78450012207031,1.0,873.1166666666667,53,390.36197040393705,41.12138366699219,-314.21703963162355,60.0,0.023313810312614227,69.40057453243142,763.6824386119843,117.70576477050781,116.6253662109375,53.0,8.067813873291016,-0.0319802388548851,-78.59416198730469,60.0,5.172046661376953,0.36107897758483887,0.4436493217945099,0.017744790762662888,0.43019700050354004,4.240359306335449,-465.6971391751039,0.0,-0.08382967859506607,0.620096743106842,-465.6971391751039,53000
-0.08030511438846588,0.19317534565925598,117.32698059082031,1.0,875.1967213114754,54,439.91841309034487,42.58000183105469,-300.25156828492044,61.0,0.024748079434129402,69.34639857432674,778.6994149684906,124.3122787475586,118.82539367675781,54.0,8.545906066894531,0.04386710375547409,-81.96182250976562,61.0,4.301461696624756,0.3613162040710449,0.4728253185749054,0.01808859035372734,0.4133285582065582,3.8914954662323,-448.14108418084277,0.0,0.03776746243238449,0.617287278175354,-448.14108418084277,54000
-0.07506997883319855,0.21332240104675293,118.55712890625,1.0,877.2096774193549,55,445.6551346167739,43.878273010253906,-286.68962823216236,62.0,0.023313810312614227,69.29165075871917,793.746423959732,119.8994369506836,120.1159896850586,55.0,16.519264221191406,0.10096508264541626,-84.63858032226562,62.0,5.3768310546875,0.360552042722702,0.4846777617931366,0.018557634204626083,0.4692438840866089,4.701022148132324,-441.38616817313545,0.0,-0.13068710267543793,0.6165825724601746,-441.38616817313545,55000
