ret_rms_std,reference_actor_Q_std,train/loss_critic,rollout/Q_mean,train/param_noise_distance,eval/return,total/steps_per_second,ret_rms_mean,rollout/return_history,rollout/episode_steps,reference_Q_std,rollout/actions_mean,total/episodes,eval/Q,reference_perturbed_action_std,reference_action_mean,rollout/actions_std,total/epochs,eval/episodes,reference_perturbed_action_mean,rollout/episodes,reference_Q_mean,obs_rms_mean,train/loss_actor,total/duration,param_noise_stddev,reference_action_std,total/steps,eval/return_history,rollout/return,obs_rms_std,reference_actor_Q_mean
1.0,510.182373046875,4228.443359375,632.205078125,0.18282711505889893,554.7937652151794,71.72502957599177,0.0,440.91813464604405,81.29186602870813,490.0857849121094,0.23474687337875366,1881.0,1011.515380859375,0.8481089472770691,0.09891016036272049,0.8008638620376587,153,153.0,0.0872756689786911,1881.0,643.608154296875,2.0713236331939697,-717.403076171875,2133.146558523178,0.019882513137642284,0.8466531038284302,153000,456.70226599855135,385.9471736816324,6.040517807006836,690.5609130859375
1.0,508.9462585449219,3823.69970703125,633.6597290039062,0.217158704996109,559.2147148541426,71.71508225391017,0.0,450.33801708433754,81.44891476971942,488.02801513671875,0.23393326997756958,1889.0,891.8538818359375,0.8111556172370911,0.15647922456264496,0.8011155128479004,154,154.0,0.2025485634803772,1889.0,648.0775756835938,2.0708866119384766,-701.962646484375,2147.3865072727203,0.019882513137642284,0.8178147077560425,154000,458.28063805168136,386.6676733548702,6.037253379821777,687.8929443359375
1.0,505.8034362792969,4340.38916015625,634.6192626953125,0.20157860219478607,405.4878047020967,71.71349553280673,0.0,451.51937976648827,81.57315789473684,490.169921875,0.23375064134597778,1900.0,762.29443359375,0.8570771217346191,0.11361051350831985,0.8013404011726379,155,155.0,0.09687775373458862,1900.0,667.49462890625,2.0712380409240723,-690.029296875,2161.3783967494965,0.020689822899908242,0.85135418176651,155000,459.05762931781095,387.24663077736665,6.034369945526123,705.8653564453125
1.0,489.30816650390625,3933.74462890625,635.0194091796875,0.20121584832668304,446.5982250373595,71.71048354099668,0.0,447.1211903180896,81.56746861924687,472.0985412597656,0.23292165994644165,1912.0,608.5117797851562,0.8311606645584106,0.20280899107456207,0.8017662763595581,156,156.0,0.21390989422798157,1912.0,642.411865234375,2.0702943801879883,-691.8275146484375,2175.4141416549683,0.020689822899908242,0.8318362236022949,156000,457.85396733724565,387.15156316590446,6.031414985656738,684.901611328125
1.0,479.4538269042969,3964.11279296875,635.6139526367188,0.19471493363380432,448.6979130409519,71.7046803002182,0.0,454.8377673565477,81.70536179073399,460.9326171875,0.23262187838554382,1921.0,692.47705078125,0.8452815413475037,0.08736711740493774,0.8019628524780273,157,157.0,0.14513346552848816,1921.0,639.557861328125,2.0699281692504883,-700.6375122070312,2189.5362944602966,0.020282151651708893,0.8483811616897583,157000,457.71477360138806,387.85493304447516,6.025521278381348,679.7752075195312
1.0,479.1740417480469,4093.751953125,636.6890258789062,0.2024359405040741,320.9362555013603,71.70446412926663,0.0,440.1393394559347,81.72012415933781,458.8270568847656,0.23227860033512115,1933.0,603.4286499023438,0.8184532523155212,0.22684095799922943,0.8022432923316956,158,158.0,0.23692767322063446,1933.0,635.902099609375,2.0695433616638184,-723.0697021484375,2203.489028453827,0.019882513137642284,0.8269765973091125,158000,456.59324272330866,387.8415191889336,6.0205183029174805,673.7511596679688
1.0,497.08837890625,3804.523681640625,637.3981323242188,0.21353808045387268,249.5086453124659,71.7102820874765,0.0,448.8896724384763,81.80236747297992,478.1845703125,0.23236031830310822,1943.0,794.2797241210938,0.8032631874084473,0.2563322186470032,0.8023251295089722,159,159.0,0.2967076897621155,1943.0,645.87646484375,2.069613456726074,-705.5548706054688,2217.255257844925,0.019882513137642284,0.8136271238327026,159000,454.5136844152046,388.217366975121,6.019101619720459,683.7578125
1.0,495.5875244140625,4281.66259765625,638.2415771484375,0.18318310379981995,406.68332476807336,71.71002228451188,0.0,457.858130914563,81.91807475678443,474.1672058105469,0.23265062272548676,1953.0,742.6867065429688,0.8251954317092896,0.21549057960510254,0.8022924065589905,160,160.0,0.22462281584739685,1953.0,642.9109497070312,2.0701682567596436,-693.2265014648438,2231.208343029022,0.018730226766195082,0.8265832662582397,160000,452.95701068326076,388.7460752040766,6.017233848571777,685.611572265625
1.0,498.5574645996094,4244.4140625,639.0621337890625,0.18345032632350922,357.132923494537,71.7096729142946,0.0,464.7717895976472,81.98930208863983,477.5126953125,0.23275789618492126,1963.0,708.82568359375,0.8384189009666443,0.10242709517478943,0.8023483753204346,161,161.0,0.14705264568328857,1963.0,649.0648193359375,2.0701067447662354,-684.3535766601562,2245.1643335819244,0.019490749081111935,0.8444120287895203,161000,451.2814297647026,389.06676936633477,6.014531135559082,692.5103149414062
1.0,515.9197998046875,4598.31884765625,639.7727661132812,0.2126910239458084,331.7510819416232,71.71173422883496,0.0,458.3291063120155,82.00303797468355,489.79046630859375,0.23268552124500275,1975.0,662.2750854492188,0.8344591856002808,0.07165196537971497,0.8024435043334961,162,162.0,0.1138925701379776,1975.0,651.209228515625,2.069281816482544,-715.9325561523438,2259.044516801834,0.019106704324195603,0.8436087965965271,162000,450.1690118919359,389.06689097944746,6.014528751373291,693.824951171875
1.0,514.9993286132812,4044.977783203125,640.5924682617188,0.17025569081306458,459.95730963537153,71.69966074484859,0.0,439.1805442304144,82.05689828801611,491.3817138671875,0.23208723962306976,1986.0,578.954345703125,0.8553898930549622,0.00892672874033451,0.8026672005653381,163,163.0,0.009157662279903889,1986.0,657.93896484375,2.0682263374328613,-727.634033203125,2273.3719840049744,0.017999379770019416,0.8559861183166504,163000,451.4317967737525,389.33562520706755,6.011969566345215,704.033203125
1.0,532.5961303710938,3927.326171875,641.2800903320312,0.21078988909721375,568.7039288884446,71.68861724619182,0.0,440.2088028216538,82.16132264529058,510.93792724609375,0.23210738599300385,1996.0,1005.4149780273438,0.8533695340156555,0.10496313869953156,0.8028541207313538,164,164.0,0.06412187218666077,1996.0,696.2034301757812,2.0681161880493164,-741.041259765625,2287.6714086532593,0.017297050171870294,0.8468735218048096,164000,452.426437617317,389.7941659386129,6.007564544677734,740.0440673828125
1.0,523.6134643554688,4454.83349609375,642.7120971679688,0.18651022017002106,477.6446415878751,71.68236924209594,0.0,454.7084077290044,82.3354967548677,506.9818420410156,0.2322922945022583,2003.0,1101.2894287109375,0.826959490776062,0.17429867386817932,0.802736759185791,165,165.0,0.152940571308136,2003.0,689.47802734375,2.0679116249084473,-727.2840576171875,2301.821239233017,0.01695622994987775,0.825872540473938,165000,451.7330391667869,390.57956102755804,6.003998279571533,729.8924560546875
1.0,521.5580444335938,4743.98779296875,645.53759765625,0.17246370017528534,527.1602109399543,71.67514552517352,0.0,465.7939379022997,82.41381023348237,504.68798828125,0.23169611394405365,2013.0,838.188232421875,0.8286640644073486,0.33897462487220764,0.8025749325752258,166,166.0,0.2170257568359375,2013.0,697.351318359375,2.0657308101654053,-748.5775146484375,2316.00506401062,0.018730226766195082,0.7919412851333618,166000,452.43491346795696,391.0331173357479,6.0031232833862305,739.7671508789062
1.0,524.4560546875,4434.845703125,646.5722045898438,0.17794424295425415,405.3237477092059,71.6722166911935,0.0,456.610641461868,82.4641975308642,506.5254211425781,0.2316046953201294,2025.0,931.0579833984375,0.8287889361381531,0.1739709973335266,0.8027007579803467,167,167.0,0.1747281849384308,2025.0,695.7730712890625,2.0643389225006104,-749.564453125,2330.0521137714386,0.018361167303396805,0.835147500038147,167000,451.77804547238435,391.3151978861803,6.004466533660889,737.0316772460938
1.0,523.82958984375,4008.573974609375,647.3649291992188,0.1965974122285843,484.7202898552597,71.66571758179116,0.0,449.93542008229605,82.46414538310412,502.6285400390625,0.23136550188064575,2036.0,689.843505859375,0.8276854157447815,0.2000676542520523,0.8028476238250732,168,168.0,0.1253548264503479,2036.0,679.62060546875,2.0635714530944824,-733.5565795898438,2344.2170910835266,0.018730226766195082,0.8034546375274658,168000,451.18091168384524,391.30024583778874,6.003172397613525,717.8997802734375
1.0,523.224609375,4358.076171875,648.3106079101562,0.20317065715789795,449.68156708094904,71.65460217395265,0.0,462.9571531397736,82.59657701711491,504.7491455078125,0.23079851269721985,2045.0,973.6106567382812,0.818680465221405,0.2158805876970291,0.8031278252601624,169,169.0,0.21640288829803467,2045.0,688.7979736328125,2.0632381439208984,-732.2838134765625,2358.5365750789642,0.018730226766195082,0.8193798661231995,169000,450.36291290948975,391.93438698099345,6.000260829925537,732.6768188476562
1.0,528.2879028320312,4325.70654296875,649.2816772460938,0.20728106796741486,461.7810572548985,71.63772896728429,0.0,459.9302894799615,82.67558365758755,506.1775207519531,0.23056620359420776,2056.0,824.4261474609375,0.8629051446914673,0.028046397492289543,0.8032483458518982,170,170.0,-0.025855178013443947,2056.0,706.0741577148438,2.0627458095550537,-735.3174438476562,2373.0512182712555,0.017644720880324885,0.8529401421546936,170000,450.9233903511009,392.24084669293063,5.997470378875732,752.0343627929688
1.0,521.6338500976562,4626.97119140625,650.1439208984375,0.19051596522331238,450.64240141219415,71.61928732736277,0.0,460.8331830145258,82.74491771539206,500.1463623046875,0.22981759905815125,2066.0,649.3609008789062,0.8420323729515076,0.1294974982738495,0.8035992980003357,171,171.0,0.1494351029396057,2066.0,691.494140625,2.062215566635132,-733.6677856445312,2387.6249873638153,0.018361167303396805,0.8353816270828247,171000,451.0100737131618,392.5721022087418,5.999917984008789,734.7243041992188
1.0,513.81884765625,4096.63916015625,652.1107788085938,0.19563259184360504,609.6901067986731,71.59460526506597,0.0,472.82503910680504,82.84530120481928,490.792724609375,0.22965137660503387,2075.0,823.4761352539062,0.8311225771903992,0.17927329242229462,0.8035741448402405,172,172.0,0.23342105746269226,2075.0,677.64501953125,2.061950445175171,-749.7882690429688,2402.415647983551,0.019106704324195603,0.8288128972053528,172000,452.5921621826733,393.1034282385972,5.999527454376221,719.5359497070312
1.0,538.4780883789062,3942.12841796875,653.4500122070312,0.20556923747062683,447.3356978896013,71.58011393342554,0.0,478.1911573746825,82.93908872901679,515.6795654296875,0.22940298914909363,2085.0,864.8195190429688,0.840703547000885,0.13414663076400757,0.8037313222885132,173,173.0,0.165524423122406,2085.0,696.1236572265625,2.0608723163604736,-744.621337890625,2416.8723754882812,0.019490749081111935,0.8493314385414124,173000,451.95421678548075,393.6285939533941,6.004640102386475,741.2791748046875
1.0,533.8597412109375,4038.321044921875,655.0880126953125,0.2089143842458725,543.6581574005762,71.56509837987792,0.0,491.3624354121671,83.0946010511228,512.2421264648438,0.22930195927619934,2093.0,904.6315307617188,0.8526553511619568,0.1887446790933609,0.803844690322876,174,174.0,0.21891596913337708,2093.0,677.069091796875,2.0610575675964355,-724.53271484375,2431.352767467499,0.018361167303396805,0.856278657913208,174000,452.66750724472206,394.38002466644576,6.001041412353516,720.4490966796875
1.0,516.3981323242188,4607.46484375,656.0192260742188,0.2093818336725235,734.3731072198906,71.544199321268,0.0,484.29249275296127,83.21398002853067,492.131591796875,0.2295485883951187,2103.0,886.031982421875,0.8198274374008179,0.25315552949905396,0.803902268409729,175,175.0,0.27515435218811035,2103.0,665.737060546875,2.061429500579834,-728.7181396484375,2446.0403730869293,0.018361167303396805,0.8194899559020996,175000,454.88022794458914,395.03571565073463,5.997867584228516,712.4781494140625
1.0,521.4229125976562,4467.21240234375,657.744873046875,0.1942157745361328,493.27107852026677,71.53701225799465,0.0,484.9540072174454,83.28442972077615,499.9725341796875,0.2291809767484665,2113.0,859.20068359375,0.8689777255058289,0.1377938836812973,0.8039066791534424,176,176.0,0.1270066797733307,2113.0,678.3120727539062,2.0607688426971436,-730.0376586914062,2460.2648956775665,0.018730226766195082,0.8572124242782593,176000,455.73840324337556,395.47802457103876,6.0030999183654785,723.74609375
1.0,527.3992919921875,3974.046142578125,658.3522338867188,0.19293488562107086,363.3718630979723,71.53461899612397,0.0,486.59153887777126,83.36616399622997,504.39752197265625,0.22905606031417847,2122.0,781.66796875,0.8440675735473633,0.15091240406036377,0.8041018843650818,177,177.0,0.1969042420387268,2122.0,685.869384765625,2.06034779548645,-750.5692749023438,2474.326451778412,0.018361167303396805,0.8431243300437927,177000,456.27117029642045,395.856061709506,6.013370037078857,733.60400390625
1.0,539.086181640625,4048.15966796875,659.4744262695312,0.18340767920017242,475.0596691809953,71.52715508966453,0.0,491.11626168862875,83.37142857142857,519.8024291992188,0.22912190854549408,2135.0,1012.1944580078125,0.8406646251678467,0.20264393091201782,0.804226279258728,178,178.0,0.22262287139892578,2135.0,723.339599609375,2.0600714683532715,-750.597412109375,2488.5653536319733,0.017644720880324885,0.8403947949409485,178000,456.90826144571184,395.91397740701757,6.017906665802002,762.9224853515625
1.0,520.8514404296875,4665.93505859375,660.450439453125,0.19922779500484467,398.6100605018307,71.52271151607847,0.0,478.6847296372177,83.39841565703635,500.541015625,0.2291978895664215,2146.0,825.493896484375,0.8297117948532104,0.23516952991485596,0.8043423295021057,179,179.0,0.25863978266716003,2146.0,683.0245361328125,2.0596837997436523,-751.6162719726562,2502.7015364170074,0.018730226766195082,0.8332465291023254,179000,456.7939555317347,396.0818041274526,6.018330097198486,725.8545532226562
1.0,536.2442016601562,4612.3876953125,661.4286499023438,0.22599557042121887,460.33321013332807,71.5175920380915,0.0,472.66701396449577,83.3584993052339,511.4901428222656,0.2292346954345703,2159.0,687.8895874023438,0.8477710485458374,0.12853115797042847,0.8043583035469055,180,180.0,0.11076564341783524,2159.0,690.3756713867188,2.0593771934509277,-747.1188354492188,2516.8632621765137,0.017644720880324885,0.8455238938331604,180000,456.69672732325984,395.9260940214722,6.015445232391357,741.7122192382812
1.0,519.169921875,4507.91748046875,662.3157348632812,0.19803769886493683,461.8599699436074,71.51149599378641,0.0,467.6177565440888,83.4520295202952,497.330810546875,0.2290770262479782,2168.0,859.0677490234375,0.8549460172653198,0.13073575496673584,0.8044843077659607,181,181.0,0.11498252302408218,2168.0,672.6826171875,2.0587384700775146,-737.6674194335938,2531.061579465866,0.018361167303396805,0.8466416597366333,181000,457.1827382601842,396.4180819351767,6.013630390167236,717.687255859375
1.0,513.4603881835938,4374.9619140625,662.5598754882812,0.18643558025360107,327.53400324624715,71.5109459039388,0.0,465.63836317837377,83.46743119266056,489.9522399902344,0.2289421111345291,2180.0,772.1307983398438,0.8764917850494385,0.12929601967334747,0.8046894073486328,182,182.0,0.06793252378702164,2180.0,659.524169921875,2.0584781169891357,-718.0049438476562,2545.0649225711823,0.019106704324195603,0.8617298603057861,182000,455.55930987705017,396.5250296943609,6.01316499710083,700.8241577148438
1.0,508.1086120605469,4606.71826171875,663.7030639648438,0.19910123944282532,434.3446940371813,71.50540438844791,0.0,458.0597932123474,83.56646870717222,486.2085266113281,0.22866375744342804,2189.0,616.3651733398438,0.8706668019294739,0.13159716129302979,0.804832935333252,183,183.0,0.08341915905475616,2189.0,666.156005859375,2.0579988956451416,-732.7579956054688,2559.2471165657043,0.018361167303396805,0.8620860576629639,183000,455.2619346671694,397.0199633623124,6.0144147872924805,707.346435546875
1.0,503.1040344238281,4569.58056640625,664.6196899414062,0.20263411104679108,485.727254683674,71.49895505630215,0.0,455.8410586769931,83.67333939945405,476.53570556640625,0.22829322516918182,2198.0,699.5480346679688,0.8573923110961914,0.16835877299308777,0.8049905300140381,184,184.0,0.0704217255115509,2198.0,656.73974609375,2.057616949081421,-733.9945068359375,2573.4641835689545,0.017999379770019416,0.8519325256347656,184000,456.30035412529645,397.5128261517285,6.013524532318115,704.1635131835938
1.0,482.599609375,4858.609375,665.5476684570312,0.18659932911396027,778.8425905014245,71.48268608388162,0.0,452.9249841158447,83.74377546401087,453.9129943847656,0.22844310104846954,2209.0,866.1190795898438,0.8683281540870667,0.13143621385097504,0.8051467537879944,185,185.0,0.11814194917678833,2209.0,628.81591796875,2.0580508708953857,-715.8956909179688,2588.039288043976,0.018730226766195082,0.8669251799583435,185000,458.8997353491008,397.8339942142066,6.010868072509766,677.31689453125
1.0,500.4593200683594,4845.111328125,666.6381225585938,0.2240038812160492,505.84151268309154,71.48020366604734,0.0,454.4691960785984,83.82416591523895,475.5172119140625,0.22798968851566315,2218.0,846.932861328125,0.8517400026321411,0.14861953258514404,0.8053377270698547,186,186.0,0.22164350748062134,2218.0,671.8555908203125,2.057797908782959,-726.9343872070312,2602.1190547943115,0.019106704324195603,0.8575173020362854,186000,458.817563055539,398.30545379628893,6.008709907531738,720.961181640625
1.0,507.0130310058594,4184.0966796875,667.8507080078125,0.18819455802440643,696.807804571132,71.46804487047552,0.0,463.1746733888026,83.94611585092052,481.5616149902344,0.2278413623571396,2227.0,993.0925903320312,0.8613996505737305,0.19785529375076294,0.8053374886512756,187,187.0,0.17770974338054657,2227.0,664.8858032226562,2.057856559753418,-732.95703125,2616.554018497467,0.018361167303396805,0.8482137322425842,187000,461.7232996386774,398.92342408873236,6.006304740905762,712.5928955078125
1.0,505.11248779296875,5297.18359375,668.6738891601562,0.20566681027412415,555.3677454945816,71.45566026535633,0.0,473.3130176184352,84.0402324541797,480.0585632324219,0.2278614491224289,2237.0,947.1077270507812,0.8550825715065002,-0.06661802530288696,0.8054317235946655,188,188.0,-0.017824942246079445,2237.0,684.7514038085938,2.0583527088165283,-747.9044799804688,2631.0022089481354,0.017297050171870294,0.8586429357528687,188000,462.74449080064295,399.38156018956056,6.005202770233154,736.84326171875
1.0,527.180419921875,4729.23681640625,670.02587890625,0.19459962844848633,631.1360870748788,71.44352552877483,0.0,475.06279927166344,84.067615658363,504.7246398925781,0.22777901589870453,2248.0,1049.34765625,0.8753608465194702,-0.05124342069029808,0.8054843544960022,189,189.0,0.014357547275722027,2248.0,716.51025390625,2.057924747467041,-775.23388671875,2645.4461562633514,0.017999379770019416,0.8737064003944397,189000,465.3635203674853,399.4936093687631,6.005396842956543,765.6893310546875
1.0,534.3148803710938,4468.27783203125,671.9456176757812,0.21816159784793854,345.943689340883,71.44407965320248,0.0,480.0263617538228,84.09251881363436,514.6676025390625,0.22731620073318481,2259.0,690.9705810546875,0.8475664258003235,0.08660118281841278,0.8055175542831421,190,190.0,0.07763177901506424,2259.0,709.2078247070312,2.056896686553955,-725.0741577148438,2659.4225990772247,0.016294603698363365,0.8548344969749451,190000,464.6389394324896,399.64899210612685,6.007126808166504,751.1336669921875
1.0,533.2236938476562,4580.19140625,672.8951416015625,0.18064968287944794,574.1372674673049,71.43353495714587,0.0,476.3655905960365,84.16130453944469,509.4859313964844,0.22735683619976044,2269.0,931.4671020507812,0.860916256904602,0.17887462675571442,0.8055756688117981,191,191.0,0.14995355904102325,2269.0,703.3455200195312,2.0567426681518555,-748.3638305664062,2673.814198255539,0.01695622994987775,0.8496531248092651,191000,466.0868994388103,399.9763905552457,6.005790710449219,749.8485717773438
1.0,532.4853515625,5150.79638671875,673.8818969726562,0.20486654341220856,413.04376278937923,71.43277744027391,0.0,479.8114062052311,84.22465993856954,507.2942199707031,0.22766126692295074,2279.0,808.6407470703125,0.8699437379837036,0.09968724101781845,0.8057094216346741,192,192.0,0.07643601298332214,2279.0,698.7465209960938,2.0569329261779785,-750.2276000976562,2687.8417286872864,0.017644720880324885,0.8697831630706787,192000,466.3920135800147,400.1749139342263,6.0055108070373535,743.9588623046875
1.0,522.7019653320312,5200.10009765625,674.6832885742188,0.2046799510717392,421.671624086384,71.43023581534307,0.0,460.34232872436667,84.20549738219896,492.8375244140625,0.22742769122123718,2292.0,763.4484252929688,0.8658555150032043,0.0030360643286257982,0.8058905005455017,193,193.0,0.030003828927874565,2292.0,669.5377807617188,2.056694507598877,-733.977294921875,2701.9370410442352,0.017644720880324885,0.8726283311843872,193000,467.21130028933715,400.0856549123342,6.0075860023498535,717.2777099609375
1.0,532.2115478515625,4708.32666015625,675.2625732421875,0.19460263848304749,456.83435529744236,71.42477307909944,0.0,466.608654370313,84.31913043478261,505.1305847167969,0.22740891575813293,2300.0,918.0032958984375,0.8656789064407349,-0.04184678569436073,0.8061416745185852,194,194.0,0.03789835050702095,2300.0,699.49169921875,2.0573067665100098,-761.684814453125,2716.144436120987,0.017999379770019416,0.867476761341095,194000,465.8054898950293,400.5505499420007,6.0043768882751465,745.9801635742188
1.0,523.5830688476562,4938.2548828125,676.3677978515625,0.18971922993659973,539.6434178916403,71.41543018351703,0.0,464.7931527780283,84.37792207792208,496.9215087890625,0.22719283401966095,2310.0,766.4412841796875,0.8601452112197876,0.07801884412765503,0.8063470125198364,195,195.0,0.07508007436990738,2310.0,673.527099609375,2.0572314262390137,-754.0558471679688,2730.50235080719,0.017999379770019416,0.8703854084014893,195000,466.90324265848335,400.76982533046913,6.003158092498779,716.96240234375
1.0,535.970703125,5466.7470703125,677.209228515625,0.18996760249137878,602.059400869583,71.40709629611726,0.0,464.61843605599796,84.46313065976715,504.5447692871094,0.22716662287712097,2319.0,726.38671875,0.8431763052940369,0.21481510996818542,0.8065088391304016,196,196.0,0.2433505356311798,2319.0,672.916748046875,2.0578269958496094,-756.000732421875,2744.8252367973328,0.017999379770019416,0.8453371524810791,196000,469.3754622938354,401.235932067212,6.00808572769165,720.4699096679688
1.0,537.3220825195312,5611.70751953125,678.3320922851562,0.18095415830612183,457.23676503795076,71.40233825236349,0.0,461.814435220093,84.55431515671962,508.220458984375,0.22754935920238495,2329.0,988.704345703125,0.8429379463195801,0.1217820793390274,0.8065634965896606,197,197.0,0.13276135921478271,2329.0,668.3018798828125,2.0589234828948975,-766.7706909179688,2759.0132875442505,0.017297050171870294,0.8518620729446411,197000,469.8188660871079,401.71796591840206,6.016833782196045,711.4046630859375
1.0,544.4824829101562,5393.89111328125,678.8002319335938,0.19980120658874512,642.4672989643116,71.39029783109049,0.0,467.9244018931999,84.68562874251496,511.90570068359375,0.22729738056659698,2338.0,1017.2835693359375,0.8451250195503235,0.19811324775218964,0.8068560361862183,198,198.0,0.227284774184227,2338.0,660.7936401367188,2.0588924884796143,-777.2254028320312,2773.486118078232,0.017644720880324885,0.8550444841384888,198000,472.33085348368803,402.31572328815264,6.019858360290527,713.075439453125
1.0,550.908447265625,5076.251953125,680.8546752929688,0.1836250126361847,306.3730203176117,71.39251920301042,0.0,477.81701178536605,84.7890924584576,520.4842529296875,0.2274421602487564,2347.0,1316.688720703125,0.8799183368682861,0.06352633237838745,0.8070011734962463,199,199.0,0.06812475621700287,2347.0,673.5964965820312,2.0596046447753906,-767.9774169921875,2787.406891107559,0.018361167303396805,0.880359411239624,199000,471.1929816948066,402.7684942496896,6.016199111938477,723.0484619140625
1.0,550.5484619140625,5339.880859375,682.2245483398438,0.1976853609085083,436.61632910081124,71.38999288593008,0.0,482.88091389629716,84.90700636942675,522.5933227539062,0.227661594748497,2355.0,970.9868774414062,0.8567685484886169,0.13592004776000977,0.8071147799491882,200,200.0,0.1466875672340393,2355.0,676.177978515625,2.060361862182617,-780.9725952148438,2801.5130960941315,0.018361167303396805,0.8645961284637451,200000,473.27453357714467,403.30929968962147,6.0154242515563965,723.9603271484375
1.0,527.8958740234375,4983.30078125,683.3143310546875,0.18270471692085266,418.24727633225564,71.38516839971427,0.0,483.85823472290014,84.93448858833474,497.92767333984375,0.22740337252616882,2366.0,838.68115234375,0.8702377676963806,0.0365469790995121,0.8073154091835022,201,201.0,0.036447230726480484,2366.0,656.0284423828125,2.061042070388794,-763.650390625,2815.710945367813,0.019882513137642284,0.8717324137687683,201000,471.98149346996763,403.48367610563986,6.015194416046143,704.3421020507812
1.0,544.6890869140625,6090.4560546875,683.7857666015625,0.18507905304431915,413.3149320788419,71.38317995719412,0.0,486.0131264883883,84.97644089188053,512.1337280273438,0.22677916288375854,2377.0,763.2101440429688,0.8687210083007812,3.6477165849646553e-05,0.8076303601264954,202,202.0,0.023803910240530968,2377.0,670.3865966796875,2.0612571239471436,-763.114501953125,2829.7982819080353,0.019106704324195603,0.8773757815361023,202000,471.12557441777454,403.7968695699518,6.023767948150635,719.9575805664062
1.0,550.2693481445312,6529.98876953125,684.4171142578125,0.2057039439678192,489.9124293293147,71.37596576234252,0.0,505.89201872425326,85.11111111111111,519.620361328125,0.22624489665031433,2385.0,980.6742553710938,0.867825984954834,0.13375818729400635,0.8079056143760681,203,203.0,0.12932154536247253,2385.0,668.4505615234375,2.06093430519104,-775.6754150390625,2844.0946168899536,0.019490749081111935,0.8603788614273071,203000,471.41048410530186,404.4739531293607,6.024869918823242,717.709228515625
1.0,549.0838623046875,5248.89794921875,685.2575073242188,0.18764114379882812,628.4685041370673,71.36669526599667,0.0,496.7087106526669,85.09345014601585,514.4371337890625,0.22637251019477844,2397.0,1054.4188232421875,0.8476972579956055,0.1406058371067047,0.8079169392585754,204,204.0,0.17692764103412628,2397.0,651.33251953125,2.06048846244812,-777.7613525390625,2858.4762015342712,0.018730226766195082,0.8589560389518738,204000,474.67546758690276,404.3332720542412,6.024938583374023,702.471923828125
1.0,550.2886352539062,6019.04541015625,685.7340087890625,0.19319352507591248,678.8487781672027,71.35435045365199,0.0,500.3983317865233,85.18162926018287,519.237548828125,0.22614280879497528,2406.0,1086.08447265625,0.8718034625053406,0.09577493369579315,0.8080931305885315,205,205.0,0.0869809165596962,2406.0,652.0943603515625,2.0602598190307617,-783.6953125,2872.9853007793427,0.018361167303396805,0.8731329441070557,205000,475.21430140211226,404.7321512701405,6.026020526885986,699.8433227539062
1.0,529.1681518554688,5816.4755859375,687.0186157226562,0.20960912108421326,577.2173893607335,71.34546253603824,0.0,501.4025090547541,85.25714285714285,499.78955078125,0.2254738062620163,2415.0,988.314697265625,0.8660005331039429,0.08305748552083969,0.8083221316337585,206,206.0,0.021313508972525597,2415.0,641.7410888671875,2.059300422668457,-762.7137451171875,2887.3595135211945,0.018730226766195082,0.862548291683197,206000,476.2206267055936,405.1021326570776,6.024094581604004,685.9555053710938
1.0,528.0221557617188,5434.75634765625,687.7986450195312,0.21576684713363647,517.0988456207554,71.3392030305517,0.0,503.4257924955066,85.35835051546391,496.7922058105469,0.22484849393367767,2425.0,922.6437377929688,0.8479686975479126,0.11598064005374908,0.8085575699806213,207,207.0,0.06936267018318176,2425.0,633.9921875,2.058865785598755,-762.8573608398438,2901.6303968429565,0.019490749081111935,0.8423448801040649,207000,476.8340087902095,405.59384059329625,6.02333927154541,681.1153564453125
1.0,529.0369873046875,5887.52294921875,688.5499267578125,0.18330350518226624,580.8012172454679,71.33116722457635,0.0,494.8072404262316,85.40328542094456,503.8815612792969,0.2242983728647232,2435.0,1070.5489501953125,0.8480936288833618,0.17188771069049835,0.8086826205253601,208,208.0,0.12876948714256287,2435.0,642.068115234375,2.057908058166504,-760.6271362304688,2915.976397037506,0.017644720880324885,0.8427707552909851,208000,478.60868944236375,405.79450358306076,6.0241570472717285,683.7919921875
1.0,520.4301147460938,5963.5625,688.8875732421875,0.19543591141700745,471.4515883564726,71.3264889630941,0.0,486.50661151824335,85.51104746317512,492.1153869628906,0.22406138479709625,2444.0,1007.7724609375,0.8410333395004272,0.1357201784849167,0.8088123798370361,209,209.0,0.10457641631364822,2444.0,638.6480102539062,2.0579023361206055,-774.0513305664062,2930.187690973282,0.018361167303396805,0.8383593559265137,209000,478.5563585055434,406.3227993986458,6.0274553298950195,683.099365234375
1.0,506.0752258300781,6063.43505859375,690.1605224609375,0.21254444122314453,526.8206637700148,71.32059496390823,0.0,500.5235962747832,85.63933088535292,480.7014465332031,0.2233877331018448,2451.0,1112.2330322265625,0.8674594759941101,0.08357559889554977,0.8090521097183228,210,210.0,-0.0024037938565015793,2451.0,633.546875,2.0569944381713867,-774.0482788085938,2944.451039791107,0.019490749081111935,0.8535258173942566,210000,480.1748083723866,406.8954016782029,6.030050754547119,671.600341796875
