reference_Q_std,total/epochs,total/duration,rollout/episode_steps,rollout/return_history,reference_perturbed_action_std,obs_rms_mean,eval/episodes,param_noise_stddev,reference_action_std,eval/Q,reference_perturbed_action_mean,rollout/actions_std,total/steps_per_second,reference_Q_mean,reference_action_mean,eval/return,rollout/actions_mean,rollout/return,reference_actor_Q_mean,rollout/episodes,train/param_noise_distance,obs_rms_std,ret_rms_std,total/steps,train/loss_actor,ret_rms_mean,reference_actor_Q_std,eval/return_history,train/loss_critic,rollout/Q_mean,total/episodes
1.163989782333374,1,12.129420280456543,28.764705882352942,143.1341174037439,0.5675994753837585,1.0651432275772095,1.0,0.16720346283821505,0.44780632853507996,19.635343551635742,-0.06872981786727905,0.5300241112709045,82.44417102202684,20.457189559936523,0.025611722841858864,88.06739887991581,0.017569418996572495,143.1341174037439,20.594806671142578,34.0,0.5299219489097595,6.453024864196777,1.0,1000,-19.649431228637695,0.0,0.5589663982391357,88.06739887991581,1.9998500347137451,9.354938507080078,34.0
3.892116069793701,2,23.688125371932983,26.276315789473685,129.40210840921543,0.5002793073654175,1.0621206760406494,2.0,0.1370306733903066,0.49325594305992126,34.99211883544922,0.2142949402332306,0.5624181628227234,84.43048863502352,41.931541442871094,0.22866666316986084,92.54844958431121,0.046768683940172195,129.40210840921543,42.30784606933594,76.0,0.533689022064209,7.358008861541748,1.0,2000,-38.57063293457031,0.0,2.8591628074645996,90.30792423211352,3.772521734237671,18.460628509521484,76.0
11.27431869506836,3,35.156331062316895,30.479591836734695,150.51060178599033,0.608582079410553,1.2615461349487305,3.0,0.11230273064362171,0.5872504115104675,58.483943939208984,-0.08213907480239868,0.5809635519981384,85.33313657452776,61.11177062988281,-0.010994542390108109,85.01117774784927,0.0819028913974762,150.51060178599033,62.13361740112305,98.0,0.5298866033554077,7.380942344665527,1.0,3000,-57.654014587402344,0.0,9.67764663696289,88.5423420706921,3.2646002769470215,28.973133087158203,98.0
21.110641479492188,4,46.68510317802429,31.333333333333332,159.35655220204882,0.6646422147750854,1.266400933265686,4.0,0.09203708190275892,0.6725031137466431,69.32019805908203,-0.028463885188102722,0.5935811996459961,85.68043610714109,77.73346710205078,0.10274762660264969,156.09472841036165,0.07593593001365662,153.49140536515603,79.42485809326172,126.0,0.53076171875,7.132652759552002,1.0,4000,-76.05563354492188,0.0,19.86745262145996,105.43043865560949,5.669653415679932,38.53995132446289,126.0
31.74509620666504,5,58.631083250045776,33.47651006711409,172.73226836001493,0.6666901111602783,1.3335747718811035,5.0,0.07542848153938683,0.7156673669815063,104.8818130493164,0.25031229853630066,0.6099432110786438,85.27899746754375,94.34307098388672,0.12826673686504364,289.6377026234876,0.09410621970891953,163.38233380468978,96.97181701660156,149.0,0.5095109939575195,7.077177047729492,1.0,5000,-92.50281524658203,0.0,30.226638793945312,142.27189144918512,8.752785682678223,48.06852722167969,149.0
42.94171905517578,6,70.6073796749115,35.42011834319526,201.52559057779644,0.7103869318962097,1.4396228790283203,6.0,0.06181699495154324,0.7438621520996094,111.3183364868164,0.17655283212661743,0.6249317526817322,84.97695322535732,107.45881652832031,0.17755238711833954,309.66337574611896,0.10807785391807556,173.54910989974962,111.1980972290039,169.0,0.45556315779685974,7.0871171951293945,1.0,6000,-108.41158294677734,0.0,40.709197998046875,170.17047216534075,13.032502174377441,56.58071517944336,169.0
52.32845687866211,7,82.27613377571106,37.446236559139784,217.63760212483842,0.7273778319358826,1.5293145179748535,7.0,0.05066177638540577,0.7366838455200195,133.4959716796875,0.22570951282978058,0.6399155259132385,85.07935021694574,123.97520446777344,0.25052696466445923,237.65763410027517,0.12666380405426025,184.1300027662806,128.8641357421875,186.0,0.3726385235786438,7.002681732177734,1.0,7000,-126.8635482788086,0.0,49.96321487426758,179.81149529890283,15.40225601196289,65.96006774902344,186.0
65.30260467529297,8,94.0119698047638,38.88292682926829,238.5039313207491,0.7093452215194702,1.6139428615570068,8.0,0.04151957869412388,0.7135089635848999,132.5731658935547,0.2840116322040558,0.6491613388061523,85.09554705229272,136.12411499023438,0.286965936422348,231.13839163988797,0.1466953158378601,192.61454603897582,141.2156524658203,205.0,0.30454254150390625,6.963479042053223,1.0,8000,-143.43075561523438,0.0,63.68632507324219,186.22735734152593,18.663330078125,75.41168975830078,205.0
73.19253540039062,9,105.77328634262085,40.41891891891892,258.0924640877318,0.7381043434143066,1.6766661405563354,9.0,0.034027141129503384,0.7354433536529541,155.14907836914062,0.22917450964450836,0.6547495126724243,85.08764652397392,151.91659545898438,0.266329824924469,264.43438664473763,0.16818508505821228,200.03994610462644,158.68185424804688,222.0,0.2439647614955902,6.940471172332764,1.0,9000,-159.26165771484375,0.0,71.0934066772461,194.917027264105,21.08782386779785,84.48773956298828,222.0
81.8176040649414,10,117.58695197105408,41.454166666666666,272.9158020425976,0.7676963210105896,1.7473829984664917,10.0,0.027886755354071244,0.7682055234909058,173.50099182128906,0.21869748830795288,0.6624691486358643,85.04344939956995,167.54791259765625,0.2066773921251297,269.628769261779,0.1805410385131836,205.95962621675002,175.01414489746094,240.0,0.20882634818553925,6.833619594573975,1.0,10000,-173.92550659179688,0.0,79.06204986572266,202.38820146387238,23.443199157714844,92.7281723022461,240.0
89.6332015991211,11,129.35406374931335,42.51937984496124,280.8353905155516,0.7756209969520569,1.8073372840881348,11.0,0.023782417899897774,0.7611064910888672,208.62985229492188,0.214888796210289,0.6685093641281128,85.0379159430033,183.45330810546875,0.23467318713665009,248.82674820363872,0.19355207681655884,212.127472014346,191.1639862060547,258.0,0.2131272256374359,6.788197040557861,1.0,11000,-191.06924438476562,0.0,86.9859619140625,206.60988753112386,26.15240478515625,101.15727233886719,258.0
101.05509185791016,12,141.56117630004883,43.16245487364621,281.2358458731231,0.7461677193641663,1.840962529182434,12.0,0.022854436146078055,0.7409694790840149,239.09725952148438,0.2430281937122345,0.6738826632499695,84.76900456496038,193.11514282226562,0.2675441801548004,357.8092337526659,0.19887271523475647,215.9575880868807,200.74911499023438,277.0,0.21424849331378937,6.748105525970459,1.0,12000,-198.11370849609375,0.0,98.19425201416016,219.20983304958568,34.42572021484375,108.97996520996094,277.0
109.5823745727539,13,153.50636887550354,44.255972696245735,289.23534364553143,0.7246077060699463,1.8703116178512573,13.0,0.023782417899897774,0.7211076021194458,215.12557983398438,0.3329472839832306,0.6775582432746887,84.68703999208813,202.45013427734375,0.3201042115688324,331.481018854512,0.20819970965385437,221.7915328116552,211.6287078857422,293.0,0.2044592946767807,6.712414264678955,1.0,13000,-208.6424560546875,0.0,107.37596130371094,227.84607811150312,42.957340240478516,117.44164276123047,293.0
116.88533782958984,14,165.97468948364258,45.18446601941748,294.1343935313157,0.7478869557380676,1.8908932209014893,14.0,0.023782417899897774,0.7458781599998474,216.2007293701172,0.2401481568813324,0.6822389960289001,84.3502105264053,214.05577087402344,0.25176090002059937,293.5910916806591,0.21559660136699677,226.4139638389011,222.58572387695312,309.0,0.18667630851268768,6.817087173461914,1.0,14000,-213.74205017089844,0.0,113.79849243164062,232.54215050929997,43.91835403442383,124.70941925048828,309.0
123.28793334960938,15,178.15951085090637,46.06153846153846,297.795050566078,0.7376511096954346,1.90780770778656,15.0,0.02426044449968572,0.7427613139152527,202.43028259277344,0.27282264828681946,0.6846346259117126,84.1942140970112,220.84426879882812,0.2747427821159363,335.7558585037365,0.22376222908496857,230.8740897091822,229.47401428222656,325.0,0.19739530980587006,6.794835567474365,1.0,15000,-217.6084747314453,0.0,121.00599670410156,239.42306437559574,54.23679733276367,131.9600372314453,325.0
130.58535766601562,16,190.16067028045654,46.629737609329446,300.09111613816947,0.7319116592407227,1.9210028648376465,16.0,0.023313810312614227,0.7347877025604248,219.53057861328125,0.27413204312324524,0.6873774528503418,84.13937527882375,227.37655639648438,0.26254260540008545,283.0052781028606,0.2290405035018921,234.07972781798523,236.48947143554688,343.0,0.2211434692144394,6.7754106521606445,1.0,16000,-222.30787658691406,0.0,129.40216064453125,242.14695273354982,68.4200668334961,136.7118682861328,343.0
139.56922912597656,17,202.27711391448975,47.48179271708683,307.4471154026019,0.7553970217704773,1.937464952468872,17.0,0.023313810312614227,0.7556717395782471,247.9474639892578,0.20166289806365967,0.6910282373428345,84.04312119653116,233.43942260742188,0.21309076249599457,397.5730732414751,0.23409037292003632,238.66500500751906,244.1698760986328,357.0,0.1776859015226364,6.718194007873535,1.0,17000,-234.9775848388672,0.0,138.65280151367188,251.28966570460423,73.94804382324219,143.52415466308594,357.0
146.0502471923828,18,214.28816437721252,48.20107238605898,317.8201006103082,0.7278918027877808,1.9513593912124634,18.0,0.023782417899897774,0.7168894410133362,224.76602172851562,0.3105009198188782,0.694989800453186,83.99903957511395,245.06243896484375,0.343045175075531,335.960348669923,0.23632994294166565,242.69873687609743,254.68116760253906,373.0,0.19230590760707855,6.661128997802734,1.0,18000,-246.19418334960938,0.0,144.51390075683594,255.99359253601085,98.35376739501953,148.5161590576172,373.0
147.9097900390625,19,226.39415574073792,48.82005141388175,318.26936548344634,0.742337167263031,1.96731436252594,19.0,0.023782417899897774,0.7154872417449951,240.97511291503906,0.2863138020038605,0.6984794735908508,83.92442789803471,247.71121215820312,0.3301067352294922,390.4800498883324,0.2420346885919571,245.88473470880555,259.3709411621094,389.0,0.2130335420370102,6.614660263061523,1.0,19000,-250.1321258544922,0.0,147.79347229003906,263.0718271335015,128.00584411621094,152.83924865722656,389.0
148.81741333007812,20,238.31521153450012,49.71072319201995,329.48291079627984,0.7333953380584717,1.9820960760116577,20.0,0.024748079434129402,0.749767005443573,244.982421875,0.2775243818759918,0.7003892064094543,83.92246500431494,256.228271484375,0.2178637832403183,273.36284779772825,0.24680425226688385,250.22414459903268,269.125,401.0,0.1847144365310669,6.590231895446777,1.0,20000,-255.02801513671875,0.0,150.02069091796875,263.5863781667128,146.6485595703125,159.7127685546875,401.0
159.37155151367188,21,250.30900120735168,50.20334928229665,329.626453640029,0.7536396384239197,1.990829348564148,21.0,0.02426044449968572,0.7529942989349365,306.0935363769531,0.2535983920097351,0.7031378149986267,83.8963037633791,255.24404907226562,0.25611597299575806,327.88250198557057,0.2467321902513504,252.29124030932192,269.26226806640625,418.0,0.19776377081871033,6.616224765777588,1.0,21000,-260.32440185546875,0.0,161.73631286621094,266.64809834856317,147.92294311523438,165.7017822265625,418.0
161.37278747558594,22,262.6095407009125,50.78703703703704,328.6990018265311,0.732043445110321,2.001572608947754,22.0,0.024748079434129402,0.7151702046394348,393.383056640625,0.317338764667511,0.7057333588600159,83.77456485884467,256.48162841796875,0.3731742203235626,460.2217273227851,0.2482164353132248,254.5682504880598,272.7689514160156,432.0,0.19043047726154327,6.5874528884887695,1.0,22000,-263.63031005859375,0.0,162.96917724609375,275.44689966557326,165.40988159179688,171.85118103027344,432.0
163.87661743164062,23,274.691308259964,51.6554054054054,340.16506730300057,0.7620798945426941,2.005793571472168,23.0,0.02426044449968572,0.7545598149299622,327.4676513671875,0.2659642994403839,0.7069159150123596,83.73035224774249,260.0704650878906,0.2535865306854248,402.2518997743611,0.2511027455329895,258.23393071873863,276.25250244140625,444.0,0.20617793500423431,6.553281307220459,1.0,23000,-267.3296203613281,0.0,166.3051300048828,280.96016053986835,189.96051025390625,179.042724609375,444.0
165.66046142578125,24,286.74521708488464,52.20697167755991,337.63362558063005,0.7615170478820801,2.0062146186828613,24.0,0.023313810312614227,0.7491062879562378,379.97430419921875,0.2382102906703949,0.7084290981292725,83.69799588634577,262.58099365234375,0.24236389994621277,339.16554665442135,0.2507081627845764,260.6946073696085,279.7206726074219,459.0,0.18507176637649536,6.510417461395264,1.0,24000,-269.16973876953125,0.0,168.8061065673828,283.3853849613081,225.22515869140625,184.42385864257812,459.0
168.3280487060547,25,298.7255220413208,53.15565031982943,350.20473935375014,0.7515931129455566,2.010847806930542,25.0,0.021962663920618616,0.7593127489089966,278.0650634765625,0.19431094825267792,0.7104048132896423,83.68886538105006,261.9754638671875,0.17989866435527802,300.48698665796604,0.2510259449481964,264.98254921279545,280.581298828125,469.0,0.18476639688014984,6.474985122680664,1.0,25000,-285.5745849609375,0.0,172.49403381347656,284.0694490291744,260.7013854980469,191.9744873046875,469.0
