total/steps_per_second,reference_Q_mean,train/param_noise_distance,obs_rms_mean,param_noise_stddev,rollout/return,eval/episodes,train/loss_critic,rollout/return_history,ret_rms_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_std,eval/Q,rollout/actions_mean,eval/return,reference_Q_std,ret_rms_mean,total/duration,rollout/Q_mean,obs_rms_std,eval/return_history,reference_action_mean,total/steps,rollout/episodes,total/episodes,total/epochs,train/loss_actor,rollout/actions_std,rollout/episode_steps,reference_perturbed_action_mean,reference_action_std
84.29896884099702,458.13214111328125,0.2505711317062378,0.08016642183065414,0.01662212523270047,1417.0331459433794,569.0,326.4380187988281,2543.8115315941063,1.0,461.4097595214844,81.12775421142578,0.6369398236274719,525.9271240234375,-0.09570937603712082,2877.7615567102393,81.46319580078125,0.0,6749.78600358963,301.51519775390625,2.470363140106201,2779.5976704870745,-0.3877599239349365,569000,569.0,569.0,569,-486.2450256347656,0.6323508024215698,1000.0,-0.40274301171302795,0.629462718963623
84.29198620217527,459.35784912109375,0.23780468106269836,0.08016454428434372,0.016294603698363365,1418.9658132102152,570.0,114.85530090332031,2539.8229793993146,1.0,463.4891357421875,83.52655792236328,0.6423960328102112,528.394287109375,-0.09605393558740616,3035.151866864483,83.60395812988281,0.0,6762.208671092987,301.9065856933594,2.4710352420806885,2781.610456584508,-0.3335369825363159,570000,570.0,570.0,570,-490.00140380859375,0.6324459314346313,1000.0,-0.36134496331214905,0.6417295932769775
84.28899212292036,459.5157470703125,0.18206772208213806,0.08022665232419968,0.015973535632157008,1420.7440850758076,571.0,98.4521713256836,2558.9494851586946,1.0,463.16650390625,84.99642181396484,0.6720216870307922,438.2630920410156,-0.0963185578584671,2375.7799171509914,85.11612701416016,0.0,6774.3128209114075,302.29443359375,2.4716548919677734,2776.966641123275,-0.24125255644321442,571000,571.0,571.0,571,-489.1601257324219,0.6325612664222717,1000.0,-0.21843107044696808,0.6638804078102112
84.2845353945206,459.9656066894531,0.21050681173801422,0.08042843639850616,0.015973535632157008,1422.1168363910278,572.0,508.18634033203125,2548.9391748501507,1.0,463.70068359375,84.90019989013672,0.6807413697242737,459.4453430175781,-0.09631894528865814,2535.2991164795194,85.42428588867188,0.0,6786.535600185394,302.50311279296875,2.4727532863616943,2778.735937087073,-0.24211637675762177,572000,572.0,572.0,572,-490.0887756347656,0.6329606771469116,1000.0,-0.22350914776325226,0.6785883903503418
84.2806657356445,458.0228576660156,0.2338537722826004,0.0805826410651207,0.015350253774398782,1424.5518644522242,573.0,320.2735290527344,2552.2241489797834,1.0,461.8368835449219,86.12737274169922,0.6408206224441528,529.4017333984375,-0.09649065881967545,3107.821131886841,85.8650131225586,0.0,6798.712314367294,302.89324951171875,2.473658323287964,2784.061788238473,-0.388462096452713,573000,573.0,573.0,573,-490.5573425292969,0.6331223845481873,1000.0,-0.385554701089859,0.6448236107826233
84.27787046796107,461.30908203125,0.21123863756656647,0.08070307970046997,0.015973535632157008,1427.1407332870929,574.0,262.4106140136719,2559.1923932926943,1.0,465.12677001953125,87.2073974609375,0.7018972635269165,530.3449096679688,-0.09679292887449265,3201.055976308142,87.21197509765625,0.0,6810.803320169449,303.2865295410156,2.4750399589538574,2787.6211583717486,-0.3287113308906555,574000,574.0,574.0,574,-490.67816162109375,0.6333144903182983,1000.0,-0.26496055722236633,0.6803923845291138
84.27509530263951,459.84228515625,0.20580045878887177,0.08083601295948029,0.0156587938752642,1429.1037697608683,575.0,174.84521484375,2557.1883935018573,1.0,463.548828125,88.06842041015625,0.6812289357185364,533.206298828125,-0.09689858555793762,3490.8821359832846,88.10511016845703,0.0,6822.8935005664825,303.67474365234375,2.476522922515869,2795.0413209102826,-0.3138405382633209,575000,575.0,575.0,575,-493.0785827636719,0.6334760189056396,1000.0,-0.25653156638145447,0.6655235886573792
84.27253514822101,460.2732238769531,0.22484350204467773,0.08095183223485947,0.0156587938752642,1431.0118502052208,576.0,422.6717224121094,2558.3644674522416,1.0,463.6215515136719,86.85487365722656,0.6746230125427246,463.0637512207031,-0.09683839976787567,1888.4274008549442,87.2554931640625,0.0,6834.967038631439,304.06158447265625,2.477381706237793,2784.3421765957783,-0.18459314107894897,576000,576.0,576.0,576,-493.4502868652344,0.6336852312088013,1000.0,-0.22819995880126953,0.6795474886894226
84.26976876888955,460.6114807128906,0.19365569949150085,0.0810551717877388,0.01662212523270047,1433.120652289283,577.0,346.0360412597656,2559.5755111586586,1.0,463.4980773925781,87.80104064941406,0.6548999547958374,528.6226806640625,-0.0967622846364975,2759.8701260806743,87.81072235107422,0.0,6847.058066368103,304.4456481933594,2.478853702545166,2785.20024941766,-0.324288547039032,577000,577.0,577.0,577,-488.54180908203125,0.6338792443275452,1000.0,-0.3869154155254364,0.6607465744018555
84.26757941627655,460.779296875,0.2043907195329666,0.08111346513032913,0.017297050171870294,1434.767096512886,578.0,180.7863311767578,2554.240965545655,1.0,463.6029052734375,88.13764953613281,0.6594200730323792,530.7703247070312,-0.09685938060283661,3167.8622072786366,88.36833190917969,0.0,6859.102919578552,304.825927734375,2.479720115661621,2787.2106544927506,-0.351837158203125,578000,578.0,578.0,578,-488.8158264160156,0.6340232491493225,1000.0,-0.3588888645172119,0.664460301399231
84.24787286919157,459.1539001464844,0.22055765986442566,0.08126275986433029,0.015973535632157008,1437.257152787929,579.0,319.9170837402344,2561.1576285651204,1.0,462.61737060546875,88.86558532714844,0.6483792662620544,531.2166748046875,-0.09697476029396057,3056.1195480935094,88.86898040771484,0.0,6872.577078580856,305.2142333984375,2.480628252029419,2789.4149867727074,-0.33993351459503174,579000,579.0,579.0,579,-490.8145446777344,0.634201169013977,1000.0,-0.3803741931915283,0.6673539280891418
84.24080448525186,460.79107666015625,0.24390436708927155,0.0813959613442421,0.01662212523270047,1439.9640814145087,580.0,269.97247314453125,2566.295846942828,1.0,464.0135498046875,89.73084259033203,0.6986242532730103,453.3904113769531,-0.09725603461265564,2150.8400434220357,90.25323486328125,0.0,6885.024466991425,305.605224609375,2.4813199043273926,2784.4692407025095,-0.20692922174930573,580000,580.0,580.0,580,-491.2342834472656,0.6343284249305725,1000.0,-0.24847017228603363,0.6991663575172424
