rollout/episodes,reference_action_std,reference_action_mean,eval/return,rollout/return_history,reference_actor_Q_mean,eval/return_history,total/epochs,reference_Q_mean,total/steps,reference_perturbed_action_std,ret_rms_std,train/loss_critic,rollout/Q_mean,obs_rms_std,reference_actor_Q_std,rollout/actions_mean,total/steps_per_second,param_noise_stddev,reference_perturbed_action_mean,rollout/actions_std,total/duration,total/episodes,obs_rms_mean,rollout/return,rollout/episode_steps,train/param_noise_distance,eval/Q,train/loss_actor,reference_Q_std,ret_rms_mean,eval/episodes
11.0,0.6263426542282104,0.13454435765743256,315.43419784488793,0.5440251010868348,35.79301452636719,-125.94783011064216,11,35.267417907714844,11000,0.6637556552886963,1.0,1.0106127262115479,16.0069522857666,1.7951593399047852,1.5662858486175537,-0.029249494895339012,89.93869954397772,0.028447279136688076,0.06980540603399277,0.7346064448356628,122.30552649497986,11.0,0.017931219190359116,0.5440251010868348,1000.0,0.18427252769470215,35.30150604248047,-30.823162078857422,1.7902491092681885,0.0,11.0
12.0,0.6300809979438782,-0.03314618766307831,437.1801358325295,22.104931534364198,38.50117111206055,-79.02049961537786,12,38.067848205566406,12000,0.6547521948814392,1.0,1.4579403400421143,17.69723129272461,1.8111411333084106,1.4422130584716797,-0.013073469512164593,89.99209928138289,0.026798623766663407,0.13487981259822845,0.7266020774841309,133.3450391292572,12.0,0.019848641008138657,22.104931534364198,1000.0,0.18803901970386505,38.80756378173828,-33.456886291503906,1.5580370426177979,0.0,12.0
13.0,0.6637496948242188,-0.16400806605815887,389.2957329480288,18.18802850296899,41.0455322265625,-42.996174033577354,13,40.44090270996094,13000,0.6760372519493103,1.0,2.256321907043457,19.265228271484375,1.8416225910186768,1.4079017639160156,-0.002472019288688898,90.0209704997903,0.026270585008002556,-0.21238355338573456,0.7220960259437561,144.41079592704773,13.0,0.018969181925058365,18.18802850296899,1000.0,0.19312740862369537,40.772186279296875,-36.13727951049805,1.6261920928955078,0.0,13.0
14.0,0.7181153297424316,0.02278130315244198,-222.0356300410189,41.37511293847035,43.62090301513672,-55.78470660553746,14,43.160057067871094,14000,0.718199610710144,1.0,2.141695022583008,20.92705535888672,1.8686195611953735,1.5374644994735718,-0.010045725852251053,90.05133297728145,0.025245515830755405,0.089359350502491,0.7171657681465149,155.4668824672699,14.0,0.01826106756925583,41.37511293847035,1000.0,0.204532653093338,27.748355865478516,-38.953773498535156,1.6989169120788574,0.0,14.0
15.0,0.654992401599884,-0.17619477212429047,-503.31642201032963,24.322896912459612,46.06466293334961,-85.62015429919028,15,45.53428649902344,15000,0.6963662505149841,1.0,1.9968829154968262,21.366954803466797,1.8924531936645508,1.404319405555725,-0.0037539482582360506,90.07906250869038,0.02575295069895359,-0.15762583911418915,0.7194122076034546,166.52038311958313,15.0,0.026566006243228912,24.322896912459612,1000.0,0.2087087482213974,28.005168914794922,-41.16291046142578,1.6396658420562744,0.0,15.0
16.0,0.6595447063446045,-0.036857884377241135,-532.2977304349288,-11.035114716343486,49.04998779296875,-113.53750280767393,16,48.516456604003906,16000,0.7192124128341675,1.0,1.3757885694503784,21.521902084350586,1.8609652519226074,1.1942123174667358,-0.023321619257330894,90.08193835300682,0.02575295069895359,0.013406832702457905,0.7371747493743896,177.61607146263123,16.0,0.030549999326467514,-11.035114716343486,1000.0,0.1986187845468521,38.016300201416016,-42.558963775634766,1.5246995687484741,0.0,16.0
17.0,0.6964169144630432,0.07086768001317978,-385.72964728083787,-44.91935673365231,52.108924865722656,-129.54880542374238,17,51.493194580078125,17000,0.7079448699951172,1.0,3.1698713302612305,22.385923385620117,1.8898777961730957,1.4468951225280762,-0.03255469724535942,90.09257315751965,0.025245515830755405,0.04154001176357269,0.7344686985015869,188.6947991847992,17.0,0.03195061534643173,-44.91935673365231,1000.0,0.21027304232120514,33.96704864501953,-44.62554168701172,1.637333869934082,0.0,17.0
18.0,0.6512446999549866,0.1988203525543213,-363.8483713149101,-65.22407217662433,54.450294494628906,-142.5654479732517,18,53.97739791870117,18000,0.629963219165802,1.0,1.2543401718139648,23.941320419311523,1.8470525741577148,1.4583078622817993,-0.05754866823554039,90.07723348171587,0.023782417899897774,0.16905444860458374,0.7385416030883789,199.82851719856262,18.0,0.024836523458361626,-65.22407217662433,1000.0,0.2469477355480194,31.745838165283203,-46.57631301879883,1.578912615776062,0.0,18.0
19.0,0.6920183300971985,0.06057773157954216,-323.0032258356583,-65.45438188165568,56.87189483642578,-152.06217312390467,19,56.292442321777344,19000,0.6761596202850342,1.0,1.543259620666504,25.328500747680664,1.8570283651351929,1.554309606552124,-0.049538761377334595,90.08691289690965,0.026270585008002556,0.09708976745605469,0.7373554706573486,210.90743803977966,19.0,0.025862835347652435,-65.45438188165568,1000.0,0.20042897760868073,41.78956985473633,-48.581912994384766,1.6828391551971436,0.0,19.0
20.0,0.6445842385292053,0.1272956132888794,141.45778644538765,-64.04919329564966,59.32286834716797,-137.38617514544006,20,58.77669143676758,20000,0.6645573973655701,1.0,4.482059955596924,26.771224975585938,1.8986412286758423,1.5996015071868896,-0.044289689511060715,90.075955446692,0.026798623766663407,0.14277046918869019,0.7350359559059143,222.03483605384827,20.0,0.025736020877957344,-64.04919329564966,1000.0,0.18602238595485687,59.41244888305664,-50.20637512207031,1.7003653049468994,0.0,20.0
21.0,0.6827126145362854,0.05202475190162659,266.90470003110556,-56.46447505403553,61.645606994628906,-118.13422870846168,21,60.856117248535156,21000,0.6703590154647827,1.0,2.1702260971069336,28.354951858520508,1.900328516960144,1.7009775638580322,-0.03303103521466255,90.07568573429346,0.026798623766663407,0.007293442729860544,0.7339567542076111,233.13727593421936,21.0,0.02595505677163601,-56.46447505403553,1000.0,0.18345926702022552,61.497718811035156,-52.2640380859375,1.9233800172805786,0.0,21.0
22.0,0.6417089700698853,-0.010594752617180347,210.67763665989347,-48.28804600816052,64.00636291503906,-103.18823482808192,22,63.49678039550781,22000,0.6030576825141907,1.0,2.3230724334716797,29.860210418701172,1.9091740846633911,1.7109806537628174,-0.030423486605286598,90.0882769590134,0.026798623766663407,-0.006932104472070932,0.7297050952911377,244.20491480827332,22.0,0.025517981499433517,-48.28804600816052,1000.0,0.23260121047496796,63.110801696777344,-54.171302795410156,1.77570378780365,0.0,22.0
23.0,0.6404893398284912,0.13970176875591278,274.8446240215669,-44.61356929427211,65.39286804199219,-86.75202357374936,23,64.85431671142578,23000,0.6823758482933044,1.0,3.109288215637207,31.278364181518555,1.954389214515686,1.8660250902175903,-0.0318753644824028,90.10540070524358,0.025245515830755405,0.15343795716762543,0.7254200577735901,255.25661969184875,23.0,0.024878086522221565,-44.61356929427211,1000.0,0.19726471602916718,65.16325378417969,-55.73939895629883,1.9624874591827393,0.0,23.0
24.0,0.6638538837432861,0.1058407723903656,571.006567888086,-28.201700217707558,66.98493957519531,-59.3454155961729,24,66.40582275390625,24000,0.7032328248023987,1.0,5.481064319610596,32.731483459472656,1.9478822946548462,1.8007529973983765,-0.021518712863326073,90.10908327574424,0.02733727610437334,0.0782053992152214,0.7236615419387817,266.3438482284546,24.0,0.026314154267311096,-28.201700217707558,1000.0,0.18794387578964233,68.01228332519531,-56.99578094482422,1.8894426822662354,0.0,24.0
25.0,0.6566394567489624,0.12874503433704376,478.1842556084247,-16.652839571505414,68.29981994628906,-37.84422874798899,25,67.80526733398438,25000,0.655687153339386,1.0,4.811338901519775,34.13292694091797,1.962524652481079,1.79413640499115,-0.016913041472434998,90.108490682592,0.02575295069895359,0.0795811340212822,0.7233370542526245,277.4433331489563,25.0,0.026774905622005463,-16.652839571505414,1000.0,0.1979326754808426,68.94560241699219,-58.613040924072266,1.813541054725647,0.0,25.0
26.0,0.6625086665153503,0.06123867630958557,650.0756064964093,1.7983359169404616,69.72821044921875,-11.38577354628137,26,68.9481201171875,26000,0.6669363379478455,1.0,5.136715888977051,35.487613677978516,1.9696637392044067,1.976848840713501,-0.011402375064790249,90.11997234772505,0.02575295069895359,0.15986017882823944,0.7206452488899231,288.50430512428284,26.0,0.027734016999602318,1.7983359169404616,1000.0,0.17136995494365692,70.980224609375,-59.75651931762695,2.154716730117798,0.0,26.0
27.0,0.5999542474746704,0.21879254281520844,-48.21519263498004,12.550800993046517,71.46097564697266,-12.749826105122063,27,70.86614227294922,27000,0.6069968342781067,1.0,2.275911808013916,36.74238586425781,1.967103362083435,1.6520802974700928,-0.006565652787685394,90.12478620630417,0.025245515830755405,0.1467522382736206,0.7178879380226135,299.5846219062805,27.0,0.02807753160595894,12.550800993046517,1000.0,0.2544264793395996,69.14225006103516,-60.79233932495117,1.6659282445907593,0.0,27.0
28.0,0.6104292869567871,0.21531212329864502,475.48682163585437,14.313650547490926,72.22534942626953,4.687197028484239,28,71.75821685791016,28000,0.6201325058937073,1.0,9.135937690734863,37.924041748046875,1.9598363637924194,1.8039543628692627,-0.0014134601224213839,90.07273403688232,0.02575295069895359,0.22459276020526886,0.7159883975982666,310.85988783836365,28.0,0.027438730001449585,14.313650547490926,1000.0,0.21660642325878143,73.02057647705078,-62.514678955078125,1.7933392524719238,0.0,28.0
29.0,0.6292946338653564,0.030853750184178352,346.4341841091376,28.8532832361402,73.85089111328125,16.471575893334354,29,73.15458679199219,29000,0.6455166935920715,1.0,3.517136573791504,39.16396713256836,1.952962040901184,1.7748404741287231,0.008410980924963951,90.07937098043296,0.026270585008002556,0.13849709928035736,0.7146837115287781,321.93830490112305,29.0,0.02905367501080036,28.8532832361402,1000.0,0.1761724054813385,61.933258056640625,-64.2021255493164,1.9656771421432495,0.0,29.0
30.0,0.682010293006897,0.08093903213739395,173.99408083349923,39.31057918415072,75.33307647705078,21.722326058006516,30,74.58175659179688,30000,0.687308669090271,1.0,4.941029071807861,40.347965240478516,1.9523587226867676,1.648503065109253,0.01385951042175293,90.07721695243632,0.02733727610437334,-0.017815472558140755,0.7139930129051208,333.04758977890015,30.0,0.029995718970894814,39.31057918415072,1000.0,0.17940929532051086,63.20766067504883,-65.65276336669922,1.783196210861206,0.0,30.0
31.0,0.6358914971351624,0.07384314388036728,1094.7973505890614,39.85827174321459,76.57563781738281,56.337649429976025,31,75.86522674560547,31000,0.6255258321762085,1.0,5.109307765960693,41.448272705078125,1.9615200757980347,1.6605195999145508,0.012177501805126667,90.0666954648069,0.026798623766663407,-0.011226210743188858,0.7129852175712585,344.1893792152405,31.0,0.028949744999408722,39.85827174321459,1000.0,0.1911652535200119,78.9698257446289,-67.11221313476562,1.7577279806137085,0.0,31.0
32.0,0.6323485374450684,0.1091834008693695,1104.4779806496722,79.1602638230396,77.93171691894531,89.09203478059152,32,77.23763275146484,32000,0.6556763648986816,1.0,5.607717514038086,42.664833068847656,1.962745189666748,1.858371376991272,0.016127049922943115,90.07250370740493,0.02733727610437334,-0.02400178648531437,0.7096946239471436,355.26935172080994,32.0,0.0309999231249094,79.1602638230396,1000.0,0.18536129593849182,81.11400604248047,-69.1003646850586,1.8724474906921387,0.0,32.0
33.0,0.6724984049797058,0.07871735095977783,1228.3504700759124,97.45107997601656,79.66497802734375,123.6150176683285,33,78.849853515625,33000,0.6759798526763916,1.0,2.6706643104553223,43.816165924072266,1.9682978391647339,1.9943914413452148,0.016866473481059074,90.07079114705428,0.02733727610437334,0.007697308901697397,0.7079421281814575,366.3784849643707,33.0,0.030896110460162163,97.45107997601656,1000.0,0.23255106806755066,83.22063446044922,-71.8545913696289,2.1486246585845947,0.0,33.0
34.0,0.6241835951805115,0.0464254729449749,362.2760022552228,88.56674011963902,82.12425994873047,130.63445839147246,34,81.00160217285156,34000,0.613150417804718,1.0,6.128227710723877,44.286643981933594,1.9505983591079712,2.2227094173431396,0.007393517531454563,90.07280312361179,0.026270585008002556,0.1512344479560852,0.7122125625610352,377.4724314212799,34.0,0.031077949330210686,88.56674011963902,1000.0,0.21814896166324615,66.29963684082031,-74.28334045410156,2.6305906772613525,0.0,34.0
35.0,0.6371458768844604,0.07285188883543015,704.1064334355974,89.64449814612144,84.65211486816406,147.01937196416173,35,83.46060943603516,35000,0.6292507648468018,1.0,9.168628692626953,44.668243408203125,1.9482520818710327,2.2027251720428467,0.006990157067775726,90.0671684637688,0.02575295069895359,-0.02535860240459442,0.7150134444236755,388.5988712310791,35.0,0.03363879770040512,89.64449814612144,1000.0,0.22754688560962677,82.26294708251953,-76.50849914550781,2.5195627212524414,0.0,35.0
36.0,0.6279024481773376,0.057527702301740646,598.0127276416597,113.26055149196456,86.78993225097656,159.54696517742556,36,85.8121109008789,36000,0.6262695789337158,1.0,8.543384552001953,45.8848762512207,1.9584370851516724,2.2045092582702637,0.011640878394246101,90.06999992217334,0.026270585008002556,0.1669737696647644,0.7126060724258423,399.68913102149963,36.0,0.03514035418629646,113.26055149196456,1000.0,0.17737214267253876,80.27642059326172,-79.09518432617188,2.3960516452789307,0.0,36.0
37.0,0.610555112361908,0.1023225411772728,967.3025808229665,121.98067748424987,89.71914672851562,181.37819803271046,37,88.69232177734375,37000,0.5697199106216431,1.0,2.2515785694122314,47.037437438964844,1.9575902223587036,2.0171597003936768,0.018875939771533012,90.07424787335304,0.026270585008002556,0.12768958508968353,0.7118920683860779,410.7722337245941,37.0,0.035937968641519547,121.98067748424987,1000.0,0.21430394053459167,93.14718627929688,-81.94485473632812,2.172502040863037,0.0,37.0
38.0,0.6385217308998108,0.04544740915298462,981.8123056001789,132.41225422373563,92.07003784179688,202.44225349501227,38,91.0546875,38000,0.6645427942276001,1.0,5.092961311340332,47.9427375793457,1.961241602897644,2.1665711402893066,0.020681951195001602,90.07981911425932,0.02733727610437334,0.02774677611887455,0.7111481428146362,421.84809398651123,38.0,0.03722537308931351,132.41225422373563,1000.0,0.16058367490768433,95.84213256835938,-84.1456527709961,2.239561080932617,0.0,38.0
39.0,0.5923326015472412,0.022388875484466553,1180.3319689325283,150.4146883766622,94.70439147949219,227.51634876264086,39,93.55657958984375,39000,0.6260765194892883,1.0,4.791603088378906,49.18522644042969,1.9639841318130493,2.2666473388671875,0.022561755031347275,90.07076560981888,0.02733727610437334,-0.005458558443933725,0.7095327973365784,432.9928777217865,39.0,0.03792982175946236,150.4146883766622,1000.0,0.19683966040611267,99.79598999023438,-87.19837188720703,2.437619686126709,0.0,39.0
40.0,0.6755327582359314,0.006360981613397598,-253.1082030203529,168.612979954511,97.28565216064453,215.50073496806607,40,95.97589111328125,40000,0.6146025061607361,1.0,8.800958633422852,50.41019058227539,1.9663745164871216,2.525252342224121,0.023823345080018044,90.07405121287232,0.02575295069895359,0.08959326893091202,0.7080919146537781,444.07906007766724,40.0,0.03897561505436897,168.612979954511,1000.0,0.17301400005817413,71.90864562988281,-89.4580078125,2.598264217376709,0.0,40.0
41.0,0.6270993947982788,0.07063230872154236,188.15510527785167,163.88073522270233,100.3517837524414,214.83376839025598,41,99.26261138916016,41000,0.6864771842956543,1.0,13.001148223876953,51.098751068115234,1.9560704231262207,2.4174070358276367,0.02290276437997818,90.07835300602532,0.026270585008002556,0.00941084511578083,0.7099204063415527,455.15929889678955,41.0,0.03954511508345604,163.88073522270233,1000.0,0.18258574604988098,82.89443969726562,-91.0686264038086,2.573457717895508,0.0,41.0
42.0,0.6549904346466064,0.14534854888916016,788.7298648507733,165.77447665076596,102.9886703491211,228.49796116312544,42,102.07331085205078,42000,0.6727808713912964,1.0,5.524811267852783,52.25681686401367,1.9568016529083252,2.2177021503448486,0.02391785755753517,90.08620124154517,0.026270585008002556,0.15898297727108002,0.7094905376434326,466.2201249599457,42.0,0.03953388333320618,165.77447665076596,1000.0,0.21978677809238434,100.96180725097656,-93.96246337890625,2.2448251247406006,0.0,42.0
43.0,0.6307531595230103,0.1376093327999115,319.12061694484714,176.24718306790058,106.00819396972656,230.60546478595617,43,104.94681549072266,43000,0.6489324569702148,1.0,9.076994895935059,53.35633087158203,1.9641458988189697,2.499650478363037,0.027245204895734787,90.09313490431238,0.02575295069895359,0.10785448551177979,0.7089866995811462,477.28386902809143,43.0,0.040860213339328766,176.24718306790058,1000.0,0.17479978501796722,92.25313568115234,-95.03115844726562,2.5093746185302734,0.0,43.0
44.0,0.6241555213928223,0.11251187324523926,509.7348474983699,183.2620446865881,108.90886688232422,236.94931439305648,44,108.007568359375,44000,0.6392061710357666,1.0,13.632607460021973,54.569828033447266,1.9688814878463745,2.4311084747314453,0.028930125758051872,90.07793431096826,0.02426044449968572,0.1474488228559494,0.707423210144043,488.4659082889557,44.0,0.04136950150132179,183.2620446865881,1000.0,0.20481924712657928,105.61634063720703,-97.889892578125,2.4645965099334717,0.0,44.0
45.0,0.6442610621452332,0.037261612713336945,134.52251924460418,193.66226088074063,110.42922973632812,234.67316338975758,45,109.4087142944336,45000,0.5816739797592163,1.0,12.212908744812012,55.8302116394043,1.9682029485702515,2.7146480083465576,0.033490441739559174,90.08088501059173,0.024748079434129402,0.1745210736989975,0.7058024406433105,499.5510423183441,45.0,0.04209798946976662,193.66226088074063,1000.0,0.20290686190128326,82.15387725830078,-100.75961303710938,2.787889003753662,0.0,45.0
46.0,0.6132382750511169,0.12780149281024933,730.1618642427226,214.11046928912717,112.928466796875,245.44465688656115,46,111.70866394042969,46000,0.5948300957679749,1.0,8.548383712768555,57.16139221191406,1.969222068786621,2.8427622318267822,0.03652673959732056,90.05980349914364,0.025245515830755405,0.16848616302013397,0.7036334276199341,510.77171182632446,46.0,0.04311061277985573,214.11046928912717,1000.0,0.18834973871707916,106.23155975341797,-102.92943572998047,3.0043017864227295,0.0,46.0
47.0,0.6376694440841675,0.1382361501455307,860.3280727471174,226.69795114797637,115.73828125,258.52728275593466,47,114.74102020263672,47000,0.6834107637405396,1.0,10.370405197143555,58.3919563293457,1.9762303829193115,3.0743560791015625,0.03880999982357025,90.06542278113675,0.02426044449968572,0.08499428629875183,0.7017809152603149,521.8428843021393,47.0,0.04377268627285957,226.69795114797637,1000.0,0.19197364151477814,120.40235137939453,-105.80390930175781,3.1983642578125,0.0,47.0
48.0,0.6133633255958557,0.21220552921295166,1059.333921004651,232.40718252403312,118.5921630859375,275.2107543861162,48,117.75621032714844,48000,0.6228177547454834,1.0,5.3372673988342285,59.60598373413086,1.9781718254089355,2.6941089630126953,0.03959986940026283,90.05884043148203,0.024748079434129402,0.22548361122608185,0.7008895874023438,532.9848771095276,48.0,0.04398538917303085,232.40718252403312,1000.0,0.1762443482875824,123.93728637695312,-108.3524398803711,2.6584877967834473,0.0,48.0
49.0,0.6813905835151672,0.11157207936048508,1147.803789445785,242.73252200755138,121.84588623046875,293.0187755097829,49,120.61259460449219,49000,0.6353462338447571,1.0,8.606141090393066,60.91098403930664,1.979987382888794,3.0203323364257812,0.043335989117622375,90.0621467426896,0.02426044449968572,0.10334017127752304,0.6992905139923096,544.0687544345856,49.0,0.044676993042230606,242.73252200755138,1000.0,0.22213849425315857,127.2582778930664,-111.14840698242188,2.939551830291748,0.0,49.0
50.0,0.653808057308197,0.1202501654624939,886.7407463666908,256.2762393237717,124.53233337402344,304.8932149269211,50,123.14981079101562,50000,0.6251195669174194,1.0,13.9135103225708,62.219276428222656,1.9771701097488403,2.7969586849212646,0.044067807495594025,90.06263811749338,0.025245515830755405,0.05841547250747681,0.6974930763244629,555.1691694259644,50.0,0.04525532200932503,256.2762393237717,1000.0,0.2022869884967804,128.00881958007812,-114.09236145019531,2.8786115646362305,0.0,50.0
51.0,0.6490567326545715,0.16118407249450684,1280.0544684377319,273.1491018823469,127.03073120117188,324.01402381928995,51,125.72227478027344,51000,0.6443654894828796,1.0,23.847375869750977,63.56956481933594,1.9761210680007935,2.6843056678771973,0.044945068657398224,90.0680025396044,0.02575295069895359,0.13705064356327057,0.6963701248168945,566.2388257980347,51.0,0.046047162264585495,273.1491018823469,1000.0,0.1942434161901474,132.07235717773438,-116.64875793457031,2.7562882900238037,0.0,51.0
52.0,0.6053460836410522,0.21588385105133057,1782.2588125408397,296.00873134590285,130.35275268554688,352.0571928331659,52,129.06752014160156,52000,0.59586101770401,1.0,6.729072093963623,64.93189239501953,1.9818882942199707,2.616276502609253,0.04650755971670151,90.07347352449693,0.023782417899897774,0.17452561855316162,0.6949800848960876,577.3064806461334,52.0,0.047548435628414154,296.00873134590285,1000.0,0.1770467907190323,136.2361297607422,-119.46688842773438,2.6467344760894775,0.0,52.0
53.0,0.6027587652206421,0.16698062419891357,1730.663469849397,311.7081860858782,133.68528747558594,378.06863202215146,53,132.5589599609375,53000,0.5764465928077698,1.0,18.356887817382812,66.2916488647461,1.9827547073364258,2.655784845352173,0.04898717999458313,90.07601248202374,0.024748079434129402,0.23339903354644775,0.6933836340904236,588.3919429779053,53.0,0.04843205586075783,311.7081860858782,1000.0,0.22783398628234863,139.47055053710938,-122.49263763427734,2.6433722972869873,0.0,53.0
54.0,0.6154493689537048,0.1506517380475998,1511.4363592984105,311.218677588384,136.05906677246094,399.0569232680081,54,134.74832153320312,54000,0.6087720394134521,1.0,34.13045120239258,66.80036926269531,1.981458306312561,2.6348226070404053,0.05264732986688614,90.07531947158644,0.02426044449968572,0.2047368735074997,0.6954528093338013,599.4982900619507,54.0,0.05070381611585617,311.218677588384,1000.0,0.2353813797235489,142.3654327392578,-125.92518615722656,2.8664143085479736,0.0,54.0
55.0,0.6034015417098999,0.15133917331695557,929.6676650769571,339.66915521765134,138.8212890625,408.7043913008981,55,137.6475372314453,55000,0.6120802760124207,1.0,4.5248870849609375,68.22163391113281,1.9869308471679688,2.5499229431152344,0.05595534294843674,90.0709890602178,0.024748079434129402,0.16744552552700043,0.69388347864151,610.6294665336609,55.0,0.05108088254928589,339.66915521765134,1000.0,0.17945605516433716,129.24205017089844,-127.96005249023438,2.6644275188446045,0.0,55.0
56.0,0.6011530756950378,0.021271077916026115,1357.7154523559939,354.47840685366003,141.56112670898438,425.65101739116756,56,140.19944763183594,56000,0.5667367577552795,1.0,17.220361709594727,69.61563110351562,1.989647388458252,2.559852123260498,0.05797902122139931,90.07493015760416,0.025245515830755405,0.17529870569705963,0.6926774382591248,621.7046175003052,56.0,0.051587171852588654,354.47840685366003,1000.0,0.2518482506275177,148.72238159179688,-131.591552734375,2.6822242736816406,0.0,56.0
