eval/episodes,total/epochs,total/duration,ret_rms_std,reference_perturbed_action_mean,rollout/episodes,train/param_noise_distance,rollout/return_history,reference_action_std,rollout/actions_std,ret_rms_mean,reference_action_mean,rollout/actions_mean,rollout/Q_mean,total/steps_per_second,rollout/return,total/steps,obs_rms_std,reference_actor_Q_std,obs_rms_mean,rollout/episode_steps,reference_Q_std,eval/Q,reference_perturbed_action_std,param_noise_stddev,total/episodes,reference_Q_mean,train/loss_actor,eval/return,eval/return_history,train/loss_critic,reference_actor_Q_mean
225.0,225,22406.7964656353,1.0,-0.06390055269002914,225.0,0.1819123774766922,1343.3340983226583,0.7999898791313171,0.6669568419456482,0.0,0.0635484978556633,-0.027760248631238937,250.3394775390625,10.041596099874269,866.15095174679,225000,2.0980663299560547,4.511688709259033,0.05690526217222214,1000.0,4.843211650848389,366.8747863769531,0.7595364451408386,0.0211056883401964,225.0,345.04949951171875,-349.9769592285156,1581.394948415881,1533.5539432234812,31.415414810180664,347.10040283203125
226.0,226,22439.013556480408,1.0,0.13325834274291992,226.0,0.20498895645141602,1347.4649987477765,0.7803663015365601,0.6669237017631531,0.0,0.08913236111402512,-0.028725044801831245,250.83741760253906,10.071743993163683,867.5980156614609,226000,2.0982329845428467,4.454394817352295,0.05682056024670601,1000.0,4.559808731079102,365.0313415527344,0.786918580532074,0.0211056883401964,226.0,343.1995849609375,-350.6032409667969,1369.5540832435413,1537.0836176003647,101.5175552368164,345.0965881347656
227.0,227,22471.451692342758,1.0,0.040596794337034225,227.0,0.20261946320533752,1355.691656006223,0.8233853578567505,0.6670158505439758,0.0,-0.005644182208925486,-0.02916785143315792,251.356689453125,10.101706071679882,871.4255358979331,227000,2.0975804328918457,4.379178047180176,0.05690377950668335,1000.0,4.634851455688477,369.849609375,0.8252875208854675,0.020689822899908242,227.0,343.9197998046875,-351.2343444824219,1946.3127987450105,1544.3926120959904,178.4877471923828,346.3985290527344
228.0,228,22504.332487344742,1.0,0.09599381685256958,228.0,0.2127479836344719,1365.34615906191,0.7795805931091309,0.6671884655952454,0.0,-0.012093424797058105,-0.029608549550175667,251.87603759765625,10.131382485048835,876.1655177646924,228000,2.097843885421753,4.527093410491943,0.057013507932424545,1000.0,4.766345977783203,365.97369384765625,0.7847484350204468,0.019490749081111935,228.0,343.8765869140625,-351.9912414550781,1387.1116092276543,1547.210005910855,83.81476593017578,345.7547607421875
229.0,229,22537.125782251358,1.0,0.14291870594024658,229.0,0.18438348919153214,1367.7576024519612,0.8132140040397644,0.6670171618461609,0.0,0.07564296573400497,-0.030075233429670334,252.36273193359375,10.161011755116713,877.9857655097815,229000,2.098365306854248,4.871430397033691,0.05701388046145439,1000.0,5.219112396240234,371.6455383300781,0.7892450094223022,0.019490749081111935,229.0,344.6086120605469,-351.3813781738281,2095.531395694626,1557.3571467584316,97.61038208007812,346.6400451660156
230.0,230,22569.396600484848,1.0,-0.15645644068717957,230.0,0.19959747046232224,1372.4418963390444,0.7854469418525696,0.6669920682907104,0.0,0.061191435903310776,-0.03013966791331768,252.86822509765625,10.190790833772624,881.0216192110478,230000,2.0985617637634277,5.175956726074219,0.05709483101963997,1000.0,5.4846696853637695,371.5777893066406,0.7712484002113342,0.019490749081111935,230.0,345.96319580078125,-351.9920349121094,1850.545024389962,1565.3143429255135,79.51476287841797,348.0498046875
231.0,231,22601.60331606865,1.0,0.09143590182065964,231.0,0.19228845089673996,1372.7674699268753,0.7795714139938354,0.6669611930847168,0.0,0.05412919446825981,-0.031252361834049225,253.355224609375,10.220513862207737,881.9854126707764,231000,2.0986478328704834,4.540584087371826,0.05696156620979309,1000.0,4.544304847717285,368.77117919921875,0.7815470099449158,0.019882513137642284,231.0,347.2099304199219,-353.9871826171875,1576.8829658567965,1570.3528796856676,109.7121353149414,348.8382873535156
232.0,232,22633.866391420364,1.0,0.055930014699697495,232.0,0.18320026248693466,1374.999587638738,0.7767256498336792,0.6667184233665466,0.0,0.021458307281136513,-0.03131909668445587,253.8520050048828,10.250126778513739,884.3871499440138,232000,2.0984628200531006,4.93598747253418,0.05703873932361603,1000.0,5.1814141273498535,373.021484375,0.7599740624427795,0.019882513137642284,232.0,347.52960205078125,-354.5220947265625,1722.239112761646,1578.118910119561,90.56094360351562,349.31829833984375
233.0,233,22666.185450553894,1.0,-0.12798692286014557,233.0,0.18412214517593384,1379.2596710188177,0.7848697304725647,0.6667134165763855,0.0,0.051182519644498825,-0.032139718532562256,254.35890197753906,10.279630002511349,887.6456821668003,233000,2.098419189453125,4.168644905090332,0.05701753497123718,1000.0,4.494246959686279,374.5553894042969,0.7843223214149475,0.020282151651708893,233.0,349.54254150390625,-355.2413635253906,1872.828322915384,1584.827791066572,67.3337173461914,351.71258544921875
234.0,234,22698.40437746048,1.0,0.08863892406225204,234.0,0.2057694047689438,1387.4347760357766,0.7720374464988708,0.666795015335083,0.0,0.11789437383413315,-0.033156923949718475,254.87794494628906,10.309094688275183,892.2324969116461,234000,2.098017692565918,3.905573844909668,0.057141177356243134,1000.0,4.32597017288208,373.2168884277344,0.775778591632843,0.020282151651708893,234.0,349.170166015625,-357.1400451660156,1654.3482346737637,1590.6826363944158,84.88755798339844,351.82159423828125
235.0,235,22730.59902215004,1.0,0.2528998553752899,235.0,0.21327803283929825,1394.4527840736375,0.7851328253746033,0.667055070400238,0.0,0.2801395356655121,-0.03364937752485275,255.38333129882812,10.338486890336771,895.1372610642493,235000,2.0981016159057617,4.814395904541016,0.057185497134923935,1000.0,5.016602039337158,376.1847229003906,0.775674045085907,0.020282151651708893,235.0,351.1820068359375,-357.90594482421875,1721.1660144260131,1599.6876543677856,117.37155151367188,353.65911865234375
236.0,236,22762.836246728897,1.0,0.15430791676044464,236.0,0.1868356168270111,1414.9363551404012,0.8038946390151978,0.6673862338066101,0.0,0.17526869475841522,-0.03426571935415268,255.90342712402344,10.367776556575372,899.3453894671784,236000,2.0977509021759033,5.334414482116699,0.05726274475455284,1000.0,5.309725761413574,375.0357971191406,0.8285902738571167,0.020689822899908242,236.0,352.00054931640625,-359.9903564453125,1240.0589064979208,1601.6111161669512,123.93173217773438,353.854248046875
237.0,237,22795.07740497589,1.0,0.1276763528585434,237.0,0.22857559472322464,1422.1170397135747,0.8051427006721497,0.6675550937652588,0.0,0.1572926789522171,-0.034695450216531754,256.42559814453125,10.396981584640978,903.1244380156456,237000,2.0973095893859863,5.5429911613464355,0.05735941231250763,1000.0,5.612151145935059,380.0456848144531,0.7678486704826355,0.020282151651708893,237.0,353.35626220703125,-361.19097900390625,1802.652503791803,1610.4491707855466,89.67431640625,356.02972412109375
238.0,238,22827.39737224579,1.0,0.0585356168448925,238.0,0.1781378835439682,1423.2885911770097,0.849160373210907,0.667681097984314,0.0,0.026873117312788963,-0.0352068655192852,256.9142761230469,10.426068119765914,904.5537292875304,238000,2.097715377807617,4.479872226715088,0.057374462485313416,1000.0,4.46291446685791,379.0860900878906,0.8117895126342773,0.0211056883401964,238.0,354.5981750488281,-361.7391052246094,1654.2244012422937,1615.1171962009869,118.60218048095703,357.0072021484375
239.0,239,22859.58489370346,1.0,0.16843535006046295,239.0,0.18819735944271088,1426.492376650464,0.8047327399253845,0.6677002906799316,0.0,0.06137142702937126,-0.03579648956656456,257.4249267578125,10.455132983006667,907.5188938507887,239000,2.0974838733673096,4.9191789627075195,0.057354070246219635,1000.0,5.198744773864746,377.8869934082031,0.8195454478263855,0.020282151651708893,239.0,354.86944580078125,-361.4894104003906,1417.2430631422615,1611.7121390818936,134.11480712890625,356.3514709472656
240.0,240,22891.77965450287,1.0,0.11573784798383713,240.0,0.2299749031662941,1432.0565636207007,0.837234377861023,0.667778730392456,0.0,0.12119287252426147,-0.03680741786956787,257.9393310546875,10.484112796044297,911.2782614773248,240000,2.096689224243164,4.769260883331299,0.05737459287047386,1000.0,4.830056190490723,379.8853454589844,0.8164665102958679,0.0211056883401964,240.0,356.411376953125,-363.254638671875,1549.3957784301479,1612.1879688150202,100.31769561767578,359.0295715332031
241.0,241,22923.965475559235,1.0,-0.027501830831170082,241.0,0.23649843782186508,1436.3131716458693,0.7896735072135925,0.6680101752281189,0.0,0.06860963255167007,-0.036836445331573486,258.4396667480469,10.513015309543462,913.4493000739661,241000,2.097287178039551,5.665589809417725,0.05736484378576279,1000.0,5.4806809425354,378.82489013671875,0.7886655330657959,0.019882513137642284,241.0,355.04449462890625,-363.5041809082031,1472.0467819086457,1614.3687526060662,122.289794921875,356.32354736328125
242.0,242,22956.213721990585,1.0,-0.06405775994062424,242.0,0.2035353109240532,1436.0308055242085,0.8087601661682129,0.6680649518966675,0.0,0.09963634610176086,-0.037395842373371124,258.93951416015625,10.541808110462897,915.1752039572237,242000,2.0973474979400635,4.452638626098633,0.05730024725198746,1000.0,4.681715965270996,384.060546875,0.7765627503395081,0.019106704324195603,242.0,356.5314636230469,-363.9676208496094,1853.7601607088898,1617.7896442281315,122.4791488647461,358.9205322265625
243.0,243,22988.430200338364,1.0,0.08934438228607178,243.0,0.2203931361436844,1441.7830076408366,0.7863972783088684,0.6683080196380615,0.0,0.01776106096804142,-0.03830816596746445,259.4399108886719,10.570534737792723,918.0960909868595,243000,2.0973291397094727,4.583335876464844,0.05730714276432991,1000.0,4.553860187530518,386.38824462890625,0.8083844184875488,0.020689822899908242,243.0,358.5013122558594,-366.23699951171875,2040.0801048711553,1623.933660199788,100.14897155761719,360.12994384765625
244.0,244,23020.634039878845,1.0,-0.04906415939331055,244.0,0.19182129949331284,1448.688389008352,0.7614616751670837,0.6683793663978577,0.0,0.014125642366707325,-0.03884577378630638,259.9627380371094,10.599186780751419,924.0796163680841,244000,2.0985050201416016,3.5493993759155273,0.05747672915458679,1000.0,3.5633533000946045,379.1805419921875,0.75816810131073,0.020689822899908242,244.0,359.6611633300781,-366.1202087402344,1537.006951828015,1625.895200881824,172.14320373535156,361.67724609375
245.0,245,23052.827409267426,1.0,-0.15338186919689178,245.0,0.20936007797718048,1444.9521138444643,0.7682440876960754,0.6682676076889038,0.0,0.005674938205629587,-0.039547644555568695,260.44464111328125,10.627763599249782,924.5608304651851,245000,2.0979182720184326,3.6887574195861816,0.057365983724594116,1000.0,3.6886723041534424,385.6289978027344,0.7490984201431274,0.020689822899908242,245.0,359.4197998046875,-366.8882751464844,2316.173773354745,1630.8255842854428,156.89984130859375,361.4033203125
246.0,246,23085.037478923798,1.0,-0.0883757472038269,246.0,0.17588769644498825,1461.8180192319796,0.8270618319511414,0.668312668800354,0.0,-0.03255538269877434,-0.04013516753911972,260.95196533203125,10.656253004769576,929.3034454065452,246000,2.0974016189575195,3.749630928039551,0.05752832442522049,1000.0,4.038283824920654,385.695556640625,0.8059922456741333,0.020689822899908242,246.0,359.77777099609375,-366.5599365234375,1799.313766034645,1629.897799989854,115.07925415039062,362.18023681640625
247.0,247,23117.201818466187,1.0,-0.16018074750900269,247.0,0.2214750051498413,1463.7605828908065,0.8091726303100586,0.6683382987976074,0.0,-0.08234795928001404,-0.040643032640218735,261.4375,10.684684155964526,930.7969093040996,247000,2.0968213081359863,3.7809290885925293,0.05749572813510895,1000.0,3.783738613128662,387.2715759277344,0.7850683927536011,0.020282151651708893,247.0,360.70709228515625,-367.66619873046875,1920.06369937295,1631.6283159981022,112.43697357177734,362.72686767578125
