obs_rms_mean,reference_actor_Q_mean,reference_actor_Q_std,rollout/Q_mean,total/steps,rollout/actions_std,eval/return,total/episodes,reference_perturbed_action_mean,eval/return_history,eval/episodes,rollout/return_history,reference_action_std,ret_rms_mean,reference_action_mean,total/epochs,rollout/episodes,rollout/actions_mean,reference_perturbed_action_std,obs_rms_std,total/duration,train/loss_critic,rollout/return,train/loss_actor,reference_Q_mean,total/steps_per_second,train/param_noise_distance,eval/Q,ret_rms_std,reference_Q_std,rollout/episode_steps,param_noise_stddev
0.007833520881831646,14.261802673339844,2.270949363708496,7.746878623962402,11000,0.7616714239120483,152.20151498783343,11.0,-0.4167080819606781,-199.6094497925035,11.0,-236.09762614014483,0.6067776679992676,0.0,-0.3181341588497162,11,11.0,-0.02539188414812088,0.5760272741317749,1.2266745567321777,140.88640117645264,0.33949142694473267,-236.09762614014483,-14.024456977844238,13.625699043273926,78.07708840701447,0.3230600357055664,16.607772827148438,1.0,2.3650145530700684,1000.0,0.030804326970036475
0.005982792470604181,14.688190460205078,2.339019536972046,8.491938591003418,12000,0.7553331255912781,204.85557287296734,12.0,-0.28976330161094666,-165.9040312370476,12.0,-210.2720078226852,0.6495292782783508,0.0,-0.22303831577301025,12,12.0,-0.03767448663711548,0.5996192097663879,1.2390742301940918,153.5175657272339,0.17775468528270721,-210.2720078226852,-14.79321002960205,14.15467357635498,78.16695075351375,0.21089118719100952,17.027860641479492,1.0,2.4501829147338867,1000.0,0.029602352743226958
0.006404859945178032,15.43809986114502,2.370406150817871,9.197762489318848,13000,0.7499169111251831,203.07015179008894,13.0,-0.4845978319644928,-137.52140177342173,13.0,-161.78575404143342,0.5890249609947205,0.0,-0.3497990667819977,13,13.0,-0.04492677003145218,0.5367851853370667,1.2568223476409912,166.09194087982178,0.2406567931175232,-161.78575404143342,-15.703635215759277,14.660619735717773,78.26990238741529,0.18662391602993011,17.91444206237793,1.0,2.562821865081787,1000.0,0.03080432697003647
0.0018084661569446325,16.306800842285156,2.354687213897705,9.903278350830078,14000,0.7429877519607544,-105.87183254098969,14.0,-0.38451895117759705,-135.26071825681944,14.0,-121.77480959190984,0.6090807318687439,0.0,-0.2981763780117035,14,14.0,-0.06808092445135117,0.6216054558753967,1.269166350364685,178.69590878486633,0.32259753346443176,-121.77480959190984,-16.902585983276367,15.711555480957031,78.345386277728,0.2411469668149948,18.237154006958008,1.0,2.4279415607452393,1000.0,0.029602352743226954
-0.0020046706777065992,17.787445068359375,2.679914712905884,10.551121711730957,15000,0.7400521039962769,85.06314565211412,15.0,-0.1811794489622116,-120.57246066289053,15.0,-107.06898283317511,0.6160545349121094,0.0,-0.08296025544404984,15,15.0,-0.08304756134748459,0.5914662480354309,1.3129974603652954,191.37456822395325,0.4986933469772339,-107.06898283317511,-18.640596389770508,16.951885223388672,78.38032053687756,0.2344355583190918,20.614364624023438,1.0,2.7163846492767334,1000.0,0.026798623766663407
-0.006770792882889509,19.70223617553711,2.656451940536499,11.105789184570312,16000,0.736356794834137,899.194368412793,16.0,-0.1952998787164688,-56.83703384566032,16.0,-118.92857827659614,0.6286468505859375,0.0,-0.2469068318605423,16,16.0,-0.10083464533090591,0.6548047661781311,1.2954641580581665,203.95412683486938,0.5558750629425049,-118.92857827659614,-20.430953979492188,18.837486267089844,78.44901325754655,0.2128167748451233,23.849966049194336,1.0,2.778877019882202,1000.0,0.025245515830755405
-0.003552835201844573,21.45815658569336,2.7457945346832275,11.468059539794922,17000,0.7382223010063171,834.3733694731502,17.0,-0.07971159368753433,-4.412892473965585,17.0,-118.1999422488022,0.6999446749687195,0.0,-0.08969256281852722,17,17.0,-0.10270179063081741,0.7236344814300537,1.2898671627044678,216.5638084411621,0.694813072681427,-118.1999422488022,-21.96038818359375,20.4617919921875,78.498804220183,0.1924210637807846,24.44539451599121,1.0,2.874619245529175,1000.0,0.026270585008002556
6.797275273129344e-05,23.436248779296875,2.967325210571289,11.729401588439941,18000,0.7479164600372314,1112.880771145979,18.0,0.028177538886666298,57.65897772714246,18.0,-136.35741621529436,0.7061464786529541,0.0,0.021582936868071556,18,18.0,-0.10016068816184998,0.6825391054153442,1.2700480222702026,229.22172451019287,0.8441415429115295,-136.35741621529436,-23.558820724487305,22.667346954345703,78.52658834350402,0.21757304668426514,28.65768814086914,1.0,3.0394656658172607,1000.0,0.02733727610437334
0.0045343851670622826,25.643798828125,3.7247631549835205,12.419285774230957,19000,0.7557947635650635,1483.517675256522,19.0,-0.020896831527352333,132.70417233395187,19.0,-148.36308247651286,0.6980299949645996,0.0,-0.04236460104584694,19,19.0,-0.07027776539325714,0.6885923743247986,1.2475578784942627,241.79301500320435,1.363673448562622,-148.36308247651286,-25.626426696777344,24.59263801574707,78.57960661000982,0.1957128643989563,31.47209358215332,1.0,4.049886703491211,1000.0,0.028447279136688076
0.00891428254544735,27.79180335998535,3.315715789794922,13.461382865905762,20000,0.7448412179946899,276.37678137329095,20.0,-0.043934088200330734,139.88780278591884,20.0,-72.17221930006727,0.6897025108337402,0.0,0.12326984852552414,20,20.0,-0.0655549019575119,0.6971922516822815,1.2908048629760742,254.4128201007843,0.5965315699577332,-72.17221930006727,-27.985633850097656,26.972938537597656,78.61239064948498,0.23692581057548523,32.62801742553711,1.0,3.3521196842193604,1000.0,0.02733727610437334
0.010699279606342316,31.01739501953125,3.5995538234710693,14.633220672607422,21000,0.7373108863830566,1237.538712374688,21.0,0.06696227192878723,192.15689371871736,21.0,-10.60125387637661,0.7181779146194458,0.0,-0.022963007912039757,21,21.0,-0.06359794735908508,0.7045212984085083,1.3231383562088013,267.0301730632782,0.5803511142730713,-10.60125387637661,-31.441940307617188,29.82822036743164,78.64279814934481,0.14828996360301971,40.90520095825195,1.0,3.6489036083221436,1000.0,0.026798623766663407
0.014580106362700462,35.048126220703125,4.490762233734131,15.941852569580078,22000,0.7313383221626282,987.2176547851457,22.0,0.08911309391260147,228.29601922173686,22.0,46.704714623363294,0.6817103028297424,0.0,0.07149956375360489,22,22.0,-0.05206211656332016,0.7208972573280334,1.3497982025146484,279.6255362033844,1.37412428855896,46.704714623363294,-36.3558235168457,33.329166412353516,78.67664841596726,0.18818391859531403,46.18623733520508,1.0,4.769179344177246,1000.0,0.026270585008002556
0.01632660999894142,39.66356658935547,4.331644535064697,17.367877960205078,23000,0.722379207611084,604.2130762985187,23.0,-0.01373992394655943,244.6402390946404,23.0,82.9856615761025,0.6900011897087097,0.0,-0.01237651240080595,23,23.0,-0.04709814488887787,0.6869429349899292,1.3521015644073486,292.2054522037506,1.250402808189392,82.9856615761025,-41.339595794677734,38.17921447753906,78.71174143582522,0.1702282875776291,49.755714416503906,1.0,4.3737921714782715,1000.0,0.026798623766663407
0.016962436959147453,45.375877380371094,4.8220977783203125,18.777484893798828,24000,0.7139298319816589,805.0689097766874,24.0,0.045250821858644485,267.99143370639234,24.0,97.4753300363359,0.688143253326416,0.0,0.02719890885055065,24,24.0,-0.03829957917332649,0.6895565390586853,1.3648501634597778,305.02083802223206,3.8111684322357178,97.4753300363359,-46.946807861328125,43.48453140258789,78.68314884850822,0.23593291640281677,55.720863342285156,1.0,5.079020977020264,1000.0,0.02575295069895359
0.02279791608452797,50.77429962158203,4.8411383628845215,20.413734436035156,25000,0.7094587683677673,1178.8566995545048,25.0,0.20889835059642792,304.4260443403169,25.0,144.0537509548245,0.6972156167030334,0.0,0.16371864080429077,25,25.0,-0.02765928953886032,0.6589964032173157,1.4099667072296143,317.8647634983063,3.0516653060913086,144.0537509548245,-53.03022003173828,48.775611877441406,78.64979976030973,0.17452844977378845,62.72246170043945,1.0,5.075972557067871,1000.0,0.027886755354071244
0.026470784097909927,56.950653076171875,4.741879940032959,22.093820571899414,26000,0.7077099680900574,1077.7310580148364,26.0,0.20071065425872803,334.16854486625994,26.0,175.24024773036143,0.6261565685272217,0.0,0.1790759563446045,26,26.0,-0.011567240580916405,0.5739350914955139,1.4206095933914185,330.7712650299072,1.727362036705017,175.24024773036143,-58.81010437011719,54.787132263183594,78.60416774005193,0.29171720147132874,67.26522064208984,1.0,5.012363910675049,1000.0,0.02901906944733551
0.028217945247888565,63.354713439941406,4.171146392822266,22.758525848388672,27000,0.7152330279350281,756.309049271046,27.0,-0.0901457741856575,349.8033783627335,27.0,151.3981215419262,0.6227689981460571,0.0,0.057502541691064835,27,27.0,-0.01439441554248333,0.7001807689666748,1.405595064163208,343.6257953643799,2.233844518661499,151.3981215419262,-62.99882507324219,61.53668975830078,78.57384504958154,0.20156370103359222,71.3995361328125,1.0,4.639052867889404,1000.0,0.02733727610437334
0.02697513997554779,67.1942138671875,3.47247576713562,24.51771354675293,28000,0.7121713161468506,1344.6129300610535,28.0,0.052569299936294556,385.3322909233878,28.0,160.01542280416928,0.6072866320610046,0.0,0.049224525690078735,28,28.0,-0.013178549706935883,0.6165167093276978,1.420749306678772,356.52689003944397,5.056662082672119,160.01542280416928,-67.04206848144531,65.45735931396484,78.53545071145194,0.19476979970932007,76.68327331542969,1.0,4.210574150085449,1000.0,0.027886755354071244
0.030654791742563248,72.07472229003906,3.1614975929260254,26.394628524780273,29000,0.7100499868392944,1766.7736575412193,29.0,0.0066371094435453415,432.9682001171061,29.0,205.85379130553358,0.618767261505127,0.0,0.009463193826377392,29,29.0,-0.0014602181036025286,0.5997549891471863,1.4372944831848145,369.3294007778168,4.218274116516113,205.85379130553358,-71.67713165283203,70.321044921875,78.52069166149592,0.17261672019958496,81.56912994384766,1.0,3.3100948333740234,1000.0,0.02901906944733551
0.03058742731809616,76.02981567382812,3.265773296356201,28.07537269592285,30000,0.7067758440971375,1359.76985289483,30.0,-0.05431785061955452,463.8615885430302,30.0,197.92440992218914,0.5986665487289429,0.0,-0.13953424990177155,30,30.0,0.008984288200736046,0.6019378900527954,1.4291337728500366,381.95761013031006,2.205228567123413,197.92440992218914,-75.47676086425781,74.4658432006836,78.54274716444343,0.2121126353740692,86.21497344970703,1.0,3.4566426277160645,1000.0,0.02733727610437334
0.03318411111831665,79.80900573730469,3.01228928565979,29.920236587524414,31000,0.7036224603652954,1434.8080800281818,31.0,-0.2241785079240799,495.1824431070674,31.0,217.04367869061173,0.649900496006012,0.0,-0.15733343362808228,31,31.0,0.020849240943789482,0.5959151387214661,1.4295437335968018,394.58961844444275,5.580928802490234,217.04367869061173,-79.04838562011719,78.63433837890625,78.5626345726192,0.18860913813114166,90.95516204833984,1.0,3.1056578159332275,1000.0,0.02575295069895359
0.03605949878692627,83.03273010253906,3.261536121368408,31.888566970825195,32000,0.7007449865341187,2171.656452324956,32.0,-0.21667689085006714,547.5722558951263,32.0,256.73944373065115,0.623517632484436,0.0,-0.13600020110607147,32,32.0,0.028557052835822105,0.6011765003204346,1.4526656866073608,407.1646776199341,6.3873291015625,256.73944373065115,-83.07778930664062,81.71825408935547,78.59227914134105,0.1633138358592987,95.40311431884766,1.0,3.5009968280792236,1000.0,0.025245515830755405
0.03918897360563278,86.41285705566406,3.233649253845215,33.881935119628906,33000,0.6984338760375977,1727.8193574111297,33.0,-0.1752607375383377,583.3373195774294,33.0,302.7826500881463,0.6455316543579102,0.0,-0.14386756718158722,33,33.0,0.032672371715307236,0.602690577507019,1.4835364818572998,419.7692618370056,0.9377967715263367,302.7826500881463,-87.95455932617188,84.94562530517578,78.6146176010709,0.24758905172348022,92.52690887451172,1.0,3.2180838584899902,1000.0,0.027886755354071244
0.038533490151166916,92.72543334960938,3.313570499420166,34.668216705322266,34000,0.7056535482406616,882.7919963176012,34.0,-0.21684472262859344,592.1448100697875,34.0,280.1077957917741,0.7028952240943909,0.0,-0.11339036375284195,34,34.0,0.017206676304340363,0.5954098701477051,1.4708530902862549,432.36829113960266,3.862544536590576,280.1077957917741,-92.44722747802734,91.30145263671875,78.63666391997768,0.18114686012268066,91.14642333984375,1.0,3.3222386837005615,1000.0,0.02901906944733551
0.038857247680425644,96.04290771484375,3.5074126720428467,36.616085052490234,35000,0.7043443322181702,1835.6823234147537,35.0,0.026087701320648193,627.674453308215,35.0,289.17912616687505,0.7027175426483154,0.0,-0.06263691186904907,35,35.0,0.01576610468327999,0.6431251764297485,1.5268484354019165,444.9509663581848,9.494973182678223,289.17912616687505,-96.40416717529297,94.82331848144531,78.66035281700019,0.23661845922470093,110.56375122070312,1.0,3.5418269634246826,1000.0,0.027886755354071244
0.04218152537941933,99.66422271728516,3.5917551517486572,38.732669830322266,36000,0.7026110887527466,1886.6845303879813,36.0,-0.0706392377614975,662.6469554493196,36.0,332.33421922411486,0.6074498891830444,0.0,0.026782328262925148,36,36.0,0.024737471714615822,0.6080986261367798,1.5535980463027954,457.5681848526001,2.799741268157959,332.33421922411486,-101.18571472167969,98.05369567871094,78.67679876300174,0.2342831790447235,116.22476196289062,1.0,3.8752901554107666,1000.0,0.027886755354071244
0.0460524708032608,104.7027587890625,3.0077617168426514,40.59552764892578,37000,0.702419102191925,764.8237039847598,37.0,0.08989128470420837,665.4084891935207,37.0,370.836534014397,0.6040012240409851,0.0,0.1991480588912964,37,37.0,0.027257848531007767,0.5808990597724915,1.5893549919128418,470.23004055023193,8.480644226074219,370.836534014397,-106.98509979248047,102.96192932128906,78.68489209388889,0.1807933896780014,102.5550308227539,1.0,3.1954152584075928,1000.0,0.030197360033365817
0.04809170588850975,107.9962158203125,3.468629837036133,42.75425338745117,38000,0.7010350227355957,1336.451916773703,38.0,0.1651507169008255,683.0675267614203,38.0,395.79974710969117,0.6106142401695251,0.0,0.06000962480902672,38,38.0,0.03228312358260155,0.5833618640899658,1.596045970916748,482.9368462562561,4.761038303375244,395.79974710969117,-111.01251983642578,106.50546264648438,78.68523657819314,0.1979559063911438,119.25052642822266,1.0,3.7776601314544678,1000.0,0.029602352743226954
0.05007307231426239,113.04632568359375,3.1478192806243896,43.884849548339844,39000,0.7048208117485046,1910.6319345436907,39.0,-0.15209925174713135,714.5435372173758,39.0,376.9888217224484,0.5654999017715454,0.0,-0.19101214408874512,39,39.0,0.03204686567187309,0.5866886377334595,1.6344258785247803,495.5322427749634,23.004365921020508,376.9888217224484,-115.1262435913086,110.69725799560547,78.70325406395627,0.18168339133262634,131.2864532470703,1.0,3.5539731979370117,1000.0,0.027886755354071244
0.05382612347602844,117.82581329345703,2.9428017139434814,46.15829849243164,40000,0.705128014087677,1691.5755148714081,40.0,-0.16887350380420685,738.9693366587268,40.0,418.09872349873103,0.5415001511573792,0.0,-0.12822644412517548,40,40.0,0.039400823414325714,0.5714486837387085,1.6520298719406128,508.17059540748596,21.325822830200195,418.09872349873103,-119.84044647216797,115.8062973022461,78.71372401609594,0.2652750313282013,135.3486328125,1.0,3.254887104034424,1000.0,0.02733727610437334
0.056107744574546814,121.31431579589844,2.969027280807495,48.366886138916016,41000,0.7043983936309814,1216.6991191023499,41.0,-0.18482203781604767,750.6212825719858,41.0,442.75826576457996,0.5652871131896973,0.0,-0.260038822889328,41,41.0,0.046330343931913376,0.5816265940666199,1.6707817316055298,520.7812271118164,24.722200393676758,442.75826576457996,-125.26112365722656,119.29859161376953,78.72787624734586,0.2620393931865692,140.6228790283203,1.0,3.438318967819214,1000.0,0.02733727610437334
0.056069862097501755,126.58061218261719,2.612476348876953,50.370418548583984,42000,0.7039451003074646,1852.025800833389,42.0,-0.31045272946357727,776.8451996734477,42.0,440.14822783444663,0.5319493412971497,0.0,-0.29493090510368347,42,42.0,0.049954239279031754,0.558281660079956,1.67041015625,533.389251947403,12.476999282836914,440.14822783444663,-130.3537139892578,124.5860824584961,78.74174413274751,0.1927390843629837,148.8917694091797,1.0,3.021719217300415,1000.0,0.026798623766663407
0.05593102425336838,132.7666015625,2.74092173576355,52.520198822021484,43000,0.7027486562728882,1834.551966360578,43.0,-0.3220486044883728,801.4430314568693,43.0,444.81863331787173,0.5189229249954224,0.0,-0.3767509162425995,43,43.0,0.05230606347322464,0.5679141879081726,1.680925965309143,545.9882419109344,29.32512855529785,444.81863331787173,-135.66549682617188,130.60614013671875,78.75627476793625,0.18433897197246552,155.24440002441406,1.0,2.917618751525879,1000.0,0.026798623766663407
0.05629700794816017,137.46182250976562,2.7303452491760254,54.74461364746094,44000,0.6998934745788574,2073.0835456848554,44.0,-0.1794392615556717,830.3439522347782,44.0,456.8131922337738,0.5391475558280945,0.0,-0.32474642992019653,44,44.0,0.054338905960321426,0.5931150913238525,1.6936403512954712,558.5788295269012,21.721637725830078,456.8131922337738,-141.11346435546875,135.31463623046875,78.7713348127902,0.20351272821426392,161.11000061035156,1.0,3.0715651512145996,1000.0,0.026798623766663407
0.05760148912668228,142.18728637695312,2.5153768062591553,57.1422233581543,45000,0.6989692449569702,2595.6997790543764,45.0,-0.2412419319152832,869.5740817196581,45.0,479.406614135373,0.572052001953125,0.0,-0.2040168195962906,45,45.0,0.05756416916847229,0.5964378714561462,1.7070618867874146,571.1948037147522,33.870365142822266,479.406614135373,-147.43800354003906,140.04615783691406,78.78222929785694,0.1593618243932724,168.34014892578125,1.0,3.033203363418579,1000.0,0.026798623766663407
0.05757191777229309,147.89971923828125,2.7876994609832764,58.02804946899414,46000,0.704054594039917,1524.4342808599376,46.0,-0.2428516149520874,883.8101730053164,46.0,460.66815375071195,0.605042040348053,0.0,-0.07714195549488068,46,46.0,0.046029072254896164,0.5409737825393677,1.7057442665100098,583.8462054729462,9.837929725646973,460.66815375071195,-151.12022399902344,146.17079162597656,78.78787182103476,0.14099657535552979,171.84910583496094,1.0,3.095496416091919,1000.0,0.02733727610437334
0.05875079706311226,152.78106689453125,2.9554507732391357,60.51546859741211,47000,0.7028504014015198,2476.687112643976,47.0,-0.2584819197654724,917.7011717210326,47.0,486.0924001163811,0.584635853767395,0.0,-0.13915720582008362,47,47.0,0.0494530014693737,0.5523831248283386,1.7235249280929565,596.5105578899384,7.02210807800293,486.0924001163811,-156.1849365234375,150.57266235351562,78.79156433752834,0.2656812071800232,179.822998046875,1.0,3.1587092876434326,1000.0,0.027886755354071244
0.05899950861930847,157.25265502929688,3.2327682971954346,62.848941802978516,48000,0.7000799775123596,2476.1303997001073,48.0,-0.08475480228662491,950.1684473039301,48.0,496.50139703899526,0.6364608407020569,0.0,-0.09159500151872635,48,48.0,0.050331342965364456,0.6470898389816284,1.7374249696731567,609.1383664608002,32.826595306396484,496.50139703899526,-161.05751037597656,154.9191436767578,78.79983045377415,0.16685806214809418,185.17100524902344,1.0,3.5262742042541504,1000.0,0.02733727610437334
0.06044725701212883,163.0923309326172,2.9309475421905518,65.21553802490234,49000,0.6998053789138794,2246.7456403599563,49.0,-0.11966374516487122,976.6292063458899,49.0,509.2815850633235,0.6410760283470154,0.0,-0.07467702031135559,49,49.0,0.05633406341075897,0.6051602363586426,1.749312400817871,621.710280418396,12.483070373535156,509.2815850633235,-166.2401580810547,160.877685546875,78.81484598746572,0.18551762402057648,190.62953186035156,1.0,3.2452011108398438,1000.0,0.027886755354071244
0.06092517450451851,167.6929931640625,3.4183945655822754,67.71095275878906,50000,0.6989469528198242,2289.588923149218,50.0,-0.0025595526676625013,1002.8884006819565,50.0,527.2589260297707,0.6113612651824951,0.0,-0.09309881180524826,50,50.0,0.05774558708071709,0.6423355937004089,1.7579668760299683,634.316903591156,30.715532302856445,527.2589260297707,-170.70538330078125,165.56268310546875,78.8249528223626,0.22755326330661774,194.77005004882812,1.0,3.6659250259399414,1000.0,0.02733727610437334
0.06184454634785652,173.1399688720703,3.276550769805908,68.11575317382812,51000,0.7057358026504517,2482.155279389458,51.0,-0.03842160478234291,1031.8936335977899,51.0,510.26918447227143,0.5577664971351624,0.0,-0.08968067169189453,51,51.0,0.05163049325346947,0.6172460317611694,1.75602388381958,646.9468517303467,44.428466796875,510.26918447227143,-174.44068908691406,170.94009399414062,78.83182345442074,0.24338634312152863,199.90782165527344,1.0,3.7339026927948,1000.0,0.02733727610437334
0.06128684803843498,179.47817993164062,3.2015221118927,70.67863464355469,52000,0.7036872506141663,2262.2435170740937,52.0,0.006608766969293356,1055.5542082800264,52.0,533.0407178976204,0.5272685289382935,0.0,-0.2099674940109253,52,52.0,0.049734871834516525,0.579553484916687,1.761606216430664,659.6119396686554,32.8846549987793,533.0407178976204,-179.5801239013672,176.72543334960938,78.83423096634863,0.2070821225643158,203.54757690429688,1.0,4.326359272003174,1000.0,0.028447279136688076
0.061707526445388794,187.3304443359375,3.038391351699829,72.7554702758789,53000,0.7063079476356506,1999.580213563807,53.0,-0.059161897748708725,1073.3660197004751,53.0,514.5929190871329,0.5564592480659485,0.0,-0.05066113546490669,53,53.0,0.058277588337659836,0.5847027897834778,1.747436761856079,672.3060235977173,28.708839416503906,514.5929190871329,-184.85693359375,183.86322021484375,78.83314761391044,0.19261853396892548,204.51589965820312,1.0,4.2676496505737305,1000.0,0.02901906944733551
0.06403540819883347,190.68495178222656,2.54084849357605,75.33604431152344,54000,0.7054588198661804,2556.9402416841635,54.0,0.020189890637993813,1100.8396164038768,54.0,546.8306474413598,0.626079797744751,0.0,-0.02169542945921421,54,54.0,0.0644427090883255,0.6385094523429871,1.7650933265686035,684.8873150348663,8.838863372802734,546.8306474413598,-188.36500549316406,188.98403930664062,78.84508708888988,0.2650547921657562,215.1969451904297,1.0,2.6960370540618896,1000.0,0.028447279136688076
0.06559135019779205,197.507568359375,2.8667068481445312,77.9247817993164,55000,0.7046200633049011,2610.9378587094498,55.0,-0.09416529536247253,1128.2959480821598,55.0,571.171363674826,0.6192123889923096,0.0,-0.04559856280684471,55,55.0,0.06927098333835602,0.6501424908638,1.7714632749557495,697.5082206726074,43.629920959472656,571.171363674826,-194.12669372558594,195.48057556152344,78.85211725098162,0.15591000020503998,220.65005493164062,1.0,2.9873006343841553,1000.0,0.028447279136688076
0.06709317862987518,201.46084594726562,2.480254888534546,80.50606536865234,56000,0.7032337188720703,2321.6360301695377,56.0,-0.09090083092451096,1149.6055924051486,56.0,602.1409732305118,0.5897762179374695,0.0,-0.08040202409029007,56,56.0,0.07184195518493652,0.6023585200309753,1.790974497795105,710.1620688438416,38.35401916503906,602.1409732305118,-199.96946716308594,199.16732788085938,78.85523946832186,0.20079880952835083,213.52125549316406,1.0,3.2591183185577393,1000.0,0.02733727610437334
