eval/episodes,train/loss_critic,eval/return_history,reference_action_mean,rollout/episode_steps,rollout/actions_mean,rollout/episodes,train/param_noise_distance,eval/return,rollout/Q_mean,reference_actor_Q_mean,rollout/return_history,reference_perturbed_action_mean,total/duration,obs_rms_mean,ret_rms_std,eval/Q,rollout/return,total/epochs,reference_perturbed_action_std,train/loss_actor,rollout/actions_std,total/steps_per_second,total/episodes,total/steps,reference_action_std,reference_Q_mean,reference_actor_Q_std,reference_Q_std,obs_rms_std,param_noise_stddev,ret_rms_mean
300.0,74.15522766113281,1735.2365951417298,0.04103169962763786,1000.0,0.3084055483341217,300.0,0.20271820574998856,1149.4651064740488,276.2092590332031,360.6773681640625,1553.1586078983012,-0.028009863570332527,12142.197698831558,0.15452708303928375,1.0,312.46484375,1079.6039410583733,300,0.7899776697158813,-355.0341491699219,0.7663229703903198,24.707224131992923,300.0,300000,0.7695665955543518,358.29620361328125,2.7731547355651855,2.7980425357818604,2.30968976020813,0.017999379770019416,0.0
301.0,148.8822784423828,1732.8700428495422,0.10301769524812698,1000.0,0.30843019485473633,301.0,0.18791379779577255,1762.0505628199207,276.5627746582031,360.00091552734375,1556.2168495790456,0.13179560005664825,12192.368875026703,0.15474042296409607,1.0,381.1290588378906,1082.6130110860606,301,0.7965733408927917,-356.1241455078125,0.7662408351898193,24.68757327515985,301.0,301000,0.7826087474822998,357.9024658203125,3.0951833724975586,2.457120418548584,2.3107357025146484,0.019106704324195603,0.0
302.0,125.1782455444336,1722.762651732276,-0.07017896324396133,1000.0,0.3084830939769745,302.0,0.1885187104344368,406.3622054240404,276.9048767089844,360.7971496582031,1552.2638400353744,0.09738381952047348,12237.806020736694,0.15481126308441162,1.0,361.8112487792969,1083.817130632687,302,0.827982485294342,-355.7998046875,0.766319215297699,24.677625996707874,302.0,302000,0.8140789866447449,357.960693359375,2.853933811187744,2.6033027172088623,2.311038017272949,0.019106704324195603,0.0
303.0,155.25469970703125,1715.922222073344,0.06574714928865433,1000.0,0.3095411956310272,303.0,0.21082205325365067,1055.6177441900754,277.1568603515625,363.63861083984375,1537.1789384194083,0.05058737471699715,12284.825181484222,0.15487675368785858,1.0,335.9593505859375,1079.7755838635082,303,0.8062623143196106,-355.81121826171875,0.7657372951507568,24.66457564709051,303.0,303000,0.7842991352081299,361.15667724609375,2.696537733078003,2.5450263023376465,2.3101775646209717,0.018361167303396805,0.0
304.0,135.6054229736328,1716.0965099750767,-0.13485503196716309,1000.0,0.30948716402053833,304.0,0.19297078251838684,1585.1251794170823,277.48846435546875,363.8806457519531,1534.2226165390407,-0.10294797271490097,12329.001678466797,0.1550072282552719,1.0,378.9873352050781,1081.4260302327707,304,0.798912763595581,-356.1722412109375,0.7657907605171204,24.657308671711096,304.0,304000,0.8042685389518738,361.2893371582031,2.8541016578674316,2.8166112899780273,2.312195301055908,0.019106704324195603,0.0
305.0,100.77259063720703,1704.919042155791,-0.2510592043399811,1000.0,0.30940064787864685,305.0,0.19960597157478333,523.0885842635739,277.83917236328125,364.10552978515625,1538.4290389710843,-0.15650205314159393,12372.509327888489,0.1551344394683838,1.0,368.0022888183594,1084.147961944572,305,0.7483319044113159,-357.5580749511719,0.7657477259635925,24.651426151080685,305.0,305000,0.7615168690681458,361.3880615234375,2.8707988262176514,2.8452935218811035,2.3130195140838623,0.019882513137642284,0.0
306.0,174.6571502685547,1700.0378551381646,-0.07552524656057358,1000.0,0.3083422780036926,306.0,0.2007247656583786,1342.3581047965959,277.63427734375,362.76580810546875,1525.106879701096,0.0588269978761673,12415.143972873688,0.15504825115203857,1.0,358.4320068359375,1080.8457113028846,306,0.7437877655029297,-357.35076904296875,0.7664586901664734,24.64731787795541,306.0,306000,0.7839978337287903,360.1207580566406,3.0035176277160645,2.9682698249816895,2.3175883293151855,0.019490749081111935,0.0
307.0,183.5908203125,1703.4661856108692,-0.09317266196012497,1000.0,0.30857425928115845,307.0,0.2213238924741745,1762.464071963092,277.9891052246094,366.33563232421875,1527.7297350481133,-0.030659539625048637,12460.823721885681,0.15524302423000336,1.0,382.9627380371094,1083.827124202049,307,0.8220953941345215,-356.630126953125,0.7662568688392639,24.637215552676327,307.0,307000,0.7839478254318237,363.7993469238281,2.657548666000366,2.7153475284576416,2.317422866821289,0.018361167303396805,0.0
308.0,113.69479370117188,1699.328601621762,-0.026614656671881676,1000.0,0.3083837628364563,308.0,0.23539575934410095,1412.7899971203142,278.3067932128906,365.75274658203125,1527.2611566424061,0.0042609223164618015,12505.697350263596,0.15531229972839355,1.0,381.1920471191406,1084.1479957724246,308,0.7549779415130615,-357.9775085449219,0.7663097977638245,24.62877449960901,308.0,308000,0.7461597323417664,363.57147216796875,2.411578416824341,2.7651267051696777,2.3191099166870117,0.019490749081111935,0.0
309.0,135.4637451171875,1697.8299618869348,0.058164168149232864,1000.0,0.3081515431404114,309.0,0.22428727895021439,1767.870146484075,278.6227111816406,364.38568115234375,1525.5140760746708,0.042985569685697556,12550.326653003693,0.15532448887825012,1.0,383.1594543457031,1084.2401298132097,309,0.7461284399032593,-356.6372985839844,0.7662337422370911,24.620873108991667,309.0,309000,0.7373413443565369,362.2636413574219,2.78230619430542,3.090705156326294,2.319918394088745,0.019106704324195603,0.0
310.0,71.5587387084961,1687.3040074519786,0.040442973375320435,1000.0,0.30805039405822754,310.0,0.21342556178569794,762.1114571342084,278.9455871582031,364.11419677734375,1521.000963980784,0.15279550850391388,12593.558189630508,0.15540024638175964,1.0,371.54443359375,1085.4426619638903,310,0.7622010707855225,-356.84197998046875,0.7661774754524231,24.615759528173136,310.0,310000,0.7885101437568665,361.8155822753906,2.919506788253784,3.0690999031066895,2.320805788040161,0.018730226766195082,0.0
311.0,103.73294067382812,1687.6919463929457,0.17634321749210358,1000.0,0.3077688217163086,311.0,0.2406507134437561,1239.7688744773761,279.24609375,362.9798583984375,1511.9072373568388,0.15532158315181732,12636.586150169373,0.15532958507537842,1.0,376.1262512207031,1084.2794482692477,311,0.7875392436981201,-356.2042541503906,0.7663341760635376,24.611077414751893,311.0,311000,0.7726805210113525,360.7818908691406,2.598925828933716,2.5895779132843018,2.3224844932556152,0.019106704324195603,0.0
312.0,147.85491943359375,1693.4723722573647,0.03874116763472557,1000.0,0.3079019784927368,312.0,0.20458106696605682,1365.0398183474597,279.5522155761719,362.8314514160156,1512.418695868844,0.02926870435476303,12681.422249555588,0.15541084110736847,1.0,376.7616882324219,1084.4074336597523,312,0.7723477482795715,-354.79156494140625,0.7663124799728394,24.6029186521988,312.0,312000,0.7796997427940369,360.54876708984375,2.7686829566955566,2.7495906352996826,2.3235645294189453,0.020689822899908242,0.0
313.0,94.95416259765625,1684.646884897494,0.06822002679109573,1000.0,0.30787739157676697,313.0,0.21302997320890427,1040.4351922329035,279.875244140625,362.8283386230469,1515.0312568598526,0.12727758288383484,12725.011831521988,0.1555129736661911,1.0,374.44903564453125,1086.1232220782094,313,0.7401264905929565,-357.62725830078125,0.766298234462738,24.597226638693297,313.0,313000,0.7563196420669556,360.41192626953125,2.8578553199768066,2.843579053878784,2.324744462966919,0.020282151651708893,0.0
314.0,152.335205078125,1680.204409084691,0.04612988233566284,1000.0,0.3078252673149109,314.0,0.17138303071260452,1414.988670466189,280.1580505371094,363.5686340332031,1503.314875671109,-0.037263255566358566,12769.220675706863,0.15545250475406647,1.0,379.87359619140625,1084.2640337022485,314,0.7565746307373047,-357.0413818359375,0.7662546038627625,24.590380883414248,314.0,314000,0.7402058243751526,361.39892578125,2.85298228263855,3.039572238922119,2.325413703918457,0.020689822899908242,0.0
315.0,120.19648742675781,1676.6033911717852,0.011641974560916424,1000.0,0.30781418085098267,315.0,0.18586789071559906,1327.1058530914047,280.47857666015625,364.28131103515625,1499.7397675364068,0.14285047352313995,12813.819607257843,0.1555110365152359,1.0,380.4769592285156,1085.4045251103378,315,0.7784016132354736,-358.7363586425781,0.766269862651825,24.582833975716472,315.0,315000,0.7611172199249268,362.19915771484375,2.9408481121063232,2.8844244480133057,2.326846122741699,0.018730226766195082,0.0
316.0,81.78443145751953,1672.3918676882067,0.07273046672344208,1000.0,0.3080596923828125,316.0,0.1716502085328102,1227.5336670707989,280.79925537109375,365.2938232421875,1495.3396738501342,0.12494269758462906,12860.702719211578,0.1555653065443039,1.0,380.7570495605469,1086.0839726370107,316,0.7886254787445068,-358.45172119140625,0.7660966515541077,24.57097461151581,316.0,316000,0.7844113707542419,362.7165222167969,2.8091773986816406,2.7283518314361572,2.3273072242736816,0.019106704324195603,0.0
317.0,157.13388061523438,1671.5471950528674,0.12088021636009216,1000.0,0.3081425726413727,317.0,0.202531598508358,1323.1351207989726,281.1247253417969,366.64556884765625,1495.089154688883,0.10241270810365677,12909.062809467316,0.1556510031223297,1.0,384.0812072753906,1086.8765979014006,317,0.7779955267906189,-360.6978454589844,0.7660237550735474,24.556391480837547,317.0,317000,0.7718039751052856,364.373046875,2.591766834259033,2.5566792488098145,2.327892303466797,0.018361167303396805,0.0
318.0,140.6571807861328,1672.6461515001006,0.24171726405620575,1000.0,0.3082196116447449,318.0,0.2101219967007637,1695.1413508196115,281.442626953125,367.83349609375,1493.6319250155966,0.25426724553108215,12955.760191202164,0.15569664537906647,1.0,389.5002136230469,1087.4317689199765,318,0.6852214336395264,-361.8176574707031,0.7659085988998413,24.545066851109475,318.0,318000,0.7053062319755554,365.58453369140625,2.759104013442993,2.5235376358032227,2.329058885574341,0.020689822899908242,0.0
319.0,143.72137451171875,1665.121674973599,0.14851830899715424,1000.0,0.30819541215896606,319.0,0.1892443671822548,1165.8454829153718,281.7652587890625,370.210693359375,1493.8392934978299,0.08786974102258682,13002.253129959106,0.1557060033082962,1.0,382.4560546875,1087.884433195766,319,0.7709629535675049,-361.7857360839844,0.7658619284629822,24.53420932599574,319.0,319000,0.7657983303070068,367.5553894042969,2.5112311840057373,2.502187728881836,2.3298213481903076,0.017999379770019416,0.0
320.0,125.97852325439453,1659.487516906637,0.17521508038043976,1000.0,0.3083992004394531,320.0,0.18275228142738342,1272.2370227142353,282.10174560546875,372.91607666015625,1497.7475928564165,0.24070918560028076,13050.213857650757,0.15585452318191528,1.0,384.786865234375,1089.578110690493,320,0.7525375485420227,-363.83868408203125,0.7657352089881897,24.52067096298183,320.0,320000,0.739981472492218,370.0760498046875,2.457503318786621,2.4802021980285645,2.330289840698242,0.018730226766195082,0.0
321.0,126.96543884277344,1648.248412218471,0.23735348880290985,1000.0,0.30858394503593445,321.0,0.1997227966785431,767.3276917379327,282.4344787597656,371.65386962890625,1495.5897385382052,0.23644869029521942,13099.167603731155,0.15598341822624207,1.0,378.7956848144531,1091.189084687937,321,0.758971631526947,-363.0244445800781,0.7655919790267944,24.505373907008156,321.0,321000,0.764917254447937,369.04132080078125,2.6020524501800537,2.5405843257904053,2.3311548233032227,0.017297050171870294,0.0
322.0,139.40721130371094,1637.6170338583754,0.0995795726776123,1000.0,0.30681154131889343,322.0,0.20206636935472488,858.1335029844856,282.7163391113281,368.2230529785156,1475.6781391647598,0.24102985858917236,13147.70979142189,0.1556778848171234,1.0,332.5022277832031,1087.2124396271788,322,0.7621103525161743,-363.532958984375,0.7662107348442078,24.490957368870898,322.0,322000,0.813503086566925,366.018798828125,3.713592290878296,2.8001372814178467,2.329721689224243,0.018361167303396805,0.0
323.0,84.322265625,1618.827787758938,0.18910402059555054,1000.0,0.30689069628715515,323.0,0.1932019367814064,-145.84973692931132,283.0429992675781,369.4188232421875,1472.7069318035726,0.20872049033641815,13196.059232473373,0.1557462066411972,1.0,368.2782897949219,1088.5607721243587,323,0.7962958216667175,-363.5395202636719,0.7661330103874207,24.477004407887858,323.0,323000,0.7881285548210144,366.84869384765625,3.3212766647338867,2.686671018600464,2.330474376678467,0.017644720880324885,0.0
324.0,154.15455627441406,1611.6011442315146,0.22954952716827393,1000.0,0.30622807145118713,324.0,0.1880653351545334,1262.1749323818078,283.3146057128906,370.9593811035156,1454.6015763629223,0.1964663416147232,13244.880819797516,0.15562371909618378,1.0,385.71905517578125,1085.1576551989479,324,0.7989178895950317,-364.092529296875,0.766578197479248,24.462281269885615,324.0,324000,0.7902252674102783,368.3968505859375,2.674431085586548,2.39839506149292,2.329683303833008,0.017297050171870294,0.0
325.0,75.6528091430664,1608.8674496063295,0.2691066265106201,1000.0,0.3060378134250641,325.0,0.22892377525568008,1733.0194889564664,283.61663818359375,370.764404296875,1447.2888344603175,0.2488890141248703,13293.656604528427,0.15558665990829468,1.0,391.5484313964844,1084.8484063765065,325,0.6906362771987915,-365.9407043457031,0.7665316462516785,24.447750507508232,325.0,325000,0.744124710559845,368.25146484375,2.8968615531921387,2.510141611099243,2.33099365234375,0.017999379770019416,0.0
326.0,59.792816162109375,1606.8412714262522,0.13445474207401276,1000.0,0.3061400055885315,326.0,0.2100994661450386,1577.670184049263,283.9518737792969,371.6117858886719,1445.26167015794,0.15084342658519745,13342.71600484848,0.15569674968719482,1.0,390.34613037109375,1086.957543702028,326,0.8226428627967834,-364.79412841796875,0.7663820385932922,24.432806625093274,326.0,326000,0.8358657956123352,369.0201721191406,2.4498281478881836,2.569786310195923,2.3313705921173096,0.018361167303396805,0.0
327.0,137.91636657714844,1606.6468613258037,0.15811045467853546,1000.0,0.30624470114707947,327.0,0.19236525893211365,1663.3826113341863,284.2803955078125,370.1178283691406,1443.4941109063013,0.23757486045360565,13391.302371501923,0.15573494136333466,1.0,391.9898376464844,1088.6267300417928,327,0.8142085671424866,-364.5800476074219,0.766272783279419,24.41883477262748,327.0,327000,0.8375378251075745,367.3447570800781,2.6089987754821777,2.701164722442627,2.3317360877990723,0.018361167303396805,0.0
328.0,101.90995788574219,1599.169790827657,0.08817517757415771,1000.0,0.30629223585128784,328.0,0.2290138453245163,1533.3638160905841,284.5926513671875,371.760009765625,1437.5036053229533,0.13880686461925507,13440.372471570969,0.15574395656585693,1.0,385.9486389160156,1089.3562333347813,328,0.802996039390564,-362.36688232421875,0.7662374973297119,24.404085578266862,328.0,328000,0.8312464356422424,369.2593994140625,2.1923484802246094,2.1609139442443848,2.3319873809814453,0.018361167303396805,0.0
329.0,116.34032440185547,1595.8839848422306,0.1812296062707901,1000.0,0.30612215399742126,329.0,0.18534459918737411,1411.248705890058,284.87274169921875,368.70782470703125,1429.8431261542462,0.20412415266036987,13488.719651222229,0.15571899712085724,1.0,382.95697021484375,1088.5740638460084,329,0.8508179783821106,-361.68231201171875,0.7662711143493652,24.390750827873344,329.0,329000,0.8422513008117676,365.650390625,2.4287872314453125,2.3856217861175537,2.3334262371063232,0.017999379770019416,0.0
330.0,117.21759033203125,1594.1182275183696,0.11852512508630753,1000.0,0.3058893382549286,330.0,0.20241817086935043,1710.120700292909,285.1481018066406,365.84625244140625,1421.3169790619588,0.15029588341712952,13537.386308908463,0.15570718050003052,1.0,386.6507873535156,1088.0542254099785,330,0.8451152443885803,-361.4277648925781,0.7663529515266418,24.37693602514977,330.0,330000,0.8492324948310852,363.3905944824219,2.380098819732666,2.348581314086914,2.335421562194824,0.017999379770019416,0.0
331.0,206.57644653320312,1590.532573684437,0.15118585526943207,1000.0,0.30596303939819336,331.0,0.17301682382822037,1416.0614929065464,285.43115234375,364.43902587890625,1412.5196974899047,0.04342229291796684,13585.938641548157,0.1557328850030899,1.0,382.2273864746094,1088.3003760831593,331,0.85964435338974,-361.48406982421875,0.7662675380706787,24.36342520992584,331.0,331000,0.83650803565979,361.929443359375,2.3722431659698486,2.362712860107422,2.336693286895752,0.017644720880324885,0.0
332.0,107.8676986694336,1587.4224904733678,0.09742731600999832,1000.0,0.3060597777366638,332.0,0.21380027383565903,1645.0288202633699,285.7248229980469,365.569580078125,1413.2194261557859,0.14165820181369781,13634.325516223907,0.15574294328689575,1.0,385.0423278808594,1089.1025765780685,332,0.8164116740226746,-360.82952880859375,0.7661267518997192,24.35030611561554,332.0,332000,0.8484596014022827,362.41363525390625,2.5333027839660645,2.407766580581665,2.3373255729675293,0.017999379770019416,0.0
333.0,144.84515380859375,1590.6063869371774,0.058535099029541016,1000.0,0.3062796890735626,333.0,0.20681512355804443,2122.333105849127,286.0213928222656,362.0180358886719,1414.5394133319494,0.13242682814598083,13682.345923185349,0.1558740884065628,1.0,386.4306945800781,1091.0953690464448,333,0.8491974472999573,-359.2265930175781,0.7660074830055237,24.33793165802924,333.0,333000,0.8538856506347656,359.70172119140625,2.795969009399414,2.6230828762054443,2.3383164405822754,0.019882513137642284,0.0
334.0,83.89917755126953,1589.43143209075,0.023653239011764526,1000.0,0.306430459022522,334.0,0.2080744281411171,1796.7853536047285,286.3195495605469,362.93548583984375,1416.2524289239948,-0.010219176299870014,13730.834558010101,0.15596947073936462,1.0,384.1636047363281,1093.3722031284294,334,0.8549383282661438,-358.2886047363281,0.765944242477417,24.324814241182143,334.0,334000,0.8630101084709167,360.49102783203125,2.4205780029296875,2.403881072998047,2.3391034603118896,0.018730226766195082,0.0
335.0,166.38861083984375,1586.5847818564696,0.1331128478050232,1000.0,0.30660998821258545,335.0,0.19681398570537567,1702.5162986166022,286.6127624511719,359.4837951660156,1416.1502053396014,0.11582490056753159,13778.154101371765,0.15606582164764404,1.0,380.0847473144531,1095.6815082606527,335,0.8500847816467285,-357.7796936035156,0.765771746635437,24.31385202511613,335.0,335000,0.8324065208435059,356.73687744140625,2.488097906112671,2.4650979042053223,2.340092897415161,0.019490749081111935,0.0
336.0,140.15676879882812,1579.5282422332655,0.07772194594144821,1000.0,0.3068460524082184,336.0,0.2044290155172348,1413.5841212870703,286.8849182128906,357.8268127441406,1410.0727592234002,0.09822607785463333,13824.843219041824,0.1561141014099121,1.0,375.28564453125,1096.308461426211,336,0.8318037390708923,-356.87176513671875,0.765611469745636,24.30407308613859,336.0,336000,0.8323335647583008,355.5531005859375,2.3759894371032715,2.3386712074279785,2.340632200241089,0.019882513137642284,0.0
337.0,111.33589172363281,1580.5437457129199,-0.001577002345584333,1000.0,0.30687475204467773,337.0,0.22333675622940063,2026.0973497890132,287.1254577636719,357.556396484375,1401.4032663874302,0.005521660204976797,13871.403648376465,0.15610219538211823,1.0,384.78564453125,1095.415396559232,337,0.8411279916763306,-355.82073974609375,0.7655070424079895,24.29458536010832,337.0,337000,0.8509862422943115,355.36224365234375,2.965850591659546,2.5394370555877686,2.3423216342926025,0.019106704324195603,0.0
338.0,81.21591186523438,1582.2052678850523,0.11379758268594742,1000.0,0.3069929778575897,338.0,0.23576734960079193,1922.8436107146808,287.403076171875,358.10540771484375,1403.926537165825,0.05598403140902519,13918.880627155304,0.15619604289531708,1.0,383.05194091796875,1097.076145927691,338,0.8718992471694946,-357.0449523925781,0.7652765512466431,24.283561951136537,338.0,338000,0.8506463170051575,355.63128662109375,2.483670473098755,2.434765100479126,2.342634677886963,0.019882513137642284,0.0
339.0,117.66706848144531,1585.3096385165745,0.04319750890135765,1000.0,0.3072303831577301,339.0,0.1832047700881958,2015.6231921174663,287.68060302734375,358.8918151855469,1407.0649165573334,0.10564019531011581,13966.642217159271,0.15635666251182556,1.0,382.9373474121094,1098.7172728240398,339,0.8455132842063904,-355.9726867675781,0.7651610374450684,24.27211886214914,339.0,339000,0.8471046686172485,356.63787841796875,2.4658567905426025,2.448411703109741,2.342325210571289,0.020282151651708893,0.0
340.0,99.59255981445312,1579.7671343738323,0.045154135674238205,1000.0,0.30738818645477295,340.0,0.229723259806633,1290.2629181149114,287.9499206542969,358.72930908203125,1402.5069482885053,0.08490141481161118,14014.556458234787,0.15639835596084595,1.0,377.1642761230469,1099.8216142856845,340,0.828098475933075,-356.509521484375,0.7650420069694519,24.260489514116593,340.0,340000,0.8385745286941528,356.21343994140625,2.8322291374206543,2.361365556716919,2.342744827270508,0.019106704324195603,0.0
341.0,92.79306030273438,1580.8632278137989,0.01880960538983345,1000.0,0.307608038187027,341.0,0.20757810026407242,2033.6710261363235,288.2112121582031,358.63226318359375,1397.291648165971,0.045217711478471756,14060.319607019424,0.15649716556072235,1.0,385.6401672363281,1100.6009840964275,341,0.9010014533996582,-358.1187744140625,0.7649017572402954,24.252649266220118,341.0,341000,0.8946449160575867,356.211181640625,2.4851367473602295,2.6170408725738525,2.3440165519714355,0.019882513137642284,0.0
342.0,144.33901977539062,1581.5339269710425,0.0025320283602923155,1000.0,0.30780741572380066,342.0,0.20685218274593353,1752.3010761303442,288.4888916015625,359.40447998046875,1398.12623747389,-0.015815220773220062,14105.310026407242,0.1566009372472763,1.0,384.5527648925781,1102.2851588894578,342,0.8579750657081604,-355.4311218261719,0.7646723985671997,24.24618809226632,342.0,342000,0.856743574142456,356.56597900390625,2.710822820663452,2.6293675899505615,2.3442888259887695,0.020282151651708893,0.0
343.0,208.84107971191406,1582.103881148644,-0.03410551697015762,1000.0,0.30807143449783325,343.0,0.18302210420370102,1950.1434886282252,288.7616882324219,359.97601318359375,1395.3367491749266,-0.06559237092733383,14149.692859888077,0.15672026574611664,1.0,384.09991455078125,1103.9042440977541,343,0.8742867112159729,-355.5951232910156,0.764492928981781,24.240808856872466,343.0,343000,0.8659889101982117,357.27532958984375,2.7063727378845215,2.467334508895874,2.3444080352783203,0.020282151651708893,0.0
344.0,71.75798034667969,1584.931002414033,-0.03841376677155495,1000.0,0.30805668234825134,344.0,0.2013828307390213,2083.1438062830066,289.0198974609375,361.5173645019531,1389.4447390517466,-0.002200603485107422,14194.684841871262,0.15674029290676117,1.0,385.6646423339844,1104.6873760528624,344,0.8607945442199707,-357.2064208984375,0.7643352746963501,24.234423224760448,344.0,344000,0.8761596083641052,358.6102600097656,3.0212652683258057,2.2757163047790527,2.3456406593322754,0.019106704324195603,0.0
345.0,68.15713500976562,1587.1261551471894,-0.07331698387861252,1000.0,0.308227002620697,345.0,0.2241150289773941,2205.519434965027,289.2880859375,359.7846984863281,1390.421664894751,-0.036241885274648666,14239.909521579742,0.1568218320608139,1.0,385.6571044921875,1106.1251926887278,345,0.8689138293266296,-358.33856201171875,0.7641732096672058,24.227682028258176,345.0,345000,0.8918407559394836,356.96478271484375,2.546123743057251,2.6341958045959473,2.34586763381958,0.019490749081111935,0.0
346.0,210.5397491455078,1582.1357486463205,0.02687833271920681,1000.0,0.30860230326652527,346.0,0.2206677868962288,1341.4232021338853,289.5631103515625,357.8338623046875,1391.9434959394505,0.08463559299707413,14285.019676685333,0.15703345835208893,1.0,332.343994140625,1108.8752278715008,346,0.8491017818450928,-357.9473876953125,0.763935387134552,24.221177697410432,346.0,346000,0.8743696808815002,355.45489501953125,2.7444560527801514,2.536191463470459,2.3464770317077637,0.019882513137642284,0.0
347.0,106.99951934814453,1579.7035235567535,-0.054505884647369385,1000.0,0.3084969222545624,347.0,0.20621223747730255,2146.298982511683,289.77972412109375,360.4798278808594,1382.8795107362646,-0.01782928593456745,14331.582919836044,0.15700435638427734,1.0,385.29437255859375,1107.510251381156,347,0.8650603294372559,-359.3295593261719,0.7639188170433044,24.2122591719945,347.0,347000,0.8683420419692993,358.00482177734375,2.9758353233337402,2.7461748123168945,2.3483500480651855,0.019882513137642284,0.0
348.0,153.44046020507812,1579.2825810471265,0.06208576634526253,1000.0,0.30871012806892395,348.0,0.2619507312774658,1760.5142644168063,290.0390625,359.41021728515625,1381.2661183149876,0.07867970317602158,14376.316648244858,0.15710455179214478,1.0,383.63446044921875,1108.8496184799596,348,0.8774073123931885,-358.4931945800781,0.7637666463851929,24.206478510090818,348.0,348000,0.8900967836380005,356.54888916015625,3.058593988418579,2.6992805004119873,2.3491528034210205,0.020282151651708893,0.0
349.0,95.69837951660156,1579.2536631909854,0.004693581257015467,1000.0,0.30878621339797974,349.0,0.22950515896081924,1836.0940869030765,290.2998352050781,361.233154296875,1379.5640932911265,7.298029959201813e-05,14422.241367816925,0.15717509388923645,1.0,381.7023620605469,1110.4516168929927,349,0.8881710767745972,-357.43731689453125,0.7636939287185669,24.19873521038066,349.0,349000,0.9028346538543701,358.2430114746094,3.082423686981201,2.7014472484588623,2.3496570587158203,0.020689822899908242,0.0
350.0,91.2954330444336,1575.760136017599,0.06633684784173965,1000.0,0.3087964653968811,350.0,0.20251572132110596,1710.4625049577771,290.3633728027344,360.01055908203125,1369.4287427906277,0.0692715048789978,14468.673854351044,0.15728455781936646,1.0,380.06060791015625,1109.4563101832282,350,0.8614591360092163,-357.0943603515625,0.7637891173362732,24.190192102142618,350.0,350000,0.8720119595527649,357.7020568847656,2.6229214668273926,2.4842584133148193,2.3507542610168457,0.020282151651708893,0.0
351.0,79.07412719726562,1570.3302661904554,0.09236986190080643,1000.0,0.3087037205696106,351.0,0.2103925496339798,1502.2130865189924,290.5860595703125,360.60174560546875,1383.8305667873983,0.22188103199005127,14515.250041246414,0.15729086101055145,1.0,373.9569396972656,1109.369099728413,351,0.8604820370674133,-355.94573974609375,0.7637702226638794,24.18146425329232,351.0,351000,0.8776242136955261,357.9598388671875,2.5788331031799316,2.5281100273132324,2.3525404930114746,0.017999379770019416,0.0
352.0,101.8022232055664,1564.006598965798,0.10819204896688461,1000.0,0.30894893407821655,352.0,0.19749832153320312,1404.0793430312656,290.8249206542969,357.8624572753906,1380.688124470635,0.06534898281097412,14560.977791786194,0.15739451348781586,1.0,374.15802001953125,1109.8937193356485,352,0.8715232014656067,-356.7348327636719,0.7637015581130981,24.174200732492167,352.0,352000,0.8464643955230713,355.90155029296875,2.8538057804107666,2.6876370906829834,2.353935480117798,0.017999379770019416,0.0
353.0,119.37576293945312,1558.255112283629,0.07123123854398727,1000.0,0.3091289699077606,353.0,0.18398652225732803,1363.7670745668747,291.077392578125,359.2328186035156,1384.04635936928,0.0926070436835289,14606.368084907532,0.15757368505001068,1.0,344.5570983886719,1111.8801108942635,353,0.8754661083221436,-357.44659423828125,0.763666570186615,24.167541030596638,353.0,353000,0.8545885682106018,357.1835021972656,2.846184730529785,2.66723370552063,2.3555729389190674,0.019106704324195603,0.0
354.0,41.55094909667969,1561.757513348466,0.04056122899055481,1000.0,0.309378981590271,354.0,0.2169002667069435,1838.9021350651415,291.3348693847656,358.8896179199219,1384.3127186380445,0.05261775851249695,14652.42131447792,0.15772108733654022,1.0,382.3504333496094,1114.3999516393585,354,0.8595755696296692,-356.8500671386719,0.7635641098022461,24.15982945086461,354.0,354000,0.8642492890357971,357.09844970703125,3.03232741355896,3.221525192260742,2.356841564178467,0.019106704324195603,0.0
355.0,128.95535278320312,1562.8923825249437,0.05766300857067108,1000.0,0.3095410466194153,355.0,0.20325034111738205,1790.551505691803,291.59503173828125,360.0309753417969,1383.0687585532087,0.0015385448932647705,14699.003416776657,0.15785977244377136,1.0,382.9796142578125,1116.7050432982999,355,0.8226266503334045,-358.9173889160156,0.7634287476539612,24.151297195755596,355.0,355000,0.8300990462303162,357.3382873535156,2.6075079441070557,2.5756428241729736,2.357245683670044,0.019882513137642284,0.0
356.0,91.12437438964844,1576.8758307801781,0.10117802023887634,1000.0,0.3097854256629944,356.0,0.19685819000005722,1400.9577850160117,291.84552001953125,360.0018310546875,1402.405438781869,0.13712750375270844,14745.720049142838,0.1579725742340088,1.0,352.5324401855469,1117.786501565623,356,0.8024480938911438,-357.9372253417969,0.7632424235343933,24.142598585458302,356.0,356000,0.8347407579421997,357.8613586425781,3.0305612087249756,2.5806732177734375,2.3578238487243652,0.019490749081111935,0.0
357.0,104.94926452636719,1577.3101260888916,0.15175019204616547,1000.0,0.3098512291908264,357.0,0.21149524301290512,1620.2546971535191,292.086669921875,360.5571594238281,1391.6112236984115,0.06941194087266922,14792.382791280746,0.1579637974500656,1.0,379.5389099121094,1118.0951543895753,357,0.8266177177429199,-358.97442626953125,0.7631504535675049,24.134042840645716,357.0,357000,0.808371365070343,358.29229736328125,2.8121731281280518,2.6780717372894287,2.3579463958740234,0.017999379770019416,0.0
