rollout/Q_mean,train/param_noise_distance,ret_rms_std,train/loss_actor,total/steps_per_second,reference_action_mean,total/steps,total/duration,eval/Q,total/episodes,rollout/episodes,obs_rms_mean,rollout/return_history,train/loss_critic,reference_actor_Q_mean,reference_actor_Q_std,reference_action_std,reference_Q_std,rollout/return,total/epochs,eval/episodes,rollout/episode_steps,eval/return_history,rollout/actions_std,reference_Q_mean,ret_rms_mean,obs_rms_std,eval/return,rollout/actions_mean
-0.4175843596458435,0.0,1.0,0.3373878598213196,87.29757676452631,0.635070264339447,1000,11.455071687698364,-1.2727540731430054,1.0,1.0,0.06208809092640877,-265.50058137653645,0.00651028985157609,-0.2148810625076294,0.8544140458106995,0.7159339785575867,0.7597360610961914,-265.50058137653645,1,1.0,1000.0,-546.9386869955217,0.6310908794403076,-0.39173436164855957,0.0,0.28616464138031006,-546.9386869955217,0.273455947637558
-0.3997078537940979,0.0,1.0,0.10437232255935669,87.69997841532523,-0.15807761251926422,2000,22.805022716522217,0.7784899473190308,2.0,2.0,0.07633237540721893,-311.89808445838185,0.043169908225536346,0.3920876979827881,1.4974820613861084,0.818941593170166,1.4403713941574097,-311.89808445838185,2,2.0,1000.0,-386.8091686968142,0.70625239610672,-0.005102364346385002,0.0,0.7033305168151855,-226.6796503981067,0.15099191665649414
-0.49822551012039185,0.0,1.0,-0.5617370009422302,88.08044988417652,-0.025433769449591637,3000,34.05977153778076,3.5028371810913086,3.0,3.0,0.06579117476940155,-277.8259803353521,0.11381906270980835,1.5925452709197998,2.109467029571533,0.839874804019928,2.2323522567749023,-277.8259803353521,3,3.0,1000.0,-293.1041619100109,0.6974637508392334,1.0499303340911865,0.0,0.8785267472267151,-105.69414833640424,-0.0323185920715332
-0.2535373568534851,0.0,1.0,-1.6579264402389526,88.13823743225566,0.452716201543808,4000,45.38325381278992,4.104093074798584,4.0,4.0,0.06476272642612457,-274.57062614724543,0.12300679832696915,3.3373255729675293,1.920586347579956,0.6825128793716431,2.1150403022766113,-274.57062614724543,4,4.0,1000.0,-305.20360168747334,0.6959426999092102,2.667574167251587,0.0,1.0361981391906738,-341.50192101986073,-0.061723485589027405
0.9157073497772217,0.0,1.0,-3.461211919784546,88.25152425047652,0.09208592027425766,5000,56.65624523162842,-1.3962316513061523,5.0,5.0,0.05500979721546173,-215.69945910931142,0.09580790251493454,4.679111957550049,2.5293312072753906,0.8136900067329407,2.4467897415161133,-215.69945910931142,5,5.0,1000.0,-321.42409414688734,0.6760532259941101,3.908128499984741,0.0,1.1040234565734863,-386.3060639845436,-0.029044607654213905
0.4064805805683136,0.0,1.0,-3.802084445953369,88.48301912107648,-0.02271570824086666,6000,67.80962109565735,6.154189109802246,6.0,6.0,0.0639631524682045,-228.80603168570974,0.16930067539215088,7.1996893882751465,2.9619619846343994,0.7950770854949951,3.0748038291931152,-228.80603168570974,6,6.0,1000.0,-404.0780839958209,0.679965615272522,6.539064884185791,0.0,1.2940170764923096,-817.3480332404888,-0.07294593006372452
1.324634313583374,0.0,1.0,-5.723220348358154,88.71321197960708,-0.0914963111281395,7000,78.90594696998596,0.09415571391582489,7.0,7.0,0.06057784706354141,-247.9960230405386,0.27050912380218506,9.441752433776855,2.4906275272369385,0.7613596320152283,2.9784369468688965,-247.9960230405386,7,7.0,1000.0,-427.400369806022,0.6742409467697144,8.744882583618164,0.0,1.4329618215560913,-567.3340846672285,-0.08117969334125519
1.1663076877593994,0.0,1.0,-6.242733001708984,88.75756514655012,-0.11449242383241653,8000,90.13316202163696,-1.705938458442688,8.0,8.0,0.07140293717384338,-236.64875103868044,0.2698913514614105,11.577590942382812,2.439422130584717,0.7133539915084839,2.528977632522583,-236.64875103868044,8,8.0,1000.0,-394.28621412294444,0.6824394464492798,10.999439239501953,0.0,1.6820443868637085,-162.4871243414012,-0.08233644813299179
0.9551762342453003,0.0,1.0,-7.088001251220703,88.86357781122456,-0.07897898554801941,9000,101.27883911132812,2.0303537845611572,9.0,9.0,0.08613064140081406,-213.99890340950154,0.35280701518058777,13.33321762084961,2.0320968627929688,0.6386570334434509,2.312391996383667,-213.99890340950154,9,9.0,1000.0,-375.0067474048213,0.6987585425376892,12.671443939208984,0.0,1.866363763809204,-220.77101365983603,-0.07107611000537872
0.8273962140083313,0.0,1.0,-7.78790283203125,88.86893901563397,-0.1352662444114685,10000,112.52525472640991,6.455740451812744,10.0,10.0,0.10060305148363113,-237.4202688395228,0.4394746422767639,15.9002685546875,1.8122966289520264,0.6971151232719421,1.86587393283844,-237.4202688395228,10,10.0,1000.0,-358.5423978091857,0.7168446183204651,15.371898651123047,0.0,1.8784151077270508,-210.36325144846472,-0.032459598034620285
0.9146044850349426,0.0,1.0,-8.2799711227417,88.61966849522514,-0.10165414959192276,11000,124.12594389915466,4.007622718811035,11.0,11.0,0.10529171675443649,-227.90532629633014,0.48515379428863525,17.22829246520996,2.1755306720733643,0.7673403024673462,2.2708821296691895,-227.90532629633014,11,11.0,1000.0,-354.15445443354275,0.7247408032417297,16.771196365356445,0.0,2.1731081008911133,-310.27502067711396,-0.04819329455494881
1.167789101600647,0.0,1.0,-9.178000450134277,88.63619706170643,-0.012719373218715191,12000,135.38486981391907,3.489239454269409,12.0,12.0,0.10794369131326675,-249.97530220758776,0.5553517937660217,18.878786087036133,2.198060989379883,0.7406138777732849,2.3079588413238525,-249.97530220758776,12,12.0,1000.0,-346.7725485418361,0.7354167103767395,18.492549896240234,0.0,2.3447625637054443,-265.57158373306277,-0.047061044722795486
