eval/episodes,total/episodes,rollout/return,total/steps,reference_actor_Q_mean,reference_action_std,eval/Q,ret_rms_mean,rollout/return_history,rollout/Q_mean,rollout/actions_mean,reference_Q_mean,rollout/actions_std,total/epochs,obs_rms_std,reference_perturbed_action_std,reference_actor_Q_std,eval/return_history,rollout/episodes,reference_perturbed_action_mean,reference_Q_std,total/duration,train/loss_actor,total/steps_per_second,eval/return,ret_rms_std,param_noise_stddev,train/param_noise_distance,train/loss_critic,reference_action_mean,rollout/episode_steps,obs_rms_mean
11.0,246.0,213.95535282180012,11000,365.31048583984375,0.8316051363945007,396.7096862792969,0.0,286.7732886499823,185.13629150390625,0.2245451658964157,348.29010009765625,0.7976654767990112,11,7.816248893737793,0.8323538899421692,208.7787628173828,249.96656876071586,246.0,0.1296500712633133,211.05726623535156,232.7990517616272,-343.25323486328125,47.25105156898734,331.77217298529825,1.0,0.022854436146078055,0.29667237401008606,190.4743194580078,0.188663512468338,44.670731707317074,1.8877086639404297
12.0,261.0,220.08885459704283,12000,392.2901611328125,0.8305380940437317,434.6636047363281,0.0,301.5694273821826,203.221923828125,0.2283974438905716,368.59027099609375,0.7973104119300842,12,7.770021438598633,0.8277851939201355,242.56634521484375,258.91753924896017,261.0,0.2017820030450821,241.75399780273438,253.943785905838,-364.8462219238281,47.25455264516527,357.37821461964745,1.0,0.018730226766195082,0.23854224383831024,295.683349609375,0.16527843475341797,45.95402298850575,1.9089624881744385
13.0,274.0,227.16463807897375,13000,425.76654052734375,0.8273712992668152,397.94287109375,0.0,314.75232985987896,216.6349639892578,0.23244403302669525,400.287353515625,0.7981405258178711,13,7.723804950714111,0.8416212797164917,259.90692138671875,268.142174905628,274.0,0.1879161149263382,263.4400939941406,275.18327927589417,-387.3133544921875,47.24124239745837,378.83780278564205,1.0,0.015973535632157008,0.19728299975395203,394.176513671875,0.20714884996414185,47.41240875912409,1.9292664527893066
14.0,286.0,233.78538318515578,14000,454.0867919921875,0.8258492946624756,457.6654968261719,0.0,317.9349105358311,229.32814025878906,0.23882392048835754,426.57440185546875,0.7993849515914917,14,7.6566290855407715,0.8202803134918213,276.25115966796875,267.8348698746389,286.0,0.19539272785186768,276.10430908203125,296.3206865787506,-416.4154052734375,47.24611083229027,263.8399044717802,1.0,0.015350253774398782,0.1979442685842514,557.301513671875,0.19932925701141357,48.8006993006993,1.957079291343689
15.0,303.0,235.1099852151575,15000,476.218505859375,0.8230431079864502,442.33026123046875,0.0,313.4164672034137,243.81106567382812,0.23975519835948944,449.0557556152344,0.8017234802246094,15,7.7534661293029785,0.8305112719535828,301.1127014160156,276.4180370613777,303.0,0.10017502307891846,297.5005187988281,317.6895067691803,-436.38543701171875,47.215912645482376,396.58237767572024,1.0,0.0156587938752642,0.194054514169693,601.0020751953125,0.18482986092567444,49.28382838283829,1.9679737091064453
16.0,319.0,238.51410970429168,16000,520.77783203125,0.8553491830825806,520.2565307617188,0.0,321.53579554672154,258.31329345703125,0.23859208822250366,485.70074462890625,0.8038386106491089,16,7.799613952636719,0.8556933403015137,331.469482421875,282.09798591742776,319.0,0.07184901833534241,326.7120361328125,338.80450654029846,-467.8111267089844,47.224873610401374,367.29721875818007,1.0,0.014751292160020392,0.19569267332553864,846.6683349609375,0.06331921368837357,50.03134796238245,1.9729348421096802
17.0,333.0,242.65242608244137,17000,504.88348388671875,0.8301681280136108,581.7059326171875,0.0,325.7525841694344,272.7512512207031,0.23607099056243896,466.2102355957031,0.8056291341781616,17,7.788482189178467,0.837197482585907,348.59906005859375,290.01396138488724,333.0,0.1997717171907425,342.2966003417969,360.1327950954437,-496.6851501464844,47.204809535589774,416.6695688642384,1.0,0.014751292160020392,0.18481026589870453,958.4269409179688,0.2272457480430603,50.933933933933936,1.9761755466461182
18.0,348.0,246.09000560843634,18000,550.0672607421875,0.7671121954917908,751.4005737304688,0.0,324.6544836039593,286.9745788574219,0.23943425714969635,510.3260803222656,0.8059328198432922,18,7.767158508300781,0.749971330165863,378.9549865722656,295.869452379144,348.0,0.41284021735191345,373.4176330566406,381.50572657585144,-523.569580078125,47.18146739645655,395.41279928150897,1.0,0.014751292160020392,0.18278267979621887,939.731201171875,0.38375145196914673,51.61206896551724,1.9842649698257446
19.0,361.0,250.47406616812498,19000,587.601318359375,0.8075284361839294,720.0326538085938,0.0,329.7794683686493,304.1517028808594,0.24651165306568146,547.6248779296875,0.8055120706558228,19,7.707610607147217,0.8087604641914368,405.2998962402344,297.7503848368514,361.0,0.31635984778404236,402.54315185546875,402.6724090576172,-540.2577514648438,47.18475756624623,331.60716907558486,1.0,0.015047793132436803,0.20312823355197906,1073.2542724609375,0.3416260778903961,52.53739612188366,2.0016374588012695
20.0,376.0,252.96452476928525,20000,586.3844604492188,0.8328796625137329,633.0768432617188,0.0,318.27518552467177,317.0460510253906,0.2529577314853668,544.4407958984375,0.8059341907501221,20,7.657948017120361,0.8269408345222473,428.2130432128906,303.0102047177954,376.0,0.3132813274860382,421.6757507324219,424.05384373664856,-546.4030151367188,47.163821989597764,402.94678245573016,1.0,0.015047793132436803,0.19290080666542053,1322.744384765625,0.3008725941181183,53.09574468085106,2.0156044960021973
21.0,390.0,255.36866128402312,21000,598.2464599609375,0.7884639501571655,657.2000732421875,0.0,316.7753588928225,331.4368591308594,0.258947491645813,558.589599609375,0.8058562874794006,21,7.62414026260376,0.7983219027519226,449.8665466308594,304.2454901043576,390.0,0.36827340722084045,444.57366943359375,445.29237508773804,-569.2706909179688,47.16002602977936,328.95119783560153,1.0,0.015047793132436803,0.19421570003032684,1619.775634765625,0.37045055627822876,53.62051282051282,2.0286455154418945
22.0,402.0,259.62528717626594,22000,584.0452880859375,0.7814958691596985,471.4432067871094,0.0,333.7105128321098,347.5498962402344,0.26323288679122925,540.9907836914062,0.8055434823036194,22,7.583986282348633,0.7901551723480225,468.2349548339844,304.99608686878486,402.0,0.3847816586494446,455.96435546875,466.5167610645294,-576.7431030273438,47.15800553403251,320.75861892175755,1.0,0.015350253774398782,0.19914652407169342,1768.744873046875,0.39852309226989746,54.569651741293534,2.0385735034942627
23.0,416.0,262.3306657629198,23000,601.8073120117188,0.8329463005065918,726.2020874023438,0.0,338.32875339436447,361.088623046875,0.26843127608299255,555.3547973632812,0.8051110506057739,23,7.561988353729248,0.824560821056366,510.6256408691406,302.21394088192227,416.0,0.30402716994285583,492.93902587890625,487.6398057937622,-609.2740478515625,47.16596087261876,241.0067291709469,1.0,0.015350253774398782,0.1978350281715393,2334.792724609375,0.27709585428237915,55.25721153846154,2.045079231262207
24.0,427.0,266.03974915142146,24000,618.329345703125,0.8083223104476929,557.380126953125,0.0,346.59085409332204,369.3528747558594,0.27290648221969604,564.4715576171875,0.805473268032074,24,7.536050796508789,0.8090051412582397,542.1395874023438,311.0241042835025,427.0,0.3608458340167999,526.0874633789062,509.230575799942,-602.6436767578125,47.129927267817315,513.6578625198475,1.0,0.0156587938752642,0.19052070379257202,2898.577392578125,0.3733725845813751,56.05152224824356,2.0588691234588623
25.0,439.0,269.5791110818597,25000,624.2181396484375,0.783821165561676,653.2627563476562,0.0,356.79308694745833,379.0238037109375,0.2788706421852112,572.9205932617188,0.8055773377418518,25,7.479468822479248,0.7647308707237244,549.02587890625,321.9881230754154,439.0,0.4585660398006439,532.0327758789062,531.1024279594421,-641.0369262695312,47.07189928702253,585.1245740813256,1.0,0.0156587938752642,0.19043663144111633,3405.103759765625,0.4192051291465759,56.84738041002278,2.0723958015441895
26.0,453.0,272.3019342292613,26000,668.4896850585938,0.8297449350357056,553.3789672851562,0.0,361.90792859326314,386.6266174316406,0.283787339925766,610.485595703125,0.8062079548835754,26,7.452445983886719,0.8188785314559937,570.7701416015625,326.44818202075527,453.0,0.3488040268421173,552.6403198242188,552.4329996109009,-663.0593872070312,47.064530935539274,437.9496556542514,1.0,0.015350253774398782,0.20406410098075867,3735.41943359375,0.3110616207122803,57.36423841059602,2.085329532623291
27.0,465.0,275.4169897356061,27000,676.0931396484375,0.8484997153282166,624.6295166015625,0.0,362.23819750409433,394.0837707519531,0.284153550863266,619.58984375,0.8081300258636475,27,7.396941661834717,0.865877091884613,573.4224853515625,327.43918429772737,465.0,0.2235674262046814,547.8240966796875,573.5938246250153,-690.5433349609375,47.071636480136696,353.2052434990014,1.0,0.015350253774398782,0.1847084015607834,5063.755859375,0.2410445511341095,57.918279569892476,2.093876361846924
28.0,479.0,277.64473237332976,28000,689.4388427734375,0.8552249670028687,704.3822631835938,0.0,370.3129731148557,404.5474853515625,0.2830473780632019,619.461181640625,0.8092798590660095,28,7.394012928009033,0.8536182641983032,584.7841796875,325.21613783240906,479.0,0.2014167755842209,557.6658935546875,594.6536223888397,-709.134033203125,47.086234651221886,265.19388326881574,1.0,0.0156587938752642,0.2042243778705597,5586.41259765625,0.2052936851978302,58.38830897703549,2.0963826179504395
29.0,492.0,279.2879951285974,29000,726.6734619140625,0.8388301134109497,802.7581176757812,0.0,368.66437742451785,417.7727355957031,0.2823103666305542,659.2493286132812,0.8098220825195312,29,7.401549816131592,0.8403234481811523,611.4449462890625,328.12153935716464,492.0,0.24654977023601532,582.4808959960938,615.9722609519958,-726.685546875,47.08004213563123,409.4727820503216,1.0,0.015973535632157008,0.19701476395130157,5718.08984375,0.22104118764400482,58.84146341463415,2.0977444648742676
30.0,505.0,282.12240366636127,30000,739.232421875,0.8379656076431274,911.8222045898438,0.0,368.2210964218146,430.34381103515625,0.2835552990436554,670.3756103515625,0.8097955584526062,30,7.359283924102783,0.8263530731201172,614.7591552734375,331.1624704259433,505.0,0.28602471947669983,570.6890258789062,637.3584275245667,-739.115966796875,47.06927641408439,419.34947142052414,1.0,0.0156587938752642,0.20402564108371735,5826.28759765625,0.19945742189884186,59.38217821782178,2.1015126705169678
31.0,517.0,284.26854228685903,31000,770.99658203125,0.8709412813186646,536.1260375976562,0.0,373.3319395922331,438.51507568359375,0.2806134521961212,695.1986083984375,0.8113453984260559,31,7.316413879394531,0.8758248686790466,660.9186401367188,334.7051505170323,517.0,0.134236142039299,619.9918823242188,658.665709733963,-759.0692749023438,47.06484570529866,440.98555324970096,1.0,0.015973535632157008,0.20051971077919006,6391.0712890625,0.17557784914970398,59.85299806576403,2.102221727371216
32.0,528.0,287.9707438148975,32000,812.5018310546875,0.8654327392578125,916.5110473632812,0.0,381.3485669101055,450.2401123046875,0.2789141833782196,721.8294677734375,0.8128559589385986,32,7.296067237854004,0.8471778631210327,698.8912353515625,340.52152030241143,528.0,0.20957498252391815,650.8089599609375,679.98228931427,-795.687744140625,47.060049214326575,520.8289836491648,1.0,0.01662212523270047,0.20292450487613678,7644.99609375,0.18372131884098053,60.58901515151515,2.106264114379883
33.0,539.0,290.156672158735,33000,816.856689453125,0.855069637298584,922.1529541015625,0.0,380.49216528621736,463.15087890625,0.2799541652202606,721.7434692382812,0.8130605816841125,33,7.249931335449219,0.8542784452438354,737.6603393554688,341.66249337486965,539.0,0.16726022958755493,684.2962646484375,701.3047378063202,-804.9361572265625,47.055150523043565,378.1736316935327,1.0,0.015350253774398782,0.2082458734512329,7792.68359375,0.20844240486621857,61.170686456400745,2.10962176322937
34.0,551.0,292.1907081358756,34000,828.401123046875,0.8147383332252502,613.7227783203125,0.0,381.9117278089644,474.3127136230469,0.2816898822784424,744.6334228515625,0.8133770823478699,34,7.226734638214111,0.8019559383392334,730.0933227539062,338.3332214177215,551.0,0.3805170953273773,683.8684692382812,722.226487159729,-831.3485717773438,47.076645075301,228.46724683183402,1.0,0.0156587938752642,0.19653774797916412,7510.5087890625,0.3307760953903198,61.705989110707804,2.111876964569092
35.0,566.0,291.5119150562663,35000,869.5536499023438,0.8201238512992859,1007.5161743164062,0.0,365.90733128455076,488.4038391113281,0.28459057211875916,794.7877197265625,0.8129383325576782,35,7.216845512390137,0.8250077962875366,735.8638305664062,338.0313696246958,566.0,0.2862427532672882,704.4362182617188,743.2965233325958,-853.4771728515625,47.08753357687761,327.76840866182033,1.0,0.0156587938752642,0.2043970674276352,8384.83203125,0.2560872733592987,61.71024734982332,2.1150856018066406
36.0,579.0,293.0035754841525,36000,855.302490234375,0.7932695746421814,1214.8599853515625,0.0,366.5724339849938,501.05523681640625,0.28621330857276917,778.9969482421875,0.8127850890159607,36,7.206302642822266,0.8147070407867432,727.012939453125,340.60101741943697,579.0,0.29747217893600464,682.4220581054688,764.6088237762451,-867.996826171875,47.08289896813306,430.5386902353788,1.0,0.015973535632157008,0.18752779066562653,8783.2490234375,0.32177039980888367,62.11053540587219,2.1180479526519775
37.0,592.0,294.0127661694652,37000,915.4542236328125,0.8347488641738892,815.4822387695312,0.0,366.45863969053477,511.51177978515625,0.288028746843338,832.2088623046875,0.8126736283302307,37,7.221252918243408,0.8011264204978943,770.1032104492188,341.3582882934022,592.0,0.30576446652412415,713.3214721679688,785.8297004699707,-892.1058349609375,47.08399285223236,368.62003975615005,1.0,0.016294603698363365,0.19701966643333435,8990.5224609375,0.221223384141922,62.40878378378378,2.122490167617798
38.0,606.0,295.1725695691416,38000,958.62939453125,0.8450310826301575,1047.763671875,0.0,360.7511570330798,523.62939453125,0.28717467188835144,860.697998046875,0.8131362199783325,38,7.227532386779785,0.8395314812660217,792.9467163085938,337.52174065598984,606.0,0.1918341964483261,737.3261108398438,806.5768344402313,-914.9989624023438,47.11268459175648,195.56947807173316,1.0,0.015047793132436803,0.20122116804122925,8986.7919921875,0.18242070078849792,62.68811881188119,2.1201722621917725
39.0,620.0,295.71895834380405,39000,915.777587890625,0.8095020055770874,736.6783447265625,0.0,348.6263928431812,534.8934936523438,0.2875775396823883,836.639892578125,0.8132370114326477,39,7.230142116546631,0.8307995200157166,784.80078125,339.2666916322779,620.0,0.26987138390541077,727.5126953125,827.8327314853668,-951.9478759765625,47.11096640262452,405.5748287312241,1.0,0.0156587938752642,0.18436561524868011,10577.076171875,0.30172818899154663,62.80483870967742,2.1203858852386475
40.0,634.0,296.497460304712,40000,905.100341796875,0.7656599283218384,1224.0989990234375,0.0,337.9560306617841,545.3903198242188,0.2892177104949951,800.8407592773438,0.8126991391181946,40,7.2375593185424805,0.7396085262298584,728.3660278320312,338.51761183630595,634.0,0.46563586592674255,661.47705078125,848.8450770378113,-946.2020874023438,47.12285089711161,309.30349979340116,1.0,0.016294603698363365,0.18769490718841553,9975.9765625,0.422717422246933,63.02365930599369,2.1220953464508057
41.0,645.0,298.1163819850488,41000,859.571533203125,0.7640886306762695,1313.5911865234375,0.0,330.85238669968754,559.2391967773438,0.29092374444007874,781.8020629882812,0.8126170039176941,41,7.205949306488037,0.757117748260498,785.5426635742188,337.9126942123467,645.0,0.4635106325149536,725.1531372070312,869.8383095264435,-955.2764892578125,47.13519691070077,313.7159892539772,1.0,0.017644720880324885,0.1803097426891327,9659.5478515625,0.4285108149051666,63.35658914728682,2.1278433799743652
42.0,659.0,299.97777514718774,42000,848.1017456054688,0.8037447333335876,903.185302734375,0.0,346.41133196745125,572.15478515625,0.2920754849910736,763.6419677734375,0.8125883340835571,42,7.174826622009277,0.7791450619697571,772.3008422851562,338.0374506314732,659.0,0.4053482413291931,717.778564453125,890.9683201313019,-958.643798828125,47.139723210147885,343.15246381565737,1.0,0.01695622994987775,0.20931418240070343,8904.1435546875,0.3502569794654846,63.72382397572079,2.132065773010254
43.0,669.0,302.2048117825347,43000,880.12548828125,0.8207792639732361,889.7340698242188,0.0,359.1740555865497,582.4555053710938,0.2909523546695709,775.9827880859375,0.8134573101997375,43,7.147660732269287,0.8078024387359619,754.93017578125,337.88969448220297,669.0,0.3559544086456299,682.0506591796875,911.9888091087341,-968.9593505859375,47.14970136752327,331.68393621285577,1.0,0.016294603698363365,0.20958875119686127,9561.58203125,0.3173888027667999,64.1898355754858,2.134525775909424
44.0,683.0,303.1214829560332,44000,857.3118896484375,0.7823314070701599,1071.8360595703125,0.0,359.31484890946774,594.751708984375,0.2896972894668579,761.5233154296875,0.8138293027877808,44,7.1353349685668945,0.7958734035491943,779.2135620117188,339.8244211781429,683.0,0.3429110050201416,702.3897094726562,933.1926484107971,-970.1627197265625,47.14996423828548,423.01766910356,1.0,0.01662212523270047,0.18794748187065125,9901.7177734375,0.35225605964660645,64.33821376281112,2.1356773376464844
45.0,696.0,304.43616728803636,45000,930.1342163085938,0.8310627937316895,1305.8485107421875,0.0,363.26759404926685,603.219970703125,0.2884727716445923,834.401611328125,0.8143250942230225,45,7.119291305541992,0.8360875248908997,808.5584106445312,338.0007542408364,696.0,0.27278098464012146,740.7640380859375,954.1862103939056,-956.1392211914062,47.160606084868036,257.7594089993496,1.0,0.017644720880324885,0.208245649933815,9822.447265625,0.28689730167388916,64.61637931034483,2.138665199279785
46.0,710.0,305.0442262662999,46000,925.5396118164062,0.7902312874794006,1245.6817626953125,0.0,365.4245620519598,614.8412475585938,0.2876845598220825,833.027587890625,0.8150883913040161,46,7.096453666687012,0.8035595417022705,812.5801391601562,339.3241812549024,710.0,0.28105270862579346,748.5416870117188,975.2700743675232,-952.3261108398438,47.16642211115897,398.8783968878721,1.0,0.017297050171870294,0.21433931589126587,9955.701171875,0.33029526472091675,64.73239436619718,2.1405160427093506
47.0,722.0,306.6052673565725,47000,896.4736328125,0.8299371004104614,1074.702880859375,0.0,373.28931410555066,622.7203979492188,0.28804242610931396,787.6024169921875,0.8154508471488953,47,7.078296184539795,0.8230102062225342,796.0567626953125,341.5095174677028,722.0,0.3097832202911377,716.1077880859375,996.5303628444672,-969.411376953125,47.163640720233126,442.0349832565215,1.0,0.01662212523270047,0.1972969025373459,12635.68359375,0.2822093367576599,65.03601108033241,2.14374041557312
48.0,734.0,308.21707564495773,48000,868.6355590820312,0.8471999168395996,1226.565185546875,0.0,382.5194369021155,631.0225219726562,0.28818607330322266,785.39404296875,0.8160643577575684,48,7.058332920074463,0.8431872129440308,799.7415771484375,346.4630747445055,734.0,0.2604820728302002,735.8968505859375,1018.1719400882721,-965.5379638671875,47.14331451310528,579.2802667542295,1.0,0.01662212523270047,0.2092467099428177,12168.1572265625,0.23214715719223022,65.38964577656675,2.146120548248291
49.0,747.0,308.73632189146343,49000,883.671630859375,0.8354862332344055,943.41357421875,0.0,374.17847623280016,642.1304321289062,0.28715500235557556,784.0140380859375,0.8164306879043579,49,7.083641052246094,0.8256403207778931,780.8677978515625,347.38308296431455,747.0,0.2748892307281494,711.9071655273438,1039.391968011856,-994.5452880859375,47.14294655723284,391.5434775151514,1.0,0.015973535632157008,0.20404641330242157,12898.2451171875,0.24109996855258942,65.57429718875503,2.1441454887390137
50.0,762.0,308.3648221301002,50000,920.857421875,0.8228568434715271,797.166259765625,0.0,359.5391085564739,650.8036499023438,0.28773733973503113,826.02099609375,0.8163946866989136,50,7.074620723724365,0.8398833274841309,791.943603515625,345.12496355973855,762.0,0.2271972894668579,719.1546630859375,1060.4360253810883,-986.0697631835938,47.150416246969286,234.47711273551408,1.0,0.016294603698363365,0.22366531193256378,12527.490234375,0.2498525232076645,65.60498687664042,2.1420674324035645
51.0,773.0,309.6682547991331,51000,884.7205810546875,0.8365878462791443,1184.6146240234375,0.0,358.1921965015753,660.8049926757812,0.2865820825099945,802.785888671875,0.8172527551651001,51,7.073750019073486,0.8260766267776489,785.1234130859375,347.0486660563345,773.0,0.283853679895401,718.3114624023438,1081.875820159912,-999.2691650390625,47.14034554581476,443.23379088613393,1.0,0.01695622994987775,0.18559147417545319,14437.15234375,0.24936805665493011,65.8783958602846,2.140882730484009
52.0,790.0,308.91788699788333,52000,898.388427734375,0.8447622656822205,1208.6781005859375,0.0,342.8166035563704,680.2313232421875,0.28560030460357666,813.7987670898438,0.8172903060913086,52,7.087054252624512,0.8369539380073547,882.0310668945312,347.27824192892274,790.0,0.23052442073822021,813.4369506835938,1103.1506288051605,-1055.055419921875,47.13771505195261,358.9866114309217,1.0,0.016294603698363365,0.18794280290603638,15897.07421875,0.22277675569057465,65.79746835443038,2.1372644901275635
53.0,803.0,309.5533265639238,53000,914.0934448242188,0.8663710951805115,1708.4439697265625,0.0,344.27018435352727,695.0126342773438,0.2850109040737152,834.7587890625,0.8175380229949951,53,7.073443412780762,0.8575751781463623,876.765380859375,346.5119181118552,803.0,0.20635133981704712,820.9597778320312,1124.4250876903534,-1091.9019775390625,47.135198760875795,306.6630796243448,1.0,0.017297050171870294,0.18960551917552948,15819.3515625,0.19697150588035583,65.99377334993774,2.134981870651245
54.0,814.0,310.4227531387064,54000,940.3829345703125,0.8623669147491455,854.7764282226562,0.0,345.18345370561815,707.877685546875,0.2841360867023468,863.48095703125,0.8180928826332092,54,7.072536945343018,0.8676640391349792,876.2879028320312,345.74276747923045,814.0,0.1827353835105896,811.4037475585938,1145.7522449493408,-1083.566162109375,47.13060806822822,304.9777839501176,1.0,0.017297050171870294,0.19799315929412842,14632.2216796875,0.15392614901065826,66.26289926289927,2.13321852684021
55.0,826.0,311.1788803032658,55000,953.644287109375,0.8281828761100769,1439.248779296875,0.0,339.40354025096644,714.39013671875,0.2840478718280792,866.8804931640625,0.8187677264213562,55,7.062326431274414,0.8416591882705688,859.2363891601562,347.18734696120316,826.0,0.27398744225502014,798.9523315429688,1167.386165380478,-1088.818115234375,47.11380144039504,425.19463898772665,1.0,0.017297050171870294,0.19224399328231812,16072.3310546875,0.2959345579147339,66.49515738498789,2.1305902004241943
56.0,836.0,312.8745205732448,56000,935.50537109375,0.8030859231948853,1151.3358154296875,0.0,345.5661686869725,721.2688598632812,0.285327285528183,843.7210693359375,0.818969190120697,56,7.045178413391113,0.7724089026451111,877.6336669921875,347.74544493790575,836.0,0.4380350112915039,814.1602172851562,1188.5943503379822,-1070.0576171875,47.114476006112724,378.4408336565509,1.0,0.016294603698363365,0.21189799904823303,16348.2216796875,0.32828235626220703,66.85047846889952,2.132038116455078
57.0,849.0,313.76001535319756,57000,915.1654052734375,0.8612098693847656,1079.7958984375,0.0,352.57387462224216,727.5146484375,0.2859286963939667,822.27001953125,0.819007158279419,57,7.042994499206543,0.8533857464790344,865.739013671875,348.1212857598601,849.0,0.2334912270307541,785.7354736328125,1210.0671589374542,-1076.9833984375,47.10482354553861,369.16837178930206,1.0,0.016294603698363365,0.2259203940629959,15511.306640625,0.18666914105415344,67.08244994110719,2.13197660446167
