obs_rms_mean,train/loss_actor,rollout/actions_std,ret_rms_std,total/episodes,reference_action_std,eval/return_history,rollout/actions_mean,eval/episodes,total/duration,total/steps,rollout/return,rollout/episode_steps,ret_rms_mean,obs_rms_std,reference_actor_Q_std,eval/return,reference_Q_std,rollout/Q_mean,train/loss_critic,rollout/return_history,rollout/episodes,train/param_noise_distance,total/epochs,total/steps_per_second,reference_actor_Q_mean,eval/Q,reference_Q_mean,reference_action_mean
0.08715754747390747,-10.311893463134766,0.7589287161827087,1.0,13.0,0.7249597311019897,-329.36275364367054,0.006968797650188208,13.0,165.72732520103455,13000,-301.53341918326646,1000.0,0.0,1.4615511894226074,1.0401427745819092,57.565209751776955,1.104338526725769,3.0261566638946533,0.3466944098472595,-301.53341918326646,13.0,0.0,13,78.44210352294304,23.464365005493164,15.801373481750488,22.866138458251953,0.28291434049606323
0.09221181273460388,-10.114097595214844,0.7635568380355835,1.0,14.0,0.6330761313438416,-259.6491573371055,0.016990236937999725,14.0,178.37731862068176,14000,-304.77128483119475,1000.0,0.0,1.4415034055709839,1.7654776573181152,646.627594648239,1.8240121603012085,2.9290988445281982,0.49621936678886414,-304.77128483119475,14.0,0.0,14,78.48531477127376,24.721202850341797,33.7479362487793,24.399612426757812,0.14730942249298096
0.09412519633769989,-9.281343460083008,0.7699786424636841,1.0,15.0,0.5918420553207397,-191.35105767003995,0.004529127385467291,15.0,191.0618724822998,15000,-310.9989587364287,1000.0,0.0,1.4189062118530273,2.169856548309326,764.8223376688782,2.245542049407959,2.3674371242523193,0.6373258829116821,-310.9989587364287,15.0,0.0,15,78.50859936165243,26.235015869140625,36.67983627319336,25.680089950561523,0.08681222051382065
0.09282940626144409,-9.239645004272461,0.765109658241272,1.0,16.0,0.5989517569541931,-107.97424770743173,-0.00709918700158596,16.0,203.74864888191223,16000,-290.87827481469367,1000.0,0.0,1.4395266771316528,2.5387773513793945,1142.677901731692,2.634093999862671,2.9847495555877686,0.7007430791854858,-290.87827481469367,16.0,0.0,16,78.52812810195964,28.670917510986328,41.098575592041016,27.851499557495117,0.21776223182678223
0.0905848816037178,-11.418647766113281,0.7551279067993164,1.0,17.0,0.5196163654327393,-80.07132335407104,-0.008713372983038425,17.0,216.24892234802246,17000,-256.9306889748188,1000.0,0.0,1.4768277406692505,3.080531120300293,366.3754662997002,3.136887788772583,4.443362236022949,0.5876805782318115,-256.9306889748188,17.0,0.0,17,78.6131085205635,31.828453063964844,29.64181900024414,30.708755493164062,-0.14926651120185852
0.09230903536081314,-13.776463508605957,0.7479298710823059,1.0,18.0,0.6364391446113586,-15.350425811548133,0.0014779932098463178,18.0,228.8425784111023,18000,-219.5442548366458,1000.0,0.0,1.5348546504974365,3.558647394180298,1084.9048324113412,3.5502419471740723,6.025414943695068,0.8107602596282959,-219.5442548366458,18.0,0.0,18,78.65669109733615,35.509498596191406,45.17570495605469,34.52694320678711,0.016824861988425255
0.09500258415937424,-16.0201473236084,0.7425339221954346,1.0,19.0,0.6122325658798218,5.787149498491266,0.009471752680838108,19.0,241.49891209602356,19000,-199.17585645660725,1000.0,0.0,1.5720701217651367,3.8134021759033203,386.26350507920046,3.804060459136963,7.117405414581299,0.9447952508926392,-199.17585645660725,19.0,0.0,19,78.67530265496731,39.84305191040039,31.67757797241211,38.56112289428711,-0.24752593040466309
0.09764423966407776,-19.197511672973633,0.7385624647140503,1.0,20.0,0.6574798226356506,43.21261754465644,0.02101433463394642,20.0,254.09177780151367,20000,-177.04724508226514,1000.0,0.0,1.6166419982910156,3.90797758102417,754.2965104217947,3.905006170272827,8.419189453125,1.3134766817092896,-177.04724508226514,20.0,0.0,20,78.71171658149127,44.917076110839844,60.400386810302734,43.59529113769531,-0.28244587779045105
0.09545761346817017,-23.41948890686035,0.7333981394767761,1.0,21.0,0.659328043460846,112.56322025943179,0.022573230788111687,21.0,266.6356155872345,21000,-126.68697158703701,1000.0,0.0,1.6969499588012695,4.02638578414917,1499.5752745549387,4.136186122894287,10.99471378326416,1.695213794708252,-126.68697158703701,21.0,0.0,21,78.7591708397616,50.249183654785156,67.2838363647461,49.003623962402344,-0.3421405851840973
0.09404665231704712,-25.083179473876953,0.7287691235542297,1.0,22.0,0.6540412902832031,173.4372023251697,0.02074040099978447,22.0,279.24241971969604,22000,-64.926078557689,1000.0,0.0,1.7564973831176758,4.340395927429199,1451.7908257056658,4.454012870788574,13.632552146911621,4.965948104858398,-64.926078557689,22.0,0.0,22,78.78459161786247,55.15330505371094,72.2685775756836,53.98250198364258,-0.13929741084575653
0.09415833652019501,-31.648056030273438,0.7256036400794983,1.0,23.0,0.6288971304893494,229.916753980825,0.026994366198778152,23.0,291.7927405834198,23000,-12.610470520623949,1000.0,0.0,1.7946007251739502,4.7515950202941895,1472.4668904052428,4.673681735992432,16.26980209350586,3.5923047065734863,-12.610470520623949,23.0,0.0,23,78.82307131429336,58.80779266357422,76.57203674316406,57.68225860595703,0.07860599458217621
0.09424831718206406,-32.81574630737305,0.7242833971977234,1.0,24.0,0.6323266625404358,280.63801952312895,0.02674715779721737,24.0,304.3987033367157,24000,-17.845002056222466,1000.0,0.0,1.7821753025054932,5.54543924331665,1447.2271269961186,5.272202491760254,17.143535614013672,3.511726140975952,-17.845002056222466,24.0,0.0,24,78.84396266120753,63.929115295410156,84.00645446777344,62.235443115234375,-0.031698208302259445
0.09327668696641922,-36.80268859863281,0.7212215662002563,1.0,25.0,0.6272095441818237,318.41282049287986,0.02710300125181675,25.0,316.97507548332214,25000,22.19612918146137,1000.0,0.0,1.835870385169983,7.386319160461426,1225.0080437669008,6.969583034515381,19.829330444335938,4.728747367858887,22.19612918146137,25.0,0.0,25,78.87055460710945,68.70325469970703,89.28917694091797,66.68470764160156,-0.1278619021177292
0.09062223881483078,-43.20907211303711,0.7165191173553467,1.0,26.0,0.7039555907249451,362.0871767756746,0.02593861147761345,26.0,329.71944212913513,26000,28.741915713564993,1000.0,0.0,1.8758728504180908,7.900374412536621,1453.9460838455432,7.802703380584717,22.153181076049805,2.288363456726074,28.741915713564993,26.0,0.0,26,78.85491929777395,73.37242889404297,95.73037719726562,71.79180908203125,0.06789910793304443
0.09005799889564514,-45.35890579223633,0.7137061357498169,1.0,27.0,0.611548900604248,402.46630943114906,0.03405799716711044,27.0,342.37935757637024,27000,57.62509337243635,1000.0,0.0,1.9033045768737793,7.8887481689453125,1452.3237584734854,7.783339500427246,24.78530502319336,3.823565721511841,57.62509337243635,27.0,0.0,27,78.85989444903217,77.25914764404297,100.78856658935547,75.60382080078125,-0.04470266029238701
0.08989030867815018,-51.05617141723633,0.7100450992584229,1.0,28.0,0.5740522742271423,440.87192423322176,0.03892906755208969,28.0,355.0030117034912,28000,100.8341038915319,1000.0,0.0,1.9355295896530151,8.569839477539062,1477.8235238891843,8.66929817199707,27.5396785736084,4.201052188873291,100.8341038915319,28.0,0.0,28,78.87257030761872,82.19851684570312,105.83045196533203,80.91593933105469,0.08135958760976791
0.08892309665679932,-54.84905242919922,0.7056838870048523,1.0,29.0,0.63816237449646,489.6331004620394,0.04177335277199745,29.0,367.62560200691223,29000,149.0458527312634,1000.0,0.0,1.9663480520248413,9.535749435424805,1854.9460348689336,9.563857078552246,30.304561614990234,2.113302230834961,149.0458527312634,29.0,0.0,29,78.88460390594541,88.48013305664062,111.46354675292969,87.02229309082031,-0.08746206760406494
0.08840908110141754,-61.83045959472656,0.7017189264297485,1.0,30.0,0.6179987788200378,540.2624145390471,0.04325328767299652,30.0,380.15724444389343,30000,188.19037301382613,1000.0,0.0,1.996430516242981,9.463556289672852,2008.5125227722717,9.832324981689453,33.049476623535156,6.734482288360596,188.19037301382613,30.0,0.0,30,78.91471342045577,91.94689178466797,116.36544799804688,90.9062728881836,-0.04560108110308647
0.08896223455667496,-66.75055694580078,0.6989361047744751,1.0,31.0,0.664454460144043,592.7977159857602,0.042374275624752045,31.0,392.6574409008026,31000,236.6378939674799,1000.0,0.0,2.021176815032959,10.069341659545898,2168.8567593871508,9.974546432495117,35.83181381225586,3.429941177368164,236.6378939674799,31.0,0.0,31,78.94922334562752,96.48531341552734,122.5999755859375,95.40022277832031,-0.07110104709863663
0.08985497057437897,-72.1102523803711,0.696646511554718,1.0,32.0,0.6556463241577148,625.826102279021,0.043727606534957886,32.0,406.86746430397034,32000,279.3530401804681,1000.0,0.0,2.049456834793091,10.622930526733398,1649.7060773701076,10.426066398620605,38.61731719970703,7.7400593757629395,279.3530401804681,32.0,0.0,32,78.64969015092548,101.97853088378906,128.36090087890625,100.53502655029297,0.021105974912643433
0.08853783458471298,-77.73070526123047,0.6939685344696045,1.0,33.0,0.6224792003631592,658.7252183353888,0.043925732374191284,33.0,419.4603428840637,33000,304.1220194531277,1000.0,0.0,2.0615148544311523,10.831583023071289,1711.49693213916,10.891305923461914,41.31505584716797,7.762594223022461,304.1220194531277,33.0,0.0,33,78.67251471999344,109.0206298828125,134.20570373535156,106.74500274658203,-0.15017254650592804
0.08776896446943283,-84.61347961425781,0.691449761390686,1.0,34.0,0.6520629525184631,697.3748367331242,0.04387344792485237,34.0,432.0315041542053,34000,336.7265952858697,1000.0,0.0,2.091712236404419,10.90276050567627,1972.8122438583935,10.74303150177002,44.105533599853516,24.626428604125977,336.7265952858697,34.0,0.0,34,78.69796455367837,114.41629028320312,140.43739318847656,112.28912353515625,-0.13513553142547607
0.08732477575540543,-90.02738952636719,0.6878160238265991,1.0,35.0,0.6421586871147156,727.1942955009222,0.04704206809401512,35.0,444.5095691680908,35000,359.86350017562825,1000.0,0.0,2.1096534729003906,11.972626686096191,1741.0558936060502,11.84559154510498,46.795555114746094,6.178600311279297,359.86350017562825,35.0,0.0,35,78.73846240364016,120.48300170898438,146.39529418945312,118.43843078613281,0.005404551979154348
0.08641882985830307,-97.34224700927734,0.6866418719291687,1.0,36.0,0.6879459023475647,747.317885591901,0.04571275785565376,36.0,457.0337002277374,36000,391.9897931505957,1000.0,0.0,2.131622076034546,11.13503360748291,1451.643538776164,11.281808853149414,49.61515808105469,15.128042221069336,391.9897931505957,36.0,0.0,36,78.76880847530805,127.28225708007812,151.3353729248047,125.29159545898438,-0.15351606905460358
0.08609601855278015,-102.41148376464844,0.6861575245857239,1.0,37.0,0.6684784889221191,774.254658046524,0.04605941101908684,37.0,469.51591873168945,37000,423.7523626526836,1000.0,0.0,2.157170534133911,10.955821990966797,1743.97846641295,10.932638168334961,52.426998138427734,10.989066123962402,423.7523626526836,37.0,0.0,37,78.80456982150609,130.68666076660156,157.41229248046875,128.99905395507812,0.04000568017363548
0.08493230491876602,-108.23856353759766,0.6839049458503723,1.0,38.0,0.6280003786087036,814.5085198099706,0.04350883141160011,38.0,481.9960660934448,38000,452.2036110351532,1000.0,0.0,2.1775612831115723,12.660154342651367,2303.901405057494,12.470344543457031,55.230552673339844,15.995677947998047,452.2036110351532,38.0,0.0,38,78.83881772726527,138.01707458496094,162.39114379882812,135.931396484375,0.19651789963245392
0.08442941308021545,-113.39537811279297,0.6824376583099365,1.0,39.0,0.6914570927619934,859.4364926823027,0.04477375000715256,39.0,494.5656855106354,39000,484.85889675264565,1000.0,0.0,2.2018959522247314,11.634228706359863,2566.6994618309204,11.375409126281738,58.03911590576172,33.189632415771484,484.85889675264565,39.0,0.0,39,78.85706821679872,142.1295166015625,167.3804473876953,140.1762237548828,0.08453246206045151
0.08539385348558426,-119.83151245117188,0.6812019348144531,1.0,40.0,0.7247846722602844,888.4134907058142,0.04283120855689049,40.0,507.0561707019806,40000,521.420330137609,1000.0,0.0,2.2264950275421143,11.294079780578613,2018.5164136227643,11.259868621826172,60.8211669921875,13.91874885559082,521.420330137609,40.0,0.0,40,78.88672362397848,147.3206329345703,173.102294921875,145.32662963867188,0.029627272859215736
0.08617997169494629,-126.17142486572266,0.680447518825531,1.0,41.0,0.6905112266540527,925.2060477319139,0.04578971117734909,41.0,519.5957808494568,41000,546.3166074676365,1000.0,0.0,2.241896152496338,11.782608985900879,2396.9083287759076,12.053595542907715,63.54515075683594,34.387855529785156,546.3166074676365,41.0,0.0,41,78.90749215278748,152.18296813964844,179.24505615234375,150.46160888671875,0.05405731126666069
0.08663070946931839,-132.19393920898438,0.6793694496154785,1.0,42.0,0.6424225568771362,957.6205900559488,0.044513069093227386,42.0,532.0654153823853,42000,577.1836217745017,1000.0,0.0,2.260462999343872,11.456875801086426,2286.61682534138,11.42905044555664,66.34497833251953,35.1506462097168,577.1836217745017,42.0,0.0,42,78.93766214783084,157.0819549560547,184.52554321289062,154.7998046875,-0.06035258248448372
0.08718957751989365,-136.3965301513672,0.677875280380249,1.0,43.0,0.6860156655311584,989.7041379130897,0.045754656195640564,43.0,544.5728166103363,43000,600.6571723837425,1000.0,0.0,2.276634931564331,11.256047248840332,2337.213147913006,11.199146270751953,69.12039184570312,21.55074691772461,600.6571723837425,43.0,0.0,43,78.96097397525486,162.71099853515625,190.48284912109375,160.77896118164062,0.017568591982126236
0.08820363879203796,-144.00389099121094,0.6777274012565613,1.0,44.0,0.6353358030319214,1022.3766913115138,0.0429566465318203,44.0,557.0907509326935,44000,638.5444248769904,1000.0,0.0,2.2992186546325684,10.705026626586914,2427.296487443753,11.058698654174805,71.92854309082031,22.599720001220703,638.5444248769904,44.0,0.0,44,78.9817456605306,168.13906860351562,195.36807250976562,166.51419067382812,0.07145791500806808
0.08785620331764221,-146.5620574951172,0.6765685081481934,1.0,45.0,0.6305912733078003,1042.2278602802633,0.04293899983167648,45.0,569.6504316329956,45000,657.8653896274102,1000.0,0.0,2.3068482875823975,11.759990692138672,1915.679294905239,11.80277156829834,74.64049530029297,53.024932861328125,657.8653896274102,45.0,0.0,45,78.9958148034755,173.2391357421875,200.31544494628906,170.7744598388672,0.04946183040738106
0.08828151226043701,-153.13316345214844,0.6745168566703796,1.0,46.0,0.6428554058074951,1072.326800762186,0.04291338846087456,46.0,582.1757822036743,46000,685.7273495812984,1000.0,0.0,2.3197262287139893,10.474376678466797,2426.779122448711,10.537795066833496,77.40341186523438,15.802029609680176,685.7273495812984,46.0,0.0,46,79.01393600722967,179.9622039794922,207.04605102539062,177.66244506835938,-0.1179249957203865
0.08945108950138092,-158.65966796875,0.6740771532058716,1.0,47.0,0.6131628751754761,1104.7577506781738,0.046160463243722916,47.0,594.7287690639496,47000,712.414288883489,1000.0,0.0,2.337693452835083,10.267751693725586,2596.581446813612,10.464040756225586,80.18378448486328,34.69217300415039,712.414288883489,47.0,0.0,47,79.02762140458387,184.25245666503906,212.7805938720703,182.70925903320312,-0.15903602540493011
0.09039038419723511,-165.39871215820312,0.673570990562439,1.0,48.0,0.6384633779525757,1138.1728783331585,0.04417247697710991,48.0,607.3893442153931,48000,740.6577677845877,1000.0,0.0,2.3526034355163574,10.68661117553711,2708.683878117435,10.798652648925781,82.97074890136719,75.86418914794922,740.6577677845877,48.0,0.0,48,79.026740355488,191.9020538330078,218.79884338378906,189.654296875,-0.3210107386112213
0.09081730991601944,-170.56361389160156,0.6728036999702454,1.0,49.0,0.6793791651725769,1168.3036367943525,0.04166804254055023,49.0,619.8883275985718,49000,768.5214684281832,1000.0,0.0,2.365908622741699,10.059717178344727,2614.580042931667,10.01420783996582,85.74852752685547,56.03199768066406,768.5214684281832,49.0,0.0,49,79.04649566450861,197.642822265625,223.96800231933594,194.622802734375,-0.22382165491580963
0.09199392795562744,-177.0062713623047,0.6724227666854858,1.0,50.0,0.5913529396057129,1197.9595718287383,0.04171019420027733,50.0,632.4391415119171,50000,797.7443549153581,1000.0,0.0,2.380643844604492,10.71904182434082,2651.1003885136374,11.38656997680664,88.5429916381836,31.85293960571289,797.7443549153581,50.0,0.0,50,79.05899037252716,200.12734985351562,229.65565490722656,198.17718505859375,-0.22590608894824982
0.09320042282342911,-182.90089416503906,0.6714359521865845,1.0,51.0,0.6485568881034851,1229.1510479380986,0.04109299182891846,51.0,644.9744067192078,51000,829.1639942843356,1000.0,0.0,2.394341230392456,9.127279281616211,2788.7248534061114,9.365510940551758,91.33621215820312,45.781131744384766,829.1639942843356,51.0,0.0,51,79.07290501559864,207.32833862304688,235.33140563964844,204.65318298339844,-0.3117007315158844
0.0931069403886795,-188.45004272460938,0.6710712909698486,1.0,52.0,0.6374729871749878,1220.1836316256047,0.03806838020682335,52.0,657.5577805042267,52000,846.2478440877604,1000.0,0.0,2.399756908416748,8.842665672302246,762.8453996884093,9.10712718963623,94.06591033935547,38.84751510620117,846.2478440877604,52.0,0.0,52,79.08050294854013,211.33447265625,201.07467651367188,209.75514221191406,-0.19443662464618683
0.09394370764493942,-192.98304748535156,0.6704087853431702,1.0,53.0,0.645450234413147,1244.1702565269863,0.03806818276643753,53.0,670.1587789058685,53000,869.2338221051867,1000.0,0.0,2.4077844619750977,8.967561721801758,2491.474751398833,9.257402420043945,96.84334564208984,24.6258602142334,869.2338221051867,53.0,0.0,53,79.08573560213624,215.29458618164062,246.9990692138672,213.98158264160156,-0.17724616825580597
0.09459143131971359,-197.20196533203125,0.6701290607452393,1.0,54.0,0.6424955129623413,1262.9957932331042,0.03884700685739517,54.0,682.726833820343,54000,891.4417108134867,1000.0,0.0,2.4173614978790283,6.81928014755249,2260.7492386573376,7.311811923980713,99.63809204101562,41.86222839355469,891.4417108134867,54.0,0.0,54,79.09459146029391,218.1229248046875,251.81700134277344,216.3245849609375,-0.09923523664474487
0.09532076120376587,-205.6964111328125,0.6689737439155579,1.0,55.0,0.6723271608352661,1272.1958877224126,0.039415668696165085,55.0,695.326783657074,55000,913.1775696933101,1000.0,0.0,2.4245686531066895,6.799798488616943,1769.000990145063,6.881046295166016,102.40128326416016,66.00616455078125,913.1775696933101,55.0,0.0,55,79.09949867129708,221.73712158203125,254.53114318847656,218.55960083007812,-0.09925687313079834
0.09555669873952866,-209.07408142089844,0.6699541807174683,1.0,56.0,0.5658588409423828,1296.57865189432,0.037797313183546066,56.0,707.9127912521362,56000,931.7863747459425,1000.0,0.0,2.4307808876037598,6.530505657196045,2637.630681349242,6.677788734436035,105.17083740234375,5.303106784820557,931.7863747459425,56.0,0.0,56,79.10578914805139,226.37225341796875,264.4124755859375,224.64767456054688,-0.18360410630702972
0.09490912407636642,-215.9345245361328,0.6725655794143677,1.0,57.0,0.5945091247558594,1324.3515125495862,0.03173427656292915,57.0,720.484283208847,57000,918.4851986559952,1000.0,0.0,2.4212613105773926,7.443218231201172,2879.631709244493,7.446482181549072,105.73190307617188,85.56207275390625,918.4851986559952,57.0,0.0,57,79.11345372606468,230.69766235351562,270.3125305175781,228.83462524414062,-0.11413208395242691
0.09372300654649734,-217.85076904296875,0.6730973720550537,1.0,58.0,0.554527223110199,1346.1303496523813,0.029134182259440422,58.0,733.0594048500061,58000,923.3642420793691,1000.0,0.0,2.4210281372070312,5.575116157531738,2587.524064511699,6.094638824462891,108.30975341796875,72.92774200439453,923.3642420793691,58.0,0.0,58,79.12046365719513,235.17999267578125,276.3901672363281,233.8290252685547,-0.07641997933387756
0.09436383098363876,-223.87521362304688,0.6733464598655701,1.0,59.0,0.553517758846283,1376.1842298309384,0.026358414441347122,59.0,745.6295914649963,59000,949.4785118393946,1000.0,0.0,2.428720474243164,4.840082168579102,3119.309280187249,5.150488376617432,111.17558288574219,71.90106201171875,949.4785118393946,59.0,0.0,59,79.12776085519637,238.71969604492188,283.4951171875,237.04852294921875,-0.1556507796049118
0.09414207190275192,-229.08050537109375,0.6724205017089844,1.0,60.0,0.6033145785331726,1405.1482500373074,0.026157233864068985,60.0,758.2938797473907,60000,955.4739863556007,1000.0,0.0,2.4316155910491943,4.255394458770752,3114.0254422130834,4.119842052459717,113.75393676757812,55.21660232543945,955.4739863556007,60.0,0.0,60,79.12499573382777,242.07586669921875,289.9929504394531,240.237548828125,-0.04796447232365608
0.09474991261959076,-234.43743896484375,0.6710794568061829,1.0,61.0,0.6277753114700317,1434.4202239224849,0.029306646436452866,61.0,770.9036138057709,61000,945.9405907189679,1000.0,0.0,2.42057466506958,3.408317804336548,3190.7386570331287,3.7653541564941406,115.94937896728516,32.798492431640625,945.9405907189679,61.0,0.0,61,79.12792067332161,246.76596069335938,296.2432861328125,244.2392120361328,0.07938449829816818
0.094859778881073,-241.5045166015625,0.6707592606544495,1.0,62.0,0.6650570631027222,1461.4138986054497,0.029749590903520584,62.0,783.7102560997009,62000,960.7818302410375,1000.0,0.0,2.427358388900757,4.698833465576172,3108.0280542662886,4.988089561462402,118.72943878173828,109.48612213134766,960.7818302410375,62.0,0.0,62,79.11086976015352,251.49575805664062,302.1180419921875,248.2777862548828,-0.06019522622227669
0.09433429688215256,-250.13217163085938,0.6711995005607605,1.0,63.0,0.6149014830589294,1483.8382234851022,0.026363002136349678,63.0,796.3301610946655,63000,960.7800214637273,1000.0,0.0,2.4228408336639404,4.8387017250061035,2874.1463660235654,5.075987339019775,121.1961898803711,108.09644317626953,960.7800214637273,63.0,0.0,63,79.11291456473006,259.97113037109375,309.07275390625,257.0089416503906,-0.02626187913119793
0.0946844294667244,-251.3269500732422,0.6704545021057129,1.0,64.0,0.6626834273338318,1505.288851841696,0.028873631730675697,64.0,809.0301198959351,64000,966.7845113222907,1000.0,0.0,2.4241456985473633,5.127151966094971,2856.6784383071167,5.587795257568359,123.7763900756836,37.56308364868164,966.7845113222907,64.0,0.0,64,79.10706712406736,266.542236328125,315.8625183105469,264.03466796875,-0.10797063261270523
0.09502443671226501,-257.6264343261719,0.66984623670578,1.0,65.0,0.6344549059867859,1520.672370390497,0.027572181075811386,65.0,821.7252113819122,65000,985.1561073106703,1000.0,0.0,2.428741931915283,5.2486042976379395,2505.2175575137635,5.636122226715088,126.7071533203125,97.43914794921875,985.1561073106703,65.0,0.0,65,79.1018689699056,272.97821044921875,321.624267578125,269.0089111328125,-0.20555181801319122
0.09582102298736572,-265.6991271972656,0.6694836020469666,1.0,66.0,0.5529791116714478,1535.783220962389,0.02822083607316017,66.0,834.3555750846863,66000,1006.7185581501456,1000.0,0.0,2.4356532096862793,4.9938554763793945,2517.988508135361,5.297149658203125,129.70579528808594,97.89599609375,1006.7185581501456,66.0,0.0,66,79.10296517561001,282.5477294921875,328.89923095703125,279.7044372558594,-0.0853261724114418
