total/episodes,reference_action_mean,rollout/actions_std,train/param_noise_distance,ret_rms_std,obs_rms_std,reference_actor_Q_mean,reference_actor_Q_std,param_noise_stddev,total/epochs,ret_rms_mean,reference_perturbed_action_mean,train/loss_actor,rollout/actions_mean,rollout/episode_steps,eval/return_history,eval/episodes,reference_Q_mean,rollout/episodes,reference_perturbed_action_std,total/steps_per_second,rollout/return_history,rollout/Q_mean,obs_rms_mean,eval/Q,train/loss_critic,reference_action_std,eval/return,total/duration,rollout/return,reference_Q_std,total/steps
134.0,-0.13770227134227753,0.6664131283760071,0.20314663648605347,1.0,2.170196294784546,460.62127685546875,3.2124991416931152,0.017297050171870294,134,0.0,-0.07574108988046646,-464.3104553222656,-0.11886660754680634,1000.0,1348.0664724605688,134.0,456.82928466796875,134.0,0.7113116383552551,45.271094413694634,1142.1283511260021,323.0898132324219,0.04347142577171326,473.0751037597656,265.7523498535156,0.7248159050941467,1094.0215389835319,2959.9461143016815,868.6603148269763,5.532870292663574,134000
135.0,-0.030030906200408936,0.666601836681366,0.20335836708545685,1.0,2.1705570220947266,458.8039245605469,2.7506754398345947,0.017297050171870294,135,0.0,0.005537671968340874,-464.094970703125,-0.11870390921831131,1000.0,1354.8418594516306,135.0,456.322509765625,135.0,0.7290378212928772,45.26378977252547,1145.5923543200515,324.1475524902344,0.043491244316101074,474.4070129394531,91.17156982421875,0.714095413684845,1039.3980645763813,2982.5165033340454,867.8290942969136,3.6337249279022217,135000
136.0,-0.0761309266090393,0.6665138006210327,0.18505747616291046,1.0,2.1727237701416016,458.197509765625,2.161447763442993,0.018361167303396805,136,0.0,-0.09286338090896606,-461.80291748046875,-0.1190221831202507,1000.0,1373.3155285786063,136.0,456.16912841796875,136.0,0.7020191550254822,45.25630949075351,1158.0977578542638,325.23822021484375,0.04331609979271889,479.027587890625,335.8222961425781,0.7186669707298279,1541.5324479276046,3005.1058411598206,868.6062174448033,2.6869444847106934,136000
137.0,0.009797900915145874,0.6658444404602051,0.1753285974264145,1.0,2.173720359802246,456.83856201171875,2.5572352409362793,0.017999379770019416,137,0.0,-0.04385958984494209,-460.8227844238281,-0.11956577748060226,1000.0,1389.3807981849648,137.0,454.00115966796875,137.0,0.699862539768219,45.24787980215005,1169.1676103981688,326.3702392578125,0.043377190828323364,479.12335205078125,316.5577392578125,0.6812654733657837,1713.4319865083028,3027.7661759853363,875.0062968930414,3.5870368480682373,137000
138.0,0.07029026001691818,0.6655519604682922,0.19797399640083313,1.0,2.1766889095306396,455.6839904785156,2.488502264022827,0.017999379770019416,138,0.0,0.07373856753110886,-461.68194580078125,-0.12024256587028503,1000.0,1402.909406238292,138.0,453.512451171875,138.0,0.6981697678565979,45.239911358204004,1183.9425558803125,327.4194641113281,0.043250132352113724,473.8028869628906,133.8988800048828,0.7042934894561768,1414.3403857626722,3050.4038548469543,876.547612658059,3.0981976985931396,138000
139.0,0.06172647699713707,0.6658728122711182,0.25084206461906433,1.0,2.18174147605896,455.73455810546875,2.2944579124450684,0.018730226766195082,139,0.0,0.07359366863965988,-461.2651672363281,-0.11998265236616135,1000.0,1410.1511913610123,139.0,453.0454406738281,139.0,0.7052280306816101,45.23671316449382,1191.019871455417,328.3757629394531,0.04306170344352722,468.4112548828125,122.00077056884766,0.7111901640892029,1027.7286815496814,3072.7254540920258,872.3245811062118,4.198128700256348,139000
140.0,0.09214475005865097,0.6655082702636719,0.21739517152309418,1.0,2.1842262744903564,454.3493957519531,2.9060652256011963,0.018361167303396805,140,0.0,0.04987920820713043,-460.3052978515625,-0.12061390280723572,1000.0,1416.6608899103785,140.0,452.0100402832031,140.0,0.6989945769309998,45.23406376992104,1197.293609857789,329.3930358886719,0.04300481453537941,470.0205993652344,80.94111633300781,0.6889205574989319,1203.3430622394249,3095.0126593112946,874.29841359134,3.324268102645874,140000
141.0,0.07774176448583603,0.6653724908828735,0.2504318654537201,1.0,2.185797691345215,452.01824951171875,2.4954748153686523,0.01695622994987775,141,0.0,-2.498924732208252e-05,-459.6850891113281,-0.1205250546336174,1000.0,1426.525453326116,141.0,449.65380859375,141.0,0.7188313603401184,45.230645075572966,1197.4486818623407,330.35015869140625,0.04291120544075966,469.28533935546875,80.03898620605469,0.6881494522094727,1211.543937320801,3117.3554956912994,873.970949890678,2.8885416984558105,141000
142.0,0.11077617853879929,0.6648370027542114,0.20608705282211304,1.0,2.1863417625427246,450.03411865234375,2.916799545288086,0.01695622994987775,142,0.0,0.037174295634031296,-457.5770568847656,-0.12156450748443604,1000.0,1437.4571460809489,142.0,447.9082946777344,142.0,0.7407050132751465,45.22870806470429,1212.3144644609797,331.3338623046875,0.04281892627477646,467.0384521484375,191.43954467773438,0.7100377678871155,1167.9517753999157,3139.598853826523,877.4390182551763,3.0514116287231445,142000
143.0,0.06762801855802536,0.6645779013633728,0.1638781726360321,1.0,2.187366008758545,450.51556396484375,2.9457602500915527,0.01695622994987775,143,0.0,0.03666238859295845,-456.8863220214844,-0.1212930679321289,1000.0,1427.2108757630601,143.0,448.08544921875,143.0,0.7316861748695374,45.22619577916829,1221.9630675241372,332.31915283203125,0.04295859858393669,460.4093933105469,259.5352783203125,0.7233290076255798,969.4275195068294,3161.884335756302,881.919242330057,3.960414171218872,143000
144.0,-0.06766907125711441,0.6642540693283081,0.21294091641902924,1.0,2.187185049057007,448.04669189453125,3.2024893760681152,0.017297050171870294,144,0.0,0.01797165907919407,-456.44476318359375,-0.12165381759405136,1000.0,1430.8676574381452,144.0,445.9378967285156,144.0,0.7183870673179626,45.22266480328464,1221.5449575536636,333.2835998535156,0.043049272149801254,462.56036376953125,236.3272705078125,0.6955480575561523,1066.031263258125,3184.2440207004547,886.2832336122664,3.675748109817505,144000
145.0,-0.03903013467788696,0.664425790309906,0.19530248641967773,1.0,2.191981077194214,447.4671936035156,3.6846394538879395,0.018361167303396805,145,0.0,-0.03534950688481331,-456.5947265625,-0.12194301933050156,1000.0,1419.6936772373117,145.0,444.572998046875,145.0,0.7057435512542725,45.21491613397799,1216.356241665433,334.1020812988281,0.04113301634788513,465.535400390625,233.71566772460938,0.7053816318511963,963.5565070713179,3206.9063131809235,877.4700237779377,5.503063201904297,145000
146.0,0.14549638330936432,0.6640345454216003,0.20907549560070038,1.0,2.1927363872528076,447.197998046875,2.896421432495117,0.017644720880324885,146,0.0,0.1310504823923111,-457.6805114746094,-0.1224096417427063,1000.0,1417.205503927734,146.0,445.2372741699219,146.0,0.7221934795379639,45.20755277071584,1209.4107692781952,334.99774169921875,0.04108377918601036,460.27630615234375,144.5883331298828,0.7245286107063293,726.1018620393019,3229.548848628998,878.9606943686098,3.811123847961426,146000
147.0,0.08090472966432571,0.6635448336601257,0.17175070941448212,1.0,2.1913883686065674,446.11968994140625,2.6791186332702637,0.017999379770019416,147,0.0,0.01954009383916855,-457.1541442871094,-0.12337283790111542,1000.0,1418.2371178706026,147.0,443.48138427734375,147.0,0.7257601618766785,45.20034965880914,1223.421931224565,335.91357421875,0.04098091647028923,471.7596130371094,184.29226684570312,0.727790892124176,1519.3038772776667,3252.187231063843,882.3106917919507,3.3572397232055664,147000
148.0,-0.0021675575990229845,0.6628753542900085,0.2090100646018982,1.0,2.1909472942352295,446.5087585449219,2.561985969543457,0.018730226766195082,148,0.0,-0.06188233196735382,-457.4659729003906,-0.12414658814668655,1000.0,1402.832920987686,148.0,444.5130615234375,148.0,0.7588286399841309,45.191875219235364,1234.4090320016028,336.8204345703125,0.04085293784737587,375.8611755371094,96.83650207519531,0.7430002093315125,-663.7995181954966,3274.9249567985535,885.9347923540681,3.1798198223114014,148000
