rollout/episode_steps,total/duration,rollout/return_history,total/epochs,reference_perturbed_action_mean,train/loss_critic,total/steps,reference_action_std,reference_perturbed_action_std,reference_actor_Q_mean,eval/return,eval/episodes,train/loss_actor,total/episodes,reference_Q_mean,param_noise_stddev,rollout/actions_std,reference_action_mean,reference_Q_std,obs_rms_std,obs_rms_mean,eval/Q,eval/return_history,rollout/return,ret_rms_mean,reference_actor_Q_std,ret_rms_std,train/param_noise_distance,rollout/actions_mean,total/steps_per_second,rollout/Q_mean,rollout/episodes
148.60493827160494,120.41534996032715,149.22061523108562,13,0.5665873289108276,5.53126335144043,13000,0.6331671476364136,0.5575152039527893,63.04082107543945,246.7229393906245,13.0,-70.04395294189453,81.0,59.82777404785156,0.02901906944733551,0.43420401215553284,0.4647033214569092,33.68526077270508,1.0741381645202637,0.10519493371248245,82.3691635131836,165.93179701385296,149.22061523108562,0.0,32.444053649902344,1.0,0.23195798695087433,0.6397465467453003,107.9596580027635,38.70249557495117,81.0
156.79775280898878,129.48342609405518,160.9668535440278,14,0.6175916194915771,6.538504600524902,14000,0.5804659128189087,0.49850502610206604,68.74396514892578,187.90718263956666,14.0,-75.69043731689453,89.0,65.25408172607422,0.029602352743226954,0.44004932045936584,0.5273353457450867,34.60567092895508,1.081435203552246,0.10640043020248413,87.54505157470703,167.50146741568963,160.9668535440278,0.0,33.63719177246094,1.0,0.20108096301555634,0.637404203414917,108.12194596882671,41.228355407714844,89.0
155.93684210526317,138.6923327445984,166.81723599316823,15,0.4145216941833496,5.929295539855957,15000,0.6264857053756714,0.6728050708770752,70.4287109375,139.96057022933022,15.0,-80.91290283203125,95.0,66.97946166992188,0.030197360033365817,0.4415675401687622,0.42261362075805664,37.68213653564453,1.0842398405075073,0.11237118393182755,76.3839340209961,165.66540760326566,166.81723599316823,0.0,36.59629821777344,1.0,0.22779668867588043,0.6352092027664185,108.15305866707473,44.3057975769043,95.0
159.37,147.95749282836914,172.3381734749769,16,0.4765982925891876,6.532138824462891,16000,0.5834023356437683,0.5942466259002686,73.5958251953125,314.3702817713252,16.0,-85.71742248535156,100.0,69.9500732421875,0.02901906944733551,0.45011067390441895,0.5303177833557129,39.822906494140625,1.111993432044983,0.10974657535552979,110.90128326416016,174.9594622387694,172.3381734749769,0.0,38.62177276611328,1.0,0.21139690279960632,0.6274030208587646,108.13916682516388,47.354671478271484,100.0
161.68269230769232,157.32660174369812,181.17816974529015,17,0.47052276134490967,6.9671854972839355,17000,0.6097909808158875,0.6109959483146667,78.92173767089844,366.80011467626576,17.0,-92.31547546386719,104.0,74.986328125,0.03269941380439556,0.45789074897766113,0.4788172245025635,41.36961364746094,1.144673466682434,0.1058935597538948,116.87960815429688,186.2442064997986,174.00839736718433,0.0,40.232967376708984,1.0,0.17049159109592438,0.6208365559577942,108.05547066792188,49.933006286621094,104.0
161.62037037037038,166.88292169570923,191.47422803451005,18,0.5534438490867615,7.823030948638916,18000,0.584825336933136,0.5385303497314453,85.91720581054688,388.3207626775673,18.0,-99.431396484375,108.0,80.95697021484375,0.0314234939421342,0.4573534429073334,0.49019601941108704,44.5975227355957,1.1291522979736328,0.10789559036493301,114.27633666992188,197.47068184300798,176.85056053102144,0.0,43.160438537597656,1.0,0.18331469595432281,0.6206169128417969,107.86004833269169,53.11705017089844,108.0
166.14545454545456,176.35410070419312,202.83730087025214,19,0.3694065809249878,11.178459167480469,19000,0.5987237095832825,0.6542691588401794,90.37812805175781,334.80453654950185,19.0,-104.17587280273438,110.0,85.61705780029297,0.029019069447335507,0.4773401916027069,0.469386488199234,47.778228759765625,1.1223323345184326,0.10277886688709259,118.01290893554688,204.69877945913922,183.73492260629524,0.0,46.26067352294922,1.0,0.1820421665906906,0.6019710898399353,107.73778394793086,55.66276168823242,110.0
174.24561403508773,185.75593948364258,220.8664838739824,20,0.5625401139259338,13.270194053649902,20000,0.5451065897941589,0.5253373980522156,94.37212371826172,318.20573877606125,20.0,-109.83451080322266,114.0,89.18440246582031,0.029019069447335507,0.4859907627105713,0.5156494379043579,52.3244514465332,1.1291463375091553,0.10224882513284683,128.85891723632812,210.37412742498532,193.9002357132213,0.0,50.547828674316406,1.0,0.19982782006263733,0.5907634496688843,107.66815885185288,58.82706069946289,114.0
175.0677966101695,195.93503499031067,226.03305586738495,21,0.44131922721862793,11.075854301452637,21000,0.5594678521156311,0.6142309308052063,99.95993041992188,490.05207442168523,21.0,-116.16093444824219,118.0,94.76972198486328,0.02788675535407124,0.48720207810401917,0.4721042215824127,55.45138168334961,1.1307395696640015,0.1024392694234848,131.7677001953125,223.69212490101867,196.93761493029498,0.0,54.4207763671875,1.0,0.16329656541347504,0.5882352590560913,107.17838186028592,61.76494216918945,118.0
179.24590163934425,205.03197717666626,231.6127755474576,22,0.5502637028694153,18.8302059173584,22000,0.5372990965843201,0.5168889164924622,104.98250579833984,284.9313226008954,22.0,-121.21060180664062,122.0,100.11830139160156,0.029019069447335507,0.489197313785553,0.5183404684066772,59.25098419189453,1.1669541597366333,0.09790950268507004,135.94056701660156,226.4757247964676,196.6278235500897,0.0,57.94294738769531,1.0,0.3043976426124573,0.5831842422485352,107.30033579612633,63.92634201049805,122.0
179.88188976377953,214.31482672691345,233.97963979840642,23,0.5278224349021912,18.46449089050293,23000,0.5076211094856262,0.5151665210723877,108.10633850097656,369.5557033190097,23.0,-125.88529205322266,127.0,103.50812530517578,0.030804326970036468,0.4887009263038635,0.561085045337677,62.7830810546875,1.1703379154205322,0.09700024873018265,144.75436401367188,232.69659342788248,198.68704806697053,0.0,61.220943450927734,1.0,0.18944299221038818,0.5849230885505676,107.3187532158347,65.74662780761719,127.0
179.7890625,223.75026535987854,233.50650360538737,24,0.5739753842353821,25.468660354614258,24000,0.48499438166618347,0.5047438144683838,115.108642578125,287.1640633856261,24.0,-133.3370361328125,128.0,110.20852661132812,0.0314234939421342,0.48908141255378723,0.5652268528938293,64.86686706542969,1.1687737703323364,0.09295038878917694,134.98065185546875,234.96607134278847,197.4447333936118,0.0,62.93933868408203,1.0,0.18456102907657623,0.5894932150840759,107.2624426227989,68.71660614013672,128.0
185.9179104477612,232.93374300003052,252.59980037815035,25,0.5592352747917175,41.40495681762695,25000,0.5009225010871887,0.5446455478668213,121.70919036865234,358.1126928460461,25.0,-137.73170471191406,134.0,116.17695617675781,0.03335667202186391,0.4884316027164459,0.5839045643806458,67.46894836425781,1.1726651191711426,0.09307137876749039,159.7761688232422,239.89193620291877,203.05038966926384,0.0,65.5389633178711,1.0,0.19521787762641907,0.5910221934318542,107.32665726320606,71.26627349853516,134.0
185.1726618705036,242.18815875053406,264.9196461882273,26,0.5803712606430054,47.08641052246094,26000,0.52076256275177,0.5174422860145569,128.531494140625,318.7219917076137,26.0,-144.5738525390625,139.0,122.49974822998047,0.02960235274322695,0.48716625571250916,0.5646870732307434,66.97554016113281,1.1711443662643433,0.09553336352109909,161.35011291503906,242.9238614146378,206.9174864035025,0.0,64.77639770507812,1.0,0.20470958948135376,0.591191828250885,107.35454670507364,74.08502197265625,139.0
186.60283687943263,251.4277262687683,267.3170011849645,27,0.6926177144050598,18.847431182861328,27000,0.6017776727676392,0.39742133021354675,134.45285034179688,393.55493666072505,27.0,-152.0448760986328,141.0,127.6053466796875,0.029019069447335507,0.48376044631004333,0.4429132044315338,68.88481903076172,1.1708481311798096,0.09476185590028763,162.13809204101562,248.50279012745582,208.0968225996542,0.0,66.48062896728516,1.0,0.26081517338752747,0.5904457569122314,107.3867246094325,78.06118774414062,141.0
192.65034965034965,260.57696056365967,274.57051789420757,28,0.4281006157398224,26.932754516601562,28000,0.6227213144302368,0.6016471982002258,139.22366333007812,330.26890642410314,28.0,-156.46946716308594,143.0,132.762451171875,0.028447279136688073,0.48617789149284363,0.4332897663116455,71.31253051757812,1.1786389350891113,0.09269440919160843,180.50685119628906,251.4230085666218,213.9685097016174,0.0,68.93876647949219,1.0,0.28015413880348206,0.5857632160186768,107.45385908037531,81.38169860839844,143.0
198.013698630137,269.84533762931824,286.8511748322277,29,0.41202154755592346,20.728612899780273,29000,0.6493250131607056,0.634083092212677,141.776123046875,281.8100919673972,29.0,-160.7584686279297,146.0,135.3740234375,0.028447279136688073,0.49195346236228943,0.41561830043792725,73.81293487548828,1.1803522109985352,0.09014750272035599,172.0863800048828,252.4708390287175,218.24652924407624,0.0,71.64994049072266,1.0,0.17035286128520966,0.5774403810501099,107.46896816811706,84.33696746826172,146.0
197.75333333333333,278.9615707397461,287.0040622915411,30,0.5130907893180847,34.150604248046875,30000,0.6375097632408142,0.6005243062973022,146.24195861816406,139.3021570653933,30.0,-163.97482299804688,150.0,139.26382446289062,0.026798623766663403,0.4914757013320923,0.4662823975086212,74.67570495605469,1.1864205598831177,0.09218209981918335,141.81747436523438,248.69854962994003,220.7980973625808,0.0,72.08055877685547,1.0,0.20874488353729248,0.5783035755157471,107.54169443642883,87.89581298828125,150.0
199.71612903225807,288.28046441078186,298.81488135208144,31,0.4994507133960724,21.333251953125,31000,0.58573317527771,0.6032800078392029,146.46237182617188,406.6285942124248,31.0,-169.18682861328125,155.0,138.0797576904297,0.02788675535407124,0.4918237626552582,0.5271062850952148,77.31912231445312,1.186292052268982,0.09406639635562897,191.36837768554688,253.79306719711698,225.99151899570532,0.0,74.36211395263672,1.0,0.1913575381040573,0.5781282186508179,107.53416837787147,90.47787475585938,155.0
