#{"t_start": 1521654057.9135857, "env_id": "Ant-v2"}
r,l,t
-803.183819,1000,13.748085
-677.475244,1000,29.361493
-1910.910723,1000,44.840613
-1130.569812,1000,60.379522
-2099.019694,1000,73.839246
-2110.584675,1000,89.311952
-1256.367756,912,102.5267
-2515.72219,1000,117.049109
-2267.817072,1000,130.5655
-2311.015878,1000,145.98779
-236.366063,113,152.399102
-253.623215,121,153.433514
-2013.471321,1000,165.750192
-2043.543926,1000,177.326119
-215.501289,96,178.332129
-19.211129,12,178.775332
-429.92675,202,180.781754
-58.351252,48,181.281785
-91.804968,56,181.793359
-2100.635752,1000,193.194809
-145.917179,63,193.72034
-2365.271862,1000,204.176074
-2341.10728,1000,217.813191
-64.316783,28,218.289477
-60.94719,45,218.364586
-384.986683,205,220.808271
-56.204932,33,220.860781
-261.789725,147,223.683361
-77.452576,45,224.177145
-2195.960299,1000,235.813104
-2383.167774,1000,246.671234
-40.683119,25,247.13254
-234.15394,138,248.187068
-30.707265,26,248.648796
-110.616828,84,249.20402
-136.741767,103,250.633836
-769.855268,423,254.663019
-162.059002,94,256.11207
-42.55253,41,256.595112
-2036.965587,1000,268.989476
-213.078119,210,270.999701
-651.141311,515,275.992633
-18.990437,21,276.445269
-217.271796,129,277.481286
-26.121369,20,277.934018
-59.893221,71,280.809816
-51.704852,71,281.344493
-24.701943,26,281.810086
-461.559124,284,284.760984
-194.038017,137,285.813215
-18.489245,29,286.279043
-43.712354,29,286.744813
-131.93483,129,287.785411
-24.032254,18,287.813715
-2200.85321,1000,300.575697
-263.448646,199,302.572
-783.848452,514,311.630738
-2229.255694,1000,325.161831
-184.008881,123,326.190197
-85.577605,57,326.696017
-630.146115,423,332.459619
-44.250704,21,332.493016
-98.255002,47,332.988106
-95.852856,61,333.505058
-32.238059,25,333.966416
-64.715088,37,334.442607
-25.221217,20,334.474725
-32.010985,17,334.502061
-59.873314,43,334.99233
-2402.857317,1000,345.1554
-38.512124,66,346.09375
-46.193686,40,346.156226
-46.910579,52,346.658035
-95.499852,64,347.597018
-40.046433,30,347.643689
-151.191313,121,349.090821
-44.048378,31,349.139057
-47.969502,31,349.60978
-49.646704,84,350.582981
-20.053157,17,350.610719
-456.787264,204,355.173158
-122.888896,90,356.152207
-329.52705,213,358.163723
-9.831308,12,358.183289
-81.181289,69,359.129505
-60.695673,37,359.18713
-45.155634,37,359.663932
-433.301734,233,362.118579
-10.27019,17,362.145154
-132.133346,118,363.587165
-75.833806,57,364.096449
-27.464509,17,364.123464
-54.19442,38,367.014807
-123.098633,99,368.006466
-2376.186543,1000,380.273057
-11.61592,19,380.303025
-68.541589,49,380.797017
-245.570837,242,383.262828
-110.941346,100,384.255605
-63.539125,59,384.768752
-236.701892,103,385.766374
-34.10286,38,386.244317
-29.507295,26,386.284344
-40.901134,49,386.77741
-1381.071706,1000,397.975671
-1461.586436,1000,409.186297
-21.45066,13,409.626838
-17.648884,37,409.682213
-26.23487,31,410.151788
-68.42312,60,410.663996
-2454.407416,1000,420.961709
-41.549565,31,421.432475
-21.440612,26,421.475158
-2272.924386,1000,432.751693
-79.446909,49,434.666973
-40.828611,62,435.599807
-26.88238,16,435.625575
-135.161432,111,436.632488
-208.85591,200,438.617353
-2500.525786,1000,450.02142
-2522.217473,1000,460.251277
-35.287916,51,460.751854
-42.449038,51,461.246994
-98.596141,119,462.688769
-2541.78498,1000,475.878991
-8.739097,11,475.897543
-2250.994457,1000,486.23037
-2.540609,13,486.251674
-301.567228,262,488.74366
-1506.529007,710,496.602471
-12.682917,18,496.631352
-98.980378,73,497.165216
-7.123048,12,497.602735
-21.047129,24,497.640583
-181.430971,219,499.652591
-33.548101,50,500.303776
-63.983012,62,501.234331
-26.599537,21,501.269391
-16.20706,15,501.292973
-3.604728,13,501.734335
-9.147142,51,502.239198
-534.382785,366,505.730672
-8.013442,15,505.754273
-70.084853,102,506.746923
-10.135309,12,507.185448
-4.240922,21,507.220709
-594.542618,1000,521.699437
-14.857805,27,522.161515
-23.20512,59,522.672149
-20.280814,16,522.696752
-52.535529,102,523.693074
-1518.26859,1000,535.302369
-123.814289,135,537.375107
-40.046362,33,537.425508
-321.974151,301,540.425385
-1536.165522,1000,554.631136
-830.243157,1000,567.179099
-1293.947462,1000,582.42736
-2595.18534,1000,596.282561
-1000.456241,1000,611.54251
-1268.389571,1000,626.740342
-1152.973074,1000,642.189329
-1259.944676,1000,657.61957
-1400.974864,1000,673.117571
-2319.699976,1000,687.46479
-1158.676587,1000,700.683051
-150.757341,207,703.102958
-126.242514,136,704.160635
-7.523519,13,704.60424
-329.524333,247,709.040258
-206.883671,205,711.050503
-304.840512,293,713.620826
-596.433311,436,718.100145
-118.143068,126,719.933721
-1232.395139,1000,734.208591
-935.12595,1000,749.42421
-889.479534,1000,762.984154
-2544.854598,1000,775.571265
-2683.141655,1000,789.842109
-2496.432945,1000,804.356286
-739.166577,1000,817.256174
-691.168978,416,821.260732
-780.795008,1000,833.902436
-2.99429,48,834.395052
-1043.853371,1000,848.689157
-1721.053793,1000,863.034791
-365.532353,378,866.981849
-537.608504,1000,881.393479
3.441341,24,881.432424
-485.597068,1000,896.288826
-19.629911,57,896.798091
-76.613636,126,903.572063
-1550.40024,1000,918.885861
-995.723164,1000,933.538798
-599.923453,1000,948.947973
-303.941241,1000,962.793816
-406.952467,1000,978.186827
-720.180301,677,984.6716
-661.301781,1000,1000.106461
-1529.822766,1000,1015.515834
-820.814845,1000,1028.505745
-625.429121,1000,1042.931087
-205.214232,1000,1058.289797
-632.727707,1000,1072.571407
-40.081359,1000,1087.895686
-234.973384,414,1096.984482
-1705.787729,1000,1108.24937
-3.615012,14,1108.273182
-618.464032,1000,1122.52993
-224.011586,265,1125.031232
-172.862043,1000,1140.3288
-92.084898,1000,1153.414289
-625.226412,1000,1167.796265
-41.284528,488,1172.74336
-98.647008,1000,1188.087808
-2262.63044,1000,1203.085503
-84.871502,575,1214.117053
-935.714534,1000,1229.620437
-57.781794,185,1231.585631
-1066.715515,1000,1246.869858
-571.818153,1000,1262.120828
-538.349708,1000,1277.221169
-358.666891,1000,1292.481075
-8.574854,1000,1306.143
-642.088051,1000,1321.654382
-393.014462,995,1337.075443
-1.209411,15,1337.098794
-57.067793,1000,1352.433621
-669.309381,1000,1366.997433
-103.555507,1000,1382.323855
140.596228,826,1396.00985
271.682616,1000,1411.219085
-35.31723,418,1415.203411
208.769626,1000,1429.439433
-8.209985,1000,1444.855985
-132.165458,1000,1459.551395
-21.529082,1000,1475.174733
-87.728735,1000,1490.897543
-28.185098,1000,1506.183527
98.08619,1000,1521.41876
-68.199959,1000,1534.358469
25.345779,85,1538.95745
205.096725,1000,1554.307773
329.740573,1000,1568.527414
-2.598982,81,1569.070336
367.569204,1000,1583.215852
4.903379,12,1583.654377
123.334326,291,1586.638444
54.04004,1000,1602.019609
-65.15127,132,1603.072133
341.907033,1000,1618.512651
51.011718,1000,1633.804459
42.366583,139,1635.274354
267.736318,1000,1650.518981
282.242437,1000,1665.835944
143.343378,1000,1681.228603
61.58843,1000,1695.729084
162.879753,1000,1710.980239
-116.531711,226,1713.01611
108.037681,1000,1727.601642
-29.564995,1000,1742.950607
-2057.276973,1000,1758.44571
-307.644473,1000,1773.89404
-320.762004,1000,1789.369847
11.706938,560,1800.645276
208.357862,1000,1816.006409
-786.025908,1000,1830.370476
-514.024191,1000,1845.738233
-6.824928,1000,1861.153631
131.412174,1000,1876.673407
590.236864,1000,1892.004816
205.08824,1000,1907.353834
-56.825982,527,1916.785053
134.127913,1000,1932.374169
182.271052,1000,1947.730046
-43.00658,1000,1963.020281
96.373897,1000,1978.48775
452.914758,1000,1993.855399
568.465916,1000,2009.213724
-290.409644,1000,2024.633197
315.504188,1000,2040.106681
304.232907,1000,2055.57353
-506.472407,1000,2071.039346
226.792543,1000,2086.841259
189.106581,1000,2102.305492
483.930006,1000,2117.654654
1.582965,1000,2131.972444
-7.574175,130,2133.432931
242.927665,1000,2148.718874
541.658812,1000,2164.0437
165.580579,1000,2179.351349
259.204786,1000,2194.849712
335.608124,1000,2210.322419
-108.866549,1000,2225.732938
-350.03954,1000,2241.072023
280.947314,1000,2256.437057
383.043834,1000,2271.834669
227.029355,1000,2287.341763
241.544597,1000,2302.661468
-347.920226,1000,2317.111476
135.624094,1000,2332.438318
157.49888,1000,2347.84598
-67.777616,1000,2363.187492
123.961761,1000,2378.549978
179.270501,1000,2393.934034
4.18324,1000,2409.412009
316.653458,1000,2424.915917
0.197291,44,2425.406971
-300.374899,1000,2440.996008
32.169206,1000,2456.376802
114.339357,1000,2471.77962
99.855578,1000,2487.266721
-140.782067,1000,2501.724428
336.590169,1000,2517.07436
324.027808,942,2530.116628
190.7204,1000,2545.456628
-1067.347811,1000,2560.877143
485.823452,1000,2576.412103
335.616797,1000,2591.877707
343.348239,1000,2607.269772
109.26194,1000,2622.770828
335.507146,1000,2638.000704
205.42601,1000,2651.765239
131.447036,1000,2667.085307
53.675853,508,2672.076163
674.987124,1000,2687.380501
566.089108,1000,2702.735605
164.895805,373,2711.727387
399.619126,1000,2727.027776
471.784748,1000,2741.663182
320.438546,1000,2755.549333
-798.343122,1000,2771.024481
567.948868,1000,2786.918032
330.591954,1000,2802.708272
226.415592,1000,2818.491606
245.3613,1000,2834.086601
-2.081672,1000,2848.593582
-13.840155,1000,2864.116128
443.946558,1000,2879.728093
113.968178,1000,2895.127854
127.347812,1000,2910.553837
2.608999,16,2910.580452
125.02363,1000,2924.889536
685.211583,1000,2940.350528
318.824443,1000,2956.145521
167.188715,470,2961.071548
237.505309,1000,2975.649328
186.1516,1000,2991.191287
-0.330488,1000,3006.73776
187.919667,1000,3022.09856
312.369279,1000,3037.565535
-461.394695,1000,3050.624524
265.260881,1000,3065.755348
429.346166,1000,3081.210999
328.971459,1000,3096.571096
377.677512,1000,3110.983769
347.011645,1000,3126.571674
437.353305,1000,3142.0168
539.305903,1000,3157.530766
-177.094768,1000,3173.068759
31.612736,492,3183.481431
177.067821,1000,3199.011589
-286.918417,1000,3214.104496
24.011326,1000,3229.633071
478.984687,1000,3245.050863
402.954776,1000,3260.461516
283.639157,1000,3275.816194
334.330976,1000,3291.305604
92.615683,200,3293.299191
180.14789,1000,3308.885047
-158.011707,1000,3323.879619
-1.303836,12,3323.898641
-328.982825,1000,3338.844535
258.658502,1000,3354.330252
151.799985,1000,3369.263695
-163.951586,1000,3384.065227
-258.419536,1000,3399.547892
181.68495,1000,3415.025602
236.954605,1000,3428.340795
-263.177499,1000,3443.985681
274.948329,1000,3459.517294
197.227559,1000,3475.020761
178.785108,1000,3490.598666
360.112332,1000,3506.04267
-1566.464736,1000,3521.543362
112.002672,1000,3537.024182
-60.386641,1000,3552.602192
250.767635,1000,3567.119931
294.407326,1000,3582.62898
382.557561,1000,3598.071038
395.658008,1000,3612.876885
-2729.446827,1000,3628.533998
334.491324,1000,3644.072169
8.98826,302,3647.089293
-15.573153,18,3647.116802
-544.693231,1000,3661.9332
-26.737945,16,3662.380844
-12.942104,17,3662.408564
110.441887,1000,3676.823384
29.725308,162,3678.386075
-1670.521568,1000,3694.385699
621.563718,1000,3710.270819
515.656049,1000,3726.281229
179.548944,1000,3741.185372
414.856806,1000,3756.785688
-128.414947,1000,3771.480525
-261.81994,1000,3787.009879
-77.480488,1000,3802.416796
457.607167,1000,3817.910287
46.063704,1000,3833.511456
175.012653,1000,3849.219379
114.951906,1000,3864.817589
627.136615,1000,3880.304693
462.287432,1000,3895.962365
580.334049,1000,3911.522367
438.857307,1000,3927.040114
-102.701556,1000,3942.695196
413.588572,1000,3957.314444
-599.18296,1000,3972.969126
453.695794,1000,3988.474875
304.214954,1000,4004.068687
384.360821,1000,4019.699919
-224.888514,1000,4035.311178
421.042241,974,4050.800843
591.26769,1000,4066.294272
430.90705,1000,4081.840789
295.640339,1000,4097.498647
464.295997,1000,4112.104793
150.097643,1000,4127.885594
469.713774,1000,4142.52882
-8.249613,1000,4158.129542
-72.268613,1000,4173.79259
577.10683,1000,4189.46457
423.486797,1000,4205.13141
278.167054,1000,4220.838763
222.099871,1000,4236.378371
135.378532,378,4245.484831
49.187681,1000,4260.995261
530.045964,1000,4274.933832
424.441486,1000,4290.086685
-1625.897884,1000,4304.030568
-236.433077,1000,4319.655062
372.929469,1000,4335.183329
45.803474,1000,4348.924685
562.399622,1000,4363.995073
252.250757,1000,4377.428072
190.887901,1000,4393.136479
540.181955,1000,4408.901828
-1467.878956,1000,4424.477384
423.432832,1000,4440.103793
275.073913,1000,4455.948123
-186.605075,1000,4471.546835
242.839131,1000,4487.416823
88.078557,1000,4502.911577
-110.456364,1000,4518.549212
7.89161,1000,4534.159445
-198.721329,1000,4549.931372
220.258453,1000,4565.610821
4.840041,1000,4581.563827
412.337872,1000,4597.479727
-472.714314,1000,4612.604889
110.921863,1000,4628.471403
319.309023,1000,4644.46827
140.633965,1000,4659.440577
321.92825,1000,4674.59842
252.425256,1000,4690.347978
552.494295,1000,4706.041637
-162.611054,1000,4720.621644
11.873575,1000,4736.194422
-191.672808,1000,4751.908388
515.803313,1000,4767.428357
-163.403442,355,4770.89899
-7.879218,1000,4786.347399
376.848718,984,4801.845919
475.230638,1000,4816.814634
324.068076,1000,4832.268705
-23.684156,135,4833.730171
271.71257,1000,4848.541711
-8.673281,119,4849.569305
236.426321,1000,4865.244867
-10.760706,20,4865.696223
-111.811591,1000,4881.242829
-253.428141,1000,4896.933851
93.897414,199,4898.923348
-1668.410506,1000,4914.712311
79.079993,354,4923.215965
-14.485663,240,4925.396617
392.091783,1000,4941.277128
484.846855,1000,4957.428159
-2015.941414,1000,4973.392211
333.37762,1000,4989.395869
454.096265,1000,5004.928009
-2820.34686,1000,5020.909647
392.017789,1000,5035.559874
464.434352,1000,5051.214482
291.747911,1000,5066.263618
543.828622,1000,5081.934325
165.40753,1000,5096.205702
153.753436,1000,5111.194276
445.390076,1000,5126.796405
-185.906004,1000,5141.446785
-37.26533,1000,5157.051637
-215.824881,1000,5172.753471
190.959996,1000,5188.320271
-70.105725,1000,5204.055634
155.992849,1000,5219.209138
2.502115,1000,5234.999992
197.958678,1000,5250.656327
191.192581,1000,5265.784509
561.07449,1000,5283.088076
-385.277669,1000,5299.351193
520.258434,1000,5314.642574
265.484621,1000,5329.826806
