obs_rms_std,eval/episodes,param_noise_stddev,rollout/episodes,ret_rms_std,total/steps_per_second,reference_actor_Q_mean,eval/return_history,rollout/episode_steps,train/param_noise_distance,eval/Q,reference_Q_std,reference_actor_Q_std,total/epochs,rollout/actions_mean,reference_action_std,total/duration,ret_rms_mean,reference_Q_mean,rollout/Q_mean,rollout/actions_std,reference_perturbed_action_std,total/episodes,train/loss_critic,rollout/return,reference_action_mean,rollout/return_history,eval/return,obs_rms_mean,train/loss_actor,total/steps,reference_perturbed_action_mean
0.350309282541275,11.0,0.023313810312614227,12.0,1.0,68.21199372018488,-13.565017700195312,-1585.8695516765474,845.5,0.24916216731071472,-19.586118698120117,2.443319082260132,2.267448663711548,11,-0.12111327052116394,0.6825146675109863,161.261962890625,0.0,-13.930070877075195,-8.72452163696289,0.8171727061271667,0.8155049085617065,12.0,1.3391244411468506,-1464.3880119321484,-0.4843127727508545,-1464.3880119321484,-898.7146800568311,0.02186320722103119,19.485427856445312,11000,0.23862075805664062
0.3590749502182007,12.0,0.02152991267583435,13.0,1.0,69.42604355127328,-15.130663871765137,-1511.9456918222015,857.3846153846154,0.2038910835981369,-25.356365203857422,2.867292642593384,2.7875330448150635,12,-0.15460309386253357,0.764717161655426,172.84579944610596,0.0,-15.153038024902344,-9.991923332214355,0.8156216740608215,0.651343047618866,13.0,2.0914711952209473,-1506.6251895697192,-0.054144613444805145,-1506.6251895697192,-698.7832334243988,0.02039785124361515,22.549936294555664,12000,-0.5535774230957031
0.3761783540248871,13.0,0.019106704324195603,19.0,1.0,70.56952525040691,-16.287418365478516,-1435.1608967158684,661.0526315789474,0.19830483198165894,-29.678089141845703,4.589452743530273,4.319489002227783,13,-0.165002703666687,0.7697741389274597,184.21549463272095,0.0,-16.582626342773438,-11.36557674407959,0.8162855505943298,0.715136706829071,19.0,3.0113425254821777,-1181.287725094165,0.0017743706703186035,-1181.287725094165,-513.7433554398694,0.019716089591383934,25.98956871032715,13000,-0.14451780915260315
0.3820781111717224,14.0,0.019490749081111935,21.0,1.0,71.97130958616417,-16.787368774414062,-1336.1547386492082,648.7142857142857,0.19878067076206207,-25.66532325744629,5.706201553344727,5.77860164642334,14,-0.16018378734588623,0.7796485424041748,194.52195715904236,0.0,-17.182071685791016,-12.970839500427246,0.8215295672416687,0.8067965507507324,21.0,3.746051073074341,-1175.7628432495876,-0.005664117634296417,-1175.7628432495876,-49.074683782626416,0.018881775438785553,29.43340301513672,14000,-0.1600397676229477
0.38035792112350464,15.0,0.019490749081111935,22.0,1.0,72.00508604040206,-17.95262908935547,-1341.1246552172374,664.6818181818181,0.18837840855121613,-17.37362289428711,5.022510528564453,4.461459159851074,15,-0.16558657586574554,0.816617488861084,208.31861782073975,0.0,-18.043514251708984,-14.465102195739746,0.8258069753646851,0.8090977072715759,22.0,3.8714780807495117,-1229.831435010391,0.24154424667358398,-1229.831435010391,-1410.7034871696442,0.017529090866446495,32.4769401550293,15000,0.07411065697669983
0.38532644510269165,16.0,0.019490749081111935,27.0,1.0,72.81875548967061,-18.725418090820312,-1287.992035343285,590.1481481481482,0.2482379525899887,-36.23299789428711,5.720284938812256,5.506258487701416,16,-0.17344160377979279,0.7854273319244385,219.7236123085022,0.0,-18.974876403808594,-15.04963493347168,0.8276556730270386,0.8035255670547485,27.0,2.933701753616333,-1109.7723865938672,-0.1263456791639328,-1109.7723865938672,-491.0027372339979,0.016877947375178337,33.74198913574219,16000,-0.12547950446605682
0.3935756981372833,17.0,0.017644720880324885,29.0,1.0,73.48119257929238,-19.21339988708496,-1241.6799384880956,556.0689655172414,0.23405569791793823,-32.663108825683594,6.710679531097412,6.847006320953369,17,-0.14762674272060394,0.7154260277748108,231.35171604156494,0.0,-19.636974334716797,-16.228513717651367,0.8350329995155334,0.7927154302597046,29.0,4.393113613128662,-1044.9343702995923,-0.23298677802085876,-1044.9343702995923,-500.68638880506603,0.017596662044525146,35.081199645996094,17000,-0.10106223821640015
0.3995029628276825,18.0,0.017644720880324885,30.0,1.0,74.31485980318703,-19.87042999267578,-1184.9141015562136,570.8666666666667,0.21414370834827423,-31.001476287841797,8.136700630187988,7.87781286239624,18,-0.128009632229805,0.6911612749099731,242.21266174316406,0.0,-20.30727195739746,-18.25705909729004,0.8421189188957214,0.7402129769325256,30.0,3.4392342567443848,-1083.3019012568793,-0.2535035014152527,-1083.3019012568793,-219.89487371422328,0.017958752810955048,38.103939056396484,18000,-0.19884401559829712
0.40982770919799805,19.0,0.01662212523270047,37.0,1.0,75.19668609465808,-19.834705352783203,-1128.659407551864,511.4864864864865,0.24646788835525513,-27.395416259765625,9.386187553405762,9.094985008239746,19,-0.1324460357427597,0.7310844659805298,252.6707091331482,0.0,-20.16436004638672,-18.959497451782227,0.8390935063362122,0.790286660194397,37.0,5.486144542694092,-978.5130540403991,-0.20573458075523376,-978.5130540403991,-116.07491547356724,0.01766996644437313,39.898948669433594,19000,-0.10653436183929443
0.4152829051017761,20.0,0.017297050171870294,39.0,1.0,75.45471987635563,-21.307416915893555,-1107.6336830403359,488.71794871794873,0.21482804417610168,-36.095458984375,11.317239761352539,10.923407554626465,20,-0.13295447826385498,0.7158180475234985,265.0596282482147,0.0,-21.664325714111328,-19.95263671875,0.8394951820373535,0.7388656735420227,39.0,4.4266133308410645,-933.5793469704569,-0.16059620678424835,-933.5793469704569,-708.1449173213038,0.01732023060321808,41.282989501953125,20000,-0.16814780235290527
0.4199174642562866,21.0,0.018361167303396805,45.0,1.0,75.71559259218549,-21.480525970458984,-1104.9700426160973,465.6666666666667,0.24474428594112396,-53.29105758666992,11.827462196350098,11.541971206665039,21,-0.12435890734195709,0.6946074366569519,277.35370326042175,0.0,-21.80190086364746,-20.597749710083008,0.8369474411010742,0.6968501806259155,45.0,7.723991870880127,-879.4036255629583,0.13275401294231415,-879.4036255629583,-1051.6972341313217,0.017428088933229446,42.439720153808594,21000,0.10587170720100403
0.42720791697502136,22.0,0.017999379770019416,54.0,1.0,75.83673820344823,-22.040035247802734,-1107.4310338817759,402.75925925925924,0.21048066020011902,-48.29195785522461,12.577802658081055,12.406282424926758,22,-0.11674470454454422,0.6489149332046509,290.09686493873596,0.0,-22.31686782836914,-21.35901641845703,0.834705114364624,0.6651510000228882,54.0,6.799017429351807,-751.5412775677959,-0.22281807661056519,-751.5412775677959,-1159.1118504610265,0.017559608444571495,43.606048583984375,22000,-0.16298262774944305
0.42671504616737366,23.0,0.017999379770019416,56.0,1.0,75.72799038652201,-21.490991592407227,-1128.7647098684947,409.7857142857143,0.20557530224323273,-55.42820358276367,15.026588439941406,14.436859130859375,23,-0.11960841715335846,0.7204830050468445,303.71861028671265,0.0,-22.036518096923828,-22.577306747436523,0.8358034491539001,0.7191072702407837,56.0,10.131296157836914,-768.7059079457784,-0.07621723413467407,-768.7059079457784,-1598.1055815763086,0.017286594957113266,45.61031723022461,23000,-0.08047325909137726
0.4292018711566925,24.0,0.01662212523270047,57.0,1.0,75.66140478519145,-23.516639709472656,-1147.789224986898,411.6140350877193,0.21084922552108765,-63.29289245605469,13.802153587341309,12.969368934631348,24,-0.11709728091955185,0.7752408385276794,317.20267510414124,0.0,-23.700313568115234,-23.494159698486328,0.8349930047988892,0.7620740532875061,57.0,8.360115051269531,-768.9715666179245,0.04058966040611267,-768.9715666179245,-1585.3530727101731,0.017464369535446167,48.109500885009766,24000,-0.041691169142723083
0.42847123742103577,25.0,0.016294603698363365,60.0,1.0,76.09970336707556,-26.400592803955078,-1123.1989122401803,410.7,0.1813892275094986,-60.338050842285156,12.948384284973145,13.058451652526855,25,-0.11556588858366013,0.7774418592453003,328.51639223098755,0.0,-26.55500030517578,-24.746379852294922,0.8362212777137756,0.7718780636787415,60.0,5.131174087524414,-772.1703579656544,0.010126844048500061,-772.1703579656544,-533.031406318958,0.017883187159895897,50.841583251953125,25000,0.1299910843372345
0.4336845874786377,26.0,0.015350253774398782,69.0,1.0,76.764570450541,-24.869373321533203,-1081.620162246284,367.18840579710144,0.2357095330953598,-31.148193359375,16.486204147338867,16.09245491027832,26,-0.10434062033891678,0.7131773233413696,338.69791555404663,0.0,-25.398006439208984,-26.039134979248047,0.8389836549758911,0.7529723644256592,69.0,11.075599670410156,-687.141808985794,-0.035008981823921204,-687.141808985794,-42.15141239887713,0.01773371361196041,52.214412689208984,26000,-0.041290923953056335
0.4385596513748169,27.0,0.016294603698363365,80.0,1.0,76.87668947145939,-25.046897888183594,-1082.9423305685011,335.9,0.1811087429523468,-69.47635650634766,17.27303695678711,16.892606735229492,27,-0.09625004231929779,0.6884739995002747,351.21179366111755,0.0,-25.92038345336914,-26.76261329650879,0.8389400839805603,0.6682941317558289,80.0,10.873210906982422,-629.9464233173061,-0.009171649813652039,-629.9464233173061,-1117.3187069461449,0.017807235941290855,52.28069305419922,27000,0.01241631805896759
0.44194695353507996,28.0,0.0156587938752642,92.0,1.0,77.01388170083771,-23.28285026550293,-1079.5187896431094,304.0869565217391,0.23532544076442719,-68.46351623535156,18.126781463623047,18.206050872802734,28,-0.09000398218631744,0.664330780506134,363.57081842422485,0.0,-24.070533752441406,-26.90471076965332,0.8372847437858582,0.6803341507911682,92.0,10.75468635559082,-567.1824409244225,0.10303585231304169,-567.1824409244225,-987.0831846575262,0.01767934113740921,52.31757736206055,28000,0.13074436783790588
0.44356289505958557,29.0,0.016294603698363365,94.0,1.0,77.16261622552992,-23.576637268066406,-1060.1423902307617,299.0744680851064,0.19021278619766235,4.113020896911621,18.97319984436035,18.436054229736328,29,-0.0841904953122139,0.7263743877410889,375.82966232299805,0.0,-24.115724563598633,-28.448558807373047,0.8399391770362854,0.6645775437355042,94.0,13.304590225219727,-557.0008257259229,0.08009673655033112,-557.0008257259229,-517.6032066850306,0.017237307503819466,55.940433502197266,29000,-0.01665559411048889
0.4443633258342743,30.0,0.015973535632157008,104.0,1.0,77.52363037881706,-23.271074295043945,-1041.8246162179764,286.5192307692308,0.21719114482402802,-85.80996704101562,20.201364517211914,19.571712493896484,30,-0.07941187173128128,0.608683168888092,386.9787812232971,0.0,-23.73064422607422,-28.799583435058594,0.8374586701393127,0.6318076848983765,104.0,10.345433235168457,-534.3815976798368,0.004290983080863953,-510.5354656009571,-510.6091698472005,0.017628533765673637,55.301578521728516,30000,0.07428748905658722
0.4406074285507202,31.0,0.0156587938752642,105.0,1.0,77.85605290581026,-22.812238693237305,-1024.4334293290246,293.3142857142857,0.16949878633022308,-69.32252502441406,20.390451431274414,20.074373245239258,31,-0.07960011810064316,0.6340646743774414,398.17071175575256,0.0,-23.501785278320312,-29.069068908691406,0.8351466059684753,0.6544998288154602,105.0,8.243476867675781,-542.4453129959617,0.19116434454917908,-503.35598571530915,-502.6978226604686,0.018512628972530365,56.803314208984375,31000,0.14920639991760254
0.43936923146247864,32.0,0.0156587938752642,110.0,1.0,78.33564809500663,-21.89322853088379,-994.0522057027837,290.3545454545455,0.17970991134643555,-33.223167419433594,20.399446487426758,20.01455307006836,32,-0.0763559341430664,0.6264969706535339,408.4985671043396,0.0,-22.326215744018555,-29.263843536376953,0.8336322903633118,0.6305267214775085,110.0,14.03616714477539,-532.2918348563594,0.15672162175178528,-414.69434968937566,-52.23427328931838,0.019109314307570457,56.117000579833984,32000,0.23037368059158325
0.4418254494667053,33.0,0.016294603698363365,113.0,1.0,78.62352057747191,-20.13383674621582,-978.90909783275,292.0,0.20339268445968628,-84.70449829101562,20.509323120117188,20.196887969970703,33,-0.07649761438369751,0.5965880751609802,419.7217290401459,0.0,-20.957382202148438,-31.00220489501953,0.8363445997238159,0.5864471197128296,113.0,15.498893737792969,-540.4380480238793,0.2005288153886795,-414.8337196229202,-494.3296459916757,0.01865878328680992,58.37620544433594,33000,0.2878066599369049
0.4470783472061157,34.0,0.01695622994987775,114.0,1.0,78.85599626890796,-16.73187255859375,-962.7007142353671,298.2105263157895,0.18603268265724182,-64.87740325927734,20.62731170654297,19.654489517211914,34,-0.07016213238239288,0.5542066097259521,431.1656894683838,0.0,-18.329933166503906,-32.87737274169922,0.838807225227356,0.6101561188697815,114.0,13.397461891174316,-555.6352966063971,0.3889135718345642,-417.12752422999586,-427.82405552172605,0.01875452511012554,58.0062141418457,34000,0.20332087576389313
0.4501468539237976,35.0,0.016294603698363365,119.0,1.0,79.08644891428821,-14.744550704956055,-951.7056605500306,289.3613445378151,0.2214733362197876,-83.14778137207031,19.74217414855957,19.17817497253418,35,-0.06487917900085449,0.5690542459487915,442.5536925792694,0.0,-15.640145301818848,-33.93010711669922,0.8389222025871277,0.556169867515564,119.0,16.81777572631836,-536.4167987713262,0.24978281557559967,-413.89132276998686,-577.87383524859,0.018834367394447327,58.880191802978516,35000,0.2926340699195862
0.45167601108551025,36.0,0.016294603698363365,120.0,1.0,79.51078951677252,-13.274506568908691,-926.1585826859292,295.28333333333336,0.2058717906475067,-25.021780014038086,19.809268951416016,19.510496139526367,36,-0.06190282478928566,0.5910817980766296,452.76874017715454,0.0,-13.929277420043945,-35.9905891418457,0.8418470621109009,0.5926375985145569,120.0,15.440054893493652,-552.7843736629534,0.06869684159755707,-417.8902231074303,-32.010857442380306,0.01857795938849449,61.281166076660156,36000,0.03393201529979706
0.4518182873725891,37.0,0.0156587938752642,124.0,1.0,79.40405221702292,-12.009060859680176,-941.6374929581237,295.60483870967744,0.19221056997776031,-109.0309829711914,19.896141052246094,19.430809020996094,37,-0.05225306376814842,0.597222089767456,465.9711811542511,0.0,-12.812233924865723,-37.38848114013672,0.8436654210090637,0.5717153549194336,124.0,16.933204650878906,-556.7151242471881,0.25315144658088684,-395.70959773675577,-1498.8782627571265,0.018701914697885513,65.54666137695312,37000,0.3416232168674469
0.45178118348121643,38.0,0.015047793132436803,126.0,1.0,79.78036259880282,-10.100984573364258,-918.3688621459993,298.93650793650795,0.2263440191745758,-20.8859920501709,20.208559036254883,19.837770462036133,38,-0.043542955070734024,0.5833306908607483,476.30768728256226,0.0,-10.958465576171875,-39.26620864868164,0.8462036848068237,0.604203462600708,126.0,11.842916488647461,-568.1206308210964,0.22973865270614624,-416.75549977815115,-57.429522097395605,0.018844394013285637,66.50223541259766,38000,0.12838877737522125
0.4550791084766388,39.0,0.014175701821503062,129.0,1.0,80.13285364565111,-8.850432395935059,-896.4387815108445,301.86821705426354,0.18477658927440643,-22.27246856689453,20.65304946899414,19.90317726135254,39,-0.03884708881378174,0.6470950841903687,486.6917653083801,0.0,-9.774406433105469,-40.63106155395508,0.8474109768867493,0.5677073001861572,129.0,16.210437774658203,-574.7155176532685,0.14159807562828064,-438.3520503858346,-63.09571737495988,0.018536172807216644,70.10639953613281,39000,0.1833556592464447
0.4583190083503723,40.0,0.014460633428115275,135.0,1.0,80.51635268372925,-8.771561622619629,-874.3091823223695,296.27407407407406,0.17623385787010193,-15.819021224975586,19.7166690826416,19.94303321838379,40,-0.032411158084869385,0.6074930429458618,496.79349184036255,0.0,-9.349865913391113,-41.78055191040039,0.8474579453468323,0.6285277009010315,135.0,17.550352096557617,-562.7118165016939,0.13612455129623413,-406.6770926337153,-11.254813971854212,0.018502304330468178,72.58866882324219,40000,0.1303764283657074
0.45891231298446655,41.0,0.015350253774398782,146.0,1.0,80.19952346689713,-7.9376912117004395,-876.4729429269086,278.93835616438355,0.18802963197231293,17.170230865478516,22.02550506591797,21.49789810180664,41,-0.030540285632014275,0.6763374209403992,511.2249827384949,0.0,-8.623724937438965,-41.131065368652344,0.8436229228973389,0.6125514507293701,146.0,20.469144821166992,-525.6578227249403,-0.02149355411529541,-371.12985746919566,-963.0233671084732,0.018609441816806793,72.80492401123047,41000,0.0051808953285217285
0.45640408992767334,42.0,0.0156587938752642,151.0,1.0,80.32405288307217,-8.945453643798828,-869.6550634277351,277.6754966887417,0.16900089383125305,-82.233642578125,21.955238342285156,21.943479537963867,42,-0.030708111822605133,0.6085878610610962,522.8819823265076,0.0,-9.58841609954834,-39.59244918823242,0.8392465710639954,0.6557095646858215,151.0,21.79351234436035,-512.9236026741003,0.12451210618019104,-370.6791445255985,-590.1220039616206,0.01911124214529991,69.53289031982422,42000,0.23730674386024475
0.4561900794506073,43.0,0.014460633428115275,152.0,1.0,80.61304118744417,-9.594009399414062,-850.8148562611112,282.42763157894734,0.2090335637331009,-17.772817611694336,21.356718063354492,21.256528854370117,43,-0.02625514194369316,0.6085386276245117,533.4124524593353,0.0,-10.249565124511719,-39.317298889160156,0.8392029404640198,0.6597676873207092,152.0,13.464744567871094,-519.5377144355481,0.12097160518169403,-385.4247068936999,-59.52615526290917,0.019325178116559982,70.80460357666016,43000,0.09036621451377869
0.4547772705554962,44.0,0.015047793132436803,155.0,1.0,80.34434808062305,-8.347530364990234,-854.8410572623419,279.98709677419356,0.1997341513633728,-13.831498146057129,24.113542556762695,24.083324432373047,44,-0.02453332580626011,0.6601752638816833,547.6427533626556,0.0,-9.163183212280273,-38.128482818603516,0.8373788595199585,0.700336754322052,155.0,21.480466842651367,-512.6165638481592,0.02784782648086548,-366.714851976831,-1027.9677003152633,0.0196065716445446,70.07038116455078,44000,0.13346807658672333
0.4523468613624573,45.0,0.0156587938752642,156.0,1.0,80.33349249686763,-8.807785987854004,-859.9772701771543,284.6025641025641,0.21698012948036194,-104.338134765625,24.566204071044922,24.908191680908203,45,-0.024194449186325073,0.6409878134727478,560.1648652553558,0.0,-9.317583084106445,-36.9159049987793,0.8350381255149841,0.6258729696273804,156.0,21.297945022583008,-519.1777751205213,0.057033538818359375,-379.4420207383774,-1085.9706384289009,0.019980413839221,67.50071716308594,45000,0.021523848176002502
0.44937336444854736,46.0,0.015973535632157008,157.0,1.0,79.94389532336793,-7.186960697174072,-872.7504086928478,289.1592356687898,0.2149745672941208,-20.157468795776367,25.643142700195312,25.659805297851562,46,-0.02408590540289879,0.7512606978416443,575.4035353660583,0.0,-7.819794654846191,-36.11310577392578,0.8327137231826782,0.6749375462532043,157.0,28.382123947143555,-521.1590832844341,0.05640566349029541,-379.90596778434474,-1447.5416418990594,0.02046685852110386,67.14865112304688,46000,0.14628908038139343
0.4499899744987488,47.0,0.01662212523270047,158.0,1.0,79.7589454914693,-6.320619583129883,-868.9488924778449,293.65822784810126,0.20659221708774567,5.221802711486816,24.685091018676758,25.1225528717041,47,-0.02418443188071251,0.6913255453109741,589.2755942344666,0.0,-7.1182661056518555,-37.171974182128906,0.8337273001670837,0.713584303855896,158.0,16.60468292236328,-526.0501489699079,-0.04769983887672424,-370.5528854611775,-694.0791465877016,0.020592905580997467,67.14897155761719,47000,-0.07761771976947784
0.45016875863075256,48.0,0.014751292160020392,159.0,1.0,79.40357023244796,-2.980238437652588,-878.8412717405618,298.1006289308176,0.18666334450244904,-6.801002502441406,28.436630249023438,28.43148422241211,48,-0.024157658219337463,0.7563867568969727,604.5068233013153,0.0,-3.897064685821533,-37.5207405090332,0.8333522081375122,0.6992228627204895,159.0,18.078632354736328,-539.0635778460704,0.04521402716636658,-394.6646500505979,-1343.7830970882553,0.02075711451470852,68.40765380859375,48000,0.04682236909866333
0.4473041296005249,49.0,0.0156587938752642,160.0,1.0,79.06656017190195,-1.998666524887085,-882.3033488582485,302.4875,0.19977304339408875,-6.339440822601318,28.355051040649414,28.34524917602539,49,-0.02317187562584877,0.7134670615196228,619.7310202121735,0.0,-2.8606157302856445,-36.54342269897461,0.8316709995269775,0.7228925228118896,160.0,15.528705596923828,-541.947281988502,0.010740578174591064,-403.8134364022104,-1048.483050507209,0.02116577699780464,67.8831558227539,49000,-0.09791344404220581
0.44446805119514465,50.0,0.0156587938752642,161.0,1.0,78.71957578897938,0.3980203866958618,-887.2660362067619,306.8198757763975,0.15376479923725128,-2.2605812549591064,27.89458656311035,28.40460205078125,50,-0.021703539416193962,0.6985552906990051,635.1660244464874,0.0,-0.7058078050613403,-36.164886474609375,0.8299815654754639,0.7229607105255127,161.0,25.575271606445312,-546.4593458951518,-0.07938607037067413,-410.1958709599175,-1130.437716283922,0.02151769958436489,65.61013793945312,50000,0.004750311374664307
0.4420044720172882,51.0,0.016294603698363365,162.0,1.0,78.3910709139006,2.794750928878784,-897.2177608324753,311.0987654320988,0.13032402098178864,-3.3264055252075195,28.094806671142578,28.53653907775879,51,-0.020706329494714737,0.7314329147338867,650.5843000411987,0.0,1.508965015411377,-35.57455825805664,0.8283946514129639,0.7155770063400269,162.0,15.24500846862793,-550.2032577944502,-0.0575714111328125,-421.2830946544733,-1394.8039921181437,0.02189633436501026,64.56422424316406,51000,-0.01804298162460327
0.43949538469314575,52.0,0.016294603698363365,163.0,1.0,78.06895615500542,3.632276773452759,-911.2918515552736,315.32515337423314,0.2019638568162918,-6.728551387786865,28.864459991455078,29.112728118896484,52,-0.021757908165454865,0.7726827263832092,666.0778183937073,0.0,2.139923095703125,-34.9311408996582,0.8271898031234741,0.7512242197990417,163.0,27.421777725219727,-554.5574996218369,-0.07724958658218384,-432.8999913874697,-1629.0704784179916,0.02229371853172779,63.626792907714844,52000,-0.1320171356201172
0.4376988708972931,53.0,0.01695622994987775,164.0,1.0,77.89146554390653,5.445749282836914,-906.9668624352352,319.5,0.2209482192993164,35.15995788574219,29.40559196472168,30.038463592529297,53,-0.021909479051828384,0.675518274307251,680.433981180191,0.0,3.9242637157440186,-34.58087158203125,0.8275361657142639,0.6504639983177185,164.0,29.87353515625,-559.7185811122222,-0.12580612301826477,-445.95121146441926,-682.067428193239,0.02268831990659237,62.937767028808594,53000,-0.32083553075790405
0.4353855848312378,54.0,0.015973535632157008,165.0,1.0,77.84857258883143,5.199304103851318,-899.6889242404869,323.6242424242424,0.1815340220928192,26.882034301757812,29.428081512451172,30.11957550048828,54,-0.0207829587161541,0.6364331245422363,693.6543369293213,0.0,3.8483805656433105,-33.406105041503906,0.8274210095405579,0.7520161271095276,165.0,37.62221145629883,-570.385135022166,-0.043850213289260864,-468.82583063213417,-513.958199918827,0.02310323715209961,61.624698638916016,54000,-0.10262787342071533
