reference_Q_mean,train/loss_actor,ret_rms_std,reference_actor_Q_mean,rollout/actions_std,total/steps_per_second,obs_rms_mean,eval/Q,rollout/Q_mean,eval/episodes,rollout/actions_mean,reference_perturbed_action_mean,total/epochs,total/episodes,rollout/episode_steps,total/duration,rollout/episodes,rollout/return,total/steps,reference_action_mean,reference_action_std,eval/return_history,param_noise_stddev,reference_Q_std,rollout/return_history,obs_rms_std,reference_perturbed_action_std,ret_rms_mean,reference_actor_Q_std,train/loss_critic,train/param_noise_distance,eval/return
187.8143310546875,-190.08367919921875,1.0,194.556640625,0.731887698173523,92.87839982796336,1.7679462432861328,184.04685974121094,100.73709106445312,11.0,0.19636863470077515,0.186504527926445,11,218.0,50.20183486238532,118.43442630767822,218.0,242.35917970068866,11000,0.17878302931785583,0.7573651671409607,253.95521532299946,0.022854436146078055,82.66816711425781,278.4100441070542,7.27935266494751,0.7633598446846008,0.0,79.11375427246094,28.642366409301758,0.20810972154140472,258.46377473755354
202.56898498535156,-202.5414276123047,1.0,209.84799194335938,0.735149085521698,92.94774564628307,1.7813798189163208,188.17214965820312,107.07989501953125,12.0,0.19279469549655914,0.2436678558588028,12,239.0,50.1673640167364,129.10479879379272,239.0,243.99795959316634,12000,0.2458181381225586,0.7446576952934265,253.28134948330998,0.02152991267583435,91.21651458740234,279.11068159330125,7.4616899490356445,0.7389283180236816,0.0,87.9116439819336,34.782310485839844,0.19762445986270905,245.8688252467256
212.6993865966797,-211.27890014648438,1.0,220.62258911132812,0.7362899780273438,92.96094251069539,1.7964270114898682,212.86065673828125,114.54682922363281,13.0,0.19796127080917358,0.21561294794082642,13,256.0,50.63671875,139.84367680549622,256.0,247.6862792655682,13000,0.25961682200431824,0.7276750802993774,256.517990428945,0.021962663920618616,101.47544860839844,291.4023508638805,7.587547302246094,0.7577019333839417,0.0,97.734375,38.290687561035156,0.19813603162765503,295.3576817765651
220.6188507080078,-220.0638427734375,1.0,228.07521057128906,0.7357402443885803,92.92630941132907,1.8324764966964722,220.52899169921875,121.8524169921875,14.0,0.21161091327667236,0.28770536184310913,14,273.0,51.175824175824175,150.6570107936859,273.0,251.72627735782615,14000,0.31517860293388367,0.697058916091919,257.6141805096484,0.0211056883401964,110.52020263671875,294.6076334046946,7.562447547912598,0.6957902312278748,0.0,107.68427276611328,39.41664123535156,0.16765843331813812,271.86465155879284
228.93174743652344,-229.16595458984375,1.0,237.7041778564453,0.7347725033760071,92.96127650001324,1.850389838218689,220.44390869140625,128.01687622070312,15.0,0.21700897812843323,0.2659192383289337,15,294.0,50.94897959183673,161.35750889778137,294.0,251.61797617487565,15000,0.2765006422996521,0.7170632481575012,257.93865960916236,0.020689822899908242,118.83935546875,292.4036859114996,7.642544269561768,0.714428186416626,0.0,116.01785278320312,52.97016906738281,0.18434938788414001,262.48136700235716
235.62515258789062,-231.7148895263672,1.0,244.66717529296875,0.7347492575645447,93.01094735899295,1.851104736328125,202.8602294921875,134.05580139160156,16.0,0.21682795882225037,0.1734747737646103,16,314.0,50.76433121019108,172.02276134490967,314.0,250.87063680091194,16000,0.11531230807304382,0.7550358772277832,259.09619789952114,0.019882513137642284,126.21163177490234,273.41931923524817,7.712490081787109,0.734493613243103,0.0,124.22595977783203,75.96167755126953,0.21025273203849792,276.4592722549042
244.3446807861328,-241.91917419433594,1.0,253.9227294921875,0.7375068664550781,92.91913366919593,1.8392971754074097,293.9303894042969,140.04127502441406,17.0,0.21311843395233154,0.051288820803165436,17,329.0,51.440729483282674,182.9547836780548,329.0,253.71139794092713,17000,0.055212460458278656,0.7919152975082397,268.185549204475,0.0211056883401964,132.87986755371094,275.8306313742429,7.709681510925293,0.776826798915863,0.0,131.37649536132812,95.40394592285156,0.20063552260398865,413.6151700837374
254.730224609375,-249.0467529296875,1.0,264.546142578125,0.7427377104759216,92.93000037724688,1.8353675603866577,301.87896728515625,146.55221557617188,18.0,0.20643052458763123,0.0025323310401290655,18,343.0,52.45481049562682,193.69417762756348,343.0,258.37563131903715,18000,-0.019640522077679634,0.7956482172012329,267.0692537233888,0.021962663920618616,137.57469177246094,291.9109812260881,7.675282001495361,0.7936265468597412,0.0,136.739990234375,87.13188171386719,0.20709943771362305,248.09223054492335
255.54847717285156,-258.81494140625,1.0,267.8133544921875,0.7474796175956726,92.83493513634602,1.8247827291488647,271.0296936035156,152.74070739746094,19.0,0.1961866170167923,0.0850955992937088,19,363.0,52.2534435261708,204.66433215141296,363.0,256.4110558915041,19000,0.11772791296243668,0.7747260332107544,268.7648020617929,0.020282151651708893,143.4019775390625,276.0118861434414,7.747431755065918,0.7880434393882751,0.0,142.05931091308594,128.83096313476562,0.17204153537750244,299.28467215306716
265.0859069824219,-261.986572265625,1.0,277.90692138671875,0.7498303651809692,92.7930701299557,1.833021640777588,292.41180419921875,157.97154235839844,20.0,0.1932498812675476,0.18883965909481049,20,382.0,52.25130890052356,215.53333640098572,382.0,256.5508563684187,20000,0.18895742297172546,0.7810915112495422,269.7793522136945,0.0211056883401964,151.20248413085938,268.0706342065663,7.725974082946777,0.7759364247322083,0.0,150.89332580566406,134.79541015625,0.18413613736629486,289.0558050998241
274.62255859375,-270.04901123046875,1.0,287.1880187988281,0.7528741359710693,92.77297601894539,1.841331958770752,322.58929443359375,162.68528747558594,21.0,0.18973980844020844,0.086130291223526,21,398.0,52.70100502512563,226.35902070999146,398.0,259.2576735879271,21000,0.07723058015108109,0.7935165762901306,271.85785232183736,0.020689822899908242,161.5380859375,282.4838639297357,7.672787189483643,0.7819710969924927,0.0,161.56509399414062,143.12191772460938,0.23510365188121796,313.4278544846951
279.306396484375,-270.0839538574219,1.0,291.1907958984375,0.7553413510322571,92.81771787277926,1.8364050388336182,282.76934814453125,168.84417724609375,22.0,0.18580393493175507,0.0317675918340683,22,412.0,53.31310679611651,237.02371168136597,412.0,261.7515522173654,22000,0.019012833014130592,0.8291803598403931,265.795002127752,0.020689822899908242,166.0782470703125,297.652330797048,7.642166614532471,0.8238798975944519,0.0,166.442626953125,183.52481079101562,0.19766832888126373,138.47514805195982
276.7850341796875,-279.8881530761719,1.0,289.5668640136719,0.757961630821228,92.70477968505331,1.8251430988311768,272.7049560546875,174.36306762695312,23.0,0.18123620748519897,0.06645365059375763,23,430.0,53.45116279069767,248.09939765930176,430.0,261.5844962212257,23000,0.020688697695732117,0.8048242330551147,271.92347687190437,0.019106704324195603,174.27810668945312,285.58528723317534,7.635408401489258,0.7930828928947449,0.0,176.05154418945312,219.88140869140625,0.16701443493366241,406.74992124325547
277.2952880859375,-289.0943908691406,1.0,290.99591064453125,0.7613412141799927,92.51123008755918,1.8165194988250732,378.4458312988281,179.8618927001953,24.0,0.176271453499794,0.10237324982881546,24,444.0,53.968468468468465,259.42796325683594,444.0,262.8890494159105,24000,0.04393631964921951,0.8071501851081848,284.2898183491653,0.019882513137642284,180.5486602783203,278.1906330815915,7.604197978973389,0.8079262375831604,0.0,182.72616577148438,265.3838195800781,0.1920691281557083,568.7156723261645
283.53076171875,-288.5033874511719,1.0,297.89599609375,0.7630419731140137,92.49210050118944,1.81562340259552,266.329345703125,184.72836303710938,25.0,0.1743553727865219,0.12589283287525177,25,458.0,54.5174672489083,270.2933533191681,458.0,265.2141219096022,25000,0.14418481290340424,0.7976671457290649,283.67476862003366,0.019490749081111935,180.39492797851562,294.8015632966593,7.591454029083252,0.8042416572570801,0.0,184.10614013671875,247.23045349121094,0.21667923033237457,268.9135751208756
290.54815673828125,-287.96868896484375,1.0,306.05078125,0.7645480036735535,92.42911637778494,1.8209218978881836,374.400634765625,189.74330139160156,26.0,0.1764502227306366,0.17937599122524261,26,472.0,55.07415254237288,281.2966413497925,472.0,267.59015804570464,26000,0.16058243811130524,0.7970753908157349,288.1167424403788,0.019490749081111935,183.233642578125,308.69238384428485,7.601876735687256,0.7907274961471558,0.0,187.19984436035156,283.0157165527344,0.2006658911705017,399.1660879490061
286.33282470703125,-308.403564453125,1.0,304.19464111328125,0.7664613127708435,92.3664247525721,1.8269838094711304,344.1457214355469,194.79214477539062,27.0,0.17709919810295105,0.05575770512223244,27,485.0,55.64536082474227,292.31400990486145,485.0,269.9519662449418,27000,0.08376728743314743,0.8059056997299194,290.3986363573727,0.019882513137642284,186.7975616455078,318.9631389603268,7.590313911437988,0.8068035244941711,0.0,191.62554931640625,347.98272705078125,0.1835174709558487,349.7278781992144
301.1877746582031,-316.8232116699219,1.0,320.66339111328125,0.76835036277771,92.24757689180028,1.8311831951141357,388.9195861816406,200.4072265625,28.0,0.17728149890899658,0.14781731367111206,28,497.0,56.313883299798796,303.5310080051422,497.0,272.7632769853829,28000,0.0918029174208641,0.8129404783248901,297.2457335539147,0.020689822899908242,194.7036590576172,326.6856696817333,7.567370891571045,0.8014339208602905,0.0,197.41668701171875,370.7871398925781,0.20970433950424194,482.1173578605482
301.4064636230469,-320.5525207519531,1.0,320.0062255859375,0.7701482772827148,92.25476737082003,1.8368890285491943,339.52606201171875,204.80117797851562,29.0,0.1782216727733612,0.1510917991399765,29,510.0,56.786274509803924,314.3468985557556,510.0,274.68484096883435,29000,0.12131708115339279,0.7963293790817261,296.6669664679446,0.019106704324195603,199.6786346435547,327.607345406114,7.566255569458008,0.7824487686157227,0.0,202.6982879638672,355.6002197265625,0.21803192794322968,280.46148806078037
309.70196533203125,-328.3224182128906,1.0,326.920654296875,0.7715659141540527,92.23405629105447,1.8401507139205933,394.23785400390625,209.92066955566406,30.0,0.17779746651649475,0.13777752220630646,30,522.0,57.37356321839081,325.25946712493896,522.0,276.7666969844292,30000,0.08375661820173264,0.8021696209907532,297.55225404125054,0.019106704324195603,202.109619140625,343.0365603863964,7.531348705291748,0.8068521618843079,0.0,204.793212890625,364.3428039550781,0.20415684580802917,323.22559366712517
300.6129150390625,-337.7292175292969,1.0,315.9586181640625,0.7726796865463257,92.1518004231387,1.8426886796951294,371.2983703613281,215.14981079101562,31.0,0.17677687108516693,0.10578315705060959,31,535.0,57.850467289719624,336.40145778656006,535.0,278.7265796789019,31000,0.16639775037765503,0.7777189016342163,303.2719426023098,0.017999379770019416,200.78334045410156,351.3547575933315,7.498315811157227,0.7857949733734131,0.0,204.97540283203125,355.0772399902344,0.21906378865242004,474.8625994340865
303.03607177734375,-337.16680908203125,1.0,319.1050109863281,0.7733498215675354,92.15844081153548,1.8436834812164307,380.1219177246094,219.97032165527344,32.0,0.17629320919513702,0.2059033364057541,32,549.0,58.22040072859745,347.2280967235565,549.0,280.27609701970636,32000,0.17029228806495667,0.7728410363197327,302.23248713954337,0.019106704324195603,201.09254455566406,349.7351512361797,7.464400291442871,0.7698687314987183,0.0,204.5352325439453,464.3987121582031,0.20212121307849884,270.0093677937854
315.1007995605469,-351.390380859375,1.0,332.8448486328125,0.773131251335144,92.13151905895909,1.843253493309021,375.23095703125,225.1102752685547,33.0,0.1763029396533966,0.2073432356119156,33,564.0,58.4645390070922,358.18360900878906,564.0,281.3359874526384,33000,0.20625531673431396,0.7655405402183533,303.5476274783458,0.020282151651708893,209.94097900390625,351.8952235500513,7.431944370269775,0.7694955468177795,0.0,212.688232421875,601.7451782226562,0.2018718719482422,345.63211832002276
320.39105224609375,-352.3507080078125,1.0,338.9173583984375,0.7737473249435425,92.09643682007773,1.8433564901351929,430.76092529296875,229.21954345703125,34.0,0.17822323739528656,0.14229464530944824,34,578.0,58.7318339100346,369.1782350540161,578.0,282.2909392071054,34000,0.14819885790348053,0.7879418730735779,305.75462890950917,0.019882513137642284,210.49514770507812,349.06921800249285,7.427097320556641,0.7958199977874756,0.0,212.16505432128906,517.4364013671875,0.18460853397846222,378.5856761378996
331.78692626953125,-354.0128479003906,1.0,349.8589172363281,0.7748735547065735,92.08830612540255,1.8392456769943237,343.4453125,232.8962860107422,35.0,0.17681731283664703,0.04698187857866287,35,594.0,58.91077441077441,380.0699727535248,594.0,282.95677031183465,35000,0.060834549367427826,0.8021097779273987,305.18911609858606,0.020282151651708893,217.1897735595703,336.0627721518753,7.407829761505127,0.8038126230239868,0.0,219.4716796875,578.1367797851562,0.2085816115140915,285.961680527202
340.88580322265625,-356.61871337890625,1.0,359.1112060546875,0.7761468291282654,92.011040505094,1.837276577949524,360.6086730957031,238.0050811767578,36.0,0.17557808756828308,0.21594616770744324,36,607.0,59.258649093904445,391.2573947906494,607.0,284.36566375614825,36000,0.17885473370552063,0.7955787181854248,308.13513369046257,0.020689822899908242,224.489013671875,335.1378719967434,7.386678695678711,0.785102367401123,0.0,227.0883331298828,492.40936279296875,0.1979013979434967,411.2457494061394
342.8062744140625,-367.06109619140625,1.0,360.9244079589844,0.7775956988334656,91.85313635210964,1.836606502532959,316.2274169921875,242.52308654785156,37.0,0.17442654073238373,0.18457858264446259,37,617.0,59.88816855753647,402.81694746017456,617.0,287.2097550929511,37000,0.1281820684671402,0.8073856234550476,317.60889735424433,0.0211056883401964,229.04823303222656,346.39629412117256,7.358232021331787,0.7936163544654846,0.0,230.861572265625,570.7708129882812,0.19579361379146576,658.6643892503866
350.8882751464844,-364.3056335449219,1.0,369.39776611328125,0.779107928276062,91.80707963738871,1.8319698572158813,474.1280212402344,246.86769104003906,38.0,0.17260843515396118,0.24075092375278473,38,630.0,60.30793650793651,413.911434173584,630.0,288.5049592251543,38000,0.16188469529151917,0.8072324395179749,319.8886451778363,0.020689822899908242,232.029541015625,344.045265062285,7.336690902709961,0.7819511890411377,0.0,235.09796142578125,637.4169311523438,0.19769065082073212,404.23931465073815
358.7716369628906,-374.0982666015625,1.0,379.0438537597656,0.7800240516662598,91.75518765041151,1.830007791519165,392.1748352050781,251.16404724121094,39.0,0.17143861949443817,0.13344275951385498,39,643.0,60.64852255054432,425.04408740997314,643.0,289.80150726610435,39000,0.12683625519275665,0.8110611438751221,320.84270912303987,0.02152991267583435,236.94435119628906,341.15148547045317,7.324565410614014,0.816758930683136,0.0,241.5742645263672,623.341796875,0.20465737581253052,357.09713904077597
360.5216064453125,-373.2048034667969,1.0,380.8029479980469,0.7817018628120422,91.72558768391083,1.8298420906066895,353.13922119140625,254.7330322265625,40.0,0.16892153024673462,0.137006938457489,40,655.0,60.95267175572519,436.0833330154419,655.0,291.3420767239369,40000,0.11700315773487091,0.8118261098861694,321.71614389721896,0.021962663920618616,242.4003448486328,352.99693471264743,7.301599502563477,0.8032267093658447,0.0,246.63583374023438,640.3251342773438,0.18069246411323547,355.7801000902049
373.9161376953125,-368.09405517578125,1.0,391.8779296875,0.7820718884468079,91.6963440127593,1.8267848491668701,405.2533874511719,259.2789306640625,41.0,0.16665863990783691,0.16364341974258423,41,668.0,61.33233532934132,447.1279683113098,668.0,292.7974426480171,41000,0.13571697473526,0.8052846193313599,322.3551879730344,0.020689822899908242,253.66709899902344,355.3358993872465,7.3000359535217285,0.8099055886268616,0.0,256.47564697265625,629.51416015625,0.20381776988506317,347.91695100565295
372.8512878417969,-370.80584716796875,1.0,392.99615478515625,0.7830449938774109,91.7094696338143,1.8241593837738037,331.749755859375,262.9640808105469,42.0,0.16352103650569916,0.021799465641379356,42,680.0,61.667647058823526,457.967973947525,680.0,294.27809351426833,42000,-0.06758267432451248,0.8205816745758057,320.1703893641846,0.020282151651708893,247.90133666992188,362.0756520826648,7.274927139282227,0.8100785613059998,0.0,251.08807373046875,668.1445922851562,0.18816393613815308,230.59364640134118
372.21185302734375,-376.614990234375,1.0,390.25103759765625,0.7840160131454468,91.7246593141895,1.8201959133148193,408.59521484375,266.1741943359375,43.0,0.15943633019924164,0.09875235706567764,43,693.0,61.95670995670996,468.7943277359009,693.0,295.5775425445075,43000,0.09318887442350388,0.7981688380241394,318.5254295579417,0.020282151651708893,249.78700256347656,370.48555380119376,7.260021686553955,0.8106448650360107,0.0,253.7554473876953,680.7886962890625,0.20117391645908356,249.43711769574378
360.328857421875,-365.5942077636719,1.0,379.28082275390625,0.7844009399414062,91.71151874530148,1.8202769756317139,386.1321716308594,269.3536376953125,44.0,0.1588074415922165,0.2771511971950531,44,707.0,62.15417256011315,479.7652530670166,707.0,296.2748178976428,44000,0.24175727367401123,0.7700239419937134,318.6676464942638,0.019882513137642284,245.57337951660156,368.56338353651466,7.236480236053467,0.7601637840270996,0.0,248.79937744140625,686.8837280273438,0.18661361932754517,324.7829747561138
367.8448181152344,-377.7425537109375,1.0,384.70538330078125,0.7847562432289124,91.70711823327467,1.8197731971740723,422.179931640625,273.3155212402344,45.0,0.15775856375694275,0.17886954545974731,45,719.0,62.52990264255911,490.69255328178406,719.0,297.6173100907072,45000,0.16678263247013092,0.7839494347572327,319.5056191008631,0.019490749081111935,238.15264892578125,358.581896093661,7.209668159484863,0.7880961298942566,0.0,241.6579132080078,713.4857788085938,0.20021134614944458,356.37641379123113
355.4795227050781,-385.1868896484375,1.0,373.5015869140625,0.784928560256958,91.70440233646151,1.821329951286316,357.2680969238281,276.8309020996094,46.0,0.15856698155403137,0.16001631319522858,46,733.0,62.65484311050478,501.6116874217987,733.0,297.8702043110806,46000,0.18557988107204437,0.7706953883171082,320.460840026621,0.020689822899908242,235.19683837890625,355.0380514578226,7.189278602600098,0.7877161502838135,0.0,239.46841430664062,774.721435546875,0.20971761643886566,363.445781685724
356.711181640625,-387.2901916503906,1.0,376.5179443359375,0.785065233707428,91.66642792039066,1.821022868156433,531.4447631835938,280.7270202636719,47.0,0.15860357880592346,0.2310715913772583,47,746.0,62.957104557640754,512.7286081314087,746.0,299.1096874266523,47000,0.21575409173965454,0.7689507007598877,322.3105967509593,0.019490749081111935,240.37045288085938,357.89668028027523,7.162805557250977,0.7629910111427307,0.0,245.1044158935547,828.6312255859375,0.19727952778339386,407.39940607052216
367.6910400390625,-380.3424072265625,1.0,386.9161682128906,0.7848337888717651,91.64723578545065,1.8216952085494995,402.507080078125,284.4442443847656,48.0,0.1607552021741867,0.29628556966781616,48,760.0,63.142105263157895,523.7473840713501,760.0,299.7146546743302,48000,0.2893850803375244,0.7536326050758362,323.598893195429,0.019490749081111935,250.15171813964844,351.80536427937005,7.160008907318115,0.751492977142334,0.0,256.6163635253906,812.9710083007812,0.19480745494365692,384.148826085507
369.74322509765625,-394.0990295410156,1.0,391.0829162597656,0.7843712568283081,91.63199415982518,1.8231282234191895,489.20672607421875,287.937255859375,49.0,0.16315384209156036,0.20945417881011963,49,772.0,63.41968911917098,534.7477204799652,772.0,300.8414312895289,49000,0.22517605125904083,0.7769249677658081,323.72243219058356,0.019490749081111935,256.3898620605469,351.07421896396744,7.152809143066406,0.7929562926292419,0.0,263.0170593261719,869.2327270507812,0.21877165138721466,329.6523039580004
384.81817626953125,-392.1137390136719,1.0,405.1702880859375,0.7846841812133789,91.62766198076672,1.8236733675003052,367.7060241699219,290.5622253417969,50.0,0.1647181361913681,0.26911279559135437,50,786.0,63.60941475826972,545.6867382526398,786.0,301.5102628907803,50000,0.2641346752643585,0.7757278680801392,322.74812080962,0.019490749081111935,263.48052978515625,345.06983896791854,7.166543006896973,0.7719576954841614,0.0,269.40753173828125,929.0142211914062,0.19991707801818848,275.0068631424056
375.08612060546875,-407.3162536621094,1.0,395.12359619140625,0.7852227687835693,91.64802715448353,1.8242595195770264,485.1787414550781,292.9599304199219,51.0,0.16487859189510345,0.24719412624835968,51,801.0,63.58426966292135,556.4767904281616,801.0,301.3227930441283,51000,0.2065330445766449,0.7766537070274353,320.33740559045674,0.018730226766195082,260.2134704589844,339.1125250399128,7.174431324005127,0.7677550315856934,0.0,265.2427978515625,1022.0097045898438,0.19342510402202606,199.8016446322937
377.1581115722656,-402.908447265625,1.0,397.7095947265625,0.7853754758834839,91.63015670241435,1.8239518404006958,444.4947509765625,296.03955078125,52.0,0.16355589032173157,0.2287369668483734,52,817.0,63.592411260709916,567.49875664711,817.0,301.5035442769751,52000,0.2200716733932495,0.7799978256225586,322.0749624346973,0.019490749081111935,255.67420959472656,331.5597883821119,7.181394100189209,0.7788365483283997,0.0,261.249267578125,929.6488037109375,0.1836884617805481,410.69036149096735
371.15301513671875,-399.7588806152344,1.0,390.535400390625,0.7845962047576904,91.60297980307327,1.8249422311782837,471.2388610839844,299.7032775878906,53.0,0.16440796852111816,0.1884184330701828,53,831.0,63.73646209386282,578.5837984085083,831.0,302.06232250730005,53000,0.21948255598545074,0.7777033448219299,323.3637459059545,0.018730226766195082,253.0496063232422,331.8584425974969,7.168435096740723,0.7854905128479004,0.0,259.2412109375,1117.9755859375,0.19248652458190918,390.3804864113317
369.89215087890625,-395.5889892578125,1.0,388.6413269042969,0.7842313051223755,91.56726370800651,1.827627420425415,539.62158203125,303.2244873046875,54.0,0.16548192501068115,0.24527442455291748,54,841.0,64.17122473246135,589.7304103374481,841.0,304.00874851801905,54000,0.23303933441638947,0.7679290771484375,326.0614958228661,0.019106704324195603,257.38958740234375,341.99988972793994,7.149435997009277,0.7660660743713379,0.0,261.31854248046875,1067.02490234375,0.2007661610841751,469.04224141918303
367.27325439453125,-406.3193359375,1.0,392.162353515625,0.7839822173118591,91.5586341084075,1.8312733173370361,445.9781494140625,305.9747009277344,55.0,0.16652199625968933,0.19383564591407776,55,854.0,64.36651053864169,600.7079565525055,854.0,305.00379897705506,55000,0.1982826143503189,0.7711168527603149,327.07973007376876,0.019106704324195603,253.14427185058594,345.35063696379757,7.137808799743652,0.7710555195808411,0.0,257.6434631347656,1098.99560546875,0.19937455654144287,382.06437962251186
374.5635986328125,-411.18609619140625,1.0,393.08135986328125,0.7844426035881042,91.52656331605297,1.8328688144683838,497.0328674316406,309.2565002441406,56.0,0.16638027131557465,0.11175423860549927,56,869.0,64.40506329113924,611.844233751297,869.0,305.069559332598,56000,0.0875951424241066,0.7872956395149231,329.20114207939935,0.019882513137642284,254.9114227294922,340.3326698007641,7.126106262207031,0.7881455421447754,0.0,259.7481994628906,1047.77880859375,0.2042689025402069,445.8788023890755
373.99383544921875,-416.28240966796875,1.0,393.84234619140625,0.7844341993331909,91.45919830004678,1.8336262702941895,457.66265869140625,312.7406311035156,57.0,0.1668672412633896,0.15178346633911133,57,883.0,64.52208380520952,623.2287299633026,883.0,305.54049385864886,57000,0.1003766879439354,0.7930135726928711,333.89452311652985,0.020282151651708893,251.1318817138672,337.564453840528,7.121681213378906,0.7859312295913696,0.0,255.7328643798828,1082.526611328125,0.19261176884174347,596.7238611958398
