total/steps,reference_actor_Q_std,reference_actor_Q_mean,ret_rms_mean,reference_Q_mean,obs_rms_std,param_noise_stddev,reference_Q_std,eval/return_history,eval/return,obs_rms_mean,total/episodes,train/loss_actor,rollout/actions_std,reference_action_mean,eval/episodes,train/param_noise_distance,reference_perturbed_action_std,reference_perturbed_action_mean,ret_rms_std,total/steps_per_second,rollout/actions_mean,rollout/episodes,train/loss_critic,reference_action_std,eval/Q,rollout/return,rollout/episode_steps,rollout/return_history,rollout/Q_mean,total/epochs,total/duration
267000,2.0710527896881104,231.38583374023438,0.0,229.5391845703125,2.673748254776001,0.014751292160020392,1.9467211961746216,779.1445518345608,899.456058437351,0.1658928543329239,267.0,-212.1640625,0.7297406196594238,0.3017861545085907,267.0,0.17849288880825043,0.7572768926620483,0.2619501054286957,1.0,24.81088374510042,0.16186755895614624,267.0,47.518470764160156,0.7307272553443909,237.0574493408203,517.8212286346885,1000.0,676.23944911592,175.77178955078125,267,10761.406274080276
268000,2.1240427494049072,230.31857299804688,0.0,228.14739990234375,2.6738202571868896,0.016294603698363365,2.3593199253082275,775.7388341612304,600.293994403188,0.16595903038978577,268.0,-213.0578155517578,0.7293516397476196,0.35451385378837585,268.0,0.2092028260231018,0.7187758684158325,0.3486919403076172,1.0,24.81060109591322,0.16200171411037445,268.0,48.17023849487305,0.7176284193992615,235.06370544433594,519.0398569879768,1000.0,675.5406385789469,175.99838256835938,268,10801.83422255516
269000,1.7357654571533203,230.58987426757812,0.0,228.59654235839844,2.675236940383911,0.015350253774398782,2.4098501205444336,777.7421237378599,843.081355020536,0.16601987183094025,269.0,-212.59152221679688,0.7292177081108093,0.36223840713500977,269.0,0.2119319662451744,0.6939030885696411,0.4015854597091675,1.0,24.810012242225582,0.16210635006427765,269.0,67.2807846069336,0.7060378789901733,236.6201934814453,519.1394346900903,1000.0,671.5237787825145,176.213134765625,269,10842.39690709114
270000,1.990075707435608,228.90805053710938,0.0,227.1312255859375,2.6750075817108154,0.015350253774398782,2.0218358039855957,778.7471090596206,821.3415319191341,0.16606473922729492,270.0,-210.91139221191406,0.7288250923156738,0.3262902498245239,270.0,0.2061786651611328,0.5456481575965881,0.5386455059051514,1.0,24.809940109840845,0.16209322214126587,270.0,60.35844421386719,0.6607191562652588,235.44740295410156,520.0389429902128,1000.0,669.3822574089254,176.4333038330078,270,10882.734855651855
271000,2.1717021465301514,230.16844177246094,0.0,228.30838012695312,2.6745378971099854,0.016294603698363365,1.9253768920898438,781.4879050488623,1048.7300833724003,0.16618117690086365,271.0,-211.48428344726562,0.7284164428710938,0.4056924283504486,271.0,0.2387555092573166,0.6577546000480652,0.389611154794693,1.0,24.8099985774422,0.16207607090473175,271.0,44.918758392333984,0.6428767442703247,237.16200256347656,521.0747615875823,1000.0,669.1297627439651,176.64892578125,271,10923.015539646149
272000,2.2365989685058594,229.1622314453125,0.0,227.37796020507812,2.6755595207214355,0.016294603698363365,1.9527148008346558,778.7888686330059,657.2745586082053,0.16630540788173676,272.0,-211.95460510253906,0.7281418442726135,0.3951791822910309,272.0,0.17919157445430756,0.6683110594749451,0.3327846825122833,1.0,24.80976528460274,0.16232067346572876,272.0,55.97740173339844,0.6704241633415222,235.59877014160156,522.9960484347876,1000.0,671.1958682310948,176.8688507080078,272,10963.424961090088
273000,2.124868869781494,230.10743713378906,0.0,227.94491577148438,2.674508810043335,0.015047793132436803,2.9946558475494385,776.2329040531195,685.3139525459393,0.16628408432006836,273.0,-212.0959930419922,0.7277290225028992,0.4515608251094818,273.0,0.23165202140808105,0.6744002103805542,0.3739323318004608,1.0,24.809725503744286,0.16236554086208344,273.0,65.09693908691406,0.6321113109588623,234.24127197265625,523.3569621575284,1000.0,668.9500858001472,177.0823516845703,273,11003.749314308167
274000,2.2020514011383057,229.25340270996094,0.0,227.57180786132812,2.674665927886963,0.015350253774398782,2.0360052585601807,776.1045117298715,881.9482669339852,0.1662755161523819,274.0,-211.75823974609375,0.7275480628013611,0.33849552273750305,274.0,0.23585401475429535,0.7161710858345032,0.33194878697395325,1.0,24.809361800648016,0.16217799484729767,274.0,76.96186828613281,0.7000606060028076,235.37269592285156,523.94400350707,1000.0,667.2211894060368,177.29356384277344,274,11044.21799325943
275000,1.7537188529968262,228.3795166015625,0.0,226.2601318359375,2.674588441848755,0.014751292160020392,1.9969580173492432,778.0297904730642,954.0094830348459,0.16635066270828247,275.0,-211.83628845214844,0.72718346118927,0.3877924382686615,275.0,0.1732901781797409,0.6475939750671387,0.43101629614830017,1.0,24.809367395201043,0.16213738918304443,275.0,38.14790344238281,0.6249504089355469,235.62844848632812,524.8666522085362,1000.0,666.4401537261974,177.50115966796875,275,11084.52285861969
276000,2.1396162509918213,229.8096923828125,0.0,227.30593872070312,2.6747689247131348,0.015350253774398782,2.1106038093566895,778.1567385032478,846.7049052445072,0.1664470136165619,276.0,-212.0806427001953,0.726958155632019,0.3689742088317871,276.0,0.24190546572208405,0.7399069666862488,0.25496336817741394,1.0,24.80906751758487,0.16233137249946594,276.0,48.04458999633789,0.6980436444282532,235.05908203125,526.2739922580639,1000.0,669.4578699779948,177.71144104003906,276,11124.964684963226
277000,1.9643515348434448,228.53829956054688,0.0,226.70785522460938,2.6733174324035645,0.0156587938752642,1.9050003290176392,777.4478793124398,576.0551709695063,0.16650785505771637,277.0,-210.31112670898438,0.7276939749717712,0.29644954204559326,277.0,0.20614594966173172,0.6620458960533142,0.35457131266593933,1.0,24.808651899056343,0.1618937999010086,277.0,58.772396087646484,0.7122716307640076,234.74510192871094,523.6785302260246,1000.0,659.6949537319565,177.28677368164062,277,11165.459579467773
278000,2.255758285522461,228.78121948242188,0.0,226.87509155273438,2.672956943511963,0.0156587938752642,1.9723105430603027,780.104274112961,992.5007071481214,0.16654042899608612,278.0,-211.29981994628906,0.7275218963623047,0.2665945589542389,278.0,0.19948729872703552,0.6735669374465942,0.27468547224998474,1.0,24.807380450657778,0.16164815425872803,278.0,40.81159973144531,0.6872036457061768,235.5321502685547,524.6462489559879,1000.0,661.2593623248547,177.495361328125,278,11206.342425107956
279000,2.3091135025024414,227.20425415039062,0.0,224.72377014160156,2.6732442378997803,0.014460633428115275,2.6491706371307373,781.9009393569224,855.6895542161508,0.16671094298362732,279.0,-210.04086303710938,0.7271735668182373,0.3592750132083893,279.0,0.1905318945646286,0.6267539262771606,0.4548633396625519,1.0,24.80530833341797,0.16179582476615906,279.0,55.899845123291016,0.6862459778785706,233.6760711669922,526.1872743260966,1000.0,663.942076677065,177.69961547851562,279,11247.592501163483
280000,1.893833041191101,227.41769409179688,0.0,225.38330078125,2.674051284790039,0.014460633428115275,1.578169584274292,790.7090195494334,1074.502803291755,0.16686654090881348,280.0,-209.81817626953125,0.7275944948196411,0.2756849229335785,280.0,0.23388739675283432,0.7367929220199585,0.24452589452266693,1.0,24.804684465761298,0.16199548542499542,280.0,39.540977478027344,0.7306720614433289,234.3231964111328,524.8313458646904,1000.0,656.7799926638377,177.4319610595703,280,11288.190357208252
281000,2.083757162094116,229.26905822753906,0.0,227.05181884765625,2.6736507415771484,0.013896384493189945,1.9606119394302368,789.374225953293,669.5675783241015,0.16687725484371185,281.0,-210.98916625976562,0.7273381352424622,0.3053300380706787,281.0,0.22619763761758804,0.7282455563545227,0.33301907777786255,1.0,24.80468375647726,0.1616280972957611,281.0,18.841934204101562,0.746509313583374,185.59530639648438,526.3895904368643,1000.0,668.2029602769355,177.6354522705078,281,11328.505646705627
282000,2.443438768386841,229.171875,0.0,226.88894653320312,2.672372579574585,0.013896384493189945,2.4581005573272705,794.5226129030697,875.6096659844518,0.1670670509338379,282.0,-208.8961181640625,0.7282114624977112,0.2777198553085327,282.0,0.17954926937818527,0.7402122616767883,0.3387265205383301,1.0,24.804446876671253,0.1617249995470047,282.0,56.486785888671875,0.7673766016960144,234.7268524169922,523.2305795787494,1000.0,656.400044285039,177.017333984375,282,11368.929184436798
283000,1.970847249031067,230.55386352539062,0.0,228.49424743652344,2.6723005771636963,0.013896384493189945,2.139803886413574,806.6027226737095,996.2603084425036,0.16716980934143066,283.0,-210.6074676513672,0.7278246879577637,0.39523398876190186,283.0,0.1825610250234604,0.6686904430389404,0.33385053277015686,1.0,24.804081824080342,0.16174978017807007,283.0,34.93555450439453,0.6381857395172119,237.92774963378906,525.2709186708372,1000.0,662.71070421085,177.22808837890625,283,11409.412451028824
284000,2.181103467941284,231.10116577148438,0.0,228.83407592773438,2.673346996307373,0.014175701821503062,2.995309591293335,809.8590459007894,1218.025344520349,0.1671811193227768,284.0,-211.52334594726562,0.7278215885162354,0.3271128833293915,284.0,0.22633875161409378,0.7105031609535217,0.34033727645874023,1.0,24.803975624741216,0.16134995222091675,284.0,43.101863861083984,0.6892192363739014,237.6685028076172,526.8868487989223,1000.0,676.6259374075444,177.44003295898438,284,11449.777418613434
285000,2.0497758388519287,231.48304748535156,0.0,229.78240966796875,2.6732184886932373,0.013896384493189945,2.1742801666259766,819.0037147652434,991.6470501075148,0.16723529994487762,285.0,-211.20289611816406,0.7275068163871765,0.38047894835472107,285.0,0.21982362866401672,0.6421812772750854,0.421439528465271,1.0,24.80395785366167,0.16098885238170624,285.0,24.146726608276367,0.6895557045936584,237.9209442138672,528.6955195557082,1000.0,679.3241802488886,177.64968872070312,285,11490.101768493652
286000,2.04353928565979,232.28857421875,0.0,230.00112915039062,2.6727564334869385,0.014751292160020392,2.2960188388824463,819.1302136948857,827.4244824018549,0.1672595888376236,286.0,-212.57533264160156,0.7271333932876587,0.37113165855407715,286.0,0.1979508399963379,0.7201698422431946,0.36778852343559265,1.0,24.803890207889147,0.16111503541469574,286.0,38.2271614074707,0.7011956572532654,210.52220153808594,529.21766443933,1000.0,678.8480115664033,177.853271484375,286,11530.449361085892
287000,1.9156626462936401,233.21197509765625,0.0,231.57073974609375,2.6740970611572266,0.0156587938752642,1.9260060787200928,823.7107641358638,1233.2203866154528,0.16742479801177979,287.0,-214.20777893066406,0.7273561954498291,0.3616502285003662,287.0,0.18639039993286133,0.6905104517936707,0.2887106239795685,1.0,24.80285257197872,0.16123804450035095,287.0,59.29756164550781,0.6621628999710083,235.0032501220703,528.5740937907469,1000.0,681.5685322205338,177.62559509277344,287,11571.24968457222
288000,1.5866144895553589,233.61648559570312,0.0,231.84361267089844,2.6741180419921875,0.014751292160020392,1.8452608585357666,829.1227853418734,1179.433260808713,0.16750842332839966,288.0,-214.34458923339844,0.7271465063095093,0.39210328459739685,288.0,0.262104332447052,0.622367262840271,0.43802809715270996,1.0,24.801127792690846,0.1610892117023468,288.0,49.631771087646484,0.6041828393936157,241.2281036376953,530.6134340550191,1000.0,683.3999961622378,177.8434295654297,288,11612.375147104263
289000,1.683671474456787,233.71380615234375,0.0,231.7218780517578,2.673888683319092,0.014460633428115275,2.02821683883667,833.4577898629316,1125.3372906336783,0.1675882488489151,289.0,-214.46266174316406,0.7268931865692139,0.25337329506874084,289.0,0.1900525689125061,0.7474513053894043,0.27506229281425476,1.0,24.800737668224798,0.16093751788139343,289.0,42.256065368652344,0.7025140523910522,240.41583251953125,532.3817215413346,1000.0,697.1881213301192,178.06092834472656,289,11652.879195213318
290000,2.1367578506469727,233.772705078125,0.0,231.451171875,2.674579381942749,0.014175701821503062,3.0432655811309814,836.0947985684788,978.2503635794344,0.16769815981388092,290.0,-217.40415954589844,0.7266165018081665,0.21925993263721466,290.0,0.17393024265766144,0.7642724514007568,0.1572193056344986,1.0,24.800847955810962,0.1609461009502411,290.0,49.59641647338867,0.768422544002533,240.4508514404297,534.1924158757141,1000.0,699.7334783662859,178.27496337890625,290,11693.148577690125
291000,2.4368491172790527,235.10018920898438,0.0,232.63038635253906,2.6742191314697266,0.015350253774398782,2.9042775630950928,846.2595379222438,829.0155889649708,0.1677682250738144,291.0,-217.82469177246094,0.7265287637710571,0.2664391100406647,291.0,0.2232578620314598,0.7562203407287598,0.27245843410491943,1.0,24.800516255740515,0.16107916831970215,291.0,38.757972717285156,0.7611646056175232,239.9470977783203,535.4984193609058,1000.0,708.6847740344034,178.4882354736328,291,11733.62671160698
292000,2.2053871154785156,234.85940551757812,0.0,232.42205810546875,2.6741106510162354,0.014460633428115275,2.2903478145599365,852.0291314649469,1370.2290331444856,0.16774466633796692,292.0,-219.64959716796875,0.7262158989906311,0.17849385738372803,292.0,0.18712735921144485,0.7926051020622253,0.1703452467918396,1.0,24.80060514421933,0.16084764897823334,292.0,68.66475677490234,0.7784424424171448,240.9062042236328,536.6361773947683,1000.0,720.0515694419898,178.69882202148438,292,11773.906253576279
293000,2.2035787105560303,235.44036865234375,0.0,233.0062255859375,2.674345016479492,0.014175701821503062,1.629522681236267,855.9725382337929,1228.7532635911534,0.16780631244182587,293.0,-220.8719940185547,0.7259534597396851,0.19049595296382904,293.0,0.18840324133634567,0.8459008932113647,0.09784392267465591,1.0,24.798896565946755,0.16053406894207,293.0,26.418201446533203,0.8046614527702332,242.16744995117188,538.7952791276302,1000.0,735.600953391179,178.91201782226562,293,11815.04181933403
294000,1.8347660303115845,235.86013793945312,0.0,233.78236389160156,2.6754813194274902,0.01335415235733134,1.8639047145843506,855.4094549418779,1047.218614467875,0.16792024672031403,294.0,-221.68145751953125,0.725832462310791,0.22452180087566376,294.0,0.1771240234375,0.8062819838523865,0.19455057382583618,1.0,24.797139635997706,0.16020604968070984,294.0,44.919105529785156,0.7979906797409058,241.12245178222656,541.4569320444671,1000.0,741.3837471059061,179.12554931640625,294,11856.206171989441
295000,2.5315933227539062,234.75729370117188,0.0,232.8262939453125,2.6758737564086914,0.013896384493189945,2.284332513809204,858.0642151974006,1184.443848193319,0.16795581579208374,295.0,-221.17959594726562,0.7255229353904724,0.46503129601478577,295.0,0.16927223652601242,0.7518771290779114,0.3712155818939209,1.0,24.79703547166094,0.16025924682617188,295.0,50.849708557128906,0.681412398815155,241.6409454345703,542.3420488445764,1000.0,739.9697996602148,179.33030700683594,295,11896.583377361298
296000,1.8851975202560425,234.75680541992188,0.0,233.05467224121094,2.67549467086792,0.015047793132436803,1.8534479141235352,858.6352021159785,1012.974771201985,0.16783684492111206,296.0,-220.91690063476562,0.7259970307350159,0.422222763299942,296.0,0.17704398930072784,0.6692733764648438,0.3684186041355133,1.0,24.7964848176522,0.15919503569602966,296.0,39.561241149902344,0.6792203783988953,240.44976806640625,541.8805133319388,1000.0,745.4188619079797,179.24742126464844,296,11937.175860881805
297000,2.205207109451294,233.40158081054688,0.0,231.43594360351562,2.6751646995544434,0.014751292160020392,2.9602365493774414,860.0322336625993,1011.7888862437874,0.16791117191314697,297.0,-220.74317932128906,0.7256472706794739,0.4422805607318878,297.0,0.19030120223760605,0.7195418477058411,0.3529151976108551,1.0,24.796409869968244,0.1591528356075287,297.0,53.39348602294922,0.6564821004867554,239.86959838867188,543.3655829304877,1000.0,748.6012693289958,179.45201110839844,297,11977.540359973907
298000,2.7461349964141846,233.9674530029297,0.0,231.76651000976562,2.6752021312713623,0.014751292160020392,2.109981060028076,862.1727640552707,1013.9601599561756,0.1680150181055069,298.0,-221.10861206054688,0.7252997159957886,0.15549857914447784,298.0,0.16393601894378662,0.7970667481422424,0.23346470296382904,1.0,24.79625899116862,0.1592632234096527,298.0,56.22746276855469,0.8572214841842651,240.61434936523438,545.1335441609576,1000.0,749.7912297219141,179.65660095214844,298,12017.941904306412
299000,2.1472878456115723,234.65469360351562,0.0,231.86367797851562,2.6745567321777344,0.0156587938752642,3.6672425270080566,865.2008873455716,1103.145815124326,0.16806191205978394,299.0,-222.16896057128906,0.7250308990478516,0.155000701546669,299.0,0.18945200741291046,0.8295165300369263,0.14370985329151154,1.0,24.796224802842666,0.1590697467327118,299.0,35.61529541015625,0.7903786897659302,242.02540588378906,546.4504665458036,1000.0,755.2928118515343,179.8619384765625,299,12058.287194013596
300000,2.0070769786834717,235.4093017578125,0.0,233.57516479492188,2.6748971939086914,0.015973535632157008,1.8215551376342773,879.3713694240043,1114.6192528530562,0.1681189239025116,300.0,-223.50523376464844,0.7247616052627563,0.235537588596344,300.0,0.2268507182598114,0.831063985824585,0.16628800332546234,1.0,24.79589101241772,0.15894293785095215,300.0,29.76947021484375,0.8114539384841919,242.24099731445312,548.032995481676,1000.0,759.419308566456,180.06837463378906,300,12098.778779506683
301000,2.2002899646759033,234.94393920898438,0.0,233.18585205078125,2.675959587097168,0.0156587938752642,2.3447628021240234,884.2257707629935,1148.4289862742087,0.1682119518518448,301.0,-222.75811767578125,0.724610447883606,0.23728112876415253,301.0,0.19450625777244568,0.7695324420928955,0.18734784424304962,1.0,24.795830276002473,0.15889741480350494,301.0,37.275794982910156,0.7691614031791687,242.02389526367188,550.2519976294261,1000.0,773.8855602943954,180.27520751953125,301,12139.137776374817
302000,2.0091185569763184,235.86666870117188,0.0,233.385498046875,2.676118850708008,0.016294603698363365,3.5769777297973633,885.2066170029238,1140.204436626557,0.1683499813079834,302.0,-223.77706909179688,0.7243711948394775,0.28533586859703064,302.0,0.19459006190299988,0.6599480509757996,0.2590625584125519,1.0,24.795674097917185,0.15879561007022858,302.0,27.809709548950195,0.6636112928390503,242.4677276611328,552.5438827799,1000.0,776.4592379689602,180.47731018066406,302,12179.54385137558
303000,1.7036406993865967,235.68887329101562,0.0,233.421875,2.6761977672576904,0.014751292160020392,2.5298454761505127,884.0346490570736,951.080220648663,0.16843169927597046,303.0,-223.63458251953125,0.7241852283477783,0.22507762908935547,303.0,0.2155008316040039,0.6541823148727417,0.35840094089508057,1.0,24.79563424415287,0.1585017591714859,303.0,53.492706298828125,0.7090548276901245,241.60691833496094,554.212742933683,1000.0,777.5857901820825,180.68206787109375,303,12219.893107652664
304000,1.9788944721221924,235.9723358154297,0.0,234.16519165039062,2.675644874572754,0.014460633428115275,2.186643600463867,887.4319397120106,996.7208097230059,0.16848361492156982,304.0,-223.24322509765625,0.7239392399787903,0.3388335406780243,304.0,0.2033674716949463,0.695746660232544,0.34469565749168396,1.0,24.795557151150106,0.15838953852653503,304.0,57.82468795776367,0.6762375235557556,242.44784545898438,555.2164042778874,1000.0,775.1632295321807,180.88217163085938,304,12260.26090669632
305000,2.23419189453125,234.2801055908203,0.0,232.2682647705078,2.6752843856811523,0.014175701821503062,2.429474353790283,891.5160340688469,1203.4874510583663,0.16856679320335388,305.0,-223.49594116210938,0.7237052321434021,0.2662063539028168,305.0,0.19276341795921326,0.6670055985450745,0.2729521691799164,1.0,24.795134156079783,0.15836957097053528,305.0,59.29734802246094,0.6494939923286438,242.28073120117188,556.2956175590173,1000.0,777.9537589954281,181.08102416992188,305,12300.800555467606
306000,2.1393604278564453,236.21652221679688,0.0,233.91143798828125,2.6763839721679688,0.014175701821503062,3.1093764305114746,893.4643808527042,1177.9603235143081,0.16869449615478516,306.0,-225.06814575195312,0.7235401272773743,0.15886075794696808,306.0,0.19945946335792542,0.6813788414001465,0.18153832852840424,1.0,24.794872329058407,0.1582203507423401,306.0,43.72514724731445,0.722377598285675,243.21905517578125,558.4576113315969,1000.0,781.383586169809,181.28076171875,306,12341.26136803627
307000,2.0144219398498535,237.29327392578125,0.0,235.4710235595703,2.67490553855896,0.014460633428115275,1.6508549451828003,897.226749136044,1278.639085372723,0.16865749657154083,307.0,-226.69712829589844,0.72324138879776,0.34898149967193604,307.0,0.20416316390037537,0.6780259609222412,0.3328837752342224,1.0,24.79465689809744,0.15766717493534088,307.0,52.997657775878906,0.6720501780509949,244.00987243652344,559.7501316989727,1000.0,791.6355538198753,181.4817657470703,307,12381.69986629486
308000,2.049525499343872,236.53076171875,0.0,234.75767517089844,2.6744768619537354,0.014751292160020392,2.1121766567230225,897.3708188058285,957.3955729324098,0.16875523328781128,308.0,-226.7909393310547,0.7229498028755188,0.23892664909362793,308.0,0.16428051888942719,0.6511574983596802,0.28895822167396545,1.0,24.794697722657595,0.15824101865291595,308.0,31.405691146850586,0.6850101947784424,244.20274353027344,561.470681132699,1000.0,807.3892906188375,181.6837158203125,308,12422.010683298111
309000,1.8404265642166138,236.9156494140625,0.0,234.981689453125,2.674203872680664,0.015047793132436803,2.00688099861145,898.421023429682,1102.8801637800366,0.1688532680273056,309.0,-226.94215393066406,0.7226895093917847,0.20061443746089935,309.0,0.1892152801156044,0.6944570541381836,0.30098825693130493,1.0,24.794470399075852,0.15806199610233307,309.0,47.863731384277344,0.6969212889671326,245.1260986328125,562.9217076573779,1000.0,816.728757694628,181.88702392578125,309,12462.456145524979
310000,1.8970186710357666,238.03350830078125,0.0,235.93643188476562,2.6744771003723145,0.015350253774398782,2.070899248123169,899.7429723030552,1092.0928862074636,0.1689276546239853,310.0,-227.76632690429688,0.7225861549377441,0.2981780469417572,310.0,0.15785260498523712,0.7409825921058655,0.27066412568092346,1.0,24.794288343457364,0.15771228075027466,310.0,67.3351058959961,0.7181040048599243,245.0760498046875,564.8179905111155,1000.0,818.5024272757464,182.09246826171875,310,12502.879522323608
311000,2.0841786861419678,238.90835571289062,0.0,236.48294067382812,2.67461895942688,0.014751292160020392,2.5010883808135986,901.0283293196641,1068.8819151364946,0.16895519196987152,311.0,-227.09263610839844,0.7224002480506897,0.24662983417510986,311.0,0.1788741573691368,0.7076180577278137,0.29711678624153137,1.0,24.793463612124842,0.15732094645500183,311.0,35.02522659301758,0.7140100598335266,245.1409454345703,566.2502324162192,1000.0,819.0994990685086,182.29371643066406,311,12543.628629922867
312000,2.088862895965576,238.541259765625,0.0,236.71568298339844,2.67388916015625,0.014175701821503062,2.1442697048187256,911.5428693929018,960.5467537917751,0.16901084780693054,312.0,-228.0948486328125,0.7222249507904053,0.4157618284225464,312.0,0.2056661993265152,0.724206805229187,0.3970959484577179,1.0,24.791680930790996,0.15702255070209503,312.0,52.07004928588867,0.7385203242301941,244.6643524169922,567.736362671024,1000.0,819.3342923915344,182.49452209472656,312,12584.866708755493
313000,1.7817455530166626,238.32313537597656,0.0,236.82046508789062,2.674001693725586,0.0136225708197137,2.3584251403808594,912.6148145229213,974.7327535027282,0.16907332837581635,313.0,-228.33609008789062,0.7219586968421936,0.2990499436855316,313.0,0.1860332116484642,0.7039062976837158,0.20515406131744385,1.0,24.790710109721353,0.1573067605495453,313.0,57.89018249511719,0.6804183721542358,244.6199951171875,568.4868517120008,1000.0,821.3088462758168,182.68984985351562,313,12625.697231531143
314000,1.7882401943206787,237.7789306640625,0.0,236.2944793701172,2.6731274127960205,0.015047793132436803,1.7101185321807861,913.3708421921775,953.9402126870657,0.16912300884723663,314.0,-227.9840850830078,0.7217233180999756,0.26613354682922363,314.0,0.20312253385782242,0.7494509816169739,0.21313446760177612,1.0,24.790313448951203,0.15697351098060608,314.0,42.60541915893555,0.7131065130233765,244.37710571289062,569.9577797423323,1000.0,828.4186575005598,182.88633728027344,314,12666.237586975098
315000,1.624550700187683,237.9365234375,0.0,236.26312255859375,2.673729419708252,0.015047793132436803,1.8811686038970947,916.3437805032605,868.674783302345,0.1692277044057846,315.0,-227.82838439941406,0.7216222286224365,0.2636234760284424,315.0,0.18117251247167587,0.6509310603141785,0.27336373925209045,1.0,24.79004527492862,0.15699385106563568,315.0,47.562721252441406,0.6852498650550842,243.7705535888672,571.3224317688506,1000.0,836.0939657160455,183.08148193359375,315,12706.71338057518
316000,2.109909772872925,238.7178955078125,0.0,236.69432067871094,2.6740541458129883,0.015047793132436803,2.070821523666382,913.0069212334158,735.2752633496486,0.1692328006029129,316.0,-227.44036865234375,0.7213731408119202,0.20375780761241913,316.0,0.2301570177078247,0.7574865221977234,0.09773723036050797,1.0,24.790080839019428,0.15676993131637573,316.0,57.256805419921875,0.7213801741600037,243.86032104492188,571.8911824359549,1000.0,847.8798885514834,183.27137756347656,316,12747.033866167068
317000,1.8616434335708618,237.93629455566406,0.0,235.60153198242188,2.67362642288208,0.014460633428115275,6.729275226593018,913.3529100013842,821.1639703861329,0.1693093478679657,317.0,-228.12525939941406,0.7210826277732849,0.22111552953720093,317.0,0.17506323009729385,0.6836473345756531,0.3792390525341034,1.0,24.790065787573912,0.1566874384880066,317.0,45.00221633911133,0.7279914021492004,244.48399353027344,573.1674889224829,1000.0,847.7434181727381,183.46693420410156,317,12787.380344867706
318000,1.5571703910827637,238.4139404296875,0.0,236.54733276367188,2.673380136489868,0.0156587938752642,2.0457091331481934,915.7661517329527,1102.1838544905038,0.16943883895874023,318.0,-227.19407653808594,0.7208521962165833,0.19364482164382935,318.0,0.19953931123018265,0.7319134473800659,0.16447234153747559,1.0,24.789668071551883,0.1568566858768463,318.0,65.43170166015625,0.7466657161712646,245.58258056640625,574.6691344745963,1000.0,846.9919922276002,183.6626434326172,318,12827.924887180328
319000,1.5114189386367798,238.17526245117188,0.0,236.4571990966797,2.6728079319000244,0.015047793132436803,1.6988670825958252,916.062078796961,1038.4271548892034,0.16951315104961395,319.0,-227.40509033203125,0.7206961512565613,0.15536758303642273,319.0,0.17139219492673874,0.7145138382911682,0.13058719038963318,1.0,24.789404943805977,0.156704843044281,319.0,62.600196838378906,0.7067077159881592,245.3968505859375,576.122292874337,1000.0,847.5186803018097,183.85398864746094,319,12868.400864124298
320000,1.5449591875076294,238.20712280273438,0.0,235.97315979003906,2.671213150024414,0.0156587938752642,2.5364551544189453,917.1013130210416,1178.4856310358884,0.16945630311965942,320.0,-227.46542358398438,0.7205255627632141,0.24917972087860107,320.0,0.2073916643857956,0.6167847514152527,0.2718959152698517,1.0,24.789326275893007,0.15612496435642242,320.0,39.21947479248047,0.6242282390594482,245.00120544433594,577.2520947055078,1000.0,845.3814444209809,184.04283142089844,320,12908.781644105911
321000,1.6443387269973755,238.00131225585938,0.0,236.3453369140625,2.6723668575286865,0.014460633428115275,1.583484411239624,916.614369508442,1081.3725047134556,0.1696026474237442,321.0,-227.35086059570312,0.7203462719917297,0.2754931151866913,321.0,0.1877063438296318,0.7169490456581116,0.2715325355529785,1.0,24.789197906546306,0.1561700999736786,321.0,49.548980712890625,0.7094340324401855,244.93557739257812,578.6269644532478,1000.0,845.4221719642535,184.2310028076172,321,12949.188642978668
322000,1.7343482971191406,238.93133544921875,0.0,236.67779541015625,2.6728572845458984,0.014751292160020392,4.70889949798584,917.3184299811945,987.8289720055812,0.16969089210033417,322.0,-227.39816284179688,0.7201289534568787,0.3036135733127594,322.0,0.21215235441923141,0.6529085636138916,0.37372025847435,1.0,24.789253910947,0.15581542253494263,322.0,63.739845275878906,0.672971248626709,245.05105590820312,580.5417539194102,1000.0,847.6051726387711,184.42059326171875,322,12989.499448299408
323000,1.8154282569885254,238.52197265625,0.0,236.9522705078125,2.6729087829589844,0.015973535632157008,1.658400535583496,918.9157416414388,1060.1652353477689,0.16976606845855713,323.0,-227.9494171142578,0.7200337648391724,0.32108762860298157,323.0,0.19161923974752426,0.7094094753265381,0.305536687374115,1.0,24.78801678025784,0.15598131716251373,323.0,44.8851432800293,0.7169533371925354,245.42649841308594,581.6362198050582,1000.0,847.8070702072587,184.6072235107422,323,13030.489807367325
324000,1.7987927198410034,237.50546264648438,0.0,235.5316162109375,2.67301344871521,0.014751292160020392,2.00885009765625,921.4113519590604,1165.73102702822,0.1698537915945053,324.0,-226.86212158203125,0.7198812365531921,0.19170935451984406,324.0,0.18913939595222473,0.7219680547714233,0.24049146473407745,1.0,24.786309445588635,0.15594710409641266,324.0,36.474857330322266,0.7635389566421509,244.9471435546875,583.1898176175488,1000.0,850.7232650570711,184.79310607910156,324,13071.732228279114
