reference_actor_Q_std,train/param_noise_distance,total/steps,rollout/return_history,reference_Q_std,rollout/episode_steps,ret_rms_mean,reference_action_std,eval/episodes,ret_rms_std,reference_action_mean,reference_perturbed_action_mean,rollout/return,reference_perturbed_action_std,train/loss_actor,param_noise_stddev,rollout/actions_mean,total/steps_per_second,total/episodes,eval/return_history,train/loss_critic,eval/Q,total/duration,reference_Q_mean,total/epochs,obs_rms_std,rollout/actions_std,rollout/Q_mean,obs_rms_mean,rollout/episodes,eval/return,reference_actor_Q_mean
1.9549908638000488,0.2128027230501175,11000,-132.69315066788957,2.0646235942840576,1000.0,0.0,0.656541109085083,11.0,1.0,-0.09399379044771194,-0.09092315286397934,-132.69315066788957,0.6426584124565125,-51.41109848022461,0.029602352743226954,-0.025533361360430717,54.36935791901523,11.0,49.35505228809445,2.5063462257385254,58.15711212158203,202.3198437690735,52.840694427490234,11,1.5616546869277954,0.6742486953735352,24.06315040588379,-0.0005829264409840107,11.0,873.4737276063317,53.83140563964844
2.140511989593506,0.20753222703933716,12000,-50.73198179364323,2.231377363204956,1000.0,0.0,0.5714097619056702,12.0,1.0,-0.08980802446603775,-0.04119105637073517,-50.73198179364323,0.5402844548225403,-58.267860412597656,0.02901906944733551,-0.016867004334926605,54.40284708869524,12.0,119.09930545646965,2.1761443614959717,65.2510757446289,220.57669115066528,59.556007385253906,12,1.6055774688720703,0.6647157669067383,27.198863983154297,0.0016418418381363153,12.0,886.2860903085968,60.75852966308594
2.3837902545928955,0.1961904764175415,13000,50.515783385126255,2.4456138610839844,1000.0,0.0,0.5855609774589539,13.0,1.0,-0.10033275932073593,-0.09591886401176453,50.515783385126255,0.5554545521736145,-66.02759552001953,0.027886755354071244,-0.007463935296982527,54.40847360465215,13.0,198.9617359778104,3.1902225017547607,74.19715118408203,238.93337082862854,66.85103607177734,13,1.6258782148361206,0.6531432271003723,30.474716186523438,0.006455439142882824,13.0,1157.3109022338997,68.2198486328125
2.880963087081909,0.18333323299884796,14000,143.14877415620077,2.795509099960327,1000.0,0.0,0.5806146860122681,14.0,1.0,-0.20126128196716309,-0.0815645158290863,143.14877415620077,0.5591102838516235,-75.1758041381836,0.02733727610437334,0.010706371627748013,54.41574360402367,14.0,275.08315513171004,4.7147440910339355,84.1825180053711,257.2784836292267,75.18600463867188,14,1.6330273151397705,0.645483136177063,33.9263916015625,0.012618016451597214,14.0,1264.6616041324055,76.67877960205078
2.448403835296631,0.15910007059574127,15000,116.42609052872477,2.608003616333008,1000.0,0.0,0.5807971358299255,15.0,1.0,-0.11812227219343185,-0.19400672614574432,116.42609052872477,0.580838143825531,-84.28286743164062,0.027886755354071244,-0.0023443400859832764,54.402670420468816,15.0,339.9280134850897,9.840720176696777,93.82708740234375,275.7217593193054,86.8450698852539,15,1.5971403121948242,0.6508598327636719,36.100101470947266,0.015750795602798462,15.0,1247.7560304324047,88.4366455078125
2.585355281829834,0.24868014454841614,16000,167.83568057822407,2.7117905616760254,1000.0,0.0,0.5050019025802612,16.0,1.0,-0.24020302295684814,-0.27477937936782837,167.83568057822407,0.5038586258888245,-94.4791030883789,0.02901906944733551,0.0061170984990894794,54.4037745804261,16.0,380.2016296205662,11.039114952087402,103.94767761230469,294.0972409248352,96.34419250488281,16,1.6243982315063477,0.6442593932151794,39.990623474121094,0.018425598740577698,16.0,984.3058716527141,98.2348403930664
2.4545998573303223,0.23754481971263885,17000,199.4039596715454,2.6053545475006104,1000.0,0.0,0.5592084527015686,17.0,1.0,-0.23643386363983154,-0.3237387537956238,199.4039596715454,0.5160219669342041,-104.3969955444336,0.02901906944733551,0.013988788239657879,54.40776570069508,17.0,429.533576444748,12.291062355041504,114.96407318115234,312.4553964138031,106.15480041503906,17,1.6296571493148804,0.636259138584137,43.9329833984375,0.019689306616783142,17.0,1218.844725631657,107.94673156738281
2.464101552963257,0.21314164996147156,18000,258.5606394818819,2.5621039867401123,1000.0,0.0,0.5298770666122437,18.0,1.0,-0.2304600477218628,-0.211300328373909,258.5606394818819,0.5105590224266052,-113.25843811035156,0.02901906944733551,0.016984865069389343,54.41555185408498,18.0,457.89894842475354,7.72096061706543,121.63177490234375,330.78778743743896,114.37701416015625,18,1.6353437900543213,0.6293886303901672,48.135948181152344,0.022292211651802063,18.0,940.1102720848472,116.06935119628906
2.440858840942383,0.2168581485748291,19000,283.83858782497356,2.549211263656616,1000.0,0.0,0.5548722743988037,19.0,1.0,-0.14681826531887054,-0.17109136283397675,283.83858782497356,0.54780113697052,-122.16409301757812,0.02901906944733551,0.01905369758605957,54.42094689467288,19.0,455.7169132340952,7.573326587677002,117.75708770751953,349.1302721500397,123.35054016113281,19,1.6498831510543823,0.6255918145179749,52.05168914794922,0.02415557950735092,19.0,416.4402798022459,125.00947570800781
2.5819058418273926,0.17738409340381622,20000,300.0357307365033,2.630192756652832,1000.0,0.0,0.5385305285453796,20.0,1.0,-0.24004501104354858,-0.14373350143432617,300.0357307365033,0.5729960203170776,-129.86239624023438,0.027886755354071244,0.02182125486433506,54.41950088511398,20.0,493.06870189559083,7.32045841217041,139.7943878173828,367.5153148174286,130.66848754882812,20,1.6705431938171387,0.6234575510025024,55.9820442199707,0.02566351927816868,20.0,1202.7526864640072,132.4383544921875
2.3162636756896973,0.20695511996746063,21000,331.0014833748858,2.4720702171325684,1000.0,0.0,0.5975105166435242,21.0,1.0,-0.16152437031269073,-0.07607205957174301,331.0014833748858,0.6148121356964111,-137.17489624023438,0.028447279136688076,0.027658071368932724,54.42057029472905,21.0,529.0888480397841,24.5544490814209,147.30337524414062,385.88349747657776,138.5904998779297,21,1.680036187171936,0.6177013516426086,60.09367752075195,0.028100615367293358,21.0,1249.4917709236486,140.3096466064453
2.415020227432251,0.20443588495254517,22000,332.527211533561,2.8392322063446045,1000.0,0.0,0.6451708078384399,22.0,1.0,-0.02344669960439205,-0.10625672340393066,332.527211533561,0.5864009261131287,-144.7359619140625,0.02733727610437334,0.026373881846666336,54.42048441352955,22.0,548.1002393897857,17.207544326782227,154.35072326660156,404.25954008102417,146.40660095214844,22,1.6958622932434082,0.6175076365470886,63.2975959777832,0.03167467564344406,22.0,947.3394577398203,148.2342071533203
2.718540906906128,0.21161527931690216,23000,352.80003818014836,2.7962915897369385,1000.0,0.0,0.5653657913208008,23.0,1.0,-0.07975252717733383,-0.11040196567773819,352.80003818014836,0.5793938636779785,-152.61106872558594,0.026798623766663407,0.03046284057199955,54.419038235140754,23.0,569.2751252030987,14.787440299987793,163.85879516601562,422.6462051868439,153.51510620117188,23,1.7163474559783936,0.6136022210121155,67.39836120605469,0.032313987612724304,23.0,1035.122613095983,155.1524200439453
2.960700035095215,0.16245315968990326,24000,392.5924311668883,3.053666830062866,1000.0,0.0,0.5504042506217957,24.0,1.0,-0.12394846230745316,-0.0455193817615509,392.5924311668883,0.5788397192955017,-160.65341186523438,0.026798623766663407,0.033084526658058167,54.423541066242834,24.0,580.3425753843695,18.98943519592285,169.67881774902344,440.98563838005066,160.08956909179688,24,1.7245709896087646,0.6076337099075317,71.61227416992188,0.034556783735752106,24.0,834.8939295535993,161.96136474609375
3.3065831661224365,0.17468886077404022,25000,397.616228611044,3.375742197036743,1000.0,0.0,0.5866619348526001,25.0,1.0,-0.116600401699543,0.010555644519627094,397.616228611044,0.6061677932739258,-168.96612548828125,0.026798623766663407,0.03408202528953552,54.41813751474809,25.0,599.532911824549,10.13598918914795,179.538818359375,459.40565299987793,167.61964416503906,25,1.7463115453720093,0.6054686307907104,75.57970428466797,0.034086067229509354,25.0,1060.1009863888585,169.41632080078125
3.253567934036255,0.21857306361198425,26000,383.0012450041419,3.378387212753296,1000.0,0.0,0.5852230787277222,26.0,1.0,-0.18927080929279327,-0.20974840223789215,383.0012450041419,0.5978245139122009,-175.0499267578125,0.02733727610437334,0.04890423268079758,54.41488572233725,26.0,613.3105747704317,28.23131561279297,186.31393432617188,477.81043100357056,174.8971710205078,26,1.730380654335022,0.6111267805099487,78.44159698486328,0.038192734122276306,26.0,957.7521484174958,176.80726623535156
2.9438369274139404,0.1990271806716919,27000,405.07507091035865,3.4841554164886475,1000.0,0.0,0.6258388757705688,27.0,1.0,-0.27505096793174744,-0.2456885576248169,405.07507091035865,0.5880466103553772,-182.4837646484375,0.026270585008002556,0.04445698484778404,54.41603047972513,27.0,628.6100810222124,17.174989700317383,194.115478515625,496.177316904068,182.10879516601562,27,1.7260971069335938,0.6096660494804382,82.58065795898438,0.037581924349069595,27.0,1026.3972435685116,184.491455078125
3.244086980819702,0.20876048505306244,28000,440.0896564537964,3.263606309890747,1000.0,0.0,0.6802459955215454,28.0,1.0,-0.157709538936615,-0.1454215794801712,440.0896564537964,0.7046942710876465,-189.4888153076172,0.02733727610437334,0.04359210282564163,54.41522670927399,28.0,628.6452033949154,29.328649520874023,197.7809600830078,514.5618550777435,188.40731811523438,28,1.7331193685531616,0.6052372455596924,86.73957061767578,0.038158200681209564,28.0,629.5935074578954,190.50155639648438
3.0616300106048584,0.1976964771747589,29000,440.8607429970042,3.105186939239502,1000.0,0.0,0.6166085004806519,29.0,1.0,-0.35436519980430603,-0.26795676350593567,440.8607429970042,0.628899097442627,-196.6830596923828,0.026798623766663407,0.04657253995537758,54.41366956547432,29.0,641.7129734999263,23.606645584106445,207.3728485107422,532.9543151855469,195.71139526367188,29,1.7425305843353271,0.6040585041046143,90.63214874267578,0.037915024906396866,29.0,1007.6105364402325,197.5418243408203
2.942622423171997,0.20916315913200378,30000,460.23061894394124,3.129692792892456,1000.0,0.0,0.6782161593437195,30.0,1.0,-0.2529042065143585,-0.1985350251197815,460.23061894394124,0.6936987638473511,-202.92291259765625,0.026270585008002556,0.04936344549059868,54.42227187768929,30.0,656.1031182937758,45.92909240722656,214.50494384765625,551.2449033260345,202.025634765625,30,1.75135338306427,0.6020155549049377,94.62854766845703,0.039155296981334686,30.0,1073.4173173154118,204.23565673828125
3.284175157546997,0.23743341863155365,31000,475.5667711920685,3.388075828552246,1000.0,0.0,0.6514543890953064,31.0,1.0,-0.37938639521598816,-0.33964410424232483,475.5667711920685,0.6183937788009644,-208.5382843017578,0.02575295069895359,0.053403738886117935,54.42471318331841,31.0,670.2108235967489,67.28870391845703,221.13160705566406,569.5941822528839,207.5480499267578,31,1.7563598155975342,0.6002419590950012,98.52908325195312,0.03980894014239311,31.0,1093.441982685942,209.66505432128906
3.3339297771453857,0.2222055047750473,32000,489.76108698973354,3.405646324157715,1000.0,0.0,0.6891644597053528,32.0,1.0,-0.18316833674907684,-0.14579322934150696,489.76108698973354,0.7182083129882812,-215.25048828125,0.026270585008002556,0.05471619591116905,54.426568020374226,32.0,675.202104940623,35.23020935058594,222.38693237304688,587.948150396347,211.73182678222656,32,1.7595834732055664,0.5980623364448547,102.37142181396484,0.03996635973453522,32.0,829.9318266007182,213.77566528320312
3.1058454513549805,0.2187526971101761,33000,504.6000041973166,3.2242116928100586,1000.0,0.0,0.6232581734657288,33.0,1.0,-0.302705317735672,-0.26014086604118347,504.6000041973166,0.6390305757522583,-222.10455322265625,0.02575295069895359,0.05739650875329971,54.426907666634406,33.0,693.0257788026485,60.05474090576172,233.40167236328125,606.3177464008331,217.88009643554688,33,1.7636598348617554,0.5959519147872925,106.17389678955078,0.04066723957657814,33.0,1263.3833423874626,220.02259826660156
3.2002527713775635,0.1981886327266693,34000,512.6477530089951,3.3152570724487305,1000.0,0.0,0.6233999133110046,34.0,1.0,-0.16939912736415863,-0.3941361904144287,512.6477530089951,0.5533475279808044,-227.5708770751953,0.02575295069895359,0.05386963486671448,54.4254448255783,34.0,708.3626791640993,45.586639404296875,238.49627685546875,624.7078018188477,223.44862365722656,34,1.7661570310592651,0.5948652029037476,109.90230560302734,0.03969424590468407,34.0,1214.4803910919768,225.32958984375
3.333420753479004,0.22939960658550262,35000,511.66318443618616,3.488461494445801,1000.0,0.0,0.6061813831329346,35.0,1.0,-0.3480948209762573,-0.34771692752838135,511.66318443618616,0.6330938935279846,-232.1849365234375,0.025245515830755405,0.047442495822906494,54.412849311502356,35.0,721.9226446602103,78.3662338256836,243.77615356445312,643.2304215431213,229.43003845214844,35,1.765181064605713,0.5940701961517334,113.47250366210938,0.03844030946493149,35.0,1182.9614715279836,231.7682342529297
3.1699864864349365,0.18095634877681732,36000,513.8545870132118,3.232595443725586,1000.0,0.0,0.7071601152420044,36.0,1.0,-0.10085082799196243,-0.1895056515932083,513.8545870132118,0.6496365666389465,-238.8232879638672,0.026798623766663407,0.04486165940761566,54.41550135767528,36.0,744.3055834777708,60.9600715637207,251.2295684814453,661.5761888027191,235.4888916015625,36,1.7706685066223145,0.5931823253631592,117.02922058105469,0.03776391223073006,36.0,1527.7084420923904,237.82638549804688
3.1698427200317383,0.18696516752243042,37000,518.7378084918223,3.030308485031128,1000.0,0.0,0.6841620802879333,37.0,1.0,-0.13399669528007507,-0.03217704966664314,518.7378084918223,0.7136538028717041,-245.40435791015625,0.02575295069895359,0.051244284957647324,54.41471773695972,37.0,726.394553943758,29.71208953857422,227.04025268554688,679.9630970954895,242.173583984375,37,1.7686502933502197,0.5923478007316589,120.50637817382812,0.03903130069375038,37.0,81.59749071929721,244.23182678222656
3.282115936279297,0.15926779806613922,38000,540.6910972805541,3.0711193084716797,1000.0,0.0,0.6912511587142944,38.0,1.0,-0.17257945239543915,-0.18440262973308563,540.6910972805541,0.6725606918334961,-250.89817810058594,0.025245515830755405,0.05479999631643295,54.41707490080601,38.0,730.4588727063272,57.9846305847168,256.8200988769531,698.3102283477783,247.44650268554688,38,1.7759830951690674,0.5901873111724854,124.08523559570312,0.04074080288410187,38.0,880.8386669213887,249.4927978515625
3.204949140548706,0.19520916044712067,39000,561.4947046677137,3.1788907051086426,1000.0,0.0,0.6919920444488525,39.0,1.0,-0.15058888494968414,-0.16917002201080322,561.4947046677137,0.6776218414306641,-257.29644775390625,0.025245515830755405,0.05354126915335655,54.418872854586,39.0,735.0241542564964,27.297006607055664,262.89801025390625,716.6631345748901,252.10426330566406,39,1.7885535955429077,0.588407039642334,127.6447982788086,0.04164350405335426,39.0,908.5048531629287,254.15969848632812
3.277785539627075,0.18138757348060608,40000,565.8587098423309,3.2439584732055664,1000.0,0.0,0.6804286241531372,40.0,1.0,-0.28283289074897766,-0.20387284457683563,565.8587098423309,0.7119520902633667,-262.7763977050781,0.024748079434129402,0.0555795319378376,54.42235702705068,40.0,748.3202575998504,49.69892501831055,272.1185607910156,734.9920544624329,258.320068359375,40,1.7931420803070068,0.5868892669677734,131.0481719970703,0.041920095682144165,40.0,1266.8682879906528,260.4223937988281
3.387526512145996,0.21371793746948242,41000,578.3301850224012,3.5070223808288574,1000.0,0.0,0.6572192907333374,41.0,1.0,-0.27082014083862305,-0.23661141097545624,578.3301850224012,0.671625554561615,-267.5477600097656,0.02575295069895359,0.057926665991544724,54.41839910304761,41.0,760.6567316533002,79.44651794433594,275.04095458984375,753.4216492176056,261.31683349609375,41,1.8047226667404175,0.5859259366989136,134.5015106201172,0.04266512766480446,41.0,1254.1156937912917,263.507568359375
3.040149450302124,0.18442928791046143,42000,581.7547538489468,3.293464422225952,1000.0,0.0,0.7002602219581604,42.0,1.0,-0.3275894820690155,-0.41188088059425354,581.7547538489468,0.6674387454986572,-272.6993103027344,0.02575295069895359,0.06188026815652847,54.416020952701146,42.0,769.5917914445654,59.59498596191406,279.37872314453125,771.8315169811249,267.57147216796875,42,1.8082488775253296,0.5853393077850342,137.78543090820312,0.043690282851457596,42.0,1135.92924288644,269.66241455078125
3.1605629920959473,0.20950192213058472,43000,586.5712189545958,3.203340530395508,1000.0,0.0,0.695196270942688,43.0,1.0,-0.3329598009586334,-0.36439642310142517,586.5712189545958,0.733282744884491,-277.49481201171875,0.02426044449968572,0.05725816637277603,54.419236556719945,43.0,768.405678635383,56.60239791870117,274.9460144042969,790.1617648601532,272.05010986328125,43,1.821085810661316,0.5870437026023865,141.09487915039062,0.04288122057914734,43.0,718.5889406497184,274.38995361328125
3.14145565032959,0.20079568028450012,44000,593.0403639566201,3.3375418186187744,1000.0,0.0,0.7195892930030823,44.0,1.0,-0.2848181128501892,-0.34615588188171387,593.0403639566201,0.7248532772064209,-281.2064208984375,0.02426044449968572,0.05675557255744934,54.41884841789827,44.0,768.3346950430995,110.42989349365234,281.97186279296875,808.5433866977692,276.04315185546875,44,1.831227421760559,0.5873591899871826,144.3341827392578,0.042904648929834366,44.0,765.2824005749119,278.208251953125
2.8781986236572266,0.23018579185009003,45000,599.7314753611204,2.9397857189178467,1000.0,0.0,0.6851226091384888,45.0,1.0,-0.2841119170188904,-0.16342762112617493,599.7314753611204,0.7148335576057434,-285.9200439453125,0.02575295069895359,0.05620401352643967,54.3842540773775,45.0,758.8809395145394,100.13162231445312,278.3616638183594,827.4453840255737,281.10009765625,45,1.8478411436080933,0.5879529118537903,147.51788330078125,0.04335913062095642,45.0,342.91569625789447,282.9850158691406
3.101454496383667,0.23779769241809845,46000,608.3717542996619,3.1183300018310547,1000.0,0.0,0.6664872169494629,46.0,1.0,-0.3667565882205963,-0.230188250541687,608.3717542996619,0.6841041445732117,-289.2743225097656,0.026270585008002556,0.05730300024151802,54.35857190313785,46.0,748.8097985184298,46.045833587646484,280.6767883300781,846.2326803207397,284.31005859375,46,1.8602485656738281,0.5874285101890564,150.6649169921875,0.04430820420384407,46.0,295.6084536935041,286.2772216796875
3.4720544815063477,0.19718247652053833,47000,597.5696083795023,3.6653432846069336,1000.0,0.0,0.6620151400566101,47.0,1.0,-0.2671554684638977,-0.20664018392562866,597.5696083795023,0.7003557085990906,-292.8725280761719,0.023782417899897774,0.05682864785194397,54.3392775466938,47.0,737.5738944927631,32.04792785644531,282.6595458984375,864.9360485076904,287.88031005859375,47,1.8641252517700195,0.5909008979797363,153.35302734375,0.044856056571006775,47.0,220.72230931208884,290.2158203125
3.8733723163604736,0.17480213940143585,48000,576.4949677230192,4.049455165863037,1000.0,0.0,0.6591106057167053,48.0,1.0,-0.2264023870229721,-0.14741049706935883,576.4949677230192,0.6879561543464661,-296.6878967285156,0.02575295069895359,0.05820109695196152,54.33630933530486,48.0,745.9306461150474,107.63964080810547,306.7096862792969,883.3871970176697,292.39642333984375,48,1.8596820831298828,0.5972791314125061,155.699462890625,0.04757954552769661,48.0,1138.6979723624115,294.91558837890625
3.4176249504089355,0.18836382031440735,49000,586.1588247211324,3.3657174110412598,1000.0,0.0,0.6872341632843018,49.0,1.0,-0.29282304644584656,-0.22110021114349365,586.1588247211324,0.7080166935920715,-300.9361877441406,0.026270585008002556,0.059799451380968094,54.34024426402302,49.0,751.5765359963787,102.64860534667969,308.8818359375,901.7257957458496,297.10150146484375,49,1.8585247993469238,0.5974052548408508,158.77955627441406,0.0480780154466629,49.0,1022.579250300281,299.28179931640625
3.796252727508545,0.22728854417800903,50000,596.3729237755688,3.944201707839966,1000.0,0.0,0.6816658973693848,50.0,1.0,-0.2211267203092575,-0.24372784793376923,596.3729237755688,0.6778896450996399,-306.1485290527344,0.02575295069895359,0.06194009631872177,54.34198603684499,50.0,753.8173040168815,106.82501983642578,313.005615234375,920.0988709926605,301.6485595703125,50,1.863369107246399,0.5961167812347412,161.8249053955078,0.04898187518119812,50.0,863.6149370215198,304.28302001953125
3.5297248363494873,0.21650001406669617,51000,602.994971885204,3.58510684967041,1000.0,0.0,0.6421748399734497,51.0,1.0,-0.1769484430551529,-0.08703374117612839,602.994971885204,0.6872199177742004,-311.5510559082031,0.025245515830755405,0.06287894397974014,54.34049526717449,51.0,761.2529747103063,116.18365478515625,320.97491455078125,938.5265951156616,307.53460693359375,51,1.8682879209518433,0.5945900082588196,164.86288452148438,0.04900754988193512,51.0,1133.0365093815392,309.9313659667969
3.4831058979034424,0.22898411750793457,52000,602.7260718278444,3.475297689437866,1000.0,0.0,0.6481102705001831,52.0,1.0,-0.24133586883544922,-0.23016603291034698,602.7260718278444,0.6400789022445679,-315.0460510253906,0.024748079434129402,0.06640829890966415,54.342135420326514,52.0,766.3023099881173,99.72129821777344,322.49658203125,956.9001953601837,311.67474365234375,52,1.8663074970245361,0.5941492319107056,167.749267578125,0.049640946090221405,52.0,1023.8184091564757,314.19512939453125
3.067863941192627,0.17417092621326447,53000,596.1569986729983,3.0329248905181885,1000.0,0.0,0.6461115479469299,53.0,1.0,-0.2303970456123352,-0.21697984635829926,596.1569986729983,0.672675371170044,-317.8706970214844,0.02426044449968572,0.0656614750623703,54.34503277170211,53.0,767.2356966601994,48.00981521606445,320.51239013671875,975.2501249313354,316.5036926269531,53,1.8726568222045898,0.5938404202461243,170.60952758789062,0.04863585904240608,53.0,815.7718036084746,318.7467041015625
3.118894577026367,0.16182997822761536,54000,600.6000507772462,3.024963855743408,1000.0,0.0,0.7312949299812317,54.0,1.0,-0.0708780512213707,-0.06218500807881355,600.6000507772462,0.7473151087760925,-320.93499755859375,0.025245515830755405,0.06832494586706161,54.343283433043844,54.0,759.6859811487006,109.12324523925781,307.76544189453125,993.6830568313599,319.6151428222656,54,1.876968502998352,0.593068540096283,173.47650146484375,0.048985451459884644,54.0,359.5510590392675,321.7801513671875
2.8720083236694336,0.2083943784236908,55000,603.8518101139006,3.224151134490967,1000.0,0.0,0.7466845512390137,55.0,1.0,-0.06159186735749245,-0.04834817722439766,603.8518101139006,0.7143765091896057,-322.35211181640625,0.024748079434129402,0.07033765316009521,54.345353858882575,55.0,757.1077033956833,90.21512603759766,321.23260498046875,1012.0460369586945,320.18878173828125,55,1.8782716989517212,0.5927820801734924,176.28111267089844,0.049256179481744766,55.0,617.8807047327431,322.33880615234375
2.607988119125366,0.1974228024482727,56000,609.6509834246621,2.6364240646362305,1000.0,0.0,0.6964558959007263,56.0,1.0,-0.010804588906466961,-0.04256602004170418,609.6509834246621,0.698255717754364,-323.90008544921875,0.025245515830755405,0.07022306323051453,54.351407445612296,56.0,755.493951274723,146.64154052734375,319.4737243652344,1030.3321042060852,321.41064453125,56,1.8831356763839722,0.5927966237068176,179.03741455078125,0.04941846430301666,56.0,666.7375846219081,323.23004150390625
