reference_actor_Q_std,rollout/actions_std,param_noise_stddev,total/duration,reference_Q_std,eval/episodes,total/steps_per_second,reference_actor_Q_mean,eval/return_history,rollout/return_history,train/param_noise_distance,reference_action_std,rollout/actions_mean,total/steps,rollout/episode_steps,ret_rms_mean,total/epochs,obs_rms_std,reference_perturbed_action_mean,reference_action_mean,eval/return,obs_rms_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/return,total/episodes,rollout/episodes,reference_Q_mean,train/loss_actor,eval/Q,ret_rms_std,train/loss_critic
2.1239373683929443,0.6971905827522278,0.039113321278561465,124.95936846733093,2.292055130004883,11.0,88.02861390001193,11.955827713012695,-365.6553514004001,-348.0586129807453,0.1879320591688156,0.6506032943725586,0.28740379214286804,11000,1000.0,0.0,11,1.276984691619873,0.4433445930480957,0.3425516188144684,-389.7557911086129,0.07179781794548035,0.6124193072319031,4.513551712036133,-348.0586129807453,11.0,11.0,11.61249828338623,-9.571700096130371,5.288014888763428,1.0,0.19801650941371918
2.044633388519287,0.7041652202606201,0.03612049597631193,136.3351607322693,2.221113681793213,12.0,88.01838011226776,12.230277061462402,-356.36746167242853,-348.72404101164074,0.15655383467674255,0.5720672607421875,0.2815837860107422,12000,1000.0,0.0,12,1.267778992652893,0.49308428168296814,0.45302334427833557,-254.20067466474083,0.08152224868535995,0.5337139368057251,4.516427516937256,-348.72404101164074,12.0,12.0,11.819999694824219,-9.887307167053223,9.481404304504395,1.0,0.31290403008461
1.9968723058700562,0.714633584022522,0.034027141129503384,147.5676612854004,2.2772202491760254,13.0,88.09518214737848,12.791925430297852,-372.45353296728933,-355.91121124893084,0.22590121626853943,0.6134275197982788,0.2791488766670227,13000,1000.0,0.0,13,1.2277294397354126,0.41323745250701904,0.3493167459964752,-565.4863885056194,0.08227940648794174,0.6098623871803284,4.901779651641846,-355.91121124893084,13.0,13.0,12.200811386108398,-10.227049827575684,7.517533779144287,1.0,0.21694280207157135
1.6858291625976562,0.7120444774627686,0.03269941380439557,158.74489760398865,1.8344931602478027,14.0,88.19181095776041,13.98837661743164,-364.4786918274925,-379.8881617214564,0.22213199734687805,0.6503767371177673,0.27266043424606323,14000,1000.0,0.0,14,1.4738563299179077,0.3077878952026367,0.23147279024124146,-260.8057570101341,0.08663392066955566,0.6511391997337341,5.0136871337890625,-379.8881617214564,14.0,14.0,13.540733337402344,-10.908580780029297,7.975924968719482,1.0,0.314774751663208
2.126403570175171,0.7126685976982117,0.03335667202186392,169.99964952468872,2.186196804046631,15.0,88.2354760256231,15.49667739868164,-361.80308349991685,-397.0468082650312,0.2524621784687042,0.676786482334137,0.2620609700679779,15000,1000.0,0.0,15,1.5712133646011353,0.1930369883775711,0.23711805045604706,-324.3445669138572,0.09208109229803085,0.660943865776062,4.885808944702148,-397.0468082650312,15.0,15.0,14.766594886779785,-11.33456039428711,4.424437999725342,1.0,0.4531005918979645
2.2536110877990723,0.7265225648880005,0.032055106170371106,181.22903418540955,2.3918099403381348,16.0,88.28607442464721,17.235353469848633,-336.15914180497396,-393.62923723016957,0.2068805992603302,0.5765804052352905,0.23844289779663086,16000,1000.0,0.0,16,1.603564977645874,0.1576058715581894,-0.0582314170897007,48.49998361917022,0.09516691416501999,0.5982264280319214,4.750933647155762,-393.62923723016957,16.0,16.0,16.576007843017578,-11.771912574768066,19.767723083496094,1.0,0.2712653875350952
2.3954484462738037,0.7202702760696411,0.03269941380439557,192.42906546592712,2.3928606510162354,17.0,88.34424237751205,18.774791717529297,-327.96550693898246,-375.78056038933715,0.21332354843616486,0.6082661747932434,0.2305925190448761,17000,1000.0,0.0,17,1.6749190092086792,0.4033867418766022,0.423668771982193,-196.86734908311865,0.09644676744937897,0.5574361681938171,5.3129401206970215,-375.78056038933715,17.0,17.0,18.130599975585938,-13.033385276794434,17.301525115966797,1.0,0.4586104452610016
2.8000898361206055,0.7139853239059448,0.03142349394213421,203.68910431861877,2.9273464679718018,18.0,88.36996981362178,19.598201751708984,-315.83777910570006,-347.7199380752704,0.19481705129146576,0.5966341495513916,0.22972258925437927,18000,1000.0,0.0,18,1.791962742805481,0.3409269154071808,0.3486679494380951,-109.66640593989925,0.09787138551473618,0.5849125385284424,5.993295192718506,-347.7199380752704,18.0,18.0,19.13372230529785,-14.366314888000488,18.483142852783203,1.0,0.5329492092132568
2.675137996673584,0.7087620496749878,0.03019736003336582,214.9269232749939,2.8291592597961426,19.0,88.40214018087418,20.609556198120117,-297.86506572171754,-337.2644780548606,0.26837027072906494,0.58902907371521,0.2392667531967163,19000,1000.0,0.0,19,1.8025994300842285,0.27423718571662903,0.32901135087013245,25.643775189967663,0.0961546078324318,0.609596312046051,6.868470191955566,-337.2644780548606,19.0,19.0,20.048198699951172,-15.857787132263184,20.661283493041992,1.0,0.7112745642662048
2.6987175941467285,0.7062623500823975,0.028447279136688076,226.22319054603577,2.8193018436431885,20.0,88.40826597717911,21.972333908081055,-286.97441737510195,-327.4637435164634,0.15583227574825287,0.639866054058075,0.24010919034481049,20000,1000.0,0.0,20,1.8769663572311401,0.2347080558538437,0.32491132616996765,-80.0520987894052,0.0942748636007309,0.6159403324127197,7.574172019958496,-327.4637435164634,20.0,20.0,21.142114639282227,-16.751981735229492,20.625988006591797,1.0,0.587679386138916
2.916391134262085,0.7002037167549133,0.028447279136688076,237.4620611667633,3.07228946685791,21.0,88.435179484323,22.9824275970459,-272.5380090198425,-310.316886441935,0.2242475152015686,0.5463680028915405,0.23981386423110962,21000,1000.0,0.0,21,1.8739714622497559,0.3266294300556183,0.29920464754104614,16.190158085346695,0.09342806041240692,0.5543971657752991,8.338122367858887,-310.316886441935,21.0,21.0,22.38296127319336,-18.246004104614258,22.150611877441406,1.0,0.8949117064476013
2.8638174533843994,0.6941843032836914,0.029602352743226954,248.71220779418945,2.952585458755493,22.0,88.45564998644983,23.579978942871094,-245.32121434181116,-301.5474496481081,0.17439575493335724,0.5335253477096558,0.24208353459835052,22000,1000.0,0.0,22,1.8939886093139648,0.27868905663490295,0.19738377630710602,326.23147389684715,0.09248179197311401,0.558169960975647,9.003203392028809,-301.5474496481081,22.0,22.0,22.851320266723633,-19.854385375976562,28.6835880279541,1.0,0.8983507752418518
2.8816587924957275,0.691009521484375,0.027886755354071244,259.9415202140808,2.989380359649658,23.0,88.48143990639826,25.14215660095215,-235.0076675397578,-286.5038292462505,0.216290682554245,0.509070873260498,0.23632948100566864,23000,1000.0,0.0,23,1.9335167407989502,0.3284154236316681,0.22584106028079987,-8.109637894583823,0.09301620721817017,0.5156313180923462,9.590249061584473,-286.5038292462505,23.0,23.0,24.48383903503418,-21.0369930267334,23.768447875976562,1.0,0.5008726716041565
3.3355414867401123,0.6915022730827332,0.02733727610437334,271.1434795856476,3.4251272678375244,24.0,88.51402230537131,26.806045532226562,-215.42781792824863,-287.4437585646724,0.18857115507125854,0.5194855332374573,0.24358515441417694,24000,1000.0,0.0,24,1.9819585084915161,0.15726590156555176,0.14952434599399567,234.90872313646068,0.09439682960510254,0.5296139121055603,10.130948066711426,-287.4437585646724,24.0,24.0,26.03160858154297,-22.877544403076172,28.14421844482422,1.0,1.2514475584030151
3.2315940856933594,0.6866472363471985,0.026798623766663407,282.2437937259674,3.3030025959014893,25.0,88.57590691355533,28.57846450805664,-193.46187211657005,-269.5524187226254,0.2196969836950302,0.5176759362220764,0.23834370076656342,25000,1000.0,0.0,25,2.005706787109375,0.17345339059829712,0.14112411439418793,333.7208273637161,0.09341897815465927,0.5305532813072205,10.919880867004395,-269.5524187226254,25.0,25.0,27.782320022583008,-24.630352020263672,33.87204360961914,1.0,0.8320088982582092
3.158435106277466,0.6792243719100952,0.02575295069895359,293.4587025642395,3.230761766433716,26.0,88.59849707237248,30.356842041015625,-172.58721778464172,-250.9495715542283,0.1900736391544342,0.4905563294887543,0.2375212162733078,26000,1000.0,0.0,26,2.0121653079986572,0.19576799869537354,0.2148444652557373,349.2791405135664,0.09114181250333786,0.48913446068763733,11.808245658874512,-250.9495715542283,26.0,26.0,29.65579605102539,-26.481351852416992,35.7301139831543,1.0,0.45794570446014404
3.2439522743225098,0.6726000308990479,0.026270585008002556,304.8205442428589,3.252156972885132,27.0,88.57670688524314,31.93596649169922,-157.34024254437466,-226.7579986263274,0.24952411651611328,0.48438721895217896,0.2360817939043045,27000,1000.0,0.0,27,2.028903007507324,0.10229698568582535,0.21353596448898315,239.08111370256862,0.08984771370887756,0.4975294768810272,12.710155487060547,-226.7579986263274,27.0,27.0,31.0416259765625,-28.6160945892334,37.46809005737305,1.0,0.5074880719184875
3.30092191696167,0.6645197868347168,0.026270585008002556,315.9940752983093,3.3856239318847656,28.0,88.60925627661541,34.42556381225586,-155.1027319495044,-220.68202728043522,0.21690641343593597,0.48998329043388367,0.23447532951831818,28000,1000.0,0.0,28,2.009672164916992,0.21881766617298126,0.21064795553684235,-94.68994588800705,0.08684523403644562,0.49467653036117554,13.558478355407715,-220.68202728043522,28.0,28.0,33.587318420410156,-30.518798828125,36.218544006347656,1.0,1.510726809501648
3.4238948822021484,0.6591832637786865,0.026270585008002556,327.25305581092834,3.4580302238464355,29.0,88.61643760098258,36.10987854003906,-144.57711703552874,-218.8062453449939,0.2056693285703659,0.522587776184082,0.23173123598098755,29000,1000.0,0.0,29,2.010620594024658,0.17315812408924103,0.19650907814502716,150.14010055578927,0.08497737348079681,0.50827556848526,14.308237075805664,-218.8062453449939,29.0,29.0,35.28392791748047,-32.40803909301758,41.223045349121094,1.0,1.1239118576049805
3.5380806922912598,0.6527615189552307,0.025245515830755405,338.4789113998413,3.5798869132995605,30.0,88.63181424192581,37.94106674194336,-130.01500516661775,-204.4840628920304,0.21831178665161133,0.5144564509391785,0.23113217949867249,30000,1000.0,0.0,30,2.0032076835632324,0.39909398555755615,0.23625557124614716,292.2862390318009,0.08358189463615417,0.5048709511756897,15.255297660827637,-204.4840628920304,30.0,30.0,37.08622741699219,-34.2110710144043,43.56002426147461,1.0,1.5140876770019531
3.618048906326294,0.6480299830436707,0.025245515830755405,349.70761013031006,3.665008068084717,31.0,88.64548297490181,40.04290771484375,-115.7572115454416,-195.4764925603271,0.20125669240951538,0.5307949185371399,0.23586641252040863,31000,1000.0,0.0,31,2.0102577209472656,0.16827400028705597,0.17269878089427948,311.9765970898432,0.08330640941858292,0.5485967397689819,16.150405883789062,-195.4764925603271,31.0,31.0,39.30878448486328,-36.028709411621094,45.23267364501953,1.0,1.0398457050323486
3.2814605236053467,0.6431857347488403,0.025245515830755405,360.88441801071167,3.4115793704986572,32.0,88.67104924172754,41.51826095581055,-99.314083242079,-187.8742269981305,0.14850729703903198,0.5657550096511841,0.23344510793685913,32000,1000.0,0.0,32,2.0157313346862793,0.14093440771102905,0.22913925349712372,410.42289416216227,0.08161649107933044,0.5505833625793457,17.009531021118164,-187.8742269981305,32.0,32.0,40.558414459228516,-38.3770751953125,46.62202453613281,1.0,1.5137745141983032
3.252563953399658,0.6368187665939331,0.027886755354071244,372.0871181488037,3.2868878841400146,33.0,88.68890749075264,42.44244384765625,-82.33393527503434,-168.08320638806492,0.1775428205728531,0.527888834476471,0.23254919052124023,33000,1000.0,0.0,33,2.0088000297546387,0.278035432100296,0.13481482863426208,461.0307996703946,0.08060699701309204,0.5470067858695984,17.9315242767334,-168.08320638806492,33.0,33.0,41.7349853515625,-39.68816375732422,48.06428146362305,1.0,2.76920223236084
3.4966883659362793,0.630859911441803,0.029602352743226954,383.36159014701843,3.487393856048584,34.0,88.68911459533821,44.19301986694336,-66.49486483562775,-151.15040687940996,0.2361375242471695,0.5810626149177551,0.23425447940826416,34000,1000.0,0.0,34,2.001680374145508,0.08965295553207397,0.11980510503053665,456.19445966478963,0.08022363483905792,0.5963087677955627,18.820491790771484,-151.15040687940996,34.0,34.0,43.46141052246094,-40.96941375732422,49.94633865356445,1.0,2.9517176151275635
3.570967674255371,0.6272606253623962,0.028447279136688076,394.6431932449341,3.6260437965393066,35.0,88.68770727353545,46.17115783691406,-47.96140014391036,-136.48254134124036,0.16264468431472778,0.5586243271827698,0.23124797642230988,35000,1000.0,0.0,35,2.001011848449707,0.20011429488658905,0.17104166746139526,582.176399374481,0.07895785570144653,0.5649312734603882,19.700267791748047,-136.48254134124036,35.0,35.0,45.464874267578125,-42.86940002441406,51.8762092590332,1.0,2.8697669506073
3.488741397857666,0.6226627826690674,0.030197360033365817,405.9029951095581,3.535930871963501,36.0,88.69114156273513,47.6031494140625,-33.66359373800122,-122.8660277927633,0.18030968308448792,0.5579968094825745,0.23024074733257294,36000,1000.0,0.0,36,1.9943227767944336,0.04239960014820099,0.2259669303894043,466.75963046881895,0.0778392106294632,0.5645571947097778,20.58320426940918,-122.8660277927633,36.0,36.0,46.802452087402344,-44.35771179199219,52.6843376159668,1.0,1.242925763130188
3.4851837158203125,0.6177371144294739,0.030197360033365817,417.139377117157,3.5308306217193604,37.0,88.6993701139086,49.32481384277344,-9.788948804479935,-111.142759108552,0.19519665837287903,0.5701867938041687,0.2262529581785202,37000,1000.0,0.0,37,1.9850550889968872,0.15874020755290985,0.16822326183319092,849.6982688022863,0.07613268494606018,0.5385401844978333,21.43943214416504,-111.142759108552,37.0,37.0,48.53369903564453,-46.240055084228516,54.82339859008789,1.0,1.696799874305725
3.132784843444824,0.6136185526847839,0.027886755354071244,428.39562916755676,3.332554340362549,38.0,88.70305253543378,50.63682556152344,5.873981718639743,-97.85895188896326,0.21762730181217194,0.5300263166427612,0.22588731348514557,38000,1000.0,0.0,38,1.9812954664230347,0.03360718488693237,0.05719172954559326,585.4024110740678,0.07512162625789642,0.5617683529853821,22.31303596496582,-97.85895188896326,38.0,38.0,49.98228454589844,-48.17323684692383,55.2667236328125,1.0,1.7338974475860596
3.1738028526306152,0.6094859838485718,0.027886755354071244,439.59806394577026,3.2710683345794678,39.0,88.7174061913319,52.337947845458984,8.47595426356104,-86.61831158548215,0.17692314088344574,0.5532103776931763,0.22429490089416504,39000,1000.0,0.0,39,1.979325294494629,0.024898072704672813,0.03699362277984619,107.35091097057037,0.07417906820774078,0.5451228022575378,23.156330108642578,-86.61831158548215,39.0,39.0,51.78355407714844,-49.904457092285156,55.71839904785156,1.0,3.305983543395996
3.4554107189178467,0.6089258790016174,0.02733727610437334,450.80608892440796,3.526179075241089,40.0,88.7299461625224,53.154788970947266,21.389108728756174,-79.54847745789709,0.17593897879123688,0.5539165139198303,0.2197517603635788,40000,1000.0,0.0,40,1.9831385612487793,0.1215369924902916,0.10124727338552475,525.0021328713658,0.07294029742479324,0.5457081198692322,23.98583984375,-79.54847745789709,40.0,40.0,52.41571807861328,-50.70329284667969,57.75759506225586,1.0,4.063647270202637
3.429992198944092,0.6048324704170227,0.026270585008002556,462.0028066635132,3.4742608070373535,41.0,88.74404962189159,54.29151153564453,29.685586253134392,-63.07696582061582,0.23743610084056854,0.5071234107017517,0.22119073569774628,41000,1000.0,0.0,41,1.978516936302185,0.1206044927239418,0.12502647936344147,361.54468722826334,0.07290724664926529,0.5094494819641113,24.82621192932129,-63.07696582061582,41.0,41.0,53.659996032714844,-52.43212890625,58.7604866027832,1.0,2.211016893386841
3.554246187210083,0.6023992300033569,0.026270585008002556,473.2099485397339,3.5867838859558105,42.0,88.75553045663283,55.84146499633789,41.58134523476184,-54.560341967116194,0.2165442407131195,0.5413470268249512,0.2206311970949173,42000,1000.0,0.0,42,1.9794912338256836,0.32698294520378113,0.16160760819911957,529.307463481487,0.07239037752151489,0.5256566405296326,25.626428604125977,-54.560341967116194,42.0,42.0,55.03350830078125,-53.85942077636719,61.215423583984375,1.0,4.536501407623291
3.5329113006591797,0.5994303822517395,0.026798623766663407,484.3351457118988,3.616103172302246,43.0,88.78149847415379,57.0291748046875,48.441958483432394,-46.70772710189056,0.17225433886051178,0.5430256128311157,0.22506451606750488,43000,1000.0,0.0,43,1.969364881515503,0.13670001924037933,0.10152244567871094,336.5877149275956,0.07243999093770981,0.5259658694267273,26.44158935546875,-46.70772710189056,43.0,43.0,56.34790802001953,-55.143699645996094,56.201499938964844,1.0,3.141178607940674
3.71016788482666,0.5968833565711975,0.026270585008002556,495.4487872123718,3.7466952800750732,44.0,88.80837159288393,58.39760971069336,49.10738927090997,-41.89666951570061,0.18901099264621735,0.5612004995346069,0.22398585081100464,44000,1000.0,0.0,44,1.968037724494934,0.02981109730899334,0.0728134885430336,77.72091313244559,0.07179033756256104,0.5419644713401794,27.230003356933594,-41.89666951570061,44.0,44.0,57.64459991455078,-56.39213562011719,50.8397331237793,1.0,2.2755866050720215
3.307253122329712,0.5950599312782288,0.027886755354071244,506.58258080482483,3.3859925270080566,45.0,88.83053169437248,59.607242584228516,50.92716763200331,-32.60422832761507,0.15490911900997162,0.5476911664009094,0.22138528525829315,45000,1000.0,0.0,45,1.9706947803497314,0.054204702377319336,0.057020485401153564,130.9974155201102,0.07137764245271683,0.5448375344276428,27.99684715270996,-32.60422832761507,45.0,45.0,59.03965759277344,-57.5440788269043,54.41791915893555,1.0,2.1214683055877686
3.4868648052215576,0.5929878950119019,0.027886755354071244,517.6383261680603,3.5385451316833496,46.0,88.8651355098179,61.181129455566406,46.14978315795982,-30.813656778507287,0.20251813530921936,0.5466870069503784,0.2203824520111084,46000,1000.0,0.0,46,1.9732006788253784,-0.024616917595267296,0.006981989834457636,-168.83251817399727,0.07050374895334244,0.5372111201286316,28.745925903320312,-30.813656778507287,46.0,46.0,60.409942626953125,-58.60844421386719,57.54751205444336,1.0,4.528852462768555
3.539288282394409,0.5912681221961975,0.02733727610437334,528.7737014293671,3.657684087753296,47.0,88.8849045876352,61.706748962402344,40.05665647006762,-21.291669411131718,0.19707687199115753,0.5553381443023682,0.2179579734802246,47000,1000.0,0.0,47,1.9805991649627686,0.0022720147389918566,0.03531954437494278,-240.22717117297333,0.06972101330757141,0.5785404443740845,29.53451156616211,-21.291669411131718,47.0,47.0,61.038509368896484,-59.6768798828125,46.748863220214844,1.0,4.281643867492676
3.5372633934020996,0.5898081064224243,0.026798623766663407,539.8323891162872,3.613974094390869,48.0,88.9164877242298,62.587799072265625,47.93820365350194,-12.88751003129392,0.19615381956100464,0.5502802729606628,0.21482115983963013,48000,1000.0,0.0,48,1.9829844236373901,0.1212792694568634,0.1166447326540947,418.3709212749148,0.0693741962313652,0.5905829668045044,30.265277862548828,-12.88751003129392,48.0,48.0,61.919185638427734,-61.07582473754883,64.53782653808594,1.0,2.2894959449768066
3.374474287033081,0.588742733001709,0.026798623766663407,551.0326039791107,3.568209171295166,49.0,88.92395775887258,64.01052856445312,38.5110092660218,-10.87019949051389,0.21129614114761353,0.5834275484085083,0.21336622536182404,49000,1000.0,0.0,49,1.978489637374878,0.11523961275815964,0.14634282886981964,-413.9943213330245,0.06835276633501053,0.5639309287071228,31.017974853515625,-10.87019949051389,49.0,49.0,63.08910369873047,-62.27108383178711,45.83971405029297,1.0,4.859189510345459
3.5278539657592773,0.5927509665489197,0.028447279136688076,562.3315899372101,3.5536611080169678,50.0,88.91550980727047,65.8267593383789,29.247075244548277,-21.135542453211183,0.17910970747470856,0.5712051391601562,0.22808703780174255,50000,1000.0,0.0,50,1.9672142267227173,0.14619366824626923,0.14558033645153046,-424.68569180765445,0.07395230233669281,0.5886057019233704,31.127918243408203,-21.135542453211183,50.0,50.0,64.90408325195312,-63.78715896606445,43.646156311035156,1.0,4.909814834594727
3.2652320861816406,0.6008234024047852,0.027886755354071244,573.5879111289978,3.341818332672119,51.0,88.91400779283559,67.10176086425781,28.07828980064524,-31.11124689322561,0.2139320820569992,0.5365977883338928,0.22973467409610748,51000,1000.0,0.0,51,1.956406593322754,0.12081325054168701,0.1408117115497589,-30.360982394506657,0.07702198624610901,0.5300420522689819,31.264114379882812,-31.11124689322561,51.0,51.0,66.42359161376953,-64.75005340576172,56.237998962402344,1.0,2.462494373321533
3.2942287921905518,0.5999543070793152,0.02901906944733551,584.6958556175232,3.449983596801758,52.0,88.93512669947096,68.60572052001953,40.41851359872091,-26.011163306745154,0.17149542272090912,0.563637375831604,0.22521068155765533,52000,1000.0,0.0,52,1.9472389221191406,0.13058049976825714,0.14303342998027802,669.7699273005799,0.07689614593982697,0.5746082067489624,31.949281692504883,-26.011163306745154,52.0,52.0,67.84458923339844,-65.3610610961914,73.50820922851562,1.0,10.303592681884766
3.2600114345550537,0.599096953868866,0.027886755354071244,595.8877613544464,3.403351306915283,53.0,88.94292421702298,70.00688171386719,48.469825415642354,-27.10913430520991,0.25152528285980225,0.5254420638084412,0.22010648250579834,53000,1000.0,0.0,53,1.9451886415481567,0.12010025978088379,0.21047456562519073,467.1380398955577,0.07708978652954102,0.5160689353942871,32.53007888793945,-27.10913430520991,53.0,53.0,69.26348114013672,-66.89744567871094,73.42729949951172,1.0,5.40676212310791
3.308262825012207,0.5966439247131348,0.027886755354071244,607.1138830184937,3.513113021850586,54.0,88.94542113173036,71.48832702636719,47.98349290756836,-19.065301404879875,0.2091316282749176,0.5468878149986267,0.21860270202159882,54000,1000.0,0.0,54,1.943302869796753,0.2303905487060547,0.1484954059123993,22.207869979646603,0.07628300786018372,0.5297451019287109,33.3265266418457,-19.065301404879875,54.0,54.0,70.69802856445312,-67.87689208984375,65.49808502197266,1.0,4.269021987915039
3.138254165649414,0.5958126783370972,0.02901906944733551,618.3218770027161,3.210373640060425,55.0,88.95043511416694,72.90713500976562,56.52653399424109,-20.191662863665396,0.19636468589305878,0.5363535284996033,0.2167128026485443,55000,1000.0,0.0,55,1.949633002281189,0.1648065596818924,0.1586894541978836,517.8507526745684,0.07687491923570633,0.5270528197288513,33.91256332397461,-20.191662863665396,55.0,55.0,72.08744812011719,-68.80366516113281,77.63212585449219,1.0,6.524714469909668
3.155609369277954,0.5972421765327454,0.028447279136688076,629.5573675632477,3.2355363368988037,56.0,88.95138534674369,74.15316772460938,65.89037584259998,-20.534245427349475,0.2152663916349411,0.5304859280586243,0.21497879922389984,56000,1000.0,0.0,56,1.9384686946868896,0.1841512769460678,0.12720197439193726,580.9016775023388,0.07681914418935776,0.5137737393379211,34.54756546020508,-20.534245427349475,56.0,56.0,73.40312957763672,-69.58271026611328,79.94552612304688,1.0,7.308026313781738
