eval/return_history,rollout/actions_std,reference_actor_Q_mean,total/duration,rollout/Q_mean,rollout/return_history,param_noise_stddev,rollout/episodes,train/param_noise_distance,train/loss_critic,obs_rms_std,eval/episodes,reference_action_mean,eval/Q,eval/return,ret_rms_std,reference_Q_std,rollout/return,train/loss_actor,total/episodes,total/steps_per_second,rollout/episode_steps,reference_perturbed_action_std,total/steps,reference_Q_mean,reference_perturbed_action_mean,obs_rms_mean,rollout/actions_mean,reference_actor_Q_std,ret_rms_mean,total/epochs,reference_action_std
-1453.230871967687,0.5532137751579285,0.16382741928100586,15.54386830329895,-0.4057542681694031,-431.94686212811627,0.16720346283821505,1.0,0.8116310238838196,0.10181799530982971,0.37648630142211914,1.0,-0.6229038834571838,-0.3952708840370178,-1453.230871967687,1.0,1.0509623289108276,-431.94686212811627,0.004609418101608753,1.0,64.33404996025122,1000.0,0.45218661427497864,1000,-0.583713173866272,-0.4117535352706909,0.021423498168587685,0.21444183588027954,0.8133408427238464,0.0,1,0.49375179409980774
-1332.4820296244225,0.5187275409698486,1.6395108699798584,30.616869926452637,0.1592085212469101,-110.84314551760212,0.1370306733903066,2.0,0.5379636287689209,0.050238724797964096,0.3235570788383484,2.0,-0.40175437927246094,-0.3200889229774475,-1211.7331872811578,1.0,0.9691436886787415,-110.84314551760212,-1.7072514295578003,2.0,65.3234639858473,1000.0,0.6662116646766663,2000,1.0506739616394043,-0.15319252014160156,0.021207965910434723,-0.07060392200946808,0.7264984250068665,0.0,2,0.6013035178184509
-1374.465174733893,0.5977102518081665,2.3788278102874756,45.63276648521423,-1.0865111351013184,-483.8911494626893,0.11230273064362171,3.0,0.49274539947509766,0.09073067456483841,0.2964508533477783,3.0,-0.5481747984886169,1.2505848407745361,-1458.431464952834,1.0,1.3906608819961548,-483.8911494626893,-0.4076927602291107,3.0,65.74223372961728,1000.0,0.5595327019691467,3000,1.7547210454940796,-0.5332831144332886,0.021741574630141258,-0.10439272969961166,1.2398685216903687,0.0,3,0.5925233364105225
-1261.6150315231446,0.607796311378479,2.5797312259674072,60.46698880195618,-0.8512937426567078,-644.9088643362559,0.09203708190275892,4.0,0.5170472860336304,0.16801854968070984,0.2935308814048767,4.0,0.03997301310300827,1.955682396888733,-923.0646018908992,1.0,2.227545738220215,-644.9088643362559,-0.5334255695343018,4.0,66.15179752213153,1000.0,0.5715057253837585,4000,1.9937043190002441,-0.02863049879670143,0.019884120672941208,-0.20217040181159973,2.1236090660095215,0.0,4,0.6891273260116577
-1153.8031699774833,0.6056120991706848,3.8205935955047607,74.19360136985779,-0.21478207409381866,-571.4596679370936,0.07542848153938683,5.0,0.40955570340156555,0.14800205826759338,0.2911096215248108,5.0,-0.28516361117362976,3.4366295337677,-722.5557237948382,1.0,1.8918520212173462,-571.4596679370936,-2.591127872467041,5.0,67.39125622268718,1000.0,0.5659880638122559,5000,3.1821553707122803,-0.40601080656051636,0.020033186301589012,-0.16200217604637146,1.6186795234680176,0.0,5,0.6052491068840027
-1090.4178047271037,0.5991764068603516,5.189367294311523,88.29971194267273,0.3002561330795288,-626.5290286056716,0.06181699495154324,6.0,0.37674471735954285,0.3001590967178345,0.31613752245903015,6.0,0.17781877517700195,5.096867084503174,-773.4909784752053,1.0,1.8875322341918945,-626.5290286056716,-3.823806047439575,6.0,67.95039154709146,1000.0,0.6026423573493958,6000,4.325760841369629,0.1690729558467865,0.016514765098690987,-0.20998872816562653,1.7257392406463623,0.0,6,0.6778932213783264
-1016.7203077276135,0.615099310874939,5.8212666511535645,100.73012614250183,0.885572612285614,-475.0827014449631,0.05066177638540577,8.0,0.2630827724933624,0.4734911322593689,0.33571919798851013,7.0,0.09312324970960617,4.447561740875244,-574.5353257306737,1.0,2.165849208831787,-475.0827014449631,-4.398284435272217,8.0,69.49261624171079,754.125,0.6406007409095764,7000,5.2692766189575195,0.15814383327960968,0.016579385846853256,-0.16465644538402557,2.158468246459961,0.0,7,0.6373644471168518
-1102.0986703358417,0.6306933760643005,6.447126388549805,115.69391345977783,1.1980587244033813,-478.39145514652455,0.04235412222587577,10.0,0.20144595205783844,0.5312585234642029,0.34069326519966125,8.0,-0.002939373254776001,5.189614295959473,-1699.747208593438,1.0,2.325894355773926,-478.39145514652455,-4.6872758865356445,10.0,69.1479764212599,719.4,0.6419752240180969,8000,5.780671119689941,0.04897944629192352,0.015042121522128582,-0.15209779143333435,2.02905535697937,0.0,8,0.6509687304496765
-1023.9529220444742,0.6540747880935669,7.523254871368408,129.70793533325195,1.3169686794281006,-553.7585352592913,0.039113321278561465,11.0,0.22740904986858368,0.31193339824676514,0.3317387104034424,9.0,0.17589816451072693,6.999051094055176,-398.7869357135351,1.0,1.9383248090744019,-553.7585352592913,-5.814346790313721,11.0,69.38665685238733,744.9090909090909,0.6505798697471619,9000,6.805318355560303,-0.12414038181304932,0.017331035807728767,-0.14302723109722137,1.7603704929351807,0.0,9,0.5517292022705078
-947.8341830669276,0.6604486107826233,7.855396270751953,141.64726972579956,1.7601523399353027,-652.9742283025377,0.034027141129503384,12.0,0.22614678740501404,0.5013260245323181,0.33643391728401184,10.0,0.31065407395362854,5.895709991455078,-262.7655322690089,1.0,2.017622232437134,-652.9742283025377,-5.38944149017334,12.0,70.59790152932686,766.1666666666666,0.5265373587608337,10000,7.303321838378906,0.08450314402580261,0.018996458500623703,-0.12977640330791473,1.8619130849838257,0.0,10,0.5252081751823425
-886.3523394235946,0.6605290770530701,8.876686096191406,155.06198930740356,2.222133159637451,-627.0071172650314,0.03269941380439557,14.0,0.18006832897663116,0.6767526268959045,0.3464930057525635,11.0,0.19460879266262054,7.063089847564697,-271.5339029902634,1.0,2.145951271057129,-627.0071172650314,-6.133610248565674,14.0,70.93937108076813,756.1428571428571,0.5154435634613037,11000,8.259422302246094,0.2099309265613556,0.01973474957048893,-0.10042630136013031,2.068760633468628,0.0,11,0.508250892162323
-813.5103641732343,0.6530058979988098,9.607172012329102,164.99072432518005,2.632627010345459,-543.4702829539671,0.03269941380439557,17.0,0.17026107013225555,0.7543001770973206,0.3509545922279358,12.0,0.029010914266109467,6.252659320831299,-12.248636419270522,1.0,2.485901355743408,-543.4702829539671,-6.786906719207764,17.0,72.73136140883419,694.4117647058823,0.4568658769130707,12000,8.997466087341309,0.009215716272592545,0.018931206315755844,-0.09264868497848511,2.4137070178985596,0.0,12,0.4613145887851715
-746.0944523720931,0.6453640460968018,10.565869331359863,177.73595356941223,3.0574703216552734,-473.70475658804673,0.032055106170371106,20.0,0.1888265609741211,0.887768566608429,0.3582547903060913,13.0,0.01859929785132408,8.296260833740234,62.89648924160154,1.0,2.712998390197754,-473.70475658804673,-7.712106704711914,20.0,73.14220752146828,647.9,0.44995832443237305,13000,9.819968223571777,0.060321591794490814,0.018490051850676537,-0.0923437625169754,2.672189712524414,0.0,13,0.4035375416278839
-682.4846063475783,0.6386064291000366,12.57377815246582,190.56181621551514,3.2992289066314697,-459.9541192856688,0.03335667202186392,21.0,0.19306331872940063,1.093125820159912,0.3614015281200409,14.0,-0.005925522185862064,9.863829612731934,144.44339197111452,1.0,2.9055068492889404,-459.9541192856688,-9.081031799316406,21.0,73.46697401417897,664.6666666666666,0.4152241349220276,14000,11.769893646240234,0.002900702878832817,0.016967391595244408,-0.09170615673065186,2.892840623855591,0.0,14,0.37173062562942505
-631.9539391334351,0.6314601302146912,14.025165557861328,203.22179055213928,3.631603956222534,-444.81692339990036,0.030804326970036475,22.0,0.20141750574111938,1.0955629348754883,0.3603562116622925,15.0,-0.00872986763715744,10.697772979736328,75.47540186456963,1.0,3.3401129245758057,-444.81692339990036,-10.024940490722656,22.0,73.81098237175284,679.9090909090909,0.40456417202949524,15000,13.022369384765625,0.08256155252456665,0.016121327877044678,-0.0902547836303711,3.378258466720581,0.0,15,0.3651120662689209
-582.9839410350247,0.6242554187774658,15.63664722442627,217.39073872566223,4.10545015335083,-420.1584229661174,0.03142349394213421,23.0,0.21352306008338928,1.1305696964263916,0.3622451424598694,16.0,0.09467779099941254,15.13729190826416,151.56603044112984,1.0,3.996891975402832,-420.1584229661174,-11.670034408569336,23.0,73.60019149753805,693.8260869565217,0.41256579756736755,16000,14.662702560424805,0.12642964720726013,0.016251415014266968,-0.07810834050178528,4.009410858154297,0.0,16,0.39377981424331665
-546.6985157302743,0.617443859577179,17.66240882873535,231.05359411239624,4.802527904510498,-392.57167643093146,0.03019736003336582,25.0,0.1782749593257904,1.1723263263702393,0.3635389506816864,17.0,0.14810919761657715,13.274062156677246,33.8682891457337,1.0,4.287623882293701,-392.57167643093146,-13.170113563537598,25.0,73.5760032874898,659.88,0.3804008960723877,17000,16.654178619384766,0.08126416057348251,0.01735176146030426,-0.06731726229190826,4.342496395111084,0.0,17,0.39395996928215027
-500.2024588640278,0.6086480021476746,19.19721221923828,245.86874842643738,5.554754257202148,-348.2527264232886,0.03142349394213421,27.0,0.20966973900794983,1.2913556098937988,0.36448562145233154,18.0,0.16360850632190704,18.38777732849121,290.23050786216095,1.0,5.020115852355957,-348.2527264232886,-15.2739839553833,27.0,73.209792278198,653.8888888888889,0.4038756489753723,18000,18.16407585144043,0.06256961822509766,0.018101302906870842,-0.06047496199607849,5.167399883270264,0.0,18,0.3784711956977844
-462.45169024096066,0.6017760634422302,21.757286071777344,260.41699862480164,6.281905651092529,-327.3862926039001,0.032055106170371106,28.0,0.1901867687702179,1.6327787637710571,0.3665771186351776,19.0,0.1685786098241806,17.03719711303711,217.06214497424816,1.0,5.324885368347168,-327.3862926039001,-17.482746124267578,28.0,72.95990699660292,666.25,0.38794565200805664,19000,20.802080154418945,0.23228614032268524,0.018311817198991776,-0.0533754900097847,5.285444736480713,0.0,19,0.3751341998577118
-442.70059478693213,0.5947139859199524,23.620500564575195,274.42250394821167,7.0658087730407715,-305.0882083406117,0.03269941380439557,29.0,0.22092998027801514,1.4836174249649048,0.36696040630340576,20.0,0.14018523693084717,18.31214141845703,-67.42978116038941,1.0,5.2283034324646,-305.0882083406117,-20.478862762451172,29.0,72.88032035366294,677.7586206896551,0.41170191764831543,20000,22.602550506591797,0.08453738689422607,0.019024483859539032,-0.04608597233891487,5.188300609588623,0.0,20,0.42392823100090027
-410.27634270647496,0.5908722877502441,25.908546447753906,288.350026845932,7.89087438583374,-291.09299080976774,0.034711086666206405,30.0,0.24033242464065552,1.3095446825027466,0.36320960521698,21.0,0.15891273319721222,25.11365509033203,238.20869890266778,1.0,5.0237884521484375,-291.09299080976774,-23.270315170288086,30.0,72.82815344151325,688.5,0.3960495591163635,21000,24.8721923828125,0.13350601494312286,0.019609484821558,-0.03418605029582977,5.047250747680664,0.0,21,0.36365407705307007
-391.15655914933177,0.5850028991699219,27.774776458740234,303.2770166397095,8.787825584411621,-275.52475545652686,0.03540877950819716,31.0,0.18402934074401855,1.554079294204712,0.3615742325782776,22.0,0.1157040223479271,18.499313354492188,10.358895550673926,1.0,5.086817264556885,-275.52475545652686,-25.615854263305664,31.0,72.54094043709159,698.5483870967741,0.36916404962539673,22000,26.825366973876953,0.08925768733024597,0.019857186824083328,-0.027148323133587837,5.20633602142334,0.0,22,0.34637415409088135
-366.3156271087076,0.5794559121131897,30.211971282958984,318.000944852829,9.672141075134277,-253.14689959509477,0.03540877950819716,32.0,0.19199563562870026,1.261958122253418,0.3593595623970032,23.0,0.11351010203361511,27.87589454650879,180.18487778502453,1.0,5.45040225982666,-253.14689959509477,-28.37210464477539,32.0,72.32682912512858,707.96875,0.3309440314769745,23000,29.116125106811523,0.23588091135025024,0.020528316497802734,-0.020435573533177376,5.492757320404053,0.0,23,0.363672137260437
-349.56765383482957,0.5735774636268616,32.899269104003906,332.83994817733765,10.602636337280273,-238.19161755524726,0.034711086666206405,33.0,0.2001088559627533,2.2365639209747314,0.3590885102748871,24.0,0.1222342848777771,28.751434326171875,35.63573146436565,1.0,5.492794513702393,-238.19161755524726,-30.687828063964844,33.0,72.10672916945883,716.8181818181819,0.37947946786880493,24000,31.809253692626953,0.018671471625566483,0.02109036222100258,-0.013745587319135666,5.487441062927246,0.0,24,0.38621312379837036
-333.3770639608491,0.5698792338371277,35.46057891845703,345.6185326576233,11.364803314208984,-224.6025778437084,0.03540877950819716,34.0,0.19114284217357635,1.7767860889434814,0.3584931790828705,25.0,0.012701507657766342,26.81427001953125,55.19709301468255,1.0,5.608726978302002,-224.6025778437084,-33.088497161865234,34.0,72.33408407750376,725.1470588235294,0.44755133986473083,25000,34.295562744140625,0.1369779407978058,0.021474184468388557,-0.010010173544287682,5.634562969207764,0.0,25,0.403807669878006
-315.79325621288524,0.5652570724487305,37.49116897583008,359.4777264595032,12.288559913635254,-212.59202925715525,0.03269941380439557,35.0,0.23286940157413483,1.8766018152236938,0.35788801312446594,26.0,0.03097543492913246,33.93788528442383,123.80193748621222,1.0,6.264438152313232,-212.59202925715525,-34.688053131103516,35.0,72.32715154864823,733.0,0.3948526084423065,26000,36.31785202026367,0.08348575979471207,0.02164713479578495,-0.005593585781753063,6.504831790924072,0.0,26,0.3977632522583008
-297.62575060141666,0.5601293444633484,40.17137145996094,372.6317286491394,13.2263822555542,-194.25376296400424,0.03335667202186392,36.0,0.23422296345233917,2.580052375793457,0.35817912220954895,27.0,-0.008586883544921875,33.9515495300293,174.7293952967667,1.0,6.75942325592041,-194.25376296400424,-37.37327575683594,36.0,72.45759800938077,740.4166666666666,0.37476208806037903,27000,39.093605041503906,0.01799875684082508,0.021365657448768616,-0.0029995099175721407,6.6976118087768555,0.0,27,0.3696494400501251
-278.46671705132604,0.555399477481842,43.055015563964844,387.2949833869934,14.098535537719727,-176.4213561596678,0.03269941380439557,37.0,0.17961645126342773,2.742394208908081,0.3587377369403839,28.0,0.0010899249464273453,38.73826599121094,238.82718880111938,1.0,6.232759475708008,-176.4213561596678,-39.499855041503906,37.0,72.29631469825108,747.4324324324324,0.3743242621421814,28000,42.26970672607422,-0.11984113603830338,0.0212206169962883,-0.0021723886020481586,6.233030319213867,0.0,28,0.3936236798763275
-269.2595604686449,0.554786205291748,45.6491584777832,402.02601385116577,14.672654151916504,-176.05490206901203,0.03335667202186392,38.0,0.21989239752292633,2.854349136352539,0.35909658670425415,29.0,-0.04600881040096283,36.92112731933594,-11.459176153573113,1.0,6.523510456085205,-176.05490206901203,-41.76616287231445,38.0,72.13463557295101,754.078947368421,0.3814120292663574,29000,44.533851623535156,-0.11644886434078217,0.02095639891922474,-0.007222561631351709,6.5150909423828125,0.0,29,0.3793116509914398
-254.42064119616168,0.5556367635726929,48.81591796875,416.71490693092346,15.198600769042969,-178.95562358533795,0.032055106170371106,40.0,0.1881473809480667,2.940713405609131,0.35903534293174744,30.0,-0.0720522552728653,45.52988815307617,175.9080177058518,1.0,5.839199066162109,-178.95562358533795,-43.418338775634766,40.0,71.99166504732919,749.35,0.3836958408355713,30000,47.55883026123047,-0.017613153904676437,0.021015988662838936,-0.010688073933124542,5.858094692230225,0.0,30,0.3816937506198883
-243.59970044734635,0.5518516302108765,51.86858367919922,430.5918936729431,16.13973045349121,-168.76399743229337,0.03335667202186392,41.0,0.18676351010799408,2.5056285858154297,0.3605685234069824,31.0,-0.061651766300201416,48.10928726196289,81.028522017114,1.0,5.506237506866455,-168.76399743229337,-45.858238220214844,41.0,71.99392384183179,755.4634146341464,0.38983145356178284,31000,50.71997833251953,0.029747022315859795,0.021405303850769997,-0.005781554151326418,5.390933036804199,0.0,31,0.4159749746322632
-254.75873960325507,0.5559470057487488,54.729637145996094,443.4480595588684,16.474380493164062,-185.14716611448867,0.032055106170371106,42.0,0.20378707349300385,3.584244728088379,0.3602445125579834,32.0,-0.06218115985393524,30.416526794433594,-600.6889534364245,1.0,4.921914577484131,-185.14716611448867,-47.233463287353516,42.0,72.16177703389398,761.2857142857143,0.4354124367237091,32000,53.45650100708008,-0.027391783893108368,0.021482566371560097,-0.0050439247861504555,4.465235233306885,0.0,32,0.426190048456192
-269.1792264304168,0.5525877475738525,56.99272155761719,457.18395495414734,17.653671264648438,-175.30924867403056,0.03269941380439557,43.0,0.19784866273403168,6.823362827301025,0.3607653081417084,33.0,-0.019845444709062576,40.94551467895508,-730.6348048995931,1.0,4.005276679992676,-175.30924867403056,-49.73320007324219,43.0,72.18101082158427,766.8372093023256,0.47068503499031067,33000,55.87248992919922,-0.03289065510034561,0.02110343985259533,-0.00430572172626853,3.900508165359497,0.0,33,0.45674145221710205
-263.65999354409837,0.5491544008255005,59.891353607177734,470.2027406692505,18.817014694213867,-164.27583591196014,0.032055106170371106,44.0,0.20547299087047577,5.2104082107543945,0.3604732155799866,34.0,0.040548548102378845,56.40357208251953,-81.52530829558876,1.0,3.5535824298858643,-164.27583591196014,-52.5990104675293,44.0,72.30923399469559,772.1363636363636,0.4620650112628937,34000,58.714561462402344,0.047224000096321106,0.02100725658237934,-0.0027598203159868717,3.4780454635620117,0.0,34,0.45598646998405457
-263.6629040770868,0.5496271848678589,63.092559814453125,482.2469460964203,19.622777938842773,-167.3834191596439,0.03335667202186392,45.0,0.19280916452407837,3.8945980072021484,0.3625451922416687,35.0,0.07734546065330505,47.29319381713867,-263.76186219869453,1.0,3.452573537826538,-167.3834191596439,-54.812076568603516,45.0,72.57692409109028,777.2,0.4345354437828064,35000,62.06591033935547,-0.03910037875175476,0.02119249291718006,-0.001127159339375794,3.4767017364501953,0.0,35,0.4072135388851166
-256.1792166690059,0.5459879040718079,65.072021484375,494.15466356277466,20.94438934326172,-154.8116887413743,0.03142349394213421,46.0,0.21301278471946716,5.100853443145752,0.36225199699401855,36.0,0.03071596473455429,54.44606018066406,5.7498426138290455,1.0,3.7975456714630127,-154.8116887413743,-56.79444885253906,46.0,72.85168522026254,782.0434782608696,0.44066551327705383,36000,63.82138442993164,-0.01821165531873703,0.021025825291872025,-0.0033466678578406572,3.589019536972046,0.0,36,0.4038553833961487
-244.69913923961718,0.5460922122001648,67.39787292480469,506.27768874168396,21.730918884277344,-155.99557854880317,0.034027141129503384,47.0,0.23386195302009583,4.778609752655029,0.36319291591644287,37.0,0.008579619228839874,61.38969421386719,168.58364821837495,1.0,3.833461046218872,-155.99557854880317,-58.471092224121094,47.0,73.08242259689695,786.6808510638298,0.4012002646923065,37000,66.21854400634766,0.05754312500357628,0.020531805232167244,-0.007242970168590546,3.878631591796875,0.0,37,0.40253615379333496
-231.53955159576302,0.5458847880363464,69.69111633300781,519.1730601787567,22.44497299194336,-152.65498891799476,0.034027141129503384,49.0,0.22631755471229553,5.8778977394104,0.3647580146789551,38.0,0.0820339173078537,66.1690444946289,255.36519122684095,1.0,3.7927358150482178,-152.65498891799476,-60.12849426269531,49.0,73.19332013667312,774.0204081632653,0.41516849398612976,38000,68.74079895019531,0.09090252220630646,0.020485129207372665,-0.007556105963885784,3.773303508758545,0.0,38,0.37761425971984863
-212.78850175357832,0.5447219014167786,70.93116760253906,532.9478783607483,23.52505874633789,-147.41468133090422,0.03335667202186392,50.0,0.2432008534669876,9.983084678649902,0.3641234338283539,39.0,0.0784512460231781,71.87450408935547,499.75139224944024,1.0,3.769468307495117,-147.41468133090422,-61.258567810058594,50.0,73.1778877138173,768.54,0.3755088150501251,39000,69.88265991210938,0.25935930013656616,0.021259646862745285,-0.00388658931478858,3.86140513420105,0.0,39,0.3680453598499298
-194.4728904296448,0.5421273708343506,73.66545104980469,547.4826872348785,24.716014862060547,-145.7084923794449,0.03269941380439557,51.0,0.18028520047664642,5.654019355773926,0.3633946478366852,40.0,0.1396566927433014,70.3077621459961,519.8359512037601,1.0,3.9677553176879883,-145.7084923794449,-63.238433837890625,51.0,73.06167104940687,773.0784313725491,0.40932366251945496,40000,72.53560638427734,0.15812979638576508,0.021784111857414246,-0.00045439042150974274,4.03253698348999,0.0,40,0.3776412904262543
-175.79310991423523,0.5384921431541443,76.06681060791016,562.2295300960541,25.883651733398438,-131.67346630697472,0.03335667202186392,52.0,0.20588912069797516,6.285343170166016,0.3633887767791748,41.0,0.18389587104320526,76.62550354003906,571.3981107021477,1.0,4.333042621612549,-131.67346630697472,-64.91053009033203,52.0,72.9239533060374,777.4423076923077,0.4008522927761078,41000,74.77862548828125,0.13474662601947784,0.02152276039123535,0.0007657830137759447,4.129096508026123,0.0,41,0.3267625868320465
-155.4529503046323,0.5351905822753906,77.55772399902344,576.5186011791229,26.93566131591797,-121.86244384795954,0.034027141129503384,53.0,0.18788494169712067,9.390115737915039,0.36296358704566956,42.0,0.13424234092235565,80.63827514648438,678.4935936890867,1.0,4.021208763122559,-121.86244384795954,-67.00019836425781,53.0,72.85107525429297,781.6415094339623,0.3555513322353363,42000,76.52015686035156,0.09330512583255768,0.021500682458281517,0.004066916182637215,4.056478500366211,0.0,42,0.3581220209598541
-146.8568298757509,0.5316907167434692,79.4334945678711,588.9680280685425,28.15934944152832,-104.24863128909534,0.032055106170371106,55.0,0.20649728178977966,5.493256092071533,0.3633151948451996,43.0,0.1881430745124817,71.63716888427734,214.1802281372684,1.0,4.251585006713867,-104.24863128909534,-69.79903411865234,55.0,73.0090564355656,778.0727272727273,0.39295297861099243,43000,78.29791259765625,0.09949173033237457,0.021481294184923172,0.005889083258807659,4.334900856018066,0.0,43,0.3525213301181793
