#{"env_id": "Ant-v2", "t_start": 1521368889.6158288}
r,l,t
-431.946862,1000,12.537035
210.260571,1000,27.748791
-1229.987157,1000,42.737539
-1127.962009,1000,57.709468
-277.662882,1000,72.435643
-901.875832,1000,86.123257
-23.65555,17,91.068831
-17.83189,16,91.094158
-863.547262,1000,103.525668
-119.705678,161,104.977354
-1307.429336,1000,119.964998
-1744.346852,1000,133.968291
-860.474522,1000,145.90643
-81.93438,392,149.731242
-427.425038,1000,163.156366
-8.172167,66,164.061004
-25.297964,153,165.500889
-171.703496,1000,175.378957
-37.735197,69,175.888773
-25.661628,84,176.826975
-184.941373,1000,189.595702
-126.93581,1000,202.400886
122.328587,1000,215.106889
-159.992124,331,222.592355
9.343942,208,224.516411
388.064772,1000,238.18534
23.403526,158,240.032622
236.007421,1000,254.865981
319.258151,1000,269.407879
114.768318,1000,283.461736
191.522305,1000,297.451973
440.566632,1000,312.276903
240.377408,1000,327.003866
223.835733,1000,341.837139
195.766623,1000,354.612646
447.585557,1000,368.486948
465.545289,1000,381.617727
-162.496101,1000,396.282667
-464.812369,1000,411.038074
-3.326296,319,413.939665
238.901049,1000,428.603563
-856.857082,1000,442.542744
237.883284,1000,455.375253
310.160913,1000,469.111003
-304.117082,1000,482.135811
410.91618,1000,494.156189
-210.45451,1000,506.070035
103.57124,282,511.463542
-251.873505,671,517.686619
109.36039,500,525.833395
-60.399045,1000,539.625942
584.112863,1000,554.144666
388.310724,1000,568.880819
617.659515,1000,583.177693
107.375288,367,586.584297
586.43171,1000,599.01897
-129.675503,1000,612.460791
579.773892,1000,626.695564
396.344362,1000,639.764457
516.315594,1000,653.835604
147.714626,197,655.739448
442.184427,1000,668.50135
-336.934808,1000,681.787915
256.8612,1000,694.341946
-195.147802,1000,707.6737
-910.273839,1000,719.944459
372.774621,1000,733.248677
552.299888,1000,748.004511
50.520756,153,753.042407
33.454854,48,753.518884
456.640168,1000,768.192677
45.404997,99,769.145251
49.89264,421,773.382469
468.124936,1000,788.107968
136.384774,1000,802.377699
384.981796,1000,817.09645
420.6584,1000,831.934648
-1225.511238,1000,846.804399
109.206286,235,848.763601
283.344565,1000,862.605562
430.022908,1000,877.440033
493.816342,1000,892.265259
3.674766,1000,904.354825
-131.051706,877,916.892735
-606.237537,1000,930.117279
240.173056,1000,942.560656
-6.171703,78,943.488188
224.517444,1000,957.771382
20.678194,36,957.827646
258.194479,1000,971.681588
379.219131,1000,985.703935
-73.738501,320,993.404289
-44.539652,1000,1007.26412
-316.27888,1000,1021.382502
-142.465517,338,1024.30603
240.061733,505,1033.051569
420.305777,1000,1045.450574
11.520536,170,1046.91991
-539.093086,762,1058.361946
171.766626,1000,1073.120601
60.224984,1000,1087.900409
155.628265,1000,1101.848008
302.484373,1000,1115.650728
379.66989,1000,1130.464619
-976.186477,1000,1143.473666
485.983065,1000,1157.364479
292.011165,1000,1171.156343
-3.610969,1000,1184.413371
396.795706,1000,1195.933432
612.633454,1000,1210.289002
-1576.388371,1000,1224.373403
362.591915,1000,1237.849558
487.230612,1000,1252.686332
277.404057,514,1257.486922
-22.660741,331,1260.798985
335.851538,1000,1273.200817
6.945622,21,1273.233207
-8.072158,18,1273.667438
470.630046,1000,1286.124893
697.958456,1000,1300.03049
526.405776,1000,1314.196412
-31.107095,304,1320.629165
449.699495,1000,1334.458646
-2.875259,159,1335.902276
-2449.455906,1000,1350.758009
-211.017953,1000,1365.542826
-73.325929,1000,1378.913532
282.320623,1000,1392.351914
4.256115,166,1393.808183
-48.240832,1000,1408.708277
-7.976102,11,1409.127489
13.336179,70,1409.638567
-374.376764,290,1412.490494
-187.274249,1000,1425.597045
263.032535,1000,1440.00915
3.440608,96,1445.31231
692.897566,1000,1457.495496
510.294526,1000,1469.871202
265.163012,1000,1483.827793
504.426446,1000,1498.747955
221.913071,1000,1513.297176
336.47526,1000,1526.769453
336.67509,1000,1541.632154
319.179679,478,1545.972909
284.51672,1000,1560.959589
488.255047,1000,1575.104047
749.859506,1000,1589.576106
231.611347,1000,1603.758537
201.362408,1000,1618.942439
630.171338,1000,1633.0668
140.076338,1000,1648.124661
403.864955,1000,1663.372241
624.467856,1000,1678.540148
229.018544,1000,1692.730152
5.41999,43,1693.198552
671.056595,1000,1706.083979
615.333843,1000,1719.015984
618.765229,1000,1733.997701
209.370435,1000,1748.875271
-35.524242,50,1749.352754
-23.959213,57,1749.843736
-29.858819,1000,1762.788228
232.167441,1000,1775.714328
281.013466,1000,1789.627703
641.09163,1000,1801.620588
-26.542451,39,1802.08852
145.327605,1000,1815.277674
-2019.69382,1000,1827.339678
12.91423,33,1827.798577
446.545293,1000,1840.809297
263.877864,1000,1854.697571
423.918293,1000,1866.996182
1.147655,34,1867.047516
353.760435,1000,1881.041703
330.996462,1000,1895.986846
266.477144,500,1903.472719
193.068676,1000,1916.525701
136.7161,1000,1931.44397
613.826917,1000,1945.844523
1.816066,13,1946.270231
329.110153,1000,1960.284392
8.122134,1000,1974.383271
382.45653,1000,1988.873487
472.468941,1000,2004.007218
338.220885,1000,2019.220579
601.821012,1000,2033.606989
617.209429,1000,2048.930527
16.210788,67,2049.463945
