rollout/return,ret_rms_std,total/duration,train/param_noise_distance,reference_Q_std,obs_rms_std,rollout/actions_mean,total/steps_per_second,obs_rms_mean,eval/episodes,rollout/Q_mean,reference_actor_Q_std,eval/Q,reference_action_mean,rollout/return_history,reference_action_std,eval/return_history,reference_Q_mean,rollout/episode_steps,reference_perturbed_action_mean,reference_perturbed_action_std,total/steps,rollout/episodes,reference_actor_Q_mean,param_noise_stddev,train/loss_actor,total/episodes,train/loss_critic,rollout/actions_std,total/epochs,eval/return,ret_rms_mean
141.60332412435125,1.0,109.44292306900024,0.15240930020809174,20.862627029418945,1.0641080141067505,0.6841073036193848,100.50901137814871,0.023988714441657066,11.0,26.054513931274414,20.192323684692383,58.087127685546875,0.4868440628051758,141.60332412435125,0.5828702449798584,397.8070978046897,43.7527961730957,172.88709677419354,0.5398818850517273,0.5460666418075562,11000,62.0,45.54127502441406,0.03335667202186392,-48.705787658691406,62.0,2.629591464996338,0.43949148058891296,11,395.1896408980363,0.0
152.12453419544786,1.0,119.07519292831421,0.20482391119003296,22.422454833984375,1.0685445070266724,0.6830862164497375,100.77665805021415,0.02855926752090454,12.0,28.629621505737305,21.507827758789062,66.33760833740234,0.3577542304992676,152.12453419544786,0.6279858350753784,397.99196912803404,49.218170166015625,184.23076923076923,0.5268619060516357,0.5732972025871277,12000,65.0,51.60206985473633,0.03335667202186392,-55.0477180480957,65.0,3.8693480491638184,0.445363312959671,12,400.02555368482183,0.0
146.9118603639063,1.0,128.16449451446533,0.15053901076316833,26.272729873657227,1.1179741621017456,0.6765721440315247,101.4321481877553,0.021657075732946396,13.0,30.367055892944336,26.028522491455078,79.90287017822266,0.5251795649528503,146.9118603639063,0.6431523561477661,384.29545917854205,54.95680236816406,181.768115942029,0.4384007453918457,0.5804055333137512,13000,69.0,57.37553787231445,0.03540877950819716,-61.60704040527344,69.0,7.284860610961914,0.4492417871952057,13,219.93733978463874,0.0
159.52314311525507,1.0,137.2865993976593,0.20957627892494202,29.732873916625977,1.1306253671646118,0.6759212613105774,101.9764497148634,0.029594432562589645,14.0,33.512821197509766,29.268259048461914,94.08827209472656,0.528403103351593,159.52314311525507,0.6614412069320679,382.75774400192296,58.59073257446289,188.67567567567568,0.5195164084434509,0.6316182017326355,14000,74.0,60.94148635864258,0.04235412222587576,-66.46007537841797,74.0,4.8170270919799805,0.45180070400238037,14,362.76744670587425,0.0
165.09429399004478,1.0,146.13676953315735,0.2583232522010803,31.916044235229492,1.1639217138290405,0.6749758124351501,102.64357182602569,0.03546016290783882,15.0,36.92118453979492,31.673051834106445,87.38947296142578,0.5748671889305115,165.09429399004478,0.6012980937957764,371.56740464189204,63.22369384765625,182.390243902439,0.5437477827072144,0.5899426937103271,15000,82.0,65.7218017578125,0.03989949903626055,-70.94164276123047,82.0,7.462559700012207,0.45246151089668274,15,214.90265360146,0.0
167.1970817251502,1.0,155.01253628730774,0.23272132873535156,34.54700469970703,1.185173749923706,0.6749725341796875,103.21745829862964,0.03836151957511902,16.0,40.21638107299805,34.061344146728516,88.76577758789062,0.5256422162055969,167.1970817251502,0.5919499397277832,363.95395607084663,67.08905029296875,178.46067415730337,0.4535957872867584,0.618563175201416,16000,89.0,70.03842163085938,0.036846517945435794,-80.14891052246094,89.0,8.732059478759766,0.4533531069755554,16,249.75222750516485,0.0
168.6526016155729,1.0,163.8303301334381,0.22176826000213623,36.43021774291992,1.2186901569366455,0.6743589043617249,103.76588990667159,0.03840450197458267,17.0,42.701080322265625,35.82244110107422,94.94143676757812,0.5410600304603577,168.6526016155729,0.5970812439918518,358.61445299222635,72.99114990234375,177.0421052631579,0.6899194717407227,0.44721531867980957,17000,95.0,75.6312255859375,0.034711086666206405,-84.46421813964844,95.0,10.521101951599121,0.4537423849105835,17,273.1824037343024,0.0
176.85349248657522,1.0,173.65274572372437,0.1935843676328659,37.844905853271484,1.248349666595459,0.6753003597259521,103.6551419039316,0.042300473898649216,18.0,46.00121307373047,37.52484130859375,92.05204772949219,0.43394455313682556,180.4204280958293,0.547437310218811,360.6283283663672,76.7040786743164,176.3921568627451,0.5498456358909607,0.5346958637237549,18000,102.0,79.61202239990234,0.03540877950819716,-89.20452880859375,102.0,11.618520736694336,0.4538094401359558,18,394.86420972676217,0.0
180.64419506699707,1.0,182.48151469230652,0.19218648970127106,40.15756607055664,1.3296929597854614,0.670924961566925,104.12013530267483,0.03652986139059067,19.0,48.74014663696289,39.31379318237305,116.6856918334961,0.5157673954963684,195.5089635293584,0.5111264586448669,353.7999563709617,81.84516906738281,175.33333333333334,0.5304465889930725,0.5733623504638672,19000,108.0,84.73788452148438,0.03335667202186392,-93.72840881347656,108.0,13.926469802856445,0.4589947462081909,19,230.88926045366216,0.0
181.2688418568109,1.0,191.3616955280304,0.2004367560148239,42.42155075073242,1.4004215002059937,0.6690170764923096,104.51412412924836,0.030060792341828346,20.0,51.254642486572266,41.51174545288086,109.54196166992188,0.43086954951286316,205.76391400365443,0.5315932631492615,346.44024298949023,88.50226593017578,176.42477876106196,0.5167538523674011,0.4966614544391632,20000,113.0,92.04985809326172,0.03142349394213421,-100.56094360351562,113.0,13.030037879943848,0.46140795946121216,20,206.6056887415325,0.0
179.51089824702063,1.0,200.06455206871033,0.21833890676498413,43.7430419921875,1.4441754817962646,0.6646104454994202,104.96612109869291,0.024382153525948524,21.0,53.787986755371094,42.67830276489258,126.16411590576172,0.4207322299480438,214.7152184566065,0.5194574594497681,339.8946961401375,94.75190734863281,173.575,0.5251489281654358,0.48897045850753784,21000,120.0,97.67263793945312,0.027886755354071244,-106.19249725341797,120.0,24.584671020507812,0.4677487015724182,21,208.9837591530832,0.0
186.66659888388938,1.0,208.94764590263367,0.1578756868839264,44.39337921142578,1.479948878288269,0.6596437692642212,105.28953271984531,0.021092962473630905,22.0,57.152198791503906,42.89006042480469,125.80587005615234,0.5193706154823303,229.7408017550276,0.46429213881492615,337.511836149265,97.91488647460938,171.3828125,0.5539307594299316,0.4590376019477844,22000,128.0,101.3448486328125,0.026270585008002556,-111.78441619873047,128.0,24.425193786621094,0.4733431339263916,22,287.47177634094203,0.0
190.57063881523572,1.0,217.69375824928284,0.18400879204273224,46.98775863647461,1.5046343803405762,0.6567497849464417,105.65300624587738,0.021497277542948723,23.0,60.05413055419922,45.568077087402344,139.79615783691406,0.574185848236084,243.10100082884065,0.46186748147010803,331.8981663768891,103.300048828125,169.69402985074626,0.6235319972038269,0.44537389278411865,23000,134.0,107.2481689453125,0.029602352743226954,-119.5185546875,134.0,24.14923858642578,0.4769955575466156,23,208.39743138461944,0.0
194.22665011604934,1.0,226.48031187057495,0.1966899037361145,49.42692947387695,1.5195088386535645,0.653245210647583,105.96947611814976,0.022199448198080063,24.0,62.76723861694336,48.247779846191406,139.00601196289062,0.5314313769340515,236.44890654852026,0.5291709899902344,325.08492280022216,110.65618896484375,170.60714285714286,0.5724819302558899,0.4913448095321655,24000,140.0,114.64095306396484,0.029602352743226954,-126.44957733154297,140.0,21.246295928955078,0.48244228959083557,24,168.38032053688238,0.0
199.39424675930178,1.0,235.4788990020752,0.2070154845714569,50.98307418823242,1.5403482913970947,0.6472991704940796,106.16662514537951,0.022006193175911903,25.0,65.50855255126953,49.78031921386719,149.27969360351562,0.49822697043418884,249.99659024112884,0.5430389642715454,326.1227470318907,117.3670425415039,170.84931506849315,0.4777003526687622,0.5418030023574829,25000,146.0,121.90983581542969,0.02901906944733551,-133.88262939453125,146.0,27.811620712280273,0.49023887515068054,25,351.03052859193497,0.0
199.56524202778192,1.0,244.22576379776,0.17769552767276764,52.15074157714844,1.565133810043335,0.6429910659790039,106.45887475463171,0.01749284937977791,26.0,68.75757598876953,50.51546859741211,139.86988830566406,0.42485320568084717,246.5131471894726,0.5664932131767273,315.5891040988782,123.12939453125,169.84313725490196,0.47038570046424866,0.5499972105026245,26000,153.0,127.15290832519531,0.027886755354071244,-139.73715209960938,153.0,24.396760940551758,0.49314481019973755,26,52.24803077356573,0.0
201.3169327220389,1.0,253.46268939971924,0.21273542940616608,53.21141052246094,1.58025324344635,0.6395725607872009,106.52455422115436,0.017179248854517937,27.0,71.77848052978516,51.037723541259766,158.76699829101562,0.5905771255493164,243.2937118492116,0.48206213116645813,318.0067785242544,129.60614013671875,170.4240506329114,0.6848583221435547,0.4277753531932831,27000,158.0,134.05093383789062,0.028447279136688076,-146.8779296875,158.0,27.734668731689453,0.49637624621391296,27,380.866313584036,0.0
205.74033475259543,1.0,262.7598946094513,0.233461394906044,56.59990692138672,1.5751996040344238,0.6379961967468262,106.5611631547399,0.01943441480398178,28.0,75.19528198242188,54.740882873535156,181.37924194335938,0.5242033004760742,236.95433789520922,0.502225399017334,326.2869599286629,135.0126495361328,171.19018404907976,0.5588191151618958,0.4863375723361969,28000,163.0,139.60777282714844,0.02733727610437334,-154.7438201904297,163.0,24.966930389404297,0.4981825351715088,28,549.8518578476926,0.0
208.89063197023785,1.0,272.005943775177,0.16649511456489563,60.547454833984375,1.5807822942733765,0.6341035962104797,106.61531728868975,0.01878666691482067,29.0,78.58306121826172,58.86445236206055,170.44398498535156,0.5423335433006287,251.65598437860655,0.5092810988426208,331.33217272354636,137.92922973632812,170.62130177514794,0.5639932155609131,0.5129969120025635,29000,169.0,142.74749755859375,0.027886755354071244,-161.04425048828125,169.0,46.559661865234375,0.50216144323349,29,472.5981309802822,0.0
213.9005958101021,1.0,280.6709716320038,0.20886050164699554,61.964359283447266,1.5747216939926147,0.6309413909912109,106.88672157851047,0.020986834540963173,30.0,81.85518646240234,59.62930679321289,180.1021270751953,0.5435581207275391,254.13991080428892,0.5263672471046448,324.32536364081164,145.19894409179688,171.79885057471265,0.49481120705604553,0.5604674816131592,30000,174.0,149.5869903564453,0.026798623766663407,-166.32357788085938,174.0,37.721920013427734,0.5063217282295227,30,121.12790024150404,0.0
217.74899910631243,1.0,289.64951491355896,0.19073116779327393,64.73701477050781,1.5689496994018555,0.6276301741600037,107.02589993721008,0.02241896465420723,31.0,84.98343658447266,62.43183517456055,201.00311279296875,0.5211066603660583,261.21466038415434,0.4798363447189331,324.19313934248186,146.59976196289062,172.13333333333333,0.5242480635643005,0.4978186786174774,31000,180.0,151.36325073242188,0.026798623766663407,-171.3495635986328,180.0,27.78268814086914,0.5100272297859192,31,320.22641039258747,0.0
219.73211742310218,1.0,298.570946931839,0.22129149734973907,65.12947845458984,1.5680465698242188,0.6258989572525024,107.17720638540663,0.02296939492225647,32.0,87.90739440917969,61.83053207397461,193.119873046875,0.4699924886226654,266.8359801470518,0.5687454342842102,321.3652612435591,150.7061004638672,173.2445652173913,0.6215983033180237,0.44712382555007935,32000,184.0,156.44903564453125,0.027886755354071244,-175.3091583251953,184.0,33.45677185058594,0.5112782120704651,32,233.7010401769565,0.0
222.98972764163844,1.0,307.4903597831726,0.18750296533107758,68.23678588867188,1.5657776594161987,0.624030590057373,107.32043769850219,0.0226015355437994,33.0,91.46102142333984,65.50496673583984,201.51846313476562,0.4197821319103241,273.32844357508793,0.559923529624939,319.93607884826116,155.0625,173.6755319148936,0.40913596749305725,0.6032125353813171,33000,188.0,160.02944946289062,0.028447279136688076,-181.71505737304688,188.0,39.378902435302734,0.511454164981842,33,274.2022421987277,0.0
227.62160650783431,1.0,316.6344704627991,0.1892693191766739,69.7266616821289,1.5509722232818604,0.6207301020622253,107.37933854865815,0.022946380078792572,34.0,95.23735809326172,66.44264221191406,194.74813842773438,0.4634955823421478,283.15210265705304,0.5480635166168213,322.111103315399,156.23214721679688,178.07368421052632,0.5455979108810425,0.5285084247589111,34000,190.0,161.9132537841797,0.028447279136688076,-187.03855895996094,190.0,61.801910400390625,0.5113512873649597,34,393.8869107309496,0.0
230.5070498047791,1.0,325.71004843711853,0.2115730345249176,69.71344757080078,1.5562978982925415,0.6187312006950378,107.4575382857956,0.021349292248487473,35.0,98.13784790039062,65.7585678100586,206.03912353515625,0.48934897780418396,289.268775584525,0.5491352677345276,323.8206986733326,158.67620849609375,179.12307692307692,0.3542514741420746,0.6395007371902466,35000,195.0,164.64920043945312,0.027886755354071244,-191.52764892578125,195.0,62.55936050415039,0.5136755704879761,35,381.9469408430715,0.0
232.2341431696603,1.0,334.769168138504,0.20447567105293274,68.92443084716797,1.5636100769042969,0.6168363094329834,107.53678482453833,0.021334417164325714,36.0,101.02293395996094,65.16624450683594,199.0867462158203,0.4361717700958252,290.3010809118364,0.6696359515190125,325.0512312753382,167.47100830078125,178.73134328358208,0.5233880877494812,0.5901103615760803,36000,201.0,173.25912475585938,0.027886755354071244,-198.2623291015625,201.0,34.385948181152344,0.5162873268127441,36,368.1198723455349,0.0
235.02120778446024,1.0,343.656049489975,0.21860717236995697,70.97266387939453,1.5644135475158691,0.6156408190727234,107.66578983525024,0.022066384553909302,37.0,104.08197021484375,67.41805267333984,202.7494659423828,0.41785016655921936,294.73007504962965,0.6196601390838623,320.53637476821626,168.29364013671875,178.43961352657004,0.5372632741928101,0.541501522064209,37000,207.0,174.11465454101562,0.02733727610437334,-199.01776123046875,207.0,67.41505432128906,0.518906831741333,37,158.00154051182744,0.0
235.26903122732327,1.0,353.23309230804443,0.1760711669921875,75.69877624511719,1.570228934288025,0.6142157912254333,107.57768971107977,0.020173626020550728,38.0,107.167724609375,72.6187744140625,202.4608917236328,0.3224039375782013,298.1563043305193,0.730134129524231,325.0718837334795,169.05770874023438,177.0841121495327,0.42407217621803284,0.681721568107605,38000,214.0,175.54930114746094,0.026798623766663407,-203.0650634765625,214.0,44.30512619018555,0.5208860635757446,38,492.8857154482186,0.0
237.7923261976889,1.0,362.23011302948,0.20417729020118713,76.93314361572266,1.5825693607330322,0.6111814379692078,107.66636620524699,0.018919378519058228,39.0,109.69760131835938,74.28459930419922,214.83200073242188,0.3187620937824249,307.2707499621304,0.7411778569221497,325.30813445111755,173.9577178955078,175.63063063063063,0.46703338623046875,0.67826247215271,39000,222.0,180.89291381835938,0.02733727610437334,-212.1453857421875,222.0,75.25614929199219,0.525195837020874,39,334.2856617213636,0.0
237.33571131341836,1.0,371.33642053604126,0.25822702050209045,81.40065002441406,1.5924363136291504,0.6079813838005066,107.71903262884409,0.016052035614848137,40.0,112.23007202148438,78.5057601928711,227.01112365722656,0.45793643593788147,301.28633201645914,0.6216061115264893,325.71910792676545,179.09597778320312,173.84347826086957,0.47859928011894226,0.6421589255332947,40000,230.0,185.35452270507812,0.02733727610437334,-214.28836059570312,230.0,65.87763977050781,0.5293776988983154,40,341.7470734770328,0.0
239.36246228410465,1.0,380.2645184993744,0.2501443922519684,83.13923645019531,1.598454236984253,0.6055014729499817,107.81968341878695,0.01500910148024559,41.0,114.79169464111328,80.7593765258789,213.02230834960938,0.3771657645702362,304.33766762864826,0.698328971862793,325.92604099797074,179.4910125732422,172.957805907173,0.5564127564430237,0.5802878141403198,41000,237.0,185.67091369628906,0.026270585008002556,-218.43856811523438,237.0,40.264244079589844,0.5332998633384705,41,334.20336384618093,0.0
241.2865539074835,1.0,389.2181484699249,0.18906532227993011,82.29535675048828,1.6032085418701172,0.6025037169456482,107.90863726449632,0.013942623510956764,42.0,117.61402130126953,79.26252746582031,240.2249755859375,0.3816443681716919,302.5589829809706,0.6672461032867432,325.63113120622376,184.86093139648438,172.320987654321,0.5051316618919373,0.604524552822113,42000,243.0,191.49835205078125,0.026798623766663407,-226.5393524169922,243.0,74.61700439453125,0.5370385646820068,42,313.53982974459905,0.0
242.27906805156277,1.0,398.30046486854553,0.1926889717578888,86.94442749023438,1.6079000234603882,0.6008204817771912,107.95869900425964,0.013340632431209087,43.0,120.38163757324219,84.13007354736328,238.0774383544922,0.5599649548530579,306.76554139876924,0.5450159907341003,327.008720067576,186.1603546142578,171.196,0.533418595790863,0.5534349679946899,43000,250.0,192.673828125,0.026798623766663407,-224.44483947753906,250.0,71.14635467529297,0.5395872592926025,43,384.8674522443686,0.0
245.0028999005308,1.0,407.112455368042,0.22011049091815948,91.30278778076172,1.610723853111267,0.5983752608299255,108.07824575208014,0.012497748248279095,44.0,122.90625,89.17427825927734,233.4902801513672,0.3139286935329437,312.47003403276136,0.6892139911651611,325.56596735900325,187.96609497070312,171.14785992217898,0.4024936854839325,0.5898789167404175,44000,257.0,194.5730438232422,0.02575295069895359,-230.01353454589844,257.0,57.761680603027344,0.5420879125595093,44,263.52760089037554,0.0
246.53176620063562,1.0,416.20483326911926,0.1688772737979889,96.76981353759766,1.6140419244766235,0.5963861346244812,108.11984004737127,0.012732856906950474,45.0,125.68611145019531,94.93263244628906,254.18202209472656,0.39056435227394104,313.0217994609411,0.6881972551345825,326.685098209825,189.93829345703125,170.58174904942965,0.43459174036979675,0.7005813121795654,45000,263.0,196.7140350341797,0.02426044449968572,-231.94581604003906,263.0,53.676509857177734,0.544501006603241,45,375.9268556459855,0.0
246.54552945101918,1.0,424.9871461391449,0.17946287989616394,99.76197052001953,1.6149808168411255,0.5943464040756226,108.23856772585577,0.011923142708837986,46.0,128.37367248535156,98.10868072509766,237.13194274902344,0.4167810380458832,310.1823061935396,0.6453702449798584,324.79279070198834,192.701416015625,169.4721189591078,0.5509379506111145,0.6094713807106018,46000,269.0,198.99923706054688,0.026798623766663407,-237.6866455078125,269.0,73.54349517822266,0.5450973510742188,46,239.63895284933614,0.0
249.45582451297452,1.0,433.7984502315521,0.2152184695005417,104.08447265625,1.6097949743270874,0.5929977893829346,108.34524645007936,0.012396866455674171,47.0,131.38014221191406,101.60936737060547,256.33172607421875,0.4678783416748047,314.58363667287676,0.627099871635437,322.3706435435383,194.49075317382812,172.30882352941177,0.5056192278862,0.5973501205444336,47000,272.0,201.3701171875,0.026798623766663407,-244.21502685546875,272.0,74.38570404052734,0.5443704128265381,47,210.95187425483647,0.0
249.18918537363112,1.0,442.85789680480957,0.22825652360916138,104.97003173828125,1.620991587638855,0.5905951857566833,108.38691224954286,0.00961525458842516,48.0,133.5301055908203,102.79347229003906,244.90792846679688,0.44462576508522034,305.78152065480475,0.6352390050888062,323.68199431321733,199.42486572265625,171.3357142857143,0.484899640083313,0.6251623034477234,48000,280.0,205.84503173828125,0.02575295069895359,-245.55679321289062,280.0,66.81238555908203,0.5464701056480408,48,385.3154804881302,0.0
250.50744132504107,1.0,451.6384723186493,0.2152036875486374,107.78031921386719,1.6248432397842407,0.5880066156387329,108.4938573732233,0.009410698898136616,49.0,135.94573974609375,106.31541442871094,233.4521484375,0.49440768361091614,302.95746143775204,0.6141043305397034,321.7177143782486,202.98204040527344,170.58041958041957,0.47718092799186707,0.6157440543174744,49000,286.0,209.0531768798828,0.026270585008002556,-249.09869384765625,286.0,158.4624481201172,0.548829972743988,49,227.4322774997501,0.0
253.26634335260675,1.0,461.15286564826965,0.16495110094547272,106.77961730957031,1.6124775409698486,0.5870437622070312,108.42391693633317,0.010959378443658352,50.0,139.081787109375,105.0072021484375,264.4955749511719,0.4933248460292816,309.94634001101485,0.6079686880111694,323.8518449994133,209.85202026367188,173.47038327526133,0.47856226563453674,0.6273942589759827,50000,287.0,216.51727294921875,0.026270585008002556,-254.4951934814453,287.0,72.94477844238281,0.5473964214324951,50,428.4242454364832,0.0
255.68847726169002,1.0,469.95849776268005,0.19847652316093445,109.67070007324219,1.5990924835205078,0.5892301797866821,108.52022091906936,0.013492361642420292,51.0,141.8216552734375,107.5116195678711,281.3251037597656,0.4506620466709137,317.16212654738706,0.6245380640029907,321.73747069677285,213.50515747070312,176.34027777777777,0.4778773784637451,0.5975721478462219,51000,288.0,220.10499572753906,0.02575295069895359,-254.80979919433594,288.0,55.56889343261719,0.544827938079834,51,216.01875556475133,0.0
257.4999579043044,1.0,478.95186281204224,0.17616598308086395,109.3189926147461,1.6065269708633423,0.5873733758926392,108.57040975829058,0.01191196870058775,52.0,143.93975830078125,106.68726348876953,234.0489959716797,0.4518033564090729,311.5283415471215,0.6212247610092163,320.0480535888841,217.6719970703125,176.02380952380952,0.4880393445491791,0.6032874584197998,52000,294.0,224.81954956054688,0.026270585008002556,-256.9859924316406,294.0,67.92337036132812,0.5471553802490234,52,233.88778108655885,0.0
259.6367182881558,1.0,488.43302488327026,0.20110633969306946,109.85845947265625,1.6115467548370361,0.5864657759666443,108.51027121408585,0.009946062229573727,53.0,145.99794006347656,107.8060073852539,258.71929931640625,0.48376455903053284,314.4875867143019,0.5748168230056763,317.4027014151206,222.96881103515625,177.68791946308724,0.5146237015724182,0.557033121585846,53000,298.0,229.9560546875,0.026798623766663407,-256.1253967285156,298.0,124.95435333251953,0.5478668212890625,53,179.84438837941767,0.0
259.91218478973326,1.0,497.71376872062683,0.21079562604427338,118.38496398925781,1.6045328378677368,0.5889298915863037,108.49609432908997,0.01079881377518177,54.0,148.8772735595703,116.13554382324219,247.2166748046875,0.4128502309322357,315.1386609632127,0.6396883130073547,320.93760133826027,220.7866668701172,177.5,0.4734533727169037,0.5845591425895691,54000,300.0,228.19143676757812,0.026798623766663407,-261.3882141113281,300.0,99.95999908447266,0.5464540123939514,54,508.2872972646602,0.0
262.4234770844019,1.0,506.62657952308655,0.1704561412334442,116.62847900390625,1.5993198156356812,0.5905612111091614,108.56122087351656,0.011413102969527245,55.0,151.43838500976562,114.25399780273438,235.2981414794922,0.5181342959403992,320.82427007130866,0.5662297606468201,320.066639464579,229.13238525390625,179.67656765676568,0.4933672845363617,0.5911054015159607,55000,303.0,235.93603515625,0.026798623766663407,-261.6793212890625,303.0,99.55342102050781,0.5441766381263733,55,273.03469828579045,0.0
265.41972662177153,1.0,515.6001398563385,0.1973286122083664,118.5635757446289,1.5969911813735962,0.5899096727371216,108.6112971489947,0.011921501718461514,56.0,153.9706573486328,114.90385437011719,250.44586181640625,0.500990629196167,329.96943650898646,0.5539780259132385,320.61535614186243,231.421142578125,182.52941176470588,0.5664741396903992,0.5313542485237122,56000,306.0,239.26425170898438,0.026270585008002556,-266.32470703125,306.0,72.81415557861328,0.5429679155349731,56,350.79477339245557,0.0
268.1995596030274,1.0,525.3075115680695,0.15363368391990662,121.48595428466797,1.5916204452514648,0.5908100605010986,108.50787157002975,0.012960984371602535,57.0,156.4246368408203,118.70726776123047,269.3747253417969,0.49369874596595764,336.5672073233262,0.5668396949768066,324.6379892776449,229.51327514648438,184.81493506493507,0.43629956245422363,0.5848966240882874,57000,308.0,236.70741271972656,0.024748079434129402,-265.7439880371094,308.0,153.26808166503906,0.5414822101593018,57,549.9054448814659,0.0
