total/episodes,reference_perturbed_action_std,reference_actor_Q_mean,reference_Q_mean,rollout/Q_mean,eval/return_history,train/loss_actor,total/steps,rollout/episode_steps,rollout/actions_mean,eval/Q,total/duration,total/steps_per_second,train/param_noise_distance,ret_rms_std,rollout/return_history,eval/return,reference_actor_Q_std,reference_action_std,rollout/actions_std,param_noise_stddev,reference_perturbed_action_mean,reference_Q_std,obs_rms_std,eval/episodes,train/loss_critic,rollout/return,obs_rms_mean,total/epochs,rollout/episodes,ret_rms_mean,reference_action_mean
11.0,0.7554587125778198,14.748351097106934,14.247259140014648,8.308597564697266,-218.0998514117384,-18.48394012451172,11000,1000.0,0.0626351535320282,18.395475387573242,129.39743733406067,85.00941152027377,0.21039284765720367,1.0,-204.4173187713876,-22.50146940513225,3.8557069301605225,0.7880163788795471,0.7138873338699341,0.029602352743226958,0.22220462560653687,3.951876640319824,1.8557941913604736,11.0,0.6869125962257385,-204.4173187713876,0.06672389060258865,11,11.0,0.0,0.11009352654218674
12.0,0.8132508993148804,14.935441017150879,14.642271995544434,9.314507484436035,-210.61178394362204,-20.253864288330078,12000,1000.0,0.05175834894180298,19.443017959594727,140.97117280960083,85.12378638012396,0.18977925181388855,1.0,-179.41954616886946,-128.24304179434185,4.862603187561035,0.8125114440917969,0.707269549369812,0.029602352743226954,0.10549794882535934,4.818204402923584,1.8547146320343018,12.0,0.721702516078949,-179.41954616886946,0.07007506489753723,12,12.0,0.0,0.14189402759075165
13.0,0.545113205909729,16.068885803222656,15.321615219116211,10.12743854522705,-145.5590055356386,-21.659618377685547,13000,1000.0,0.05045714229345322,25.47913360595703,152.69814252853394,85.13528576531803,0.21980847418308258,1.0,-177.57182670576262,635.0743353601628,5.182984352111816,0.5878636837005615,0.704170286655426,0.026798623766663407,0.5709574222564697,5.351531028747559,1.8751988410949707,13.0,0.8034858107566833,-177.57182670576262,0.07110223919153214,13,13.0,0.0,0.5074205994606018
14.0,0.6134570240974426,17.665050506591797,16.71562957763672,11.278261184692383,-68.00172447664531,-23.8985652923584,14000,1000.0,0.04479549825191498,28.11579704284668,164.52669620513916,85.09257356352784,0.20344257354736328,1.0,-132.81372688203228,940.2429292902673,5.3112688064575195,0.6397795081138611,0.6987076997756958,0.026270585008002556,0.5739807486534119,5.465578556060791,1.9445980787277222,14.0,0.9535058736801147,-132.81372688203228,0.07465891540050507,14,14.0,0.0,0.5415858030319214
15.0,0.5937392115592957,19.123653411865234,18.402667999267578,12.489015579223633,-3.726263351815707,-26.564847946166992,15000,1000.0,0.03968434780836105,30.882068634033203,176.2472960948944,85.10768864178067,0.16707663238048553,1.0,-74.55679362120983,896.1301923957986,6.081406116485596,0.5270659923553467,0.6959237456321716,0.026270585008002556,0.6132375597953796,6.01269006729126,2.019954204559326,15.0,1.0449479818344116,-74.55679362120983,0.07832907140254974,15,15.0,0.0,0.6709661483764648
16.0,0.6031326055526733,21.58681297302246,20.665485382080078,13.668356895446777,37.15755426651026,-29.606643676757812,16000,1000.0,0.038226332515478134,33.89225769042969,187.83002877235413,85.18339748215473,0.1729336977005005,1.0,-27.01702017661637,650.4148185413992,6.382261753082275,0.5979588031768799,0.6960868239402771,0.025245515830755405,0.5895687937736511,6.4135847091674805,2.089935064315796,16.0,1.172316074371338,-27.01702017661637,0.08202476799488068,16,16.0,0.0,0.6012088060379028
17.0,0.6207486391067505,23.528968811035156,22.705612182617188,14.855682373046875,86.81518612787421,-32.95920181274414,17000,1000.0,0.035927608609199524,37.613319396972656,199.6638572216034,85.14310119298156,0.17795328795909882,1.0,-6.565087250920535,881.3372959096976,7.583428382873535,0.54725581407547,0.6913400888442993,0.026270585008002556,0.5394336581230164,7.466348648071289,2.1298182010650635,17.0,0.9088634252548218,-6.565087250920535,0.08454617112874985,17,17.0,0.0,0.6327922940254211
18.0,0.520835280418396,26.238725662231445,25.1865291595459,16.16928482055664,130.35006029409357,-36.3771858215332,18000,1000.0,0.02970001846551895,40.91622543334961,211.42222261428833,85.137691664696,0.2241503894329071,1.0,34.80547312528544,870.4429211198221,7.975255012512207,0.5026351809501648,0.6893125772476196,0.025245515830755405,0.6956732869148254,8.029960632324219,2.159254550933838,18.0,2.285637855529785,34.80547312528544,0.08754789084196091,18,18.0,0.0,0.7034273147583008
19.0,0.5148109197616577,28.801706314086914,27.885950088500977,17.549226760864258,166.5265113218189,-40.01572799682617,19000,1000.0,0.027714118361473083,44.34770202636719,223.13250136375427,85.15119887902789,0.18242432177066803,1.0,66.7224343892954,817.702629820875,8.422428131103516,0.5576636791229248,0.6885892152786255,0.02733727610437334,0.6769030690193176,8.356062889099121,2.2313506603240967,19.0,1.7808144092559814,66.7224343892954,0.09017278999090195,19,19.0,0.0,0.6314373016357422
20.0,0.5846952199935913,31.246728897094727,30.104921340942383,18.961299896240234,206.16116149955946,-43.45585632324219,20000,1000.0,0.026215454563498497,47.5325813293457,234.71122074127197,85.21109445400779,0.23814083635807037,1.0,98.21845654412418,959.2195148766305,8.746926307678223,0.6631391048431396,0.6918232440948486,0.026798623766663407,0.5998905897140503,8.942898750305176,2.2533700466156006,20.0,3.746852397918701,98.21845654412418,0.09229333698749542,20,20.0,0.0,0.5282022953033447
21.0,0.6162834763526917,34.70878219604492,33.49214172363281,20.361818313598633,238.63339870769292,-46.628910064697266,21000,1000.0,0.02668807841837406,50.84541320800781,246.5421597957611,85.178129442026,0.22979414463043213,1.0,119.99869015683267,888.0781428703618,8.686203956604004,0.6688459515571594,0.6909767389297485,0.026270585008002556,0.5777986645698547,8.826330184936523,2.2838950157165527,21.0,3.3892197608947754,119.99869015683267,0.09390056133270264,21,21.0,0.0,0.5319257378578186
22.0,0.5438133478164673,37.99274444580078,36.51011657714844,21.806039810180664,275.4463949873334,-50.031883239746094,22000,1000.0,0.024529937654733658,53.99414825439453,258.2837784290314,85.1776295585088,0.1795155256986618,1.0,150.79723340186231,1048.519316859783,8.725470542907715,0.5814374089241028,0.689414381980896,0.026270585008002556,0.6389729380607605,8.938928604125977,2.3170602321624756,22.0,4.028526306152344,150.79723340186231,0.09577848017215729,22,22.0,0.0,0.5801358222961426
23.0,0.5959349274635315,40.55324172973633,39.336734771728516,23.27704620361328,310.93458956242404,-53.196311950683594,23000,1000.0,0.018981292843818665,57.267276763916016,269.8097674846649,85.24524599098231,0.19822438061237335,1.0,191.68016608614707,1091.6748702144173,8.944706916809082,0.5433934330940247,0.689110517501831,0.026798623766663407,0.5798255801200867,9.01224422454834,2.3416781425476074,23.0,2.5569443702697754,191.68016608614707,0.09753486514091492,23,23.0,0.0,0.6259225010871887
