total/episodes,reference_action_mean,rollout/actions_std,train/param_noise_distance,ret_rms_std,obs_rms_std,reference_actor_Q_mean,reference_actor_Q_std,param_noise_stddev,total/epochs,ret_rms_mean,reference_perturbed_action_mean,train/loss_actor,rollout/actions_mean,rollout/episode_steps,eval/return_history,eval/episodes,reference_Q_mean,rollout/episodes,reference_perturbed_action_std,total/steps_per_second,rollout/return_history,rollout/Q_mean,obs_rms_mean,eval/Q,train/loss_critic,reference_action_std,eval/return,total/duration,rollout/return,reference_Q_std,total/steps
751.0,0.2297542840242386,0.7077963352203369,0.20464973151683807,1.0,2.8143222332000732,230.7093963623047,59.848228454589844,0.024260444499685715,751,0.0,0.3398948609828949,-248.0064239501953,0.19567684829235077,1000.0,1018.9411192135356,751.0,229.47122192382812,751.0,0.6173116564750671,30.531894698850465,984.4899895687674,201.2378387451172,0.19027473032474518,259.17364501953125,73.95637512207031,0.6774880886077881,1061.7018534419262,24597.228812932968,808.1334813575393,60.218387603759766,751000
752.0,0.2643771767616272,0.7078559994697571,0.19518698006868362,1.0,2.8147215843200684,231.40968322753906,59.37553405761719,0.0252455158307554,752,0.0,0.38869938254356384,-248.31829833984375,0.19554631412029266,1000.0,1017.9841160808573,752.0,229.97760009765625,752.0,0.6226881146430969,30.531513114624865,982.3737552402712,201.3135528564453,0.19027088582515717,259.1405029296875,56.42647933959961,0.6722159385681152,1093.5128484866927,24630.289274454117,808.3328635706105,59.43392562866211,752000
753.0,0.20313434302806854,0.7078967094421387,0.21165219694375992,1.0,2.815439462661743,231.25758361816406,58.235809326171875,0.02378241789989777,753,0.0,0.23301811516284943,-248.76962280273438,0.19546808302402496,1000.0,1016.6934648042479,753.0,229.8909454345703,753.0,0.6529281735420227,30.53098028600112,982.4529884464199,201.3902587890625,0.1902940273284912,257.4473571777344,61.68622970581055,0.6660089492797852,1051.6833257692551,24663.472739696503,808.6585222919839,58.21778869628906,753000
754.0,0.3240658938884735,0.7079386115074158,0.19157710671424866,1.0,2.8156254291534424,233.31890869140625,57.20420837402344,0.024260444499685715,754,0.0,0.30058857798576355,-249.44683837890625,0.19525933265686035,1000.0,1016.2989879422428,754.0,231.901611328125,754.0,0.6107887625694275,30.5305798751922,981.7881459298794,201.4676055908203,0.19029510021209717,259.0980529785156,66.94803619384766,0.5724272727966309,1088.1975784217873,24696.550248384476,809.1105601339971,57.46770477294922,754000
755.0,0.056306835263967514,0.7079219222068787,0.1848134621977806,1.0,2.816114902496338,232.5620574951172,58.13367462158203,0.0247480794341294,755,0.0,0.028790926560759544,-249.48895263671875,0.19527089595794678,1000.0,1014.7371036181698,755.0,231.34771728515625,755.0,0.6686807870864868,30.53004093252368,981.8959397119278,201.54234313964844,0.19031448662281036,260.0116271972656,65.24250030517578,0.6656118035316467,1107.404045041157,24729.74083685875,809.4290565477176,58.51254653930664,755000
756.0,0.2645847499370575,0.7078660726547241,0.1841784492135048,1.0,2.815965175628662,233.28201293945312,58.43773651123047,0.0247480794341294,756,0.0,0.28276360034942627,-250.36627197265625,0.1951206773519516,1000.0,1015.2502495966924,756.0,232.08802795410156,756.0,0.639369785785675,30.529297004992376,979.9683163588386,201.61988830566406,0.19028371572494507,261.50311279296875,61.408836364746094,0.6377160549163818,1072.179319064075,24763.09886455536,809.7758584336353,58.58205032348633,756000
757.0,0.275247722864151,0.7079566121101379,0.19556612521409988,1.0,2.8160879611968994,233.8371124267578,56.81419372558594,0.0252455158307554,757,0.0,0.3086470365524292,-249.92605590820312,0.19484318792819977,1000.0,1014.9429187925447,757.0,232.65130615234375,757.0,0.6812611818313599,30.52880900056566,979.2350883396522,201.6995086669922,0.19023272395133972,261.2598571777344,54.85529327392578,0.6341328620910645,1207.5264326177469,24796.25064921379,810.3040607438758,57.08595275878906,757000
758.0,0.4255242347717285,0.7079704999923706,0.20376582443714142,1.0,2.8144946098327637,232.3076171875,57.9647216796875,0.026270585008002553,758,0.0,0.4123583734035492,-251.57235717773438,0.19482752680778503,1000.0,1018.7726183154439,758.0,230.71531677246094,758.0,0.6111491918563843,30.528484891472,962.6179240107253,201.76673889160156,0.19004157185554504,262.639404296875,102.19605255126953,0.5759485960006714,1366.588945618354,24829.270194530487,808.8017862829174,58.38791275024414,758000
759.0,0.4050252437591553,0.7081941366195679,0.21654773503541946,1.0,2.8152008056640625,234.17068481445312,57.645782470703125,0.0252455158307554,759,0.0,0.48737648129463196,-252.08224487304688,0.19476263225078583,1000.0,1027.6993831171023,759.0,232.46795654296875,759.0,0.534386157989502,30.528022421384232,967.8534882391727,201.69273376464844,0.1900319904088974,263.3257141113281,63.98106002807617,0.606775164604187,1346.9031695837298,24862.403123378754,808.1218173505962,57.83845138549805,759000
760.0,0.4336944818496704,0.7081542611122131,0.2098565474152565,1.0,2.8155548572540283,232.94613647460938,60.07649230957031,0.023313810312614223,760,0.0,0.42910638451576233,-251.12086486816406,0.19481314718723297,1000.0,1026.8497374245758,760.0,231.25689697265625,760.0,0.6012162566184998,30.52761129203138,966.0448129175779,201.7711639404297,0.19003435969352722,262.26617431640625,64.55545806884766,0.5918223857879639,1253.6115814492778,24895.495187282562,808.3512016734611,60.351722717285156,760000
761.0,0.3165755569934845,0.7081645727157593,0.23193535953760147,1.0,2.8158860206604004,233.86660766601562,61.631954193115234,0.02378241789989777,761,0.0,0.3526644706726074,-251.33935546875,0.1946566253900528,1000.0,1031.3343227183743,761.0,232.23922729492188,761.0,0.6516340374946594,30.52701239928756,965.7784224220152,201.84934997558594,0.19004212319850922,261.700439453125,53.734798431396484,0.6314396858215332,1169.9186297453973,24928.741471529007,808.7708972551874,62.368370056152344,761000
762.0,0.31478407979011536,0.7084694504737854,0.1920168697834015,1.0,2.8198490142822266,232.59588623046875,60.84511184692383,0.0247480794341294,762,0.0,0.29219189286231995,-251.6229248046875,0.19459834694862366,1000.0,1036.3827768232147,762.0,231.06796264648438,762.0,0.6712494492530823,30.525752518716978,946.033914844637,201.63162231445312,0.19001926481723785,246.73135375976562,28.144630432128906,0.6351638436317444,1148.2882383222889,24962.52957344055,806.7349222892628,61.12527847290039,762000
763.0,0.20761089026927948,0.7084786891937256,0.21487251669168472,1.0,2.8200769424438477,233.09657287597656,61.94751739501953,0.024260444499685715,763,0.0,0.2687889039516449,-251.15792846679688,0.194403275847435,1000.0,1035.9262408789612,763.0,231.64471435546875,763.0,0.6685683727264404,30.525346766985482,953.6612884789907,201.7126922607422,0.19003349542617798,263.40301513671875,73.26837158203125,0.7040027379989624,1242.6417640372242,24995.62104320526,807.4731665661569,62.42094039916992,763000
764.0,0.23772914707660675,0.7084401845932007,0.18563181161880493,1.0,2.8200559616088867,233.91197204589844,61.901573181152344,0.02378241789989777,764,0.0,0.2697383463382721,-251.7964630126953,0.19427986443042755,1000.0,1046.9498303027838,764.0,232.41290283203125,764.0,0.6519465446472168,30.524865024965113,952.2485924345041,201.7917938232422,0.18999508023262024,263.7255859375,73.93859100341797,0.6248326301574707,1193.2676867745265,25028.775700569153,807.8123238712448,62.33414840698242,764000
765.0,0.5927706360816956,0.7083946466445923,0.20595312863588333,1.0,2.820317268371582,233.76397705078125,63.95048141479492,0.0247480794341294,765,0.0,0.6187542080879211,-250.05906677246094,0.19415442645549774,1000.0,1055.9496797535267,765.0,231.76177978515625,765.0,0.5587633848190308,30.52450334040311,955.0658229695305,201.87315368652344,0.1899832934141159,263.15667724609375,68.32306671142578,0.5836839079856873,1280.2411200377805,25061.832832098007,808.4557989172978,64.03968048095703,765000
766.0,0.4597523510456085,0.7084395885467529,0.19802944362163544,1.0,2.820629358291626,233.8032989501953,64.00344848632812,0.022404113465423047,766,0.0,0.390865683555603,-251.04766845703125,0.19417256116867065,1000.0,1058.808528652347,766.0,232.207275390625,766.0,0.6062706708908081,30.524037721818512,965.3638915288184,201.94117736816406,0.1899138242006302,265.3011779785156,88.82763671875,0.5796110033988953,1422.7341442675502,25094.97619485855,808.7056629045188,64.02194213867188,766000
767.0,0.4184541404247284,0.7084773182868958,0.22120943665504456,1.0,2.8209428787231445,234.75070190429688,64.0901870727539,0.02285443614607805,767,0.0,0.4223511219024658,-252.03724670410156,0.19405090808868408,1000.0,1060.6985799597178,767.0,232.941650390625,767.0,0.6192856431007385,30.523517423025265,977.5802263295896,202.0227813720703,0.18992123007774353,265.1640319824219,64.79704284667969,0.6217477917671204,1227.449437247054,25128.165583610535,809.360748407631,64.17762756347656,767000
768.0,0.43736040592193604,0.708465039730072,0.2576110437512398,1.0,2.820960521697998,234.65414428710938,64.42251586914062,0.0252455158307554,768,0.0,0.518467903137207,-252.48605346679688,0.19384656846523285,1000.0,1066.5043492664815,768.0,233.11898803710938,768.0,0.5160320997238159,30.523141527688395,976.6429648872299,202.10414123535156,0.1898944079875946,253.2601318359375,59.12199401855469,0.5717236995697021,1033.1469517913602,25161.237066745758,809.8269310308901,64.65849304199219,768000
769.0,0.3704714775085449,0.7084099650382996,0.20346660912036896,1.0,2.821166515350342,234.40414428710938,64.36414337158203,0.025752950698953586,769,0.0,0.3369264602661133,-251.7956085205078,0.19378109276294708,1000.0,1067.1715884560817,769.0,232.98062133789062,769.0,0.673341691493988,30.52268455108808,980.3494444067146,202.1855010986328,0.18991585075855255,264.2443542480469,41.86204528808594,0.6182781457901001,1277.37687717817,25194.376291275024,810.4839083445735,64.35907745361328,769000
770.0,0.23922936618328094,0.7083668112754822,0.20401514321565628,1.0,2.821413278579712,233.60577392578125,64.82196044921875,0.024260444499685715,770,0.0,0.2614651918411255,-251.15769958496094,0.19369836151599884,1000.0,1073.9017135969762,770.0,232.18231201171875,770.0,0.6356211304664612,30.5221701600385,982.5668623255557,202.26632690429688,0.18991714715957642,264.58856201171875,81.63932800292969,0.6605056524276733,1272.785980013426,25227.5639629364,810.97536885623,65.11632537841797,770000
771.0,0.27588704228401184,0.7083147764205933,0.2003716677427292,1.0,2.821941614151001,233.1121826171875,64.57353210449219,0.023313810312614223,771,0.0,0.2753981053829193,-251.1269073486328,0.1936614215373993,1000.0,1072.5522652746752,771.0,231.63137817382812,771.0,0.6874178647994995,30.521709556245625,995.0663706447516,202.34652709960938,0.18996655941009521,262.2147216796875,95.38903045654297,0.6569796800613403,1094.5020308416595,25260.708237171173,811.374556724394,64.88722229003906,771000
772.0,0.34948739409446716,0.7083092331886292,0.2341252863407135,1.0,2.8222551345825195,233.31991577148438,63.580142974853516,0.0247480794341294,772,0.0,0.3326778709888458,-251.42593383789062,0.19360463321208954,1000.0,1076.0731740070976,772.0,231.76602172851562,772.0,0.6587801575660706,30.521242879823692,995.7109693092103,202.42640686035156,0.1899820864200592,264.2229309082031,42.84275436401367,0.6208377480506897,1203.5571200995391,25293.85854434967,811.9007843001987,64.0427474975586,772000
