#{"t_start": 1521663186.5258627, "env_id": "Ant-v2"}
r,l,t
-22.279293,107,4.625013
-914.337448,1000,20.071033
-1911.928772,1000,35.103608
-197.927976,161,36.616883
-226.29671,261,39.129896
-2122.472233,1000,53.498918
-9.963122,9,53.515208
-1216.319393,899,67.918996
-1497.146883,1000,78.421052
-107.684619,73,79.380188
-379.356056,190,80.939883
-1654.237881,1000,91.50051
-1799.481027,1000,101.648303
-144.623685,118,103.08473
-1975.66053,1000,114.467235
-1947.833018,1000,125.894294
-1633.813709,1000,136.098171
-7.904616,11,136.116582
-2322.15301,1000,148.441994
-38.118936,69,148.967556
-1555.907721,1000,162.226857
-1600.438157,1000,173.790001
-135.13119,167,176.129478
4.649854,14,176.154407
-1750.708498,1000,186.96174
-1934.813405,1000,197.293988
-95.842358,294,200.273604
-47.461463,211,202.283201
19.499658,64,202.801815
-23.662125,35,203.277643
21.334428,47,203.772487
-70.656257,149,205.26342
-48.090949,124,208.45031
-2287.864753,1000,221.115785
-4.807473,14,221.140005
-393.685785,440,225.590642
-1766.929313,1000,236.63043
-366.313779,243,238.691478
-625.218354,424,245.406041
-2177.87462,1000,260.823528
-30.036695,88,261.795784
-2068.57569,1000,276.976002
-236.974804,397,280.932935
-1220.303177,1000,293.356478
-1919.547357,1000,305.611348
51.385365,313,308.601037
-244.735126,787,320.908126
0.412733,151,322.398696
-2376.535651,1000,336.088332
-23.117885,127,337.119493
153.12367,1000,351.781943
25.192526,895,364.87161
-1901.144084,1000,379.189151
-1895.600539,1000,393.677043
-612.773405,1000,408.004208
-1962.762647,1000,422.68089
-307.692654,1000,437.927828
-142.650359,1000,453.308094
124.037268,1000,468.530297
-136.730528,1000,483.904912
214.110491,1000,498.885601
-55.375177,1000,513.597609
347.780889,1000,528.528153
194.623294,477,538.772075
-2675.935754,1000,552.561047
-2639.976368,1000,566.615438
11.606771,125,567.650879
47.7554,395,571.622559
-105.87951,1000,587.115266
12.753612,97,588.112352
-1921.582218,1000,601.591145
-263.974857,517,613.500769
274.925419,854,626.442473
-551.103737,1000,641.910367
132.356796,1000,654.779956
-406.240016,1000,669.684043
-160.661842,1000,685.133047
-1696.169764,1000,700.426207
-174.802077,1000,715.08018
144.360037,1000,729.397608
-420.194466,407,733.798169
46.596932,276,740.033279
-2139.460274,1000,755.365435
81.237041,1000,770.790968
-13.417752,1000,785.484159
-612.831485,1000,800.898188
-576.478007,1000,816.41313
230.300609,1000,830.81095
-408.367423,1000,845.473836
-450.678814,1000,860.928711
-2372.472893,1000,876.31777
-118.676248,1000,891.793015
-578.475769,1000,906.313098
-395.396124,1000,921.921322
-305.539307,771,929.887338
273.518993,1000,945.285222
-52.162897,1000,959.524205
153.270371,1000,974.796348
-97.103501,1000,990.290939
35.595155,520,1000.785591
55.249303,211,1002.785621
376.21554,1000,1017.770723
-302.668206,1000,1032.394547
-116.72019,1000,1047.89868
260.608697,1000,1062.76331
-890.977271,1000,1076.227299
-598.642827,1000,1091.202306
8.410602,436,1095.637877
-2043.296558,1000,1110.31551
267.886642,1000,1125.596849
176.663848,701,1135.171154
-130.416773,1000,1150.531319
329.117158,1000,1166.002956
322.238991,1000,1181.352199
-1418.992541,1000,1196.120034
144.125856,751,1209.249821
-656.773264,1000,1224.121734
-2339.076669,1000,1238.177771
15.049097,367,1241.762807
180.378015,497,1252.391618
-83.839609,1000,1268.184267
289.654622,1000,1282.836494
261.021313,1000,1298.585778
256.656888,1000,1312.234561
178.563857,1000,1327.99223
260.658207,1000,1343.7913
29.424318,62,1344.311631
172.641277,402,1348.370536
92.694872,1000,1363.918757
121.382689,1000,1379.505142
44.348693,1000,1394.538845
-99.811884,380,1404.001556
-1516.011328,1000,1419.296471
-318.536896,1000,1434.609308
43.01331,88,1435.590647
-940.692028,1000,1451.137826
223.27622,1000,1466.570637
393.598225,1000,1481.98398
379.996891,1000,1497.2687
-1242.193654,1000,1512.628007
159.503232,1000,1528.021337
292.972662,1000,1543.172285
375.17012,1000,1557.6617
416.462235,899,1572.278534
257.255039,1000,1586.739372
-1049.325525,1000,1602.181376
-353.732669,1000,1617.585258
-2572.74051,1000,1633.062691
47.406571,408,1637.053253
1.74817,114,1638.068104
-1.695867,55,1638.572
100.173608,1000,1652.98671
59.105386,271,1655.927496
434.097851,1000,1671.273917
-389.755467,1000,1686.694969
-233.619885,513,1696.464568
191.504738,1000,1711.966301
225.312405,1000,1726.077801
-1906.605806,1000,1741.746934
-15.262415,50,1742.249099
-1039.12739,1000,1757.731279
-1517.809033,1000,1773.303869
159.091379,1000,1788.840762
102.703255,294,1791.830978
100.387179,1000,1807.270167
-68.638782,1000,1822.755689
-2645.291585,1000,1838.218642
