ret_rms_mean,eval/return,param_noise_stddev,reference_perturbed_action_std,train/loss_critic,eval/return_history,train/param_noise_distance,total/steps,obs_rms_std,rollout/actions_std,eval/Q,rollout/return,rollout/Q_mean,obs_rms_mean,reference_Q_mean,reference_perturbed_action_mean,rollout/episodes,total/episodes,reference_actor_Q_std,train/loss_actor,reference_action_std,total/steps_per_second,rollout/actions_mean,total/duration,eval/episodes,rollout/return_history,ret_rms_std,reference_actor_Q_mean,total/epochs,reference_action_mean,reference_Q_std,rollout/episode_steps
0.0,-352.0209183638361,0.020689822899908242,0.664382815361023,1.9192198514938354,-257.73174415991684,0.18942447751760483,12000,1.5217821598052979,0.6393171548843384,61.96173858642578,-224.40237433551764,36.33082962036133,0.05557789281010628,64.68216705322266,0.2096439152956009,12.0,12.0,1.458062767982483,-63.243282318115234,0.7074553370475769,25.18935144620051,0.2760765254497528,476.39178109169006,12.0,-224.40237433551764,1.0,65.12821960449219,12,0.056052446365356445,1.3973233699798584,1000.0
0.0,-447.56840526471785,0.02152991267583435,0.6727296113967896,3.47324275970459,-272.33456424490157,0.20772447437047958,13000,1.7830591201782227,0.6589365601539612,63.9942512512207,-231.16255765905336,38.311988830566406,0.0653613805770874,67.58407592773438,0.17785781621932983,13.0,13.0,1.2667573690414429,-65.9953842163086,0.6954447031021118,25.219855658960093,0.2500879764556885,515.466867685318,13.0,-231.16255765905336,1.0,68.15414428710938,13,0.1674235463142395,1.2953237295150757,1000.0
0.0,-684.8146298176064,0.019490749081111935,0.6805889010429382,1.375880479812622,-301.7974260715233,0.22016215324401855,14000,1.7841229438781738,0.6578731536865234,65.474609375,-232.83385482621833,40.4937858581543,0.061091382056474686,69.06175231933594,0.2918856143951416,14.0,14.0,1.174004077911377,-68.13189697265625,0.7098695635795593,25.252179086052916,0.24086181819438934,554.4075999259949,14.0,-232.83385482621833,1.0,69.60556030273438,14,0.20868182182312012,1.1214252710342407,1000.0
0.0,-267.29790512027597,0.020282151651708893,0.680165708065033,4.807234287261963,-299.49745800810683,0.19050275534391403,15000,1.8131338357925415,0.6746254563331604,70.39739990234375,-269.66803841159964,42.114990234375,0.06218859180808067,71.63037109375,0.02216990850865841,15.0,15.0,1.1878700256347656,-69.79107666015625,0.6825332045555115,25.281956027908908,0.22333531081676483,593.3085234165192,15.0,-269.66803841159964,1.0,72.18470764160156,15,0.07773181796073914,1.2481769323349,1000.0
0.0,-525.191863187058,0.020689822899908242,0.6798776984214783,2.472424268722534,-313.60335833179124,0.21380963921546936,16000,1.8238859176635742,0.670304536819458,64.99867248535156,-249.70331350280333,44.03577423095703,0.059123072773218155,71.98812866210938,0.08360657095909119,16.0,16.0,1.377616047859192,-70.36123657226562,0.680206298828125,25.311207698075165,0.21176104247570038,632.1310381889343,16.0,-249.70331350280333,1.0,72.42941284179688,16,0.034176167100667953,1.3485748767852783,1000.0
0.0,-325.0840748660018,0.019882513137642284,0.6832045912742615,1.1458138227462769,-314.2786945985095,0.19999171793460846,17000,1.8014401197433472,0.6976802349090576,67.26398468017578,-265.14052053059453,45.17555236816406,0.061116773635149,72.83149719238281,0.0691676065325737,17.0,17.0,1.3846302032470703,-70.80280303955078,0.6511445641517639,25.336721834167985,0.1800520122051239,670.9628858566284,17.0,-265.14052053059453,1.0,73.4071273803711,17,0.09391450881958008,1.4041424989700317,1000.0
0.0,-279.9138458020033,0.020282151651708893,0.7003134489059448,3.4447107315063477,-312.36953633203694,0.18329469114542007,18000,2.0148563385009766,0.7071755528450012,70.775390625,-264.57104671241643,46.38024139404297,0.06709177792072296,76.4532470703125,-0.01812819205224514,18.0,18.0,1.5280311107635498,-73.05418395996094,0.7344563007354736,25.35795564270186,0.16730721294879913,709.8364021778107,18.0,-264.57104671241643,1.0,77.27411651611328,18,-0.04348444566130638,1.575626254081726,1000.0
0.0,456.7288455503115,0.019882513137642284,0.7448421120643616,3.9302120208740234,-271.8906741277028,0.20609909296035767,19000,2.0281872749328613,0.7094333171844482,82.91510009765625,-258.3199985761855,47.80017852783203,0.06839224696159363,81.0127944946289,0.08487030863761902,19.0,19.0,1.3454701900482178,-76.63017272949219,0.7263625264167786,25.3784724297517,0.15825451910495758,748.6660220623016,19.0,-258.3199985761855,1.0,81.74849700927734,19,0.05033280327916145,1.3750964403152466,1000.0
0.0,217.32641928546855,0.019490749081111935,0.7034474015235901,1.6148184537887573,-247.4298194570443,0.20664655417203903,20000,2.0383362770080566,0.7096884250640869,86.84612274169922,-227.32868138291946,49.65363693237305,0.06772500276565552,85.11698913574219,-0.038898978382349014,20.0,20.0,1.19630765914917,-80.79427337646484,0.7233808636665344,25.398734730502856,0.1598346084356308,787.4408001899719,20.0,-227.32868138291946,1.0,85.80726623535156,20,-0.01276414841413498,1.3063981533050537,1000.0
0.0,237.8242804438123,0.019882513137642284,0.7025271058082581,4.028068542480469,-224.32248136652728,0.2190806195139885,21000,2.0408616065979004,0.7089095711708069,88.40401458740234,-204.47966326163117,51.458499908447266,0.06551935523748398,86.53321838378906,0.10423269122838974,21.0,21.0,1.3675214052200317,-83.61029052734375,0.6914212107658386,25.41998266809761,0.15505121648311615,826.1217277050018,21.0,-204.47966326163117,1.0,87.197998046875,21,0.051062941551208496,1.4037216901779175,1000.0
0.0,-43.652057707418805,0.020282151651708893,0.6959993243217468,4.408432483673096,-216.11018938202236,0.2337035834789276,22000,2.0284783840179443,0.7064597010612488,87.97895050048828,-185.69091858868825,53.17511749267578,0.0643502026796341,88.94723510742188,-0.007815231569111347,22.0,22.0,1.3573170900344849,-85.970703125,0.7113932967185974,25.435973810241133,0.15706031024456024,864.9167578220367,22.0,-185.69091858868825,1.0,89.66423034667969,22,0.06986046582460403,1.370395302772522,1000.0
0.0,260.97191272308737,0.019106704324195603,0.7261067032814026,5.034669876098633,-195.36748929049585,0.1963849812746048,23000,2.0279428958892822,0.7041943073272705,93.71014404296875,-157.9162649532007,54.88777160644531,0.06355161219835281,92.06353759765625,-0.12289535999298096,23.0,23.0,0.9518795609474182,-89.60612487792969,0.7082785367965698,25.445453295303537,0.1556917428970337,903.8942923545837,23.0,-157.9162649532007,1.0,92.73617553710938,23,-0.059945981949567795,1.1163254976272583,1000.0
0.0,-277.9429603875317,0.019490749081111935,0.7563835978507996,2.5440683364868164,-198.80813391953902,0.19497011601924896,24000,2.032012701034546,0.7054362297058105,95.79511260986328,-141.2604212564278,56.56687927246094,0.06076103076338768,94.868896484375,0.043074414134025574,24.0,24.0,1.202458143234253,-92.58322143554688,0.7429714798927307,25.45596122642171,0.14479359984397888,942.8047044277191,24.0,-141.2604212564278,1.0,95.62164306640625,24,-0.08531737327575684,1.317335605621338,1000.0
0.0,-105.63682433463259,0.019490749081111935,0.7197415828704834,4.66287088394165,-195.08128153614274,0.20258697122335434,25000,2.0470917224884033,0.7076026797294617,95.7188720703125,-148.97432756563563,58.11455535888672,0.05773535370826721,96.50727081298828,0.12494007498025894,25.0,25.0,1.2958672046661377,-94.240478515625,0.724309504032135,25.461433260776964,0.13487038016319275,981.8771686553955,25.0,-148.97432756563563,1.0,97.16065979003906,25,0.1642652302980423,1.3456218242645264,1000.0
0.0,-424.11849050309866,0.020282151651708893,0.689123809337616,4.916380882263184,-203.89040495794873,0.18507619947195053,26000,2.0700178146362305,0.7086387872695923,97.53684997558594,-150.94580244474537,59.55561065673828,0.05741771310567856,98.53349304199219,0.1915973424911499,26.0,26.0,1.4943500757217407,-96.31707000732422,0.6716856956481934,25.469674993091417,0.13430464267730713,1020.8218207359314,26.0,-150.94580244474537,1.0,99.39119720458984,26,0.12183655053377151,1.5976102352142334,1000.0
0.0,-82.85348626389408,0.020282151651708893,0.7140516042709351,7.4072651863098145,-199.40755611742821,0.22064382582902908,27000,2.0595474243164062,0.7067777514457703,103.4848861694336,-155.2639636650223,60.93722152709961,0.05886438488960266,102.55888366699219,-0.10958576202392578,27.0,27.0,1.3978825807571411,-99.78311157226562,0.7251468300819397,25.476022673269394,0.14451345801353455,1059.8200647830963,27.0,-155.2639636650223,1.0,103.51630401611328,27,-0.11550537496805191,1.4486280679702759,1000.0
0.0,-300.5040705994668,0.019106704324195603,0.6779434680938721,5.649771213531494,-203.01814592035817,0.1925046741962433,28000,2.059452772140503,0.7103253602981567,107.6052474975586,-154.86535639932453,62.587989807128906,0.05587843433022499,107.24830627441406,-0.36869361996650696,28.0,28.0,1.3337855339050293,-104.10323333740234,0.7144732475280762,25.482441171002733,0.1364632397890091,1098.7958261966705,28.0,-154.86535639932453,1.0,108.19248962402344,28,-0.20946943759918213,1.3893927335739136,1000.0
0.0,-249.02172042624042,0.019882513137642284,0.6969422101974487,7.6275506019592285,-204.60447607573343,0.19102885574102402,29000,2.0671844482421875,0.7180225253105164,112.04617309570312,-157.99559433300578,63.740421295166016,0.06526821106672287,111.21658325195312,-0.10846072435379028,29.0,29.0,1.4695563316345215,-107.73224639892578,0.7441524267196655,25.488953868555893,0.12633658945560455,1137.7477533817291,29.0,-157.99559433300578,1.0,112.34561157226562,29,-0.12852521240711212,1.476407527923584,1000.0
0.0,620.6945997695844,0.019106704324195603,0.7224620580673218,5.597881317138672,-177.0945068808895,0.20250379294157028,30000,2.0480446815490723,0.723112940788269,117.88497161865234,-163.76920393743256,64.87650299072266,0.06860528886318207,114.16796875,-0.06582752615213394,30.0,30.0,1.6232346296310425,-109.8494644165039,0.6750488877296448,25.49643633069441,0.1274469792842865,1176.635025024414,30.0,-163.76920393743256,1.0,115.17369079589844,30,-0.02170274406671524,1.610436201095581,1000.0
0.0,241.90623751412485,0.020689822899908242,0.7491316795349121,3.589069128036499,-163.57835383588903,0.17818117886781693,31000,2.0399882793426514,0.7227904796600342,120.77686309814453,-147.7764920358747,66.6389389038086,0.06712397933006287,118.73370361328125,-0.09833818674087524,31.0,31.0,1.4331189393997192,-113.63787078857422,0.7358089089393616,25.50339487517319,0.12349534034729004,1215.5244488716125,31.0,-147.7764920358747,1.0,119.7774887084961,31,-0.1307702213525772,1.4243474006652832,1000.0
0.0,644.7058492349363,0.020282151651708893,0.7094850540161133,4.8877034187316895,-138.31947248992572,0.22437705844640732,32000,2.0475611686706543,0.7223829627037048,122.57867431640625,-138.0890468708286,68.31950378417969,0.06556430459022522,120.03113555908203,0.046489473432302475,32.0,32.0,1.1955534219741821,-115.22921752929688,0.6686124801635742,25.487703764834773,0.11842053383588791,1255.5073730945587,32.0,-138.0890468708286,1.0,120.89154052734375,32,0.0018406485905870795,1.2394769191741943,1000.0
0.0,329.90891796282966,0.019106704324195603,0.6901548504829407,10.996551513671875,-124.13073338529675,0.21921467036008835,33000,2.0578455924987793,0.7247090935707092,123.40779876708984,-137.05160039519902,69.6770248413086,0.06823155283927917,120.55827331542969,-0.11492372304201126,33.0,33.0,1.4636621475219727,-115.73290252685547,0.6668920516967773,25.492036013767386,0.12647561728954315,1294.5219433307648,33.0,-137.05160039519902,1.0,121.45426940917969,33,-0.07295823097229004,1.5994666814804077,1000.0
0.0,371.3875185683156,0.019106704324195603,0.6875054836273193,8.951804161071777,-109.55666715136698,0.19964316487312317,34000,2.0658180713653564,0.7253471612930298,122.34574890136719,-127.94242125813103,71.25533294677734,0.06620052456855774,120.31273651123047,0.05632251873612404,34.0,34.0,1.774220585823059,-116.4321517944336,0.6929254531860352,25.499210805254588,0.12174602597951889,1333.3745996952057,34.0,-127.94242125813103,1.0,121.11515808105469,34,0.001003218232654035,1.7201416492462158,1000.0
0.0,-179.50792360704992,0.018730226766195082,0.6972312331199646,7.502269268035889,-111.55527447867222,0.19371235370635986,35000,2.063612222671509,0.7238161563873291,118.14607238769531,-118.44219752269011,72.7318344116211,0.06616505980491638,122.0251235961914,0.06909909844398499,35.0,35.0,1.7484863996505737,-118.12353515625,0.6978657245635986,25.506271564258643,0.12482576072216034,1372.211532831192,35.0,-118.44219752269011,1.0,123.0706787109375,35,0.011679798364639282,1.6979193687438965,1000.0
0.0,91.22089285508159,0.018730226766195082,0.6383824348449707,11.147814750671387,-105.92260316384572,0.17372440546751022,36000,2.0650782585144043,0.724946916103363,122.35585021972656,-120.3547159366061,74.03181457519531,0.06677752733230591,123.92733764648438,-0.03399131819605827,36.0,36.0,1.6973094940185547,-120.10699462890625,0.6384429931640625,25.5111697207041,0.13019731640815735,1411.1465837955475,36.0,-120.3547159366061,1.0,124.81511688232422,36,-0.03003622405230999,1.7513155937194824,1000.0
0.0,214.5821902058802,0.019106704324195603,0.6494949460029602,7.600974082946777,-97.26031145115043,0.21063392609357834,37000,2.0727288722991943,0.7242308259010315,127.91796112060547,-104.57384910449713,75.45613098144531,0.06636451929807663,126.77421569824219,0.08276981115341187,37.0,37.0,1.8530783653259277,-122.55722045898438,0.6405864953994751,25.514993614785595,0.12935855984687805,1450.1277389526367,37.0,-104.57384910449713,1.0,127.67424011230469,37,0.09019089490175247,1.8875185251235962,1000.0
0.0,572.6959333613224,0.018730226766195082,0.65543532371521,7.856724262237549,-79.62988395608535,0.18107058852910995,38000,2.0837221145629883,0.7228277325630188,131.5137176513672,-99.84167323293738,76.77197265625,0.06661689281463623,128.16937255859375,-0.03717495873570442,38.0,38.0,1.7871156930923462,-124.49179077148438,0.6514027714729309,25.519457323890695,0.1331367790699005,1489.0598776340485,38.0,-99.84167323293738,1.0,128.9715576171875,38,0.03980774059891701,1.850467562675476,1000.0
0.0,540.9730215308516,0.019490749081111935,0.6486024260520935,8.718462944030762,-63.71698894359979,0.17807431519031525,39000,2.0780811309814453,0.7208728790283203,136.80694580078125,-75.62001076694906,78.27491760253906,0.06573231518268585,131.44107055664062,0.009080777876079082,39.0,39.0,1.6402772665023804,-128.212890625,0.6367482542991638,25.52317661485517,0.12986519932746887,1528.0229647159576,39.0,-75.62001076694906,1.0,132.38302612304688,39,-0.13923808932304382,1.8351160287857056,1000.0
0.0,528.1498160930292,0.019882513137642284,0.6608666181564331,12.772848129272461,-48.92031881768405,0.19181479513645172,40000,2.0717015266418457,0.719316303730011,139.9009552001953,-61.3890921087371,79.75508117675781,0.06537094712257385,134.8550262451172,0.03318352997303009,40.0,40.0,1.7713475227355957,-132.8220977783203,0.6186297535896301,25.52881327269278,0.12899665534496307,1566.8570086956024,40.0,-61.3890921087371,1.0,135.7933349609375,40,0.06704974919557571,1.9952203035354614,1000.0
0.0,734.6929494960999,0.02152991267583435,0.5099809765815735,8.528863906860352,-29.807800078323464,0.21930064260959625,41000,2.0740480422973633,0.7187848091125488,144.89259338378906,-53.965124772288995,81.21385955810547,0.06452977657318115,138.4172821044922,0.310481995344162,41.0,41.0,2.081348180770874,-137.7311553955078,0.6121147871017456,25.532873451422805,0.1289646029472351,1605.7730469703674,41.0,-53.965124772288995,1.0,139.351318359375,41,0.18999169766902924,2.127894639968872,1000.0
0.0,446.8420101100011,0.020282151651708893,0.6396927237510681,14.611202239990234,-18.458995073839542,0.20971111953258514,42000,2.0733089447021484,0.7168960571289062,145.6298065185547,-41.71605105065518,82.70143127441406,0.06446123868227005,140.73638916015625,0.17496778070926666,42.0,42.0,1.7300115823745728,-141.1531219482422,0.6384404301643372,25.53701456463253,0.13161511719226837,1644.6714980602264,42.0,-41.71605105065518,1.0,141.72157287597656,42,0.09884897619485855,1.9888280630111694,1000.0
0.0,-570.3279542803562,0.021962663920618616,0.6267836093902588,15.114043235778809,-31.293156915851558,0.18706301599740982,43000,2.0619161128997803,0.7164662480354309,154.22776794433594,-21.262358882702863,84.23927307128906,0.06397631019353867,144.1648712158203,0.38078323006629944,43.0,43.0,1.458402395248413,-145.2991180419922,0.6413609981536865,25.540841928314258,0.1286354809999466,1683.578016757965,43.0,-21.262358882702863,1.0,145.05303955078125,43,0.33842965960502625,1.6189242601394653,1000.0
0.0,-452.65873596611493,0.02152991267583435,0.6663041710853577,17.512866973876953,-40.869647348812094,0.19679848104715347,44000,2.0487828254699707,0.7156708240509033,163.05224609375,-31.977938880313445,85.69810485839844,0.06415069848299026,147.29931640625,0.20262505114078522,44.0,44.0,1.549074649810791,-148.9034881591797,0.6403368711471558,25.544843790969928,0.13993997871875763,1722.4611103534698,44.0,-31.977938880313445,1.0,148.08538818359375,44,0.2922462522983551,1.6773632764816284,1000.0
0.0,-460.2074588452253,0.021962663920618616,0.6638196110725403,16.24439239501953,-50.188265382065715,0.26646845787763596,45000,2.03399395942688,0.716269314289093,154.961181640625,-41.93144637408403,87.2078628540039,0.06656581163406372,148.41558837890625,0.17447791993618011,45.0,45.0,1.6688082218170166,-150.2130889892578,0.6890076398849487,25.547838488740126,0.15503476560115814,1761.40145945549,45.0,-41.93144637408403,1.0,149.14724731445312,45,0.13395912945270538,1.6109178066253662,1000.0
0.0,-477.19566100403165,0.020282151651708893,0.720848023891449,15.010200500488281,-59.47103485210845,0.1779625564813614,46000,2.0222551822662354,0.7155657410621643,149.29766845703125,-51.9928146928771,88.59773254394531,0.06856669485569,149.79161071777344,-0.10640925168991089,46.0,46.0,2.1602845191955566,-151.4919891357422,0.7048495411872864,25.551372879127825,0.16763362288475037,1800.2946541309357,46.0,-51.9928146928771,1.0,150.717529296875,46,-0.029127033427357674,2.061774492263794,1000.0
0.0,245.14557933983465,0.019490749081111935,0.6696872115135193,22.2698974609375,-52.98983029483307,0.20036759227514267,47000,2.0208256244659424,0.7160324454307556,157.89846801757812,-51.84430816252368,89.9608383178711,0.06900607794523239,153.25033569335938,-0.18773245811462402,47.0,47.0,2.023864507675171,-154.36865234375,0.7011525630950928,25.550603621850502,0.17017990350723267,1839.4868745803833,47.0,-51.84430816252368,1.0,154.20587158203125,47,-0.10314759612083435,1.9223227500915527,1000.0
0.0,526.6070802083865,0.021962663920618616,0.6222460269927979,19.00813865661621,-40.914894659349336,0.19433799386024475,48000,2.0175561904907227,0.7169193625450134,161.84805297851562,-50.65880331742206,91.38316345214844,0.06677360087633133,156.01083374023438,-0.33485427498817444,48.0,48.0,2.225921392440796,-158.32089233398438,0.635097086429596,25.49326854993919,0.1646489053964615,1882.8499729633331,48.0,-50.65880331742206,1.0,157.29681396484375,48,-0.26709750294685364,3.2548439502716064,1000.0
0.0,-278.0499530917131,0.019882513137642284,0.6925028562545776,13.037731170654297,-45.75438564776493,0.1899103745818138,49000,2.0035154819488525,0.7186784744262695,194.87828063964844,-51.25852624687889,92.7833251953125,0.06463693827390671,159.37655639648438,-0.13108159601688385,49.0,49.0,1.9059066772460938,-161.14984130859375,0.6729537844657898,25.492851466902867,0.15731538832187653,1922.1074607372284,49.0,-51.25852624687889,1.0,160.44482421875,49,-0.06678535789251328,1.8322269916534424,1000.0
0.0,244.26376869782885,0.020282151651708893,0.7035894393920898,22.974836349487305,-39.95402256085305,0.20419587194919586,50000,1.9930694103240967,0.7191494107246399,180.08560180664062,-48.06153004357422,94.21653747558594,0.06313318014144897,163.04779052734375,-0.11245379596948624,50.0,50.0,2.026770830154419,-166.6118621826172,0.7059865593910217,25.495097145653425,0.15445026755332947,1961.1613838672638,50.0,-48.06153004357422,1.0,164.81809997558594,50,-0.17752420902252197,2.544827461242676,1000.0
0.0,-455.0626628108156,0.019882513137642284,0.7510035037994385,13.843911170959473,-48.09340766379349,0.2289823219180107,51000,1.9785044193267822,0.7199448943138123,262.55108642578125,-52.98204399716336,96.66104888916016,0.06497316807508469,170.81814575195312,0.17077922821044922,51.0,51.0,2.7861030101776123,-177.28076171875,0.7171804308891296,25.461165540440284,0.16290803253650665,2003.050485610962,51.0,-52.98204399716336,1.0,172.56326293945312,51,0.2718508541584015,1.9550963640213013,1000.0
0.0,-464.82157509795815,0.017644720880324885,0.7050568461418152,24.583879470825195,-56.10741088368127,0.21724292635917664,52000,1.9624323844909668,0.7206835150718689,243.07510375976562,-61.03694319547294,100.08783721923828,0.06730671226978302,197.89659118652344,0.5883150696754456,52.0,52.0,3.2276976108551025,-208.5086669921875,0.6974361538887024,25.323316877079154,0.17411500215530396,2053.4434826374054,52.0,-61.03694319547294,1.0,201.24461364746094,52,0.5956433415412903,2.0908243656158447,1000.0
0.0,-495.8122262982225,0.0211056883401964,0.5706576704978943,35.207557678222656,-64.40372815565374,0.20738419890403748,53000,1.9483559131622314,0.72188800573349,286.782470703125,-68.69183816633583,103.01602935791016,0.06947609037160873,241.99209594726562,0.6975582242012024,53.0,53.0,2.6863367557525635,-249.2368927001953,0.5651792287826538,25.26578816524301,0.18335554003715515,2097.6982650756836,53.0,-68.69183816633583,1.0,245.346435546875,53,0.7073330879211426,2.486953020095825,1000.0
0.0,-465.5599353827457,0.0211056883401964,0.7574816346168518,54.805843353271484,-71.8325468080073,0.19137007743120193,54000,1.9324758052825928,0.721838116645813,274.1014404296875,-76.3073565313103,106.38744354248047,0.07171103358268738,261.91485595703125,0.47713717818260193,54.0,54.0,2.023076295852661,-265.57000732421875,0.7574416995048523,25.201448117421457,0.19580289721488953,2142.734010696411,54.0,-76.3073565313103,1.0,263.63421630859375,54,0.49375486373901367,1.6252437829971313,1000.0
0.0,-457.41119702555613,0.021962663920618616,0.7034062743186951,34.33147048950195,-78.84306772105364,0.19944459199905396,55000,1.923303246498108,0.7216863632202148,287.9747619628906,-83.33731681183176,109.4042739868164,0.07369393110275269,263.3915710449219,0.3866039216518402,55.0,55.0,1.9409267902374268,-266.365478515625,0.7439690828323364,25.155331673654604,0.2075079381465912,2186.41521859169,55.0,-83.33731681183176,1.0,264.6435852050781,55,0.313277930021286,1.761798620223999,1000.0
0.0,-467.12303268940707,0.023313810312614227,0.46335163712501526,92.74076080322266,-85.77663852405996,0.17214354127645493,56000,1.9083936214447021,0.7205895185470581,346.9851379394531,-89.68442083231623,113.08008575439453,0.0757516399025917,284.7292785644531,0.8157166838645935,56.0,56.0,2.913311243057251,-294.4946594238281,0.5301703214645386,25.1007803586142,0.21857431530952454,2231.006335258484,56.0,-89.68442083231623,1.0,289.0936279296875,56,0.7693201899528503,2.4059720039367676,1000.0
