train/loss_actor,total/episodes,rollout/return,eval/episodes,rollout/Q_mean,reference_Q_std,total/steps_per_second,reference_Q_mean,ret_rms_mean,eval/Q,reference_action_mean,train/loss_critic,reference_perturbed_action_mean,rollout/episodes,total/duration,rollout/return_history,train/param_noise_distance,reference_perturbed_action_std,reference_action_std,reference_actor_Q_std,reference_actor_Q_mean,rollout/actions_mean,rollout/episode_steps,total/steps,total/epochs,ret_rms_std,rollout/actions_std,eval/return,obs_rms_mean,param_noise_stddev,obs_rms_std,eval/return_history
-1.5134445428848267,1.0,-264.21399818033564,1.0,0.5648786425590515,1.8673911094665527,89.73221837544556,0.9988883137702942,0.0,2.3325092792510986,0.5739163756370544,0.1803252249956131,0.4864672124385834,1.0,11.144269227981567,-264.21399818033564,0.7591782212257385,0.5793012976646423,0.683276891708374,1.887033462524414,1.4118397235870361,-0.06869369745254517,1000.0,1000,1,1.0,0.7209262251853943,-462.4199851308243,0.1221747100353241,0.16720346283821505,2.568228244781494,-462.4199851308243
-3.777329683303833,2.0,-227.03280166634693,2.0,2.018630266189575,2.8578481674194336,90.29939302172131,2.804779529571533,0.0,3.3546547889709473,0.2835458815097809,0.18548502027988434,0.2628125846385956,2.0,22.148543119430542,-227.03280166634693,0.523804783821106,0.7935179471969604,0.9117185473442078,2.682781219482422,3.5804872512817383,0.1714538186788559,1000.0,2000,2,1.0,0.705031156539917,-535.3885889176586,0.08621340990066528,0.1370306733903066,2.088066577911377,-498.9042870242414
-5.101831436157227,3.0,-297.059213456794,3.0,2.415611743927002,4.146264553070068,90.61593456237908,4.100009918212891,0.0,6.858449935913086,0.014162023551762104,0.27270668745040894,-0.1444646418094635,3.0,33.106760025024414,-297.059213456794,0.8854827880859375,0.7825591564178467,0.8964059948921204,4.1029767990112305,4.853137016296387,0.24097327888011932,1000.0,3000,3,1.0,0.7264326214790344,-303.9792257567336,0.09160009771585464,0.11230273064362171,1.7558375597000122,-433.9292666017388
-9.409053802490234,4.0,-321.3964680127982,4.0,3.9732089042663574,5.385592460632324,90.93364480076981,6.319344997406006,0.0,14.42434024810791,-0.08607596904039383,0.2959495484828949,-0.12134849280118942,4.0,43.98811912536621,-321.3964680127982,0.5741485357284546,0.7520398497581482,0.8050875663757324,5.371273517608643,7.248756408691406,0.09258599579334259,1000.0,4000,4,1.0,0.7713152766227722,-381.72185847272374,0.047474149614572525,0.09203708190275892,1.6569123268127441,-420.87741456948504
-14.137258529663086,5.0,-293.5093491879076,5.0,6.38790225982666,5.6391143798828125,91.29753620349922,9.60669994354248,0.0,21.552906036376953,0.12427171319723129,0.40181514620780945,0.1438879668712616,5.0,54.76599049568176,-293.5093491879076,0.5285890698432922,0.790932834148407,0.8425986766815186,5.434700012207031,10.527742385864258,0.06620822101831436,1000.0,5000,5,1.0,0.7556725144386292,231.86147219961222,0.035264164209365845,0.07542848153938683,1.578155517578125,-290.32963721566557
-18.629446029663086,6.0,-214.40598602774023,6.0,8.861770629882812,5.953444004058838,91.42805757357256,11.84377670288086,0.0,25.11033058166504,-0.00286875176243484,0.7226805090904236,0.12917554378509521,6.0,65.62536883354187,-214.40598602774023,0.4411637783050537,0.8663762211799622,0.8527576923370361,5.993121147155762,12.662933349609375,0.09442129731178284,1000.0,6000,6,1.0,0.7541332840919495,-305.8965158486245,0.04055040702223778,0.06181699495154324,1.6215400695800781,-292.92411698782536
-22.29220962524414,7.0,-258.43923391548185,7.0,10.928606986999512,6.973537921905518,91.49332291901206,14.333738327026367,0.0,15.254133224487305,-0.004546662326902151,0.8710278272628784,-0.09361986070871353,7.0,76.50831532478333,-258.43923391548185,0.427890419960022,0.8072270154953003,0.8382083773612976,7.041515827178955,15.171150207519531,0.034146253019571304,1000.0,7000,7,1.0,0.7684818506240845,-372.293831261023,0.02643892727792263,0.05066177638540577,1.596317172050476,-304.2626475982822
-26.063884735107422,8.0,-262.5425467990281,8.0,12.947600364685059,6.962909698486328,91.53576108340195,17.076698303222656,0.0,29.032974243164062,0.6259056925773621,1.2894107103347778,0.6593228578567505,8.0,87.397536277771,-262.5425467990281,0.32615384459495544,0.5168933868408203,0.5818400979042053,6.844282627105713,18.39858627319336,-0.021281415596604347,1000.0,8000,8,1.0,0.7548782229423523,175.54912349125118,0.011205938644707203,0.04151957869412388,1.6084493398666382,-244.28617621209054
-29.903894424438477,9.0,-270.4388847590324,9.0,14.049585342407227,6.518313884735107,91.42941469031716,22.280122756958008,0.0,24.239173889160156,0.6862099766731262,1.1233361959457397,0.6208829283714294,9.0,98.43659210205078,-270.4388847590324,0.27240192890167236,0.5326293706893921,0.5225212574005127,6.066505432128906,23.89209747314453,0.039053428918123245,1000.0,9000,9,1.0,0.7616462707519531,-482.7280053460092,0.02736232429742813,0.034027141129503384,1.562751054763794,-270.7797127825259
-32.97102355957031,10.0,-203.2609008925596,10.0,16.428869247436523,5.563448429107666,91.3665569595919,25.99066162109375,0.0,41.766845703125,0.663105309009552,1.1266146898269653,0.6787323355674744,10.0,109.44923758506775,-203.2609008925596,0.2802390158176422,0.5240403413772583,0.5524744391441345,5.3908820152282715,27.209518432617188,0.05405743792653084,1000.0,10000,10,1.0,0.7448941469192505,1197.8462343673464,0.02752550318837166,0.027886755354071244,1.6476720571517944,-123.9171180675387
