total/duration,total/epochs,reference_Q_std,rollout/Q_mean,total/episodes,rollout/episodes,eval/return,rollout/episode_steps,rollout/return,eval/Q,ret_rms_mean,reference_Q_mean,rollout/actions_mean,obs_rms_std,train/param_noise_distance,reference_action_mean,total/steps_per_second,reference_actor_Q_mean,eval/episodes,rollout/actions_std,eval/return_history,obs_rms_mean,reference_actor_Q_std,train/loss_critic,rollout/return_history,reference_action_std,total/steps,train/loss_actor,ret_rms_std
13.094905376434326,1,0.262038916349411,-0.3000964820384979,1.0,1.0,-355.67297602893757,1000.0,-199.62779863135916,-1.1864306926727295,0.0,-0.42661142349243164,0.015737172216176987,0.19024477899074554,0.0,0.6015312671661377,76.36557663101608,-0.2928692102432251,1.0,0.5862166881561279,-355.67297602893757,-0.0139109892770648,0.27802127599716187,0.009829262271523476,-199.62779863135916,0.4797944128513336,1000,0.3105635643005371,1.0
26.037744998931885,2,0.6555699706077576,-1.0249829292297363,2.0,2.0,-331.76172386370627,1000.0,-271.9017796374626,-0.392658531665802,0.0,-0.48252665996551514,0.35239413380622864,0.2776327133178711,0.0,0.408035010099411,76.81156721067987,-0.328888475894928,2.0,0.5851718783378601,-343.7173499463219,0.07059859484434128,0.606824517250061,0.01702500320971012,-271.9017796374626,0.6619943976402283,2000,1.3335585594177246,1.0
38.76242661476135,3,0.8342718482017517,-1.0980199575424194,3.0,3.0,-109.83268487867524,1000.0,-328.4958943084214,-0.9900751709938049,0.0,-1.0758038759231567,0.13561278581619263,0.6052078008651733,0.0,0.3237054646015167,77.39453543028579,-0.8470521569252014,3.0,0.6975773572921753,-265.755794923773,0.05071387439966202,0.8169039487838745,0.032117825001478195,-328.4958943084214,0.7338297963142395,3000,1.3931061029434204,1.0
51.513396978378296,4,0.6311062574386597,-1.0249872207641602,4.0,4.0,-106.0465988444744,1000.0,-349.7092438856623,-0.7582976818084717,0.0,-1.0031847953796387,0.12903767824172974,0.7580242156982422,0.0,0.32938143610954285,77.64970346799142,-0.7111342549324036,4.0,0.7154494524002075,-225.82849590394835,0.048096731305122375,0.6047030687332153,0.1376499980688095,-349.7092438856623,0.7009748816490173,4000,1.5006568431854248,1.0
64.87534546852112,5,0.9320178627967834,-1.268476128578186,5.0,5.0,-378.83186633994336,1000.0,-345.4676998729627,-2.2278800010681152,0.0,-1.2311533689498901,0.0880114883184433,0.9270297884941101,0.0,0.6215977072715759,77.07088053081898,-1.1467221975326538,5.0,0.7308968901634216,-256.4291699911474,0.04959336668252945,0.8555516600608826,0.20540830492973328,-345.4676998729627,0.5491028428077698,5000,1.472678780555725,1.0
79.94579863548279,6,0.8251675963401794,-1.4766024351119995,6.0,6.0,-482.8617501592121,1000.0,-336.89350073596347,-1.8502156734466553,0.0,-1.2840198278427124,0.04860963672399521,0.9541746973991394,0.0,0.8802289962768555,75.05084822977786,-0.8098888397216797,6.0,0.7284930944442749,-294.1679333524915,0.05037560313940048,0.8221632838249207,0.15460214018821716,-336.89350073596347,0.3399783968925476,6000,0.3167082667350769,1.0
93.43656373023987,7,0.6972649693489075,-1.6271238327026367,7.0,7.0,-507.0400231355475,1000.0,-342.20876076571454,-2.8944506645202637,0.0,2.1977121829986572,-0.009887399151921272,0.945816695690155,0.0,0.8264797329902649,74.91713865045013,3.093625068664551,7.0,0.7429591417312622,-324.57823189292804,0.05532108247280121,0.5968597531318665,0.19035664200782776,-342.20876076571454,0.38035011291503906,7000,-1.6143754720687866,1.0
106.50658631324768,8,0.5412902235984802,-1.7124661207199097,8.0,8.0,-140.22443463436935,1000.0,-361.3959565502073,5.457261562347412,0.0,4.3661417961120605,-0.029741765931248665,1.1159038543701172,0.0,0.6476070284843445,75.11272567192336,4.743587970733643,8.0,0.7497137784957886,-301.5340072356082,0.06325504183769226,0.4669439196586609,0.1964668482542038,-361.3959565502073,0.6246523261070251,8000,-3.3214690685272217,1.0
119.67625665664673,9,0.24469420313835144,-1.386798620223999,9.0,9.0,-443.5365107806666,1000.0,-374.33526144691615,0.14241944253444672,0.0,6.255855560302734,0.020021360367536545,1.190955638885498,0.0,0.5147197842597961,75.20288695042625,6.657698631286621,9.0,0.7558010816574097,-317.3120631850591,0.08187989890575409,0.1815812587738037,0.15609769523143768,-374.33526144691615,0.692135214805603,9000,-3.8622381687164307,1.0
132.83420538902283,10,0.4271432161331177,-1.2442275285720825,10.0,10.0,-367.8364403037408,1000.0,-374.8262681514468,0.08817780017852783,0.0,7.376975059509277,0.012950114905834198,1.214917540550232,0.0,0.4384227693080902,75.2818144296016,7.81695556640625,10.0,0.7595168352127075,-322.3645008969273,0.08969765901565552,0.4447549879550934,0.14299741387367249,-374.8262681514468,0.5858395099639893,10000,-3.955096483230591,1.0
145.6815013885498,11,0.8423317670822144,-1.2165274620056152,11.0,11.0,-859.1542597220105,1000.0,-380.20310896863793,-1.6197317838668823,0.0,8.557661056518555,-0.03255634382367134,1.2113618850708008,0.0,0.26265206933021545,75.5071844754105,8.908014297485352,11.0,0.7701999545097351,-371.16356988102575,0.08845381438732147,0.7881549000740051,0.21071207523345947,-380.20310896863793,0.7749454975128174,11000,-3.594273090362549,1.0
158.9750461578369,12,0.6320658326148987,-1.2965855598449707,12.0,12.0,-71.83543563047938,1000.0,-405.10904349350426,9.714217185974121,0.0,9.187548637390137,-0.047416288405656815,1.4844505786895752,0.0,0.6083745360374451,75.48354468213779,9.589727401733398,12.0,0.7684767246246338,-346.2195586934802,0.09055544435977936,0.5287947654724121,0.27448034286499023,-405.10904349350426,0.47418954968452454,12000,-3.7679500579833984,1.0
171.99562978744507,13,0.6034393310546875,-1.1198629140853882,13.0,13.0,-536.7578917744326,1000.0,-398.6779634786939,-2.3231096267700195,0.0,9.961281776428223,-0.02977709285914898,1.455245018005371,0.0,0.4531259834766388,75.58331578578832,10.356719970703125,13.0,0.7728351950645447,-360.87635354586115,0.09713917225599289,0.5125647187232971,0.23203296959400177,-398.6779634786939,0.6032800674438477,13000,-3.937088966369629,1.0
