train/loss_actor,reference_perturbed_action_mean,eval/return_history,total/episodes,rollout/episode_steps,obs_rms_mean,reference_action_mean,ret_rms_std,eval/return,obs_rms_std,rollout/Q_mean,reference_actor_Q_std,total/epochs,total/steps_per_second,total/steps,rollout/return_history,reference_actor_Q_mean,train/loss_critic,train/param_noise_distance,reference_perturbed_action_std,reference_Q_mean,rollout/return,eval/Q,reference_action_std,param_noise_stddev,reference_Q_std,rollout/actions_std,total/duration,rollout/episodes,ret_rms_mean,rollout/actions_mean,eval/episodes
-99.9924087524414,0.26757577061653137,139.21821476374834,130.0,153.65384615384616,0.04631680250167847,0.2838791310787201,1.0,5.564763685875722,1.3677104711532593,51.868255615234375,53.34453201293945,20,96.801374237092,20000,183.86957266299171,66.93177795410156,19.928770065307617,0.21473313868045807,0.7963148951530457,62.91620635986328,149.0762850994285,97.98343658447266,0.7904319167137146,0.02152991267583435,52.83030319213867,0.5195072293281555,206.60863709449768,130.0,0.0,0.6469180583953857,20.0
-103.76161193847656,0.3181539475917816,140.43796056353963,138.0,151.68115942028984,0.037799324840307236,0.38621869683265686,1.0,164.83287655936533,1.4401355981826782,54.19129180908203,56.852439880371094,21,96.87591036273433,21000,181.96566871904517,70.17901611328125,22.601747512817383,0.21576213836669922,0.7550504803657532,66.81719207763672,144.63281750354676,105.6725082397461,0.7231317758560181,0.020282151651708893,55.95037078857422,0.5264579057693481,216.7721564769745,138.0,0.0,0.6406738758087158,21.0
-108.66098022460938,0.29976391792297363,141.95183006486965,147.0,149.0408163265306,0.04091060906648636,0.2842071056365967,1.0,173.74308959280026,1.463021993637085,56.651851654052734,59.142452239990234,22,96.93117743379516,22000,182.5344842601692,71.59650421142578,26.273456573486328,0.2319377064704895,0.7391157150268555,68.19401550292969,145.65468596328287,133.52850341796875,0.7678484916687012,0.019490749081111935,58.185543060302734,0.532402515411377,226.96515798568726,147.0,0.0,0.6373981237411499,22.0
-113.98965454101562,0.3776656687259674,144.3052069337173,155.0,148.0,0.03959493711590767,0.2952684462070465,1.0,196.07949804836593,1.4849756956100464,58.90085220336914,62.11379623413086,23,96.95825528201847,23000,175.65789692944765,76.59258270263672,18.66692352294922,0.2412741482257843,0.7141512036323547,73.12947082519531,145.7703991631303,124.77264404296875,0.7588566541671753,0.02152991267583435,61.03607177734375,0.5373324751853943,237.2154896259308,155.0,0.0,0.6330154538154602,23.0
-117.73039245605469,0.438678115606308,144.2725708106682,163.0,147.19018404907976,0.03919411823153496,0.395035982131958,1.0,143.52193998053943,1.5098090171813965,61.314395904541016,65.25761413574219,24,97.01297632226131,24000,180.55825581505727,80.7696762084961,20.6857852935791,0.18907397985458374,0.6880800724029541,77.55938720703125,148.00360616903714,123.62736511230469,0.7075269222259521,0.020689822899908242,64.69610595703125,0.5415429472923279,247.38958549499512,163.0,0.0,0.6283795237541199,24.0
-121.1676254272461,0.47493037581443787,145.5834105783598,170.0,146.9764705882353,0.0388345941901207,0.5021800398826599,1.0,177.04356500295802,1.5253688097000122,63.95002365112305,66.58234405517578,25,97.06200355047162,25000,180.3128568716228,84.29814147949219,22.149276733398438,0.19538754224777222,0.6936302781105042,80.23738098144531,150.2137190284126,107.08344268798828,0.677300214767456,0.019490749081111935,66.31415557861328,0.5469056963920593,257.5673186779022,170.0,0.0,0.6214315891265869,25.0
-126.06404113769531,0.6590225696563721,145.09490447145876,179.0,145.2513966480447,0.03682605177164078,0.5588772892951965,1.0,132.8822517989324,1.5386934280395508,65.99913787841797,67.03221130371094,26,97.12374541668312,26000,179.57214269340307,86.71270751953125,26.642118453979492,0.17751720547676086,0.5541279315948486,82.94569396972656,152.66944200801635,109.21878814697266,0.6165158152580261,0.020689822899908242,66.82960510253906,0.5535278916358948,267.69972562789917,179.0,0.0,0.6145516037940979,26.0
-129.8022918701172,0.5419890284538269,151.36484764873052,186.0,145.16129032258064,0.03761791065335274,0.6059322357177734,1.0,314.3833702577957,1.5429272651672363,68.479248046875,68.17675018310547,27,97.1018224580801,27000,183.8801328448994,89.79280090332031,35.32517623901367,0.19040514528751373,0.6756544709205627,86.2197265625,155.98279975086393,140.7003936767578,0.5815008878707886,0.02152991267583435,67.91104125976562,0.5552849769592285,278.058632850647,186.0,0.0,0.6120290160179138,27.0
-131.9788360595703,0.5219736695289612,151.89874260160403,192.0,145.69270833333334,0.03683948516845703,0.47274264693260193,1.0,166.31390632918902,1.5428194999694824,71.19479370117188,68.35214233398438,28,97.1405435092777,28000,187.68794128474644,90.94268798828125,30.095293045043945,0.2086506187915802,0.6168426871299744,87.3731460571289,159.79478760933296,135.08578491210938,0.6508200168609619,0.0211056883401964,68.01579284667969,0.5558652877807617,288.2421591281891,192.0,0.0,0.6102190017700195,28.0
-137.7745361328125,0.49807050824165344,161.69163068609544,194.0,146.43298969072166,0.03680328652262688,0.596420407295227,1.0,435.89249705185483,1.5369572639465332,74.1609115600586,70.87234497070312,29,97.02039363703123,29000,187.86386649114485,96.15312194824219,30.451393127441406,0.15911827981472015,0.6461877226829529,91.98819732666016,162.02070610844657,146.22000122070312,0.5845983624458313,0.021962663920618616,70.60047912597656,0.5556236505508423,298.90622901916504,194.0,0.0,0.6102599501609802,29.0
-141.90411376953125,0.6108614802360535,163.01695758942805,197.0,151.35532994923858,0.03432512655854225,0.5160791277885437,1.0,201.45143778607456,1.5396628379821777,76.85782623291016,72.09220123291016,30,96.98473476190229,30000,188.7301570767526,98.8739242553711,39.645599365234375,0.19663619995117188,0.5809618234634399,94.97644805908203,166.1668663228791,131.32028198242188,0.6596819162368774,0.023313810312614227,71.87109375,0.5557883381843567,309.32703042030334,197.0,0.0,0.6090388894081116,30.0
-146.27503967285156,0.5444539785385132,165.51186133471316,201.0,153.6218905472637,0.035077158361673355,0.5550171732902527,1.0,240.35897369326625,1.5423433780670166,79.21517944335938,71.881103515625,31,96.75675370494287,31000,198.96222322799767,100.1468505859375,45.292152404785156,0.2073984146118164,0.6084950566291809,96.16876220703125,170.83980198383455,146.40151977539062,0.6248334646224976,0.021962663920618616,71.59588623046875,0.5587708950042725,320.39107155799866,201.0,0.0,0.6056238412857056,31.0
-150.02101135253906,0.4967537820339203,173.17796938855363,203.0,157.27586206896552,0.03588757663965225,0.49607348442077637,1.0,410.8273190576082,1.5271589756011963,81.90499877929688,71.21025085449219,32,96.64929421522284,32000,208.40971139285548,103.70541381835938,19.18556785583496,0.22549401223659515,0.6718339920043945,99.59555053710938,175.6646718133234,157.7229461669922,0.6759247183799744,0.021962663920618616,71.00361633300781,0.5641700029373169,331.0939853191376,203.0,0.0,0.600147545337677,32.0
-153.3643035888672,0.5098668932914734,184.8409976543342,206.0,157.97087378640776,0.035822298377752304,0.4280918538570404,1.0,558.0579021593121,1.519325613975525,84.52970886230469,70.83189392089844,33,96.39100790075429,33000,212.14774335946237,108.86144256591797,30.05594253540039,0.20134614408016205,0.6667399406433105,104.58441162109375,178.36098447727161,171.44139099121094,0.6911556720733643,0.0211056883401964,71.3006591796875,0.5652140974998474,342.3555860519409,206.0,0.0,0.5961742997169495,33.0
-157.72068786621094,0.4323284327983856,197.61073535508373,209.0,161.99521531100478,0.03516346961259842,0.36284294724464417,1.0,619.0120794798183,1.503485083580017,87.36367797851562,67.33405303955078,34,96.10327277055563,34000,219.3192069952306,114.2502212524414,26.057689666748047,0.19498969614505768,0.7313164472579956,109.78396606445312,182.05713637383275,180.930419921875,0.7507580518722534,0.021962663920618616,68.48040771484375,0.565513014793396,353.78607845306396,209.0,0.0,0.5935584306716919,34.0
-160.73704528808594,0.4047561585903168,219.5561402178099,211.0,163.3649289099526,0.03784508258104324,0.36140796542167664,1.0,965.6999055505006,1.4907426834106445,90.11499786376953,66.96150207519531,35,95.39739420476405,35000,227.81214399839547,114.94819641113281,19.049335479736328,0.1849616914987564,0.7052813768386841,110.94022369384766,185.40261615474566,195.39349365234375,0.7353376150131226,0.021962663920618616,67.5127182006836,0.5654500126838684,366.88633155822754,211.0,0.0,0.5948262810707092,35.0
-162.92837524414062,0.4528195858001709,236.43766826795522,212.0,165.70283018867926,0.036721691489219666,0.5804262757301331,1.0,827.2911500230408,1.4784408807754517,92.9683609008789,69.00408172607422,36,94.95229280178138,36000,234.04373311161288,119.62660217285156,21.230867385864258,0.23499742150306702,0.6954668760299683,115.87490844726562,188.7601328890406,192.23681640625,0.6071786880493164,0.021962663920618616,69.30132293701172,0.5676549673080444,379.13776421546936,212.0,0.0,0.5892096757888794,36.0
-170.0228271484375,0.40043437480926514,240.75624569505572,215.0,171.69302325581396,0.03719590604305267,0.43061205744743347,1.0,396.2250330706747,1.4724130630493164,94.76237487792969,69.95410919189453,37,94.95957575319288,37000,246.2529434623739,123.86355590820312,20.362380981445312,0.19428664445877075,0.7162036299705505,119.73873901367188,194.4632284311073,172.09786987304688,0.6921029686927795,0.021962663920618616,70.18629455566406,0.5674245357513428,389.6394829750061,215.0,0.0,0.5883806943893433,37.0
-169.43331909179688,0.42212924361228943,250.44532841856935,220.0,172.54545454545453,0.03894856944680214,0.5420669913291931,1.0,608.9413891885737,1.463191032409668,96.80513763427734,72.36931610107422,38,94.7668037978787,38000,263.43992834383823,126.3619613647461,39.01951217651367,0.21188899874687195,0.678831160068512,122.5338134765625,199.69077557203545,194.83892822265625,0.6374037265777588,0.022854436146078055,72.73316192626953,0.5686625838279724,400.9842948913574,220.0,0.0,0.5884420871734619,38.0
-175.4753875732422,0.47197505831718445,257.46160249130486,221.0,172.7556561085973,0.039844438433647156,0.4870694577693939,1.0,524.0800172552538,1.4531688690185547,99.30582427978516,74.38941955566406,39,94.65073147464086,39000,265.8912065288367,128.5838165283203,31.84429931640625,0.16755208373069763,0.6537657380104065,124.97569274902344,200.73332113841224,194.37261962890625,0.6679727435112,0.022854436146078055,75.02079772949219,0.5669798851013184,412.04118967056274,221.0,0.0,0.5888127088546753,39.0
-176.4805145263672,0.5149689316749573,262.8203154733622,225.0,176.9777777777778,0.041277479380369186,0.5049738883972168,1.0,471.81012177359787,1.4469870328903198,101.38801574707031,75.64749908447266,40,94.61208819170893,40000,283.9202769589639,128.65121459960938,20.9018611907959,0.20299383997917175,0.6477822661399841,125.18512725830078,207.98459714170826,186.42640686035156,0.6682666540145874,0.021962663920618616,76.49066162109375,0.5684523582458496,422.77895736694336,225.0,0.0,0.5882782936096191,40.0
-182.8135528564453,0.5394032597541809,267.7167560226375,230.0,177.5782608695652,0.04277319833636284,0.5114083886146545,1.0,463.57437799365033,1.4385666847229004,103.19471740722656,77.03327178955078,41,94.55038831912239,41000,293.55415493635826,132.3697509765625,21.292142868041992,0.28628242015838623,0.671965479850769,128.515869140625,211.89275024591973,188.47256469726562,0.6884323954582214,0.0211056883401964,77.6755599975586,0.5701774954795837,433.6312174797058,230.0,0.0,0.5872034430503845,41.0
-185.4950714111328,0.5203651785850525,270.89308493796733,231.0,177.78787878787878,0.04075171425938606,0.5088943243026733,1.0,401.12257046648773,1.4295969009399414,105.73956298828125,77.64666748046875,42,94.50490163581257,42000,298.42598634884007,138.93565368652344,59.4589729309082,0.17559878528118134,0.7033256888389587,134.07992553710938,212.89277938747898,190.458984375,0.7149339318275452,0.02152991267583435,78.7013931274414,0.5675845742225647,444.4213926792145,231.0,0.0,0.5854981541633606,42.0
-188.4521026611328,0.4903101921081543,272.1750983425063,236.0,181.70762711864407,0.04181646555662155,0.5040001273155212,1.0,326.0196613331453,1.4256540536880493,107.74605560302734,81.54753112792969,43,94.48190844056138,43000,321.6999110840825,138.6405487060547,19.4835147857666,0.19280555844306946,0.706588625907898,135.156494140625,218.96105670012258,182.552490234375,0.6840784549713135,0.021962663920618616,81.87723541259766,0.5674558281898499,455.11358428001404,236.0,0.0,0.5853772163391113,43.0
-191.4405059814453,0.6406868100166321,272.4806582784801,239.0,183.34728033472803,0.040187764912843704,0.6079558730125427,1.0,285.61973552535346,1.4333900213241577,109.87652587890625,84.96502685546875,44,94.4311824597776,44000,326.7597207492886,137.96420288085938,20.77889633178711,0.19204074144363403,0.5468240976333618,134.37722778320312,220.78066251876615,188.54356384277344,0.5866353511810303,0.021962663920618616,85.10887908935547,0.5678820610046387,465.94778180122375,239.0,0.0,0.5843246579170227,44.0
-193.0913848876953,0.7402222752571106,276.0294430898745,241.0,186.56016597510373,0.037935204803943634,0.678422749042511,1.0,432.17597479122696,1.4277300834655762,112.16734313964844,86.73783111572266,45,94.36915666021494,45000,331.780832468262,140.02606201171875,36.761234283447266,0.21322092413902283,0.49227824807167053,136.52223205566406,223.21268110942097,193.89004516601562,0.5323389172554016,0.02240411346542305,87.37486267089844,0.5723046660423279,476.8507168292999,241.0,0.0,0.5802626013755798,45.0
-196.3807830810547,0.6165147423744202,278.1514875227345,245.0,187.0612244897959,0.03976903855800629,0.6192381381988525,1.0,373.64348700143375,1.4195326566696167,114.04985046386719,87.146728515625,46,94.38219589152445,46000,342.5635011189464,142.84820556640625,24.41176986694336,0.19003520905971527,0.5621177554130554,138.77133178710938,226.31332050775848,192.8302764892578,0.5649036169052124,0.02240411346542305,87.9797592163086,0.5716657042503357,487.38005685806274,245.0,0.0,0.5821106433868408,46.0
-196.74122619628906,0.58734530210495,284.7933746478715,252.0,186.39285714285714,0.03690359741449356,0.5608253479003906,1.0,590.3201824041738,1.4278353452682495,115.6561279296875,88.00861358642578,47,94.12391954348654,47000,346.54236990177657,143.92684936523438,30.246553421020508,0.1971341222524643,0.6307954788208008,140.0838165283203,225.5520720955094,227.9191436767578,0.5872024297714233,0.021962663920618616,88.68695831298828,0.5738754272460938,499.3417212963104,252.0,0.0,0.5788731575012207,47.0
-201.8919677734375,0.6100417971611023,284.4786992399367,254.0,186.35826771653544,0.03570404276251793,0.5591217875480652,1.0,269.6889550670006,1.426790475845337,117.68538665771484,88.04682922363281,48,94.17251483767043,48000,343.4354433948655,148.82154846191406,34.33179473876953,0.18720419704914093,0.5743482112884521,144.77389526367188,224.24526850558203,171.2078094482422,0.619452178478241,0.02240411346542305,88.40364837646484,0.5718088150024414,509.70285844802856,254.0,0.0,0.5784964561462402,48.0
-198.56126403808594,0.4812527596950531,286.5422621665113,258.0,189.27906976744185,0.033405423164367676,0.5594913363456726,1.0,385.59328264209415,1.4317768812179565,119.82378387451172,90.36978912353516,49,94.1811696981834,49000,353.1726692082789,149.63516235351562,37.45295333862305,0.19236642122268677,0.6229248642921448,146.10140991210938,226.53200535011558,191.483642578125,0.5883563756942749,0.021962663920618616,90.71156311035156,0.571557343006134,520.2738525867462,258.0,0.0,0.5764906406402588,49.0
-204.25341796875,0.5240209102630615,295.2154258189223,262.0,189.8053435114504,0.03164812922477722,0.472011536359787,1.0,720.2004447870619,1.4335230588912964,121.89671325683594,90.34574890136719,50,93.9734902746257,50000,354.7021584123458,150.13519287109375,43.371543884277344,0.24149996042251587,0.641547441482544,146.1219940185547,226.82420023246127,221.9757843017578,0.6570796370506287,0.021962663920618616,90.93473052978516,0.5723253488540649,532.0649456977844,262.0,0.0,0.5745970010757446,50.0
-204.85995483398438,0.35802993178367615,303.7286275496574,264.0,193.0719696969697,0.029927877709269524,0.44403985142707825,1.0,729.3887140864093,1.4276043176651,124.267333984375,91.94219207763672,51,93.63109231870973,51000,365.7974009732089,153.4130859375,23.46050453186035,0.17962747812271118,0.7495393753051758,148.9660186767578,230.56989539588776,253.61221313476562,0.671974778175354,0.020689822899908242,92.15950012207031,0.5709957480430603,544.6908578872681,264.0,0.0,0.574424147605896,51.0
-206.22634887695312,0.5472353100776672,312.14886025502113,265.0,196.11698113207547,0.028184721246361732,0.47213277220726013,1.0,741.5807282285708,1.4241595268249512,126.68584442138672,93.29451751708984,52,93.32484614374418,52000,371.71188686237497,153.4669189453125,44.07762145996094,0.20366370677947998,0.6256943345069885,149.06234741210938,232.75253717897795,241.14840698242188,0.6422688364982605,0.0211056883401964,93.81034088134766,0.570141077041626,557.1935250759125,265.0,0.0,0.5728030800819397,52.0
-210.24021911621094,0.4313615560531616,315.2853452618728,269.0,196.79182156133828,0.026244135573506355,0.4648386538028717,1.0,478.38256561815945,1.431897759437561,127.93460083007812,94.6535415649414,53,93.15512917825873,53000,374.9064218439001,157.75096130371094,44.35273742675781,0.2008933275938034,0.6723548173904419,153.15036010742188,233.64893056800335,225.97122192382812,0.6609522700309753,0.02152991267583435,95.29873657226562,0.5722891092300415,568.943443775177,269.0,0.0,0.5705890655517578,53.0
-210.28009033203125,0.4527660608291626,321.6054892349937,270.0,196.87037037037038,0.02667964994907379,0.4843069612979889,1.0,656.5731198103998,1.430051326751709,129.83114624023438,95.31793975830078,54,92.96186294475959,54000,375.8557288720364,159.20022583007812,38.419769287109375,0.2534281015396118,0.6536356806755066,154.6619873046875,233.7848337853103,251.88815307617188,0.635509192943573,0.0211056883401964,96.04629516601562,0.5706337690353394,580.8833675384521,270.0,0.0,0.5696728229522705,54.0
-213.65451049804688,0.5039370059967041,324.1600834724827,273.0,199.63003663003664,0.025577403604984283,0.4968089759349823,1.0,462.1081722968909,1.4285987615585327,131.81590270996094,95.64386749267578,55,92.97389269313382,55000,386.1943747923802,163.062255859375,65.34709167480469,0.2023613005876541,0.6169970631599426,158.27601623535156,237.11405515556825,202.70755004882812,0.6582822203636169,0.02152991267583435,96.61322784423828,0.5695262551307678,591.5639154911041,273.0,0.0,0.5687498450279236,55.0
-215.6815185546875,0.5203489661216736,326.71843787288657,275.0,202.57090909090908,0.025486141443252563,0.48927488923072815,1.0,467.42792989509974,1.4207929372787476,133.90492248535156,94.32787322998047,56,92.98901995720593,56000,394.79424902158615,165.41506958007812,19.885988235473633,0.20085927844047546,0.6754416823387146,160.81515502929688,240.158417792582,199.75765991210938,0.6588622331619263,0.021962663920618616,95.18807220458984,0.568821132183075,602.221638917923,275.0,0.0,0.5689979195594788,56.0
-215.47679138183594,0.5606094598770142,338.6860915342928,279.0,203.50537634408602,0.025969911366701126,0.4889656603336334,1.0,1008.8746965730436,1.4155772924423218,135.0891876220703,95.28939819335938,57,92.61809390759866,57000,406.62424347227534,166.47509765625,31.993017196655273,0.2239125669002533,0.6031061410903931,161.6640167236328,243.6926683392919,257.1107177734375,0.6678535342216492,0.0211056883401964,96.71747589111328,0.5711528658866882,615.4305016994476,279.0,0.0,0.5674138069152832,57.0
