train/loss_critic,eval/episodes,total/episodes,reference_action_mean,eval/Q,param_noise_stddev,total/steps_per_second,total/duration,eval/return_history,obs_rms_mean,reference_Q_std,reference_action_std,rollout/actions_mean,reference_perturbed_action_mean,ret_rms_mean,reference_actor_Q_std,rollout/episodes,ret_rms_std,train/loss_actor,train/param_noise_distance,rollout/episode_steps,rollout/Q_mean,rollout/return_history,reference_perturbed_action_std,rollout/actions_std,reference_Q_mean,total/epochs,eval/return,total/steps,rollout/return,reference_actor_Q_mean,obs_rms_std
0.7295757532119751,11.0,11.0,0.26768049597740173,25.252580642700195,0.024748079434129402,51.019597495654324,215.60342574119568,-306.9884772412512,0.07584536075592041,2.6840052604675293,0.6627211570739746,0.07679691165685654,0.31199097633361816,0.0,2.5105035305023193,11.0,1.0,-27.426959991455078,0.18444602191448212,1000.0,10.854037284851074,-283.9903169279861,0.6321238279342651,0.7368262410163879,27.66240692138672,11,-168.10826133467955,11000,-283.9903169279861,28.67498779296875,1.608870506286621
0.9045870304107666,12.0,12.0,0.27444151043891907,32.075870513916016,0.023782417899897774,51.02633361966587,235.172687292099,-291.2677515507919,0.0743216872215271,2.7651686668395996,0.6817520260810852,0.0481557622551918,0.3189532160758972,0.0,2.7764596939086914,12.0,1.0,-30.218215942382812,0.19925914704799652,1000.0,12.152213096618652,-278.25995262159444,0.6975725293159485,0.7284934520721436,30.514373779296875,12,-118.33976895573957,12000,-278.25995262159444,31.42674446105957,1.5660710334777832
1.183702826499939,13.0,13.0,0.2262662649154663,30.586931228637695,0.023313810312614227,51.03681188347543,254.71810483932495,-280.5576713084604,0.08221353590488434,3.234729766845703,0.7105840444564819,0.08870133012533188,0.16440336406230927,0.0,3.262120246887207,13.0,1.0,-32.048770904541016,0.1890835165977478,1000.0,13.680272102355957,-279.13488759036755,0.6727418899536133,0.7260299921035767,32.557167053222656,13,-152.03670840048218,13000,-279.13488759036755,33.475318908691406,1.5372132062911987
1.3839044570922852,14.0,14.0,0.27031511068344116,36.9852294921875,0.023313810312614227,51.01145846840119,274.4481420516968,-241.14737327385959,0.08068171888589859,3.854865789413452,0.6664086580276489,0.06580362468957901,0.32303425669670105,0.0,3.9437522888183594,14.0,1.0,-33.114105224609375,0.20039787888526917,1000.0,14.528890609741211,-285.8248432244469,0.6449720859527588,0.7329626679420471,34.47126388549805,14,271.18650117595035,14000,-285.8248432244469,35.42401885986328,1.5241599082946777
1.9039109945297241,15.0,15.0,0.2958155572414398,41.17889404296875,0.024748079434129402,51.022596905289134,293.9873881340027,-200.92809146671758,0.08429551869630814,3.863455295562744,0.6849393248558044,0.068717360496521,0.29416289925575256,0.0,3.8562915325164795,15.0,1.0,-35.985191345214844,0.17843841016292572,1000.0,16.13331413269043,-244.86175326250245,0.6796799302101135,0.7284769415855408,37.78727722167969,15,362.1418538332704,15000,-244.86175326250245,38.692481994628906,1.5984524488449097
1.9630833864212036,16.0,16.0,0.28454336524009705,42.87888717651367,0.024748079434129402,51.0210065052778,313.5963222980499,-148.50314617144852,0.08729153126478195,3.8450820446014404,0.6338222622871399,0.07238799333572388,0.19631196558475494,0.0,3.811910629272461,16.0,1.0,-38.38447189331055,0.19842074811458588,1000.0,17.716995239257812,-213.7266398883463,0.6490038633346558,0.7297974824905396,39.822147369384766,16,637.871033257588,16000,-213.7266398883463,40.738651275634766,1.6501787900924683
2.8179116249084473,17.0,17.0,0.32071420550346375,47.38136291503906,0.023782417899897774,51.0323670438272,333.12191820144653,-102.80623099800775,0.0892719253897667,3.48822283744812,0.6893777251243591,0.07143975049257278,0.1529720574617386,0.0,3.5400314331054688,17.0,1.0,-41.86026382446289,0.16994255781173706,1000.0,19.323951721191406,-165.64735593550162,0.640245795249939,0.7238866090774536,42.07986831665039,17,628.3444117770446,17000,-165.64735593550162,43.120758056640625,1.6984260082244873
1.5221149921417236,18.0,18.0,0.2038995623588562,49.085113525390625,0.02426044449968572,51.035734164556935,352.6940543651581,-75.71944236285279,0.08903484791517258,3.316040515899658,0.6880475282669067,0.07321058213710785,0.05263964459300041,0.0,3.4354217052459717,18.0,1.0,-45.95652770996094,0.17680656909942627,1000.0,20.93531608581543,-151.49668798998127,0.7015542984008789,0.7162662148475647,45.16815948486328,18,384.7559644347817,18000,-151.49668798998127,46.20353698730469,1.7235743999481201
2.3022632598876953,19.0,19.0,0.19148893654346466,54.78005599975586,0.023782417899897774,51.04473425455822,372.2225275039673,-46.107890093827876,0.08965512365102768,3.6188805103302,0.7063831686973572,0.06159336492419243,0.2146594077348709,0.0,3.7527570724487305,19.0,1.0,-50.627262115478516,0.23052731156349182,1000.0,22.554718017578125,-119.23906512924255,0.7109169960021973,0.7155459523200989,49.118072509765625,19,486.9000507486206,19000,-119.23906512924255,50.41413116455078,1.7689828872680664
2.023237466812134,20.0,20.0,0.29705360531806946,59.72626876831055,0.022854436146078055,51.05544534398671,391.73098707199097,-17.401119873124912,0.09155505150556564,3.816953182220459,0.6193597912788391,0.05782317742705345,0.2664913237094879,0.0,3.9586703777313232,20.0,1.0,-55.812862396240234,0.20702704787254333,1000.0,24.33736801147461,-79.8402099116948,0.6354703307151794,0.7131852507591248,54.01643753051758,20,528.0275143202314,20000,-79.8402099116948,55.28346252441406,1.8086405992507935
5.088811874389648,21.0,21.0,0.1256977915763855,65.27751159667969,0.02240411346542305,51.0541161098912,411.32824540138245,9.68219611621666,0.09248040616512299,4.078543663024902,0.6842014789581299,0.0543457493185997,0.2677030861377716,0.0,3.852724313735962,21.0,1.0,-60.85456085205078,0.20861810445785522,1000.0,26.094985961914062,-51.92638518597896,0.6336776614189148,0.7111149430274963,58.79880905151367,21,551.3485159030481,21000,-51.92638518597896,60.19696044921875,1.8552342653274536
4.497930526733398,22.0,22.0,0.24218280613422394,69.3968276977539,0.022854436146078055,51.045408099017685,430.9888160228729,30.498728102281905,0.09351597726345062,3.9045634269714355,0.644287109375,0.05343020334839821,0.0766848474740982,0.0,3.9959592819213867,22.0,1.0,-65.58251190185547,0.2032928317785263,1000.0,27.940345764160156,-34.93239611205684,0.6843953728675842,0.7084777355194092,63.87326431274414,22,467.645899809652,22000,-34.93239611205684,65.24980163574219,1.8778895139694214
3.6607751846313477,23.0,23.0,0.33580753207206726,74.07634735107422,0.021962663920618616,51.04484705580937,450.5841691493988,54.62414232224919,0.09413579106330872,3.8156840801239014,0.5825262069702148,0.04614339768886566,0.29083579778671265,0.0,3.8191192150115967,23.0,1.0,-70.00239562988281,0.20430946350097656,1000.0,29.833736419677734,-14.153759842235003,0.6024433970451355,0.7068383097648621,68.3682632446289,23,585.3832551615294,23000,-14.153759842235003,69.57046508789062,1.904119610786438
4.039690971374512,24.0,24.0,0.27918171882629395,78.20124816894531,0.02240411346542305,51.04010127022377,470.2185027599335,77.322717112718,0.0951072946190834,3.766382932662964,0.5848814845085144,0.04051226004958153,0.29089102149009705,0.0,3.8631131649017334,24.0,1.0,-74.38069152832031,0.20137065649032593,1000.0,31.751754760742188,10.282336125703779,0.5935505628585815,0.7046524882316589,72.70950317382812,24,599.3899372935007,24000,10.282336125703779,73.98766326904297,1.949359655380249
1.9914405345916748,25.0,25.0,0.1575024574995041,82.82640075683594,0.023313810312614227,51.0443344946685,489.77031922340393,102.83026090625316,0.09648190438747406,3.1889636516571045,0.6295554041862488,0.04109085723757744,0.10422825068235397,0.0,3.31866717338562,25.0,1.0,-78.62646484375,0.16883894801139832,1000.0,33.69878387451172,32.38742381628313,0.6553602814674377,0.7034037113189697,76.7244644165039,25,715.011311951097,25000,32.38742381628313,77.89232635498047,1.9688929319381714
8.519959449768066,26.0,26.0,0.3160702884197235,82.64402770996094,0.024748079434129402,51.04961847337576,509.30840969085693,107.71353859014265,0.09706339985132217,3.3765735626220703,0.6164451241493225,0.0349857322871685,0.3328130543231964,0.0,3.42936110496521,26.0,1.0,-82.95323944091797,0.1807595044374466,1000.0,35.62611389160156,54.979601311960515,0.5388538837432861,0.7023068070411682,81.54570770263672,26,229.79548068737995,26000,54.979601311960515,82.91136169433594,1.9839332103729248
5.1552629470825195,27.0,27.0,0.3441312611103058,89.35726165771484,0.023313810312614227,51.05463122595198,528.8452653884888,119.95578281379859,0.09766536206007004,3.535288095474243,0.5503479838371277,0.03408697620034218,0.37006863951683044,0.0,3.58123517036438,27.0,1.0,-86.92533111572266,0.23364241421222687,1000.0,37.62399673461914,80.59648214394402,0.5569694638252258,0.6996313333511353,85.07627868652344,27,438.2541326288534,27000,80.59648214394402,86.27749633789062,2.016359329223633
7.117403507232666,28.0,28.0,0.042118947952985764,91.87910461425781,0.022854436146078055,51.056226182582456,548.4149944782257,128.307987499255,0.09931935369968414,3.4204373359680176,0.6373028755187988,0.03159539774060249,0.025744140148162842,0.0,3.3892436027526855,28.0,1.0,-90.71101379394531,0.1775793880224228,1000.0,39.30829620361328,79.62356253073061,0.6307719349861145,0.700872540473938,87.62486267089844,28,353.81751400657834,28000,79.62356253073061,89.01649475097656,2.0145015716552734
10.603058815002441,29.0,29.0,0.08112864196300507,95.84757232666016,0.023313810312614227,51.052259637015865,568.045375585556,140.17887510610052,0.10073015838861465,3.6409780979156494,0.6353543996810913,0.029689203947782516,0.12133637815713882,0.0,3.809286594390869,29.0,1.0,-94.84085845947266,0.17567020654678345,1000.0,40.95405578613281,75.76858778397413,0.6133474111557007,0.6983225345611572,91.87322998046875,29,472.5637280977744,29000,75.76858778397413,93.45355224609375,2.000483274459839
11.891071319580078,30.0,30.0,0.019094014540314674,91.32943725585938,0.023313810312614227,51.05214320081797,587.6344873905182,134.05021059967586,0.10249501466751099,4.167365074157715,0.6253927946090698,0.026743128895759583,-0.10260242968797684,0.0,4.308231830596924,30.0,1.0,-98.75135803222656,0.22288595139980316,1000.0,42.396480560302734,66.28812624697429,0.6315381526947021,0.6989270448684692,97.1852035522461,30,-43.681060086639,30000,66.28812624697429,98.71664428710938,1.9832048416137695
10.949313163757324,31.0,31.0,0.13578848540782928,111.30357360839844,0.026270585008002556,51.05449721603765,607.194305896759,156.8397100579257,0.10126326978206635,4.70546817779541,0.6385367512702942,0.023273544386029243,0.03478197753429413,0.0,4.543436527252197,31.0,1.0,-102.56524658203125,0.2957542836666107,1000.0,44.50141143798828,76.597732570094,0.6543431878089905,0.6951253414154053,101.34510803222656,31,840.5246938054212,31000,76.597732570094,103.3143310546875,1.9811065196990967
9.392921447753906,32.0,32.0,0.09635242819786072,115.59778594970703,0.024748079434129402,51.06001761306737,626.7134540081024,171.86967033363973,0.10180405527353287,4.648284435272217,0.6051591634750366,0.022718917578458786,0.20554010570049286,0.0,4.692096710205078,32.0,1.0,-107.04263305664062,0.20058944821357727,1000.0,46.54520034790039,94.59802419623372,0.5965394973754883,0.6934742331504822,106.07258605957031,32,637.7984388807743,32000,94.59802419623372,107.71460723876953,1.9949480295181274
12.814449310302734,33.0,33.0,0.22380757331848145,118.55560302734375,0.02426044449968572,51.05891878073663,646.3121583461761,196.92379084305563,0.10064003616571426,4.285365581512451,0.5730811953544617,0.024086851626634598,0.2712828516960144,0.0,4.399019241333008,33.0,1.0,-110.88141632080078,0.1808130145072937,1000.0,48.6532096862793,99.78277186379088,0.5852512717247009,0.6899163126945496,109.97848510742188,33,998.6556471443648,33000,99.78277186379088,111.61297607421875,2.004882574081421
10.986249923706055,34.0,34.0,0.13331225514411926,120.53007507324219,0.025245515830755405,51.06163714915086,665.8619248867035,218.99058584960477,0.10145919024944305,3.7865333557128906,0.5813234448432922,0.025583749637007713,0.21170727908611298,0.0,3.7085814476013184,34.0,1.0,-114.26034545898438,0.23874129354953766,1000.0,50.70668029785156,118.69789670310435,0.601648211479187,0.6898292303085327,112.39530181884766,34,947.1948210657268,34000,118.69789670310435,113.78732299804688,2.020308494567871
18.972126007080078,35.0,35.0,0.267093688249588,119.4312515258789,0.025245515830755405,51.05506558069705,685.5343265533447,225.00781090646393,0.10235962271690369,3.8886773586273193,0.5822054147720337,0.026751888915896416,0.2341172695159912,0.0,3.9913010597229004,35.0,1.0,-117.48194122314453,0.19559219479560852,1000.0,52.691490173339844,131.8971854123609,0.5894180536270142,0.6888676285743713,115.61550903320312,35,429.5934628396749,35000,131.8971854123609,117.187744140625,2.030794143676758
10.923282623291016,36.0,36.0,0.08943649381399155,125.41825103759766,0.02426044449968572,51.05677797483461,705.0973725318909,238.3819745483043,0.10182437300682068,3.4622769355773926,0.6079730987548828,0.035395730286836624,0.1786869615316391,0.0,3.4818568229675293,36.0,1.0,-121.0987319946289,0.1726612150669098,1000.0,54.672847747802734,128.1155542810151,0.594458818435669,0.6862341165542603,118.09163665771484,36,706.4777020127166,36000,128.1155542810151,119.54804992675781,2.026824951171875
6.555363655090332,37.0,37.0,0.1301381140947342,128.46783447265625,0.02575295069895359,51.05282690001281,724.7394952774048,252.01491739423074,0.10182980448007584,3.2399864196777344,0.5919687747955322,0.03384130820631981,0.07747044414281845,0.0,3.3154430389404297,37.0,1.0,-124.23889923095703,0.2270451784133911,1000.0,56.5836296081543,136.6467300600855,0.6179834604263306,0.6837893128395081,120.7385482788086,37,742.8008598475833,37000,136.6467300600855,122.33251953125,2.035552740097046
13.793248176574707,38.0,38.0,0.17844267189502716,132.41323852539062,0.02426044449968572,51.04634474007217,744.4215681552887,263.6943506241984,0.10173815488815308,3.266752004623413,0.5538511872291565,0.027496542781591415,0.19827885925769806,0.0,3.482287883758545,38.0,1.0,-126.5590591430664,0.19976399838924408,1000.0,58.28566360473633,137.71925062361657,0.5655784010887146,0.6860023736953735,123.22681427001953,38,695.8333801330018,38000,137.71925062361657,124.62913513183594,2.0417327880859375
6.625551700592041,39.0,39.0,0.17496176064014435,135.11317443847656,0.02426044449968572,51.040059128864414,764.1056978702545,276.9877837548225,0.10192462056875229,3.464324951171875,0.6054829359054565,0.026001792401075363,0.21349143981933594,0.0,3.6858794689178467,39.0,1.0,-129.5330352783203,0.22059480845928192,1000.0,60.229270935058594,158.79638482089058,0.6130847930908203,0.6847787499427795,125.83078002929688,39,782.1382427185388,39000,158.79638482089058,127.39244079589844,2.053593873977661
6.856606960296631,40.0,40.0,0.10194014757871628,138.05885314941406,0.02426044449968572,51.039753615745035,783.7028427124023,288.2777942771137,0.10304528474807739,3.561488151550293,0.6235706210136414,0.027201443910598755,0.11439511179924011,0.0,3.630272388458252,40.0,1.0,-133.3218994140625,0.178792342543602,1000.0,62.12492370605469,173.351415018106,0.5595501661300659,0.6853939890861511,129.89334106445312,40,728.5882046464666,40000,173.351415018106,131.58651733398438,2.0698835849761963
24.61931800842285,41.0,41.0,0.09303302317857742,140.92431640625,0.023782417899897774,51.04307602062648,803.2431271076202,290.420704830565,0.10229625552892685,3.525588274002075,0.5544455051422119,0.024946626275777817,0.19380097091197968,0.0,3.484739065170288,41.0,1.0,-136.43740844726562,0.24993766844272614,1000.0,64.04132080078125,184.6290501928526,0.592775821685791,0.6843407154083252,133.09881591796875,41,376.1371269686188,41000,184.6290501928526,134.71136474609375,2.067389965057373
16.22699737548828,42.0,42.0,0.17492322623729706,144.36659240722656,0.02240411346542305,51.04001748439799,822.8837306499481,300.532818897332,0.10211410373449326,3.4738118648529053,0.57136070728302,0.02283216081559658,0.029242536053061485,0.0,3.672654628753662,42.0,1.0,-139.70962524414062,0.20478741824626923,1000.0,65.86296844482422,191.2689201270215,0.6666181087493896,0.6843288540840149,135.98695373535156,42,715.1294956347786,42000,191.2689201270215,137.35580444335938,2.0699100494384766
14.621552467346191,43.0,43.0,0.018613925203680992,147.22523498535156,0.02426044449968572,51.040834538386704,842.4627141952515,305.67846931732805,0.10207448899745941,3.507274627685547,0.6016448736190796,0.020446378737688065,0.01923534832894802,0.0,3.5418622493743896,43.0,1.0,-142.31475830078125,0.19651642441749573,1000.0,67.69085693359375,201.45920158191151,0.6421169638633728,0.6855703592300415,138.5665283203125,43,521.7957869571622,43000,201.45920158191151,139.9763641357422,2.086568832397461
21.5843563079834,44.0,44.0,0.13965429365634918,149.26150512695312,0.022854436146078055,51.03929649193721,862.0808479785919,307.02895181864847,0.10184825211763382,3.72200870513916,0.5910564064979553,0.017958126962184906,0.14961396157741547,0.0,3.847562074661255,44.0,1.0,-144.2397918701172,0.2145727425813675,1000.0,69.50725555419922,209.77541352255903,0.6552438735961914,0.6857619285583496,140.78488159179688,44,365.0996993754259,44000,209.77541352255903,142.10540771484375,2.094503164291382
15.867646217346191,45.0,45.0,0.05513404309749603,152.29710388183594,0.023782417899897774,51.03903979565737,881.6780288219452,319.2121004215717,0.10266184061765671,3.8746140003204346,0.6435340642929077,0.019519751891493797,0.12022431939840317,0.0,3.804438591003418,45.0,1.0,-146.91502380371094,0.18134164810180664,1000.0,71.32508087158203,221.83726752894836,0.682563066482544,0.6857415437698364,142.72279357910156,45,855.270638950193,45000,221.83726752894836,144.51229858398438,2.1004385948181152
13.966605186462402,46.0,46.0,0.01755538024008274,156.0428924560547,0.02426044449968572,51.0369766563762,901.3073072433472,325.2253934657967,0.10356516391038895,3.5815675258636475,0.6425145864486694,0.020358799025416374,0.018799029290676117,0.0,3.8432648181915283,46.0,1.0,-149.4899444580078,0.18652182817459106,1000.0,73.08219909667969,233.37038714919692,0.620948076248169,0.6866130828857422,145.7283935546875,46,595.8235804559234,46000,233.37038714919692,147.1531219482422,2.111690044403076
11.883584022521973,47.0,47.0,0.06740317493677139,158.27435302734375,0.023313810312614227,51.036686804206084,920.9061744213104,329.9979242568963,0.10355710238218307,3.6902124881744385,0.6178234219551086,0.019112002104520798,0.18016541004180908,0.0,3.900181770324707,47.0,1.0,-151.9136962890625,0.2301623821258545,1000.0,74.82221984863281,240.79357370857528,0.6614595651626587,0.6859409213066101,148.23977661132812,47,549.5343406474793,47000,240.79357370857528,149.68051147460938,2.1164357662200928
18.079191207885742,48.0,48.0,0.25858739018440247,159.62608337402344,0.023313810312614227,51.03177807099073,940.590389251709,339.2302328310086,0.10458755493164062,3.6624233722686768,0.6247087717056274,0.02135060913860798,0.19349290430545807,0.0,4.017879486083984,48.0,1.0,-154.64828491210938,0.23371049761772156,1000.0,76.52960205078125,250.98843743732974,0.6084434986114502,0.6855261325836182,151.39785766601562,48,773.1487358142882,48000,250.98843743732974,152.68829345703125,2.1330840587615967
22.18886947631836,49.0,49.0,0.18965721130371094,159.97134399414062,0.023313810312614227,51.03162266067491,960.1889464855194,347.16487903694036,0.10368131101131439,3.6132891178131104,0.6093866229057312,0.020808806642889977,0.14003506302833557,0.0,3.9927823543548584,49.0,1.0,-156.29583740234375,0.2427719235420227,1000.0,78.25904846191406,254.3713787223489,0.5776996612548828,0.6829281449317932,152.62252807617188,49,728.0278969216631,49000,254.3713787223489,154.00343322753906,2.126979112625122
18.333066940307617,50.0,50.0,0.33228644728660583,160.81288146972656,0.023782417899897774,51.02685565098118,979.8761723041534,348.3729423451511,0.10299140214920044,3.43776273727417,0.5863950848579407,0.02026490680873394,0.22241955995559692,0.0,3.694544792175293,50.0,1.0,-158.57846069335938,0.21046766638755798,1000.0,79.95039367675781,260.305721955001,0.6192463040351868,0.6809411644935608,153.38839721679688,50,407.56804444747684,50000,260.305721955001,154.88909912109375,2.131784439086914
34.14045715332031,51.0,51.0,0.22810447216033936,164.066162109375,0.02426044449968572,51.025403212969294,999.5021457672119,353.8352297786522,0.10376548767089844,3.2325572967529297,0.6554335355758667,0.022660335525870323,0.2966752350330353,0.0,3.3485703468322754,51.0,1.0,-160.42074584960938,0.18242573738098145,1000.0,81.56878662109375,265.9358185870477,0.5778288245201111,0.6817638278007507,156.86451721191406,51,626.949601453706,51000,265.9358185870477,158.076171875,2.1393351554870605
35.971336364746094,52.0,52.0,0.18139822781085968,166.12942504882812,0.02426044449968572,51.02007704865577,1019.2066144943237,362.4694233463552,0.103848397731781,4.556652069091797,0.690952718257904,0.023189151659607887,0.3394986391067505,0.0,3.1991171836853027,52.0,1.0,-162.3114776611328,0.19857430458068848,1000.0,83.08819580078125,264.2276375866478,0.6648778915405273,0.680537760257721,157.6207733154297,52,802.813295299208,52000,264.2276375866478,159.50006103515625,2.135655164718628
15.477755546569824,53.0,53.0,0.29395344853401184,166.10768127441406,0.023313810312614227,51.020047843734396,1038.8073363304138,367.6033607619805,0.10491370409727097,2.7565605640411377,0.6236242651939392,0.025122852995991707,0.2096840739250183,0.0,3.0052502155303955,53.0,1.0,-163.7075653076172,0.1790962964296341,1000.0,84.66224670410156,273.89775859137364,0.6386235952377319,0.6821831464767456,159.88400268554688,53,634.5681063744958,53000,273.89775859137364,160.91506958007812,2.1503233909606934
31.653343200683594,54.0,54.0,0.4173254072666168,168.3123321533203,0.023782417899897774,51.01744258002137,1058.4615235328674,374.64464179647877,0.10569961369037628,2.7446448802948,0.5846620202064514,0.027176158502697945,0.37775564193725586,0.0,2.720576763153076,54.0,1.0,-164.98550415039062,0.20399212837219238,1000.0,86.17378997802734,279.50949174310193,0.5572248101234436,0.6834626197814941,160.46572875976562,54,747.8325366248866,54000,279.50949174310193,161.62423706054688,2.164773941040039
24.68375015258789,55.0,55.0,0.7116880416870117,166.31288146972656,0.023782417899897774,51.01771485751372,1078.0569093227386,375.22060782230676,0.10689954459667206,2.9709599018096924,0.39381539821624756,0.03117179125547409,0.5821971893310547,0.0,2.989687919616699,55.0,1.0,-166.0184783935547,0.21151848137378693,1000.0,87.66571807861328,286.692176952715,0.5170755386352539,0.6853665113449097,160.97409057617188,55,406.32277321702156,55000,286.692176952715,162.53598022460938,2.1696407794952393
40.37907791137695,56.0,56.0,0.46570929884910583,169.02333068847656,0.023313810312614227,51.01638341178422,1097.6865911483765,379.2314126310507,0.10747599601745605,2.7922914028167725,0.5177927017211914,0.03570869565010071,0.46475282311439514,0.0,2.8540844917297363,56.0,1.0,-167.14968872070312,0.19163981080055237,1000.0,89.06059265136719,284.5380119337101,0.5210017561912537,0.6854398846626282,163.01834106445312,56,599.8256771119659,56000,284.5380119337101,164.2374725341797,2.1681861877441406
15.652174949645996,57.0,57.0,0.29020994901657104,169.15771484375,0.023782417899897774,51.016735240341426,1117.2804322242737,379.8087508331534,0.10874422639608383,3.1441876888275146,0.6008386015892029,0.04330889508128166,0.16994018852710724,0.0,2.973721981048584,57.0,1.0,-168.23121643066406,0.2218850553035736,1000.0,90.35211181640625,275.03416081976803,0.6476807594299316,0.6869792342185974,163.59552001953125,57,412.1396901509027,57000,275.03416081976803,164.73826599121094,2.155714750289917
