eval/Q,rollout/Q_mean,train/param_noise_distance,total/duration,train/loss_critic,total/episodes,train/loss_actor,reference_perturbed_action_mean,total/epochs,reference_actor_Q_std,rollout/return,rollout/actions_std,total/steps_per_second,reference_action_std,eval/return,rollout/episodes,ret_rms_mean,ret_rms_std,reference_perturbed_action_std,obs_rms_std,reference_action_mean,reference_Q_std,reference_Q_mean,reference_actor_Q_mean,rollout/actions_mean,total/steps,rollout/return_history,obs_rms_mean,eval/return_history,eval/episodes,rollout/episode_steps,param_noise_stddev
4.005043029785156,0.8382737040519714,0.8221496343612671,18.663963317871094,0.0801561176776886,1.0,-2.5722832679748535,0.34203973412513733,1,1.1700257062911987,-271.9411576275548,0.7496744394302368,53.5791880303623,0.7400698065757751,-261.83721714666063,1.0,0.0,1.0,0.7066124677658081,2.082831859588623,0.29403141140937805,1.4731011390686035,2.0825886726379395,2.8031983375549316,-0.19949759542942047,1000,-271.9411576275548,0.10795337706804276,-261.83721714666063,1.0,1000.0,0.16720346283821505
8.721611022949219,3.813873052597046,0.7159225940704346,37.12944841384888,0.06676556169986725,2.0,-7.9472150802612305,-0.040730852633714676,2,1.522082805633545,-384.3660199294226,0.843159019947052,53.86559955612004,0.7777574062347412,-288.6847668834306,2.0,0.0,1.0,0.8312090039253235,1.5985307693481445,0.14777593314647675,1.7850459814071655,6.339881420135498,7.146646976470947,-0.056948669254779816,2000,-384.3660199294226,0.0487496592104435,-275.26099201504564,2.0,1000.0,0.1370306733903066
12.954089164733887,4.812833786010742,0.7324622273445129,55.232590198516846,0.2427878975868225,3.0,-10.762519836425781,0.08843927830457687,3,2.8820242881774902,-399.5346601269921,0.8411574363708496,54.31575794684637,0.825468122959137,-304.18932493749605,3.0,0.0,1.0,0.7155059576034546,1.854421615600586,-0.05848608538508415,2.963343381881714,8.919730186462402,9.49853515625,-0.013191458769142628,3000,-399.5346601269921,0.0947582870721817,-284.90376965586245,3.0,1000.0,0.11230273064362171
17.474708557128906,7.598700046539307,0.5259273052215576,73.39303660392761,0.4481527805328369,4.0,-15.92111587524414,0.053617339581251144,4,3.1559712886810303,-392.44584491087875,0.8059541583061218,54.501083278327535,0.8549418449401855,-228.24902760046984,4.0,0.0,1.0,0.7969844341278076,1.8597067594528198,0.1706419587135315,3.3882949352264404,12.787275314331055,13.721317291259766,-0.05646543949842453,4000,-392.44584491087875,0.05797913670539856,-270.7400841420143,4.0,1000.0,0.09203708190275892
20.663787841796875,9.486126899719238,0.4900292754173279,91.4990644454956,0.40594032406806946,5.0,-19.921642303466797,0.2327451854944229,5,3.21991229057312,-392.1581204983521,0.8072509765625,54.645367472346265,0.8559139966964722,-383.9823367257571,5.0,0.0,1.0,0.7451335191726685,1.6927447319030762,0.13483098149299622,3.544293165206909,17.354015350341797,18.39208984375,0.00019694010552484542,5000,-392.1581204983521,0.05173931643366814,-293.38853465876286,5.0,1000.0,0.07542848153938683
25.4936466217041,11.656991004943848,0.37299221754074097,109.63894510269165,0.4793131947517395,6.0,-24.377490997314453,0.12659133970737457,6,2.6879899501800537,-396.96088215084836,0.8067020773887634,54.72507961819763,0.8206872344017029,-219.4109462036469,6.0,0.0,1.0,0.8089583516120911,1.6281150579452515,0.19988371431827545,3.11702299118042,23.10478401184082,23.916683197021484,0.036793455481529236,6000,-396.96088215084836,0.060260891914367676,-281.05893658291023,6.0,1000.0,0.06181699495154324
26.510332107543945,13.379485130310059,0.33801591396331787,127.78647255897522,0.7834250926971436,7.0,-27.743501663208008,-0.3598949611186981,7,2.8121984004974365,-426.77193561389066,0.8053184151649475,54.77888120567225,0.5964062809944153,-479.2202036197582,7.0,0.0,1.0,0.7084252834320068,1.7872085571289062,-0.48824015259742737,3.282688617706299,26.03591537475586,26.84210968017578,0.039993204176425934,7000,-426.77193561389066,0.07607028633356094,-309.36768901674566,7.0,1000.0,0.05066177638540577
32.82493591308594,15.719861030578613,0.33088627457618713,145.99700927734375,1.160058617591858,8.0,-30.724327087402344,-0.22126762568950653,8,2.754713535308838,-354.5271042120597,0.789577841758728,54.79564300391093,0.706709086894989,-22.83861876741102,8.0,0.0,1.0,0.7402752041816711,1.8662968873977661,-0.36427316069602966,3.3409879207611084,28.91586685180664,29.838411331176758,0.005099189933389425,8000,-354.5271042120597,0.0774909257888794,-273.5515552355788,8.0,1000.0,0.04151957869412388
35.76169967651367,17.3138484954834,0.26507964730262756,164.15900540351868,2.0172829627990723,9.0,-33.165557861328125,-0.25841718912124634,9,3.1792633533477783,-318.3201419611319,0.7856906056404114,54.82489357118808,0.6647020578384399,-41.003812090857835,9.0,0.0,1.0,0.6751148700714111,1.8863000869750977,-0.31002166867256165,3.864084243774414,31.01062774658203,31.83831787109375,-0.04228232428431511,9000,-318.3201419611319,0.08124899119138718,-247.71291710838761,9.0,1000.0,0.034027141129503384
36.20199203491211,19.30504035949707,0.20338758826255798,182.406174659729,1.2981213331222534,10.0,-35.7552375793457,-0.31252726912498474,10,3.0184359550476074,-287.35582521950016,0.7697102427482605,54.82270552877158,0.7193577885627747,30.480923624186865,10.0,0.0,1.0,0.6776140928268433,1.8583639860153198,-0.28328290581703186,3.4402804374694824,33.34814453125,34.02207946777344,-0.05613306537270546,10000,-287.35582521950016,0.08085933327674866,-219.89353303513016,10.0,1000.0,0.027886755354071244
