reference_Q_std,reference_perturbed_action_mean,rollout/actions_std,rollout/episodes,total/duration,reference_action_mean,ret_rms_std,train/loss_actor,reference_Q_mean,total/episodes,rollout/Q_mean,ret_rms_mean,rollout/return_history,eval/return,eval/return_history,reference_actor_Q_std,reference_perturbed_action_std,reference_actor_Q_mean,obs_rms_mean,rollout/actions_mean,total/steps_per_second,eval/Q,obs_rms_std,rollout/episode_steps,train/loss_critic,rollout/return,train/param_noise_distance,total/steps,eval/episodes,total/epochs,param_noise_stddev,reference_action_std
92.59590911865234,0.22389060258865356,0.6557613015174866,283.0,131.2258927822113,0.20955929160118103,1.0,-187.0916748046875,163.16082763671875,283.0,100.14654541015625,0.0,288.0047677125171,242.87053585380795,245.35288148575512,89.3454360961914,0.7668083906173706,172.139404296875,1.7058433294296265,0.18033242225646973,83.82492027130743,192.33718872070312,6.8672776222229,38.74911660777385,31.414051055908203,194.6129305277878,0.20705188810825348,11000,11.0,11,0.022854436146078055,0.7802749872207642
102.13131713867188,0.23049481213092804,0.6624212265014648,303.0,143.19221019744873,0.23270976543426514,1.0,-198.1141357421875,171.00111389160156,303.0,108.24925994873047,0.0,267.45671945476283,284.0452633907747,248.57724664450677,99.42698669433594,0.7571249008178711,179.42884826660156,1.7304036617279053,0.18628911674022675,83.80344142640942,179.9154052734375,6.876228332519531,39.56765676567657,42.647216796875,198.4928885192185,0.2018316686153412,12000,12.0,12,0.0211056883401964,0.7616916298866272
107.67037200927734,0.2525421380996704,0.6671496629714966,315.0,155.4425814151764,0.2435653656721115,1.0,-211.16136169433594,177.38552856445312,315.0,117.82324981689453,0.0,275.3361108378433,480.3171098015896,266.4033899642824,104.65100860595703,0.7713502049446106,186.5247802734375,1.7582355737686157,0.19981545209884644,83.63216746431854,245.18492126464844,6.9202375411987305,41.076190476190476,41.824302673339844,205.15730022079666,0.20934025943279266,13000,13.0,13,0.020689822899908242,0.7665139436721802
116.3331069946289,0.2626163363456726,0.6710037589073181,331.0,167.3297564983368,0.2705455720424652,1.0,-221.9774169921875,188.38198852539062,331.0,125.66024780273438,0.0,283.2066920423499,290.66966346541926,268.13669521436356,113.38200378417969,0.7642466425895691,198.7325439453125,1.7847861051559448,0.20962834358215332,83.667127072758,217.14324951171875,6.898830413818359,42.16918429003021,49.113990783691406,210.698915622275,0.2010630965232849,14000,14.0,14,0.0211056883401964,0.7619011998176575
123.24993896484375,0.1527414619922638,0.6763297319412231,349.0,179.18501663208008,0.14702552556991577,1.0,-234.42327880859375,202.534423828125,349.0,131.59947204589844,0.0,288.24031874514657,227.87914528466598,265.4528585523837,120.52391815185547,0.7872966527938843,214.1787872314453,1.7982932329177856,0.2110539674758911,83.71235654596859,219.24276733398438,7.019966125488281,42.873925501432666,61.17912292480469,214.52139836274475,0.205230250954628,15000,15.0,15,0.02152991267583435,0.7895996570587158
131.66336059570312,0.12317413091659546,0.6804599761962891,368.0,191.03519368171692,0.15588629245758057,1.0,-243.11196899414062,211.65325927734375,368.0,138.1298065185547,0.0,287.48636827797276,322.47587241520597,269.0167969188101,129.4351043701172,0.7873557209968567,223.19082641601562,1.8093324899673462,0.21344779431819916,83.75420094926355,251.8499755859375,7.038651943206787,43.33423913043478,60.688724517822266,216.7459326415978,0.20831526815891266,16000,16.0,16,0.020282151651708893,0.783367931842804
138.21847534179688,0.1845526397228241,0.684117317199707,386.0,202.88353061676025,0.19407573342323303,1.0,-250.68470764160156,224.783935546875,386.0,143.75953674316406,0.0,292.5787014738975,276.415379478045,269.45200765758864,135.99667358398438,0.7618140578269958,239.61294555664062,1.83344566822052,0.21519111096858978,83.79191720649023,240.39007568359375,6.971401691436768,43.96373056994819,75.06657409667969,220.56436459838204,0.1888987272977829,17000,17.0,17,0.020282151651708893,0.7611328959465027
152.6665496826172,0.11854769289493561,0.6872449517250061,403.0,214.81843948364258,0.11788396537303925,1.0,-255.35430908203125,235.51844787597656,403.0,149.56893920898438,0.0,302.00602900770275,315.43562246072946,272.0066529244298,150.22064208984375,0.7710930705070496,248.2083282470703,1.844148874282837,0.2161601334810257,83.7916895926926,240.6461639404297,6.933056354522705,44.588089330024815,73.92015838623047,224.17853132033122,0.19476094841957092,18000,18.0,18,0.021962663920618616,0.7721832394599915
160.42343139648438,0.16933199763298035,0.6909782886505127,420.0,226.91178822517395,0.1594780832529068,1.0,-265.021728515625,241.1387939453125,420.0,154.06512451171875,0.0,291.0145171044157,399.83748310194676,278.73459135482534,155.84637451171875,0.7542612552642822,256.2257080078125,1.8602275848388672,0.2200426459312439,83.7329790074437,270.06103515625,6.988741397857666,45.147619047619045,110.36746215820312,227.403676891227,0.18715529143810272,19000,19.0,19,0.021962663920618616,0.7649072408676147
165.9242706298828,0.22060805559158325,0.6932149529457092,434.0,239.10132932662964,0.18166017532348633,1.0,-267.076416015625,252.76893615722656,434.0,159.7647247314453,0.0,297.53337623143193,405.62862266344274,285.07929292025625,162.73956298828125,0.7639580368995667,265.75677490234375,1.874984622001648,0.2271866798400879,83.64654456888677,301.07427978515625,6.98931884765625,45.93778801843318,111.64642333984375,231.46919109819208,0.1995837539434433,20000,20.0,20,0.021962663920618616,0.766770601272583
174.30299377441406,0.16397978365421295,0.6960350871086121,448.0,251.08636498451233,0.14950138330459595,1.0,-275.89825439453125,255.1109619140625,448.0,165.13125610351562,0.0,306.5756939422165,292.97970284961644,285.45550291689244,172.06163024902344,0.778403639793396,267.1630859375,1.879530429840088,0.23138220608234406,83.63656067622523,241.17979431152344,7.0755791664123535,46.720982142857146,143.56527709960938,234.8676428050596,0.18587441742420197,21000,21.0,21,0.021962663920618616,0.7808068990707397
179.73492431640625,0.14042818546295166,0.6989836692810059,466.0,263.09024119377136,0.16175013780593872,1.0,-274.7232666015625,261.20361328125,466.0,169.87738037109375,0.0,313.53768706091984,288.9407750658228,285.61392437820746,176.64987182617188,0.7808604836463928,275.3406982421875,1.8820736408233643,0.23274949193000793,83.62149770426699,297.093017578125,7.170579433441162,47.17811158798283,134.54408264160156,236.949186760098,0.2113165706396103,22000,22.0,22,0.023782417899897774,0.7739177942276001
180.72787475585938,0.11488300561904907,0.7005490660667419,482.0,275.05645203590393,0.16273953020572662,1.0,-284.83746337890625,267.7333679199219,482.0,175.8915252685547,0.0,310.8106326985434,301.3904835608929,286.2998617339764,179.3063201904297,0.7714233994483948,284.5576477050781,1.8853445053100586,0.23568759858608246,83.61919827642416,271.37945556640625,7.166914463043213,47.5746887966805,180.65750122070312,238.56396937548504,0.20313593745231628,23000,23.0,23,0.021962663920618616,0.7676858901977539
182.63031005859375,0.07018376886844635,0.7026039958000183,499.0,287.2377920150757,0.06111449375748634,1.0,-283.2131652832031,273.5245056152344,499.0,181.0196533203125,0.0,310.5082905732707,450.5150763666112,293.14216234366955,182.17396545410156,0.7714327573776245,289.0716552734375,1.8912866115570068,0.23661194741725922,83.55446486213192,336.78436279296875,7.187077522277832,48.02805611222445,184.74847412109375,240.73831618501183,0.2182905375957489,24000,24.0,24,0.02240411346542305,0.7738872766494751
187.42164611816406,0.08002833276987076,0.7047663927078247,513.0,299.3546550273895,0.040400661528110504,1.0,-290.8059997558594,286.01861572265625,513.0,186.47128295898438,0.0,311.2265107228159,238.0118784188331,290.9369509866761,186.99014282226562,0.786921501159668,301.97955322265625,1.8926266431808472,0.23590795695781708,83.51298227753504,366.9271240234375,7.161118507385254,48.54385964912281,174.54270935058594,242.8655766142289,0.2015240341424942,25000,25.0,25,0.02240411346542305,0.780376136302948
193.78826904296875,0.01577458344399929,0.7076473832130432,530.0,311.38110399246216,0.023747941479086876,1.0,-283.3194274902344,287.0838928222656,530.0,193.31935119628906,0.0,303.5038422731583,276.9706245348656,290.39978458468335,195.25863647460938,0.7892874479293823,301.87677001953125,1.8764451742172241,0.23112039268016815,83.49896530853523,339.8741760253906,7.191332817077637,49.00754716981132,215.67604064941406,244.08715243211304,0.18716412782669067,26000,26.0,26,0.021962663920618616,0.7831496000289917
202.4343719482422,0.009234718978404999,0.7109130620956421,546.0,323.4541506767273,0.022692453116178513,1.0,-287.3523254394531,290.28564453125,546.0,197.49899291992188,0.0,296.0966447122865,302.814197518611,290.8595776563103,202.9711151123047,0.8126026391983032,305.6584167480469,1.873374104499817,0.22903355956077576,83.47396360043886,279.9056396484375,7.197836875915527,49.443223443223445,210.60122680664062,245.74623709675228,0.1986134946346283,27000,27.0,27,0.02240411346542305,0.8093446493148804
201.37953186035156,0.1663539856672287,0.712076723575592,558.0,335.6726772785187,0.15189498662948608,1.0,-299.07183837890625,294.2658386230469,558.0,202.7040557861328,0.0,306.6464608322477,372.6887565659983,293.7820483316563,203.31948852539062,0.771433413028717,311.744873046875,1.8817249536514282,0.23217470943927765,83.41459372568319,400.8252258300781,7.158622741699219,50.05913978494624,242.25,248.44042608968365,0.2046869695186615,28000,28.0,28,0.0211056883401964,0.7805150747299194
209.85940551757812,0.18552863597869873,0.7117599248886108,570.0,347.9092175960541,0.16476254165172577,1.0,-314.2488708496094,296.5942077636719,570.0,207.65243530273438,0.0,321.14179538819405,423.1895453839264,298.2443758162173,211.95892333984375,0.7573983669281006,314.2979736328125,1.8988534212112427,0.2390722930431366,83.35507808726972,336.9863586425781,7.111247539520264,50.78421052631579,268.4510498046875,252.26822222712175,0.20402993261814117,29000,29.0,29,0.020689822899908242,0.7579271793365479
213.2691192626953,0.16353118419647217,0.7127519845962524,584.0,360.1398735046387,0.12208802253007889,1.0,-312.8204345703125,301.0079650878906,584.0,213.31869506835938,0.0,328.9625128719723,413.71454423859785,302.0933814302967,216.76345825195312,0.76796954870224,321.7205810546875,1.9056159257888794,0.24228611588478088,83.30096778249019,357.0696716308594,7.105452060699463,51.24486301369863,300.42218017578125,254.47955185166012,0.20638640224933624,30000,30.0,30,0.019882513137642284,0.7755799889564514
217.74659729003906,0.1339772492647171,0.7139263153076172,599.0,372.2411847114563,0.17294184863567352,1.0,-328.1050109863281,307.82763671875,599.0,218.55596923828125,0.0,335.85628560134717,319.51186862019495,302.65526811384177,218.7252960205078,0.7744104266166687,330.82427978515625,1.9100351333618164,0.24453423917293549,83.27933950680317,449.2740173339844,7.110511302947998,51.74123539232053,488.4618835449219,256.61777685551857,0.19007541239261627,31000,31.0,31,0.019882513137642284,0.7646632194519043
209.3063507080078,0.05721744894981384,0.7164783477783203,615.0,384.59486389160156,0.060235921293497086,1.0,-335.9562072753906,316.6226806640625,615.0,222.94590759277344,0.0,328.2838423328566,435.5346612437347,306.807749149151,209.069091796875,0.7915286421775818,341.37255859375,1.9154127836227417,0.24611084163188934,83.20443927982156,361.73126220703125,7.141719818115234,51.94471544715447,384.9447021484375,257.23150713295183,0.19675490260124207,32000,32.0,32,0.0211056883401964,0.7906059622764587
205.18653869628906,-0.005398090463131666,0.7195276618003845,629.0,396.5682783126831,-0.03204399347305298,1.0,-333.71319580078125,328.84954833984375,629.0,227.102783203125,0.0,339.0740672290147,234.85209527167257,304.6272747892274,208.0299835205078,0.7969188094139099,354.27734375,1.9155851602554321,0.2443631887435913,83.21391751354457,423.3014221191406,7.157454967498779,52.45786963434022,319.7823791503906,259.16303412037075,0.19648973643779755,33000,33.0,33,0.020282151651708893,0.7947267293930054
213.5622100830078,0.01545977033674717,0.7231834530830383,643.0,408.59599018096924,-0.007583568338304758,1.0,-347.0079040527344,330.49847412109375,643.0,232.54022216796875,0.0,341.3343456043043,347.2812691633793,305.88180403552593,217.04443359375,0.8061140179634094,353.94329833984375,1.9083091020584106,0.2383802980184555,83.21178087171445,384.7991027832031,7.135782241821289,52.86158631415241,366.6648864746094,260.47316435814906,0.21334196627140045,34000,34.0,34,0.020282151651708893,0.8043296337127686
223.533203125,0.02125626802444458,0.7259870171546936,656.0,420.82600474357605,0.05580992251634598,1.0,-349.2615661621094,337.081787109375,656.0,237.54640197753906,0.0,343.67190217440526,386.98749911968787,308.19910960935914,225.68014526367188,0.8012426495552063,362.8249206542969,1.9034781455993652,0.23471283912658691,83.16976518912304,411.8520202636719,7.152665615081787,53.33079268292683,416.31976318359375,262.40669246362177,0.2041548788547516,35000,35.0,35,0.019106704324195603,0.7916292548179626
227.0942840576172,0.0019211199833080173,0.7268995642662048,671.0,433.038147687912,0.03289216756820679,1.0,-358.3128967285156,355.367919921875,671.0,242.14747619628906,0.0,325.2583560474301,378.1285614103041,310.1415943816076,227.30918884277344,0.7996613383293152,379.685546875,1.9091241359710693,0.2369358092546463,83.1335534576159,464.4716491699219,7.20147180557251,53.58867362146051,393.84765625,263.22543432729947,0.20003396272659302,36000,36.0,36,0.018730226766195082,0.8019471764564514
230.80812072753906,0.13752451539039612,0.7283424139022827,684.0,445.2546136379242,0.1258506327867508,1.0,-364.7102355957031,357.92901611328125,684.0,246.95188903808594,0.0,328.7701457983967,362.25883723893355,311.55016851288667,229.54664611816406,0.7809534668922424,385.7086181640625,1.916182518005371,0.23810353875160217,83.09852131052361,424.572021484375,7.201274394989014,54.03947368421053,445.2982177734375,265.3407497970895,0.21371136605739594,37000,37.0,37,0.019490749081111935,0.7809090614318848
240.00901794433594,0.03548933193087578,0.7293192148208618,699.0,457.55694603919983,0.06395354866981506,1.0,-364.31878662109375,365.0696105957031,699.0,250.30723571777344,0.0,325.7675041849211,506.3525894108416,316.6765480102013,240.8240509033203,0.7936109900474548,387.62200927734375,1.9212219715118408,0.23937328159809113,83.0497719004018,457.32965087890625,7.211617946624756,54.32188841201717,465.7787780761719,266.51044170951036,0.21299995481967926,38000,38.0,38,0.019106704324195603,0.790795624256134
242.4818115234375,0.04368772357702255,0.7310449481010437,716.0,469.6321940422058,0.05838616192340851,1.0,-367.7247314453125,360.6589050292969,716.0,254.1985321044922,0.0,322.2470017236197,258.43075520176166,315.18306614331823,242.53953552246094,0.7947848439216614,385.6906433105469,1.9225025177001953,0.23779845237731934,83.04371057767618,370.8714904785156,7.243823051452637,54.427374301675975,472.73260498046875,266.76050706535653,0.18032649159431458,39000,39.0,39,0.018730226766195082,0.7945969104766846
246.47677612304688,0.06599341332912445,0.7322037220001221,732.0,482.19324564933777,0.08005598187446594,1.0,-376.8516845703125,362.7913513183594,732.0,258.1130676269531,0.0,314.24805776579956,538.8327670122911,320.77430866504255,248.64694213867188,0.7902534604072571,388.7958068847656,1.9261783361434937,0.23798556625843048,82.95429345165266,453.73101806640625,7.275299072265625,54.60792349726776,463.0007019042969,267.2762563165455,0.18221481144428253,40000,40.0,40,0.019882513137642284,0.7900379300117493
249.62518310546875,0.10789722204208374,0.7330815196037292,746.0,494.3415114879608,0.08295749872922897,1.0,-372.80242919921875,357.429931640625,746.0,262.5097351074219,0.0,315.59237695846065,371.4845127029803,322.01114290987033,253.2040252685547,0.8061600923538208,380.5436096191406,1.928719401359558,0.237899050116539,82.93861439350013,478.9109802246094,7.287980079650879,54.85254691689008,443.68048095703125,268.2394505278807,0.19601337611675262,41000,41.0,41,0.019490749081111935,0.80429607629776
254.71160888671875,0.051239609718322754,0.7337957620620728,759.0,506.46835827827454,0.06854336708784103,1.0,-375.312255859375,358.2863464355469,759.0,266.4462890625,0.0,321.4045662273413,397.46552685776015,323.8076758610106,257.3978271484375,0.8074357509613037,380.80816650390625,1.9324408769607544,0.23879192769527435,82.92719439132952,435.3421936035156,7.276590347290039,55.281949934123844,545.2906494140625,270.4023895856335,0.21870075166225433,42000,42.0,42,0.018730226766195082,0.805756151676178
246.33860778808594,0.23860156536102295,0.7338950634002686,771.0,518.5512163639069,0.2119808942079544,1.0,-368.4389343261719,346.0205993652344,771.0,270.048095703125,0.0,331.8370855786932,317.7397563149888,323.6665614529635,246.5664825439453,0.7811416387557983,376.7828369140625,1.9412230253219604,0.24243521690368652,82.92334227179525,429.3525695800781,7.253077507019043,55.664072632944226,548.0593872070312,272.1244811822143,0.20745158195495605,43000,43.0,43,0.019490749081111935,0.7891965508460999
252.43234252929688,0.14447680115699768,0.7341364026069641,787.0,530.5709159374237,0.19232070446014404,1.0,-385.89691162109375,375.58636474609375,787.0,273.1701965332031,0.0,323.48616355167064,256.4734785063913,322.13944593145055,254.92601013183594,0.7911711931228638,398.77923583984375,1.9529613256454468,0.24578630924224854,82.92953623788422,371.7966613769531,7.233256816864014,55.8005082592122,601.190673828125,273.02821498088645,0.21526500582695007,44000,44.0,44,0.020282151651708893,0.7763979434967041
252.0404815673828,0.19002246856689453,0.7350283861160278,804.0,542.6105406284332,0.19529277086257935,1.0,-372.0831604003906,365.6152038574219,804.0,275.2986755371094,0.0,322.5578902217652,254.51728390861098,320.63673121983186,255.5102996826172,0.7923052906990051,391.4981689453125,1.9620617628097534,0.24779003858566284,82.93241032119008,341.1798095703125,7.224384784698486,55.93781094527363,590.8687744140625,273.68387166848163,0.1921144276857376,45000,45.0,45,0.019882513137642284,0.7867144346237183
260.00274658203125,0.19887295365333557,0.7357785105705261,819.0,554.8675591945648,0.20218241214752197,1.0,-375.3910827636719,358.83587646484375,819.0,277.3406677246094,0.0,330.53642908227016,396.03187062291994,322.27575598946424,262.93450927734375,0.7765883803367615,385.3607177734375,1.969699501991272,0.24956223368644714,82.90266611869096,477.7997741699219,7.221127986907959,56.10622710622711,592.7118530273438,274.3998781606791,0.2153945118188858,46000,46.0,46,0.019106704324195603,0.7721141576766968
257.3557434082031,0.1620706170797348,0.7368488311767578,831.0,567.0209376811981,0.17654049396514893,1.0,-389.609619140625,366.1226501464844,831.0,280.896728515625,0.0,344.00122690352975,400.9984507233777,323.9507069412496,259.28497314453125,0.7920244932174683,397.04376220703125,1.9689464569091797,0.24856308102607727,82.88935535996958,451.4592590332031,7.203486442565918,56.51624548736462,788.6835327148438,276.4949985163948,0.21219559013843536,47000,47.0,47,0.019882513137642284,0.7952096462249756
261.4674987792969,0.14741984009742737,0.7380880117416382,845.0,579.1285605430603,0.14546644687652588,1.0,-390.6318359375,375.485107421875,845.0,283.72509765625,0.0,349.4468806337507,337.5485543769479,324.2339954294933,266.7953186035156,0.7944533824920654,402.23333740234375,1.9670920372009277,0.2478848397731781,82.8831511175851,401.8447570800781,7.213454246520996,56.78934911242604,692.1472778320312,277.785840336214,0.19010815024375916,48000,48.0,48,0.019490749081111935,0.798457145690918
259.4800109863281,0.12689954042434692,0.7389587163925171,858.0,591.4228150844574,0.13653230667114258,1.0,-392.0672912597656,361.4599609375,858.0,286.4527893066406,0.0,345.173413936528,406.55775507394117,325.914072156931,266.4443664550781,0.7933440804481506,389.93817138671875,1.9637991189956665,0.2465590089559555,82.8510479309166,369.4402160644531,7.205598831176758,57.07692307692308,741.8009643554688,279.0297860442696,0.2095734179019928,49000,49.0,49,0.019490749081111935,0.7882001399993896
267.8703918457031,0.1117439717054367,0.7399596571922302,871.0,603.5074751377106,0.1194063350558281,1.0,-386.24957275390625,382.94342041015625,871.0,289.06939697265625,0.0,342.56027874606144,349.7576087921065,326.3909428896345,273.9583740234375,0.7806776762008667,411.0426330566406,1.9606409072875977,0.2445453554391861,82.84901523148626,382.65966796875,7.193016052246094,57.36739380022962,754.87060546875,280.21125472571003,0.19508115947246552,50000,50.0,50,0.020282151651708893,0.7810366749763489
271.296875,0.12838998436927795,0.7408093810081482,883.0,615.594247341156,0.15241704881191254,1.0,-401.3604736328125,383.0225830078125,883.0,292.3294982910156,0.0,351.9159139747839,356.09507920923954,326.973376935117,277.537109375,0.7926803827285767,415.80059814453125,1.9590171575546265,0.24293506145477295,82.84677808520249,403.4787292480469,7.1888427734375,57.71460928652321,719.093505859375,281.8389601085676,0.17481081187725067,51000,51.0,51,0.019882513137642284,0.7976575493812561
274.8392028808594,0.1312771439552307,0.7415545582771301,896.0,627.9229571819305,0.15439650416374207,1.0,-411.65740966796875,398.40618896484375,896.0,295.556396484375,0.0,361.02844492361555,485.69105552898344,330.02563998499903,280.69329833984375,0.7901459336280823,429.18450927734375,1.9567023515701294,0.24042432010173798,82.81270720435506,468.8669128417969,7.167710304260254,57.99107142857143,738.7329711914062,283.19567937926956,0.2026723474264145,52000,52.0,52,0.019106704324195603,0.7910153269767761
280.8882141113281,0.08889219164848328,0.7424151301383972,913.0,639.7895355224609,0.11106694489717484,1.0,-410.7635803222656,387.10443115234375,913.0,298.06878662109375,0.0,362.97673446581103,211.59503058891124,327.7911001850729,286.7277526855469,0.7875511646270752,416.55010986328125,1.9557127952575684,0.23809896409511566,82.83974191093868,417.9296569824219,7.153756618499756,58.039430449069,752.242919921875,283.48542916414874,0.18822239339351654,53000,53.0,53,0.019882513137642284,0.7943490743637085
276.82574462890625,0.14781071245670319,0.743514895439148,931.0,652.0675520896912,0.16261832416057587,1.0,-408.93865966796875,400.96978759765625,931.0,302.4845886230469,0.0,337.0329187306652,388.064680082619,328.90727759058296,282.0282287597656,0.7872707843780518,428.9617919921875,1.949409008026123,0.2349080741405487,82.8135057893087,462.23797607421875,7.154640197753906,57.96670247046187,851.874267578125,282.997460408368,0.20451591908931732,54000,54.0,54,0.019106704324195603,0.7775939702987671
271.177001953125,0.12644395232200623,0.7446259260177612,943.0,664.3614287376404,0.1434364765882492,1.0,-413.5965270996094,393.8951110839844,943.0,305.82684326171875,0.0,341.22957123707675,403.93450298677936,330.27140896142294,281.5328369140625,0.7883431911468506,423.94482421875,1.9451041221618652,0.2321060597896576,82.78626305037912,495.5806884765625,7.14589262008667,58.282078472958645,786.7893676757812,284.4911030856839,0.20100966095924377,55000,55.0,55,0.019106704324195603,0.7777997851371765
269.3067626953125,0.1578597128391266,0.7455429434776306,954.0,676.6673233509064,0.14381326735019684,1.0,-405.5016784667969,373.248046875,954.0,309.32000732421875,0.0,352.78539625919547,419.1274476525324,331.8581239380499,277.4443054199219,0.7910741567611694,403.50909423828125,1.941290020942688,0.22942395508289337,82.75854037503079,515.75732421875,7.142815589904785,58.640461215932916,873.1260375976562,286.06857662730647,0.2081705927848816,56000,56.0,56,0.019106704324195603,0.7912060022354126
267.9774475097656,0.2225063294172287,0.746483564376831,968.0,688.8635714054108,0.2644382417201996,1.0,-409.54644775390625,385.698486328125,968.0,311.6337585449219,0.0,346.1299363869389,339.74847340615185,331.9965511217008,277.3818664550781,0.7795151472091675,419.57635498046875,1.9385392665863037,0.22763074934482574,82.7449764598661,439.3692626953125,7.139435291290283,58.832644628099175,877.5486450195312,286.610385611804,0.16985134780406952,57000,57.0,57,0.019490749081111935,0.7693340182304382
