reference_actor_Q_std,eval/return_history,rollout/Q_mean,obs_rms_mean,total/epochs,rollout/episodes,total/episodes,reference_perturbed_action_std,reference_actor_Q_mean,reference_action_std,total/steps,train/loss_critic,eval/return,total/steps_per_second,rollout/actions_mean,obs_rms_std,rollout/episode_steps,ret_rms_mean,reference_Q_std,eval/Q,param_noise_stddev,total/duration,train/loss_actor,rollout/return,rollout/return_history,train/param_noise_distance,rollout/actions_std,reference_Q_mean,ret_rms_std,eval/episodes,reference_action_mean,reference_perturbed_action_mean
0.25647401809692383,-1821.545866753653,-7.354702949523926,0.023328116163611412,11,11.0,11.0,0.6502236723899841,0.03251123055815697,0.6312573552131653,11000,0.815087080001831,-1092.656465947609,67.37229890033097,-0.1144442930817604,0.31626811623573303,912.8181818181819,0.0,0.17757166922092438,-11.928522109985352,0.023782417899897774,163.2718517780304,14.679548263549805,-1482.1852994715807,-1482.1852994715807,0.23581108450889587,0.8109689354896545,-0.6750655174255371,1.0,11.0,0.049852821975946426,0.3132825493812561
0.16657109558582306,-1771.8327734804698,-7.821061134338379,0.024083927273750305,12,12.0,12.0,0.6936745643615723,0.6875288486480713,0.7837764620780945,12000,0.7555719614028931,-1224.988747475455,68.2113257323143,-0.0901079922914505,0.31114938855171204,920.0833333333334,0.0,0.19698885083198547,-9.666165351867676,0.023782417899897774,175.92386412620544,13.708963394165039,-1569.474017479901,-1569.474017479901,0.1701923906803131,0.8249933123588562,0.004105697851628065,1.0,12.0,-0.0062477439641952515,0.014587627723813057
0.31330591440200806,-1796.9883111998909,-8.468181610107422,0.023013293743133545,13,13.0,13.0,0.7851899862289429,0.5996609330177307,0.5732671022415161,13000,0.8583552837371826,-2098.8547638329433,68.34318267472848,-0.10451798141002655,0.3191997706890106,926.2307692307693,0.0,0.12053773552179337,-19.346712112426758,0.0211056883401964,190.21648526191711,14.59334945678711,-1644.3665498929367,-1644.3665498929367,0.1830655038356781,0.8320806622505188,0.04646746814250946,1.0,13.0,-0.05222846567630768,-0.2966848611831665
0.32146358489990234,-1850.5845659355396,-9.188987731933594,0.023932011798024178,14,14.0,14.0,0.6654939651489258,-1.3910481929779053,0.5964321494102478,14000,1.341464638710022,-2547.335877498971,68.13821311188269,-0.08254513144493103,0.3212294280529022,931.5,0.0,0.17850267887115479,-24.025999069213867,0.019106704324195603,205.4647364616394,18.4188289642334,-1703.2268183912106,-1703.2268183912106,0.20746098458766937,0.8448518514633179,-1.8822309970855713,1.0,14.0,-0.21442177891731262,-0.11553224921226501
0.5146268606185913,-1837.3331023126168,-10.39315128326416,0.02545183338224888,15,15.0,15.0,0.653895378112793,-0.7308703660964966,0.5122185349464417,15000,1.2576789855957031,-1651.8126115917014,68.50878433746979,-0.04467517137527466,0.31991979479789734,936.0666666666667,0.0,0.21515047550201416,-21.85283660888672,0.019490749081111935,218.95002436637878,19.454545974731445,-1780.2786173511304,-1780.2786173511304,0.18835395574569702,0.8570621013641357,-1.1745678186416626,1.0,15.0,-0.3628717362880707,-0.3675311803817749
0.6047173142433167,-1743.474122486793,-11.666001319885254,0.024035122245550156,16,16.0,16.0,0.6570464372634888,0.9435535669326782,0.3097766041755676,16000,1.1989452838897705,-335.58942509943523,69.67459645588825,-0.07021653652191162,0.32023850083351135,940.0625,0.0,0.26587241888046265,-22.060134887695312,0.0211056883401964,229.6389331817627,23.039766311645508,-1847.8374287019694,-1847.8374287019694,0.2067233920097351,0.8613727688789368,0.0673467293381691,1.0,16.0,-0.2692606449127197,-0.28470057249069214
0.30305737257003784,-1780.8132609451122,-13.023345947265625,0.02320164255797863,17,18.0,18.0,0.3533347547054291,1.5633716583251953,0.4160501956939697,17000,1.7489941120147705,-2378.239476278219,69.36979626087377,-0.08858112245798111,0.3215346038341522,900.9444444444445,0.0,0.17539775371551514,-21.826326370239258,0.020282151651708893,245.06342697143555,26.814722061157227,-1815.0053583902707,-1815.0053583902707,0.20338164269924164,0.8644254207611084,1.2111623287200928,1.0,17.0,-0.3896719217300415,-0.4475112855434418
0.2778756320476532,-1686.5465287306672,-14.253730773925781,0.022314801812171936,18,19.0,19.0,0.5519631505012512,2.3621973991394043,0.3233453333377838,18000,2.3287720680236816,-84.01208108509957,70.52528113887716,-0.08765123784542084,0.34190231561660767,906.1578947368421,0.0,0.16650603711605072,-34.23673629760742,0.019106704324195603,255.22762489318848,30.126510620117188,-1856.7259776562867,-1856.7259776562867,0.2279517948627472,0.865676760673523,2.0350255966186523,1.0,18.0,-0.4927479922771454,-0.20674879848957062
0.653145432472229,-1677.628044397099,-15.281136512756348,0.02192816510796547,19,21.0,21.0,0.47618135809898376,3.169771432876587,0.298565536737442,19000,3.1471099853515625,-1517.0953263928745,70.85198486122867,-0.08845984935760498,0.3536810874938965,883.4285714285714,0.0,0.2919611632823944,-42.592288970947266,0.018361167303396805,268.1646821498871,32.903404235839844,-1807.7830717080342,-1807.7830717080342,0.2050892412662506,0.8662571310997009,2.6319143772125244,1.0,19.0,-0.49784767627716064,-0.5106946229934692
0.5343412756919861,-1597.8892505930623,-16.79417610168457,0.021632086485624313,20,25.0,25.0,0.44843724370002747,3.605250120162964,0.23238085210323334,20000,2.25106143951416,-82.85216831636318,71.85228521145969,-0.08891203999519348,0.3653167486190796,791.88,0.0,0.3955094814300537,-38.72843551635742,0.019106704324195603,278.34883666038513,36.34175109863281,-1638.8233939251184,-1638.8233939251184,0.24512822926044464,0.867825984954834,3.080824375152588,1.0,20.0,-0.5776824951171875,-0.4535124897956848
0.9857303500175476,-1570.673876894079,-18.28019142150879,0.02130180597305298,21,27.0,27.0,0.34292444586753845,3.442491054534912,0.23883327841758728,21000,3.9593377113342285,-1026.3664029144124,72.27537902190669,-0.08110809326171875,0.37920713424682617,775.1481481481482,0.0,0.3750278651714325,-49.609310150146484,0.017999379770019416,290.55537700653076,41.16193389892578,-1609.5666330578367,-1609.5666330578367,0.1752578765153885,0.869695246219635,3.492769718170166,1.0,21.0,-0.518976628780365,-0.5720888376235962
1.2152009010314941,-1567.6538507605203,-19.36860466003418,0.020654017105698586,22,28.0,28.0,0.4194816052913666,3.9664905071258545,0.19629834592342377,22000,6.314640998840332,-1504.2333019557818,72.38552105827637,-0.08464889973402023,0.3839513957500458,783.1785714285714,0.0,0.4919086694717407,-48.7463264465332,0.017999379770019416,303.92818450927734,44.80177307128906,-1630.9419210936626,-1630.9419210936626,0.22393938899040222,0.8706622123718262,3.957489013671875,1.0,22.0,-0.648879885673523,-0.5593739748001099
1.3583673238754272,-1547.7786876804755,-21.161771774291992,0.01963912695646286,23,29.0,29.0,0.23848216235637665,5.736637115478516,0.2544182240962982,23000,5.408381462097168,-1110.5250999194934,72.70939906186575,-0.09037616848945618,0.3843158781528473,790.6551724137931,0.0,0.5448781251907349,-57.310543060302734,0.01695622994987775,316.3277416229248,45.55337905883789,-1665.0500667916194,-1665.0500667916194,0.18597003817558289,0.8735113143920898,5.277283668518066,1.0,23.0,-0.5385103821754456,-0.5190994739532471
1.1242886781692505,-1550.4970014157223,-23.022724151611328,0.019590554758906364,24,30.0,30.0,0.41696569323539734,7.2419328689575195,0.2118699699640274,24000,4.362085342407227,-1613.0182173263981,72.74887889543263,-0.07686388492584229,0.38828304409980774,797.6333333333333,0.0,0.26716670393943787,-44.38582992553711,0.017297050171870294,329.9019911289215,48.650909423828125,-1689.1697228120966,-1689.1697228120966,0.196206733584404,0.8767514824867249,6.639062404632568,1.0,24.0,-0.5434184074401855,-0.359383761882782
0.7574981451034546,-1535.8069312411994,-23.967376708984375,0.020022926852107048,25,31.0,31.0,0.4731314778327942,9.322361946105957,0.2107039839029312,25000,3.9773969650268555,-1183.2452470526555,73.02329718232009,-0.0819009318947792,0.38437995314598083,804.1612903225806,0.0,0.23660080134868622,-68.7326431274414,0.018730226766195082,342.35649394989014,51.3837890625,-1722.9389585050549,-1722.9389585050549,0.23191381990909576,0.8799033761024475,8.796832084655762,1.0,25.0,-0.5186741948127747,-0.206433966755867
0.8740159273147583,-1562.981609541654,-25.610454559326172,0.020260073244571686,26,37.0,37.0,0.40070778131484985,9.872503280639648,0.19502127170562744,26000,9.208477020263672,-2242.3485670530213,72.88490357674398,-0.07251810282468796,0.3881327509880066,687.6216216216217,0.0,0.40322145819664,-63.934818267822266,0.019106704324195603,356.7268216609955,52.832305908203125,-1477.8985685624439,-1477.8985685624439,0.16831868886947632,0.8819769620895386,9.56319522857666,1.0,26.0,-0.6041852831840515,-0.3461613655090332
1.239729642868042,-1596.3141800969615,-27.1450252532959,0.020355628803372383,27,38.0,38.0,0.4856627881526947,12.37292194366455,0.2909793555736542,27000,6.541253566741943,-2462.9610145349498,72.63754745117677,-0.05636752024292946,0.3872119188308716,695.8421052631579,0.0,0.48546966910362244,-45.26953887939453,0.019882513137642284,371.7085852622986,53.55160140991211,-1506.8611501736355,-1506.8611501736355,0.15301866829395294,0.8856958150863647,11.713310241699219,1.0,27.0,-0.5268062949180603,-0.33299580216407776
1.2199195623397827,-1614.5975410561812,-28.094694137573242,0.02030831389129162,28,40.0,40.0,0.3283046782016754,13.875444412231445,0.28605687618255615,28000,13.918207168579102,-2108.248286955115,72.47541900642459,-0.04534019157290459,0.3858262002468109,696.6,0.0,0.5427608489990234,-63.357913970947266,0.020689822899908242,386.3378837108612,57.099281311035156,-1521.7208847570698,-1521.7208847570698,0.2063363492488861,0.8876129984855652,13.264286041259766,1.0,28.0,-0.5287652611732483,-0.5156135559082031
1.139286994934082,-1638.8031492179523,-29.62700843811035,0.020266003906726837,29,42.0,42.0,0.5144253969192505,13.774468421936035,0.31282055377960205,29000,8.288763046264648,-2316.560177747539,72.2959468538998,-0.03259455785155296,0.3851124942302704,687.9047619047619,0.0,0.4485282301902771,-90.53270721435547,0.019490749081111935,401.12898802757263,61.680355072021484,-1512.3801956551,-1512.3801956551,0.2921491861343384,0.8903741836547852,13.3947114944458,1.0,29.0,-0.6342482566833496,-0.4357338547706604
0.799402117729187,-1658.017183153748,-31.84436798095703,0.02079259231686592,30,43.0,43.0,0.38224080204963684,14.048917770385742,0.33557960391044617,30000,7.990036487579346,-2215.224167291826,72.20088046063495,-0.010460104793310165,0.3823886811733246,695.1627906976744,0.0,0.36685729026794434,-101.35987091064453,0.019490749081111935,415.5073983669281,66.11756896972656,-1544.600675946292,-1544.600675946292,0.20268185436725616,0.8942774534225464,13.790283203125,1.0,30.0,-0.48725566267967224,-0.4608115553855896
2.023797035217285,-1636.350730463677,-33.73053741455078,0.020998448133468628,31,44.0,44.0,0.33696144819259644,14.022298812866211,0.42229294776916504,31000,13.062094688415527,-986.3571497615467,72.46904456785559,-0.005959835834801197,0.38432028889656067,683.5909090909091,0.0,1.417441725730896,-68.70179748535156,0.017999379770019416,427.76885199546814,70.02957153320312,-1518.2796234950204,-1518.2796234950204,0.2102958858013153,0.8952279090881348,13.68857192993164,1.0,31.0,-0.6195303201675415,-0.5197373032569885
1.7132285833358765,-1608.6311985650686,-33.99483871459961,0.021109819412231445,32,45.0,45.0,0.391507625579834,13.23816204071045,0.35733911395072937,32000,10.450182914733887,-749.3257097082197,72.84780674876772,-0.018877709284424782,0.38352006673812866,690.6222222222223,0.0,1.2890249490737915,-93.46923828125,0.018361167303396805,439.2719757556915,69.7135009765625,-1538.9952676606272,-1538.9952676606272,0.16695590317249298,0.8947655558586121,13.311275482177734,1.0,32.0,-0.6449371576309204,-0.6800699234008789
1.139905571937561,-1564.5948913920963,-35.98308563232422,0.021371621638536453,33,47.0,47.0,0.4194593131542206,16.361988067626953,0.4247003197669983,33000,5.750086784362793,-155.43306185698066,73.38050467874169,-0.019768550992012024,0.38238412141799927,683.1063829787234,0.0,0.7041985392570496,-46.42190933227539,0.017999379770019416,449.7107255458832,71.89594268798828,-1520.1866433637927,-1520.1866433637927,0.2022700309753418,0.8970619440078735,15.483602523803711,1.0,33.0,-0.5928775668144226,-0.567916750907898
2.0406713485717773,-1534.0440388173756,-36.66165542602539,0.021140124648809433,34,53.0,53.0,0.5502073168754578,18.990962982177734,0.3759095072746277,34000,7.789816856384277,-525.8659038516014,73.75356015463966,-0.023658769205212593,0.386553019285202,635.5283018867924,0.0,1.2483893632888794,-48.92082595825195,0.017999379770019416,460.99469542503357,73.62805938720703,-1427.6208970901537,-1427.6208970901537,0.20065337419509888,0.8968473076820374,18.48984146118164,1.0,34.0,-0.6325099468231201,-0.5405877232551575
0.5532892942428589,-1521.0103861045366,-38.00648498535156,0.0208145622164011,35,59.0,59.0,0.28631696105003357,21.759479522705078,0.3469844460487366,35000,10.664129257202148,-1077.8661938680036,73.93367259752935,-0.03099902719259262,0.3884163200855255,583.8474576271186,0.0,0.3984180688858032,-96.33757781982422,0.018361167303396805,473.3972866535187,76.90884399414062,-1310.2144466800212,-1310.2144466800212,0.2170374095439911,0.8973541259765625,20.721538543701172,1.0,35.0,-0.6159679293632507,-0.7530378103256226
0.2554187476634979,-1513.8210850780931,-39.344364166259766,0.02053096704185009,36,62.0,62.0,0.29230284690856934,21.262781143188477,0.3166907727718353,36000,7.487401008605957,-1262.1955491525714,74.08004057893153,-0.037894107401371,0.3884575664997101,579.5645161290323,0.0,0.2676045894622803,-109.54759216308594,0.019106704324195603,485.96085691452026,78.43126678466797,-1305.9407599948083,-1305.9407599948083,0.19285771250724792,0.8974512219429016,20.98626708984375,1.0,36.0,-0.6369333267211914,-0.6661852598190308
0.5000541806221008,-1479.0645883003692,-41.62107467651367,0.02033919282257557,37,63.0,63.0,0.23683340847492218,22.696239471435547,0.298775851726532,37000,17.754980087280273,-227.83070430230526,74.50818144510008,-0.046369124203920364,0.3872050940990448,573.4920634920635,0.0,0.45466387271881104,-60.960391998291016,0.019490749081111935,496.5897607803345,83.82307434082031,-1292.6503176717067,-1292.6503176717067,0.15369537472724915,0.8988170027732849,21.804386138916016,1.0,37.0,-0.6657315492630005,-0.7178638577461243
0.923291027545929,-1480.7216896671034,-43.496307373046875,0.02021172270178795,38,65.0,65.0,0.48662859201431274,25.187602996826172,0.1520071029663086,38000,16.10265350341797,-1542.0344402362693,74.53985570402627,-0.05559660866856575,0.387661874294281,574.8615384615384,0.0,0.6547832489013672,-123.4375,0.018361167303396805,509.79438638687134,85.29670715332031,-1303.5230013879323,-1303.5230013879323,0.2476799190044403,0.8996383547782898,24.328048706054688,1.0,38.0,-0.8235293626785278,-0.6499913930892944
1.6515631675720215,-1448.6354485341199,-45.86948776245117,0.02013390325009823,39,68.0,68.0,0.22639167308807373,24.69258689880371,0.2543024718761444,39000,18.879535675048828,-229.3582854807481,74.94050343316943,-0.061498962342739105,0.38923391699790955,565.0294117647059,0.0,1.2096518278121948,-48.23377990722656,0.017644720880324885,520.4128370285034,88.92616271972656,-1289.8183345333916,-1289.8183345333916,0.17038433253765106,0.9006701111793518,24.125205993652344,1.0,39.0,-0.7659063935279846,-0.8324962258338928
0.6599173545837402,-1442.5128813326476,-47.557594299316406,0.020060386508703232,40,70.0,70.0,0.44511306285858154,25.883590698242188,0.18975885212421417,40000,11.896154403686523,-1203.732760475221,75.05385738337617,-0.05903809890151024,0.39229968190193176,563.9428571428572,0.0,0.507899284362793,-119.61934661865234,0.01695622994987775,532.9506223201752,89.61482238769531,-1290.3786847438078,-1290.3786847438078,0.2508525252342224,0.9015719294548035,24.794309616088867,1.0,40.0,-0.8694595694541931,-0.6100304126739502
1.5937223434448242,-1444.0696256410451,-49.160160064697266,0.020032448694109917,41,73.0,73.0,0.20038124918937683,28.608478546142578,0.3014763295650482,41000,13.770386695861816,-1506.3393979769542,75.03470613049008,-0.054906297475099564,0.39716580510139465,557.8767123287671,0.0,1.2417761087417603,-114.04090118408203,0.015973535632157008,546.4138145446777,92.84182739257812,-1277.0789993477738,-1277.0789993477738,0.17307502031326294,0.9016770720481873,27.92102813720703,1.0,41.0,-0.7865023016929626,-0.8716903924942017
2.015321731567383,-1436.0268203972707,-50.89076614379883,0.019974831491708755,42,75.0,75.0,0.5241920948028564,32.975093841552734,0.40477147698402405,42000,27.013755798339844,-1106.2718054025152,75.14858594032951,-0.049984995275735855,0.4015881419181824,559.9866666666667,0.0,1.6542532444000244,-120.57490539550781,0.01695622994987775,558.8927519321442,92.68545532226562,-1279.9581271624957,-1279.9581271624957,0.21986356377601624,0.9019242525100708,31.320499420166016,1.0,42.0,-0.6579957008361816,-0.5688080787658691
0.6952142715454102,-1430.1235231610153,-52.20201110839844,0.01979883387684822,43,76.0,76.0,0.4882332384586334,36.43385314941406,0.33308327198028564,43000,12.784162521362305,-1182.185039238293,75.2511802491287,-0.04549582302570343,0.40369588136672974,565.7763157894736,0.0,0.394999623298645,-124.45923614501953,0.015973535632157008,571.4196090698242,97.37564086914062,-1293.6335336117456,-1293.6335336117456,0.23777109384536743,0.9023194909095764,35.40834045410156,1.0,43.0,-0.6631311178207397,-0.5412291288375854
1.1841976642608643,-1411.0906589566764,-53.48339080810547,0.019601168110966682,44,84.0,84.0,0.2098388820886612,40.247291564941406,0.3284571170806885,44000,15.185537338256836,-592.6774981700945,75.4948552522326,-0.049869101494550705,0.404663622379303,517.5119047619048,0.0,1.013650894165039,-116.05056762695312,0.0156587938752642,582.8211717605591,97.2425308227539,-1180.3441093152821,-1180.3441093152821,0.18187843263149261,0.9018058180809021,39.880531311035156,1.0,44.0,-0.7458381652832031,-0.848487913608551
1.04147207736969,-1390.8826865043834,-54.69578170776367,0.01930157281458378,45,90.0,90.0,0.31175655126571655,41.92962646484375,0.3089814782142639,45000,21.271278381347656,-501.73189860349373,75.762707754357,-0.054587602615356445,0.40518417954444885,499.1111111111111,0.0,0.6336442232131958,-94.81124877929688,0.015973535632157008,593.9597637653351,96.236328125,-1137.9705953362356,-1137.9705953362356,0.2275344580411911,0.9012598991394043,42.05297088623047,1.0,45.0,-0.6431331634521484,-0.5530892014503479
0.920197606086731,-1364.1830933583872,-55.743614196777344,0.019109876826405525,46,94.0,94.0,0.2334841638803482,44.93187713623047,0.5504826307296753,46000,13.501801490783691,-162.7014017885611,76.10184006685833,-0.050613388419151306,0.41073161363601685,481.52127659574467,0.0,0.6574526429176331,-67.15386962890625,0.016294603698363365,604.4531900882721,100.89156341552734,-1096.7350652715872,-1096.7350652715872,0.19844098389148712,0.9018634557723999,43.36663818359375,1.0,46.0,-0.3223576843738556,-0.713837742805481
0.999463677406311,-1340.2431855675043,-57.0584716796875,0.019103994593024254,47,97.0,97.0,0.5964836478233337,47.28857421875,0.3117801249027252,47000,20.969961166381836,-239.00742718688784,76.41049706255768,-0.046145081520080566,0.41359689831733704,478.1443298969072,0.0,0.8321011662483215,-68.71516418457031,0.01695622994987775,615.0987339019775,99.9023208618164,-1090.995343787252,-1090.995343787252,0.1919633150100708,0.9023294448852539,46.87506103515625,1.0,47.0,-0.4913538992404938,-0.252521276473999
1.1526103019714355,-1314.693005961361,-58.509605407714844,0.01908784545958042,48,100.0,100.0,0.24998226761817932,48.286460876464844,0.24352601170539856,48000,24.712308883666992,-113.83456447263154,76.7478539460742,-0.04225986823439598,0.41610410809516907,475.43,0.0,1.2541773319244385,-58.91741943359375,0.015973535632157008,625.424654006958,103.26685333251953,-1084.2106068079393,-1084.2106068079393,0.2372337281703949,0.903122067451477,47.94200897216797,1.0,48.0,-0.7087037563323975,-0.7387447357177734
0.981574535369873,-1299.6225068282968,-59.884735107421875,0.019121544435620308,49,108.0,108.0,0.34695571660995483,48.466426849365234,0.30237317085266113,49000,28.73459243774414,-576.2385484412181,76.96117146531084,-0.039580073207616806,0.418224960565567,453.5740740740741,0.0,0.7955226898193359,-146.64541625976562,0.014751292160020392,636.6846952438354,104.59036254882812,-1035.1869563045561,-1011.4130072520607,0.21169959008693695,0.90329509973526,48.0587158203125,1.0,49.0,-0.5996794104576111,-0.60109543800354
0.8817335963249207,-1276.7725366550596,-60.119083404541016,0.019118810072541237,50,114.0,114.0,0.27110400795936584,52.58341979980469,0.2271268367767334,50000,30.879261016845703,-157.12399816643813,77.26076986741322,-0.038303863257169724,0.42151933908462524,435.5701754385965,0.0,0.7653860449790955,-66.84913635253906,0.014175701821503062,647.1589667797089,105.69355773925781,-992.200062204575,-892.656316338446,0.21430157124996185,0.9025219082832336,51.92518997192383,1.0,50.0,-0.7423660755157471,-0.6842229962348938
1.0529340505599976,-1262.6645040457063,-61.72221755981445,0.01914137974381447,51,118.0,118.0,0.3177700340747833,54.11069869995117,0.37332361936569214,51000,17.09393882751465,-557.2628735780401,77.45604803827489,-0.036235544830560684,0.4212664067745209,431.40677966101697,0.0,0.8640683889389038,-136.73829650878906,0.014175701821503062,658.4379308223724,109.56400299072266,-984.8711767022303,-835.4470239983831,0.1745258867740631,0.9030950665473938,54.035369873046875,1.0,51.0,-0.5785786509513855,-0.6839210987091064
0.9015629291534424,-1241.3365464732392,-62.31135177612305,0.018845558166503906,52,136.0,136.0,0.33304381370544434,58.64728927612305,0.304988294839859,52000,34.889381408691406,-153.6107102774206,77.73265171406243,-0.03771090880036354,0.42655837535858154,378.6029411764706,0.0,0.8749656081199646,-63.2390251159668,0.014175701821503062,668.9595537185669,108.40707397460938,-863.2757809456788,-627.4745837367758,0.17275665700435638,0.9025413990020752,57.629295349121094,1.0,52.0,-0.6132453083992004,-0.5917009115219116
0.8922614455223083,-1237.7672670601905,-62.9025993347168,0.01861165650188923,53,142.0,142.0,0.16684181988239288,60.96744155883789,0.26069384813308716,53000,41.66275405883789,-1052.164737581651,77.77240761875402,-0.03905777260661125,0.4310372471809387,372.2535211267606,0.0,0.6874399781227112,-155.62843322753906,0.01335415235733134,681.4756238460541,110.87560272216797,-847.1080061149491,-567.693686508086,0.2551788091659546,0.9020544290542603,61.206085205078125,1.0,53.0,-0.7682496309280396,-0.8249192237854004
1.6967976093292236,-1242.8533361665327,-62.89569091796875,0.01840832829475403,54,156.0,156.0,0.23717114329338074,62.30459213256836,0.32402732968330383,54000,34.82465744018555,-1512.4149988026813,77.6866713409861,-0.04293173924088478,0.4337330460548401,345.8525641025641,0.0,1.3337994813919067,-141.4183349609375,0.012833077932624282,695.0999324321747,109.58528137207031,-784.1354582642238,-457.0923063979556,0.1966450810432434,0.9009543657302856,61.949913024902344,1.0,54.0,-0.6832021474838257,-0.7581953406333923
