total/episodes,param_noise_stddev,eval/episodes,rollout/episode_steps,rollout/return,train/loss_critic,train/loss_actor,reference_actor_Q_std,ret_rms_mean,reference_Q_mean,reference_Q_std,total/epochs,rollout/Q_mean,reference_perturbed_action_mean,train/param_noise_distance,eval/Q,total/steps,ret_rms_std,rollout/episodes,total/steps_per_second,obs_rms_std,reference_actor_Q_mean,reference_perturbed_action_std,eval/return_history,rollout/actions_mean,eval/return,reference_action_mean,rollout/return_history,total/duration,rollout/actions_std,obs_rms_mean,reference_action_std
6353.0,0.01185113216358652,282.0,44.386903824964584,-102.8810676861911,57.91349792480469,145.3568878173828,109.81333923339844,0.0,-178.8227996826172,109.41072082519531,282,-125.56629943847656,-0.055462390184402466,0.21574458479881287,-19.62383270263672,282000,1.0,6353.0,102.5185529551452,0.6221688985824585,-177.1591796875,0.9625298380851746,-80.08088179726663,0.16127794981002808,-29.184893703727102,-0.07527099549770355,-44.103037775296904,2750.7216193675995,0.92950838804245,0.02307940647006035,0.9614322781562805
6408.0,0.01208933992007461,283.0,44.16276529338327,-102.37278118615029,76.65240478515625,147.44436645507812,109.32160186767578,0.0,-178.5929718017578,108.86727142333984,283,-125.29084014892578,-0.1130639985203743,0.2095562219619751,-27.95035171508789,283000,1.0,6408.0,102.52319217118709,0.6227157115936279,-176.7690887451172,0.9623063206672668,-80.21038011963157,0.16108927130699158,-30.860151565367097,-0.10981697589159012,-48.86099034402484,2760.3510386943817,0.9295839667320251,0.023102765902876854,0.9587423801422119
6453.0,0.01185113216358652,284.0,44.00991786765845,-101.97255825445725,85.71265411376953,146.7640380859375,109.98011779785156,0.0,-179.93016052246094,109.33895111083984,284,-125.0527572631836,-0.13317802548408508,0.22723998129367828,-15.56502628326416,284000,1.0,6453.0,102.53161325687816,0.6232273578643799,-178.1414794921875,0.9409003257751465,-79.97484717065716,0.16089335083961487,-21.74405128097924,-0.08683638274669647,-44.25495405640465,2769.8774161338806,0.9296588897705078,0.023156210780143738,0.9479489922523499
6510.0,0.011388705069074755,285.0,43.768202764976955,-101.39668574673227,60.9356803894043,142.43798828125,110.24925231933594,0.0,-180.24546813964844,109.61285400390625,285,-124.72286224365234,0.03416523337364197,0.2157437652349472,-29.342144012451172,285000,1.0,6510.0,102.53717536559621,0.6236284971237183,-177.6983642578125,0.9704070091247559,-80.09964579740331,0.1608506590127945,-41.09664504452008,0.027708500623703003,-40.25970544997495,2779.479725122452,0.9296848773956299,0.023180661723017693,0.9727352857589722
6515.0,0.01208933992007461,286.0,43.89577897160399,-101.74554142825039,81.13019561767578,144.41273498535156,109.43944549560547,0.0,-178.85302734375,109.7490234375,286,-125.11824035644531,-0.028951451182365417,0.22589224576950073,-18.370649337768555,286000,1.0,6515.0,102.5456663073691,0.6241244673728943,-176.37936401367188,0.9570302963256836,-80.18687090148809,0.16050690412521362,-29.587223604325125,-0.026444561779499054,-66.85962844789188,2789.001332759857,0.9298402667045593,0.02312833070755005,0.9612976908683777
6579.0,0.012332335652468109,287.0,43.61817905456756,-101.05262868397182,42.540523529052734,146.21646118164062,109.68636322021484,0.0,-177.9218292236328,109.41986846923828,287,-124.74394226074219,0.04949262738227844,0.19187088310718536,-17.986825942993164,287000,1.0,6579.0,102.54909567197029,0.6246780753135681,-176.1656494140625,0.9652494788169861,-80.49593065437634,0.16031570732593536,-46.130407953134366,0.06222221255302429,-58.47122449128772,2798.6594920158386,0.9299037456512451,0.023177001625299454,0.9660949110984802
6654.0,0.012580215599082718,288.0,43.27908025247971,-100.18710851507275,75.25132751464844,142.7013397216797,109.78469848632812,0.0,-178.23342895507812,109.58010864257812,288,-124.3694839477539,-0.08956682682037354,0.2580660581588745,-27.970243453979492,288000,1.0,6654.0,102.5492347258483,0.6250842809677124,-176.2840576171875,0.9511334896087646,-80.91512219446992,0.1602664440870285,-81.16811680918423,-0.07754750549793243,-25.68113329601151,2808.4071106910706,0.929941713809967,0.023207318037748337,0.9498265385627747
6693.0,0.012332335652468109,289.0,43.163155535634246,-99.90492020703053,83.91399383544922,142.4443817138672,109.51434326171875,0.0,-178.95834350585938,109.0311050415039,289,-124.23674774169922,0.0243106447160244,0.18802079558372498,-20.232986450195312,289000,1.0,6693.0,102.55304623771268,0.6254792809486389,-176.5130615234375,0.958151638507843,-80.25534091167101,0.1602672040462494,-59.33562122890373,-0.02099302038550377,-34.8150746097854,2818.053783893585,0.9299787878990173,0.02319100871682167,0.9603060483932495
6744.0,0.012332335652468109,290.0,43.0011862396204,-99.5090676644147,126.24542236328125,141.5488739013672,110.16088104248047,0.0,-177.9808807373047,109.57221221923828,290,-124.0761489868164,0.06277421116828918,0.22156155109405518,-27.358314514160156,290000,1.0,6744.0,102.5587530132416,0.6259066462516785,-175.6002655029297,0.9597504138946533,-80.40491882177112,0.16030560433864594,-33.5390597010667,0.05948801338672638,-47.066175441373055,2827.647484779358,0.9300172328948975,0.023204773664474487,0.9614051580429077
6807.0,0.012332335652468109,291.0,42.7498163655061,-98.86663207357616,112.3397445678711,139.7515869140625,108.95942687988281,0.0,-177.65847778320312,108.4222412109375,291,-123.71084594726562,0.12042343616485596,0.1887582242488861,-13.631927490234375,291000,1.0,6807.0,102.56388329818812,0.6263682842254639,-175.42572021484375,0.9593913555145264,-80.32734209178656,0.1603110283613205,-19.605040576043496,0.12087763845920563,-28.489580977418587,2837.256065607071,0.9300441741943359,0.02324492484331131,0.9568102359771729
6864.0,0.011388705069074755,292.0,42.54079254079254,-98.36617661237828,50.563194274902344,140.63555908203125,108.38367462158203,0.0,-177.57101440429688,108.30670928955078,292,-123.35610961914062,0.10831387341022491,0.16153492033481598,-17.0261287689209,292000,1.0,6864.0,102.56873160596629,0.6267486214637756,-175.9422607421875,0.9536181092262268,-80.40485101113501,0.1603013277053833,-33.43870024195063,0.08615758270025253,-33.1557395195949,2846.871511697769,0.9300742149353027,0.023244092240929604,0.9554485082626343
6908.0,0.01185113216358652,293.0,42.4144470179502,-98.0300692640745,80.64657592773438,137.7354278564453,108.380859375,0.0,-177.54257202148438,108.1373062133789,293,-123.18787384033203,-0.043219178915023804,0.19766095280647278,-20.00200653076172,293000,1.0,6908.0,102.57577254118483,0.6272327899932861,-175.67047119140625,0.9584357142448425,-80.2380674419858,0.16008545458316803,-23.17935446537101,-0.02787233330309391,-41.92540406665339,2856.424989461899,0.9301478266716003,0.02326761931180954,0.958993673324585
6974.0,0.01185113216358652,294.0,42.15629480929165,-97.36977059230335,80.53043365478516,139.95643615722656,107.37553405761719,0.0,-175.20709228515625,107.08567810058594,294,-122.83024597167969,0.0708686038851738,0.18650755286216736,-15.601122856140137,294000,1.0,6974.0,102.57982889934325,0.6277449131011963,-173.0618133544922,0.9698340892791748,-80.08002000407387,0.15992726385593414,-23.85024984082317,0.10786256194114685,-35.49351436859643,2866.06054186821,0.9301938414573669,0.023305196315050125,0.966174304485321
7036.0,0.013091022799070031,295.0,41.914013644115975,-96.75617849275584,60.10881423950195,141.59474182128906,107.68748474121094,0.0,-175.81640625,107.32978820800781,295,-122.52161407470703,0.16434894502162933,0.21176810562610626,-15.529839515686035,295000,1.0,7036.0,102.58507354338319,0.6281889081001282,-174.33541870117188,0.9523014426231384,-79.90443354630311,0.15977460145950317,-35.52002424372333,0.14811858534812927,-28.23608684737885,2875.6620218753815,0.9302668571472168,0.02333751693367958,0.9586297869682312
7089.0,0.012332335652468109,296.0,41.75412611087601,-96.39685195363819,69.90118408203125,141.31610107421875,108.96444702148438,0.0,-175.9269561767578,108.62339782714844,296,-122.32560729980469,0.07089105248451233,0.1893051713705063,-12.028510093688965,296000,1.0,7089.0,102.59198689550418,0.6286782026290894,-174.2092742919922,0.9646437764167786,-79.55762723852907,0.1596224457025528,-18.188383167752214,0.07157553732395172,-39.50494806990809,2885.2155900001526,0.9303577542304993,0.023322030901908875,0.9649150967597961
7170.0,0.012580215599082718,297.0,41.420781032078104,-95.60578572421397,70.71736907958984,139.07041931152344,108.69792175292969,0.0,-176.27340698242188,108.50765228271484,297,-121.96611785888672,0.09811430424451828,0.16196534037590027,-15.304207801818848,297000,1.0,7170.0,102.59562934759177,0.6291410326957703,-174.4078826904297,0.964408814907074,-79.60643484892921,0.1595889925956726,-40.95361819638021,0.0680830255150795,-26.61759922899962,2894.860160112381,0.930426299571991,0.023346152156591415,0.9654938578605652
7236.0,0.01208933992007461,298.0,41.18269762299613,-95.03553493368743,96.50062561035156,135.9882049560547,108.26277160644531,0.0,-174.07156372070312,107.99718475341797,298,-121.61759948730469,0.0809556096792221,0.18969930708408356,-15.717120170593262,298000,1.0,7236.0,102.59921329035114,0.6295377016067505,-171.76541137695312,0.9678255915641785,-79.43213989621884,0.15945659577846527,-29.870677765384034,0.10059650987386703,-30.040380906087957,2904.505701780319,0.930503249168396,0.02337457239627838,0.9720892310142517
7309.0,0.01208933992007461,299.0,40.902996305924205,-94.37057395329857,81.71124267578125,133.18397521972656,108.05824279785156,0.0,-173.3377227783203,107.9638442993164,299,-121.26790618896484,0.12307054549455643,0.2340898960828781,-20.172077178955078,299000,1.0,7309.0,102.6016812552563,0.6299071311950684,-171.8298797607422,0.963993489742279,-79.75410531016607,0.15940409898757935,-54.63756136391716,0.15944591164588928,-30.018093484054667,2914.1822662353516,0.930546760559082,0.02340514026582241,0.9549548029899597
7371.0,0.012580215599082718,300.0,40.69976936643603,-93.88051328149066,63.717369079589844,135.5306396484375,107.34025573730469,0.0,-171.24557495117188,107.50907897949219,300,-120.94821166992188,0.15971340239048004,0.23114705085754395,-14.90980052947998,300000,1.0,7371.0,102.6047582409155,0.63019859790802,-168.99252319335938,0.9510679841041565,-79.7386853369252,0.1595226675271988,-36.46485172617958,0.14674454927444458,-31.617489504055378,2923.8410103321075,0.9305514693260193,0.023439502343535423,0.9514394998550415
7400.0,0.012833077932624282,301.0,40.674324324324324,-93.83261242540988,57.758914947509766,132.69573974609375,106.45001983642578,0.0,-170.8894500732422,106.28770446777344,301,-120.9443359375,0.07874038815498352,0.25471577048301697,-43.60783004760742,301000,1.0,7400.0,102.61076192373099,0.6305887699127197,-168.93495178222656,0.9734233617782593,-79.79739361120195,0.15936580300331116,-35.81197929900582,0.06169629096984863,-48.18934050276497,2933.4155049324036,0.9306363463401794,0.023441970348358154,0.9741208553314209
7464.0,0.012332335652468109,302.0,40.46007502679529,-93.31118249071949,59.50349044799805,134.7716522216797,106.3830337524414,0.0,-171.14208984375,105.99950408935547,302,-120.59798431396484,0.043347448110580444,0.1888342648744583,-17.719966888427734,302000,1.0,7464.0,102.61372394406585,0.6307764649391174,-168.64260864257812,0.9618138074874878,-80.03367938026754,0.15930181741714478,-42.75848953599224,0.05150935798883438,-48.2739582497452,2943.0761148929596,0.930665910243988,0.023441746830940247,0.9626864194869995
7520.0,0.011388705069074755,303.0,40.28909574468085,-92.86876215394857,60.99973678588867,132.05445861816406,105.95320892333984,0.0,-170.0303192138672,105.93409729003906,303,-120.25658416748047,0.025159187614917755,0.17287209630012512,-17.46695327758789,303000,1.0,7520.0,102.61875815419093,0.6309233903884888,-168.28378295898438,0.9679785370826721,-80.23142456914192,0.1593501716852188,-35.431518938593136,0.02856983244419098,-34.32068253378663,2952.6765422821045,0.9306638836860657,0.023443613201379776,0.964866578578949
7573.0,0.01161761804096316,304.0,40.137594084246665,-92.47548610171054,66.65780639648438,132.35179138183594,104.91990661621094,0.0,-171.09439086914062,104.78287506103516,304,-119.9233169555664,0.04788234084844589,0.24048201739788055,-15.0910005569458,304000,1.0,7573.0,102.62314805137308,0.631115198135376,-168.71914672851562,0.9595445394515991,-80.13235284645616,0.15951359272003174,-24.46838812691508,0.019752874970436096,-35.20662902383787,2962.294626235962,0.9306396842002869,0.02344544045627117,0.9630905985832214
7647.0,0.01185113216358652,305.0,39.88479142147247,-91.85743255361932,87.4377670288086,132.39141845703125,103.62179565429688,0.0,-169.37350463867188,103.36691284179688,305,-119.58343505859375,-0.02847936749458313,0.16255077719688416,-20.382579803466797,305000,1.0,7647.0,102.6255948277167,0.6314249634742737,-167.44638061523438,0.964826762676239,-80.25638581514606,0.15947739779949188,-38.80208245711673,-0.02618023008108139,-29.48612687683105,2971.9681577682495,0.9306433200836182,0.02344738319516182,0.9652858376502991
7709.0,0.01161761804096316,306.0,39.69243741081852,-91.40730010109428,51.33651351928711,133.15147399902344,102.86924743652344,0.0,-168.7305908203125,102.80931091308594,306,-119.25419616699219,0.018369510769844055,0.1755695641040802,-19.17292594909668,306000,1.0,7709.0,102.62647064574793,0.6317753195762634,-165.9932403564453,0.9650432467460632,-80.40938654728919,0.15938274562358856,-49.30627822337515,0.012232080101966858,-31.70635065180402,2981.686869621277,0.9306743144989014,0.02346058189868927,0.9607166051864624
7775.0,0.012332335652468109,307.0,39.483472668810286,-90.93202661609524,70.35153198242188,130.17181396484375,103.11551666259766,0.0,-167.27835083007812,103.19656372070312,307,-118.92483520507812,0.013526171445846558,0.17536889016628265,-18.883956909179688,307000,1.0,7775.0,102.62924122166841,0.6320516467094421,-164.74501037597656,0.9583271145820618,-80.6875704713215,0.15957295894622803,-47.74520716609315,0.034875087440013885,-37.99586063184458,2991.350187778473,0.9306559562683105,0.02345818467438221,0.9566250443458557
7840.0,0.01161761804096316,308.0,39.282908163265304,-90.42883566890005,65.89289093017578,131.2113494873047,102.4654769897461,0.0,-168.02737426757812,102.240966796875,308,-118.5983657836914,-0.0362025648355484,0.1861272007226944,-18.136110305786133,308000,1.0,7840.0,102.63331916905055,0.6323192715644836,-165.85560607910156,0.9673795700073242,-80.81176297251571,0.15971213579177856,-33.07460705220574,-0.04462249577045441,-31.00653971131759,3000.9747564792633,0.9306392669677734,0.023489022627472878,0.9691071510314941
7895.0,0.01185113216358652,309.0,39.12324255858138,-90.03218822365984,48.98762130737305,129.96536254882812,101.26142883300781,0.0,-166.7672882080078,101.24332427978516,309,-118.33641052246094,-0.04485081136226654,0.19698069989681244,-15.399492263793945,309000,1.0,7895.0,102.63749782621309,0.6325211524963379,-163.99789428710938,0.9641091823577881,-80.60823388247718,0.1596006453037262,-20.19925993661188,-0.08281353116035461,-31.37418856751322,3010.595606327057,0.9306715130805969,0.023483779281377792,0.9642576575279236
7932.0,0.01208933992007461,310.0,39.082072617246595,-89.96632884482143,62.911746978759766,123.86072540283203,100.55078887939453,0.0,-165.317138671875,100.54705810546875,310,-118.26644134521484,-0.04785960167646408,0.16951176524162292,-15.904646873474121,310000,1.0,7932.0,102.64263161693164,0.6327245831489563,-162.86647033691406,0.9671536087989807,-80.51153964697332,0.15951776504516602,-36.00171036110098,-0.04955705627799034,-48.905055094750736,3020.187568426132,0.9307181239128113,0.023453688248991966,0.9684650897979736
8008.0,0.012332335652468109,311.0,38.83503996003996,-89.35671863843831,95.85013580322266,122.63253784179688,99.50493621826172,0.0,-163.08950805664062,99.4378433227539,311,-117.9405517578125,-0.10659860074520111,0.15143883228302002,-18.361181259155273,311000,1.0,8008.0,102.64589349580247,0.6330046653747559,-160.6090087890625,0.9640766382217407,-80.55886180732948,0.1593860536813736,-24.68413483378102,-0.10021008551120758,-29.925971334796905,3029.8338239192963,0.9307431578636169,0.02344975620508194,0.9663645029067993
8077.0,0.01185113216358652,312.0,38.62696545747183,-88.82320523098727,78.36221313476562,122.45838165283203,98.97930908203125,0.0,-162.44114685058594,98.30560302734375,312,-117.61883544921875,-0.0981689840555191,0.22850729525089264,-18.744853973388672,312000,1.0,8077.0,102.64674088492802,0.6333434581756592,-160.44493103027344,0.9714449048042297,-75.55508879708549,0.15928411483764648,-47.65539504011859,-0.0857711210846901,-27.069226302792416,3039.550961971283,0.9307657480239868,0.023475047200918198,0.9699981212615967
8144.0,0.01185113216358652,313.0,38.4325884086444,-88.31671689781889,58.223209381103516,124.1650390625,99.08462524414062,0.0,-162.92819213867188,98.6513442993164,313,-117.29486083984375,0.035811372101306915,0.2026357650756836,-14.54601764678955,313000,1.0,8144.0,102.650409862277,0.6336988806724548,-160.91876220703125,0.9588717222213745,-75.68657533880926,0.15927629172801971,-28.54042864936511,0.03088858723640442,-27.036178661847167,3049.184123277664,0.9307787418365479,0.023489197716116905,0.9580997228622437
8212.0,0.012332335652468109,314.0,38.236239649293715,-87.82290127094593,49.9405517578125,123.5246810913086,98.39649200439453,0.0,-163.00958251953125,98.50492095947266,314,-116.97624206542969,-0.0021432042121887207,0.1813168227672577,-14.6120023727417,314000,1.0,8212.0,102.65494983955345,0.6340135335922241,-160.82449340820312,0.9645330309867859,-75.53691391517546,0.15940234065055847,-21.40249690241155,-0.005384355783462524,-28.87108254432659,3058.7906427383423,0.93074631690979,0.023518607020378113,0.9646643996238708
8276.0,0.01208933992007461,315.0,38.06077815369744,-87.38315742822992,76.79080200195312,124.02747344970703,97.48828887939453,0.0,-161.92916870117188,97.46324157714844,315,-116.66950988769531,-0.044882796704769135,0.1788308024406433,-15.208584785461426,315000,1.0,8276.0,102.65911310048728,0.6343339681625366,-159.87820434570312,0.9678236246109009,-64.98964904628374,0.15935364365577698,-26.726501195088826,-0.02549995481967926,-31.64760828996534,3068.4075722694397,0.9307689070701599,0.023545315489172935,0.9689403176307678
8337.0,0.01185113216358652,316.0,37.9020031186278,-86.98482390465668,51.60169982910156,119.59530639648438,97.70465850830078,0.0,-162.15463256835938,97.44097137451172,316,-116.36703491210938,0.08528688549995422,0.1964147686958313,-16.153297424316406,316000,1.0,8337.0,102.66423509073786,0.6346587538719177,-159.90911865234375,0.9625083804130554,-64.9744567333722,0.15928877890110016,-18.531457939293105,0.09225012362003326,-31.868478506896658,3077.994977712631,0.9307810068130493,0.023541932925581932,0.9594491720199585
8367.0,0.01161761804096316,317.0,37.8861001553723,-86.96304697218609,42.722206115722656,121.38102722167969,97.6375961303711,0.0,-160.92552185058594,97.26832580566406,317,-116.40533447265625,0.05530436336994171,0.17087730765342712,-14.739631652832031,317000,1.0,8367.0,102.67063467287672,0.6350281238555908,-159.1871337890625,0.9535055756568909,-65.08951124021348,0.15904957056045532,-26.42685710457109,0.016743946820497513,-46.20561096749651,3087.5430059432983,0.930855929851532,0.023551462218165398,0.9591205716133118
8387.0,0.01208933992007461,318.0,37.914987480624774,-87.05755415868212,83.43118286132812,125.97750854492188,97.3229751586914,0.0,-161.74026489257812,97.0916748046875,318,-116.55223846435547,0.028135832399129868,0.18892407417297363,-16.233963012695312,318000,1.0,8387.0,102.67502155259614,0.6353221535682678,-160.220458984375,0.960837185382843,-65.16284058338474,0.1588648408651352,-24.23039011593604,0.020068984478712082,-65.52994926830038,3097.1505551338196,0.9309446811676025,0.02353280782699585,0.9688818454742432
8452.0,0.01208933992007461,319.0,37.74171793658306,-86.59970977794023,89.2998275756836,123.22537231445312,96.36701202392578,0.0,-161.4375457763672,96.44945526123047,319,-116.24219512939453,-0.020628705620765686,0.18641790747642517,-55.311153411865234,319000,1.0,8452.0,102.67602316733205,0.6355915665626526,-159.36119079589844,0.9662931561470032,-65.59601013335241,0.15893524885177612,-63.99444097368776,-0.013129234313964844,-64.09921366245361,3106.859714269638,0.9309003949165344,0.0235762819647789,0.9651508331298828
8513.0,0.01185113216358652,320.0,37.58862915540937,-86.22179593193263,45.11553192138672,121.96928405761719,97.6667709350586,0.0,-161.578857421875,97.33857727050781,320,-115.93426513671875,-0.0636657327413559,0.216332346200943,-14.282620429992676,320000,1.0,8513.0,102.67821911852809,0.635944128036499,-159.6754150390625,0.9678100347518921,-60.38293792076483,0.15898920595645905,-21.991757065169384,-0.06427378952503204,-30.668698529333756,3116.5324325561523,0.9308789968490601,0.023589827120304108,0.9666562080383301
8560.0,0.012332335652468109,321.0,37.46950934579439,-85.93583827749997,62.094661712646484,122.55574035644531,96.84786987304688,0.0,-160.91696166992188,96.73333740234375,321,-115.80107116699219,-0.0749344676733017,0.1743229776620865,-22.23958969116211,321000,1.0,8560.0,102.68301693373905,0.6363444328308105,-158.45382690429688,0.966347873210907,-60.4991538960742,0.15876270830631256,-30.67295704454521,-0.07025502622127533,-33.12081481270326,3126.125522851944,0.9309402704238892,0.023604901507496834,0.9654394388198853
8600.0,0.01161761804096316,322.0,37.44093023255814,-85.90496349429024,45.523162841796875,121.73377990722656,96.8433837890625,0.0,-161.01429748535156,96.87265014648438,322,-115.73273468017578,-0.03582964092493057,0.21320846676826477,-13.888100624084473,322000,1.0,8600.0,102.68713812517933,0.6366057395935059,-159.0005645751953,0.9651498794555664,-60.38195009442285,0.1584208756685257,-17.294240387033348,-0.05756571888923645,-53.143290682487184,3135.7383785247803,0.9310324192047119,0.023607324808835983,0.9647663235664368
8647.0,0.01161761804096316,323.0,37.352607840869666,-85.6597321326517,77.16500854492188,121.29393768310547,96.80304718017578,0.0,-161.07981872558594,96.88726043701172,323,-115.4801254272461,-0.13787782192230225,0.20988567173480988,-16.688495635986328,323000,1.0,8647.0,102.6891630174496,0.6368218660354614,-159.249755859375,0.9543891549110413,-58.34941360065777,0.15816384553909302,-35.19971905156733,-0.1362554430961609,-53.93595305779288,3145.414671897888,0.9310710430145264,0.02358933351933956,0.9573044180870056
8707.0,0.01185113216358652,324.0,37.20971632020213,-85.29856237982608,72.75292205810547,121.87673950195312,95.83671569824219,0.0,-160.78555297851562,96.0388412475586,324,-115.17740631103516,0.1110861599445343,0.18788088858127594,-14.121915817260742,324000,1.0,8707.0,102.69192267363931,0.6371424794197083,-158.9427490234375,0.9616661071777344,-58.25591846170368,0.15800507366657257,-22.17305786624905,0.08408845216035843,-37.511613173751996,3155.0680088996887,0.9310938119888306,0.023569637909531593,0.9572986960411072
8777.0,0.01161761804096316,325.0,37.02791386578558,-84.82276339130661,63.3900032043457,120.32149505615234,96.78981018066406,0.0,-159.92576599121094,96.86644744873047,325,-114.8718490600586,0.000956803560256958,0.24166344106197357,-11.247574806213379,325000,1.0,8777.0,102.6950999859479,0.6374730467796326,-158.010009765625,0.9675620794296265,-53.05311542922918,0.15808407962322235,-14.382660482151724,0.022808775305747986,-25.777152073176396,3164.707956314087,0.9310942888259888,0.023617377504706383,0.9712843894958496
8862.0,0.011388705069074755,326.0,36.78627849243963,-84.23121990172883,78.2484359741211,118.87782287597656,97.07518005371094,0.0,-160.60079956054688,96.98942565917969,326,-114.56396484375,-0.0296894870698452,0.20704138278961182,-11.764698028564453,326000,1.0,8862.0,102.6973281986997,0.637832522392273,-158.6136474609375,0.9648797512054443,-52.94685495517884,0.1581302285194397,-15.700877962873417,-0.04090490564703941,-22.575512688960472,3174.3766436576843,0.9311058521270752,0.023664729669690132,0.9656853675842285
8934.0,0.01185113216358652,327.0,36.600850682784866,-83.74649224298945,46.68533706665039,119.53886413574219,97.09207153320312,0.0,-160.78482055664062,96.95149230957031,327,-114.25751495361328,0.0013880431652069092,0.18458452820777893,-15.134756088256836,327000,1.0,8934.0,102.69953010587105,0.6382003426551819,-159.17388916015625,0.96531081199646,-52.94314306819713,0.1581905037164688,-24.086387824656274,0.0318923257291317,-23.707990721570177,3184.0457270145416,0.9311060309410095,0.02371678315103054,0.9629496335983276
9011.0,0.011388705069074755,328.0,36.39940073243813,-83.24595699742473,69.87715911865234,122.00509643554688,96.86687469482422,0.0,-160.38174438476562,96.78158569335938,328,-113.95641326904297,-0.02779287099838257,0.22319521009922028,-20.657207489013672,328000,1.0,9011.0,102.70153748802974,0.6385437846183777,-158.5479736328125,0.9654881358146667,-52.33925140627984,0.15822629630565643,-30.851311793432757,-0.047967612743377686,-24.153259616239914,3193.720444917679,0.9311222434043884,0.023727456107735634,0.9688109755516052
9079.0,0.012580215599082718,329.0,36.23559863421082,-82.82518603789197,94.13288116455078,115.26004791259766,96.8072509765625,0.0,-160.01907348632812,97.1056137084961,329,-113.65335083007812,0.006837852299213409,0.18647681176662445,-14.466710090637207,329000,1.0,9079.0,102.70372853623036,0.6388279795646667,-158.57568359375,0.9632295966148376,-52.35003705650952,0.15836504101753235,-23.577094842612986,0.025149472057819366,-26.28094898252634,3203.389055967331,0.9311149716377258,0.02375727705657482,0.9622913002967834
9161.0,0.01208933992007461,330.0,36.0211767274315,-82.28561200683824,72.2620620727539,116.1347885131836,97.68231201171875,0.0,-159.47091674804688,97.49163055419922,330,-113.34904479980469,-0.035978011786937714,0.15056782960891724,-10.48408031463623,330000,1.0,9161.0,102.7062105031808,0.6391300559043884,-157.65704345703125,0.9590550661087036,-52.309281014585004,0.15858891606330872,-19.62163625303294,-0.05808202922344208,-23.770385414352756,3213.048153400421,0.9310949444770813,0.023799745365977287,0.9563809633255005
9239.0,0.01185113216358652,331.0,35.82584695313346,-81.76775094735154,57.816280364990234,118.84357452392578,96.31826782226562,0.0,-159.15780639648438,96.5457534790039,331,-113.04937744140625,-0.05683068186044693,0.18134410679340363,-11.614609718322754,331000,1.0,9239.0,102.70636085459526,0.6394084692001343,-156.87367248535156,0.9578545689582825,-46.92388201023865,0.15861928462982178,-13.29519054744893,-0.06708309799432755,-21.581465297894123,3222.7799451351166,0.9310933351516724,0.023848116397857666,0.9574806690216064
9304.0,0.01208933992007461,332.0,35.682824591573514,-81.3836738858999,45.64268112182617,115.45972442626953,96.1806640625,0.0,-157.81631469726562,96.50881958007812,332,-112.75709533691406,-0.04878067970275879,0.19416755437850952,-9.753326416015625,332000,1.0,9304.0,102.71049221250271,0.6397167444229126,-156.02212524414062,0.9591715931892395,-46.79738835296063,0.15865004062652588,-13.57570005291318,-0.026143446564674377,-24.09204018920548,3232.386417865753,0.9311104416847229,0.023855846375226974,0.9613156914710999
9378.0,0.01185113216358652,333.0,35.507784175730436,-80.90233369466962,76.17286682128906,110.65802001953125,95.95797729492188,0.0,-157.63833618164062,95.88157653808594,333,-112.4574203491211,-0.055632248520851135,0.2410430908203125,-10.353531837463379,333000,1.0,9378.0,102.71305651435067,0.6400161385536194,-155.34390258789062,0.955133855342865,-46.69859578763024,0.1584993302822113,-13.454281304470303,-0.059524498879909515,-24.101266722761526,3242.041579723358,0.9311406016349792,0.023883765563368797,0.9601686596870422
9444.0,0.01208933992007461,334.0,35.36446421008048,-80.50501417053644,79.39391326904297,114.8472671508789,94.69084930419922,0.0,-155.42498779296875,94.61125183105469,334,-112.16349792480469,-0.11944936215877533,0.19552916288375854,-10.752706527709961,334000,1.0,9444.0,102.71434071674246,0.6402795910835266,-153.2801055908203,0.9524357914924622,-46.636471971502885,0.15835855901241302,-14.976542169850365,-0.12072041630744934,-22.953016334032995,3251.7367844581604,0.9311488270759583,0.023895103484392166,0.9528196454048157
9490.0,0.01208933992007461,335.0,35.30010537407798,-80.32475288326633,43.81703567504883,114.96188354492188,93.7433090209961,0.0,-155.09173583984375,93.50528717041016,335,-111.88988494873047,-0.002470552921295166,0.25610244274139404,-17.25688362121582,335000,1.0,9490.0,102.71675109689664,0.6403953433036804,-152.99049377441406,0.9533166885375977,-46.571170163353464,0.15837456285953522,-28.605138630305863,-0.02192831039428711,-33.63460322271215,3261.395988702774,0.9311436414718628,0.023893244564533234,0.9638298749923706
9560.0,0.01185113216358652,336.0,35.144769874476985,-79.92773718392309,54.31680679321289,116.08419799804688,94.35501861572266,0.0,-154.26931762695312,93.99720764160156,336,-111.60565185546875,0.01697317138314247,0.1980067789554596,-12.48819637298584,336000,1.0,9560.0,102.71828584793761,0.640602171421051,-152.7900848388672,0.9654836058616638,-46.31728689255925,0.15846385061740875,-23.09069429479461,0.01898375153541565,-28.04924828011581,3271.0826239585876,0.9311442971229553,0.02391747385263443,0.9680320620536804
