reference_Q_mean,train/loss_actor,ret_rms_std,reference_actor_Q_mean,rollout/actions_std,total/steps_per_second,obs_rms_mean,eval/Q,rollout/Q_mean,eval/episodes,rollout/actions_mean,reference_perturbed_action_mean,total/epochs,total/episodes,rollout/episode_steps,total/duration,rollout/episodes,rollout/return,total/steps,reference_action_mean,reference_action_std,eval/return_history,param_noise_stddev,reference_Q_std,rollout/return_history,obs_rms_std,reference_perturbed_action_std,ret_rms_mean,reference_actor_Q_std,train/loss_critic,train/param_noise_distance,eval/return
-99.52161407470703,94.4978256225586,1.0,-98.73767852783203,0.8600779175758362,74.06219035210441,0.021244408562779427,-98.86062622070312,-45.76902389526367,31.0,-0.23381376266479492,0.3830983638763428,31,45.0,688.0888888888888,418.56715083122253,45.0,-1502.7093642285504,31000,0.3657192289829254,0.9262735247612,-1881.0997235950604,0.00896935834762211,7.231513500213623,-1502.7093642285504,0.32205599546432495,0.9172998070716858,0.0,7.437015533447266,9.522098541259766,0.2244996726512909,-767.0847442000878
-104.9244384765625,99.8490219116211,1.0,-105.2612533569336,0.8689500689506531,74.4554780044413,0.021702487021684647,-108.83010864257812,-47.51531982421875,32.0,-0.21323463320732117,0.3689775764942169,32,52.0,607.5384615384615,429.7870466709137,52.0,-1337.8612001333365,32000,0.34842872619628906,0.9326484799385071,-1851.1024058113067,0.00795985011672278,8.035504341125488,-1337.8612001333365,0.3328474462032318,0.9234642386436462,0.0,8.279629707336426,16.8514461517334,0.186971053481102,-921.1855545149444
-112.57674407958984,107.06484985351562,1.0,-110.96652221679688,0.876059353351593,74.70656090659283,0.021830709651112556,-91.10719299316406,-49.56493377685547,33.0,-0.19600386917591095,0.06795547902584076,33,56.0,588.125,441.7282712459564,56.0,-1314.7206588221784,33000,-0.037808626890182495,0.9406777024269104,-1829.0603954612345,0.00735078803626736,7.957699775695801,-1314.7206588221784,0.34091517329216003,0.9390745162963867,0.0,7.586983680725098,29.610857009887695,0.14667657017707825,-1123.716064258926
-110.72702026367188,107.3486099243164,1.0,-109.37138366699219,0.8781340718269348,74.57293633051002,0.021542131900787354,-82.52006530761719,-50.76289367675781,34.0,-0.19041720032691956,-0.05791252851486206,34,58.0,570.1896551724138,455.9294788837433,58.0,-1274.5480707587951,34000,-0.1343330442905426,0.982354998588562,-1850.7904231997857,0.008619377074687717,4.3939714431762695,-1274.5480707587951,0.34444156289100647,0.9370288848876953,0.0,4.274216175079346,14.255887031555176,0.13818217813968658,-2567.881338571972
-111.37553405761719,111.15457153320312,1.0,-110.82688903808594,0.8810830116271973,74.36357247350388,0.021234987303614616,-89.65022277832031,-51.88531494140625,35.0,-0.1895989626646042,-0.11471176147460938,35,59.0,577.4745762711865,470.660551071167,59.0,-1292.2026920062779,35000,-0.13427749276161194,0.9866607785224915,-1881.871208725241,0.010517278057089798,4.157073020935059,-1292.2026920062779,0.3453517556190491,0.9843940734863281,0.0,4.418540954589844,23.158891677856445,0.1408189982175827,-2938.617916590728
-115.9293441772461,117.02569580078125,1.0,-115.96735382080078,0.8838421702384949,74.47247041410905,0.021169036626815796,-105.78511047363281,-53.28486251831055,36.0,-0.18975362181663513,-0.1295137107372284,36,60.0,584.5166666666667,483.40010476112366,60.0,-1317.392449674233,36000,-0.13614442944526672,0.9839069843292236,-1878.288864353652,0.01185113216358652,3.435509204864502,-1317.392449674233,0.3451991081237793,0.9843353629112244,0.0,3.5609960556030273,21.023649215698242,0.17695683240890503,-1752.9068113480294
-121.89623260498047,122.50753021240234,1.0,-121.66891479492188,0.8864034414291382,75.02151967599376,0.021268120035529137,-116.50788879394531,-54.83852005004883,37.0,-0.1902976632118225,-0.12868544459342957,37,61.0,591.327868852459,493.19182229042053,61.0,-1343.9936707122433,37000,-0.4111038148403168,0.9066925644874573,-1830.3811011041685,0.012332335652468109,3.5414516925811768,-1343.9936707122433,0.3442355692386627,0.9842907190322876,0.0,3.5092833042144775,25.345731735229492,0.23358990252017975,-105.70162412276719
-125.49070739746094,125.96110534667969,1.0,-125.39189910888672,0.8878992795944214,75.28993432914046,0.021021338179707527,-121.3870620727539,-56.54207229614258,38.0,-0.19491519033908844,-0.39674705266952515,38,66.0,565.9848484848485,504.7155418395996,66.0,-1301.5643341276998,38000,-0.4046657383441925,0.9022435545921326,-1810.6675793375298,0.01185113216358652,3.1646134853363037,-1301.5643341276998,0.34603142738342285,0.9131259918212891,0.0,3.3039746284484863,24.926734924316406,0.23385420441627502,-1081.2672739718985
-128.3772430419922,124.98782348632812,1.0,-128.12542724609375,0.8898261189460754,75.3561563449547,0.020505473017692566,-128.3081817626953,-58.3380012512207,39.0,-0.19422601163387299,0.1786099225282669,39,68.0,567.3088235294117,517.5423202514648,68.0,-1314.7710138748105,39000,0.18973606824874878,0.9777768850326538,-1812.0330431818797,0.010728675346037303,3.3605897426605225,-1314.7710138748105,0.3500805199146271,0.9650470018386841,0.0,3.4689157009124756,23.78524398803711,0.2162618339061737,-1863.9206692671773
-132.6053466796875,123.22900390625,1.0,-132.16334533691406,0.8935285210609436,75.55518155389058,0.020389271900057793,-135.2529754638672,-60.17388916015625,40.0,-0.18640533089637756,0.22589412331581116,40,70.0,565.8857142857142,529.4143853187561,70.0,-1320.1530606231368,40000,0.19211015105247498,0.9791024923324585,-1799.7156567693278,0.009521154623962158,4.353240966796875,-1320.1530606231368,0.3555722236633301,0.9687686562538147,0.0,5.169068336486816,23.300426483154297,0.3121815621852875,-1319.3375866797974
-136.68177795410156,126.75550079345703,1.0,-136.87535095214844,0.897197425365448,75.48039058510223,0.020239144563674927,-141.62838745117188,-62.082489013671875,41.0,-0.17903874814510345,0.18816328048706055,41,71.0,572.0,543.187438249588,71.0,-1344.5732523814183,41000,0.19208978116512299,0.9793338775634766,-1815.065480918638,0.008119843104068908,5.7347846031188965,-1344.5732523814183,0.3617766201496124,0.9798195362091064,0.0,6.262121677398682,34.849639892578125,0.19740448892116547,-2429.058446891052
-144.1377716064453,128.27537536621094,1.0,-145.2320556640625,0.9001523852348328,75.52487417221106,0.019802449271082878,-149.57907104492188,-64.05194854736328,42.0,-0.17459265887737274,-0.025574445724487305,42,75.0,557.76,556.1081757545471,75.0,-1322.4064079441566,42000,-0.04821038246154785,0.9786767363548279,-1815.8858323468219,0.00678832942351661,7.055903434753418,-1322.4064079441566,0.36824142932891846,0.994799017906189,0.0,7.991419792175293,38.243019104003906,0.17533905804157257,-1849.520240902369
-143.57870483398438,113.1117935180664,1.0,-143.18563842773438,0.9019219875335693,75.56633666052745,0.0192364864051342,-141.5756072998047,-66.03795623779297,43.0,-0.17549295723438263,-0.38835129141807556,43,76.0,563.578947368421,569.0364506244659,76.0,-1344.5599832043372,43000,-0.39380234479904175,0.9178527593612671,-1816.4882547550042,0.007205948471980551,10.442770957946777,-1344.5599832043372,0.37634336948394775,0.9182180762290955,0.0,11.508331298828125,40.7519645690918,0.16530293226242065,-1841.789995898652
-144.32102966308594,115.40823364257812,1.0,-145.00009155273438,0.9026899337768555,75.73458070301622,0.018821094185113907,-148.10595703125,-67.81316375732422,44.0,-0.18124626576900482,-0.3949632942676544,44,78.0,562.6666666666666,580.9763464927673,78.0,-1350.504946710161,44000,-0.4002358317375183,0.913663387298584,-1804.5561682536581,0.006924774844929294,11.48104190826416,-1350.504946710161,0.3799435794353485,0.917312502861023,0.0,11.872438430786133,72.9544448852539,0.1767372339963913,-1291.4764486957897
-145.261962890625,120.11447143554688,1.0,-145.42218017578125,0.9033982753753662,75.85681681635432,0.01823723502457142,-147.46414184570312,-69.71135711669922,45.0,-0.18682488799095154,-0.6324877142906189,45,80.0,561.45,593.2228887081146,80.0,-1355.377523152456,45000,-0.6424381732940674,0.7657394409179688,-1798.9774510614059,0.007063962819312372,9.670339584350586,-1355.377523152456,0.3832719624042511,0.773880660533905,0.0,9.563813209533691,51.68104934692383,0.18735365569591522,-1553.5138946023067
-151.7242431640625,128.6166534423828,1.0,-152.0174560546875,0.9030579924583435,76.16330081132065,0.017640957608819008,-151.99810791015625,-71.51441192626953,46.0,-0.19682468473911285,-0.6405235528945923,46,82.0,549.8536585365854,603.9654204845428,82.0,-1329.9953998585734,46000,-0.6317461729049683,0.7736873626708984,-1773.4433274654166,0.007205948471980551,7.628007411956787,-1329.9953998585734,0.3847353756427765,0.7673324942588806,0.0,7.548052787780762,36.2728385925293,0.16522440314292908,-624.4077656459016
-156.5198974609375,130.786376953125,1.0,-156.43438720703125,0.9027299880981445,76.45117007198466,0.01709446683526039,-163.594970703125,-73.29617309570312,47.0,-0.20586051046848297,-0.6235129833221436,47,92.0,502.17391304347825,614.771493434906,92.0,-1222.4412002077536,47000,-0.4030395746231079,0.9124857187271118,-1749.4799564343,0.00735078803626736,7.256989479064941,-1222.4412002077536,0.38824883103370667,0.7798447012901306,0.0,7.419064998626709,50.9389762878418,0.1869851052761078,-647.1648890029278
-158.8804168701172,133.95997619628906,1.0,-158.66580200195312,0.9031577110290527,76.70421076544322,0.016872072592377663,-162.74432373046875,-75.16343688964844,48.0,-0.21096055209636688,-0.4063514471054077,48,93.0,507.5268817204301,625.7805082798004,93.0,-1241.5560189944729,48000,-0.4019448757171631,0.9147045016288757,-1729.8026433489204,0.008283051950460692,8.898863792419434,-1241.5560189944729,0.3894841969013214,0.9112443923950195,0.0,9.075390815734863,37.96882247924805,0.19752292335033417,-804.9689283360594
-164.49948120117188,133.5603790283203,1.0,-164.5274658203125,0.9037978649139404,77.1044982177603,0.016577526926994324,-114.37689971923828,-76.9483642578125,49.0,-0.21485307812690735,-0.41741907596588135,49,95.0,507.4736842105263,635.5011851787567,95.0,-1247.1573654818314,49000,-0.40187329053878784,0.9149283766746521,-1695.394262502565,0.009149642450409314,9.354748725891113,-1247.1573654818314,0.3905502259731293,0.9077090620994568,0.0,9.5213623046875,42.43617630004883,0.15305180847644806,-43.791981877511105
-168.73828125,138.18960571289062,1.0,-169.42190551757812,0.9040882587432861,77.23556675427668,0.01622648723423481,-174.43356323242188,-78.25301361083984,50.0,-0.21989044547080994,-0.394281268119812,50,97.0,507.44329896907215,647.370144367218,97.0,-1252.5342146316016,50000,-0.40746986865997314,0.9101252555847168,-1686.8393630314554,0.00896935834762211,10.320241928100586,-1252.5342146316016,0.3896596431732178,0.9183825850486755,0.0,9.938037872314453,50.290279388427734,0.20733094215393066,-1267.6492889470887
-173.24978637695312,135.30630493164062,1.0,-173.25326538085938,0.9059986472129822,77.6022350598373,0.016520028933882713,-150.7918701171875,-79.20084381103516,51.0,-0.21780481934547424,-0.1596018373966217,51,100.0,502.4,657.1975660324097,100.0,-1245.749645673996,51000,-0.1812092661857605,0.9825047254562378,-1655.5072327842179,0.008619377074687717,9.709869384765625,-1245.749645673996,0.3879268169403076,0.9852791428565979,0.0,9.859811782836914,55.823692321777344,0.21643668413162231,-88.90072042234823
-176.3535614013672,140.1588592529297,1.0,-176.385498046875,0.9078940153121948,77.81452598062798,0.01666436158120632,-184.7089080810547,-80.5107192993164,52.0,-0.21556290984153748,-0.1957765519618988,52,110.0,468.92727272727274,668.2556931972504,110.0,-1168.7845879459271,52000,-0.1836201399564743,0.9824168682098389,-1637.7357071003403,0.008792626553888941,10.640341758728027,-1173.0325652412894,0.38902369141578674,0.9791259169578552,0.0,11.051764488220215,59.72526931762695,0.17658784985542297,-731.3878972225722
-178.965576171875,143.37879943847656,1.0,-178.767333984375,0.9089052081108093,77.92472161529217,0.016483962535858154,-187.00074768066406,-82.38449096679688,53.0,-0.21683745086193085,-0.400001585483551,53,114.0,462.1929824561403,680.1435911655426,114.0,-1156.9528839763354,53000,-0.38049566745758057,0.9240860342979431,-1630.7924233830581,0.00795985011672278,10.768169403076172,-1135.427827090992,0.3913615345954895,0.9150896072387695,0.0,11.41940975189209,55.25373840332031,0.23378311097621918,-1269.7416700843905
