obs_rms_mean,total/duration,reference_actor_Q_mean,train/loss_actor,reference_perturbed_action_std,eval/return_history,rollout/actions_std,eval/return,eval/Q,train/loss_critic,rollout/episodes,rollout/actions_mean,param_noise_stddev,rollout/episode_steps,reference_Q_mean,ret_rms_mean,reference_actor_Q_std,total/steps_per_second,ret_rms_std,total/steps,rollout/return,train/param_noise_distance,reference_Q_std,total/episodes,rollout/return_history,reference_action_std,rollout/Q_mean,reference_perturbed_action_mean,reference_action_mean,eval/episodes,obs_rms_std,total/epochs
1.639100432395935,162.66264152526855,210.37416076660156,-211.4525146484375,0.7337182760238647,238.94708102144384,0.6692160964012146,287.1551718121856,236.0185546875,49.50437545776367,288.0,0.19193878769874573,0.019106704324195603,41.46875,200.29931640625,0.0,104.19951629638672,73.77231727873964,1.0,12000,204.82511662048123,0.2146064192056656,106.00919342041016,288.0,285.24598448899013,0.7362136840820312,111.3315658569336,0.17261122167110443,0.1972554475069046,12.0,7.5111799240112305,12
1.6618953943252563,176.43163084983826,223.43283081054688,-226.0521240234375,0.7398250102996826,248.64562697134113,0.6740728616714478,365.02817837010883,230.922119140625,66.29629516601562,305.0,0.1946146935224533,0.01695622994987775,42.5672131147541,212.94229125976562,0.0,116.77120971679688,73.68293280168315,1.0,13000,209.49313601358503,0.2094419002532959,117.96824645996094,305.0,283.35250166328785,0.7347535490989685,120.08943176269531,0.1810060292482376,0.22523926198482513,13.0,7.599312782287598,13
1.7040070295333862,190.03097295761108,240.74578857421875,-235.14974975585938,0.7574488520622253,248.7367926148388,0.676142156124115,249.92194598030832,231.6803741455078,75.65025329589844,321.0,0.20326504111289978,0.01695622994987775,43.56386292834891,229.82481384277344,0.0,127.76974487304688,73.6722008107746,1.0,14000,215.1659750606404,0.18668650090694427,129.16639709472656,321.0,285.09784051633466,0.7461446523666382,127.69200897216797,0.19053995609283447,0.21230341494083405,14.0,7.512792587280273,14
1.7217820882797241,203.6737937927246,255.30380249023438,-247.04734802246094,0.7072589993476868,253.39708085772511,0.6789760589599609,318.6411162581336,273.3685302734375,83.83085632324219,341.0,0.207021564245224,0.017297050171870294,43.92375366568915,242.94236755371094,0.0,136.2217254638672,73.64717728617187,1.0,15000,217.1589214529362,0.17801962792873383,137.6180877685547,341.0,284.59638335770546,0.7133164405822754,135.77023315429688,0.22708354890346527,0.15794678032398224,15.0,7.530192852020264,15
1.7442572116851807,217.18740439414978,276.42926025390625,-256.52105712890625,0.7194436192512512,250.72668942677126,0.682178258895874,210.6708179624634,250.54229736328125,98.62928009033203,357.0,0.20695337653160095,0.017297050171870294,44.64705882352941,262.1251525878906,0.0,144.65240478515625,73.66909717730842,1.0,16000,221.2638198228519,0.2135111391544342,145.58973693847656,357.0,293.7429660083285,0.7279998064041138,142.1603240966797,0.10718387365341187,0.08469705283641815,16.0,7.51873254776001,16
1.7452056407928467,230.99435138702393,287.2596435546875,-271.43670654296875,0.7255893349647522,260.244652480524,0.6868680119514465,412.5320613405678,321.8226318359375,153.82737731933594,374.0,0.20069843530654907,0.017999379770019416,45.38770053475936,270.13519287109375,0.0,154.89622497558594,73.59487319894252,1.0,17000,224.61330621919953,0.18489694595336914,156.3848419189453,374.0,300.86626766320893,0.7327809929847717,149.9287109375,0.21564655005931854,0.23573020100593567,17.0,7.5001325607299805,17
1.7624274492263794,244.66959643363953,302.1046142578125,-281.5623474121094,0.7161608934402466,261.5329934847645,0.6908053159713745,283.43479055685395,306.6750183105469,137.2831268310547,390.0,0.19972321391105652,0.017644720880324885,46.05128205128205,284.8685607910156,0.0,161.86669921875,73.56860133981561,1.0,18000,228.17935552324406,0.1990925669670105,165.22018432617188,390.0,294.14798144996905,0.7088043689727783,156.2828369140625,0.19249702990055084,0.20292657613754272,18.0,7.461241245269775,18
1.7796010971069336,258.63134574890137,319.851318359375,-289.5401611328125,0.7256611585617065,272.0023113856905,0.69283127784729,460.4500336023583,335.0168151855469,150.3900146484375,405.0,0.20362478494644165,0.019490749081111935,46.8962962962963,301.3436279296875,0.0,171.1593475341797,73.46363970300267,1.0,19000,232.1676803644784,0.1815609484910965,174.21710205078125,405.0,301.3250406347032,0.7380942702293396,163.25889587402344,0.22388218343257904,0.1986534297466278,19.0,7.448662757873535,19
1.791223406791687,272.378520488739,324.79827880859375,-305.2063903808594,0.7392194271087646,276.14299431954686,0.6968134045600891,354.8159700628173,297.3641052246094,173.09251403808594,419.0,0.20402759313583374,0.018361167303396805,47.52028639618138,305.67669677734375,0.0,180.48008728027344,73.42722900511116,1.0,20000,235.25208203583915,0.18396587669849396,184.1642608642578,419.0,301.3583620982124,0.7471422553062439,169.9610137939453,0.0787421390414238,0.08277779817581177,20.0,7.398454189300537,20
1.7957127094268799,286.1019961833954,335.16796875,-312.081787109375,0.7636733651161194,278.281648982944,0.7000979781150818,321.0547422508863,330.24285888671875,187.6075439453125,434.0,0.20205266773700714,0.018361167303396805,48.37557603686636,313.9941101074219,0.0,186.2932586669922,73.4003966422475,1.0,21000,239.17677380828394,0.20892742276191711,189.54150390625,434.0,315.06453775588716,0.7599700689315796,178.532470703125,0.14147424697875977,0.057008691132068634,21.0,7.397602558135986,21
1.797081470489502,299.83462357521057,346.7864685058594,-308.7843933105469,0.7269855737686157,279.40617748247126,0.702832818031311,303.021275972544,443.08966064453125,222.71798706054688,445.0,0.20258711278438568,0.019106704324195603,49.379775280898876,326.0673522949219,0.0,194.53805541992188,73.37378097857173,1.0,22000,243.3935964860284,0.23202617466449738,196.9782257080078,445.0,330.9631347649426,0.7254403829574585,187.0489044189453,0.1066473051905632,0.09031423181295395,22.0,7.370847702026367,22
1.7962822914123535,313.69431138038635,356.0995178222656,-321.22027587890625,0.7503868341445923,285.3178093052781,0.7045555114746094,415.3737094070296,326.2704162597656,262.7474365234375,459.0,0.20327545702457428,0.019106704324195603,50.10239651416122,336.6680908203125,0.0,203.2877197265625,73.31978670187026,1.0,23000,246.27254269378514,0.19074071943759918,204.4752655029297,459.0,334.6719069176627,0.7552109360694885,194.632568359375,0.13212916254997253,0.08395807445049286,23.0,7.370853424072266,23
1.8013157844543457,327.45439648628235,374.23272705078125,-335.9360046386719,0.7561086416244507,288.71689190055565,0.7072078585624695,366.89579159193806,346.6718444824219,310.81634521484375,474.0,0.20296645164489746,0.019106704324195603,50.57805907172996,352.8489074707031,0.0,210.17518615722656,73.29264855665299,1.0,24000,248.58809218734882,0.19836826622486115,212.8321990966797,474.0,338.2537917082269,0.7534046173095703,200.19508361816406,0.07120303064584732,0.05514802783727646,24.0,7.373238563537598,24
1.8078505992889404,341.373083114624,382.30810546875,-342.04229736328125,0.7632026076316833,296.43318937517813,0.7089536190032959,481.62432876611757,339.62579345703125,324.15887451171875,489.0,0.2039620578289032,0.018730226766195082,51.05521472392638,358.02508544921875,0.0,219.74749755859375,73.2336591154308,1.0,25000,250.80473446183572,0.18388965725898743,222.7075653076172,489.0,339.7281409828993,0.7599246501922607,206.06887817382812,0.13340501487255096,0.08637939393520355,25.0,7.362344741821289,25
1.8192483186721802,355.1873474121094,401.3550109863281,-350.94781494140625,0.7377703785896301,301.68961931715,0.7111874222755432,433.10036786644724,330.09918212890625,354.8106689453125,503.0,0.20489555597305298,0.019490749081111935,51.65606361829026,377.621337890625,0.0,228.83358764648438,73.20080568588853,1.0,26000,253.83446230079429,0.182120218873024,229.27200317382812,503.0,344.55145731614925,0.7451514005661011,211.17620849609375,0.16709725558757782,0.11993817985057831,26.0,7.319045066833496,26
1.823793649673462,369.1663098335266,418.680419921875,-363.3161315917969,0.778166651725769,304.84073685001465,0.7140504121780396,386.76979270449584,384.9904479980469,359.5735168457031,517.0,0.20324255526065826,0.019490749081111935,52.212765957446805,393.14276123046875,0.0,234.7414093017578,73.13776821123112,1.0,27000,256.58096167158675,0.18412306904792786,234.83827209472656,517.0,347.07151683124545,0.7713596224784851,217.25257873535156,0.11162194609642029,0.10415417701005936,27.0,7.3114142417907715,27
1.8262534141540527,383.2561810016632,443.5498962402344,-370.317626953125,0.7671645879745483,305.88139942398476,0.7163577675819397,333.97928892117613,416.82049560546875,480.618408203125,532.0,0.20211881399154663,0.019882513137642284,52.52067669172932,417.0997619628906,0.0,236.92625427246094,73.05818245858502,1.0,28000,257.8143812692846,0.22028976678848267,240.28411865234375,532.0,339.8722457960023,0.7555207014083862,224.86196899414062,0.1369384527206421,0.16747033596038818,28.0,7.320552825927734,28
1.8356921672821045,397.2623131275177,463.955810546875,-383.1517333984375,0.791754961013794,312.45922082511834,0.719121515750885,496.638220056859,399.1063537597656,581.3135375976562,547.0,0.20515887439250946,0.02240411346542305,53.0127970749543,434.4486999511719,0.0,248.8271484375,72.99962528962887,1.0,29000,260.01487426318744,0.1915043294429779,249.94110107421875,547.0,333.28344917631165,0.7788779139518738,229.8633270263672,0.1911529153585434,0.18232375383377075,29.0,7.311535358428955,29
1.846701979637146,410.88059997558594,478.37689208984375,-384.7471008300781,0.7679905295372009,311.9081491927029,0.721440851688385,295.92707185265766,519.7511596679688,537.2662963867188,560.0,0.20871876180171967,0.0211056883401964,53.50535714285714,453.1236877441406,0.0,266.1967468261719,73.01391207514438,1.0,30000,262.4552932462678,0.20357175171375275,265.9918212890625,560.0,335.4792047261056,0.7686548233032227,235.0997772216797,0.19526001811027527,0.17085662484169006,30.0,7.292806625366211,30
1.8505330085754395,424.63601541519165,474.465087890625,-400.0060119628906,0.7984919548034668,313.1085139768723,0.7232226133346558,349.1194575019531,360.945556640625,594.3424072265625,574.0,0.21062761545181274,0.018730226766195082,53.88501742160279,445.73486328125,0.0,278.4131774902344,73.0036993439887,1.0,31000,263.84784996387043,0.21146780252456665,280.9990234375,574.0,336.1791018245825,0.8007365465164185,240.5635986328125,0.11095696687698364,0.11519162356853485,31.0,7.281981945037842,31
1.8584617376327515,438.1573176383972,498.705078125,-409.1940612792969,0.7923219203948975,309.71225696991576,0.7249126434326172,204.4282897542629,634.4157104492188,570.9345703125,588.0,0.21445630490779877,0.019106704324195603,54.37925170068027,467.33233642578125,0.0,280.4967346191406,73.03312922508117,1.0,32000,266.2138464935194,0.19315584003925323,283.7611083984375,588.0,341.60839778545886,0.7832387685775757,246.44839477539062,0.21439388394355774,0.20158527791500092,32.0,7.260705947875977,32
1.8622121810913086,451.8398766517639,489.5327453613281,-423.2137145996094,0.8008756637573242,309.3828805582246,0.7267859578132629,298.84283538410756,409.24945068359375,666.9689331054688,601.0,0.21676219999790192,0.018361167303396805,54.80532445923461,459.8108215332031,0.0,294.9385070800781,73.03472248739419,1.0,33000,268.10375367544026,0.1785142421722412,298.03631591796875,601.0,341.8127017555942,0.7942414879798889,253.21768188476562,0.13549818098545074,0.1675899773836136,33.0,7.236967086791992,33
1.8688501119613647,465.7360963821411,493.9107666015625,-434.6587829589844,0.7926034331321716,311.6427720733733,0.7285977005958557,386.21919207327994,541.4537353515625,804.624267578125,615.0,0.21852755546569824,0.017999379770019416,55.27804878048781,462.842041015625,0.0,303.7002868652344,73.00271605339059,1.0,34000,270.44780421099273,0.2173691689968109,303.9829406738281,615.0,342.87602366912506,0.7870776653289795,259.80767822265625,0.18085485696792603,0.1826552450656891,34.0,7.241854190826416,34
1.8748760223388672,479.6868886947632,506.660888671875,-442.48480224609375,0.7952278256416321,315.7725264230309,0.7302234172821045,456.1841743113895,506.8028259277344,837.5399169921875,629.0,0.220499187707901,0.01695622994987775,55.54054054054054,476.56805419921875,0.0,317.9725036621094,72.96426236546853,1.0,35000,271.57665636377345,0.21678423881530762,320.65264892578125,629.0,344.54477792767796,0.79695725440979,264.92938232421875,0.175788015127182,0.13900527358055115,35.0,7.255512714385986,35
1.8782551288604736,493.8760390281677,519.80517578125,-447.5340881347656,0.8087056875228882,323.87586983099874,0.7316392660140991,607.4928891098729,549.1897583007812,973.4378662109375,642.0,0.2221597284078598,0.017644720880324885,56.021806853582554,488.15460205078125,0.0,326.115966796875,72.8927851426839,1.0,36000,273.6876255305498,0.1957295686006546,326.5043029785156,642.0,353.8727241769409,0.7945241928100586,270.8275146484375,0.15471532940864563,0.1878633052110672,36.0,7.240917682647705,36
1.8865139484405518,507.69636845588684,535.6341552734375,-446.6543884277344,0.7694488763809204,324.45281762235953,0.7330660820007324,345.22293811134654,473.6238098144531,1046.3607177734375,655.0,0.22373363375663757,0.017297050171870294,56.47022900763359,504.00042724609375,0.0,324.4033203125,72.87820496438097,1.0,37000,276.02818602537496,0.20635581016540527,326.3993225097656,655.0,354.1859221293656,0.7604716420173645,275.34747314453125,0.14354932308197021,0.20893916487693787,37.0,7.2156243324279785,37
1.8902860879898071,521.5151147842407,541.51220703125,-457.30621337890625,0.7820643782615662,325.9057723857679,0.7343005537986755,379.66509863187775,483.4407043457031,950.2296142578125,669.0,0.22557954490184784,0.017644720880324885,56.789237668161434,508.2788391113281,0.0,338.287841796875,72.86461872868482,1.0,38000,277.43322127602477,0.20542049407958984,339.7088317871094,669.0,359.379070505306,0.7790216207504272,280.5637512207031,0.22010043263435364,0.2024899125099182,38.0,7.231029987335205,38
1.8916773796081543,535.1255414485931,550.9244384765625,-449.2258605957031,0.7506958842277527,324.5048217493818,0.7356838583946228,271.2686975667097,383.1947937011719,1046.2720947265625,681.0,0.22639980912208557,0.01662212523270047,57.23494860499266,520.352783203125,0.0,343.66204833984375,72.88009444368213,1.0,39000,279.49504499336956,0.21333329379558563,343.7521057128906,681.0,363.2812055112525,0.752549409866333,286.87451171875,0.29320403933525085,0.2631123960018158,39.0,7.232163906097412,39
1.8947086334228516,549.0128602981567,569.9461059570312,-466.59698486328125,0.75617915391922,325.9089441222739,0.7368862628936768,380.6697166650668,460.5755615234375,1103.4427490234375,696.0,0.2288418859243393,0.01695622994987775,57.4367816091954,535.4003295898438,0.0,354.1107177734375,72.85803829490786,1.0,40000,280.0721454545918,0.19082030653953552,353.5694274902344,696.0,354.5169613003256,0.7535871267318726,291.3327941894531,0.2739715576171875,0.2812153100967407,40.0,7.235683917999268,40
1.89932382106781,563.0219371318817,564.3345947265625,-461.8380432128906,0.7602691054344177,330.0449975161797,0.7376578450202942,495.4871332724127,456.4821472167969,1066.4820556640625,708.0,0.23108264803886414,0.017297050171870294,57.79943502824859,530.8726196289062,0.0,357.9111633300781,72.82131884391602,1.0,41000,281.6870498711375,0.20550522208213806,358.1664123535156,708.0,355.3491880202483,0.7684139013290405,295.9325256347656,0.27623435854911804,0.27439790964126587,41.0,7.223703384399414,41
1.9038971662521362,577.1249060630798,563.795166015625,-460.4137878417969,0.7750069499015808,333.2429152235226,0.7386465072631836,464.35754122458013,609.6320190429688,1380.0816650390625,723.0,0.23371587693691254,0.017297050171870294,58.0746887966805,526.0145263671875,0.0,362.78253173828125,72.7745407601754,1.0,42000,282.8888916337314,0.19217118620872498,362.89068603515625,723.0,355.7365799834604,0.7700504064559937,299.88262939453125,0.22480204701423645,0.21442674100399017,42.0,7.2555437088012695,42
1.9049454927444458,590.8195669651031,592.8988037109375,-465.16717529296875,0.7758538722991943,333.36472682143665,0.7399314045906067,338.48081393382665,524.1141967773438,1114.7244873046875,738.0,0.23293405771255493,0.017644720880324885,58.25880758807588,557.0921020507812,0.0,362.5848083496094,72.78025712804431,1.0,43000,283.71566894757393,0.18815015256404877,364.34234619140625,738.0,354.1975232437149,0.7680063247680664,304.2550354003906,0.22679230570793152,0.24607840180397034,43.0,7.247861862182617,43
1.9053258895874023,604.6541225910187,593.1695556640625,-472.50390625,0.7723582983016968,334.5544445003964,0.7415010929107666,385.7123046956666,533.337890625,1272.031982421875,750.0,0.23246252536773682,0.017297050171870294,58.52133333333333,558.197265625,0.0,358.62738037109375,72.76887456163283,1.0,44000,284.76458186441033,0.1987917125225067,358.4151306152344,750.0,345.602834584296,0.7571885585784912,308.7464599609375,0.1879849135875702,0.20434266328811646,44.0,7.245148181915283,44
1.9050835371017456,618.5674049854279,598.6156005859375,-474.7319030761719,0.7768540978431702,334.12489969543134,0.7428146600723267,315.2249282769685,537.5182495117188,1267.1776123046875,762.0,0.23313751816749573,0.017297050171870294,58.976377952755904,560.79150390625,0.0,361.1714172363281,72.74874110293624,1.0,45000,286.6586361276692,0.18671271204948425,358.9531555175781,762.0,352.4945675229768,0.7785943746566772,313.52496337890625,0.13197001814842224,0.13551168143749237,45.0,7.297093868255615,45
1.905232310295105,632.4308018684387,600.7794189453125,-493.0094909667969,0.7446111440658569,333.99859306586285,0.7449688911437988,328.31479473528145,554.1380004882812,1315.1650390625,774.0,0.23215161263942719,0.018361167303396805,59.372093023255815,561.8818359375,0.0,365.87005615234375,72.73523026408373,1.0,46000,288.2048439318225,0.18338938057422638,363.6886901855469,774.0,349.29907079661297,0.7267920970916748,318.3456115722656,0.2745218276977539,0.29473355412483215,46.0,7.354167461395264,46
1.9093667268753052,646.2994129657745,608.9734497070312,-482.3077087402344,0.746822714805603,334.77282000692765,0.7460265755653381,370.3872592959068,552.9635620117188,1260.1734619140625,786.0,0.23327283561229706,0.017999379770019416,59.67684478371501,570.9171752929688,0.0,369.9910583496094,72.72171234741464,1.0,47000,289.56926217028257,0.21843670308589935,368.10540771484375,786.0,357.1669035161847,0.7589697241783142,322.4916076660156,0.26374444365501404,0.22107204794883728,47.0,7.3821282386779785,47
1.9111663103103638,660.0287942886353,614.4677734375,-500.56500244140625,0.7723358273506165,333.8407169479686,0.7470645904541016,290.0318731768944,528.470458984375,1093.4752197265625,800.0,0.23321181535720825,0.01662212523270047,59.905,575.38818359375,0.0,377.90411376953125,72.72409994132659,1.0,48000,290.41059313470186,0.2034854143857956,378.00177001953125,800.0,359.0086006973356,0.7735327482223511,326.5820007324219,0.22767621278762817,0.19367139041423798,48.0,7.385238170623779,48
1.9142810106277466,673.6779317855835,614.604248046875,-508.1659240722656,0.7264643907546997,333.41027737161033,0.7476485371589661,312.74917770641497,516.9308471679688,1190.1279296875,815.0,0.23493094742298126,0.01695622994987775,60.11533742331288,574.0144653320312,0.0,381.5975036621094,72.73505289111296,1.0,49000,291.21413452756326,0.21696138381958008,380.753662109375,815.0,353.0766844454505,0.7313047647476196,330.14752197265625,0.30434173345565796,0.272481232881546,49.0,7.382081985473633,49
1.9170643091201782,687.5708675384521,613.1284790039062,-506.10382080078125,0.7788329124450684,334.86135303771266,0.7483484148979187,405.9640606767274,501.90057373046875,1360.0224609375,827.0,0.23593927919864655,0.01662212523270047,60.36517533252721,575.9628295898438,0.0,385.640869140625,72.71977676861617,1.0,50000,292.34404800983043,0.20128601789474487,383.85931396484375,827.0,360.32247583796976,0.7700832486152649,333.9403076171875,0.16018524765968323,0.11711519956588745,50.0,7.370809555053711,50
1.920619249343872,701.3654277324677,611.623779296875,-499.1983947753906,0.7592184543609619,336.1973835102267,0.749212920665741,402.9989071359274,508.6238708496094,1351.0506591796875,841.0,0.2369466871023178,0.017644720880324885,60.56480380499406,577.518798828125,0.0,399.664794921875,72.71530358273333,1.0,51000,293.2851907465152,0.2053803950548172,397.6164855957031,841.0,363.22049454074914,0.7421128749847412,336.7038879394531,0.26120781898498535,0.2880854904651642,51.0,7.357904434204102,51
1.9232463836669922,715.2074866294861,619.8007202148438,-499.2973937988281,0.7847968339920044,337.70206094707453,0.749886691570282,414.44061022631377,560.3863525390625,1431.9268798828125,853.0,0.23856979608535767,0.01662212523270047,60.841735052754984,578.713623046875,0.0,394.89239501953125,72.70617404336352,1.0,52000,294.4020625909395,0.19873745739459991,395.4893798828125,853.0,361.5719498115296,0.7734889984130859,340.1490783691406,0.11489589512348175,0.14566732943058014,52.0,7.347642421722412,52
1.9215394258499146,729.3300559520721,628.866455078125,-498.3561706542969,0.7598543763160706,342.0970660375122,0.7510427236557007,570.637330740273,669.4575805664062,1625.979248046875,867.0,0.23704460263252258,0.0156587938752642,61.09342560553633,579.1905517578125,0.0,395.0069274902344,72.66943075698897,1.0,53000,295.3394557645904,0.18182037770748138,390.5382080078125,867.0,355.84406053186046,0.7511035203933716,343.51129150390625,0.2234702706336975,0.2543486952781677,53.0,7.364835262298584,53
1.9195786714553833,742.9384911060333,634.59716796875,-490.2551574707031,0.7718074321746826,340.12574572041154,0.7522318363189697,235.6457689140778,584.1060180664062,1558.5318603515625,878.0,0.23581118881702423,0.016294603698363365,61.34510250569476,594.6490478515625,0.0,398.94488525390625,72.68434822862481,1.0,54000,296.38860387018497,0.1784912794828415,394.48529052734375,878.0,355.5334538723136,0.7625129222869873,347.79522705078125,0.2001061886548996,0.18174591660499573,54.0,7.352926254272461,54
1.9196735620498657,756.8980779647827,620.5291748046875,-503.775634765625,0.7843000888824463,341.7683691891526,0.7535874843597412,430.4700365011693,503.5423889160156,1468.4150390625,893.0,0.23575684428215027,0.016294603698363365,61.58230683090706,575.7440185546875,0.0,402.5325927734375,72.66500153876605,1.0,55000,297.26364214091655,0.20813339948654175,396.7405090332031,893.0,353.2782522871611,0.7894834876060486,351.0882263183594,0.1353663057088852,0.13904687762260437,55.0,7.35201358795166,55
1.9200938940048218,770.7287406921387,639.5301513671875,-495.9324951171875,0.7564688324928284,341.2195093431206,0.7546122670173645,311.0322178113588,641.669189453125,1616.0322265625,905.0,0.23667536675930023,0.016294603698363365,61.81878453038674,590.2237548828125,0.0,405.842041015625,72.65850751810584,1.0,56000,298.1013058623707,0.20129162073135376,398.2395935058594,905.0,360.21598142790344,0.7619525790214539,353.1352844238281,0.23696587979793549,0.24022293090820312,56.0,7.359494686126709,56
1.920931339263916,784.4526391029358,643.8955688476562,-501.52288818359375,0.767099142074585,339.43563027118796,0.7554597854614258,239.5384022429605,403.7696838378906,1723.989990234375,917.0,0.2371913343667984,0.016294603698363365,62.045801526717554,598.699462890625,0.0,405.47216796875,72.66213045720976,1.0,57000,299.0460096034462,0.18358254432678223,401.0238342285156,917.0,363.40266025009913,0.7812771797180176,355.4342041015625,0.1464795619249344,0.06654273718595505,57.0,7.366130352020264,57
