obs_rms_mean,reference_perturbed_action_std,train/loss_actor,rollout/actions_std,ret_rms_std,total/episodes,reference_action_std,eval/return_history,rollout/actions_mean,eval/episodes,total/duration,total/steps,rollout/return,rollout/episode_steps,reference_perturbed_action_mean,ret_rms_mean,obs_rms_std,reference_actor_Q_std,eval/return,reference_Q_std,rollout/Q_mean,param_noise_stddev,train/loss_critic,rollout/return_history,rollout/episodes,train/param_noise_distance,total/epochs,total/steps_per_second,reference_actor_Q_mean,eval/Q,reference_Q_mean,reference_action_mean
1.3898684978485107,0.7672470808029175,-188.60052490234375,0.7656522989273071,1.0,289.0,0.7692930102348328,248.10016401207892,0.04054173082113266,11.0,124.53671884536743,11000,181.45133970789507,37.826989619377166,0.11449839919805527,0.0,7.837742805480957,84.455322265625,263.78075183820164,87.5217514038086,102.667724609375,0.022854436146078055,50.445255279541016,263.0320537030668,289.0,0.2666732966899872,11,88.32736322255516,200.24388122558594,184.13058471679688,192.5160675048828,0.1346457153558731
1.431378960609436,0.7672674059867859,-203.43667602539062,0.7677721381187439,1.0,308.0,0.7714219689369202,244.97834645735728,0.04811308532953262,12.0,135.90231037139893,12000,186.7326775103818,38.84090909090909,0.1469244360923767,0.0,7.902295112609863,93.45809173583984,210.63835335541953,96.0088119506836,109.56363677978516,0.018730226766195082,56.373477935791016,267.8507676399081,308.0,0.2360236793756485,12,88.298719625928,216.05970764160156,168.38478088378906,208.25889587402344,0.1019018217921257
1.4506503343582153,0.778620719909668,-215.19091796875,0.7671183347702026,1.0,324.0,0.7857620120048523,251.7769997737458,0.05124232545495033,13.0,147.36343908309937,13000,192.18962129287564,39.97222222222222,-0.04315122589468956,0.0,7.972757339477539,105.53565979003906,333.3608395704084,107.09529876708984,118.45995330810547,0.017297050171870294,80.06622314453125,280.3150431465554,324.0,0.20012085139751434,13,88.21726800681681,225.91696166992188,246.07728576660156,216.96595764160156,-0.023028139024972916
1.4487583637237549,0.8143128752708435,-229.12046813964844,0.7694428563117981,1.0,343.0,0.8092941641807556,252.18105673497487,0.04030541330575943,14.0,158.49014711380005,14000,196.58102684881072,40.75801749271137,-0.07145552337169647,0.0,8.403621673583984,117.36832427978516,257.43379723095273,118.84064483642578,125.69795227050781,0.018730226766195082,79.31269073486328,275.8655962358269,343.0,0.1939118355512619,14,88.33356681754883,238.6273193359375,233.30126953125,229.05909729003906,-0.06923820823431015
1.4488333463668823,0.809426486492157,-233.1230010986328,0.7728149890899658,1.0,361.0,0.7993385791778564,255.02044594536258,0.03247604891657829,15.0,169.94948530197144,15000,200.41651709779242,41.448753462603875,0.025030413642525673,0.0,8.399559020996094,128.6572723388672,294.7718948907903,129.263671875,132.76377868652344,0.018730226766195082,116.9978256225586,274.5395123884277,361.0,0.20843841135501862,15,88.26152061212508,251.1149139404297,203.4532012939453,239.87384033203125,0.029220664873719215
1.4629610776901245,0.785929262638092,-240.67576599121094,0.7747067809104919,1.0,381.0,0.794992983341217,252.01319294165842,0.02898455411195755,16.0,181.39726066589355,16000,203.71957825759338,41.91863517060367,0.11519724130630493,0.0,8.380793571472168,142.4173126220703,206.90439788609598,143.14703369140625,139.21075439453125,0.017297050171870294,118.02975463867188,272.58611976031005,381.0,0.18717825412750244,16,88.2041985709453,266.22882080078125,241.19276428222656,253.7239990234375,0.08376269042491913
1.4778555631637573,0.8100910186767578,-252.47340393066406,0.7773906588554382,1.0,399.0,0.8086012601852417,255.03486893027014,0.02772306092083454,17.0,192.94396710395813,17000,207.0149961166415,42.56641604010025,0.05473171919584274,0.0,8.34932804107666,152.21743774414062,303.3816847480574,152.9824676513672,147.06031799316406,0.018361167303396805,174.7539520263672,274.1709928240028,399.0,0.2056371420621872,17,88.1084817274458,276.89654541015625,260.3487548828125,264.78033447265625,0.06158894672989845
1.502798080444336,0.8226227164268494,-259.4887390136719,0.7789167165756226,1.0,413.0,0.8128876686096191,256.35346571089053,0.033223554491996765,18.0,204.5536720752716,18000,211.82147898462642,43.530266343825666,0.05904003605246544,0.0,8.254802703857422,163.23971557617188,278.7696109814377,162.594970703125,155.0441131591797,0.018361167303396805,196.78390502929688,288.30586669317086,413.0,0.2005387842655182,18,87.99646477808702,281.67669677734375,219.64764404296875,267.28350830078125,0.11273317039012909
1.5241711139678955,0.8233861923217773,-267.066650390625,0.7824931144714355,1.0,431.0,0.8144173622131348,255.68257766823305,0.03619559109210968,19.0,216.35635042190552,19000,214.17611282388245,44.067285382830626,0.11730266362428665,0.0,8.22158145904541,172.39195251464844,243.60659290039771,171.94969177246094,159.02688598632812,0.018730226766195082,209.1683349609375,279.45579590793704,431.0,0.1874467134475708,19,87.81808328227513,295.60302734375,213.57821655273438,279.9180603027344,0.1085953414440155
1.5444806814193726,0.8321900963783264,-269.3453369140625,0.7855626940727234,1.0,446.0,0.8204662203788757,252.0226258764338,0.03987279161810875,20.0,229.33463335037231,20000,217.32766042729008,44.74439461883408,0.08552897721529007,0.0,8.166515350341797,181.7530059814453,182.48354183224774,180.4967041015625,165.24305725097656,0.018361167303396805,209.6392364501953,286.9947844007964,446.0,0.20688793063163757,20,87.2088079668475,302.6683349609375,238.4976348876953,286.6275634765625,0.10762901604175568
1.5606939792633057,0.8325854539871216,-286.5016174316406,0.7888191938400269,1.0,460.0,0.8313949108123779,254.96573372022235,0.04008820652961731,21.0,243.15094375610352,21000,221.7862411963455,45.61739130434783,0.07201608270406723,0.0,8.13323974609375,187.80311584472656,313.82789059599304,187.87782287597656,171.2878875732422,0.018730226766195082,274.7579650878906,299.35793309019874,460.0,0.20288051664829254,21,86.36610524968552,319.7339782714844,223.963623046875,301.20318603515625,0.07021850347518921
1.5725650787353516,0.8516592383384705,-300.1519470214844,0.7917865514755249,1.0,473.0,0.8431282043457031,261.8621195802311,0.04154223948717117,22.0,257.26915097236633,22000,225.34270376336232,46.38900634249472,-0.0011337031610310078,0.0,8.154234886169434,197.0936279296875,406.68622264041494,195.4692840576172,178.60804748535156,0.018361167303396805,292.1966552734375,311.9929588612338,473.0,0.20868036150932312,22,85.51355619921587,326.5970458984375,349.40625,309.9054260253906,0.028858531266450882
1.5809783935546875,0.8362849950790405,-304.7212829589844,0.7934551239013672,1.0,489.0,0.8451926112174988,266.5326139936109,0.04209134727716446,23.0,269.7679440975189,23000,227.2092992749115,46.81799591002045,0.03529191017150879,0.0,8.120853424072266,208.3402862548828,369.28349108796556,206.48898315429688,187.05722045898438,0.017999379770019416,319.58648681640625,311.627279289821,489.0,0.20188085734844208,23,85.25846196049775,338.04473876953125,289.91180419921875,319.5829772949219,0.005036694463342428
1.5931453704833984,0.8367531299591064,-319.22216796875,0.7955850958824158,1.0,502.0,0.8387454152107239,268.6902713641723,0.04385897144675255,24.0,281.63631558418274,24000,231.53081072245755,47.72509960159363,-0.01976834610104561,0.0,8.052062034606934,219.621337890625,318.31639088708596,217.4718780517578,194.1197967529297,0.017999379770019416,339.91949462890625,325.3199685091156,502.0,0.2211218923330307,24,85.21628309977753,349.70245361328125,401.7665710449219,331.2440185546875,0.018510909751057625
1.6060805320739746,0.846409797668457,-329.17340087890625,0.7979540824890137,1.0,514.0,0.852247953414917,279.2958410231338,0.048517633229494095,25.0,293.84641122817993,25000,235.36439038664454,48.59727626459144,0.005223630461841822,0.0,7.99541711807251,230.74313354492188,533.8295128382088,228.1979217529297,201.56979370117188,0.018730226766195082,371.3949279785156,331.6288705020569,514.0,0.20528486371040344,25,85.07845951055977,357.1016845703125,362.2226867675781,338.4014892578125,0.00920663308352232
1.6161139011383057,0.839019238948822,-332.0965270996094,0.8002381324768066,1.0,531.0,0.8244290351867676,279.0857398083438,0.047142304480075836,26.0,305.4094228744507,26000,236.71910282544331,48.90207156308851,-0.07864443957805634,0.0,7.945343017578125,239.3208465576172,273.8332094385952,236.75634765625,208.05111694335938,0.017999379770019416,468.4882507324219,333.879389732171,531.0,0.20586881041526794,26,85.13162349508849,365.0594177246094,251.40589904785156,346.7764892578125,-0.042675960808992386
1.6257094144821167,0.8168285489082336,-336.8631286621094,0.8016133308410645,1.0,548.0,0.8191243410110474,278.6169732972117,0.046506430953741074,27.0,316.8448143005371,27000,238.20673017818805,49.215328467153284,0.018739992752671242,0.0,7.919187068939209,245.71005249023438,266.4290440077775,242.92649841308594,213.4045867919922,0.017297050171870294,502.8856506347656,329.15733461768656,548.0,0.19087617099285126,27,85.21521824368463,374.14947509765625,224.32423400878906,354.1368408203125,0.016342416405677795
1.6450989246368408,0.8177763223648071,-341.3137512207031,0.8031426072120667,1.0,568.0,0.8247742652893066,277.8927083280476,0.049885671585798264,28.0,328.349472284317,28000,238.82298991055416,49.23943661971831,0.15120242536067963,0.0,7.896547794342041,257.4743957519531,258.3375541606159,253.76760864257812,215.58343505859375,0.017999379770019416,527.1453857421875,314.2460068229388,568.0,0.19130004942417145,28,85.2749961959886,373.02545166015625,262.5693054199219,353.0697021484375,0.1069684624671936
1.6447933912277222,0.8305705189704895,-350.76519775390625,0.8043190836906433,1.0,585.0,0.8169797658920288,275.6345763600956,0.0492972806096077,29.0,339.8193447589874,29000,239.91869927905486,49.51965811965812,0.03604285791516304,0.0,7.911349773406982,264.4532165527344,212.40688125743995,258.59375,219.26475524902344,0.01695622994987775,666.5387573242188,303.94716310416044,585.0,0.1907079517841339,29,85.3394618266005,393.898193359375,316.693603515625,371.67437744140625,0.002212640130892396
1.6466619968414307,0.8278660774230957,-353.9233703613281,0.8051949143409729,1.0,601.0,0.8222780823707581,277.92793773706876,0.04813811928033829,30.0,351.4423179626465,30000,241.5389382724728,49.8801996672213,-0.053158920258283615,0.0,7.871725082397461,273.252685546875,344.4354176692906,268.6153564453125,224.7162322998047,0.017297050171870294,618.9943237304688,293.76233645893933,601.0,0.2196243703365326,30,85.36251460528038,405.253662109375,478.81488037109375,384.3214111328125,-0.06188712269067764
1.649025559425354,0.8368093371391296,-364.0790100097656,0.8058041334152222,1.0,613.0,0.8365851640701294,283.28829826623854,0.046141330152750015,31.0,363.15994930267334,31000,244.2726653360373,50.48123980424143,-0.12632572650909424,0.0,7.836385726928711,282.73760986328125,444.09911414133273,275.41595458984375,231.27320861816406,0.017644720880324885,765.72607421875,291.77497253838936,613.0,0.190610870718956,31,85.36183590598326,409.42889404296875,390.4813232421875,383.28631591796875,-0.10596782714128494
1.653969645500183,0.8354743123054504,-378.3583679199219,0.8062522411346436,1.0,626.0,0.8491364121437073,286.84233779563635,0.04536687582731247,32.0,374.898512840271,32000,246.8682839988896,51.0702875399361,-0.1061498299241066,0.0,7.832589626312256,293.3841247558594,397.0175632069679,286.944091796875,238.2430419921875,0.01695622994987775,896.26708984375,301.68135756597434,626.0,0.18096843361854553,32,85.35643355201545,425.62689208984375,477.4226989746094,397.7408752441406,-0.07332304120063782
1.659690022468567,0.8245564699172974,-397.6342468261719,0.8064640760421753,1.0,639.0,0.8237336874008179,286.5891319742356,0.04673808068037033,33.0,386.4341244697571,33000,248.99134227546983,51.56494522691706,-0.04760604724287987,0.0,7.832812786102295,303.6547546386719,278.486545689411,297.5525207519531,245.27920532226562,0.01662212523270047,941.9869384765625,309.0310846726148,639.0,0.18173646926879883,33,85.39618504261425,434.57757568359375,571.8992309570312,410.2759704589844,-0.04505907744169235
1.6562923192977905,0.8358910083770752,-384.3477478027344,0.8068405389785767,1.0,654.0,0.8264729380607605,288.40372984419037,0.04635953530669212,34.0,397.97094798088074,34000,250.12096958384643,51.93425076452599,0.031192107126116753,0.0,7.792793273925781,303.3144226074219,348.285459552698,297.4649658203125,252.23399353027344,0.01695622994987775,970.302734375,313.22142446379354,654.0,0.202958881855011,34,85.43337188933053,441.49114990234375,519.0803833007812,413.333251953125,0.05543586239218712
1.6581995487213135,0.8038283586502075,-395.08917236328125,0.8070771098136902,1.0,669.0,0.8228345513343811,292.01630946266897,0.04931841418147087,35.0,410.6983439922333,35000,251.1360762620704,52.22720478325859,0.10033315420150757,0.0,7.749373912811279,312.82025146484375,414.84401649094025,305.1883239746094,257.7654724121094,0.017297050171870294,1093.057861328125,320.8715470253143,669.0,0.18295851349830627,35,85.22069911404826,448.87054443359375,481.04058837890625,419.17041015625,0.07323344796895981
1.6606581211090088,0.8307449221611023,-400.8144836425781,0.8083078265190125,1.0,683.0,0.8321954607963562,292.076493579285,0.05112289637327194,36.0,422.6160991191864,36000,252.85538967686443,52.688140556368964,-0.025191251188516617,0.0,7.707014560699463,320.0493469238281,294.1829376608449,310.2637634277344,264.72503662109375,0.018361167303396805,1079.2139892578125,328.6966688403255,683.0,0.18694256246089935,36,85.18369289535102,455.06463623046875,547.7152709960938,429.10797119140625,0.018640080466866493
1.6636617183685303,0.8115967512130737,-401.44293212890625,0.8089183568954468,1.0,697.0,0.8241293430328369,297.66023544492475,0.05280820280313492,37.0,434.35107612609863,37000,254.2143568887765,53.001434720229554,-0.1815439611673355,0.0,7.702457427978516,330.8262634277344,498.67494260795513,321.1868896484375,269.8726501464844,0.017999379770019416,1246.8634033203125,330.80386708330667,697.0,0.20142638683319092,37,85.18454778562203,458.542236328125,425.340087890625,432.83270263671875,-0.12866075336933136
1.6668202877044678,0.8589985966682434,-401.94268798828125,0.8092556595802307,1.0,709.0,0.8645704984664917,298.48236488154845,0.05480298399925232,38.0,445.993501663208,38000,256.40853041123495,53.5444287729196,0.0397312194108963,0.0,7.668923377990723,335.34149169921875,328.9011540366257,326.32421875,276.4126281738281,0.019106704324195603,1258.9000244140625,335.0392105350531,709.0,0.19463837146759033,38,85.203035152507,478.0257568359375,397.7235412597656,445.4477233886719,0.035494230687618256
1.667952060699463,0.8521360158920288,-417.73077392578125,0.810922384262085,1.0,723.0,0.8499017953872681,299.2051761960843,0.05589110776782036,39.0,458.2861006259918,39000,257.4640924973359,53.839557399723375,0.011397106572985649,0.0,7.64248514175415,336.804931640625,326.67200614844813,323.08416748046875,278.9555969238281,0.019882513137642284,1100.0408935546875,325.86931672292206,723.0,0.19293081760406494,39,85.09967888340557,467.6082763671875,389.50244140625,434.8148193359375,0.009179641492664814
1.6662973165512085,0.833099901676178,-429.018798828125,0.8112421035766602,1.0,739.0,0.8376059532165527,298.7080396242602,0.05681946873664856,40.0,470.1484365463257,40000,258.3113526501965,54.054127198917456,0.09616643190383911,0.0,7.624479293823242,341.0468444824219,279.31971332312116,330.28363037109375,283.5563659667969,0.018361167303396805,1241.63818359375,317.86621894469977,739.0,0.19834497570991516,40,85.0795129594324,492.04693603515625,656.07177734375,457.573486328125,0.10333934426307678
1.6712161302566528,0.8399984836578369,-446.5492858886719,0.8115260601043701,1.0,754.0,0.8458542823791504,299.0602308860956,0.05910436064004898,41.0,481.7497274875641,41000,259.81871176484236,54.37665782493369,0.13258257508277893,0.0,7.609227180480957,347.8130798339844,313.1478813595114,333.73529052734375,289.92364501953125,0.018361167303396805,1288.0360107421875,323.24194562855564,754.0,0.19795118272304535,41,85.10643112103966,498.8168029785156,405.8560791015625,464.03851318359375,0.13747507333755493
1.6784303188323975,0.8157545328140259,-444.5040588378906,0.8120197057723999,1.0,769.0,0.7957351803779602,303.5141929013852,0.06348055601119995,42.0,493.5850827693939,42000,260.85398419774975,54.59297789336801,0.15381768345832825,0.0,7.595457553863525,361.048095703125,486.1266355282576,342.5097351074219,295.3493957519531,0.017644720880324885,1597.7620849609375,325.8667882874447,769.0,0.21683678030967712,42,85.09171258650592,505.24224853515625,618.371826171875,468.57122802734375,0.1699613779783249
1.6863596439361572,0.8206161856651306,-443.68780517578125,0.8120724558830261,1.0,781.0,0.8079023361206055,304.5713509998097,0.0680001750588417,43.0,505.27579855918884,43000,262.7838800805398,54.985915492957744,0.0726720467209816,0.0,7.590127944946289,373.8489685058594,348.9719911336388,358.19427490234375,301.51580810546875,0.017999379770019416,1577.0244140625,333.2316724616918,781.0,0.19986209273338318,43,85.10203758544534,510.3429870605469,451.0636291503906,478.1119384765625,0.10081734508275986
1.6887030601501465,0.8231492042541504,-460.57501220703125,0.8122592568397522,1.0,795.0,0.8187801241874695,306.3200213598976,0.06974711269140244,44.0,517.0081157684326,44000,263.9967849762845,55.26289308176101,0.13676659762859344,0.0,7.5662841796875,375.1490478515625,381.51284684368045,355.23797607421875,307.1168518066406,0.018730226766195082,1825.0899658203125,332.12074395391363,795.0,0.21698561310768127,44,85.10504701575623,510.58538818359375,621.5592041015625,472.20697021484375,0.11245277523994446
1.690218448638916,0.8227636218070984,-464.9164123535156,0.8124173283576965,1.0,809.0,0.8261493444442749,306.7838705171357,0.07219807058572769,45.0,528.8070316314697,45000,265.23869312573714,55.57972805933251,0.05690985545516014,0.0,7.5343756675720215,381.1636047363281,327.1932334356124,361.68829345703125,312.2791442871094,0.018730226766195082,1881.306396484375,327.8445467715573,809.0,0.18033276498317719,45,85.09720428861637,508.610107421875,498.5926208496094,467.457763671875,0.08804383128881454
1.690151333808899,0.7968363165855408,-479.05255126953125,0.8124798536300659,1.0,823.0,0.7908516526222229,310.372491223457,0.07393590360879898,46.0,540.6332070827484,46000,266.6321887130134,55.89307411907655,0.20433694124221802,0.0,7.51323938369751,390.054931640625,471.86042300791513,376.0725402832031,317.33544921875,0.018730226766195082,2014.229248046875,332.9175243523615,823.0,0.21541590988636017,46,85.085413543529,526.4262084960938,658.27490234375,487.88055419921875,0.21363180875778198
1.6950805187225342,0.8297529220581055,-476.0199279785156,0.8127568960189819,1.0,835.0,0.8320115208625793,310.2279229791541,0.07734202593564987,47.0,552.525838136673,47000,268.06473031589445,56.23473053892216,0.07895331084728241,0.0,7.515181064605713,390.33294677734375,303.5777837412193,376.29949951171875,323.05364990234375,0.018730226766195082,2108.6015625,339.0973225591099,835.0,0.23086103796958923,47,85.06389521710307,538.8153076171875,491.795166015625,499.811767578125,0.057734109461307526
1.702015995979309,0.8443132638931274,-483.65118408203125,0.8135121464729309,1.0,847.0,0.8365104794502258,313.65911665577363,0.08007805049419403,48.0,565.4941365718842,48000,269.9084104468255,56.63046044864227,0.1279681771993637,0.0,7.502256870269775,386.4664306640625,474.9252194568896,370.1004638671875,327.304443359375,0.018730226766195082,1750.0111083984375,350.50334005472445,847.0,0.21048367023468018,48,84.88151670498951,547.1387939453125,619.4526977539062,502.49652099609375,0.1253657341003418
1.7100635766983032,0.8578130006790161,-502.2101135253906,0.8144000768661499,1.0,858.0,0.8448676466941833,317.1778239058088,0.082473985850811,49.0,577.8880987167358,49000,272.13825282502603,57.09440559440559,0.08581067621707916,0.0,7.477744102478027,391.87310791015625,486.07577190749754,372.1048583984375,331.20660400390625,0.020282151651708893,1784.344970703125,364.74217069500236,858.0,0.1994047611951828,49,84.79150221091228,568.9489135742188,553.715576171875,519.3458251953125,0.08746862411499023
1.7162946462631226,0.826012909412384,-505.9554443359375,0.8152008652687073,1.0,870.0,0.81748366355896,322.3888690177402,0.08475414663553238,50.0,590.5659339427948,50000,273.8627376368243,57.4632183908046,0.14672046899795532,0.0,7.456532001495361,403.6521911621094,577.7300795023805,383.5891418457031,335.0428161621094,0.018730226766195082,2010.9495849609375,373.5002258935725,870.0,0.21349675953388214,50,84.66455162116284,561.88623046875,612.7779541015625,517.7869873046875,0.1538095474243164
1.724117636680603,0.8127147555351257,-519.0809936523438,0.8153638243675232,1.0,880.0,0.8283704519271851,324.0947072109717,0.08774019777774811,51.0,602.1979706287384,51000,276.1451546648039,57.93068181818182,0.17806211113929749,0.0,7.435753345489502,411.7386169433594,409.386616872548,391.1553649902344,341.7626647949219,0.018730226766195082,1894.233154296875,380.9889877478197,880.0,0.19942040741443634,51,84.68975733470556,578.5596313476562,684.0578002929688,532.571044921875,0.14683622121810913
1.7314560413360596,0.8070511817932129,-511.914306640625,0.8153254985809326,1.0,890.0,0.8060493469238281,326.9336059358739,0.09004490077495575,52.0,613.5657246112823,52000,278.0794122807426,58.31460674157304,0.12845981121063232,0.0,7.4085493087768555,411.8841857910156,471.71744090588646,393.0808410644531,347.7066650390625,0.017999379770019416,1909.9808349609375,394.06684409340863,890.0,0.21004143357276917,52,84.75049683217559,566.9334716796875,722.4309692382812,524.4172973632812,0.1200769767165184
1.7351443767547607,0.8098843097686768,-513.2781982421875,0.8150104284286499,1.0,900.0,0.8066322207450867,331.40683207649107,0.09160660952329636,53.0,626.5178937911987,53000,280.4909827236484,58.82666666666667,0.20806582272052765,0.0,7.387813568115234,403.8520812988281,564.0145913885815,382.5804748535156,352.06494140625,0.018361167303396805,2054.1396484375,407.10774300560735,900.0,0.19587460160255432,53,84.59455112971354,533.7909545898438,735.9777221679688,494.52606201171875,0.2085220068693161
1.737237811088562,0.8150100708007812,-517.971435546875,0.8147885799407959,1.0,911.0,0.8038690090179443,331.9356267113217,0.09240403026342392,54.0,638.3150486946106,54000,282.1057832569447,59.18551042810099,0.12794440984725952,0.0,7.369499206542969,418.76605224609375,359.9617423573447,398.7453308105469,356.8822326660156,0.017999379770019416,1804.3773193359375,420.2631678819321,911.0,0.2103748768568039,54,84.59772350727587,554.126708984375,548.8303833007812,514.1959838867188,0.15883252024650574
1.7405084371566772,0.8123509883880615,-516.3826293945312,0.815001368522644,1.0,923.0,0.8093487024307251,333.0734274638791,0.09355568140745163,55.0,649.3103547096252,55000,283.53786011033685,59.51354279523294,0.16517437994480133,0.0,7.3543596267700195,415.2404479980469,394.5146681019793,394.22589111328125,360.3656005859375,0.018730226766195082,2177.24853515625,422.6715357103091,923.0,0.1827135533094406,55,84.70525627855768,558.5552978515625,691.073486328125,515.0712890625,0.18360662460327148
1.7456552982330322,0.7975320816040039,-517.5243530273438,0.8150330185890198,1.0,936.0,0.8102312684059143,333.5611924769472,0.09578314423561096,56.0,660.270589351654,56000,284.8999983653033,59.81730769230769,0.26354026794433594,0.0,7.341943740844727,422.0750732421875,360.3882681956889,398.1466369628906,364.7594299316406,0.019106704324195603,1842.5,424.945703579947,936.0,0.18835169076919556,56,84.81371259469337,556.8475341796875,712.1029663085938,514.1378784179688,0.20686382055282593
1.7514764070510864,0.789618730545044,-519.3153076171875,0.8150607347488403,1.0,948.0,0.8003603219985962,335.40242045128343,0.09774883091449738,57.0,671.3879754543304,57000,286.30665845765446,60.11708860759494,0.23082071542739868,0.0,7.325204372406006,426.48297119140625,438.5111870141119,401.8485107421875,369.03607177734375,0.017644720880324885,2079.863525390625,424.2526533142456,948.0,0.2139909714460373,57,84.89875017709085,562.7057495117188,550.6150512695312,519.5032348632812,0.21000337600708008
