rollout/actions_std,train/loss_critic,total/duration,obs_rms_mean,rollout/actions_mean,eval/episodes,rollout/return_history,total/steps,ret_rms_std,rollout/return,reference_action_std,reference_actor_Q_mean,obs_rms_std,total/episodes,total/steps_per_second,eval/return,rollout/episode_steps,total/epochs,rollout/episodes,eval/return_history,reference_Q_std,reference_action_mean,train/param_noise_distance,train/loss_actor,reference_actor_Q_std,ret_rms_mean,eval/Q,rollout/Q_mean,reference_Q_mean
0.6953136324882507,3.2281839847564697,259.42983317375183,0.10935293883085251,-0.036958012729883194,13.0,16.080659247587043,13000,1.0,16.080659247587043,0.7018769383430481,46.12437438964844,1.83175528049469,13.0,50.10988844638124,-496.96232347108224,1000.0,13,13.0,237.46417671660117,1.1989052295684814,0.2505381405353546,0.0,-41.3604736328125,1.3489779233932495,0.0,5.908804416656494,15.810141563415527,45.103389739990234
0.7086007595062256,1.578811764717102,279.1062557697296,0.11494811624288559,-0.02371026948094368,14.0,-29.97476157231312,14000,1.0,-29.97476157231312,0.5942201018333435,57.712913513183594,1.8908889293670654,14.0,50.16010824046304,-639.6742770024883,1000.0,14,14.0,174.8114300223805,1.4534152746200562,0.33076804876327515,0.0,-45.7501106262207,1.3081415891647339,0.0,6.617181301116943,15.18315601348877,56.06236267089844
0.7040449976921082,2.914095401763916,299.2968485355377,0.11439917236566544,-0.03362255170941353,15.0,-0.33938234011352125,15000,1.0,-0.33938234011352125,0.5825418829917908,66.87549591064453,1.8941482305526733,15.0,50.117467234937955,915.1943767494588,1000.0,15,15.0,224.17029313751905,1.561719298362732,0.1854940801858902,0.0,-52.680171966552734,1.4837138652801514,0.0,77.55679321289062,18.72113609313965,65.43155670166016
0.6984307765960693,3.3719570636749268,319.31625986099243,0.11437851190567017,-0.042561884969472885,16.0,39.634327198344316,16000,1.0,39.634327198344316,0.5654227137565613,76.2860107421875,1.9047685861587524,16.0,50.1070631572763,1166.2141939620938,1000.0,16,16.0,283.04803693905495,1.2305599451065063,0.23504619300365448,0.0,-61.58903503417969,1.385703206062317,0.0,87.80670166015625,22.491744995117188,74.73286437988281
0.6973376870155334,4.369622707366943,339.25466871261597,0.1157105341553688,-0.042619701474905014,17.0,85.07879390267753,17000,1.0,85.07879390267753,0.6004362106323242,86.10125732421875,1.9394747018814087,17.0,50.10984834640779,1280.545755831081,1000.0,17,17.0,341.72437334446823,1.5411884784698486,0.11381610482931137,0.0,-70.36066436767578,1.883319616317749,0.0,96.41328430175781,26.48414421081543,84.34565734863281
0.6991888880729675,3.2350564002990723,358.9005358219147,0.11670556664466858,-0.045618124306201935,18.0,127.35560903409166,18000,1.0,127.35560903409166,0.6488885879516602,93.39575958251953,1.9778305292129517,18.0,50.15317115305602,1114.9908911917357,1000.0,18,18.0,384.6836243359831,1.6581008434295654,0.03494758903980255,0.0,-78.54219055175781,1.7599276304244995,0.0,103.5529556274414,30.480514526367188,91.77110290527344
0.7033295035362244,4.929562091827393,378.7863371372223,0.11931171268224716,-0.04236561059951782,19.0,134.9394430886624,19000,1.0,134.9394430886624,0.700517475605011,102.84803771972656,1.9863348007202148,19.0,50.160204149910776,549.057732063005,1000.0,19,19.0,393.33489316372106,1.3866139650344849,0.03971729055047035,0.0,-83.73554992675781,1.7013531923294067,0.0,78.5617904663086,31.80423927307129,101.32453918457031
0.7028496861457825,3.517916679382324,398.54979610443115,0.12144050747156143,-0.04092652350664139,20.0,173.47448795970928,20000,1.0,173.47448795970928,0.7053163647651672,108.84054565429688,2.014474391937256,20.0,50.18193509440272,1304.1616687065457,1000.0,20,20.0,438.8762319408623,1.8249073028564453,0.005295783281326294,0.0,-89.65050506591797,1.843881368637085,0.0,120.19425964355469,35.874691009521484,107.57101440429688
0.7096149325370789,13.554041862487793,418.2767536640167,0.12208498269319534,-0.042738594114780426,21.0,162.04238321955643,21000,1.0,162.04238321955643,0.7502315640449524,116.95744323730469,2.002654790878296,21.0,50.20599355819897,-250.51050972157577,1000.0,21,21.0,406.04829186169854,1.5723224878311157,0.05231628939509392,0.0,-93.65170288085938,1.8728766441345215,0.0,19.179704666137695,36.21178436279297,115.53193664550781
0.7129441499710083,2.984126329421997,438.0338315963745,0.12346510589122772,-0.050408121198415756,22.0,203.2767154887846,22000,1.0,203.2767154887846,0.5640919208526611,125.52740478515625,2.015793561935425,22.0,50.22443111259922,1246.0059201695572,1000.0,22,22.0,444.22818405751025,1.6728887557983398,0.3155902326107025,0.0,-99.53333282470703,1.8155021667480469,0.0,135.0354461669922,40.49977111816406,123.53044128417969
0.7127367854118347,6.00379753112793,458.06969451904297,0.125403493642807,-0.052304551005363464,23.0,239.39425679897565,23000,1.0,239.39425679897565,0.6069533228874207,131.73397827148438,2.0351812839508057,23.0,50.21069997688712,828.3078927633047,1000.0,23,23.0,460.9273018273274,1.055545449256897,0.30604133009910583,0.0,-107.44027709960938,1.2437690496444702,0.0,112.05223846435547,44.714168548583984,130.1426239013672
0.7229147553443909,16.729047775268555,477.74670696258545,0.1283530741930008,-0.040337301790714264,24.0,212.21288939952194,24000,1.0,212.21288939952194,0.6202609539031982,139.05201721191406,2.0069074630737305,24.0,50.2358250726353,282.5892188828615,1000.0,24,24.0,453.4965483713081,2.2797305583953857,0.13530795276165009,0.0,-108.7793960571289,2.598402500152588,0.0,134.56619262695312,42.78021240234375,137.76202392578125
0.7292435765266418,4.365658760070801,497.43385195732117,0.1315947026014328,-0.02660343609750271,25.0,191.12903414249985,25000,1.0,191.12903414249985,0.7244290113449097,146.36993408203125,1.9816508293151855,25.0,50.25793862164602,-482.2911918074441,1000.0,25,25.0,416.06503876415803,2.3691861629486084,0.03752557560801506,0.0,-108.3572769165039,2.4901320934295654,0.0,-2.842209815979004,41.16127395629883,144.69781494140625
0.7381654381752014,21.75102996826172,517.0852789878845,0.13422620296478271,-0.015952108427882195,26.0,168.14742879518093,26000,1.0,168.14742879518093,0.6662877202033997,154.6965789794922,1.9559519290924072,26.0,50.281841422542584,1100.7857666813522,1000.0,26,26.0,442.4004513763578,1.854304313659668,0.11992640048265457,0.0,-107.16099548339844,1.91146719455719,0.0,165.0137176513672,39.36196517944336,153.07223510742188
0.7410191893577576,8.123541831970215,537.0409271717072,0.1338641196489334,-0.02216150052845478,27.0,164.27890320447148,27000,1.0,164.27890320447148,0.7500646710395813,160.20936584472656,1.9445980787277222,27.0,50.27549788838968,1084.9279981210934,1000.0,27,27.0,466.1977679224591,1.9150652885437012,0.10860219597816467,0.0,-109.4660415649414,2.139916181564331,0.0,170.224365234375,40.13410949707031,158.81362915039062
0.7461889982223511,14.816910743713379,557.3979499340057,0.13253861665725708,-0.03035159781575203,28.0,146.52107430167865,28000,1.0,146.52107430167865,0.7291387319564819,167.93603515625,1.9225443601608276,28.0,50.23341044457576,584.8615012166049,1000.0,28,28.0,470.43575839725,2.070199728012085,0.03205274045467377,0.0,-110.77477264404297,2.346705913543701,0.0,170.9960174560547,39.22584915161133,166.6465606689453
0.7451915144920349,13.514918327331543,578.0639865398407,0.13113634288311005,-0.03210638836026192,29.0,150.2595128541673,29000,1.0,150.2595128541673,0.7110163569450378,174.81301879882812,1.9149006605148315,29.0,50.16745667480064,249.94327558464025,1000.0,29,29.0,462.83256933474627,1.6803697347640991,-0.01720515452325344,0.0,-118.28970336914062,1.6857051849365234,0.0,106.47602844238281,43.91853332519531,173.4962921142578
0.7454001307487488,21.380014419555664,598.473977804184,0.13136497139930725,-0.038134366273880005,30.0,164.6584818673642,30000,1.0,164.6584818673642,0.715583860874176,180.7301483154297,1.9245973825454712,30.0,50.127492777665545,1225.6787565682766,1000.0,30,30.0,488.26077557586393,1.8256456851959229,0.0721367672085762,0.0,-121.11731719970703,1.7058144807815552,0.0,191.4270477294922,47.59611129760742,179.12071228027344
0.7475098371505737,9.2627592086792,618.34202003479,0.13096214830875397,-0.04492838680744171,31.0,184.67762098932246,31000,1.0,184.67762098932246,0.6596258878707886,187.7117462158203,1.9265899658203125,31.0,50.134066577354446,1156.3757051010302,1000.0,31,31.0,509.8128700766758,1.512919306755066,0.06946099549531937,0.0,-128.80264282226562,1.2781341075897217,0.0,196.25677490234375,52.257694244384766,185.96807861328125
0.7461082935333252,13.017704963684082,638.1687161922455,0.13250644505023956,-0.04576273635029793,32.0,212.81130021572966,32000,1.0,212.81130021572966,0.6750428080558777,191.56690979003906,1.9534571170806885,32.0,50.1434795972671,1015.6603934590727,1000.0,32,32.0,525.6206051823757,1.5610486268997192,0.1331937462091446,0.0,-134.68984985351562,1.4375855922698975,0.0,201.6634521484375,56.822505950927734,190.19015502929688
0.7446470260620117,13.38586711883545,658.1193373203278,0.1324911117553711,-0.04511035978794098,33.0,228.63408207206444,33000,1.0,228.63408207206444,0.7279770374298096,196.08033752441406,1.9660229682922363,33.0,50.14288158492119,744.9650592712334,1000.0,33,33.0,532.267406821432,1.662500262260437,0.015680333599448204,0.0,-141.72315979003906,1.411389946937561,0.0,202.9224090576172,61.18708419799805,194.3616943359375
0.7442874908447266,15.950804710388184,678.1918842792511,0.13323645293712616,-0.043760981410741806,34.0,247.43247280538816,34000,1.0,247.43247280538816,0.7938524484634399,200.1640625,1.987811803817749,34.0,50.13330414021914,1290.6708819227674,1000.0,34,34.0,554.5733913832361,1.7907568216323853,0.10907506942749023,0.0,-147.03704833984375,1.3866735696792603,0.0,211.1041259765625,65.4923095703125,198.5867462158203
0.7418312430381775,36.88188171386719,697.9676563739777,0.13368959724903107,-0.04434223473072052,35.0,260.1670987883538,35000,1.0,260.1670987883538,0.7856438755989075,204.84176635742188,2.010310411453247,35.0,50.14559010059152,317.4308472707117,1000.0,35,35.0,547.7978901228782,2.8456363677978516,0.0009229779243469238,0.0,-150.8338623046875,2.8985424041748047,0.0,204.21368408203125,69.62629699707031,202.89825439453125
0.7412837743759155,16.493249893188477,717.4854393005371,0.13226264715194702,-0.04087486118078232,36.0,256.34203308787414,36000,1.0,256.34203308787414,0.7641235589981079,207.67041015625,2.0199718475341797,36.0,50.17523426690821,1186.6381794700908,1000.0,36,36.0,565.5434537158563,2.9795432090759277,0.04161953926086426,0.0,-154.50521850585938,2.775108814239502,0.0,220.52244567871094,73.44642639160156,206.25608825683594
0.7397475838661194,21.360639572143555,737.3652174472809,0.13350838422775269,-0.041950080543756485,37.0,277.87846951345045,37000,1.0,277.87846951345045,0.7598189115524292,211.36712646484375,2.0390617847442627,37.0,50.178661977157034,1180.8852426028895,1000.0,37,37.0,582.1743128749654,3.8165547847747803,0.1367761492729187,0.0,-161.66610717773438,3.6746981143951416,0.0,227.48680114746094,77.49943542480469,209.63851928710938
0.7381285429000854,6.986955642700195,756.9746725559235,0.1344606876373291,-0.04089944809675217,38.0,294.59235847897986,38000,1.0,294.59235847897986,0.7834494113922119,217.3460235595703,2.0636837482452393,38.0,50.19983016300014,1313.1474674444237,1000.0,38,38.0,601.41044852153,4.1595916748046875,0.16889619827270508,0.0,-169.12863159179688,4.460361003875732,0.0,234.5376434326172,81.44153594970703,215.45321655273438
0.7373514771461487,39.09296798706055,776.6927449703217,0.13441018760204315,-0.04522080719470978,39.0,310.11051644869656,39000,1.0,310.11051644869656,0.8046159744262695,221.9935760498047,2.072827100753784,39.0,50.21290626512835,1275.9977570298831,1000.0,39,39.0,618.7075589961032,3.692111015319824,0.21802367269992828,0.0,-176.4953155517578,3.6581647396087646,0.0,239.70399475097656,85.35688781738281,219.84930419921875
0.7365722060203552,17.309110641479492,796.3825533390045,0.13444793224334717,-0.04909783974289894,40.0,322.2967259397222,40000,1.0,322.2967259397222,0.8054511547088623,229.2658233642578,2.0808610916137695,40.0,50.22711739765195,1281.7074451193723,1000.0,40,40.0,635.2825561491848,3.377424955368042,0.17362052202224731,0.0,-185.02293395996094,4.005555629730225,0.0,244.66177368164062,89.17941284179688,227.21775817871094
0.7360932230949402,49.908966064453125,816.0669758319855,0.13498374819755554,-0.049119140952825546,41.0,338.2352609879744,41000,1.0,338.2352609879744,0.7739304304122925,236.7108154296875,2.0967752933502197,41.0,50.2409743491951,1318.9352555701496,1000.0,41,41.0,651.9570122326229,3.5954408645629883,0.2746117413043976,0.0,-194.23114013671875,3.582408905029297,0.0,252.02499389648438,93.01800537109375,234.99484252929688
0.7351212501525879,16.07297706604004,835.6505146026611,0.13546358048915863,-0.0484406016767025,42.0,352.7539874424202,42000,1.0,352.7539874424202,0.7783873081207275,245.5172119140625,2.1132452487945557,42.0,50.260245480696376,1230.072088052783,1000.0,42,42.0,665.7216568950078,3.581298828125,0.3308679163455963,0.0,-201.16175842285156,4.115401268005371,0.0,258.1257629394531,96.82713317871094,243.52490234375
0.7359370589256287,59.386680603027344,856.611668586731,0.13605676591396332,-0.051025960594415665,43.0,366.0780140293543,43000,1.0,366.0780140293543,0.8063927292823792,249.4093017578125,2.119945526123047,43.0,50.19777523103667,505.2860160293964,1000.0,43,43.0,661.9905954795285,4.226069450378418,0.1607082635164261,0.0,-205.5746612548828,4.847353458404541,0.0,244.51535034179688,100.60954284667969,247.61578369140625
0.7336461544036865,22.110822677612305,879.635356426239,0.13660164177417755,-0.05002541467547417,44.0,375.19937254551274,44000,1.0,375.19937254551274,0.7860810160636902,252.2437286376953,2.136183261871338,44.0,50.02072697346105,749.8781519621605,1000.0,44,44.0,663.9880399450427,4.693362236022949,0.12530599534511566,0.0,-211.7241973876953,4.834652900695801,0.0,264.4959716796875,104.28777313232422,250.22994995117188
0.7327656149864197,24.35491371154785,899.6152322292328,0.1366063356399536,-0.04981805756688118,45.0,382.0819257530365,45000,1.0,382.0819257530365,0.8454903364181519,258.30157470703125,2.1466081142425537,45.0,50.0213851298301,383.2117285897449,1000.0,45,45.0,657.7485663593694,3.8659279346466064,0.17262637615203857,0.0,-216.14834594726562,4.230964660644531,0.0,183.64207458496094,107.9002685546875,256.26226806640625
0.7362208366394043,33.807029724121094,920.1195809841156,0.13840295374393463,-0.04410134255886078,46.0,367.99892494924325,46000,1.0,367.99892494924325,0.8603488206863403,264.45660400390625,2.1328067779541016,46.0,49.99350187809351,-166.1841222722047,1000.0,46,46.0,639.8369861717265,4.700936317443848,0.19648627936840057,0.0,-218.04103088378906,4.522270202636719,0.0,87.56175231933594,106.65711212158203,262.33026123046875
0.7382996678352356,45.514442443847656,939.9556844234467,0.13942193984985352,-0.041862986981868744,47.0,357.91922614502084,47000,1.0,357.91922614502084,0.8531123399734497,269.2654724121094,2.128965139389038,47.0,50.002357322652955,1296.7719942693068,1000.0,47,47.0,653.8143267695474,5.233859539031982,0.12382777780294418,0.0,-218.04808044433594,5.647866725921631,0.0,287.6794128417969,106.17072296142578,267.074951171875
0.7379729151725769,52.92054748535156,962.8314743041992,0.1392546147108078,-0.04703652486205101,48.0,371.6768873031686,48000,1.0,371.6768873031686,0.8169161081314087,275.4090576171875,2.131176710128784,48.0,49.85296106433135,705.9735751821624,1000.0,48,48.0,654.9009777781436,6.036208629608154,-0.10970906168222427,0.0,-222.43310546875,6.0286993980407715,0.0,286.07598876953125,109.93698120117188,273.4753112792969
0.7367784380912781,19.559167861938477,983.9273397922516,0.13961216807365417,-0.046936314553022385,49.0,385.43117115301203,49000,1.0,385.43117115301203,0.8287358283996582,280.1244201660156,2.1475234031677246,49.0,49.80042531427774,1223.2442301041401,1000.0,49,49.0,666.4998196623476,5.5777058601379395,-0.17440177500247955,0.0,-225.5670928955078,5.575468063354492,0.0,295.4842834472656,113.64635467529297,278.3011474609375
0.7354947328567505,26.551523208618164,1004.4316732883453,0.13976168632507324,-0.04771195724606514,50.0,396.5384717453428,50000,1.0,396.5384717453428,0.8170719742774963,285.4093017578125,2.164435863494873,50.0,49.77939398934739,1281.8636005553121,1000.0,50,50.0,678.8070952802068,5.4630632400512695,-0.1245780810713768,0.0,-232.9220733642578,5.286957740783691,0.0,299.7778015136719,117.26750183105469,283.66033935546875
0.7363157272338867,43.99806213378906,1025.5114831924438,0.1405160129070282,-0.04679301008582115,51.0,386.81395264176905,51000,1.0,386.81395264176905,0.8251824378967285,290.2618713378906,2.15230655670166,51.0,49.731281254146154,1538.1538039635177,1000.0,51,51.0,695.6570307445855,5.543107032775879,-0.1257079839706421,0.0,-230.3302001953125,5.773383140563965,0.0,305.4693603515625,115.9043197631836,288.092529296875
0.7361466884613037,39.359249114990234,1046.5518198013306,0.14193151891231537,-0.04463480785489082,52.0,389.1077202218577,52000,1.0,389.1077202218577,0.7901861071586609,294.72125244140625,2.1498334407806396,52.0,49.68698063118488,1305.4582765990745,1000.0,52,52.0,707.3839777802488,5.477833271026611,-0.22306270897388458,0.0,-234.3161163330078,5.416726112365723,0.0,308.9836730957031,116.22400665283203,292.5966491699219
0.7373054027557373,33.61058044433594,1065.8706851005554,0.1426323801279068,-0.04330300912261009,53.0,378.99594159016414,53000,1.0,378.99594159016414,0.8263940811157227,301.861328125,2.1377689838409424,53.0,49.72460612799377,375.85597244322423,1000.0,53,53.0,701.1287323965313,5.06201171875,-0.22861088812351227,0.0,-230.68865966796875,5.509044170379639,0.0,201.21421813964844,114.96524810791016,299.66302490234375
0.7397245168685913,63.941104888916016,1085.4381902217865,0.14276222884655,-0.04482002556324005,54.0,371.72669156359757,54000,1.0,371.72669156359757,0.8435073494911194,307.5513916015625,2.1308887004852295,54.0,49.74949332579337,1257.0625054615568,1000.0,54,54.0,711.4238022681059,4.351372718811035,-0.13625484704971313,0.0,-238.7670135498047,5.143784523010254,0.0,321.8583679199219,114.92060852050781,305.4742736816406
0.7389819025993347,43.7872200012207,1105.0042850971222,0.14250321686267853,-0.048100799322128296,55.0,378.4116374369935,55000,1.0,378.4116374369935,0.8207412958145142,310.6567687988281,2.1330058574676514,55.0,49.773562638416266,1504.418583165516,1000.0,55,55.0,725.8418891935135,3.665379047393799,-0.10957362502813339,0.0,-235.92506408691406,3.7338972091674805,0.0,325.0607604980469,118.62004852294922,309.2293395996094
0.7395783066749573,51.636959075927734,1123.1543507575989,0.1419427990913391,-0.05301116034388542,56.0,378.77387266966434,56000,1.0,378.77387266966434,0.8085405826568604,314.58447265625,2.136831521987915,56.0,49.85957625701796,-235.6186745280686,1000.0,56,56.0,708.6729505556278,3.5787136554718018,-0.12612874805927277,0.0,-243.22689819335938,3.23690128326416,0.0,55.25496292114258,119.83079528808594,313.2779235839844
0.7399985790252686,83.21110534667969,1140.923808336258,0.14121046662330627,-0.05787310004234314,57.0,373.2471845500757,57000,1.0,373.2471845500757,0.7747340798377991,319.38092041015625,2.1330862045288086,57.0,49.95951489794901,45.155731200513934,1000.0,57,57.0,697.0322975844856,2.5303244590759277,-0.13481847941875458,0.0,-241.8724822998047,2.5226404666900635,0.0,103.16425323486328,119.69410705566406,317.37359619140625
0.7427356243133545,91.74937438964844,1158.572759628296,0.14065130054950714,-0.06185534968972206,58.0,360.1038145406845,58000,1.0,360.1038145406845,0.7341579794883728,327.11517333984375,2.120919704437256,58.0,50.061594766485015,-152.29750586675715,1000.0,58,58.0,682.3886802836021,3.6074507236480713,0.05739883705973625,0.0,-241.21141052246094,3.5829474925994873,0.0,87.49797821044922,117.78572082519531,324.70703125
0.7457834482192993,75.38784790039062,1176.1898066997528,0.14037443697452545,-0.06479233503341675,59.0,350.91290876271967,59000,1.0,350.91290876271967,0.7225218415260315,330.9157409667969,2.1132662296295166,59.0,50.16197187216484,1429.2522569270463,1000.0,59,59.0,695.047384972474,4.004647254943848,0.1106109619140625,0.0,-241.30540466308594,4.291779518127441,0.0,343.61968994140625,116.57491302490234,329.54949951171875
0.7456889748573303,121.19105529785156,1193.8608202934265,0.1416258066892624,-0.06339986622333527,60.0,364.651078155191,60000,1.0,364.651078155191,0.7052707672119141,334.14813232421875,2.1243462562561035,60.0,50.25711454812063,1648.2216262456532,1000.0,60,60.0,710.9336223270269,4.066928386688232,0.12584629654884338,0.0,-245.12257385253906,4.35174036026001,0.0,347.40606689453125,120.3812255859375,332.4322509765625
0.7453397512435913,57.9578971862793,1211.5413513183594,0.14256203174591064,-0.0632668286561966,61.0,376.4938157942454,61000,1.0,376.4938157942454,0.7127460241317749,337.90631103515625,2.1362481117248535,61.0,50.34908625580283,710.7659926120414,1000.0,61,61.0,710.9308742989123,3.6822690963745117,0.05385535955429077,0.0,-246.38363647460938,4.364071369171143,0.0,286.8341979980469,124.0943603515625,335.3254089355469
0.7449851632118225,62.06394958496094,1229.1537215709686,0.14325016736984253,-0.06212066486477852,62.0,387.432374536786,62000,1.0,387.432374536786,0.6761552691459656,338.3810729980469,2.1474390029907227,62.0,50.441209192905866,428.4036405796636,1000.0,62,62.0,706.3739834324729,3.652306318283081,0.05041360855102539,0.0,-250.06356811523438,4.215009689331055,0.0,186.91761779785156,127.67266082763672,336.4564514160156
0.7445446252822876,39.57013702392578,1246.7181324958801,0.1437666118144989,-0.061457227915525436,63.0,394.6240217636783,63000,1.0,394.6240217636783,0.7248429656028748,342.315185546875,2.1528987884521484,63.0,50.532673230537284,1263.1718263727569,1000.0,63,63.0,715.212044431525,4.076543807983398,0.09635427594184875,0.0,-256.64422607421875,4.564870357513428,0.0,353.6430358886719,131.22300720214844,340.40655517578125
0.7440351247787476,60.61064529418945,1264.253769159317,0.14423424005508423,-0.05945594608783722,64.0,398.08553124543664,64000,1.0,398.08553124543664,0.7132545113563538,342.681396484375,2.1593637466430664,64.0,50.6227480283153,1131.678654211642,1000.0,64,64.0,721.7193352093395,3.097074270248413,0.06651557236909866,0.0,-254.7064666748047,3.0136942863464355,0.0,354.58251953125,134.69015502929688,341.2982177734375
0.743169903755188,109.9889144897461,1281.825427532196,0.14413757622241974,-0.06091683357954025,65.0,401.8664693566681,65000,1.0,401.8664693566681,0.6968780159950256,345.01385498046875,2.1618404388427734,65.0,50.70893321654549,1429.2748105673304,1000.0,65,65.0,732.6048040610009,2.0433080196380615,-0.05955914780497551,0.0,-258.24615478515625,2.2739593982696533,0.0,356.87603759765625,138.05868530273438,342.9163513183594
0.7430776953697205,65.67115020751953,1299.366756439209,0.14511920511722565,-0.0604892335832119,66.0,413.1277975244117,66000,1.0,413.1277975244117,0.7356062531471252,347.68548583984375,2.1701061725616455,66.0,50.7939730433513,1432.2308093000865,1000.0,66,66.0,743.205198079775,1.9015896320343018,-0.1605396866798401,0.0,-261.42449951171875,2.2224884033203125,0.0,361.3719482421875,141.380615234375,345.0185546875
