#{"t_start": 1521663670.928669, "env_id": "Humanoid-v2"}
r,l,t
151.867922,30,4.870064
204.350801,43,5.919476
75.861272,16,5.949178
273.925151,53,6.520877
137.938587,28,7.199005
78.1538,16,7.227345
261.608179,53,7.805269
220.428297,42,8.36354
74.571197,16,8.393653
77.862361,16,8.897429
67.521256,15,8.924287
95.869159,20,8.96168
116.173782,24,9.478802
119.799075,25,9.524143
123.467348,26,10.04247
102.42337,23,10.08456
72.944754,15,10.584669
72.315412,15,10.612142
74.677391,16,10.641901
228.962707,47,11.209987
67.596943,15,11.710446
83.794475,17,11.742082
68.528708,14,11.768013
73.203122,15,11.795792
283.984581,55,12.850557
77.898169,16,12.880246
134.163795,27,12.930365
195.003075,36,13.471175
78.150272,16,13.499179
89.602846,18,14.005088
130.435385,29,14.058639
335.164852,71,15.148605
270.321854,51,15.722528
76.624778,16,15.75209
84.970518,18,16.260491
199.03938,41,16.336718
70.894902,15,17.325582
122.953663,28,17.375741
236.886398,44,17.938925
88.277244,18,17.973104
66.060447,14,18.475041
75.116474,16,18.503161
64.278649,14,18.528923
79.800239,17,19.033311
433.214597,83,19.667443
82.622184,17,20.172992
77.406238,16,20.20273
143.418853,33,20.739348
74.861471,16,20.768064
324.644385,63,21.364572
70.458528,15,21.866217
77.43503,16,21.895484
66.779688,15,21.922569
75.947961,16,21.951476
152.163442,31,22.486565
81.580642,17,22.517198
68.801792,14,23.013891
75.329752,16,23.042872
87.117884,18,23.076101
62.533781,13,23.577165
79.691337,17,23.607477
73.301855,15,23.634083
111.874556,23,24.151775
83.543773,17,24.181712
226.757359,46,24.7422
78.516376,17,24.772043
106.667483,23,25.288784
72.407281,15,25.315708
71.180879,16,25.344888
77.224231,16,25.846078
73.3511,15,25.873333
68.801203,14,25.899164
75.333322,16,26.401906
83.531592,17,26.432265
71.000498,16,26.461843
69.521037,15,26.966406
71.423306,15,26.995023
70.51849,16,27.025306
271.476474,53,27.599871
166.801099,34,28.139113
325.279156,60,29.151599
75.599752,16,29.656968
78.081432,16,29.686996
156.897909,33,29.749117
305.476067,58,30.817609
81.313369,17,30.848048
242.081091,45,31.41477
245.331288,51,31.999687
72.887123,15,32.026388
77.484325,16,32.527457
73.040241,15,32.555662
87.201568,18,32.588969
262.540829,49,33.160653
78.739218,16,33.189971
148.251582,33,33.726705
195.588953,38,34.277388
129.551642,26,34.325519
153.797022,33,34.866924
72.504991,15,34.895096
215.476434,44,35.452908
