reference_perturbed_action_std,rollout/return,obs_rms_mean,eval/episodes,ret_rms_std,train/loss_actor,rollout/episodes,rollout/actions_std,reference_action_mean,obs_rms_std,eval/return,eval/Q,total/episodes,reference_perturbed_action_mean,param_noise_stddev,train/param_noise_distance,total/duration,reference_action_std,rollout/Q_mean,total/steps,reference_Q_mean,total/epochs,rollout/episode_steps,reference_Q_std,train/loss_critic,total/steps_per_second,reference_actor_Q_mean,eval/return_history,reference_actor_Q_std,rollout/actions_mean,rollout/return_history,ret_rms_mean
0.7153841853141785,209.71797735833087,1.5556641817092896,11.0,1.0,-193.3652801513672,261.0,0.6595514416694641,0.11314433068037033,7.199845790863037,251.1807818553088,195.6410369873047,261.0,0.11005289107561111,0.02426044449968572,0.20264308154582977,127.73124480247498,0.7054511308670044,101.98209381103516,11000,176.6264190673828,11,42.06896551724138,95.13856506347656,36.39931106567383,86.11831832540678,186.29885864257812,228.14420826771092,90.46754455566406,0.028736380860209465,253.93767187093553,0.0
0.7171025276184082,212.78742238224933,1.5813113451004028,12.0,1.0,-205.35220336914062,281.0,0.6648322343826294,0.15321119129657745,7.215700626373291,246.0411130633585,187.26663208007812,281.0,0.132267564535141,0.02426044449968572,0.1996850073337555,139.34932732582092,0.6995537281036377,110.17008209228516,12000,190.0165252685547,12,42.704626334519574,104.44670104980469,37.085975646972656,86.11451687844958,198.7866668701172,229.63561700068155,100.97407531738281,0.04277065768837929,253.75093129509142,0.0
0.7377863526344299,216.76843823245787,1.610306739807129,13.0,1.0,-216.4659423828125,299.0,0.6693960428237915,0.008402037434279919,7.165867805480957,269.30795999376795,199.20005798339844,299.0,0.03914016857743263,0.022854436146078055,0.21398355066776276,150.95679664611816,0.738664448261261,117.15255737304688,13000,198.51712036132812,13,43.32775919732441,117.29523468017578,50.4480094909668,86.11735469238505,209.49728393554688,232.6873356924574,112.90115356445312,0.05266430974006653,267.2650474828352,0.0
0.7329677939414978,220.51575565804043,1.6257215738296509,14.0,1.0,-219.64312744140625,317.0,0.6754052042961121,0.07369253039360046,7.213467121124268,298.07196669423394,219.24365234375,317.0,0.06421929597854614,0.023313810312614227,0.1774095743894577,162.6016161441803,0.7454972863197327,123.13169860839844,14000,213.62457275390625,14,44.02208201892744,124.22230529785156,52.02186965942383,86.10000522741468,224.4272918701172,237.3576664782986,119.84956359863281,0.05532578378915787,267.56821469075453,0.0
0.7188556790351868,225.19799538158824,1.6352494955062866,15.0,1.0,-230.53273010253906,333.0,0.6791579723358154,0.17206503450870514,7.229942798614502,181.313397875558,236.62124633789062,333.0,0.14259669184684753,0.021962663920618616,0.20931591093540192,174.02653193473816,0.7293537259101868,130.97830200195312,15000,222.92884826660156,15,44.909909909909906,131.73057556152344,71.35363006591797,86.19375352273964,234.47242736816406,233.62138190478257,128.35659790039062,0.05945103242993355,280.12258068478803,0.0
0.7357364892959595,228.13508055379822,1.6416904926300049,16.0,1.0,-237.7665252685547,351.0,0.6837199330329895,0.02625204622745514,7.22560453414917,386.4741591344114,237.0540771484375,351.0,0.03844641521573067,0.022854436146078055,0.21552757918834686,185.75631165504456,0.7427725195884705,137.59317016601562,16000,228.93798828125,16,45.547008547008545,142.66444396972656,84.9470443725586,86.13435450695486,240.92938232421875,243.17468048163437,140.76739501953125,0.06255288422107697,284.5177029170819,0.0
0.7383946180343628,231.5145930655505,1.6429740190505981,17.0,1.0,-242.04124450683594,367.0,0.687371551990509,0.08027485013008118,7.323220252990723,279.9924044730591,235.24317932128906,367.0,0.08764872699975967,0.021962663920618616,0.18190737068653107,197.50701808929443,0.7547038197517395,145.26666259765625,17000,239.05804443359375,17,46.26975476839237,150.57534790039062,94.58712768554688,86.07289079881794,253.4368133544922,245.34042895171817,147.440673828125,0.06173780933022499,287.5367770533885,0.0
0.7435438632965088,235.7015223336268,1.6488189697265625,18.0,1.0,-246.67250061035156,381.0,0.6900475025177002,0.1436026394367218,7.361130237579346,338.22411923474976,279.62158203125,381.0,0.12997688353061676,0.021962663920618616,0.18244515359401703,209.2355329990387,0.7487317323684692,152.49209594726562,18000,242.1666259765625,18,47.13123359580052,156.15667724609375,118.88243103027344,86.02745309078405,257.669921875,250.50063396744216,153.51206970214844,0.06487373262643814,300.0901431969975,0.0
0.7646111249923706,238.89183561260342,1.6628679037094116,19.0,1.0,-256.2378845214844,397.0,0.6927744150161743,0.06736204028129578,7.38789701461792,479.3071503579852,254.1600799560547,397.0,0.09634323418140411,0.022854436146078055,0.2212546467781067,221.1931927204132,0.770836591720581,159.0411834716797,19000,247.89739990234375,19,47.750629722921914,164.85044860839844,144.2971954345703,85.89776098587211,261.6329345703125,262.54308219852334,164.51040649414062,0.06956253945827484,306.18011951454844,0.0
0.7613221406936646,241.42275428818698,1.6610947847366333,20.0,1.0,-269.432861328125,414.0,0.6970679759979248,-0.007590081542730331,7.421165943145752,162.23697726211046,335.073974609375,414.0,-0.03986594080924988,0.0211056883401964,0.2043227255344391,232.65953707695007,0.7659436464309692,165.94688415527344,20000,247.57907104492188,20,48.27777777777778,174.70428466796875,182.7421875,85.96251953078192,262.8961486816406,257.5277769517027,174.759521484375,0.06684308499097824,309.732009325159,0.0
0.7796309590339661,242.77443560163744,1.6588962078094482,21.0,1.0,-280.4024353027344,433.0,0.7007260322570801,0.008119272068142891,7.478426456451416,378.32096486208866,308.038330078125,433.0,0.004114737268537283,0.021962663920618616,0.2078980803489685,244.39975237846375,0.7806722521781921,172.4765167236328,21000,260.30474853515625,21,48.49884526558891,183.7626953125,167.25489807128906,85.9248006416986,277.79803466796875,263.27983351886394,184.28135681152344,0.062336184084415436,301.30398153440126,0.0
0.776273787021637,246.38538910966508,1.659010887145996,22.0,1.0,-289.0630187988281,446.0,0.7041606307029724,0.005179292988032103,7.499229907989502,300.1492197640336,283.657958984375,446.0,-0.03715348616242409,0.02152991267583435,0.198561429977417,256.09662103652954,0.7864869832992554,178.32757568359375,22000,264.5907897949219,22,49.19730941704036,193.77745056152344,209.9849853515625,85.90507719686754,280.3799743652344,264.9557147118262,194.284912109375,0.05999089777469635,312.9919882831522,0.0
0.7774443626403809,248.95526736794264,1.6564269065856934,23.0,1.0,-291.6009521484375,460.0,0.7069404125213623,-0.017889752984046936,7.473896503448486,381.5629644193249,327.31280517578125,460.0,0.007569951005280018,0.02152991267583435,0.2026616334915161,267.9688038825989,0.7771521806716919,185.17127990722656,23000,271.9181823730469,23,49.856521739130436,201.24844360351562,238.45347595214844,85.83088653139133,289.216796875,270.0255951338914,203.81683349609375,0.05750025063753128,316.9977235813686,0.0
0.7587350010871887,249.89409358843693,1.6511741876602173,24.0,1.0,-303.1517639160156,476.0,0.7088903784751892,0.1349627822637558,7.474858283996582,295.17689000125887,309.93603515625,476.0,0.06896793097257614,0.021962663920618616,0.18358901143074036,279.6654417514801,0.7615715861320496,193.0469512939453,24000,280.22943115234375,24,50.29831932773109,208.50897216796875,295.479248046875,85.81682402263769,297.64642333984375,271.073565753365,210.1772918701172,0.05653195455670357,311.60754672399884,0.0
0.7814047932624817,250.98592262072654,1.6606206893920898,25.0,1.0,-315.2047119140625,493.0,0.7115582823753357,0.11968444287776947,7.477179527282715,300.216799260821,274.1159362792969,493.0,0.14389730989933014,0.021962663920618616,0.17214646935462952,291.2732391357422,0.7828420996665955,198.24644470214844,25000,283.54876708984375,25,50.62474645030426,212.0500030517578,327.1683654785156,85.83006140275468,305.3104248046875,272.23929509366326,214.58474731445312,0.058005936443805695,301.8606572494351,0.0
0.7709092497825623,252.1606505050832,1.6812779903411865,26.0,1.0,-325.1202392578125,509.0,0.715186595916748,0.14527834951877594,7.474026203155518,296.7716009072034,304.5426330566406,509.0,0.1482069045305252,0.022854436146078055,0.19460590183734894,302.9590072631836,0.7895869016647339,203.1256561279297,26000,300.1513366699219,26,50.848722986247544,221.963134765625,361.7958679199219,85.82019143406268,317.831787109375,273.182845317261,224.7892608642578,0.061941299587488174,298.92001827307234,0.0
0.7590213418006897,256.2126778798165,1.693399429321289,27.0,1.0,-335.6881103515625,522.0,0.7182708382606506,0.14166660606861115,7.46309232711792,441.55812230070404,349.4884948730469,522.0,0.17587871849536896,0.022854436146078055,0.1961364895105362,314.88526153564453,0.7789397835731506,208.4126739501953,27000,296.7250671386719,27,51.599616858237546,229.990478515625,400.24237060546875,85.74551844162335,315.9854736328125,279.41896668701816,235.5930633544922,0.06554768234491348,320.3306723164991,0.0
0.7920851111412048,258.41351033933626,1.6962761878967285,28.0,1.0,-336.7598571777344,536.0,0.7204759120941162,0.06655427068471909,7.481376647949219,367.04661117987285,330.2625732421875,536.0,0.052855897694826126,0.021962663920618616,0.21223101019859314,326.8385183811188,0.7833756804466248,215.58432006835938,28000,304.3250732421875,28,52.10820895522388,242.44378662109375,485.6446533203125,85.66921713722203,324.08123779296875,282.5485254189058,247.140869140625,0.0679149478673935,322.6107282596384,0.0
0.782341480255127,259.62917559868987,1.6953092813491821,29.0,1.0,-348.2954406738281,552.0,0.7233086824417114,0.09307237714529037,7.471530437469482,372.1198219291429,394.82769775390625,552.0,0.08316779881715775,0.0211056883401964,0.18376894295215607,338.7039120197296,0.7737753987312317,219.6932830810547,29000,312.7018127441406,29,52.507246376811594,242.7801055908203,558.4191284179688,85.62050502183376,331.3437805175781,285.6371908158106,247.5800323486328,0.0677635446190834,315.6992578169987,0.0
0.7843214273452759,261.39468249051447,1.6954848766326904,30.0,1.0,-358.65545654296875,565.0,0.7251878380775452,0.1221730038523674,7.46215295791626,347.14309254651926,418.60345458984375,565.0,0.13486738502979279,0.02240411346542305,0.19412469863891602,353.14113092422485,0.7795411348342896,226.08982849121094,30000,309.5438232421875,30,53.008849557522126,242.1304931640625,743.3797607421875,84.95187156898254,333.59820556640625,287.68738754016755,248.5680694580078,0.06938470900058746,316.9949606680945,0.0
0.764168918132782,264.4466285874986,1.701404333114624,31.0,1.0,-368.0277404785156,577.0,0.7271482944488525,0.094587542116642,7.464530944824219,314.8797691807336,415.7630920410156,577.0,0.10129106044769287,0.021962663920618616,0.1989898681640625,364.93332386016846,0.772089958190918,231.60923767089844,31000,320.679443359375,31,53.68110918544194,252.59498596191406,641.5406494140625,84.94702449228308,346.9129943847656,288.56456114147613,260.6058654785156,0.07307712733745575,332.4940203515021,0.0
0.8042894601821899,267.4221072094317,1.7042603492736816,32.0,1.0,-381.8017883300781,588.0,0.7299141883850098,0.14454761147499084,7.453476905822754,435.2381863979125,464.5675048828125,588.0,0.12900769710540771,0.021962663920618616,0.2148059755563736,377.13083243370056,0.7872660756111145,237.767578125,32000,333.200927734375,32,54.35204081632653,265.7449035644531,601.5751953125,84.85119021825294,358.0113830566406,293.1481119307397,272.5247497558594,0.07588569819927216,348.10089434940363,0.0
0.7863313555717468,268.66841403948723,1.7016130685806274,33.0,1.0,-389.9486389160156,602.0,0.7317631244659424,0.08641228824853897,7.4568963050842285,475.45551682482767,571.7286376953125,602.0,0.080614373087883,0.02426044449968572,0.19590795040130615,389.28340435028076,0.7782061696052551,245.1459503173828,33000,331.33258056640625,33,54.75913621262458,271.4685363769531,637.9335327148438,84.77114521508422,355.8398132324219,298.67257874571203,277.35614013671875,0.07787557691335678,356.2923480420448,0.0
0.7857176065444946,269.9710558481371,1.6980241537094116,34.0,1.0,-394.590087890625,616.0,0.7331876158714294,-0.07037388533353806,7.471932888031006,295.5091560901984,488.5724792480469,616.0,-0.07428595423698425,0.023782417899897774,0.19801568984985352,401.05019068717957,0.7843754291534424,252.0460662841797,34000,331.83880615234375,34,55.12337662337662,268.5504150390625,728.818115234375,84.77741886057376,360.467041015625,298.5795369029028,279.6405029296875,0.07802524417638779,348.33860574843254,0.0
0.7912068367004395,271.5269375519721,1.6930657625198364,35.0,1.0,-400.604248046875,630.0,0.7350230813026428,-0.002136008348315954,7.475221633911133,275.8864089210972,505.9688415527344,630.0,0.010938080959022045,0.02240411346542305,0.21247641742229462,412.7775938510895,0.7896459102630615,257.8768615722656,35000,348.2281188964844,35,55.522222222222226,279.5389404296875,708.04931640625,84.79142405347305,376.89227294921875,297.93116181770836,289.5851135253906,0.07650667428970337,343.6082081827537,0.0
0.7930225729942322,272.59074350417404,1.6910531520843506,36.0,1.0,-418.9195556640625,645.0,0.7363694310188293,-0.002083160914480686,7.481533050537109,304.0206874448412,554.9361572265625,645.0,0.015088491141796112,0.02152991267583435,0.19574765861034393,424.48398995399475,0.7834016680717468,264.0767822265625,36000,356.2554931640625,36,55.78294573643411,285.9232177734375,816.2588500976562,84.80885228180608,384.1993103027344,298.1003153073509,295.020263671875,0.07769860327243805,348.0671660230822,0.0
0.778080403804779,273.0855281933892,1.6917903423309326,37.0,1.0,-426.22088623046875,661.0,0.7375550270080566,0.039615485817193985,7.464962005615234,412.21385615635353,537.1053466796875,661.0,0.034265656024217606,0.020689822899908242,0.20594865083694458,436.4118332862854,0.772393524646759,269.8891906738281,37000,355.73486328125,37,55.937972768532525,284.6445007324219,794.7404174804688,84.78230235275969,388.1385192871094,301.1844650600267,296.7582092285156,0.0780373066663742,341.3833823156324,0.0
0.7877768278121948,274.76639257350524,1.6923747062683105,38.0,1.0,-426.4365539550781,674.0,0.7385243773460388,0.1503199189901352,7.444534778594971,306.85501299819174,461.59124755859375,674.0,0.15326076745986938,0.0211056883401964,0.19015805423259735,448.23286056518555,0.7915573120117188,276.2283020019531,38000,371.09552001953125,38,56.353115727002965,293.350830078125,833.8544311523438,84.77736315915138,402.87322998046875,301.3336900057679,302.22747802734375,0.07818000018596649,337.3133847270959,0.0
0.8014822006225586,275.8458479722975,1.6966875791549683,39.0,1.0,-436.4403076171875,688.0,0.7396116256713867,0.1566554456949234,7.410536766052246,207.86464585427422,376.49945068359375,688.0,0.16245508193969727,0.022854436146078055,0.1932831108570099,459.9445559978485,0.8047005534172058,281.35711669921875,39000,393.94647216796875,39,56.633720930232556,293.9574279785156,931.4534912109375,84.79282881257198,433.6148376464844,298.93704784803725,303.8803405761719,0.08098547905683517,325.37744365794845,0.0
0.8045164346694946,277.58757156490464,1.7002078294754028,40.0,1.0,-442.605712890625,701.0,0.7410337328910828,0.13267837464809418,7.372454643249512,390.5202280913433,470.3289489746094,701.0,0.10428169369697571,0.02240411346542305,0.1853020042181015,471.8541901111603,0.812355637550354,286.5318603515625,40000,396.49078369140625,40,57.027104136947216,294.2785949707031,920.3519287109375,84.77195039971294,431.86090087890625,301.22662735411996,307.3223571777344,0.08247362822294235,330.58792390446246,0.0
0.8064481019973755,279.31764665390034,1.7026337385177612,41.0,1.0,-441.0341796875,713.0,0.7426019906997681,0.1311650425195694,7.341653347015381,220.45461516202153,399.5057678222656,713.0,0.1646289974451065,0.02240411346542305,0.2116251289844513,483.52759313583374,0.8039167523384094,289.6299743652344,41000,409.31024169921875,41,57.479663394109394,312.2958984375,832.1378173828125,84.79350626941817,443.78448486328125,299.2565782762639,323.48150634765625,0.08443445712327957,336.7504822574374,0.0
0.8064851760864258,280.2995885046166,1.70107901096344,42.0,1.0,-440.2081298828125,726.0,0.7439572811126709,0.034024205058813095,7.309963226318359,417.739449838249,485.77825927734375,726.0,0.021326452493667603,0.023313810312614227,0.1999034285545349,495.5499768257141,0.8049581050872803,294.51416015625,42000,408.0657043457031,42,57.77961432506887,319.8835754394531,1101.6083984375,84.75431735268042,435.311767578125,302.0775990277397,333.646240234375,0.0837426483631134,337.0470512661527,0.0
0.8012152910232544,282.0531834028108,1.7008154392242432,43.0,1.0,-444.370849609375,738.0,0.7449995875358582,0.04717373475432396,7.286181449890137,358.1905590779137,514.18994140625,738.0,0.03921128809452057,0.021962663920618616,0.22218844294548035,507.3694179058075,0.790212094783783,298.43182373046875,43000,400.10931396484375,43,58.18157181571816,328.0742492675781,1187.5341796875,84.75087082994604,429.8565673828125,303.3825515870461,342.1073913574219,0.0831708088517189,347.5628031490065,0.0
0.8175685405731201,283.4195898061035,1.698370099067688,44.0,1.0,-452.64630126953125,751.0,0.7459527850151062,0.03601548448204994,7.271413803100586,452.41446895517277,511.3836975097656,751.0,0.04575103148818016,0.020689822899908242,0.18037959933280945,519.3263816833496,0.8190339207649231,302.2959899902344,44000,397.6893310546875,44,58.5219707057257,322.648681640625,1143.1153564453125,84.72513924168068,433.3531494140625,306.7696406181399,336.9787292480469,0.08285395801067352,352.569561639962,0.0
0.8022010922431946,285.1125184312209,1.6989080905914307,45.0,1.0,-457.2383117675781,764.0,0.7470282912254333,0.1257477104663849,7.260268688201904,295.5246538585952,527.3648071289062,764.0,0.09674324840307236,0.0211056883401964,0.2117631733417511,531.0855839252472,0.7882863879203796,307.3859558105469,45000,392.3828125,45,58.88612565445026,323.70904541015625,1338.0582275390625,84.73210601463805,424.6377868652344,306.5197520234833,338.3835754394531,0.08317834883928299,361.7251715870077,0.0
0.7911904454231262,287.23307207205954,1.7008222341537476,46.0,1.0,-470.41180419921875,775.0,0.7474943399429321,0.16239865124225616,7.239687442779541,399.6908639179329,536.7589721679688,775.0,0.20777371525764465,0.02152991267583435,0.19733338057994843,543.0042104721069,0.8001392483711243,312.5642395019531,46000,399.29705810546875,46,59.299354838709675,332.52447509765625,1130.1949462890625,84.71389192361138,436.85516357421875,308.5452109777105,346.2025146484375,0.08414891362190247,370.8638374607999,0.0
0.8125259876251221,288.77759328434684,1.7037657499313354,47.0,1.0,-463.5141296386719,788.0,0.7484409213066101,0.11199363321065903,7.243485927581787,406.7913232234532,550.986083984375,788.0,0.07790973782539368,0.02240411346542305,0.19754710793495178,555.0881388187408,0.8016497492790222,316.5421142578125,47000,420.78607177734375,47,59.611675126903556,352.03485107421875,1133.16455078125,84.67123815691446,454.4872741699219,310.6355537914497,363.1930236816406,0.08458778262138367,377.74800103124556,0.0
0.8003035187721252,289.3666976417623,1.7049546241760254,48.0,1.0,-478.7314758300781,802.0,0.7489725947380066,0.06940869987010956,7.246932506561279,354.8260373603293,553.3948974609375,802.0,0.07549607008695602,0.0211056883401964,0.20350344479084015,566.9885630607605,0.8092893362045288,321.15496826171875,48000,424.4339599609375,48,59.77930174563591,346.271240234375,1310.3480224609375,84.65779228576106,457.54962158203125,311.5561888658014,356.7766418457031,0.0846758782863617,368.9491075456679,0.0
0.8107982873916626,289.4452946351689,1.706484317779541,49.0,1.0,-493.5433349609375,818.0,0.7497875094413757,0.14079421758651733,7.243433952331543,300.8492607415256,506.93035888671875,818.0,0.1196250468492508,0.02152991267583435,0.2189246416091919,578.8505296707153,0.8036421537399292,325.5488586425781,49000,427.9144287109375,49,59.87897310513448,341.5427551269531,1265.22998046875,84.65052286965016,463.22515869140625,311.33768012857126,351.6559143066406,0.08539172261953354,361.0455135907339,0.0
0.8017761707305908,290.9080680577519,1.7072030305862427,50.0,1.0,-489.7230529785156,830.0,0.7508962154388428,0.06421375274658203,7.228266716003418,430.65134953751686,552.6759033203125,830.0,0.06334875524044037,0.02152991267583435,0.2007366269826889,590.8378856182098,0.7926196455955505,329.6656799316406,50000,414.54595947265625,50,60.21084337349398,323.8703918457031,1393.7945556640625,84.62558210478265,447.34100341796875,313.7239535167502,335.9289245605469,0.08440231531858444,363.6041430274521,0.0
0.8012949824333191,292.4280478237848,1.7085707187652588,51.0,1.0,-481.3570556640625,841.0,0.7521968483924866,0.12659086287021637,7.21382999420166,345.87237731896795,476.7968444824219,841.0,0.15401452779769897,0.02152991267583435,0.1875847429037094,602.7086877822876,0.7968339920043945,332.96533203125,51000,420.80718994140625,51,60.52675386444709,345.6356201171875,1312.5836181640625,84.61799379009845,455.2909851074219,314.3543147677741,357.080322265625,0.08318623155355453,366.9932810881578,0.0
0.8043787479400635,293.7046392367467,1.7108949422836304,52.0,1.0,-490.23675537109375,855.0,0.7525919675827026,0.18959742784500122,7.2088212966918945,366.1561044890056,699.6190185546875,855.0,0.17873087525367737,0.0211056883401964,0.19844073057174683,614.5523223876953,0.8000114560127258,338.0601501464844,52000,419.20404052734375,52,60.78011695906433,345.19952392578125,1304.432861328125,84.61443900816532,455.66668701171875,315.35050303164394,358.2884826660156,0.08363714814186096,368.9348538717818,0.0
0.8158358335494995,295.0003428243059,1.7120296955108643,53.0,1.0,-492.1975402832031,866.0,0.7531848549842834,0.10750923305749893,7.203330039978027,412.22288412403697,443.927734375,866.0,0.07654242217540741,0.0211056883401964,0.21462078392505646,626.4470310211182,0.82431960105896,342.8639221191406,53000,430.3888854980469,53,61.07621247113164,352.2145690917969,1519.1636962890625,84.60412034136262,469.4745178222656,317.17828380697205,365.9547119140625,0.08446122705936432,369.638627932456,0.0
0.8026636242866516,296.4170479796663,1.7110295295715332,54.0,1.0,-495.7366027832031,879.0,0.7543359398841858,0.16891974210739136,7.186864376068115,532.8629178663284,530.7705688476562,879.0,0.18478280305862427,0.02240411346542305,0.19500893354415894,638.5828218460083,0.8008607625961304,346.6365051269531,54000,428.0291442871094,54,61.41410693970421,345.35406494140625,1445.0679931640625,84.56224964507719,461.14117431640625,321.17244369696016,355.32989501953125,0.08482480049133301,364.34990640080815,0.0
0.8109201788902283,297.84391726949804,1.7107408046722412,55.0,1.0,-498.7508239746094,891.0,0.755370557308197,0.12425880134105682,7.180909633636475,306.165703173069,431.89501953125,891.0,0.12167149782180786,0.02152991267583435,0.19120605289936066,650.3801593780518,0.8114600777626038,349.3935852050781,55000,448.6956481933594,55,61.71268237934905,346.87725830078125,1202.1199951171875,84.56592533910572,488.0348205566406,320.899593869253,358.0928955078125,0.0857033059000969,369.0167506608801,0.0
0.801537275314331,298.1324407464205,1.7105318307876587,56.0,1.0,-514.3086547851562,905.0,0.756501317024231,0.19055305421352386,7.197380065917969,281.212379927647,572.868408203125,905.0,0.185993492603302,0.021962663920618616,0.2269471287727356,662.3248991966248,0.8020172715187073,351.99493408203125,56000,453.874267578125,56,61.808839779005524,360.04315185546875,1449.012939453125,84.55064888535203,488.163818359375,320.19089362029575,372.05157470703125,0.08643065392971039,367.33967241079927,0.0
0.7761164903640747,299.0795372704111,1.712980031967163,57.0,1.0,-501.11846923828125,919.0,0.7574214339256287,0.29201552271842957,7.20955228805542,427.87742483353367,558.540283203125,919.0,0.2621787488460541,0.0211056883401964,0.20063117146492004,674.5357754230499,0.7737531661987305,355.09222412109375,57000,432.97564697265625,57,62.01958650707291,348.8797607421875,1420.1690673828125,84.50256024486055,469.0263366699219,322.08013101000165,365.4397277832031,0.08841881155967712,377.33832499186013,0.0
