obs_rms_mean,eval/return,reference_perturbed_action_std,total/duration,eval/Q,reference_actor_Q_std,total/steps_per_second,rollout/episode_steps,train/loss_critic,rollout/actions_std,ret_rms_std,reference_actor_Q_mean,rollout/Q_mean,total/episodes,reference_Q_std,obs_rms_std,total/epochs,reference_Q_mean,reference_action_std,total/steps,ret_rms_mean,eval/episodes,param_noise_stddev,train/param_noise_distance,rollout/return_history,train/loss_actor,rollout/actions_mean,eval/return_history,rollout/episodes,reference_action_mean,reference_perturbed_action_mean,rollout/return
0.05326661467552185,1259.7038007312508,0.725547194480896,279.17761278152466,92.99537658691406,10.885653495788574,89.54872760361408,1000.0,13.76727294921875,0.6917702555656433,1.0,55.57330322265625,34.65515899658203,25.0,10.654718399047852,2.341714859008789,25,54.21620178222656,0.7508615851402283,25000,0.0,25.0,0.025245515830755405,0.21196411550045013,350.84598225242536,-81.05891418457031,0.08409222960472107,642.7435805908734,25.0,0.030545154586434364,0.06425867229700089,350.84598225242536
0.053990233689546585,1407.9018888907242,0.7214745283126831,290.48865270614624,97.28087615966797,12.465872764587402,89.50435673747708,1000.0,7.210461616516113,0.690906286239624,1.0,57.79817581176758,36.983619689941406,26.0,12.190319061279297,2.3522963523864746,26,56.76401138305664,0.7481127381324768,26000,0.0,26.0,0.026798623766663407,0.19416968524456024,392.5640285261583,-85.94219970703125,0.08680470287799835,672.1727462947139,26.0,0.04707738757133484,0.10759010165929794,392.5640285261583
0.05585676059126854,-367.67341670355364,0.8133670687675476,301.8066303730011,72.05328369140625,12.72484302520752,89.4612552634475,1000.0,3.805588960647583,0.691073477268219,1.0,60.67913818359375,38.749393463134766,27.0,12.797003746032715,2.3843300342559814,27,59.38753128051758,0.824069082736969,27000,0.0,27.0,0.02575295069895359,0.15807200968265533,382.1951072326523,-89.98157501220703,0.09289165586233139,633.6599254429261,27.0,-0.059385668486356735,-0.07252933830022812,382.1951072326523
0.0559135377407074,1243.3271533395218,0.8312126994132996,313.1212294101715,106.7425537109375,12.817744255065918,89.4222344896377,1000.0,16.341022491455078,0.6912875175476074,1.0,63.80147171020508,41.092620849609375,28.0,12.623891830444336,2.385561227798462,28,62.68254852294922,0.8383591771125793,28000,0.0,28.0,0.026798623766663407,0.23450462520122528,407.54405729619594,-94.59259033203125,0.0919642299413681,655.4337550106617,28.0,-0.07427066564559937,-0.05048440024256706,407.54405729619594
0.05576271191239357,1391.1599242435414,0.8198601603507996,324.4696583747864,112.2467269897461,13.800990104675293,89.3766158144219,1000.0,12.748381614685059,0.6897153258323669,1.0,66.3969955444336,43.43109893798828,29.0,13.743254661560059,2.3895721435546875,29,64.94449615478516,0.8507005572319031,29000,0.0,29.0,0.025245515830755405,0.22472232580184937,436.1575319342538,-99.59283447265625,0.08881761133670807,680.8036229152436,29.0,0.03442823886871338,0.0409289188683033,436.1575319342538
0.057047031819820404,1109.4583604441743,0.8383433818817139,335.8806436061859,107.15364074707031,13.509836196899414,89.31744228516624,1000.0,1.750620722770691,0.6892673969268799,1.0,70.9214096069336,45.77782440185547,30.0,13.63857364654541,2.385974884033203,30,69.46217346191406,0.8685061931610107,30000,0.0,30.0,0.02575295069895359,0.2035614252090454,464.71877425801387,-104.28788757324219,0.0900745689868927,695.092114166208,30.0,-0.0001829067914513871,0.04122970625758171,464.71877425801387
0.05760301277041435,1509.1608053242426,0.7766041159629822,347.29131960868835,121.16632843017578,13.81212043762207,89.2622367726592,1000.0,12.383981704711914,0.6893283128738403,1.0,74.17694091796875,48.084815979003906,31.0,13.99912166595459,2.3755266666412354,31,71.92233276367188,0.8106043338775635,31000,0.0,31.0,0.02575295069895359,0.22299543023109436,479.146292876757,-108.55867004394531,0.09221695363521576,721.3523945261446,31.0,-0.11238914728164673,-0.08677303791046143,479.146292876757
0.05712614580988884,1751.8815017163051,0.7823190689086914,358.5661323070526,125.28482818603516,14.924983024597168,89.24434606834895,1000.0,11.004651069641113,0.6872374415397644,1.0,76.80535888671875,50.41326141357422,32.0,14.761704444885254,2.3787081241607666,32,75.87991333007812,0.7998913526535034,32000,0.0,32.0,0.02426044449968572,0.1774449199438095,503.13590345764266,-113.444580078125,0.09040827304124832,753.5564291258372,32.0,-0.11222684383392334,-0.1823498010635376,503.13590345764266
0.05722542107105255,1106.6486139387926,0.7202335596084595,369.89528822898865,122.41272735595703,15.436649322509766,89.21443730197208,1000.0,6.678192615509033,0.685647189617157,1.0,79.33381652832031,52.74357986450195,33.0,15.543750762939453,2.380810499191284,33,77.92044830322266,0.7865793704986572,33000,0.0,33.0,0.02426044449968572,0.1849779486656189,534.860911111269,-117.97171783447266,0.08739446848630905,764.2561923019874,33.0,0.16100262105464935,0.34883272647857666,534.860911111269
0.06054425984621048,1323.1673109213284,0.7672762870788574,381.34454560279846,134.34918212890625,16.081140518188477,89.15821765919206,1000.0,7.191018581390381,0.6857916712760925,1.0,82.92462158203125,53.9317741394043,34.0,16.07672691345215,2.374875068664551,34,81.69159698486328,0.750869870185852,34000,0.0,34.0,0.024748079434129402,0.19267538189888,511.05749899987387,-121.40980529785156,0.09747374057769775,780.694754614321,34.0,0.16312932968139648,0.14490775763988495,511.05749899987387
0.061850983649492264,1378.5103398565634,0.7175266146659851,392.8139486312866,138.97390747070312,15.923118591308594,89.10070561891534,1000.0,13.820135116577148,0.6841052174568176,1.0,86.35887145996094,56.29336166381836,35.0,15.981340408325195,2.378056764602661,35,85.00003051757812,0.7459155917167664,35000,0.0,35.0,0.023313810312614227,0.23363623023033142,538.8940937381225,-125.31051635742188,0.09832629561424255,797.7751999069565,35.0,0.029851362109184265,0.1564858853816986,538.8940937381225
0.06025099754333496,709.8708602996323,0.8015583753585815,404.26980805397034,129.15785217285156,16.27593231201172,89.0494399601416,1000.0,22.142133712768555,0.6825653910636902,1.0,89.64864349365234,58.62391662597656,36.0,16.37201499938965,2.381880760192871,36,88.29080200195312,0.7662162780761719,36000,0.0,36.0,0.024748079434129402,0.19225992262363434,551.3170991072171,-129.9962158203125,0.09475730359554291,795.333412695642,36.0,-0.18607865273952484,-0.10781136900186539,551.3170991072171
0.05989221855998039,1695.77079633485,0.7436196804046631,415.57564878463745,148.43690490722656,17.311092376708984,89.0331281638073,1000.0,16.11251449584961,0.6863911747932434,1.0,91.91738891601562,60.08794021606445,37.0,17.20901870727539,2.3624744415283203,37,90.03190612792969,0.7376893162727356,37000,0.0,37.0,0.024748079434129402,0.19491791725158691,533.7154993478578,-133.59402465820312,0.08713360130786896,819.6695581994044,37.0,0.13495922088623047,0.1729029417037964,533.7154993478578
0.057501357048749924,1460.1074944107584,0.7274066209793091,426.84464979171753,152.42384338378906,17.693696975708008,89.02536325228024,1000.0,16.166940689086914,0.683412492275238,1.0,92.96990966796875,62.23719787597656,38.0,17.50872802734375,2.335214853286743,38,91.81892395019531,0.739503800868988,38000,0.0,38.0,0.02575295069895359,0.18400196731090546,514.5988983373187,-136.76531982421875,0.08580714464187622,836.5231880997031,38.0,-0.019099419936537743,0.03585338592529297,514.5988983373187
0.056633707135915756,590.0394034128257,0.7005078792572021,438.32866740226746,127.5614242553711,18.597318649291992,88.97433113634003,1000.0,14.556846618652344,0.6818472146987915,1.0,95.30339050292969,64.53020477294922,39.0,18.34830665588379,2.346952438354492,39,94.17439270019531,0.7492438554763794,39000,0.0,39.0,0.024748079434129402,0.211801216006279,521.6373558638986,-141.39776611328125,0.08266310393810272,830.2030910564498,39.0,-0.0013747612247243524,-0.1461511105298996,521.6373558638986
0.05527108535170555,1591.113958891946,0.7702470421791077,449.79974699020386,161.56790161132812,19.617977142333984,88.92846264956026,1000.0,11.852555274963379,0.6787916421890259,1.0,96.80970001220703,66.7532730102539,40.0,19.540016174316406,2.3397879600524902,40,95.34495544433594,0.7612380981445312,40000,0.0,40.0,0.025245515830755405,0.18726420402526855,522.3867042622262,-145.37725830078125,0.07875699549913406,849.2258627523372,40.0,-0.03917699307203293,-0.09767483919858932,522.3867042622262
0.056922994554042816,1523.767856117169,0.7194297909736633,461.27374958992004,165.5787811279297,19.812498092651367,88.88431226890685,1000.0,27.711380004882812,0.6792773008346558,1.0,99.70274353027344,69.11157989501953,41.0,19.60179328918457,2.3417139053344727,41,98.092041015625,0.7422770261764526,41000,0.0,41.0,0.023313810312614227,0.2136051505804062,544.5646446141444,-148.67481994628906,0.08067844808101654,865.6781064929429,41.0,-0.03990165516734123,-0.019877085462212563,544.5646446141444
0.05790454521775246,1625.0505989218893,0.7989681363105774,472.6396644115448,170.4533233642578,19.984567642211914,88.86262233681059,1000.0,2.748145818710327,0.6782803535461426,1.0,103.36996459960938,71.45364379882812,42.0,19.984264373779297,2.3443284034729004,42,101.35890197753906,0.8140521049499512,42000,0.0,42.0,0.02426044449968572,0.16837523877620697,570.406778874839,-154.52867126464844,0.08331721276044846,883.7584039317272,42.0,-0.02685966156423092,0.05210952088236809,570.406778874839
0.059519633650779724,1381.8032671631056,0.796867311000824,483.94937229156494,174.01284790039062,20.123680114746094,88.8522693941915,1000.0,18.61056137084961,0.6784986853599548,1.0,106.8714370727539,73.78124237060547,43.0,19.939489364624023,2.3454830646514893,43,105.22663116455078,0.7934327125549316,43000,0.0,43.0,0.02426044449968572,0.2126747965812683,588.8696038245374,-157.12440490722656,0.08491616696119308,895.3408426115268,43.0,-0.008820593357086182,0.07589790970087051,588.8696038245374
0.060082826763391495,-442.8789866327479,0.7269834876060486,495.3616006374359,106.65174102783203,20.414701461791992,88.8240023921523,1000.0,29.35712242126465,0.6789121627807617,1.0,111.18902587890625,76.09504699707031,44.0,20.806970596313477,2.3411803245544434,44,108.64244842529297,0.7226256728172302,44000,0.0,44.0,0.02575295069895359,0.1706133484840393,612.0779310264957,-162.66043090820312,0.08760515600442886,864.9267555832478,44.0,-0.4069722592830658,-0.3854909837245941,612.0779310264957
0.060086749494075775,1498.486716943998,0.7327960133552551,507.0430727005005,181.75144958496094,19.631271362304688,88.74985661539752,1000.0,42.42584991455078,0.6784175038337708,1.0,116.90559387207031,78.34915924072266,45.0,19.630329132080078,2.339590072631836,45,115.27035522460938,0.7553403377532959,45000,0.0,45.0,0.024748079434129402,0.19362638890743256,616.9299007062195,-167.0608367919922,0.08909370750188828,879.0058658357088,45.0,-0.29660406708717346,-0.3504410982131958,616.9299007062195
0.060790468007326126,1324.0763136727114,0.8238176107406616,518.4979736804962,180.57252502441406,18.255149841308594,88.71780090763802,1000.0,28.973318099975586,0.6799001097679138,1.0,124.28866577148438,79.59272766113281,46.0,18.693050384521484,2.327383041381836,46,121.5481948852539,0.8377571702003479,46000,0.0,46.0,0.024748079434129402,0.1805582195520401,601.75837941207,-171.05093383789062,0.08911401033401489,888.6813103539046,46.0,-0.27183863520622253,-0.25284281373023987,601.75837941207
0.06217324733734131,1266.6226626099665,0.6651782393455505,530.0362865924835,188.6290740966797,18.534238815307617,88.67317425030521,1000.0,17.87610626220703,0.679254949092865,1.0,126.92510986328125,81.0837631225586,47.0,19.073123931884766,2.3099398612976074,47,124.1827163696289,0.6720960736274719,47000,0.0,47.0,0.025245515830755405,0.19219547510147095,586.7890016738492,-174.60089111328125,0.09360450506210327,896.7226157210548,47.0,-0.4891286790370941,-0.4443291425704956,586.7890016738492
0.06342821568250656,1592.6585721908857,0.7498941421508789,541.3279232978821,193.77001953125,17.532669067382812,88.67083690708958,1000.0,30.682748794555664,0.6787486672401428,1.0,133.75787353515625,82.5870590209961,48.0,18.141929626464844,2.3048534393310547,48,130.32411193847656,0.771212637424469,48000,0.0,48.0,0.023782417899897774,0.19017547369003296,575.204723297621,-177.65145874023438,0.09658975899219513,911.221281480843,48.0,-0.3340339958667755,-0.3190675377845764,575.204723297621
0.06447643041610718,1498.2952973132806,0.7357363104820251,552.6340925693512,196.77757263183594,16.393522262573242,88.66626337181847,1000.0,25.248023986816406,0.6785764694213867,1.0,140.2808837890625,84.85792541503906,49.0,16.96875,2.3056466579437256,49,136.8096923828125,0.737458348274231,49000,0.0,49.0,0.023313810312614227,0.17012056708335876,594.7803788016852,-181.71502685546875,0.09733063727617264,923.2023838447702,49.0,-0.3628394603729248,-0.35708776116371155,594.7803788016852
0.06531547755002975,908.2642221241365,0.7458117008209229,564.1072428226471,196.78184509277344,14.624375343322754,88.63562848406785,1000.0,39.400550842285156,0.6789823770523071,1.0,147.13705444335938,86.90879821777344,50.0,14.849854469299316,2.3095862865448,50,145.04656982421875,0.7259448170661926,50000,0.0,50.0,0.023313810312614227,0.257948637008667,605.532527823832,-185.45631408691406,0.09874581545591354,922.9036206103575,50.0,-0.3156275153160095,-0.2641561031341553,605.532527823832
0.06518090516328812,618.0822914180575,0.6746779084205627,575.5744154453278,197.69180297851562,14.308938026428223,88.60713511829879,1000.0,3.75935435295105,0.6781089901924133,1.0,151.32513427734375,89.02063751220703,51.0,14.11349105834961,2.3000752925872803,51,149.84268188476562,0.7038935422897339,51000,0.0,51.0,0.023782417899897774,0.20336516201496124,602.3182490453781,-189.24009704589844,0.10047435015439987,916.9267318026654,51.0,-0.27211296558380127,-0.2782120108604431,602.3182490453781
0.06536301225423813,1099.8235778823582,0.6973564028739929,586.9926958084106,204.94161987304688,14.56889820098877,88.58713297681706,1000.0,24.51610565185547,0.6775903105735779,1.0,153.59552001953125,91.15351867675781,52.0,14.307148933410645,2.2957558631896973,52,151.83740234375,0.7253084182739258,52000,0.0,52.0,0.023782417899897774,0.1886017769575119,605.1034064539676,-192.11627197265625,0.10147511959075928,920.4439788426595,52.0,-0.017780741676688194,-0.10981342941522598,605.1034064539676
0.06552762538194656,1265.2492224718178,0.7029488682746887,598.3621988296509,207.4340057373047,14.057231903076172,88.5751140424041,1000.0,42.60091781616211,0.6762135624885559,1.0,157.40069580078125,93.24317169189453,53.0,14.353007316589355,2.289144515991211,53,154.63064575195312,0.6655792593955994,53000,0.0,53.0,0.02240411346542305,0.21650594472885132,605.6533904426531,-193.90869140625,0.10430235415697098,926.9497381564171,53.0,-0.17964740097522736,-0.19596974551677704,605.6533904426531
0.0654141902923584,1515.2938842979484,0.6788955330848694,609.6395268440247,213.00259399414062,14.116453170776367,88.57693378174906,1000.0,36.557289123535156,0.6753038763999939,1.0,160.66983032226562,95.38510131835938,54.0,14.481013298034668,2.2828924655914307,54,157.7798309326172,0.722277045249939,54000,0.0,54.0,0.02240411346542305,0.17418122291564941,612.8610475677878,-198.63418579101562,0.10547508299350739,937.845000122001,54.0,-0.14970658719539642,-0.05850804224610329,612.8610475677878
0.06510604918003082,788.9971146993169,0.6742351055145264,621.0776884555817,211.5531005859375,13.121567726135254,88.55574917973163,1000.0,45.305179595947266,0.6741609573364258,1.0,165.57626342773438,97.48027801513672,55.0,13.397676467895508,2.2858636379241943,55,163.50418090820312,0.694672167301178,55000,0.0,55.0,0.023782417899897774,0.19119243323802948,618.3695328045402,-200.52578735351562,0.10411911457777023,935.1386749324978,55.0,-0.21372483670711517,-0.2221188098192215,618.3695328045402
0.06376036256551743,1289.623124471425,0.7409594655036926,632.5417227745056,217.95254516601562,12.056266784667969,88.53170942521906,1000.0,80.5835189819336,0.6721546053886414,1.0,170.6447296142578,99.49553680419922,56.0,12.26618766784668,2.2844126224517822,56,167.72706604003906,0.730329155921936,56000,0.0,56.0,0.023782417899897774,0.17226092517375946,615.7477531314865,-204.09024047851562,0.10107139497995377,941.4687543885501,56.0,-0.19008611142635345,-0.2870575487613678,615.7477531314865
