#{"env_id": "Humanoid-v2", "t_start": 1521146865.0909514}
r,l,t
78.684487,16,4.744484
88.706822,19,4.780577
73.937522,15,4.808468
95.851933,21,5.834416
88.539687,18,5.865554
151.881059,30,6.383671
71.490924,15,6.410197
389.060854,69,7.627918
120.431021,26,7.6785
150.418428,30,8.204628
84.035771,17,8.234665
96.870796,21,8.272405
474.147661,94,9.399883
70.926774,15,9.899035
75.778863,16,9.929001
80.597535,17,9.959958
63.081708,13,10.454561
81.085458,17,10.486038
252.926342,47,11.047539
166.417737,33,11.108114
99.965879,22,11.61498
88.227671,18,11.647511
411.637748,88,12.760699
68.054371,14,12.784887
364.077972,82,13.894686
385.396388,75,14.522472
78.076281,16,15.021541
114.349699,26,15.068984
71.573285,15,15.566397
648.851833,131,17.39256
257.321818,51,18.004715
97.719293,21,18.514334
555.043649,110,19.679575
280.497501,63,20.277176
293.696029,58,20.864047
235.169588,44,21.425693
321.371723,65,22.02259
294.794444,55,23.075786
142.418169,30,23.13304
293.486717,55,23.71362
135.890861,32,24.245675
77.433527,16,24.274302
71.752939,15,24.771816
134.930238,26,24.819943
484.308709,99,25.95741
385.973298,80,27.056486
128.948429,27,27.108183
359.145967,77,28.209696
102.499153,23,28.249775
83.473202,18,29.166936
204.477157,45,29.258889
237.038277,45,29.823881
144.175562,32,30.350986
66.397697,14,30.376595
235.092488,44,30.931919
236.587207,52,31.50739
85.552107,18,32.010653
182.648554,37,32.082231
110.223342,22,32.595025
223.519709,42,33.151934
209.020983,40,33.22892
330.762874,63,34.299539
240.102858,45,34.38797
235.733183,45,34.952161
300.606722,57,36.016319
339.777659,67,36.62042
229.207559,43,37.178833
113.728766,25,37.225967
177.330186,34,37.766153
255.470142,49,38.331731
237.065338,44,38.892628
274.959465,54,39.469822
269.45416,50,40.04355
235.274545,46,40.924843
279.085288,52,41.504109
186.65322,36,42.048968
208.046831,40,42.131302
198.475183,39,42.684542
206.473452,40,43.23648
286.999738,53,43.809873
219.198239,41,44.365965
215.675457,42,44.923131
302.026933,57,45.505582
271.137041,50,46.083991
214.87302,41,46.639877
105.002674,23,46.685603
256.559434,48,47.255751
199.37767,39,47.805933
161.645507,32,47.86772
163.362335,33,48.401544
200.279181,39,48.951499
757.499997,155,50.694592
343.195036,73,51.312607
226.975601,50,51.882346
256.387699,48,52.722039
270.722091,52,53.299157
189.170706,37,53.843557
129.110829,26,54.367129
359.593042,78,54.997497
199.507929,42,55.55429
380.841959,79,56.651646
84.520512,19,56.687116
212.539076,49,57.255276
225.806327,54,57.832798
307.098065,65,58.424505
228.18767,42,58.976721
241.932147,49,59.544984
252.825191,49,60.110061
228.983424,48,60.672492
445.514713,93,61.811829
179.866267,36,62.351476
115.29159,23,62.394728
178.834512,36,62.934983
279.130359,55,63.513669
80.970939,17,63.545147
365.457235,69,65.177957
498.066851,94,66.301836
287.602834,53,66.877491
227.701929,47,67.439104
423.629558,88,68.086792
79.503435,17,68.592024
176.121904,36,68.662659
182.2101,37,69.206575
161.032406,33,69.739648
437.667072,100,70.885147
137.63762,30,70.940775
142.14695,32,71.472549
285.650515,68,72.074316
295.818171,58,73.128739
263.054423,53,73.701422
322.348497,70,74.307657
209.996777,40,74.856095
287.526223,57,75.43529
297.930943,59,76.313211
189.621456,43,76.866414
254.963941,51,77.432549
237.505462,52,78.006678
164.674215,34,78.537223
204.702363,42,79.091094
168.663128,36,79.162198
336.809032,65,80.231762
82.889259,19,80.267233
132.792051,29,80.791899
246.779142,52,81.36617
78.327384,17,81.396739
152.757591,34,81.935149
317.923219,68,82.54647
240.315549,52,83.122844
281.688109,64,83.723701
304.860525,68,84.809225
224.812738,46,85.372004
240.887655,53,85.945591
89.125346,21,85.98529
90.663878,21,86.495731
86.773889,19,86.533711
556.653779,118,87.851927
227.839084,50,88.423685
183.998197,41,88.9798
184.947611,43,89.542055
166.822156,35,90.086648
314.401465,71,90.70151
222.40043,49,91.272723
469.722968,96,92.422226
308.233756,71,93.043915
678.201574,145,94.7631
84.295298,18,95.269324
164.613891,34,95.338405
334.755024,68,96.430098
304.795201,67,97.034517
290.200846,55,97.6133
264.278472,55,98.192802
531.812634,106,99.945845
481.894237,98,101.092764
287.717251,56,101.670578
318.680429,63,102.747869
288.199993,56,103.333356
308.589019,59,103.919645
273.044991,53,104.494385
192.593368,39,105.045425
259.660427,58,105.630879
190.952032,41,106.18479
167.063484,39,106.732864
271.602879,55,107.320474
227.023043,48,107.891634
78.977593,18,107.925202
213.308783,45,108.487728
175.356722,37,109.033223
199.134243,43,109.585953
160.656662,35,109.656102
184.036711,40,110.209325
102.274709,22,110.25122
178.595026,39,110.798835
239.273969,48,111.695149
176.101304,37,112.245198
251.614032,50,112.818584
174.177282,35,113.361397
224.602773,46,113.925786
197.958566,41,114.009183
193.408523,39,114.55992
211.367609,43,115.120682
248.075797,49,115.691532
