eval/return_history,total/steps,total/steps_per_second,train/loss_actor,rollout/episodes,ret_rms_std,reference_action_std,train/loss_critic,obs_rms_mean,eval/episodes,reference_action_mean,reference_actor_Q_std,train/param_noise_distance,rollout/return,eval/return,obs_rms_std,rollout/return_history,rollout/actions_mean,total/epochs,rollout/episode_steps,reference_Q_mean,eval/Q,reference_perturbed_action_std,param_noise_stddev,total/episodes,rollout/actions_std,reference_Q_std,reference_actor_Q_mean,rollout/Q_mean,ret_rms_mean,reference_perturbed_action_mean,total/duration
-828.0004801243551,11000,66.8499157222382,-6.572161674499512,12.0,1.0,0.7372574210166931,0.38358160853385925,0.022900693118572235,11.0,-0.15614479780197144,1.1477497816085815,0.3180846869945526,-590.8028534385855,-1283.840257326886,0.29922592639923096,-590.8028534385855,-0.2099408060312271,11,844.8333333333334,2.6292178630828857,7.20810604095459,0.6299223899841309,0.026270585008002556,12.0,0.6150623559951782,1.115721344947815,3.522660255432129,2.0654690265655518,0.0,0.06641712039709091,164.54770183563232
-835.0661716216591,12000,66.75623345364549,-6.360493183135986,13.0,1.0,0.6364572048187256,0.3106026351451874,0.023791946470737457,12.0,-0.24522554874420166,1.0828677415847778,0.35670235753059387,-588.0516912794393,-912.7887780920022,0.29674845933914185,-588.0516912794393,-0.2161545753479004,12,856.7692307692307,1.9247795343399048,11.733131408691406,0.685657262802124,0.02426044449968572,13.0,0.6203890442848206,0.9894943237304688,2.556612014770508,2.370664358139038,0.0,-0.22294901311397552,179.75849413871765
-774.7088817060715,13000,66.68763461333641,-5.501771450042725,14.0,1.0,0.5182490348815918,0.35822102427482605,0.023303523659706116,13.0,-0.14507566392421722,1.1035590171813965,0.20370671153068542,-631.2035046816062,-50.42140271901959,0.2968628704547882,-631.2035046816062,-0.2339065819978714,13,867.0,-0.4453601837158203,4.516700267791748,0.6627305746078491,0.023313810312614227,14.0,0.6181552410125732,0.9671326279640198,-0.24484241008758545,3.2724571228027344,0.0,-0.27823910117149353,194.93868803977966
-685.8939242015568,14000,66.9467045445943,-5.650491714477539,15.0,1.0,0.4757395088672638,0.43641597032546997,0.0236667450517416,14.0,-0.1610334813594818,1.6475733518600464,0.1412506401538849,-656.6739340727388,468.7005233571323,0.2923339307308197,-656.6739340727388,-0.21501906216144562,14,875.8666666666667,-3.0062856674194336,4.781195163726807,0.5234672427177429,0.023782417899897774,15.0,0.6129814982414246,1.49953031539917,-2.6517748832702637,3.3310165405273438,0.0,-0.0962895005941391,209.1215705871582
-612.4073873050787,15000,66.89046794214082,-6.281183242797852,16.0,1.0,0.4137417674064636,0.7618973255157471,0.02287626452744007,15.0,-0.11935152113437653,2.2890729904174805,0.14896497130393982,-600.0657068131867,416.4041292456147,0.29451194405555725,-600.0657068131867,-0.2091497778892517,15,883.625,-4.823452949523926,11.249272346496582,0.4501546621322632,0.022854436146078055,16.0,0.6026821136474609,2.0811073780059814,-4.076955795288086,3.187234401702881,0.0,-0.20552465319633484,224.24719786643982
-594.1280086988855,16000,66.85144375826965,-7.391779899597168,17.0,1.0,0.4440326690673828,0.5471603870391846,0.023712409660220146,16.0,-0.18825018405914307,3.1033425331115723,0.15562410652637482,-552.3998025643854,-319.9373296059877,0.2911299765110016,-552.3998025643854,-0.19896943867206573,16,890.4705882352941,-5.778393268585205,3.063258647918701,0.5307469367980957,0.022854436146078055,17.0,0.5953829884529114,2.8141019344329834,-4.916382312774658,3.2333285808563232,0.0,0.00801868736743927,239.33664107322693
-554.7276687064576,17000,66.75979128299788,-7.429626941680908,18.0,1.0,0.37980470061302185,0.405680388212204,0.024059144780039787,17.0,-0.2046763300895691,4.067844867706299,0.23953686654567719,-510.4306196653416,75.67777117238961,0.2889937460422516,-510.4306196653416,-0.19600003957748413,17,896.5555555555555,-4.275347709655762,7.166203022003174,0.470921128988266,0.020689822899908242,18.0,0.5947606563568115,3.86049747467041,-3.2461533546447754,2.882596015930176,0.0,-0.22496211528778076,254.6442952156067
-481.139788524085,18000,66.66797110672684,-8.780294418334961,19.0,1.0,0.3205552101135254,0.46115413308143616,0.024869712069630623,18.0,0.041620709002017975,5.013900279998779,0.25760167837142944,-516.4250219620852,769.8541745762486,0.2854422628879547,-516.4250219620852,-0.17789895832538605,18,902.0,-3.603844165802002,4.554965019226074,0.38689467310905457,0.019882513137642284,19.0,0.5943057537078857,4.7953009605407715,-2.4966676235198975,3.0248348712921143,0.0,0.014055684208869934,269.99471712112427
-425.2762068605797,19000,66.5978348937223,-11.914678573608398,20.0,1.0,0.3261425197124481,0.5492119789123535,0.02605804242193699,19.0,-0.05419605225324631,6.196313858032227,0.23017215728759766,-488.4173884796489,580.2682630825154,0.28401994705200195,-488.4173884796489,-0.1640772819519043,19,906.9,-3.4351541996002197,11.008138656616211,0.22642362117767334,0.018361167303396805,20.0,0.5857300162315369,5.831964015960693,-2.4684343338012695,3.2803683280944824,0.0,0.02909073606133461,285.2945599555969
-392.6055681040457,20000,66.58021025946218,-15.376176834106445,21.0,1.0,0.4176788926124573,0.6281365156173706,0.026105239987373352,20.0,-0.0805656760931015,7.695314407348633,0.2636606693267822,-432.6639556424542,228.13656827010087,0.29144617915153503,-432.6639556424542,-0.15293185412883759,20,911.3333333333334,-1.8584562540054321,13.054586410522461,0.29706960916519165,0.016294603698363365,21.0,0.5761467218399048,7.304662227630615,-0.5319297909736633,4.020033359527588,0.0,0.02138679288327694,300.38955903053284
-362.4655345575716,21000,66.54890010674207,-18.70306396484375,22.0,1.0,0.4696628451347351,0.6213442087173462,0.026081273332238197,21.0,-0.09101984649896622,8.089949607849121,0.16433876752853394,-380.9135660933269,240.335136371911,0.29418477416038513,-380.9135660933269,-0.14811913669109344,21,915.3636363636364,2.528837203979492,12.75737190246582,0.4270842671394348,0.015973535632157008,22.0,0.56950843334198,8.00551986694336,4.473047256469727,4.417020797729492,0.0,-0.1057019755244255,315.55743169784546
-350.78678151267906,22000,66.51435540197988,-21.85772705078125,23.0,1.0,0.5713745355606079,0.3878062069416046,0.02680729515850544,22.0,-0.025943681597709656,7.17686653137207,0.420036643743515,-352.7001493876745,-105.53296756993682,0.2925116717815399,-352.7001493876745,-0.145020991563797,22,919.0434782608696,7.70640754699707,19.001949310302734,0.4041198194026947,0.015047793132436803,23.0,0.5608506202697754,7.274942874908447,9.570001602172852,5.121652126312256,0.0,-0.07338719069957733,330.75566720962524
-331.31342728202617,23000,66.47308558329686,-24.53960418701172,24.0,1.0,0.4949152171611786,0.7000947594642639,0.02786066383123398,23.0,-0.13334418833255768,8.276307106018066,0.13316218554973602,-313.49352835864175,97.10036579233781,0.290505588054657,-313.49352835864175,-0.13830332458019257,23,922.4166666666666,10.573144912719727,21.002944946289062,0.5004141330718994,0.013091022799070031,24.0,0.5587581992149353,8.08914566040039,11.87216854095459,5.7788214683532715,0.0,-0.08110614120960236,346.00469946861267
-324.7062782693071,24000,66.44696013724828,-27.174848556518555,25.0,1.0,0.553699254989624,0.8170628547668457,0.028225066140294075,24.0,-0.08700399100780487,8.20676040649414,0.14299356937408447,-302.5156994412367,-172.741850976768,0.2887754738330841,-302.5156994412367,-0.1373264044523239,24,925.52,13.205551147460938,24.098140716552734,0.4921894371509552,0.012833077932624282,25.0,0.555006742477417,8.125237464904785,14.673727035522461,6.523019313812256,0.0,-0.1704496145248413,361.1903381347656
-313.21303870518926,25000,66.41950991315758,-28.943519592285156,26.0,1.0,0.5071415305137634,2.006493330001831,0.027963176369667053,25.0,-0.12181141972541809,9.380306243896484,0.33695918321609497,-285.41163870699654,-37.37528916636055,0.28577420115470886,-285.41163870699654,-0.13889487087726593,25,928.3846153846154,14.522832870483398,27.949312210083008,0.4700683057308197,0.012332335652468109,26.0,0.5517330169677734,9.270756721496582,15.928913116455078,7.3521318435668945,0.0,-0.2531449496746063,376.3954300880432
-274.2372230226443,26000,66.41123999789663,-30.850732803344727,27.0,1.0,0.3954903185367584,0.5854345560073853,0.02758041024208069,26.0,-0.15934646129608154,10.020612716674805,0.12134889513254166,-275.326072908601,700.1581690409794,0.2865280210971832,-275.326072908601,-0.13660648465156555,26,931.0370370370371,15.50857925415039,27.883028030395508,0.5275808572769165,0.01335415235733134,27.0,0.5497077107429504,9.968531608581543,16.92339324951172,8.214637756347656,0.0,-0.1079474538564682,391.4999930858612
-250.80562199629927,27000,66.38028578417261,-32.79582595825195,28.0,1.0,0.43079206347465515,1.0532954931259155,0.02723410725593567,27.0,-0.07979696989059448,10.460057258605957,0.296139121055603,-266.27851717553784,358.4160046886715,0.2875171899795532,-266.27851717553784,-0.13704313337802887,27,933.5,16.97493553161621,28.280494689941406,0.34677940607070923,0.01335415235733134,28.0,0.5433005690574646,10.300812721252441,18.238367080688477,9.071184158325195,0.0,-0.2574535012245178,406.74726963043213
-228.99232015795715,28000,66.36344978505733,-34.89899826049805,29.0,1.0,0.4775471091270447,1.6258071660995483,0.027968667447566986,28.0,-0.0510711595416069,9.88389778137207,0.12383247166872025,-238.80454924552132,359.9668294772803,0.28687191009521484,-238.80454924552132,-0.1328575611114502,28,935.7931034482758,19.11817741394043,32.42815017700195,0.4240194857120514,0.0136225708197137,29.0,0.5394623875617981,10.172438621520996,20.62259292602539,9.911640167236328,0.0,-0.07085707783699036,421.9189944267273
-206.51094492982287,29000,66.33743629284062,-36.951534271240234,30.0,1.0,0.4708777964115143,0.968413233757019,0.02827691100537777,29.0,-0.08097539842128754,8.936441421508789,0.29343321919441223,-220.77639615328067,422.9675614579361,0.28606680035591125,-220.77639615328067,-0.12944652140140533,29,937.9333333333333,20.811904907226562,30.784936904907227,0.4831753373146057,0.014175701821503062,30.0,0.5362504720687866,9.378884315490723,22.564552307128906,10.713269233703613,0.0,-0.08280658721923828,437.1588897705078
-189.14275299782315,30000,66.2525089449858,-38.750423431396484,31.0,1.0,0.46158552169799805,1.823593258857727,0.028116608038544655,30.0,-0.09148728102445602,9.75524616241455,0.33135008811950684,-205.18369134251253,314.5348130301694,0.286885142326355,-205.18369134251253,-0.12704253196716309,30,939.9354838709677,22.392078399658203,34.07904052734375,0.4100446403026581,0.012833077932624282,31.0,0.5320106744766235,9.482385635375977,23.53113555908203,11.666925430297852,0.0,-0.133586585521698,452.81304025650024
-167.33386483253486,31000,66.23843415544134,-40.34151840209961,32.0,1.0,0.3672540485858917,1.2740094661712646,0.027653895318508148,31.0,0.0005382969975471497,10.080679893493652,0.23464800417423248,-186.719761900512,486.9327801261144,0.28954726457595825,-186.719761900512,-0.1242545023560524,31,941.8125,24.410633087158203,43.68498611450195,0.4391559660434723,0.012833077932624282,32.0,0.5289574861526489,9.798943519592285,25.370426177978516,12.403887748718262,0.0,-0.11874769628047943,468.0062322616577
-132.72149190305294,32000,66.22546458085507,-41.738670349121094,33.0,1.0,0.11308032274246216,2.1006059646606445,0.027448462322354317,32.0,0.05581536889076233,11.646939277648926,0.16930313408374786,-173.3412772741181,940.2620689108853,0.28743237257003784,-173.3412772741181,-0.1220456138253212,32,943.5757575757576,24.310274124145508,47.4193000793457,0.2830091416835785,0.014175701821503062,33.0,0.5245364904403687,11.42987060546875,25.347900390625,13.02236557006836,0.0,-0.03836563602089882,483.19781827926636
-100.5283839011715,33000,66.21844272447115,-43.58640670776367,34.0,1.0,0.11789499223232269,2.4909114837646484,0.027227118611335754,33.0,0.06004217639565468,12.146930694580078,0.19924916326999664,-152.4653270076389,929.6510721590346,0.2873833179473877,-152.4653270076389,-0.12054025381803513,33,945.2352941176471,24.542865753173828,49.69965744018555,0.14617499709129333,0.014460633428115275,34.0,0.5176291465759277,12.112465858459473,25.611000061035156,14.0842924118042,0.0,-0.06838568300008774,498.35058999061584
-71.91812513127874,34000,66.19544289597933,-45.313499450683594,35.0,1.0,0.14265212416648865,2.947650194168091,0.027587784454226494,34.0,-0.05124000459909439,13.47607707977295,0.21692264080047607,-124.60661525752867,872.220414275182,0.28584811091423035,-124.60661525752867,-0.11884311586618423,34,946.8,24.701393127441406,52.00722122192383,0.154307559132576,0.015973535632157008,35.0,0.5108149647712708,13.130895614624023,25.75638771057129,15.247444152832031,0.0,-0.12485917657613754,513.6305236816406
-44.44467760912556,35000,66.17099014424406,-46.978172302246094,36.0,1.0,0.1073688194155693,0.7576321959495544,0.02781122922897339,35.0,0.030826497822999954,14.992643356323242,0.15567493438720703,-96.898019433073,889.6525381440824,0.284233033657074,-96.898019433073,-0.1173839271068573,35,948.2777777777778,23.92518424987793,56.927188873291016,0.18032580614089966,0.015973535632157008,36.0,0.5055380463600159,14.674344062805176,25.16207504272461,16.04940414428711,0.0,-0.04995042830705643,528.9326927661896
-18.722656306268068,36000,66.15060770795552,-49.083038330078125,37.0,1.0,0.15450167655944824,3.7450802326202393,0.027982447296380997,36.0,0.007019180804491043,15.562726020812988,0.33803942799568176,-76.33370704960917,881.5480892937442,0.2821558713912964,-76.33370704960917,-0.11496780067682266,36,949.6756756756756,25.03626251220703,56.39865493774414,0.1753801703453064,0.01695622994987775,37.0,0.5006795525550842,15.331459999084473,26.357982635498047,16.932008743286133,0.0,-0.036541908979415894,544.2126874923706
3.409702668631378,37000,66.13188858736444,-50.860469818115234,38.0,1.0,0.2057325839996338,2.599316120147705,0.02826770208775997,37.0,-0.03400713950395584,15.54494571685791,0.18057873845100403,-55.47161890882647,800.1746257650115,0.28181901574134827,-55.47161890882647,-0.11106772720813751,37,951.0,25.751102447509766,56.63967514038086,0.1782023310661316,0.017999379770019416,38.0,0.4958062469959259,15.483627319335938,27.66852569580078,18.028581619262695,0.0,0.012532521039247513,559.4880290031433
23.929514741089758,38000,66.10904371070342,-52.700653076171875,39.0,1.0,0.19140560925006866,0.9312652349472046,0.029195982962846756,38.0,-0.04066338762640953,16.268661499023438,0.237858846783638,-33.18951122458384,783.1625614220497,0.2806275486946106,-33.18951122458384,-0.10421796143054962,38,952.2564102564103,28.00640869140625,60.75751876831055,0.23310573399066925,0.018730226766195082,39.0,0.492002934217453,16.13364028930664,29.08247947692871,19.149507522583008,0.0,0.058241695165634155,574.8078911304474
44.07093369395485,39000,66.09637619940493,-54.639034271240234,40.0,1.0,0.22214365005493164,2.8122708797454834,0.029390918090939522,39.0,-0.0512332022190094,16.50942611694336,0.2513115406036377,-13.392198548337126,809.4448539028284,0.2810865640640259,-13.392198548337126,-0.10142326354980469,39,953.45,28.03009796142578,57.369468688964844,0.21148759126663208,0.017999379770019416,40.0,0.4871816337108612,16.35059928894043,29.22464370727539,20.087055206298828,0.0,-0.032137785106897354,590.0474767684937
58.10291949643455,40000,65.83512761144256,-57.695899963378906,41.0,1.0,0.3331056237220764,0.9937671422958374,0.029673615470528603,40.0,-0.08855831623077393,17.94744110107422,0.31089314818382263,6.935833357431919,605.3503657931434,0.28099921345710754,6.935833357431919,-0.09963202476501465,40,954.5853658536586,28.621904373168945,60.860923767089844,0.22796258330345154,0.01695622994987775,41.0,0.48287510871887207,17.467266082763672,29.273813247680664,21.098527908325195,0.0,-0.052507683634757996,607.5783772468567
70.35357440670819,41000,65.81979304950472,-59.769996643066406,42.0,1.0,0.35278668999671936,4.505561351776123,0.030145583674311638,41.0,-0.061634473502635956,17.89208221435547,0.12890976667404175,23.801204076618852,560.3797708176538,0.2795388102531433,23.801204076618852,-0.09661981463432312,41,955.6666666666666,30.939327239990234,65.88377380371094,0.35322049260139465,0.01695622994987775,42.0,0.4800686538219452,17.583280563354492,32.31183624267578,22.126983642578125,0.0,-0.03011505678296089,622.912927865982
75.47035175927542,42000,65.80397405231518,-61.15778350830078,43.0,1.0,0.42644453048706055,1.723543405532837,0.030202286317944527,42.0,-0.05491683632135391,19.20364761352539,0.1946723610162735,35.79970194156817,285.2582232145319,0.2789134681224823,35.79970194156817,-0.09542752802371979,42,956.6976744186046,33.05830383300781,67.72748565673828,0.3715062737464905,0.0156587938752642,43.0,0.4765917658805847,18.694049835205078,34.69498062133789,23.131017684936523,0.0,-0.07442077249288559,638.2593240737915
76.08098332702642,43000,65.79003514398275,-63.43803787231445,44.0,1.0,0.5125483274459839,6.715083122253418,0.030288144946098328,43.0,-0.11558784544467926,20.595752716064453,0.20960135757923126,50.17405280096379,101.72750917256813,0.2775571048259735,50.17405280096379,-0.09704793244600296,43,957.6818181818181,34.167938232421875,66.40608978271484,0.43771955370903015,0.014751292160020392,44.0,0.4744931161403656,20.09398651123047,35.74576187133789,24.117183685302734,0.0,-0.17754177749156952,653.5944221019745
72.54750006599448,44000,65.80102688477781,-64.36405944824219,45.0,1.0,0.5428699851036072,0.8803086876869202,0.03038834221661091,44.0,-0.0735565721988678,21.197996139526367,0.20453153550624847,55.30856167597764,-79.3922801583786,0.2760491669178009,55.30856167597764,-0.09621929377317429,44,958.6222222222223,35.689308166503906,66.91384887695312,0.5052595734596252,0.015350253774398782,45.0,0.4734250009059906,21.148427963256836,37.48462677001953,25.091243743896484,0.0,-0.04067603498697281,668.6825735569
77.00629349539477,45000,65.78608665358206,-66.05921173095703,46.0,1.0,0.49784916639328003,4.907936096191406,0.030513323843479156,45.0,-0.07026706635951996,20.693544387817383,0.17120914161205292,59.884657419272806,273.1932043890074,0.27621856331825256,59.884657419272806,-0.09360362589359283,45,959.5217391304348,39.44158935546875,66.91400146484375,0.4933379888534546,0.016294603698363365,46.0,0.4737781286239624,21.0190486907959,41.203956604003906,26.066499710083008,0.0,0.027220213785767555,684.0352160930634
91.29202867041714,46000,65.7909197908662,-67.00921630859375,47.0,1.0,0.41077420115470886,2.0045900344848633,0.030614856630563736,46.0,-0.0030185095965862274,21.269309997558594,0.16661915183067322,61.513479306995364,734.150111546423,0.27529242634773254,61.513479306995364,-0.08872807770967484,46,960.3829787234042,41.378597259521484,66.37325286865234,0.4809706211090088,0.016294603698363365,47.0,0.47493693232536316,21.16785430908203,42.76633834838867,26.898059844970703,0.0,0.12971189618110657,699.1846313476562
104.9869134736292,47000,65.78978562907646,-68.38704681396484,48.0,1.0,0.3604811728000641,6.942078113555908,0.03063957579433918,47.0,-0.005789414048194885,22.275163650512695,0.13483822345733643,60.54353300435131,734.9516144213836,0.2747761309146881,60.54353300435131,-0.08738034218549728,47,961.2083333333334,42.66923904418945,66.97101593017578,0.39266708493232727,0.016294603698363365,48.0,0.4723150134086609,22.032875061035156,43.856109619140625,27.85350799560547,0.0,-0.05394389480352402,714.3966126441956
120.0499275109608,48000,65.78616822272033,-69.75738525390625,49.0,1.0,0.36918318271636963,6.597088813781738,0.030797341838479042,48.0,-0.0442383773624897,22.80849266052246,0.16468018293380737,72.94133248986492,828.0115872655476,0.2736264765262604,72.94133248986492,-0.08494769036769867,48,962.0,43.48450469970703,65.45514678955078,0.41835081577301025,0.016294603698363365,49.0,0.46984660625457764,22.640573501586914,45.60485076904297,28.777036666870117,0.0,0.061523858457803726,729.6366591453552
132.75247692847196,49000,65.78763228109985,-71.38931274414062,50.0,1.0,0.38602280616760254,13.761258125305176,0.03096841275691986,49.0,0.023140743374824524,22.567739486694336,0.15122506022453308,83.34134315740386,742.474848969007,0.2723473310470581,83.34134315740386,-0.081837959587574,49,962.76,45.53369903564453,73.87201690673828,0.427436888217926,0.01662212523270047,50.0,0.4671952426433563,22.425655364990234,46.7767333984375,29.670318603515625,0.0,0.03279578685760498,744.8208470344543
145.60585672140724,50000,65.7649223100583,-72.18720245361328,51.0,1.0,0.306123822927475,2.771247148513794,0.030954493209719658,50.0,-0.017858833074569702,23.135068893432617,0.11870884895324707,95.17842652544523,775.4214665752359,0.2740493416786194,95.17842652544523,-0.07879157364368439,50,963.4901960784314,46.387794494628906,72.23651123046875,0.3239414095878601,0.017297050171870294,51.0,0.4646991491317749,22.87660026550293,47.26781463623047,30.618492126464844,0.0,0.054405033588409424,760.2837233543396
157.13353523673544,51000,65.75958276271561,-73.2013168334961,52.0,1.0,0.36347314715385437,3.919759750366211,0.031127236783504486,51.0,0.0013096705079078674,23.49264144897461,0.25829875469207764,107.99061166854379,733.5174610031453,0.2746867835521698,107.99061166854379,-0.07488825172185898,51,964.1923076923077,45.48272705078125,79.1944351196289,0.26426392793655396,0.017644720880324885,52.0,0.46215733885765076,23.236400604248047,46.685394287109375,31.54965591430664,0.0,0.08772800862789154,775.5523660182953
165.87689878072163,52000,65.75492521462348,-75.07009887695312,53.0,1.0,0.37392932176589966,4.354254722595215,0.03121962770819664,52.0,-0.04229103773832321,23.7803955078125,0.23851945996284485,120.46629236812095,611.7884395240177,0.27374687790870667,120.46629236812095,-0.0693913921713829,52,964.8679245283018,47.06907653808594,75.00831604003906,0.3615953326225281,0.017999379770019416,53.0,0.4609937071800232,23.506797790527344,48.25205993652344,32.43509292602539,0.0,0.15567591786384583,790.8152861595154
171.91992277897577,53000,65.73362537348596,-76.23924255371094,54.0,1.0,0.4004092216491699,7.539714813232422,0.03133460879325867,53.0,-0.04615774005651474,23.981849670410156,0.28686803579330444,127.02845834753582,486.15717068819083,0.27408966422080994,127.02845834753582,-0.06711874902248383,53,965.5185185185185,49.1834602355957,74.26335906982422,0.3299769163131714,0.017297050171870294,54.0,0.45830634236335754,23.944475173950195,50.620243072509766,33.37565612792969,0.0,-0.05894520506262779,806.2844502925873
179.84867598796103,54000,65.72367705965848,-77.12938690185547,55.0,1.0,0.34382984042167664,12.713749885559082,0.031269267201423645,54.0,0.03948776423931122,24.564363479614258,0.17314764857292175,138.51448375024904,600.0725960641788,0.2746898829936981,138.51448375024904,-0.06472939252853394,54,966.1454545454545,47.79109573364258,78.63131713867188,0.40100401639938354,0.017297050171870294,55.0,0.4569939970970154,24.35834312438965,48.98286056518555,34.20440673828125,0.0,0.04753114655613899,821.6217110157013
189.2843032058058,55000,65.71132715484445,-78.74346923828125,56.0,1.0,0.28120413422584534,4.050018787384033,0.03133236989378929,55.0,0.058884136378765106,25.339923858642578,0.13043682277202606,143.80408772170236,698.8081729694217,0.27485063672065735,143.80408772170236,-0.0608595609664917,55,966.75,48.05229187011719,85.22249603271484,0.2982984483242035,0.017644720880324885,56.0,0.4555095136165619,25.219560623168945,49.065704345703125,35.05034637451172,0.0,0.14147241413593292,836.9942045211792
