eval/return_history,train/param_noise_distance,rollout/actions_mean,total/epochs,obs_rms_std,obs_rms_mean,reference_actor_Q_std,ret_rms_std,eval/episodes,ret_rms_mean,rollout/return_history,total/duration,eval/Q,total/steps_per_second,rollout/episodes,rollout/return,eval/return,train/loss_actor,reference_Q_std,reference_Q_mean,reference_action_std,rollout/episode_steps,total/episodes,train/loss_critic,total/steps,rollout/Q_mean,reference_action_mean,rollout/actions_std,reference_actor_Q_mean
1495.8162644290778,0.0,-0.25776752829551697,250,2.113600969314575,0.021367883309721947,18.438575744628906,1.0,250.0,0.0,1089.3029358945757,3266.903067111969,430.23699951171875,76.52507431786361,250.0,919.2943088544581,1583.2436522029516,-402.5039367675781,18.766733169555664,399.23687744140625,0.8083831667900085,1000.0,250.0,288.5177307128906,250000,309.9600524902344,-0.007287472486495972,0.6326492428779602,402.83251953125
1500.9143379386837,0.0,-0.25852879881858826,251,2.113138198852539,0.02130337990820408,18.84986686706543,1.0,251.0,0.0,1099.510552884268,3280.0046536922455,430.6604919433594,76.52428167059261,251.0,922.6632975956466,1774.4853094704354,-402.7442626953125,19.16862678527832,399.369140625,0.8089371919631958,1000.0,251.0,184.14492797851562,251000,310.4424133300781,0.0762626975774765,0.6324430108070374,402.9774169921875
1509.6961749280367,0.0,-0.25847679376602173,252,2.11289119720459,0.02136904187500477,18.41386604309082,1.0,252.0,0.0,1101.7245012592496,3293.177294254303,433.2695007324219,76.52184425043599,252.0,924.0141865658106,2054.0741629421445,-402.4067077636719,17.951955795288086,402.0374755859375,0.6542941331863403,1000.0,252.0,123.78620147705078,252000,310.880615234375,0.34420299530029297,0.6323387622833252,404.5805358886719
1515.8089492861766,0.0,-0.25937965512275696,253,2.112760305404663,0.021195244044065475,19.164934158325195,1.0,253.0,0.0,1104.196587446299,3306.3465847969055,432.4634094238281,76.5195037820092,253.0,925.5069793040518,1884.7306803314466,-403.105224609375,18.46042251586914,400.241943359375,0.7102330923080444,1000.0,253.0,122.85650634765625,253000,311.3410949707031,0.1298273205757141,0.6323052048683167,403.11688232421875
1513.3823872283879,0.0,-0.25974205136299133,254,2.1125431060791016,0.02117927558720112,19.353858947753906,1.0,254.0,0.0,1106.1978528419593,3319.4601531028748,428.3395080566406,76.51846634235774,254.0,927.6171460881504,1301.4737578950958,-405.73577880859375,18.774959564208984,400.0322265625,0.7004421353340149,1000.0,254.0,226.86378479003906,254000,311.80767822265625,0.17432309687137604,0.6320497989654541,403.21099853515625
1517.3468686360363,0.0,-0.2604840397834778,255,2.111382007598877,0.021073028445243835,19.315622329711914,1.0,255.0,0.0,1106.2086748285296,3332.6329593658447,432.3330078125,76.51607696051926,255.0,929.5181706150269,1646.55101771564,-404.5498352050781,18.577497482299805,396.0832214355469,0.7383840680122375,1000.0,255.0,170.87234497070312,255000,312.271240234375,0.12783335149288177,0.6317539811134338,400.30938720703125
1523.7274842009178,0.0,-0.2608548700809479,256,2.1114625930786133,0.021039798855781555,18.642797470092773,1.0,256.0,0.0,1107.5331679193964,3345.778695821762,434.797607421875,76.51432544528275,256.0,931.8568233878178,2230.388170947323,-403.8905029296875,19.086488723754883,395.61322021484375,0.7375515103340149,1000.0,256.0,210.1636962890625,256000,312.7327575683594,-0.01471755187958479,0.631864070892334,399.3282165527344
1521.8536924697771,0.0,-0.26151221990585327,257,2.110198497772217,0.020929977297782898,18.93656349182129,1.0,257.0,0.0,1108.3671369283754,3359.0119886398315,436.1122131347656,76.51059325455617,257.0,933.9193757080387,2022.6976338483375,-404.3641052246094,18.783958435058594,398.8945007324219,0.7585015296936035,1000.0,257.0,180.96267700195312,257000,313.1971740722656,0.0607924647629261,0.6316807270050049,402.66973876953125
1523.907749233132,0.0,-0.26175105571746826,258,2.109295129776001,0.020909063518047333,18.545291900634766,1.0,258.0,0.0,1112.0113705771892,3372.2062385082245,433.05120849609375,76.5077761418686,258.0,935.5499795161905,1745.1965905592847,-406.1630554199219,18.2841854095459,399.60089111328125,0.7435404658317566,1000.0,258.0,186.08531188964844,258000,313.65087890625,0.29227522015571594,0.6314419507980347,402.1689453125
1523.8365114855783,0.0,-0.2623966336250305,259,2.1085708141326904,0.02079571969807148,19.679128646850586,1.0,259.0,0.0,1113.0633524183015,3385.3274993896484,432.7492980957031,76.5066304653526,259.0,937.3265267696559,1546.1453966956908,-404.9666748046875,19.275390625,398.635498046875,0.7706481218338013,1000.0,259.0,183.63058471679688,259000,314.1042175292969,0.15041513741016388,0.6311593651771545,402.0938720703125
1524.7470249793641,0.0,-0.262928307056427,260,2.1075563430786133,0.020809531211853027,17.476320266723633,1.0,260.0,0.0,1113.244626012914,3398.526737689972,433.5585632324219,76.50373825710307,260.0,939.6985126577058,1675.833466066279,-406.5528564453125,18.151840209960938,400.88983154296875,0.8028056025505066,1000.0,260.0,110.6921157836914,260000,314.5633544921875,0.05328651890158653,0.6309744715690613,404.95550537109375
1523.3196768307969,0.0,-0.2632344663143158,261,2.1075873374938965,0.02084333822131157,18.88540267944336,1.0,261.0,0.0,1123.6808433459387,3411.6857652664185,433.340087890625,76.50177008011127,261.0,941.6936526294999,1537.5769518602526,-406.17242431640625,18.318647384643555,403.5697021484375,0.8031334280967712,1000.0,261.0,69.12017059326172,261000,315.01556396484375,0.09483591467142105,0.6309266686439514,406.9812316894531
1532.0413148060916,0.0,-0.2635639011859894,262,2.1081626415252686,0.02079078182578087,18.507732391357422,1.0,262.0,0.0,1129.076763149129,3424.8462274074554,435.3133544921875,76.4997849840193,262.0,943.5381875020166,1970.7490855222927,-407.10821533203125,17.976112365722656,399.2803649902344,0.8079183101654053,1000.0,262.0,243.91236877441406,262000,315.46331787109375,0.12428849190473557,0.6308798789978027,403.655029296875
1538.6537349751902,0.0,-0.26355111598968506,263,2.1074068546295166,0.020862050354480743,18.708127975463867,1.0,263.0,0.0,1140.2020032951173,3437.9571027755737,435.5897521972656,76.49891843841554,263.0,946.6828242478155,1864.400569062494,-404.4520568847656,18.572153091430664,403.903076171875,0.7806102633476257,1000.0,263.0,187.57740783691406,263000,315.9193420410156,0.06358002126216888,0.6304858922958374,407.6048583984375
1544.4671188694886,0.0,-0.2640742361545563,264,2.1078073978424072,0.02088305726647377,20.178529739379883,1.0,264.0,0.0,1146.5263368910441,3451.139242172241,435.33428955078125,76.49647883631354,264.0,949.3538694252271,1857.3254435988383,-407.4150085449219,20.248291015625,401.4217529296875,0.7758670449256897,1000.0,264.0,115.5328598022461,264000,316.3656921386719,0.09688162803649902,0.6306331157684326,404.79901123046875
1549.2871360585061,0.0,-0.26461371779441833,265,2.107297420501709,0.02086646854877472,19.13117027282715,1.0,265.0,0.0,1149.1442756183608,3464.322159051895,436.5238037109375,76.49404063290822,265.0,951.6917116569749,1850.7560437633317,-408.4915771484375,18.08054542541504,403.9140319824219,0.7785578966140747,1000.0,265.0,170.4305877685547,265000,316.8092346191406,0.09726525098085403,0.6306262016296387,407.6539611816406
1559.7034656858075,0.0,-0.2643726170063019,266,2.107119560241699,0.020946849137544632,20.06177520751953,1.0,266.0,0.0,1151.2374196686046,3477.457783460617,438.5580139160156,76.49266118057318,266.0,952.6741287707122,2318.2396616668557,-409.7527770996094,18.34256362915039,403.8416748046875,0.6990755796432495,1000.0,266.0,128.54562377929688,266000,317.2229309082031,0.25379469990730286,0.6306144595146179,406.87945556640625
1567.4495929923028,0.0,-0.26457688212394714,267,2.107790470123291,0.020873568952083588,21.643529891967773,1.0,267.0,0.0,1153.9926490979267,3490.6307497024536,439.0625,76.49047382704671,267.0,953.8388057701842,2014.2582288398323,-407.3023376464844,21.061927795410156,404.344482421875,0.7764216661453247,1000.0,267.0,149.7407684326172,267000,317.6503601074219,0.21381843090057373,0.630476713180542,407.875732421875
1570.3643447550203,0.0,-0.26544851064682007,268,2.1071784496307373,0.02074626460671425,19.249652862548828,1.0,268.0,0.0,1159.1116808316997,3503.774297952652,435.5132141113281,76.48894512314891,268.0,956.0439678945125,1782.7521773430976,-407.98162841796875,19.510622024536133,401.16522216796875,0.758976399898529,1000.0,268.0,418.11944580078125,268000,318.08697509765625,0.21913182735443115,0.6303867697715759,404.50933837890625
1579.6317143632855,0.0,-0.2660580575466156,269,2.1066701412200928,0.020657610148191452,18.542821884155273,1.0,269.0,0.0,1162.6097889224395,3516.972268819809,437.7687072753906,76.4862442575552,269.0,958.0409764416429,2149.3875827444544,-408.26324462890625,17.984088897705078,404.15911865234375,0.801101565361023,1000.0,269.0,125.53986358642578,269000,318.5172424316406,0.16527538001537323,0.6301952004432678,407.3279724121094
1582.511594255298,0.0,-0.266122043132782,270,2.108041763305664,0.020687583833932877,17.947362899780273,1.0,270.0,0.0,1162.1543405616408,3530.1404914855957,434.97613525390625,76.48420810764259,270.0,958.7212237787923,1746.3338144261602,-408.77972412109375,17.47763442993164,403.1742858886719,0.7770440578460693,1000.0,270.0,80.68933868408203,270000,318.91461181640625,0.17368550598621368,0.6303035020828247,405.4772644042969
1590.7502900768666,0.0,-0.2671739161014557,271,2.1078813076019287,0.020591406151652336,16.819194793701172,1.0,271.0,0.0,1170.2736924742262,3543.3497519493103,436.74273681640625,76.4813013027896,271.0,961.0969187647515,1946.0588206000018,-411.0788269042969,16.13414192199707,401.16815185546875,0.8175432085990906,1000.0,271.0,112.12931823730469,271000,319.34515380859375,0.06309671700000763,0.6301871538162231,404.53363037109375
1600.8819083462283,0.0,-0.26766201853752136,272,2.108072280883789,0.02065628208220005,17.03847312927246,1.0,272.0,0.0,1180.8942064908142,3556.5207574367523,438.3432922363281,76.47923871419641,272.0,963.9021282395447,2125.1982204143524,-408.5215148925781,16.57900619506836,402.8733825683594,0.7752346992492676,1000.0,272.0,304.6552429199219,272000,319.76995849609375,0.17499667406082153,0.630216121673584,406.2415466308594
1607.7276836856495,0.0,-0.2655181884765625,273,2.107325315475464,0.021309278905391693,15.464320182800293,1.0,273.0,0.0,1173.4486907430176,3569.684965610504,436.61700439453125,76.47733697231466,273.0,960.9196609395361,1890.89345328917,-406.6181945800781,15.408616065979004,404.665283203125,0.7794644832611084,1000.0,273.0,246.56529235839844,273000,319.41424560546875,0.15083195269107819,0.6314831972122192,407.95172119140625
1615.33955903781,0.0,-0.2653128504753113,274,2.1069018840789795,0.021294638514518738,14.349787712097168,1.0,274.0,0.0,1175.0128243333359,3582.8241209983826,439.368896484375,76.47598395749544,274.0,961.918142123908,2336.5953792840214,-406.0657958984375,13.145685195922852,403.703369140625,0.7828010320663452,1000.0,274.0,477.2678527832031,274000,319.8250427246094,0.26087456941604614,0.6315971612930298,407.211669921875
1619.0895797444275,0.0,-0.2655191421508789,275,2.10610032081604,0.021194029599428177,14.757781028747559,1.0,275.0,0.0,1177.4072443661341,3595.9934651851654,438.46319580078125,76.47399881630199,275.0,961.6111413842305,2170.775329023626,-409.56610107421875,14.087754249572754,405.7335205078125,0.7835026979446411,1000.0,275.0,129.80186462402344,275000,320.2191162109375,0.31666257977485657,0.6314219832420349,409.2896423339844
1616.7255835770102,0.0,-0.2654480040073395,276,2.1066958904266357,0.021254541352391243,18.057077407836914,1.0,276.0,0.0,1177.164937101272,3609.2271349430084,435.7867126464844,76.47066523685497,276.0,963.3908372519869,1737.0753690354027,-408.28485107421875,16.50545310974121,403.98748779296875,0.6963890194892883,1000.0,276.0,129.7139129638672,276000,320.6224060058594,0.3282485604286194,0.6312723755836487,405.96258544921875
1615.9337767896184,0.0,-0.26578789949417114,277,2.105931043624878,0.021213656291365623,16.889047622680664,1.0,277.0,0.0,1183.8777045048585,3622.389033317566,436.372314453125,76.46887108265936,277.0,965.5235219293648,1840.179330676366,-405.8224182128906,16.644704818725586,403.63232421875,0.8037219047546387,1000.0,277.0,251.99066162109375,277000,321.03851318359375,0.14009666442871094,0.6311253309249878,406.68682861328125
1621.8526660098232,0.0,-0.26593270897865295,278,2.105954647064209,0.02113853022456169,17.641468048095703,1.0,278.0,0.0,1185.6379722179847,3635.564313650131,438.6572570800781,76.46680845562766,278.0,967.621613949145,2130.4955637530434,-407.6781005859375,17.496257781982422,401.8795471191406,0.7921494245529175,1000.0,278.0,167.53480529785156,278000,321.4445495605469,0.07785286009311676,0.6308196187019348,404.386962890625
1619.153812697076,0.0,-0.2663218677043915,279,2.10524845123291,0.021117355674505234,17.654659271240234,1.0,279.0,0.0,1189.9138851980913,3648.7111344337463,436.4066467285156,76.4653571413235,279.0,970.2610966355626,1497.6017609956875,-409.9825134277344,17.55265998840332,403.6956481933594,0.7730928063392639,1000.0,279.0,146.94488525390625,279000,321.85791015625,0.01742059551179409,0.6305775046348572,405.91571044921875
1626.239159761662,0.0,-0.26648393273353577,280,2.104480266571045,0.021121401339769363,18.32650375366211,1.0,280.0,0.0,1198.3285061264419,3661.994480609894,440.9761047363281,76.46106554299527,280.0,972.9578862068888,2032.161320381972,-409.3641662597656,18.42595100402832,403.8721923828125,0.7941157221794128,1000.0,280.0,296.573486328125,280000,322.272216796875,0.007173001766204834,0.6304705142974854,406.6287536621094
1627.0005796303221,0.0,-0.2667030096054077,281,2.1049022674560547,0.021078096702694893,17.759557723999023,1.0,281.0,0.0,1200.1823987726575,3675.2940878868103,437.5664367675781,76.45646668823909,281.0,973.8500453306232,1591.3590162764729,-411.4717102050781,17.887937545776367,404.0563049316406,0.7824052572250366,1000.0,281.0,75.14257049560547,281000,322.6668701171875,-0.09893915802240372,0.6304452419281006,406.7149353027344
1637.7043133685804,0.0,-0.267055481672287,282,2.1036291122436523,0.02096252515912056,16.37369155883789,1.0,282.0,0.0,1207.1021971767152,3688.4742488861084,441.7944030761719,76.45437678876623,282.0,974.4222251481314,2241.7743649922113,-409.2943420410156,16.66126251220703,404.167236328125,0.794628918170929,1000.0,282.0,230.4281768798828,282000,323.0612487792969,0.029613861814141273,0.6302504539489746,407.28753662109375
1653.1860783660395,0.0,-0.26776552200317383,283,2.103936195373535,0.021066859364509583,16.85460090637207,1.0,283.0,0.0,1220.1541610924241,3701.692509174347,441.7358093261719,76.45151489449955,283.0,978.0526381640653,2439.63772213683,-409.0463562011719,16.840614318847656,405.0546875,0.803920328617096,1000.0,283.0,61.047603607177734,283000,323.4751281738281,0.15152649581432343,0.6303715705871582,407.4666748046875
1660.6798648326558,0.0,-0.2678466737270355,284,2.1031432151794434,0.0210612453520298,15.68216609954834,1.0,284.0,0.0,1221.594722243073,3715.002940893173,442.2342529296875,76.4467766293934,284.0,979.0773383697662,2342.321195042468,-409.32196044921875,15.560782432556152,400.68695068359375,0.814817488193512,1000.0,284.0,226.8828582763672,284000,323.8628234863281,-0.021626660600304604,0.6303264498710632,404.05108642578125
1673.5759877950113,0.0,-0.268252968788147,285,2.102773904800415,0.020936982706189156,15.49884033203125,1.0,285.0,0.0,1226.6298377062212,3728.274957895279,441.67333984375,76.44285982622132,285.0,980.2151482746165,2376.855339288133,-410.2103271484375,15.156102180480957,403.5408630371094,0.8152841925621033,1000.0,285.0,243.9048614501953,285000,324.2513427734375,0.08922890573740005,0.6301872730255127,407.2115478515625
1688.0303991608353,0.0,-0.2685461938381195,286,2.1029858589172363,0.020960867404937744,16.515270233154297,1.0,286.0,0.0,1244.7824997779844,3741.5267162323,443.0495910644531,76.43938469267451,286.0,983.1131883185049,2807.42317933927,-410.7109069824219,16.39997100830078,405.13067626953125,0.7713198661804199,1000.0,286.0,64.1162338256836,286000,324.650634765625,0.10422467440366745,0.63004469871521,408.7796630859375
1690.681411434774,0.0,-0.26829227805137634,287,2.102822780609131,0.02109486609697342,14.633299827575684,1.0,287.0,0.0,1251.3596133298627,3754.840761423111,442.69879150390625,76.43466613780579,287.0,985.983329095382,2392.088011173819,-412.1831970214844,14.937862396240234,405.25128173828125,0.7726160287857056,1000.0,287.0,119.64275360107422,287000,325.0438537597656,0.0881403386592865,0.6299712657928467,408.27239990234375
1688.9527942892737,0.0,-0.2680540680885315,288,2.1029224395751953,0.02115597203373909,14.750658988952637,1.0,288.0,0.0,1263.3689871242577,3768.0575335025787,438.36639404296875,76.4319539814168,288.0,987.8855726022207,2011.7943055551655,-407.3663024902344,14.372395515441895,403.834716796875,0.7733831405639648,1000.0,288.0,529.8482055664062,288000,325.42730712890625,0.07913149148225784,0.62981116771698,405.9079895019531
1699.192511105776,0.0,-0.2686155140399933,289,2.102496385574341,0.02112458273768425,17.428560256958008,1.0,289.0,0.0,1276.967627319866,3781.2419216632843,440.8677978515625,76.42991535248697,289.0,990.3610144730937,1977.646053598796,-410.70965576171875,17.0372314453125,407.3843994140625,0.7856960296630859,1000.0,289.0,54.489707946777344,289000,325.8172302246094,-0.07421722263097763,0.6297544240951538,409.7318115234375
1712.9372644136167,0.0,-0.26828956604003906,290,2.102769374847412,0.021029509603977203,18.635984420776367,1.0,290.0,0.0,1274.2523595424004,3794.524040222168,441.2695007324219,76.42592244138757,290.0,989.904115287968,2405.4227345190243,-411.10235595703125,18.036495208740234,405.088134765625,0.7805525660514832,1000.0,290.0,222.22779846191406,290000,326.174560546875,0.00826543103903532,0.6298477649688721,407.07086181640625
1721.5054585503083,0.0,-0.26756131649017334,291,2.1023526191711426,0.021077044308185577,17.739290237426758,1.0,291.0,0.0,1277.7708349298641,3807.904889345169,443.1687927246094,76.41997593328603,291.0,989.6630530431779,2370.6924359950754,-413.43023681640625,18.357860565185547,406.5807800292969,0.768720805644989,1000.0,291.0,185.71763610839844,291000,326.5246276855469,0.006823862437158823,0.6299928426742554,408.8358459472656
1736.852378575106,0.0,-0.2677711844444275,292,2.1021652221679688,0.02118847705423832,17.139497756958008,1.0,292.0,0.0,1284.8808354075763,3821.2677199840546,443.25103759765625,76.4144313869792,292.0,992.4534424867735,2301.0296700602858,-412.968505859375,17.458492279052734,404.57452392578125,0.8025590777397156,1000.0,292.0,70.8123550415039,292000,326.9133605957031,0.1614300161600113,0.6300010681152344,407.03814697265625
1744.374314636892,0.0,-0.267969012260437,293,2.10286283493042,0.021193187683820724,15.910069465637207,1.0,293.0,0.0,1293.5602301457704,3834.503205537796,440.8525390625,76.41146304868096,293.0,994.8050007320217,2074.356020613614,-411.5202331542969,16.194406509399414,404.1803894042969,0.8191553950309753,1000.0,293.0,234.4303741455078,293000,327.2938232421875,0.12702782452106476,0.6299669146537781,407.0643310546875
1753.184736743118,0.0,-0.2681002616882324,294,2.1030642986297607,0.021225079894065857,15.292486190795898,1.0,294.0,0.0,1309.4672218250923,3847.7052643299103,437.724609375,76.40917892685863,294.0,996.5468623811195,1685.4024422304276,-411.52105712890625,15.039806365966797,403.53759765625,0.7467232942581177,1000.0,294.0,174.67041015625,294000,327.65899658203125,0.22382061183452606,0.6299400329589844,405.8487854003906
1765.2763821205924,0.0,-0.26850131154060364,295,2.1035163402557373,0.021174980327486992,14.378705024719238,1.0,295.0,0.0,1312.394854438968,3860.9925408363342,441.9772033691406,76.40522401426337,295.0,997.9623608047747,2257.9864772290593,-409.3880920410156,14.1348876953125,403.4944763183594,0.7639142274856567,1000.0,295.0,417.1846923828125,295000,328.026611328125,0.18144433200359344,0.6298073530197144,406.068359375
1771.0683929231973,0.0,-0.2684568762779236,296,2.1030490398406982,0.021269958466291428,14.51819133758545,1.0,296.0,0.0,1322.603566382676,3874.2626554965973,442.5158996582031,76.40163466461185,296.0,1000.2785932027004,1917.8216399859461,-412.36260986328125,13.911001205444336,407.394775390625,0.7672016024589539,1000.0,296.0,66.1494140625,296000,328.3973083496094,0.266583114862442,0.6296870112419128,410.6281433105469
1782.0698630263644,0.0,-0.26846593618392944,297,2.1035680770874023,0.02140541933476925,13.095125198364258,1.0,297.0,0.0,1334.1469470498816,3887.5151245594025,445.6957092285156,76.39841659359742,297.0,1003.879608163175,2449.9667081265534,-411.01483154296875,13.844882011413574,409.19549560546875,0.741298258304596,1000.0,297.0,193.42050170898438,297000,328.78021240234375,0.3678835332393646,0.6294657588005066,411.78546142578125
1786.435141349144,0.0,-0.2684868276119232,298,2.103768825531006,0.02137087471783161,11.863471031188965,1.0,298.0,0.0,1333.8364570627427,3900.830174922943,444.47509765625,76.3939947746858,298.0,1004.5604992958268,1904.1509689512811,-411.806884765625,12.197420120239258,409.173583984375,0.8159478902816772,1000.0,298.0,346.10809326171875,298000,329.1362609863281,0.31579214334487915,0.6294905543327332,413.70587158203125
1795.7278418364644,0.0,-0.2685335874557495,299,2.1044881343841553,0.021344855427742004,12.931816101074219,1.0,299.0,0.0,1335.6037863006939,3914.0302407741547,447.42718505859375,76.39184717715949,299.0,1006.1995637568717,2416.930107305539,-416.6005859375,12.407516479492188,414.2641296386719,0.8083163499832153,1000.0,299.0,190.4136199951172,299000,329.5032653808594,0.2874743342399597,0.6295021176338196,417.81304931640625
1800.736562392921,0.0,-0.26676589250564575,300,2.105030059814453,0.021657299250364304,12.168278694152832,1.0,300.0,0.0,1330.5106287520657,3927.319100379944,443.03271484375,76.38798690205154,300.0,1004.9722931435386,1872.932413628228,-416.60198974609375,12.362783432006836,415.16650390625,0.7603529095649719,1000.0,300.0,170.7353973388672,300000,329.8049621582031,0.33868536353111267,0.6305802464485168,418.02508544921875
1799.5631416570154,0.0,-0.26675450801849365,301,2.1058216094970703,0.021701665595173836,11.376420021057129,1.0,301.0,0.0,1331.1229398281491,3940.6263496875763,435.41119384765625,76.38379620129783,301.0,1005.9642779327746,1444.185612911626,-417.3314208984375,11.509744644165039,416.40924072265625,0.6824904680252075,1000.0,301.0,108.83036804199219,301000,330.1519775390625,0.4945279359817505,0.6305649280548096,419.4237365722656
1799.2681422322785,0.0,-0.26401859521865845,302,2.1055943965911865,0.02206169068813324,12.332107543945312,1.0,302.0,0.0,1316.729516257171,3953.8715460300446,445.7627868652344,76.38083242821293,302.0,1002.0368877587904,1811.9430416771872,-414.9102478027344,12.623045921325684,413.04461669921875,0.7913646697998047,1000.0,302.0,344.2869567871094,302000,330.39874267578125,0.18677173554897308,0.6323341131210327,416.5648498535156
1802.611877069493,0.0,-0.26427018642425537,303,2.105257749557495,0.02198362909257412,15.061246871948242,1.0,303.0,0.0,1316.7381577292015,3967.236572265625,446.44781494140625,76.37558146096681,303.0,1003.0020363011673,1959.5416463843492,-415.0127258300781,13.983344078063965,414.6461181640625,0.740371584892273,1000.0,303.0,174.20913696289062,303000,330.7579650878906,0.3277294933795929,0.6322201490402222,416.9058837890625
1801.0907854580807,0.0,-0.2647233307361603,304,2.105147123336792,0.021963227540254593,17.24919891357422,1.0,304.0,0.0,1318.4281633386686,3980.4476840496063,445.48370361328125,76.37331881491232,304.0,1005.114982379707,1780.7311463914853,-414.2419128417969,15.389281272888184,413.971923828125,0.8111447691917419,1000.0,304.0,127.76917266845703,304000,331.1293029785156,0.07039942592382431,0.6320070028305054,416.7453918457031
1802.9713108521767,0.0,-0.2642093300819397,305,2.104297399520874,0.022031929343938828,18.148691177368164,1.0,305.0,0.0,1313.826002308174,3993.7008554935455,444.8709411621094,76.37026683670021,305.0,1005.210571980916,1687.601889675546,-416.183349609375,17.169057846069336,411.9905700683594,0.7355680465698242,1000.0,305.0,13.851849555969238,305000,331.4574890136719,0.2200952023267746,0.6322243213653564,414.6473083496094
1804.6415180593376,0.0,-0.26416969299316406,306,2.103780746459961,0.022003261372447014,19.431203842163086,1.0,306.0,0.0,1314.6252112452607,4006.967586040497,447.84051513671875,76.3669766299196,306.0,1006.4140252347369,1938.0700602680658,-415.333251953125,18.041088104248047,412.87548828125,0.7706095576286316,1000.0,306.0,136.1608123779297,306000,331.82000732421875,0.1734829545021057,0.6322078108787537,415.7388916015625
1809.496690220825,0.0,-0.26398465037345886,307,2.104194402694702,0.02197120152413845,19.17720603942871,1.0,307.0,0.0,1316.01779060036,4020.214650630951,445.22088623046875,76.3640816919609,307.0,1007.4689925604256,1700.2955652434048,-418.2640686035156,18.808063507080078,411.8341064453125,0.8010671734809875,1000.0,307.0,391.0987854003906,307000,332.1742248535156,0.16063004732131958,0.6320861577987671,414.77142333984375
1810.850055004894,0.0,-0.2638005316257477,308,2.103541374206543,0.02194054052233696,18.777462005615234,1.0,308.0,0.0,1314.7299551712197,4033.6201639175415,444.6976013183594,76.35820614821192,308.0,1008.4270162304784,1474.892021377636,-417.47381591796875,17.893918991088867,411.951171875,0.7929360270500183,1000.0,308.0,181.72019958496094,308000,332.5250244140625,0.14038659632205963,0.6318455934524536,415.22296142578125
1816.100763138681,0.0,-0.26388460397720337,309,2.1032636165618896,0.021914813667535782,20.60059928894043,1.0,309.0,0.0,1314.7546727237534,4046.922240257263,450.625,76.35432105074419,309.0,1009.4125050584513,1858.1917273637105,-420.32073974609375,20.469717025756836,412.33892822265625,0.8065003156661987,1000.0,309.0,73.3447494506836,309000,332.8793640136719,0.11735338717699051,0.6317248940467834,415.33184814453125
1824.6034754625725,0.0,-0.26413995027542114,310,2.1030306816101074,0.02198842540383339,18.893232345581055,1.0,310.0,0.0,1324.8395873407108,4060.205772638321,450.62921142578125,76.35081012127178,310.0,1012.3269066410228,2062.9693605041657,-419.9786682128906,19.56698226928711,410.23583984375,0.7945933938026428,1000.0,310.0,186.96572875976562,310000,333.255859375,0.07806471735239029,0.6317453980445862,413.9053039550781
1831.880954775503,0.0,-0.2648116648197174,311,2.1021058559417725,0.021916253492236137,18.3414363861084,1.0,311.0,0.0,1329.8690112234992,4073.44810962677,452.2029113769531,76.34809420181749,311.0,1014.1181168611661,1969.8283402987836,-418.0041809082031,19.044809341430664,411.9715881347656,0.7949729561805725,1000.0,311.0,182.76373291015625,311000,333.62445068359375,0.10537400841712952,0.6315505504608154,414.88543701171875
1836.3812454204487,0.0,-0.2650783061981201,312,2.1017062664031982,0.021846115589141846,19.773651123046875,1.0,312.0,0.0,1334.4631591782702,4086.8057219982147,450.8768615722656,76.34324243028851,312.0,1014.0565182964958,1791.4564805299106,-421.1905212402344,20.99113655090332,410.83624267578125,0.7607791423797607,1000.0,312.0,116.0212173461914,312000,333.9557189941406,0.1458236128091812,0.6315255165100098,414.96466064453125
1837.4625811841606,0.0,-0.2652722895145416,313,2.1009323596954346,0.021744709461927414,20.814167022705078,1.0,313.0,0.0,1337.3540057457926,4100.092338323593,450.6597595214844,76.33974412585461,313.0,1013.5934770460894,1664.813478949675,-422.94866943359375,20.17727279663086,412.07623291015625,0.7599566578865051,1000.0,313.0,61.55280685424805,313000,334.28668212890625,0.19441358745098114,0.6315399408340454,416.21502685546875
1844.8280813520523,0.0,-0.26521459221839905,314,2.100860595703125,0.021847952157258987,20.374713897705078,1.0,314.0,0.0,1343.588880417809,4113.283285856247,452.906005859375,76.3380438881286,314.0,1016.497470065353,1971.9425412190715,-422.1463317871094,19.786325454711914,413.36077880859375,0.7802948355674744,1000.0,314.0,189.9262237548828,314000,334.6605224609375,0.2605412006378174,0.6313261985778809,416.8471984863281
1851.0413148943262,0.0,-0.2651767134666443,315,2.099498987197876,0.021762069314718246,20.15000343322754,1.0,315.0,0.0,1335.807987764689,4126.5054500103,455.168701171875,76.33577704331246,315.0,1015.6986046204271,2033.4783055730957,-424.2550048828125,19.081165313720703,415.0011291503906,0.7321021556854248,1000.0,315.0,320.3710021972656,315000,334.9903869628906,0.26849913597106934,0.6314008831977844,418.63555908203125
1852.1982300902966,0.0,-0.26497694849967957,316,2.098964214324951,0.021765097975730896,21.0155086517334,1.0,316.0,0.0,1335.1263450113192,4139.7160675525665,453.4218444824219,76.33373759056421,316.0,1016.1398847940237,1834.6176348988424,-420.2457275390625,20.43035888671875,417.3878173828125,0.7293691635131836,1000.0,316.0,108.31523132324219,316000,335.3360900878906,0.20803363621234894,0.6313471794128418,420.83349609375
