#{"t_start": 1521146858.5322626, "env_id": "Walker2d-v2"}
r,l,t
-4.973888,7,2.400345
-3.917018,6,2.407586
-13.013885,60,3.0575
-11.595698,10,3.070136
-8.771223,10,3.0813
-7.409557,11,3.454309
2.220631,48,3.930312
-17.500274,26,3.960766
-17.716577,68,4.402378
-1.290999,8,4.77992
19.877292,36,4.821352
103.227017,102,5.672339
-6.615909,60,6.469899
-40.496336,159,7.746925
113.091949,205,9.44335
-5.584953,67,9.883615
-2.116603,69,10.692283
124.927342,239,12.760736
-18.11447,98,13.604146
63.02335,176,15.263489
281.543273,161,16.541983
78.077365,195,18.231522
-3.410496,65,18.674483
973.56098,1000,27.951293
63.352904,176,30.355853
93.758701,207,32.067925
105.742431,220,33.798864
-8.116181,91,34.635651
92.588225,100,35.485741
121.779868,235,37.593931
975.999726,1000,46.665077
13.218177,53,47.094797
4.90508,49,47.763357
957.59818,1000,56.335819
-1.147266,16,56.354656
-2.133131,27,56.760876
-75.207301,104,57.609469
325.53792,194,59.300559
1.154003,24,59.328585
-10.513763,64,59.767607
87.409034,253,61.888081
322.00877,186,63.575824
220.751778,255,67.402896
281.040239,169,69.064893
1657.976401,866,76.84009
280.00697,159,78.130772
277.357291,158,79.422736
57.5164,104,80.280454
272.026837,149,81.551638
-4.642983,77,82.3756
-25.214717,80,83.198999
-9.608817,64,83.641683
113.115477,104,84.804036
-16.481388,47,85.223093
253.096845,148,86.497843
42.431178,105,87.357316
-18.958447,56,87.790573
-24.215478,70,88.234525
-11.793628,64,89.042791
-31.999715,68,89.486108
8.054412,67,89.927598
12.382913,103,90.786321
-81.623666,165,92.446144
-2.204999,116,94.003062
4.675298,107,94.862612
0.312048,56,95.290695
-26.565006,71,96.105458
-10.581081,64,96.544069
-6.26984,60,96.982162
8.437662,85,97.818019
-16.920936,64,98.2587
-13.853935,65,99.071916
306.95785,183,100.40099
153.87303,125,101.652378
171.32618,124,102.907752
217.973209,158,104.187809
18.248656,79,105.015694
234.843305,164,106.307562
404.735956,294,108.860731
59.5813,292,111.814902
286.952494,167,113.106444
238.790661,174,114.774099
166.830225,148,116.041162
259.892726,142,117.305124
36.449665,155,118.581865
224.766557,124,119.452973
247.77888,133,121.668515
-39.6921,113,122.528664
34.900952,168,123.822459
898.669624,1000,132.881677
399.270515,288,135.416498
148.359734,97,136.260459
94.571155,79,137.088983
30.096956,78,137.542384
108.150117,96,138.745487
0.375402,15,138.764069
105.347532,73,139.581337
190.193373,115,140.443651
-6.330975,170,142.105659
158.865571,98,142.962916
16.898517,120,143.831851
65.940448,83,144.654015
32.264402,46,145.073613
203.02041,141,145.973444
131.15128,83,146.801848
273.075777,167,148.534701
169.688105,108,149.763422
198.19797,99,150.242421
174.357379,110,151.47045
208.00397,95,152.311628
153.23593,70,152.755419
251.357609,132,154.013273
226.007888,119,154.890442
212.101399,128,156.632521
240.142763,119,157.502455
76.486305,168,158.792712
187.912057,82,159.61992
155.052154,93,160.45858
240.899041,120,161.329426
295.012936,150,162.595721
232.184084,114,163.453603
260.369644,114,164.677931
154.481359,97,165.944672
288.455476,133,166.823795
111.636578,66,167.633025
157.141638,83,168.089344
268.005508,231,170.181966
342.834886,174,171.482706
333.954135,184,173.166413
304.567742,129,174.721419
236.129837,103,175.571449
158.550555,80,176.028304
297.946625,140,177.281637
222.362127,124,178.519851
113.279963,57,178.951361
244.797103,149,180.218612
301.803983,148,181.485276
171.752163,73,181.9376
126.65551,95,183.193231
115.097741,92,184.034781
137.916122,64,184.472461
118.175581,62,184.908364
188.000584,80,185.728606
73.994958,95,186.572956
113.523785,65,187.015445
102.65271,61,187.448642
115.51454,71,188.266359
151.679796,62,188.70769
106.731949,57,189.138562
110.511113,59,189.571704
104.390855,60,190.381761
107.719067,54,190.810777
134.747644,73,191.261675
178.434131,78,192.26739
134.909152,77,192.722736
32.737494,107,193.57742
169.639509,97,194.425462
93.481839,65,195.231994
94.533817,56,195.66933
279.203564,200,197.362691
204.428886,118,198.223462
94.856271,71,199.035415
194.157558,110,199.891331
1.950254,22,199.917135
168.833424,125,201.454123
292.398688,182,202.777701
-2.54253,19,203.205332
105.535663,71,203.68859
347.913668,170,205.341655
242.070907,125,206.21171
98.802049,53,206.636667
64.991135,82,207.468161
218.216567,92,208.30776
104.857545,61,208.741823
74.700695,58,209.297772
343.948275,164,210.583936
-1.36405,13,210.969109
145.162988,73,211.419436
43.352846,70,211.860531
-2.13984,13,212.245485
118.642293,58,212.674224
184.048439,91,213.506418
207.664865,135,214.394624
-7.553875,22,214.787325
15.633194,68,215.233639
-9.051303,19,215.254717
85.65123,62,216.060386
8.333545,33,216.095567
157.893177,116,217.328765
184.892999,94,218.763646
15.052157,88,219.231692
0.671967,17,219.62395
244.884878,131,220.502709
99.62529,61,221.31053
117.239851,66,221.750846
161.160164,138,223.007975
186.529657,113,223.863754
230.697775,168,225.149341
125.750671,71,225.960079
148.048868,68,226.398363
130.198861,57,227.068371
322.488384,179,228.72975
4.682819,19,228.751696
182.555461,79,229.577133
176.409893,74,230.024694
199.469749,89,230.857446
184.125791,81,231.685147
124.593352,52,232.113261
118.193082,53,232.53996
273.308471,128,233.414723
147.992285,110,234.273594
129.044118,57,235.075794
268.302076,140,236.215409
233.377182,119,237.448425
391.008854,213,239.161609
38.989408,106,240.017695
49.667883,77,240.844066
1.730981,17,240.862502
74.089423,62,241.298379
1100.483624,973,250.008643
348.202465,201,251.698663
350.539173,190,253.890806
475.690927,277,256.031339
69.690745,95,256.864884
361.572497,183,258.535833
407.124771,230,260.255487
-11.492122,66,261.061731
377.372608,186,264.739933
-30.136565,117,265.965172
55.594378,86,266.431723
-30.381808,72,267.244635
-15.65382,167,268.523294
187.64476,97,269.363628
493.854117,302,271.888756
97.602693,64,272.323625
-2.416535,117,273.996807
16.63158,133,274.884574
3.175247,175,276.540637
16.191335,88,277.372397
137.34227,162,278.647323
-2.854892,52,279.072269
10.801238,80,279.892007
361.840906,194,281.205658
-30.509811,208,283.980469
31.0277,105,284.829946
15.283726,152,286.09582
21.334948,82,286.548849
22.703096,76,287.367624
-5.392177,98,288.209962
8.091141,151,289.485081
12.715244,31,289.518591
21.126289,100,290.363615
6.507915,30,291.353914
432.701912,266,293.491633
43.756753,93,294.32769
50.17425,107,295.178652
-5.494165,167,296.82665
32.90929,137,297.705686
71.682761,126,298.944602
9.662221,117,302.132891
302.8458,159,303.409613
470.875182,331,306.337031
80.082164,227,308.411901
406.870805,221,310.124511
368.816267,235,313.052412
290.975338,144,314.310116
107.213183,72,314.754621
460.421879,301,317.283554
331.908086,201,318.964669
918.886029,1000,328.846645
918.981042,1000,337.627477
138.231523,73,338.913291
923.392099,1000,347.740701
294.377928,157,349.019524
197.339271,104,349.862733
245.391456,134,350.738828
295.540742,200,352.425421
1021.13816,1000,361.998777
297.704829,140,363.255551
238.446813,121,364.489261
276.244896,148,366.16855
117.54942,210,367.87447
152.654707,82,368.703448
276.334261,116,369.567385
220.503499,102,370.416368
262.679167,161,371.699548
88.987705,164,372.982658
374.66562,176,375.190731
256.721212,118,376.056745
241.088945,121,377.29483
326.509502,153,378.56936
