reference_Q_std,eval/return,train/loss_actor,reference_perturbed_action_std,total/steps,train/param_noise_distance,reference_actor_Q_mean,reference_actor_Q_std,rollout/return_history,param_noise_stddev,rollout/actions_std,eval/Q,total/episodes,rollout/return,obs_rms_std,eval/return_history,total/duration,rollout/Q_mean,reference_Q_mean,total/steps_per_second,reference_perturbed_action_mean,rollout/actions_mean,eval/episodes,total/epochs,ret_rms_std,reference_action_mean,obs_rms_mean,rollout/episodes,ret_rms_mean,reference_action_std,rollout/episode_steps,train/loss_critic
177.3436279296875,246.5335292666003,-284.4160461425781,0.8109942674636841,19000,0.18381312489509583,285.5941162109375,173.8300323486328,301.4552055400791,0.019106704324195603,0.7369564771652222,269.0801696777344,396.0,232.71958448257945,7.811724662780762,225.78558180375967,253.54833555221558,159.3194122314453,270.6695556640625,74.93640200247796,0.2142752707004547,0.16428059339523315,19.0,19,1.0,0.15880483388900757,1.754219889640808,396.0,0.0,0.8022539019584656,47.97979797979798,217.12351989746094
185.00717163085938,318.405994000316,-293.4996337890625,0.7770781517028809,20000,0.21770472824573517,297.4354248046875,181.8948211669922,296.70834000100774,0.017644720880324885,0.7417618036270142,268.525634765625,411.0,235.31373432098792,7.832017421722412,230.4166024135875,267.0069580078125,165.69342041015625,280.2325744628906,74.90441503556177,0.24732592701911926,0.166539266705513,20.0,20,1.0,0.22689253091812134,1.758285403251648,411.0,0.0,0.7850295901298523,48.59367396593674,226.19467163085938
195.80352783203125,305.4787390590615,-297.4544982910156,0.7743663191795349,21000,0.19196361303329468,303.8257141113281,194.4802703857422,298.0933246188984,0.017644720880324885,0.7438026666641235,376.42950439453125,426.0,238.53904274973866,7.797571182250977,233.9909898728958,280.51087617874146,173.20236206054688,287.6796875,74.86340738752249,0.27033883333206177,0.16847127676010132,21.0,21,1.0,0.2585470974445343,1.7652156352996826,426.0,0.0,0.7743943929672241,49.26525821596244,245.7758026123047
203.55174255371094,348.68926310397336,-305.7160949707031,0.8052113652229309,22000,0.22512368857860565,308.7294616699219,202.5020294189453,298.9551279885554,0.01695622994987775,0.7465317249298096,295.2992248535156,441.0,240.94923222316038,7.807058334350586,239.2045477470357,294.09227299690247,179.35276794433594,289.79248046875,74.80645368819913,0.19126330316066742,0.17074216902256012,22.0,22,1.0,0.17268717288970947,1.7719156742095947,441.0,0.0,0.8133074045181274,49.85034013605442,305.0548400878906
210.111572265625,359.1943612248873,-312.9989318847656,0.8236877918243408,23000,0.19130152463912964,318.94976806640625,207.43551635742188,291.55889874536973,0.017999379770019416,0.7488700151443481,406.59979248046875,456.0,242.74321523483013,7.762063026428223,244.4214961591162,307.62379908561707,185.90699768066406,300.62371826171875,74.76664701614553,0.16476112604141235,0.17411576211452484,23.0,23,1.0,0.19356568157672882,1.7839970588684082,456.0,0.0,0.8122093081474304,50.333333333333336,289.6915588378906
215.8097686767578,466.254490048724,-323.1419982910156,0.8460524678230286,24000,0.21080774068832397,321.837646484375,214.7904815673828,298.51923868516946,0.017644720880324885,0.7523568272590637,345.90106201171875,472.0,244.37143771925756,7.73502254486084,253.66453757118316,321.1974546909332,191.5695037841797,305.10089111328125,74.72039285956855,0.11725028604269028,0.178445503115654,24.0,24,1.0,0.1488802582025528,1.7932573556900024,472.0,0.0,0.833285927772522,50.809322033898304,376.3060302734375
224.4144744873047,289.56306356225946,-325.2596435546875,0.8229641318321228,25000,0.19144833087921143,321.1949462890625,225.2100830078125,311.7355140240216,0.017999379770019416,0.7558801770210266,341.7275085449219,483.0,248.20998724292423,7.71433162689209,255.1004786108262,334.5005056858063,198.08616638183594,303.2559814453125,74.73830255874802,0.1432311087846756,0.17799802124500275,25.0,25,1.0,0.127643883228302,1.797984004020691,483.0,0.0,0.8300569653511047,51.714285714285715,389.6891784667969
230.16574096679688,272.709270556414,-337.3582763671875,0.8454469442367554,26000,0.22926099598407745,327.6844482421875,231.61131286621094,325.1328790278717,0.016294603698363365,0.7593162059783936,316.503173828125,496.0,251.3512970925174,7.697197914123535,255.77773983950266,347.83827114105225,204.03895568847656,309.3939514160156,74.74738163431336,0.1274658888578415,0.17599503695964813,26.0,26,1.0,0.09635783731937408,1.8036881685256958,496.0,0.0,0.8429243564605713,52.36693548387097,464.9439697265625
236.30908203125,384.65822802330024,-342.339599609375,0.8238670229911804,27000,0.2010284811258316,340.995849609375,236.50770568847656,327.0187564859916,0.016294603698363365,0.7622103691101074,354.1621398925781,511.0,253.25992261159527,7.662200927734375,260.5510912537174,361.2307541370392,209.73072814941406,320.4013671875,74.74446649621942,0.16754479706287384,0.1749485582113266,27.0,27,1.0,0.16807548701763153,1.806588053703308,511.0,0.0,0.8303603529930115,52.74168297455969,403.84735107421875
234.13380432128906,390.214945539537,-345.31427001953125,0.8192856907844543,28000,0.20459237694740295,350.3938903808594,233.7495880126953,326.29786613624447,0.016294603698363365,0.7647344470024109,371.83306884765625,525.0,255.18709084809547,7.622649669647217,265.1819431924967,374.71117639541626,214.50946044921875,328.7808837890625,74.72421898206962,0.17994549870491028,0.17696981132030487,28.0,28,1.0,0.21170787513256073,1.8141000270843506,525.0,0.0,0.8069917559623718,53.16,574.0653686523438
238.2656707763672,342.64061261148646,-356.9576416015625,0.8114222288131714,29000,0.1869484782218933,369.169677734375,238.14805603027344,334.25628836613,0.01695622994987775,0.7668673992156982,421.0523376464844,539.0,258.1114679822458,7.5835161209106445,267.85293179315147,388.2059407234192,219.60858154296875,348.4705810546875,74.70261775478936,0.24861010909080505,0.1768040657043457,29.0,29,1.0,0.25427982211112976,1.8204400539398193,539.0,0.0,0.7975039482116699,53.714285714285715,521.7757568359375
245.6947021484375,338.4200048791897,-352.4880065917969,0.8259909152984619,30000,0.19180099666118622,372.13238525390625,248.1920166015625,337.13444087353594,0.01662212523270047,0.7696638703346252,394.2736511230469,554.0,259.74958821735913,7.550522804260254,270.2051675626861,401.7052493095398,224.40428161621094,350.00201416015625,74.68162303471186,0.19885623455047607,0.17597942054271698,30.0,30,1.0,0.18807663023471832,1.8262017965316772,554.0,0.0,0.8302515149116516,54.01985559566787,584.6136474609375
256.10870361328125,401.8575140351801,-366.7176818847656,0.8160181045532227,31000,0.198889821767807,386.8419189453125,256.4436950683594,344.5304440822089,0.016294603698363365,0.7727816104888916,383.48150634765625,568.0,262.21133526970203,7.5399169921875,274.45201744889556,415.40736961364746,229.3131866455078,361.5640563964844,74.62554173950204,0.2519643306732178,0.1740475594997406,31.0,31,1.0,0.3267202377319336,1.8285428285598755,568.0,0.0,0.7894259691238403,54.46830985915493,627.1893920898438
255.10885620117188,436.56052733356165,-371.4222412109375,0.7977651357650757,32000,0.19825443625450134,411.4101257324219,252.6917266845703,340.22142048073295,0.01695622994987775,0.774931013584137,400.79742431640625,583.0,263.9923943163047,7.542090892791748,279.5179083827914,429.0177662372589,233.16835021972656,383.958740234375,74.58898562793574,0.28657498955726624,0.1740226149559021,32.0,32,1.0,0.27762922644615173,1.8350943326950073,583.0,0.0,0.8147557377815247,54.79931389365352,628.1875
259.1380310058594,335.56198478665783,-381.9961242675781,0.8092511296272278,33000,0.20099148154258728,409.29254150390625,257.95672607421875,336.1242562840874,0.015973535632157008,0.7763060331344604,449.6749267578125,597.0,265.52212944419836,7.520349979400635,281.21621372836313,442.51734685897827,237.8670654296875,386.52410888671875,74.57334776644691,0.22594808042049408,0.17493797838687897,33.0,33,1.0,0.2607949674129486,1.8379369974136353,597.0,0.0,0.794654130935669,55.1356783919598,650.1415405273438
266.1565856933594,302.3485262473247,-380.2284240722656,0.8164577484130859,34000,0.20911480486392975,398.859375,270.484375,344.5855018505106,0.016294603698363365,0.7781203985214233,280.3379821777344,610.0,268.2522018347238,7.514358997344971,281.83775233186196,455.9033417701721,242.31446838378906,377.41925048828125,74.57721162557287,0.21010267734527588,0.173534095287323,34.0,34,1.0,0.20424878597259521,1.8378058671951294,610.0,0.0,0.8229849338531494,55.68032786885246,702.3506469726562
272.0893859863281,292.6757439895347,-384.6114501953125,0.8329562544822693,35000,0.21212665736675262,404.6789855957031,273.7747802734375,339.22262677931167,0.01662212523270047,0.7808947563171387,318.74481201171875,626.0,268.96660432571497,7.526403427124023,282.1474092363669,469.394894361496,245.06614685058594,381.47772216796875,74.56408329197842,0.19763004779815674,0.17091019451618195,35.0,35,1.0,0.18757744133472443,1.8363267183303833,626.0,0.0,0.8364439606666565,55.825878594249204,815.9293212890625
278.89837646484375,273.25107431763587,-392.1381530761719,0.8430953621864319,36000,0.21897490322589874,404.32122802734375,281.4844970703125,334.3347750295873,0.017999379770019416,0.783647894859314,458.9339599609375,641.0,270.38289187434475,7.544553279876709,281.9002888219577,482.7836308479309,249.64974975585938,381.84417724609375,74.56756546772694,0.10053402185440063,0.16864407062530518,36.0,36,1.0,0.08221583068370819,1.8372000455856323,641.0,0.0,0.8432948589324951,56.10296411856474,812.662841796875
284.8616943359375,324.0786818233045,-395.9517822265625,0.846690833568573,37000,0.1989453136920929,414.44989013671875,285.4405212402344,334.7096153751374,0.018361167303396805,0.7854977250099182,421.6324462890625,655.0,271.7643711116704,7.5657453536987305,283.0402453895617,496.2830066680908,253.6012420654297,389.33843994140625,74.55423519013463,0.09998661279678345,0.16995029151439667,37.0,37,1.0,0.13012206554412842,1.8404568433761597,655.0,0.0,0.8307593464851379,56.41984732824427,835.8557739257812
285.332763671875,208.4907140797947,-394.34417724609375,0.8002057671546936,38000,0.1893899291753769,420.8876647949219,287.9427490234375,333.2982289262605,0.017297050171870294,0.7862103581428528,356.97589111328125,669.0,273.0728521781147,7.541049957275391,281.07841561825205,509.62848925590515,258.3422546386719,396.6075439453125,74.5641203369199,0.22245697677135468,0.17048831284046173,38.0,38,1.0,0.14733920991420746,1.8420871496200562,669.0,0.0,0.8274892568588257,56.76980568011958,974.2443237304688
282.8721618652344,309.1526750961863,-395.005615234375,0.8115297555923462,39000,0.19342195987701416,422.6640625,288.2462463378906,337.4903161950185,0.017999379770019416,0.7873734831809998,366.4620361328125,682.0,274.5909682995377,7.536395072937012,281.7982684253785,523.0430221557617,262.5831298828125,395.26641845703125,74.56365604354787,0.17894333600997925,0.17061123251914978,39.0,39,1.0,0.18147195875644684,1.8432048559188843,682.0,0.0,0.8126763105392456,57.12756598240469,994.149169921875
286.382080078125,225.4413198119042,-398.028564453125,0.8033502697944641,40000,0.19865337014198303,423.82061767578125,291.2857360839844,337.42816666703794,0.018730226766195082,0.7884443998336792,384.33551025390625,696.0,275.94647094088367,7.533295154571533,280.38934471004166,536.3215281963348,265.05548095703125,396.1180419921875,74.58212638698502,0.2254413664340973,0.17176026105880737,40.0,40,1.0,0.21737982332706451,1.8478091955184937,696.0,0.0,0.8146967887878418,57.46264367816092,1133.253173828125
290.71771240234375,391.2106652990803,-406.3854675292969,0.8148741722106934,41000,0.2222444713115692,430.6496887207031,295.8501281738281,321.8214850211324,0.018361167303396805,0.7891860008239746,528.7470703125,714.0,275.6377742194743,7.5344719886779785,283.0923037487987,549.8089370727539,268.7940368652344,398.94482421875,74.57135967685197,0.14770469069480896,0.17125459015369415,41.0,41,1.0,0.15410387516021729,1.8476769924163818,714.0,0.0,0.8129472732543945,57.372549019607845,1229.012939453125
304.6246337890625,326.4299495439352,-408.0503234863281,0.8258091807365417,42000,0.17246128618717194,438.7972106933594,314.8071594238281,328.2511132122831,0.018730226766195082,0.790709376335144,549.3667602539062,728.0,277.1132485116913,7.512176036834717,284.12415245820677,563.2072052955627,272.7713317871094,407.7593078613281,74.57290958832643,0.07447054982185364,0.16868561506271362,42.0,42,1.0,0.03331200033426285,1.8478622436523438,728.0,0.0,0.8318085074424744,57.642857142857146,1291.121826171875
312.5378112792969,241.84337480866884,-423.2284851074219,0.8352894186973572,43000,0.1917286515235901,445.17828369140625,321.0602111816406,324.5123914504347,0.017999379770019416,0.7925245761871338,453.765869140625,744.0,277.96750680486093,7.479716777801514,283.14087855938027,576.5086653232574,276.9964599609375,415.98455810546875,74.58691011329245,0.04029553756117821,0.16520987451076508,43.0,43,1.0,0.06931287050247192,1.8467156887054443,744.0,0.0,0.8357264995574951,57.759408602150536,1213.31591796875
317.3330383300781,278.01455011096067,-411.6873779296875,0.83795565366745,44000,0.19816070795059204,452.50604248046875,322.865478515625,326.74380211643637,0.018730226766195082,0.7935793399810791,398.70025634765625,757.0,279.18821710261955,7.455163955688477,283.0243710946434,589.9210748672485,280.9271240234375,423.3287353515625,74.58624869420275,0.12579618394374847,0.1648196130990982,44.0,44,1.0,0.19620421528816223,1.8462847471237183,757.0,0.0,0.8122687935829163,58.08058124174372,1343.3154296875
315.6727294921875,470.6939574497028,-421.9239807128906,0.8006749153137207,45000,0.20950376987457275,455.28277587890625,320.93621826171875,329.00172365341166,0.017644720880324885,0.7947209477424622,478.6069030761719,771.0,280.4811880516986,7.447699546813965,287.1948063469781,603.5143895149231,284.7779235839844,422.4581604003906,74.56325943805402,0.297743022441864,0.1648210883140564,45.0,45,1.0,0.2340666651725769,1.8493037223815918,771.0,0.0,0.8088507652282715,58.30998702983139,1284.19287109375
324.16424560546875,306.6098629176878,-411.557373046875,0.8281398415565491,46000,0.2092260718345642,442.67950439453125,331.5006103515625,328.58223367071173,0.018361167303396805,0.7953580617904663,374.7925720214844,785.0,281.54491915418174,7.425943374633789,287.6168727941675,617.0795745849609,288.6735534667969,412.6448974609375,74.54468093671542,0.1730286031961441,0.16563664376735687,46.0,46,1.0,0.17257435619831085,1.8529175519943237,785.0,0.0,0.8272696733474731,58.55668789808917,1312.303466796875
330.72674560546875,238.44518075882974,-426.1284484863281,0.8091511130332947,47000,0.1878162920475006,466.41619873046875,334.1932067871094,324.9550867804972,0.018361167303396805,0.7961677312850952,384.33441162109375,800.0,282.04774370336037,7.409452438354492,286.57066658064963,630.701767206192,291.2144775390625,437.58868408203125,74.52016538370431,0.18829110264778137,0.16707788407802582,47.0,47,1.0,0.14980582892894745,1.8556761741638184,800.0,0.0,0.8221409916877747,58.73625,1485.97705078125
336.3767395019531,304.8266420098545,-423.8250732421875,0.8123528361320496,48000,0.19045071303844452,459.5008544921875,340.0914306640625,334.77417265342,0.018730226766195082,0.7966678738594055,498.4361877441406,813.0,282.99797661748295,7.384567737579346,286.9509994020914,644.4536106586456,293.9610595703125,432.322998046875,74.48169923502012,0.18827858567237854,0.16854296624660492,48.0,48,1.0,0.17912499606609344,1.8596678972244263,813.0,0.0,0.815933883190155,58.988929889298895,1513.5635986328125
336.8001403808594,531.4482229738586,-412.6759033203125,0.7901495099067688,49000,0.20448452234268188,462.6430969238281,344.32000732421875,331.948007125219,0.017644720880324885,0.7969098091125488,501.3294677734375,828.0,283.73580389979855,7.375096321105957,291.94073865865806,658.1145844459534,297.6078186035156,429.1468505859375,74.45511945499827,0.29379338026046753,0.16864429414272308,49.0,49,1.0,0.29469698667526245,1.8589740991592407,828.0,0.0,0.7899037599563599,59.16425120772947,1309.190673828125
336.67926025390625,250.75053547163785,-428.0899963378906,0.8175839185714722,50000,0.20486533641815186,460.2226867675781,341.0489807128906,340.98685364873324,0.01695622994987775,0.7973429560661316,361.3221130371094,841.0,285.0072215496689,7.36470890045166,291.11693459491767,671.501745223999,301.77130126953125,427.27001953125,74.4599702913967,0.1998175084590912,0.16915947198867798,50.0,50,1.0,0.174506276845932,1.8607898950576782,841.0,0.0,0.8176286220550537,59.43519619500594,1708.6552734375
341.38482666015625,398.97837055196067,-444.73211669921875,0.8082548379898071,51000,0.18186147511005402,466.2161865234375,345.646484375,340.8633190683429,0.017297050171870294,0.7975327372550964,414.0840759277344,853.0,286.1708355246671,7.344909191131592,293.23186471172244,685.080738067627,306.1192626953125,431.7782287597656,74.44378036938122,0.12528546154499054,0.16798865795135498,51.0,51,1.0,0.1783635914325714,1.8607529401779175,853.0,0.0,0.8131169080734253,59.64947245017585,1694.593017578125
336.2456359863281,314.4903579844023,-448.5485534667969,0.8311362266540527,52000,0.1886546015739441,484.05511474609375,341.1745910644531,355.71264479243297,0.017644720880324885,0.7977975606918335,428.4361572265625,865.0,288.3089881467079,7.333785057067871,293.6406818900432,698.5480737686157,310.6136169433594,447.6527099609375,74.44011651118556,0.040202632546424866,0.16664153337478638,52.0,52,1.0,0.058428771793842316,1.8591513633728027,865.0,0.0,0.8286606669425964,60.08092485549133,1579.2880859375
348.0143127441406,445.807043672909,-441.53253173828125,0.8041643500328064,53000,0.20649291574954987,501.04583740234375,354.6457214355469,360.50386814802465,0.01695622994987775,0.7981723546981812,456.63861083984375,877.0,289.83675612864874,7.330419540405273,296.5117453199086,712.1625626087189,313.8687438964844,464.6674499511719,74.42121052510257,0.20117387175559998,0.16630449891090393,53.0,53,1.0,0.20590437948703766,1.860798954963684,877.0,0.0,0.7977812886238098,60.40592930444698,1468.4949951171875
359.9113464355469,493.9983284279482,-460.6025695800781,0.8027729988098145,54000,0.21837761998176575,529.0108642578125,364.4645080566406,356.63918264745485,0.01695622994987775,0.7982539534568787,581.5853271484375,891.0,290.32164235642244,7.324203014373779,300.16890426635376,725.7839577198029,317.46942138671875,489.6044616699219,74.40230584546389,0.15913651883602142,0.16624408960342407,54.0,54,1.0,0.16599006950855255,1.8608368635177612,891.0,0.0,0.80092853307724,60.5364758698092,1787.9844970703125
349.4413146972656,341.45680282447097,-459.9566345214844,0.8062708377838135,55000,0.21968121826648712,529.3028564453125,355.7442321777344,371.03563665874435,0.016294603698363365,0.7983462810516357,462.90740966796875,903.0,291.75555618078204,7.3164381980896,300.91959333104677,739.2079758644104,321.10040283203125,491.7803649902344,74.40395909647003,0.19581034779548645,0.16649243235588074,55.0,55,1.0,0.18817971646785736,1.8610925674438477,903.0,0.0,0.8073925971984863,60.883720930232556,1687.740478515625
357.5964660644531,378.80543505357383,-468.876220703125,0.8022592663764954,56000,0.21496620774269104,534.00244140625,361.1651306152344,373.7050021445785,0.01695622994987775,0.7984989881515503,622.053466796875,914.0,292.87201694362574,7.297147750854492,302.31041193323483,752.6876661777496,324.25732421875,497.0958251953125,74.40005000264668,0.23456589877605438,0.1680878847837448,56.0,56,1.0,0.28212758898735046,1.8644899129867554,914.0,0.0,0.7803719639778137,61.16083150984683,1629.3599853515625
363.0626220703125,404.59738150524885,-467.0638732910156,0.7609111070632935,57000,0.22556959092617035,501.7469482421875,372.4147033691406,380.63993748726165,0.01695622994987775,0.7987263202667236,562.8861083984375,927.0,294.2211013457839,7.298516273498535,304.1049201713404,766.2459857463837,327.7138671875,472.2594299316406,74.38864419560714,0.3372928500175476,0.16890503466129303,57.0,57,1.0,0.32410553097724915,1.8657890558242798,927.0,0.0,0.7631110548973083,61.47464940668824,1833.0341796875
