reference_Q_std,total/epochs,eval/episodes,rollout/Q_mean,reference_actor_Q_mean,rollout/return,total/duration,reference_actor_Q_std,rollout/actions_std,rollout/episode_steps,total/steps,rollout/actions_mean,rollout/episodes,train/param_noise_distance,eval/return,reference_action_std,train/loss_critic,eval/return_history,train/loss_actor,obs_rms_std,total/steps_per_second,obs_rms_mean,rollout/return_history,ret_rms_mean,eval/Q,ret_rms_std,reference_Q_mean,total/episodes,reference_action_mean
14.83310604095459,492,492.0,306.6068420410156,388.60406494140625,906.52601614602,8903.108878850937,9.728971481323242,0.6579654812812805,1000.0,492000,-0.19226236641407013,492.0,0.0,554.3822823996726,0.8261942863464355,208.29379272460938,1619.8559007310694,-385.0716552734375,2.0818262100219727,55.261595325283615,0.02563651278614998,1249.0157714244299,0.0,299.7503967285156,1.0,384.77618408203125,492.0,0.09554048627614975
13.480332374572754,493,493.0,306.5129089355469,386.9385070800781,904.7664088832984,8921.469104766846,10.691062927246094,0.6582921743392944,1000.0,493000,-0.19188863039016724,493.0,0.0,1548.3356369567598,0.8067520260810852,186.68492126464844,1630.1175993278905,-387.2872619628906,2.0820112228393555,55.259957100180316,0.025408409535884857,1254.3103546920495,0.0,410.372314453125,1.0,384.4945068359375,493.0,-0.059990789741277695
9.263708114624023,494,494.0,306.7320861816406,384.9093017578125,905.1471221864185,8939.803495645523,8.715313911437988,0.6582344174385071,1000.0,494000,-0.1920129954814911,494.0,0.0,1618.383147960158,0.7533560395240784,100.1861801147461,1626.8647168594034,-386.10711669921875,2.082479476928711,55.25848529451702,0.025429021567106247,1256.9961256685874,0.0,411.332763671875,1.0,382.4383239746094,494.0,-0.07788821309804916
14.295639038085938,495,495.0,306.9669494628906,383.74615478515625,906.3818673977728,8958.305249214172,11.482145309448242,0.6581814885139465,1000.0,495000,-0.19243423640727997,495.0,0.0,1258.9880812087463,0.7216567397117615,136.8934326171875,1629.3430843714416,-386.4878845214844,2.0824735164642334,55.255987179430136,0.02539760060608387,1258.035493989878,0.0,370.60382080078125,1.0,381.226318359375,495.0,0.08041665703058243
21.70880699157715,496,496.0,307.2026062011719,382.95635986328125,907.9656100414256,8976.63966536522,16.710811614990234,0.6580400466918945,1000.0,496000,-0.19241267442703247,496.0,0.0,1703.243783721895,0.749977707862854,75.4831314086914,1628.2054944395372,-387.4268493652344,2.082484722137451,55.25452936623139,0.025470199063420296,1267.5854280867316,0.0,423.4635009765625,1.0,380.138427734375,496.0,0.061767879873514175
34.42610168457031,497,497.0,307.02545166015625,380.27752685546875,906.3394936519667,8995.017138719559,29.622587203979492,0.6584477424621582,1000.0,497000,-0.19224123656749725,497.0,0.0,2035.246488267298,0.7532925009727478,113.46305847167969,1629.3944724947278,-387.8198547363281,2.0821239948272705,55.252813011398885,0.025122296065092087,1256.9344133662883,0.0,429.993408203125,1.0,377.17401123046875,497.0,0.009329874999821186
14.115178108215332,498,498.0,307.2712097167969,383.2187805175781,908.8720541499204,9013.431480169296,11.355268478393555,0.6583049297332764,1000.0,498000,-0.19233621656894684,498.0,0.0,1656.2236225170989,0.7691518068313599,124.56555938720703,1635.3232599478424,-384.356201171875,2.0815398693084717,55.25087765915387,0.0252499021589756,1266.1461019882806,0.0,374.3459167480469,1.0,381.1905517578125,498.0,0.08127718418836594
14.629204750061035,499,499.0,307.5146484375,383.5772399902344,911.2511717040701,9031.72108745575,12.05966854095459,0.6581357717514038,1000.0,499000,-0.19259177148342133,499.0,0.0,226.01087938385044,0.7262409925460815,175.51019287109375,1619.1343232614229,-388.04266357421875,2.0810697078704834,55.24971322388002,0.025315938517451286,1290.960092687406,0.0,248.74330139160156,1.0,380.70648193359375,499.0,0.07920800894498825
23.6699275970459,500,500.0,307.7389221191406,385.4256591796875,911.6323556863103,9050.011971712112,15.65399169921875,0.6580718159675598,1000.0,500000,-0.1925574094057083,500.0,0.0,1860.8798039577741,0.7866561412811279,49.478294372558594,1619.307718227124,-387.1078186035156,2.082075834274292,55.248545699482456,0.025338899344205856,1287.9489146715262,0.0,425.3218078613281,1.0,381.5574951171875,500.0,0.023792997002601624
20.067596435546875,501,501.0,307.9796447753906,386.5993347167969,913.1333534575269,9068.382236242294,12.212820053100586,0.657938539981842,1000.0,501000,-0.19278088212013245,501.0,0.0,1995.1929540720444,0.7597034573554993,73.2066650390625,1625.3162801451722,-387.2152099609375,2.0817384719848633,55.246899275785445,0.025353774428367615,1293.7640211943979,0.0,430.4891052246094,1.0,383.47467041015625,501.0,-0.09626635164022446
15.419305801391602,502,502.0,308.21063232421875,389.0331115722656,914.2926251225911,9086.776224136353,11.524518966674805,0.6578057408332825,1000.0,502000,-0.1927681416273117,502.0,0.0,897.8000837210145,0.833849310874939,72.94137573242188,1621.255515663973,-389.843017578125,2.081912040710449,55.24511527714135,0.025419633835554123,1295.0438300655649,0.0,359.7835388183594,1.0,384.8782653808594,502.0,-0.1949634552001953
12.710339546203613,503,503.0,308.43792724609375,387.9850769042969,914.8464156675764,9105.123386621475,9.608670234680176,0.6578319072723389,1000.0,503000,-0.19311973452568054,503.0,0.0,1427.1755189314276,0.7804826498031616,189.69398498535156,1618.3182816487906,-388.3486633300781,2.081857919692993,55.24362258935208,0.02540292963385582,1295.3469297005179,0.0,412.818359375,1.0,384.56195068359375,503.0,-0.09066751599311829
12.077872276306152,504,504.0,308.6766052246094,391.8099365234375,916.4605801414309,9123.527995586395,9.790509223937988,0.6576401591300964,1000.0,504000,-0.19349540770053864,504.0,0.0,1656.5499518321546,0.7597205638885498,156.8850555419922,1615.290918629715,-388.09600830078125,2.0814120769500732,55.241788071874765,0.025381552055478096,1298.6264520340142,0.0,426.667236328125,1.0,389.51580810546875,504.0,-0.2946431338787079
8.391064643859863,505,505.0,308.9044189453125,393.7695007324219,917.5017785820328,9142.145597457886,8.356905937194824,0.6576671600341797,1000.0,505000,-0.19358991086483002,505.0,0.0,420.4803471205323,0.7951916456222534,214.53228759765625,1602.0113264661486,-388.110107421875,2.0813302993774414,55.2386739651601,0.02543480694293976,1301.1652421446308,0.0,272.8551940917969,1.0,391.54058837890625,505.0,-0.23368573188781738
