eval/Q,train/param_noise_distance,rollout/actions_mean,reference_action_std,ret_rms_std,train/loss_actor,ret_rms_mean,reference_actor_Q_mean,total/steps_per_second,rollout/return,reference_Q_std,rollout/episode_steps,eval/return,reference_perturbed_action_mean,total/duration,rollout/Q_mean,total/episodes,param_noise_stddev,train/loss_critic,reference_actor_Q_std,reference_perturbed_action_std,rollout/return_history,eval/episodes,reference_Q_mean,obs_rms_std,total/steps,obs_rms_mean,total/epochs,reference_action_mean,eval/return_history,rollout/actions_std,rollout/episodes
24.561555862426758,0.24524736404418945,-0.0005759972846135497,0.19959889352321625,1.0,-24.563243865966797,0.0,25.36312484741211,67.03708527198967,-193.40335924840872,0.7128106951713562,1000.0,823.6375818754411,-0.010935667902231216,164.0882797241211,12.529537200927734,11.0,0.045863445263280886,0.7622953653335571,0.600408673286438,0.17707352340221405,-193.40335924840872,11.0,25.161373138427734,0.24812878668308258,11000,0.02861873246729374,11,0.11811818182468414,-267.71387567479746,0.5420636534690857,11.0
27.768699645996094,0.24183136224746704,-0.0003141924971714616,0.3465453088283539,1.0,-27.31766128540039,0.0,28.023311614990234,66.96527705294308,-110.5248989251383,0.5792890787124634,1000.0,399.00207031813335,-0.047486595809459686,179.19734716415405,13.626301765441895,12.0,0.0477256850533856,0.31352052092552185,0.5018172264099121,0.3314971923828125,-110.5248989251383,12.0,27.735187530517578,0.24689704179763794,12000,0.029101844877004623,12,0.18648335337638855,-212.1542135087199,0.5224299430847168,12.0
31.170019149780273,0.17374688386917114,-4.8254656576318666e-05,0.45333802700042725,1.0,-30.489246368408203,0.0,30.859458923339844,66.9498705410409,-61.84201049387751,0.812671422958374,1000.0,213.2333306831935,0.26215171813964844,194.17513275146484,14.79213809967041,13.0,0.04235412222587577,1.0016430616378784,0.714794933795929,0.47492000460624695,-61.84201049387751,13.0,30.469751358032227,0.24386374652385712,13000,0.029798870906233788,13,0.20490354299545288,-179.43209472472657,0.510911226272583,13.0
32.622982025146484,0.2295265644788742,0.020141305401921272,0.45179474353790283,1.0,-32.66512680053711,0.0,33.24408721923828,66.9621537475479,-69.06723282848192,0.5522072911262512,1000.0,244.144095106163,0.031168103218078613,209.07332301139832,15.918746948242188,14.0,0.03540877950819716,0.8777931928634644,0.44177138805389404,0.4454558193683624,-69.06723282848192,14.0,32.88372039794922,0.24687416851520538,14000,0.032194722443819046,14,0.02292598970234394,-149.17665259394875,0.5121639966964722,14.0
34.56565475463867,0.32661712169647217,0.021558023989200592,0.3277800977230072,1.0,-34.931190490722656,0.0,35.46623992919922,66.92604140098022,-54.1318714768285,0.554196298122406,1000.0,564.5860153654022,0.009693466126918793,224.12800288200378,17.121543884277344,15.0,0.036846517945435794,1.1312944889068604,0.5372717976570129,0.38344117999076843,-54.1318714768285,15.0,35.13420104980469,0.24276795983314514,15000,0.03274470940232277,15,-0.016749683767557144,-101.59247472999202,0.5086938738822937,15.0
38.0919075012207,0.20276381075382233,0.022498952224850655,0.3457668125629425,1.0,-36.968963623046875,0.0,37.42955017089844,66.94768457064573,-30.79671814292834,0.6642624735832214,1000.0,410.5000735893574,-0.14474645256996155,238.9925820827484,18.306568145751953,16.0,0.03758713295613906,1.0474413633346558,0.6205061078071594,0.26822832226753235,-30.79671814292834,16.0,37.23280334472656,0.23998527228832245,16000,0.03227519243955612,16,0.060176584869623184,-69.58669046003268,0.5031117796897888,16.0
39.977298736572266,0.1410919725894928,0.008994626812636852,0.39306485652923584,1.0,-38.81950759887695,0.0,39.42089080810547,66.9535367728793,-1.304355234063444,1.1767951250076294,1000.0,288.5778135457853,-0.2004905790090561,253.90742325782776,19.31125259399414,17.0,0.03540877950819716,1.5389331579208374,1.4011284112930298,0.41114673018455505,-1.304355234063444,17.0,39.244354248046875,0.2375960648059845,17000,0.032666318118572235,17,0.05593585595488548,-48.51819022439633,0.49636322259902954,17.0
40.97407531738281,0.30750468373298645,-0.0019447555532678962,0.29610127210617065,1.0,-40.29045104980469,0.0,40.682762145996094,66.93475622748157,-2.717659541311966,0.8496989607810974,1000.0,586.0591846124715,0.05117961764335632,268.9185860157013,20.402027130126953,18.0,0.03269941380439557,1.8659145832061768,0.82008957862854,0.34087756276130676,-2.717659541311966,18.0,40.608924865722656,0.2438364177942276,18000,0.031873587518930435,18,0.12680348753929138,-13.263891622348114,0.49493682384490967,18.0
41.15359878540039,0.23181156814098358,0.0011679254239425063,0.2167658805847168,1.0,-42.06576156616211,0.0,42.568031311035156,66.85992218552715,24.41098533367632,1.0937511920928955,1000.0,542.892672222166,0.1027330532670021,284.1762206554413,21.498098373413086,19.0,0.034711086666206405,4.24561882019043,0.9477540850639343,0.2106168419122696,24.41098533367632,19.0,42.2259521484375,0.25083890557289124,19000,0.03216438740491867,19,0.2544096112251282,16.007506474731574,0.48806968331336975,19.0
45.150882720947266,0.16165441274642944,0.006058064289391041,0.20110175013542175,1.0,-44.2813835144043,0.0,44.745391845703125,66.79053560525166,52.553139052270524,0.907463550567627,1000.0,696.72941897931,0.17902366816997528,299.44362354278564,22.639734268188477,20.0,0.03540877950819716,0.9928954243659973,0.8801109790802002,0.15101169049739838,52.553139052270524,20.0,44.47767639160156,0.24933399260044098,20000,0.03253462165594101,20,0.18974608182907104,50.043602099960495,0.4809549152851105,20.0
47.385189056396484,0.10869768261909485,0.013497944921255112,0.1601184904575348,1.0,-46.3531494140625,0.0,46.85606384277344,66.79082365420376,90.21544255878503,0.9229703545570374,1000.0,775.7618412673438,0.24695205688476562,314.41444873809814,23.737529754638672,21.0,0.034027141129503384,1.1001415252685547,0.8690990805625916,0.18008428812026978,90.21544255878503,21.0,46.58970642089844,0.2506856620311737,21000,0.03338634967803955,21,0.2130686491727829,84.60161348888352,0.4718630611896515,21.0
47.9701042175293,0.37977850437164307,0.02346906065940857,0.1894838958978653,1.0,-48.56657409667969,0.0,49.09663391113281,66.75961222960329,116.42308824729308,0.8778966069221497,1000.0,763.0224061629708,0.11652709543704987,329.54056000709534,24.870773315429688,22.0,0.03612049597631192,2.3490054607391357,0.7891698479652405,0.16152998805046082,116.42308824729308,22.0,48.74933624267578,0.24790342152118683,22000,0.033984847366809845,22,0.21164096891880035,115.43892224679658,0.464607298374176,22.0
48.127498626708984,0.09436893463134766,0.026604587212204933,0.21268823742866516,1.0,-50.697303771972656,0.0,51.35540771484375,66.72065436317797,148.8580174396593,0.7947907447814941,1000.0,630.3825275593631,0.356924444437027,344.7208397388458,25.97638511657715,23.0,0.03758713295613906,2.07360577583313,0.7770360112190247,0.2303132712841034,148.8580174396593,23.0,51.066246032714844,0.2453538477420807,23000,0.03470899164676666,23,0.21201062202453613,137.8277746516908,0.455879271030426,23.0
51.93000793457031,0.14315472543239594,0.042299143970012665,0.20143938064575195,1.0,-52.510284423828125,0.0,53.334774017333984,66.69499496715746,146.63510992393978,0.6987804770469666,1000.0,594.6798875530553,-0.07411408424377441,359.84709215164185,26.843185424804688,24.0,0.03758713295613906,3.6353211402893066,0.6226155757904053,0.1930827796459198,146.63510992393978,24.0,52.881134033203125,0.24416391551494598,24000,0.035914257168769836,24,0.25929585099220276,156.8632793559143,0.4554300904273987,24.0
56.149837493896484,0.2025548219680786,0.037941284477710724,0.20847450196743011,1.0,-54.56138229370117,0.0,55.24871826171875,66.64885924663065,172.93707556379061,1.922102928161621,1000.0,701.8491905660445,0.12719684839248657,375.1001935005188,27.971355438232422,25.0,0.03612049597631192,3.4541146755218506,1.5129755735397339,0.40822067856788635,172.93707556379061,25.0,55.10411071777344,0.24188730120658875,25000,0.035215914249420166,25,0.20936515927314758,178.66271580431953,0.4486931562423706,25.0
57.149349212646484,0.25105994939804077,0.04257125034928322,0.22338779270648956,1.0,-56.23702621459961,0.0,56.66484069824219,66.64199303958932,172.96195524829625,2.6378960609436035,1000.0,786.926967758043,0.08377024531364441,390.144394159317,29.085071563720703,26.0,0.034711086666206405,1.394065499305725,2.655592441558838,0.39834022521972656,172.96195524829625,26.0,56.496856689453125,0.2398085594177246,26000,0.03504825755953789,26,0.09605196118354797,202.05749472561658,0.4484081566333771,26.0
58.14499282836914,0.18721652030944824,0.045161012560129166,0.21666556596755981,1.0,-58.3483772277832,0.0,59.17499542236328,66.66712133301667,177.39912110037272,0.752438485622406,1000.0,621.883769345987,0.11935214698314667,404.9972379207611,30.191593170166016,27.0,0.034711086666206405,2.213149070739746,0.6939470171928406,0.2199995368719101,177.39912110037272,27.0,58.762939453125,0.23768384754657745,27000,0.034965768456459045,27,0.18440747261047363,217.60661600785255,0.4470471143722534,27.0
54.63751220703125,0.18846164643764496,0.047911155968904495,0.2835886478424072,1.0,-60.506919860839844,0.0,61.087440490722656,66.6724907952113,195.7432701646949,1.729143738746643,1000.0,599.5321191747042,0.10835368186235428,419.96331119537354,31.225549697875977,28.0,0.03019736003336582,4.765209197998047,2.3814733028411865,0.22616636753082275,195.7432701646949,28.0,61.003150939941406,0.2436409741640091,28000,0.03529779985547066,28,0.056002408266067505,231.24681254952583,0.44169145822525024,28.0
61.29570770263672,0.16708971560001373,0.051300372928380966,0.3233879804611206,1.0,-62.5754508972168,0.0,63.25041961669922,66.67343829591074,213.27764290598236,0.5818491578102112,1000.0,349.6428795485155,0.0786699652671814,434.955819606781,32.168331146240234,29.0,0.02733727610437334,3.598872184753418,0.5082869529724121,0.3009331226348877,213.27764290598236,29.0,62.93370819091797,0.24676573276519775,29000,0.035050831735134125,29,0.1066054180264473,235.32943554949097,0.4363672137260437,29.0
64.84468841552734,0.2155550718307495,0.05418909341096878,0.3604958951473236,1.0,-64.791748046875,0.0,64.900390625,66.6803638195969,221.801998473287,0.5389788150787354,1000.0,306.2032437384796,0.2268151342868805,449.9075632095337,33.227264404296875,30.0,0.024748079434129402,1.7858772277832031,0.49002283811569214,0.27190878987312317,221.801998473287,30.0,64.50041198730469,0.24915334582328796,30000,0.03495185077190399,30,0.14091330766677856,237.69189582245727,0.43336573243141174,30.0
66.66753387451172,0.24808692932128906,0.06242860108613968,0.3491046130657196,1.0,-66.67186737060547,0.0,66.26054382324219,66.65718240904692,216.39601031381443,1.4016880989074707,1000.0,343.50913053114186,0.14402903616428375,465.066162109375,34.29391860961914,31.0,0.023782417899897774,3.333117723464966,2.495495557785034,0.34094157814979553,216.39601031381443,31.0,66.40400695800781,0.24820610880851746,31000,0.03571333363652229,31,0.10481017082929611,241.10535500660836,0.43389543890953064,31.0
68.11128997802734,0.15838907659053802,0.06657855957746506,0.30428147315979004,1.0,-68.34161376953125,0.0,68.55488586425781,66.6610740015773,214.3950311000159,0.339077889919281,1000.0,582.4416560896343,-0.08623578399419785,480.0402705669403,35.300968170166016,32.0,0.02240411346542305,4.75976037979126,0.343218594789505,0.3100472688674927,214.3950311000159,32.0,68.19087982177734,0.2483818084001541,32000,0.03589801490306854,32,0.0024404507130384445,251.7721144154529,0.43383175134658813,32.0
69.69332122802734,0.15037083625793457,0.06605339050292969,0.2574392259120941,1.0,-69.86997985839844,0.0,70.31452178955078,66.67390192242681,209.2051225578321,0.48303014039993286,1000.0,697.708774028095,0.205307275056839,494.94628405570984,36.290775299072266,33.0,0.02240411346542305,3.171790361404419,0.37373948097229004,0.24784062802791595,209.2051225578321,33.0,70.02073669433594,0.24871417880058289,33000,0.03616810217499733,33,-0.0020537935197353363,265.2853465249269,0.4354389011859894,33.0
71.09275817871094,0.25226539373397827,0.07096735388040543,0.2363506257534027,1.0,-71.08716583251953,0.0,71.79481506347656,66.76849380314354,217.8685643560828,0.4132826030254364,1000.0,641.746885130554,0.048834241926670074,509.2222104072571,37.283199310302734,34.0,0.022854436146078055,2.3431103229522705,0.3964223861694336,0.2780705690383911,217.8685643560828,34.0,71.42078399658203,0.2514302432537079,34000,0.03621836006641388,34,0.08461809903383255,276.3577447192101,0.4322139620780945,34.0
72.46526336669922,0.19643810391426086,0.0735599622130394,0.25297510623931885,1.0,-72.58252716064453,0.0,73.19482421875,66.75785024683019,225.5884205011627,0.6660569906234741,1000.0,497.11509208060335,0.10675575584173203,524.2829101085663,38.275230407714844,35.0,0.023313810312614227,5.528381824493408,0.4954059422016144,0.33944177627563477,225.5884205011627,35.0,73.08452606201172,0.2532021403312683,35000,0.03636724874377251,35,0.20135092735290527,282.6650975009642,0.4293293058872223,35.0
70.62360382080078,0.19733978807926178,0.07656879723072052,0.2961026132106781,1.0,-74.00279235839844,0.0,74.4007568359375,66.76702437246816,236.14947492125845,2.323702573776245,1000.0,383.91308085447696,0.1915159821510315,539.1883244514465,39.205833435058594,36.0,0.022854436146078055,2.348720073699951,1.9865902662277222,0.3104267716407776,236.14947492125845,36.0,74.31185913085938,0.25483059883117676,36000,0.036273133009672165,36,0.15009871125221252,285.47754148300623,0.42558667063713074,36.0
75.34553527832031,0.13773946464061737,0.08153238147497177,0.37382617592811584,1.0,-75.1053237915039,0.0,76.089111328125,66.75923742944063,238.99675428766494,0.49190542101860046,1000.0,503.0446344432853,0.0659262090921402,554.2304170131683,40.16913986206055,37.0,0.025245515830755405,4.747047424316406,0.4884408116340637,0.32219406962394714,238.99675428766494,37.0,75.74830627441406,0.25481361150741577,37000,0.0368211455643177,37,0.08522975444793701,291.3577331846354,0.4239267110824585,37.0
76.1089859008789,0.17852436006069183,0.08043673634529114,0.4996880292892456,1.0,-76.7131118774414,0.0,77.5109634399414,66.76047419835399,250.06141619922158,0.579910397529602,1000.0,9.06299638273781,0.05833229050040245,569.199072599411,41.03694534301758,38.0,0.025245515830755405,6.12006950378418,0.48150214552879333,0.44626864790916443,250.06141619922158,38.0,77.182861328125,0.2537718415260315,38000,0.037245895713567734,38,0.015858754515647888,283.92892432142753,0.42096397280693054,38.0
77.42166900634766,0.14717823266983032,0.08207784593105316,0.5542094111442566,1.0,-78.12215423583984,0.0,79.05266571044922,66.76106440851292,248.59433746395064,0.48644185066223145,1000.0,-348.12006393850146,-0.10174889117479324,584.1728310585022,41.97128677368164,39.0,0.024748079434129402,6.011165618896484,0.4666212499141693,0.5531308650970459,248.59433746395064,39.0,78.68940734863281,0.2535719871520996,39000,0.03789830580353737,39,-0.06717512756586075,267.72254000707045,0.4210697114467621,39.0
78.97502136230469,0.2605975270271301,0.07671969383955002,0.4642873704433441,1.0,-78.97018432617188,0.0,79.52909851074219,66.75208260931811,236.14822055022418,0.8214046359062195,1000.0,420.65718813848827,0.08822882175445557,599.2322402000427,42.8494758605957,40.0,0.023313810312614227,8.041424751281738,1.0192142724990845,0.49630653858184814,236.14822055022418,40.0,79.43869018554688,0.25247880816459656,40000,0.0379522368311882,40,0.047056932002305984,271.5459062103558,0.4258081018924713,40.0
79.520263671875,0.20862410962581635,0.07537146657705307,0.4012785255908966,1.0,-79.7020263671875,0.0,80.18428802490234,66.74224591305222,233.5599485810877,0.8503614068031311,1000.0,605.4261391753546,0.15885517001152039,614.3035709857941,43.72300338745117,41.0,0.0211056883401964,10.554023742675781,0.8284382224082947,0.3357654809951782,233.5599485810877,41.0,79.96944427490234,0.2513159215450287,41000,0.03842657431960106,41,0.10190809518098831,279.68932652657526,0.42690569162368774,41.0
80.33849334716797,0.19240760803222656,0.07714905589818954,0.27940675616264343,1.0,-80.33248138427734,0.0,80.99774169921875,66.70969309506756,244.77897313238196,0.7200929522514343,1000.0,467.96093667997246,0.18889418244361877,629.5936625003815,44.572349548339844,42.0,0.019882513137642284,2.7341907024383545,0.638155996799469,0.3169638216495514,244.77897313238196,42.0,80.8047103881836,0.25054141879081726,42000,0.03914047032594681,42,0.0969172790646553,284.17198391117995,0.4234021008014679,42.0
83.0781021118164,0.20285572111606598,0.07868946343660355,0.2014738768339157,1.0,-81.25788116455078,0.0,81.93634033203125,66.68852620691068,247.9218416758975,0.7327684164047241,1000.0,519.4629649765508,0.15211039781570435,644.7885782718658,45.34344482421875,43.0,0.019106704324195603,7.922574996948242,0.7480443120002747,0.2832258939743042,247.9218416758975,43.0,81.66586303710938,0.2496095895767212,43000,0.03893173113465309,43,0.21656209230422974,289.64386719176997,0.42226091027259827,43.0
84.17295837402344,0.12034142762422562,0.08020564168691635,0.21592415869235992,1.0,-82.25944519042969,0.0,82.30474853515625,66.6547910338021,257.44543704586425,2.767835855484009,1000.0,748.5324211560144,0.2754656672477722,660.117589712143,46.22140884399414,44.0,0.018361167303396805,8.427349090576172,3.2902605533599854,0.16152705252170563,257.44543704586425,44.0,82.13510131835938,0.2483178675174713,44000,0.03889055922627449,44,0.17124757170677185,300.07315250913916,0.4192081093788147,44.0
83.3993911743164,0.25809532403945923,0.08391913771629333,0.24532358348369598,1.0,-82.97030639648438,0.0,84.20645141601562,66.6142310585911,266.6565198689361,0.6554497480392456,1000.0,574.0725749387873,-0.04765500873327255,675.5313284397125,47.070289611816406,45.0,0.019882513137642284,7.806077480316162,0.5796805620193481,0.29160967469215393,266.6565198689361,45.0,83.91069030761719,0.24737779796123505,45000,0.039442408829927444,45,0.08040152490139008,306.16202856313134,0.41577887535095215,45.0
84.69680786132812,0.17845964431762695,0.08209924399852753,0.29452115297317505,1.0,-83.86669158935547,0.0,85.18736267089844,66.57286272641132,272.991471383792,0.6327242851257324,1000.0,645.3513225403806,0.07755178958177567,690.972238779068,47.80310821533203,46.0,0.020689822899908242,2.915847063064575,0.6157239079475403,0.34923285245895386,272.991471383792,46.0,84.97085571289062,0.24647624790668488,46000,0.039241667836904526,46,0.0190489050000906,313.5357088669846,0.4142948389053345,46.0
82.55770874023438,0.18642346560955048,0.08229105174541473,0.2596275806427002,1.0,-84.7130355834961,0.0,86.005126953125,66.52800916365122,278.58236283780843,0.7011179327964783,1000.0,559.7441249910964,0.30560123920440674,706.4693591594696,48.597145080566406,47.0,0.019106704324195603,3.2750635147094727,0.7784120440483093,0.23002499341964722,278.58236283780843,47.0,85.68074035644531,0.24820324778556824,47000,0.03887500241398811,47,0.09185715764760971,318.77418580579547,0.4132884740829468,47.0
85.03620910644531,0.16290616989135742,0.08688169717788696,0.26748988032341003,1.0,-85.34321594238281,0.0,86.81046295166016,66.46214580463383,280.12788226442035,1.05412757396698,1000.0,575.42644121832,0.028524547815322876,722.2156224250793,49.382652282714844,48.0,0.020282151651708893,7.7188825607299805,1.9165072441101074,0.2381335198879242,280.12788226442035,48.0,86.78054809570312,0.24850104749202728,48000,0.03917630389332771,48,0.07346080243587494,324.1211077935565,0.4119032621383667,48.0
85.37838745117188,0.4021366536617279,0.08648186177015305,0.3106941878795624,1.0,-86.19123840332031,0.0,87.75907897949219,66.42498143378636,287.47914282918,0.6706205606460571,1000.0,373.9501044543487,0.2244979590177536,737.6742746829987,50.15627670288086,49.0,0.020689822899908242,4.0813679695129395,1.0879992246627808,0.24852919578552246,287.47914282918,49.0,87.58367156982422,0.24928991496562958,49000,0.038999877870082855,49,0.0825638473033905,325.1380260927563,0.4097413420677185,49.0
84.30726623535156,0.1630740910768509,0.08955089002847672,0.3000350594520569,1.0,-87.128173828125,0.0,88.51043701171875,66.4054091461974,289.49371458757025,0.7040935754776001,1000.0,466.22272626728363,0.10740199685096741,752.9507105350494,50.89891815185547,50.0,0.021962663920618616,7.972142219543457,0.6954168081283569,0.28961703181266785,289.49371458757025,50.0,88.40869140625,0.2501673698425293,50000,0.03932367265224457,50,0.06348208338022232,327.9597200962469,0.40821370482444763,50.0
88.80532836914062,0.13696658611297607,0.09142264723777771,0.2929950952529907,1.0,-87.90606689453125,0.0,89.14349365234375,66.40330452590958,290.55778411109026,0.6465715169906616,1000.0,578.2650264911581,-0.0239589661359787,768.0340664386749,51.57987594604492,51.0,0.02426044449968572,12.919341087341309,0.6355988383293152,0.35377252101898193,290.55778411109026,51.0,89.0813217163086,0.2502899169921875,51000,0.0394921638071537,51,0.1082296073436737,332.8676672804608,0.40744516253471375,51.0
88.80921173095703,0.15098947286605835,0.08997011184692383,0.29622524976730347,1.0,-88.83164978027344,0.0,89.80120849609375,66.41629923193592,289.312194304573,0.9674591422080994,1000.0,523.3916498104337,0.3478517234325409,782.9403414726257,52.285770416259766,52.0,0.023782417899897774,8.348243713378906,1.792883038520813,0.2576197683811188,289.312194304573,52.0,89.7958984375,0.24944570660591125,52000,0.03916773945093155,52,0.1319320946931839,336.53159002142183,0.40818288922309875,52.0
90.41791534423828,0.1921921819448471,0.09439706802368164,0.31896403431892395,1.0,-89.76256561279297,0.0,91.27900695800781,66.41580998026687,284.76967616015963,0.7191902995109558,1000.0,586.075617293355,0.1001700907945633,798.0027649402618,52.99008560180664,53.0,0.025245515830755405,10.2454252243042,0.6747472286224365,0.30970266461372375,284.76967616015963,53.0,90.90803527832031,0.2485664337873459,53000,0.03967650979757309,53,0.06758485734462738,341.23996789447716,0.40861424803733826,53.0
90.51744842529297,0.2851065993309021,0.09412916004657745,0.3209080398082733,1.0,-90.11396789550781,0.0,91.98927307128906,66.41687535256867,289.65394148852687,0.7383753061294556,1000.0,527.6621662480561,0.4579608738422394,813.0463788509369,53.6939811706543,54.0,0.024748079434129402,3.345531702041626,0.6579462885856628,0.26924172043800354,289.65394148852687,54.0,91.72628021240234,0.2492368072271347,54000,0.03928427770733833,54,0.10120514035224915,344.6922308269509,0.40715140104293823,54.0
93.33250427246094,0.16053657233715057,0.10009493678808212,0.3303603529930115,1.0,-91.12611389160156,0.0,92.9300537109375,66.41063858110877,284.3933371789512,0.7127559781074524,1000.0,551.1862176254989,0.31776726245880127,828.1805622577667,54.36709213256836,55.0,0.02575295069895359,8.823752403259277,0.6877093315124512,0.24965432286262512,284.3933371789512,55.0,92.73221588134766,0.2484331578016281,55000,0.03961070626974106,55,0.09270545840263367,348.4466669505608,0.4073845446109772,55.0
90.98463439941406,0.14120104908943176,0.10316666215658188,0.3238201439380646,1.0,-91.50459289550781,0.0,93.4993896484375,66.41734315153646,285.20586434956977,0.6332160830497742,1000.0,298.68632021988174,-0.047799691557884216,843.1532690525055,55.01447296142578,56.0,0.024748079434129402,5.931385040283203,0.5743535757064819,0.3805943727493286,285.20586434956977,56.0,93.32421112060547,0.24942731857299805,56000,0.04005187749862671,56,0.11600790917873383,347.5580893303701,0.40623268485069275,56.0
94.44249725341797,0.17040060460567474,0.09857648611068726,0.2963488698005676,1.0,-91.9905014038086,0.0,93.77326965332031,66.40815696632491,284.40637194802554,0.7097533345222473,1000.0,534.0653262522601,0.25225481390953064,858.3282928466797,55.63187789916992,57.0,0.022854436146078055,3.6320667266845703,0.6779970526695251,0.2752831280231476,284.40637194802554,57.0,93.63615417480469,0.24861839413642883,57000,0.03976590931415558,57,0.12059357762336731,350.83014611847346,0.4076480567455292,57.0
