rollout/return_history,reference_action_std,eval/return,eval/episodes,ret_rms_mean,rollout/episodes,reference_Q_std,rollout/actions_std,rollout/Q_mean,total/duration,total/steps,total/episodes,reference_actor_Q_mean,eval/Q,rollout/return,reference_actor_Q_std,eval/return_history,train/param_noise_distance,reference_Q_mean,ret_rms_std,train/loss_critic,reference_action_mean,obs_rms_mean,rollout/actions_mean,total/steps_per_second,train/loss_actor,obs_rms_std,total/epochs,rollout/episode_steps
150.61515390352105,0.6967279314994812,-403.95287767203706,46.0,0.0,46.0,1.9551730155944824,0.6419931650161743,89.86321258544922,836.4332625865936,46000,46.0,201.9752655029297,33.064945220947266,150.61515390352105,2.1909379959106445,421.3823584794334,0.0,200.41419982910156,1.0,30.544960021972656,0.17270821332931519,0.12674233317375183,-0.18469589948654175,54.995421700171505,-166.56729125976562,2.2978622913360596,46,1000.0
150.94234335038283,0.6950728893280029,-68.61239170854911,47.0,0.0,47.0,2.080110788345337,0.642363965511322,91.32499694824219,854.6145966053009,47000,47.0,204.98284912109375,122.03285217285156,150.94234335038283,1.9518731832504272,410.9569382626678,0.0,203.81558227539062,1.0,22.704212188720703,0.12285357713699341,0.12756045162677765,-0.18629738688468933,54.99555025937229,-169.2366943359375,2.3069190979003906,47,1000.0
143.64848685282098,0.764941930770874,-138.52046780156655,48.0,0.0,48.0,3.046520233154297,0.6433212757110596,90.2690200805664,872.7569899559021,48000,48.0,207.005126953125,116.1176528930664,143.64848685282098,2.662416458129883,399.5094923029962,0.0,205.61712646484375,1.0,27.754863739013672,0.10135605186223984,0.13805384933948517,-0.19451047480106354,54.9981272592561,-171.26339721679688,2.3160648345947266,48,1000.0
135.69414733456003,0.6048871874809265,1.6599776384599647,49.0,0.0,49.0,2.1971852779388428,0.6448207497596741,89.4462890625,890.9649534225464,49000,49.0,209.57308959960938,118.44135284423828,135.69414733456003,2.3637049198150635,391.39011445269955,0.0,208.1025848388672,1.0,10.432040214538574,0.20569968223571777,0.143829345703125,-0.19305838644504547,54.99655156105945,-169.17771911621094,2.3531010150909424,49,1000.0
124.85047328746685,0.6121522784233093,629.437602083332,50.0,0.0,50.0,3.39251971244812,0.6483731865882874,88.28656768798828,909.2986040115356,50000,50.0,213.98782348632812,204.6404571533203,124.85047328746685,3.5099785327911377,396.1510642053122,0.0,212.25209045410156,1.0,21.911571502685547,0.08654709905385971,0.1505158692598343,-0.19444547593593597,54.9874373274257,-168.77789306640625,2.3734960556030273,50,1000.0
114.41117042765421,0.6344540119171143,58.26857587350749,51.0,0.0,51.0,1.3387079238891602,0.6520282626152039,88.17631530761719,927.486732006073,51000,51.0,215.99526977539062,138.45433044433594,114.41117042765421,1.195107340812683,389.5259173752768,0.0,214.65196228027344,1.0,38.088592529296875,0.15240466594696045,0.1539522409439087,-0.19246958196163177,54.987309510823344,-168.2671356201172,2.3706037998199463,51,1000.0
107.91633457807337,0.701429545879364,265.69539310296705,52.0,0.0,52.0,1.4291902780532837,0.6553853154182434,87.987548828125,945.7120230197906,52000,52.0,217.47286987304688,216.97756958007812,107.91633457807337,1.4606802463531494,387.1445611392709,0.0,216.1873779296875,1.0,8.264978408813477,0.19107787311077118,0.15649551153182983,-0.19422875344753265,54.985025815741174,-168.64222717285156,2.3571743965148926,52,1000.0
102.61320898055477,0.6983416080474854,-71.2331517430503,53.0,0.0,53.0,1.5972718000411987,0.6583406925201416,87.81126403808594,963.917329788208,53000,53.0,219.5082244873047,103.22594451904297,102.61320898055477,1.4420557022094727,378.49592504715156,0.0,218.6603546142578,1.0,19.820514678955078,0.26007187366485596,0.15705080330371857,-0.19378714263439178,54.98396839866461,-166.73565673828125,2.370870590209961,53,1000.0
96.0770614090621,0.6594709753990173,382.0779446354549,54.0,0.0,54.0,2.224001169204712,0.6603679060935974,88.1357192993164,982.1231641769409,54000,54.0,220.544921875,221.88565063476562,96.0770614090621,2.1370882987976074,378.56225874323127,0.0,219.07186889648438,1.0,19.442596435546875,0.20009489357471466,0.15660162270069122,-0.19322408735752106,54.98292064545101,-164.54409790039062,2.394566059112549,54,1000.0
100.32009908795617,0.6438537240028381,280.28939208163905,55.0,0.0,55.0,1.6243300437927246,0.6606305837631226,90.32199096679688,1000.3885788917542,55000,55.0,223.23159790039062,223.34017944335938,100.32009908795617,1.4725261926651,376.7754793493841,0.0,221.72869873046875,1.0,38.07577896118164,0.08533956855535507,0.1557852178812027,-0.18863420188426971,54.978636462373295,-164.71617126464844,2.3917155265808105,55,1000.0
100.07223686167474,0.655916154384613,335.1178534754586,56.0,0.0,56.0,1.2655565738677979,0.6618742346763611,92.71508026123047,1018.6219611167908,56000,56.0,224.6781768798828,226.17825317382812,100.07223686167474,1.232364535331726,376.0315931730641,0.0,223.261962890625,1.0,22.305335998535156,0.2963639795780182,0.15429824590682983,-0.18259520828723907,54.976234695159185,-167.57200622558594,2.382040023803711,56,1000.0
102.97665686758188,0.6551624536514282,370.2776559643084,57.0,0.0,57.0,0.9883448481559753,0.6631838083267212,95.08055877685547,1036.8174242973328,57000,57.0,225.4193115234375,228.69102478027344,102.97665686758188,1.5601470470428467,375.9306469062438,0.0,224.83029174804688,1.0,48.035011291503906,0.24903230369091034,0.15333609282970428,-0.17705510556697845,54.975927935074765,-169.37060546875,2.3771164417266846,57,1000.0
102.89584883791616,0.651920735836029,426.37930791242104,58.0,0.0,58.0,1.6737879514694214,0.6633591651916504,97.34491729736328,1054.914640903473,58000,58.0,226.56045532226562,228.7820281982422,102.89584883791616,1.7188231945037842,376.80045140635036,0.0,224.75277709960938,1.0,25.80730438232422,0.08532744646072388,0.15179099142551422,-0.17177589237689972,54.98075176047076,-172.06918334960938,2.3699235916137695,58,1000.0
104.17792499726808,0.6004250645637512,420.5439150231723,59.0,0.0,59.0,1.8311915397644043,0.6631144881248474,99.56385040283203,1073.1169986724854,59000,59.0,229.81915283203125,231.89825439453125,104.17792499726808,1.8945921659469604,377.5418660439236,0.0,227.8043212890625,1.0,42.77598571777344,0.18466787040233612,0.15021201968193054,-0.16687177121639252,54.98002554519851,-175.49771118164062,2.363649368286133,59,1000.0
108.05944570033873,0.6581565737724304,624.9577699180135,60.0,0.0,60.0,1.1577763557434082,0.6647473573684692,101.77530670166016,1091.400526046753,60000,60.0,232.54348754882812,234.66705322265625,108.05944570033873,1.1729222536087036,381.66546444182507,0.0,231.0425262451172,1.0,24.73061752319336,0.24674832820892334,0.14932172000408173,-0.16176055371761322,54.975234634832624,-178.04896545410156,2.3597099781036377,60,1000.0
117.5803253382104,0.6230133175849915,476.6370539063816,61.0,0.0,61.0,0.9873437285423279,0.6639843583106995,103.9306640625,1109.5938894748688,61000,61.0,233.66799926757812,237.7967987060547,117.5803253382104,1.0383501052856445,383.22237574452276,0.0,231.9896240234375,1.0,18.582294464111328,0.20263218879699707,0.1487223505973816,-0.1582850217819214,54.975068426944134,-178.8190460205078,2.36049222946167,61,1000.0
114.91779698926912,0.4395650029182434,603.4075543014636,62.0,0.0,62.0,1.1365300416946411,0.6647050976753235,106.02222442626953,1127.8059768676758,62000,62.0,233.9580841064453,239.6044464111328,114.91779698926912,1.1347182989120483,386.7737495922153,0.0,233.02590942382812,1.0,32.87716293334961,0.43817052245140076,0.1470235139131546,-0.15612445771694183,54.97399488181148,-180.0345916748047,2.351349115371704,62,1000.0
114.25429366964337,0.48488736152648926,678.0453252843278,63.0,0.0,63.0,1.2583452463150024,0.6648766994476318,107.13421630859375,1145.9693789482117,63000,63.0,236.11953735351562,241.05282592773438,114.25429366964337,1.349190354347229,391.39710793653455,0.0,234.62384033203125,1.0,22.056859970092773,0.31273695826530457,0.1464373767375946,-0.1575474590063095,54.97529092603013,-180.54953002929688,2.3560993671417236,63,1000.0
120.76295933219552,0.5322244763374329,494.0598452372639,64.0,0.0,64.0,1.245657205581665,0.6643509864807129,109.2040023803711,1164.1859776973724,64000,64.0,235.93739318847656,238.5009307861328,120.76295933219552,0.9840995669364929,393.00121320685844,0.0,234.71417236328125,1.0,37.89942932128906,0.313106507062912,0.14551031589508057,-0.15793119370937347,54.974034412083135,-181.5465850830078,2.3544254302978516,64,1000.0
127.2336494096718,0.5329023599624634,575.2639923759965,65.0,0.0,65.0,1.4913294315338135,0.664910078048706,111.2063980102539,1182.3609654903412,65000,65.0,238.36732482910156,239.960693359375,127.2336494096718,1.6792142391204834,395.8052559633067,0.0,236.35340881347656,1.0,14.3360013961792,0.3524300158023834,0.14500346779823303,-0.15531058609485626,54.974751279143945,-183.1837158203125,2.3536465167999268,65,1000.0
130.83401642794024,0.5648674964904785,423.1635528000729,66.0,0.0,66.0,1.472294807434082,0.6641376614570618,113.12871551513672,1200.522501707077,66000,66.0,237.94479370117188,239.014892578125,130.83401642794024,1.6080927848815918,396.21977561234866,0.0,236.42803955078125,1.0,24.019968032836914,0.2087283581495285,0.14407266676425934,-0.15177415311336517,54.976062427944186,-183.17054748535156,2.352304220199585,66,1000.0
