reference_Q_mean,total/steps,total/episodes,ret_rms_mean,reference_actor_Q_std,obs_rms_mean,reference_action_std,rollout/actions_std,total/epochs,train/loss_actor,rollout/actions_mean,reference_actor_Q_mean,eval/Q,train/loss_critic,eval/return_history,total/steps_per_second,eval/return,total/duration,rollout/return_history,rollout/return,eval/episodes,obs_rms_std,reference_Q_std,rollout/episodes,ret_rms_std,rollout/episode_steps,train/param_noise_distance,reference_action_mean,rollout/Q_mean
365.8568115234375,139000,139.0,0.0,2.7183215618133545,0.057041265070438385,0.6272278428077698,0.687590479850769,139,-369.67132568359375,-0.009956681169569492,368.2377624511719,388.3421630859375,196.38914489746094,1726.7975058225222,93.29216244966165,2124.943488492877,1489.9429528713226,1186.3034108438906,1097.3596947176036,139.0,2.1157355308532715,2.3392810821533203,139.0,1.0,1000.0,0.0,0.10092867165803909,250.2892303466797
367.0023193359375,140000,140.0,0.0,1.5823742151260376,0.057253994047641754,0.6585545539855957,0.6878618597984314,140,-370.690673828125,-0.009771646000444889,369.3323974609375,387.7634582519531,55.62653350830078,1725.8687305846822,93.29394800531851,1878.4135738720263,1500.6332457065582,1190.8567382277492,1103.006371224818,140.0,2.1180591583251953,1.5091840028762817,140.0,1.0,1000.0,0.0,0.1416507065296173,251.2738800048828
367.7190246582031,141000,141.0,0.0,1.6746612787246704,0.056976255029439926,0.6243801712989807,0.6880603432655334,141,-371.6580810546875,-0.009836752898991108,369.77166748046875,390.3501892089844,155.3236541748047,1728.1233989942368,93.29509520348,2178.595984227392,1511.3334703445435,1179.3139444867331,1100.253398909813,141.0,2.119509696960449,1.599407434463501,141.0,1.0,1000.0,0.0,0.2853598892688751,252.11793518066406
364.94915771484375,142000,142.0,0.0,1.9967691898345947,0.056836821138858795,0.6448855996131897,0.6880041360855103,142,-370.89593505859375,-0.010515453293919563,366.99517822265625,387.76708984375,245.96888732910156,1725.3772194755811,93.29159564801942,1730.7496526443272,1522.1092426776886,1175.8953693623919,1099.807184125988,142.0,2.1198043823242188,1.7206318378448486,142.0,1.0,1000.0,0.0,0.1916271299123764,253.02027893066406
368.2419128417969,143000,143.0,0.0,1.624375581741333,0.056878771632909775,0.5769193768501282,0.6884204149246216,143,-371.65411376953125,-0.010716505348682404,369.9927673339844,391.39678955078125,97.79733276367188,1720.2793026809793,93.28837882786193,1994.9824703878535,1532.881177663803,1173.6965821532003,1100.6410113019401,143.0,2.1209046840667725,1.5650583505630493,143.0,1.0,1000.0,0.0,0.3338280916213989,253.93829345703125
369.0363464355469,144000,144.0,0.0,2.008765459060669,0.05676920339465141,0.633495569229126,0.68854820728302,144,-372.7642517089844,-0.010479242540895939,371.11663818359375,391.95941162109375,196.77325439453125,1718.6575972090175,93.2847207802109,1961.138904387391,1543.6611568927765,1172.1611548702713,1100.7934475546022,144.0,2.122021198272705,1.9083882570266724,144.0,1.0,1000.0,0.0,0.20926232635974884,254.84780883789062
368.171875,145000,145.0,0.0,2.4729907512664795,0.056859057396650314,0.6395871043205261,0.6888383030891418,145,-373.920654296875,-0.009892605245113373,370.5621337890625,393.5401916503906,71.72769927978516,1724.4163969035853,93.2828799611323,2353.6288569429194,1554.411699771881,1165.8064162833282,1101.8545611670943,145.0,2.1231236457824707,2.5327954292297363,145.0,1.0,1000.0,0.0,0.17709112167358398,255.75367736816406
370.77911376953125,146000,146.0,0.0,1.3100115060806274,0.05712462216615677,0.6332799792289734,0.6892219185829163,146,-374.495361328125,-0.009570830501616001,373.0387878417969,394.3695373535156,146.63877868652344,1727.2934193666358,93.281778597339,2486.104268769383,1565.1502597332,1167.2345206839743,1106.7742589970383,146.0,2.124476909637451,1.3187769651412964,146.0,1.0,1000.0,0.0,0.4169764220714569,256.6842041015625
370.1960754394531,147000,147.0,0.0,1.4981015920639038,0.057197533547878265,0.6197196841239929,0.6889570951461792,147,-376.3780822753906,-0.009299487806856632,372.5036315917969,395.01141357421875,136.56007385253906,1732.4002356247186,93.27984514390789,2699.8544594809805,1575.9031307697296,1165.857719927567,1109.0008496761582,147.0,2.125887155532837,1.3842120170593262,147.0,1.0,1000.0,0.0,0.28880390524864197,257.5909423828125
371.9844970703125,148000,148.0,0.0,1.1861685514450073,0.05729451775550842,0.6201801300048828,0.6888552308082581,148,-376.335693359375,-0.009893294423818588,374.49737548828125,389.6823425292969,211.97901916503906,1732.9911740518169,93.2786168137053,2365.927446734294,1586.6444535255432,1164.2135765069415,1112.6039550839203,148.0,2.128880739212036,1.1312543153762817,148.0,1.0,1000.0,0.0,0.2936460077762604,258.5018310546875
371.7256774902344,149000,149.0,0.0,1.1831350326538086,0.05769525095820427,0.6288885474205017,0.6887989044189453,149,-375.5815734863281,-0.00916218664497137,374.01068115234375,395.6258544921875,103.13810729980469,1738.6776254849904,93.2764362669976,2458.904856692236,1597.4023661613464,1166.4202950372735,1117.4013916829115,149.0,2.1327078342437744,1.0224953889846802,149.0,1.0,1000.0,0.0,0.17058764398097992,259.4053649902344
373.4813537597656,150000,150.0,0.0,1.2247449159622192,0.05793864279985428,0.6654265522956848,0.6884294152259827,150,-376.6506652832031,-0.00973765179514885,376.025146484375,396.6129455566406,104.72322082519531,1742.6266022628406,93.27432339251058,2181.7005547930085,1608.1596150398254,1176.7773587865606,1123.8713342766896,150.0,2.1350882053375244,1.0150020122528076,150.0,1.0,1000.0,0.0,0.21608996391296387,260.30523681640625
374.8585510253906,151000,151.0,0.0,1.622758388519287,0.05798281729221344,0.6559938788414001,0.6885697245597839,151,-377.6744384765625,-0.010070541873574257,377.6235656738281,396.5186767578125,57.11903381347656,1757.9168790202386,93.27410353518931,2042.7194149384723,1618.8844950199127,1183.3252996015087,1126.976709290893,151.0,2.1364223957061768,1.3916778564453125,151.0,1.0,1000.0,0.0,0.12812750041484833,261.17108154296875
376.32183837890625,152000,152.0,0.0,1.693792462348938,0.057952672243118286,0.5848367214202881,0.6886047720909119,152,-379.2330322265625,-0.010634420439600945,378.591064453125,399.7536315917969,61.55702590942383,1759.7353995991714,93.27271437825527,2255.025594487521,1629.6298549175262,1194.8477840253947,1128.9063602868964,152.0,2.136367082595825,1.4438947439193726,152.0,1.0,1000.0,0.0,0.3867689371109009,262.0332336425781
376.9866027832031,153000,153.0,0.0,1.3824809789657593,0.058206453919410706,0.6084022521972656,0.688383162021637,153,-380.2574462890625,-0.009973198175430298,379.6017150878906,398.1571960449219,208.19000244140625,1760.3545158155703,93.26818168198662,2085.9269297540495,1640.430822610855,1196.4553753695216,1133.182466279387,153.0,2.1375715732574463,1.1232444047927856,153.0,1.0,1000.0,0.0,0.3060900866985321,262.907958984375
376.9825134277344,154000,154.0,0.0,1.3763642311096191,0.05821559578180313,0.6111855506896973,0.6887967586517334,154,-381.7671813964844,-0.00975735206156969,380.1744689941406,392.8182067871094,94.93429565429688,1751.1030155674857,93.26887162811522,1431.066837995621,1651.1403784751892,1197.8293239554027,1134.339165204493,154.0,2.1388869285583496,1.5779424905776978,154.0,1.0,1000.0,0.0,0.28526267409324646,263.7485656738281
378.0548095703125,155000,155.0,0.0,1.4448833465576172,0.058127131313085556,0.6653319001197815,0.6886345148086548,155,-382.8393249511719,-0.010395276360213757,381.0293884277344,399.25665283203125,110.08042907714844,1752.5746497967236,93.26801036101432,2139.060780101911,1661.8774154186249,1193.3445817406835,1134.5380252072482,155.0,2.13918399810791,1.4097174406051636,155.0,1.0,1000.0,0.0,0.20920763909816742,264.5869140625
