ret_rms_std,rollout/return_history,train/loss_critic,train/loss_actor,eval/episodes,reference_perturbed_action_std,eval/return_history,reference_perturbed_action_mean,reference_action_std,train/param_noise_distance,reference_actor_Q_std,reference_actor_Q_mean,rollout/episodes,total/duration,eval/Q,total/episodes,obs_rms_mean,total/steps,total/steps_per_second,rollout/Q_mean,reference_action_mean,reference_Q_mean,total/epochs,rollout/actions_std,rollout/episode_steps,ret_rms_mean,reference_Q_std,param_noise_stddev,rollout/actions_mean,obs_rms_std,eval/return,rollout/return
1.0,190.11483483878507,26.162466049194336,-117.15394592285156,21.0,0.626742959022522,197.9574517785912,0.465557724237442,0.6379212737083435,0.23720002174377441,53.71044921875,105.92478942871094,123.0,251.10634899139404,126.83489227294922,123.0,0.01167403906583786,21000,83.62990455776853,60.98272705078125,0.4780077040195465,102.5739517211914,21,0.547416090965271,170.47154471544715,0.0,54.279144287109375,0.023313810312614227,0.5326889157295227,1.5839147567749023,148.26001957163612,164.62967590994444
1.0,174.70387226728855,27.586036682128906,-125.49540710449219,22.0,0.6326398849487305,196.51977916787536,0.4532430171966553,0.6674618124961853,0.19672322273254395,57.123653411865234,109.7809066772461,130.0,262.8961868286133,124.39287567138672,130.0,0.010822927579283714,22000,83.68322213186832,64.56929779052734,0.4098598062992096,106.19007873535156,22,0.5459768176078796,168.5,0.0,57.94601821899414,0.023313810312614227,0.5344637036323547,1.6025025844573975,166.32865434284216,164.57431356686524
1.0,181.7359481201696,29.861360549926758,-129.71615600585938,23.0,0.6467812061309814,196.49024543967917,0.5020959377288818,0.6586992740631104,0.16042213141918182,59.92427062988281,115.00110626220703,132.0,274.58754682540894,128.24325561523438,132.0,0.006294970866292715,23000,83.7619923623998,68.22657775878906,0.46997031569480896,111.11617279052734,23,0.5527580380439758,174.0530303030303,0.0,60.676273345947266,0.022854436146078055,0.5286276936531067,1.5857709646224976,195.84050341936262,169.9382420204436
1.0,182.4125593568004,42.928253173828125,-133.94927978515625,24.0,0.6796250343322754,198.67046371672419,0.4278505742549896,0.6430701613426208,0.21200324594974518,63.693695068359375,118.84500122070312,143.0,286.092675447464,164.67977905273438,143.0,0.0011303459759801626,24000,83.8889005545589,71.55276489257812,0.4990321397781372,115.1711654663086,24,0.5526472330093384,167.30769230769232,0.0,64.211669921875,0.022854436146078055,0.5292361974716187,1.6321462392807007,248.81548408876034,167.37509711385718
1.0,163.69643143769167,41.298519134521484,-142.23887634277344,25.0,0.6605473756790161,195.70002016030713,0.5378908514976501,0.6687436699867249,0.18290410935878754,64.97482299804688,125.19768524169922,154.0,297.6984829902649,110.67696380615234,154.0,-0.004002241417765617,25000,83.97758614314985,74.2895736694336,0.472829669713974,120.79644012451172,25,0.552722156047821,162.1103896103896,0.0,66.0961685180664,0.0211056883401964,0.5287500023841858,1.6785082817077637,124.40937480629744,165.39454990950316
1.0,168.23656324912892,37.444087982177734,-148.39231872558594,26.0,0.6770379543304443,192.55210145776158,0.4249495267868042,0.6455104947090149,0.19186106324195862,66.36679077148438,127.8780288696289,160.0,309.6048352718353,124.79723358154297,160.0,-0.0064064860343933105,26000,83.97801661324769,76.9222183227539,0.48775148391723633,123.40357208251953,26,0.5544158816337585,161.2875,0.0,67.62477111816406,0.020282151651708893,0.5258118510246277,1.7115072011947632,113.8541338941224,166.58400002190965
1.0,164.26654644647377,40.049686431884766,-153.8592987060547,27.0,0.6183992028236389,194.91780851017538,0.542163074016571,0.6439881920814514,0.1945699155330658,68.58619689941406,136.97149658203125,167.0,321.3272216320038,141.21737670898438,167.0,-0.012270567007362843,27000,84.02649443414238,78.97595977783203,0.4545844495296478,132.07943725585938,27,0.5613753795623779,160.19161676646706,0.0,70.05586242675781,0.020282151651708893,0.5202946066856384,1.7365447282791138,256.4261918729347,165.2942326128198
1.0,151.90602571582923,78.08702087402344,-158.69793701171875,28.0,0.6136515736579895,192.15378611926326,0.46389564871788025,0.6179525852203369,0.22011396288871765,72.18724822998047,144.6916046142578,175.0,332.84441471099854,140.67527770996094,175.0,-0.021564476191997528,28000,84.12338847359594,81.41475677490234,0.4489558935165405,140.07113647460938,28,0.5643138289451599,159.5142857142857,0.0,73.43173217773438,0.020689822899908242,0.5172473788261414,1.769169569015503,117.52518156463566,162.47245721602445
1.0,147.064089578387,56.302581787109375,-161.2247772216797,29.0,0.6620669364929199,193.26737459834274,0.4865145683288574,0.6402219533920288,0.1991165429353714,75.77301788330078,145.9652099609375,183.0,344.81782722473145,161.39134216308594,183.0,-0.02697901800274849,29000,84.102380185522,84.05174255371094,0.45289549231529236,141.6540985107422,29,0.5642330050468445,158.01639344262296,0.0,77.2118911743164,0.020282151651708893,0.516747236251831,1.7993420362472534,224.44785201256815,161.5587298319226
1.0,152.07126542713075,61.443267822265625,-165.59210205078125,30.0,0.5962282419204712,191.91306639906225,0.5322840213775635,0.6120854020118713,0.19714991748332977,77.12945556640625,150.91717529296875,192.0,356.5245044231415,156.54794311523438,192.0,-0.026806093752384186,30000,84.14568880346712,87.19060516357422,0.4844611883163452,146.76605224609375,30,0.563234269618988,156.09375,0.0,79.16451263427734,0.020282151651708893,0.518786609172821,1.80695378780365,152.63812861992798,162.97843018573678
1.0,156.48679818336507,82.54718017578125,-170.5602569580078,31.0,0.6312589049339294,190.0717579875085,0.49876442551612854,0.6499810814857483,0.17335696518421173,78.41841125488281,154.25491333007812,203.0,367.8593451976776,154.24246215820312,203.0,-0.02782713994383812,31000,84.27134013230368,89.7210464477539,0.46598020195961,150.78334045410156,31,0.5629661679267883,152.69458128078819,0.0,80.46697998046875,0.020282151651708893,0.5202574133872986,1.821511149406433,134.8325056408964,163.21533234482192
1.0,163.1748315284214,63.982181549072266,-175.2436981201172,32.0,0.7334539294242859,189.07171174109567,0.34380435943603516,0.7191118597984314,0.1826317459344864,78.20512390136719,159.6841583251953,212.0,379.5061113834381,128.08116149902344,212.0,-0.030538959428668022,32000,84.32011775343574,92.3445816040039,0.41003653407096863,154.2877197265625,32,0.5628705620765686,150.5943396226415,0.0,80.77188873291016,0.020282151651708893,0.5210192203521729,1.8390138149261475,158.07027810229826,163.87264682855206
1.0,161.1560419027441,60.90555191040039,-182.03440856933594,33.0,0.7190128564834595,194.89937641636925,0.2834025025367737,0.637094259262085,0.2011626958847046,82.13729858398438,166.54595947265625,221.0,391.58244943618774,217.802001953125,221.0,-0.038832321763038635,33000,84.2734398528698,94.70320892333984,0.4191708564758301,161.8407745361328,33,0.5641326904296875,148.6108597285068,0.0,83.93120574951172,0.020282151651708893,0.519027829170227,1.8696805238723755,381.3846460251239,162.93651220759534
1.0,167.01098033254064,59.4154052734375,-182.5736541748047,34.0,0.5786282420158386,199.03444516952706,0.4686947166919708,0.5686426162719727,0.22700056433677673,85.42439270019531,170.386962890625,227.0,403.46007204055786,181.8382568359375,227.0,-0.03854268416762352,34000,84.27104032386666,97.5749740600586,0.4748357832431793,165.73703002929688,34,0.5636062622070312,149.1850220264317,0.0,87.10031127929688,0.020689822899908242,0.5191049575805664,1.8744982481002808,335.4917140237336,165.32883521578577
1.0,158.61952657259943,50.65862274169922,-187.4216766357422,35.0,0.587164044380188,198.1121480533249,0.4040849506855011,0.6100632548332214,0.19543404877185822,87.92513275146484,175.4414825439453,239.0,414.994211435318,131.08323669433594,239.0,-0.04676543548703194,35000,84.338525780751,99.46253204345703,0.4534934461116791,170.39859008789062,35,0.5650771260261536,146.17573221757323,0.0,90.573974609375,0.0211056883401964,0.518341064453125,1.9016494750976562,166.75404610245127,163.71873003451577
1.0,158.64670014871257,84.26786804199219,-190.44546508789062,36.0,0.564214825630188,202.77680912852009,0.5094220042228699,0.5448711514472961,0.19122081995010376,88.52507019042969,177.11093139648438,246.0,427.0424864292145,232.9239044189453,246.0,-0.04692576080560684,36000,84.3007455792511,102.38217163085938,0.5614455342292786,171.96632385253906,36,0.5637019276618958,145.84146341463415,0.0,91.61180114746094,0.020282151651708893,0.5180603861808777,1.899248480796814,366.0399467603519,163.89357679899067
1.0,168.59977610529893,63.86420822143555,-195.1057586669922,37.0,0.5814263224601746,208.26073294216812,0.4784909784793854,0.5655743479728699,0.1929752677679062,89.73130798339844,181.41668701171875,251.0,439.11965680122375,228.1139678955078,251.0,-0.04420224204659462,37000,84.25949380068127,105.37347412109375,0.5278803706169128,175.71502685546875,37,0.5621597766876221,147.0159362549801,0.0,93.38282012939453,0.020689822899908242,0.5189797878265381,1.8860282897949219,405.6819902334984,167.0229123536356
1.0,177.36366349390448,60.76665496826172,-197.5361785888672,38.0,0.5977587103843689,204.10181807583638,0.5038111805915833,0.6226475834846497,0.1670377552509308,87.9265365600586,187.538330078125,256.0,450.7605381011963,152.64974975585938,256.0,-0.041341185569763184,38000,84.30196698245345,107.98772430419922,0.4377995729446411,181.8058624267578,38,0.5615329146385193,148.25390625,0.0,90.7265396118164,0.02152991267583435,0.5200491547584534,1.873694896697998,50.22196802156118,170.26577483946912
1.0,185.26074637133763,78.15742492675781,-201.07273864746094,39.0,0.6026685833930969,206.02995548951097,0.49399492144584656,0.6222584247589111,0.18866123259067535,90.10604858398438,188.55862426757812,260.0,462.70213770866394,206.39410400390625,260.0,-0.038440901786088943,39000,84.28748609879123,111.12810516357422,0.4414275884628296,183.52511596679688,39,0.559782862663269,149.30384615384617,0.0,92.97480773925781,0.020689822899908242,0.5215626358985901,1.8624317646026611,279.29917720914557,173.76736400245886
1.0,196.2792695321735,82.73161315917969,-208.2015380859375,40.0,0.6435567736625671,207.875058038291,0.4569813907146454,0.6044229865074158,0.17807415127754211,86.1731948852539,196.6007080078125,266.0,474.6578164100647,212.49929809570312,266.0,-0.038109149783849716,40000,84.27123417566001,113.60638427734375,0.47791755199432373,190.45753479003906,40,0.5602037906646729,150.27067669172934,0.0,89.68109130859375,0.02152991267583435,0.5202112793922424,1.8548088073730469,279.8340574407108,176.20171592627975
1.0,199.51185595374633,63.4708137512207,-209.06529235839844,41.0,0.638751745223999,216.09451932942855,0.3655974864959717,0.575043797492981,0.20646671950817108,87.61869812011719,205.23260498046875,270.0,487.26760506629944,246.6598358154297,270.0,-0.03984134644269943,41000,84.1426755518077,116.1949234008789,0.48455607891082764,199.00665283203125,41,0.5607998371124268,151.26296296296297,0.0,91.0961685180664,0.02240411346542305,0.5177304148674011,1.8608474731445312,544.8729709749305,176.99425448394229
1.0,208.70289580116162,77.7892074584961,-216.99917602539062,42.0,0.4943956732749939,224.02204195823214,0.5879443287849426,0.5246123671531677,0.21622002124786377,90.60295867919922,207.49578857421875,274.0,500.4546711444855,257.23724365234375,274.0,-0.03780718892812729,42000,83.9236846445065,118.67826080322266,0.5180866122245789,201.70545959472656,42,0.560448408126831,152.85766423357666,0.0,93.70665740966797,0.02152991267583435,0.517228901386261,1.8529424667358398,549.0504697391792,179.45809933634808
1.0,218.85751902261913,112.11062622070312,-218.4213409423828,43.0,0.5963128209114075,227.76207499580858,0.47340235114097595,0.5775773525238037,0.18842972815036774,91.56073760986328,213.59011840820312,279.0,512.4071712493896,237.88259887695312,279.0,-0.035890787839889526,43000,83.91763896503276,121.060546875,0.4780033528804779,207.82635498046875,43,0.5588223934173584,154.05017921146953,0.0,94.27576446533203,0.021962663920618616,0.516172468662262,1.8408474922180176,384.8434625740191,181.62979572130894
1.0,225.61096613823673,94.96456909179688,-223.40281677246094,44.0,0.5310008525848389,231.7792526988687,0.4903896152973175,0.5467531085014343,0.2554163932800293,92.2773208618164,216.3060302734375,283.0,524.6223936080933,241.45816040039062,283.0,-0.033567097038030624,44000,83.86984721980656,124.01554870605469,0.4638703763484955,211.172119140625,44,0.5579531788825989,154.86572438162545,0.0,94.04582214355469,0.020689822899908242,0.51609206199646,1.8352129459381104,404.51789393045317,184.1920288800901
1.0,233.7983585138694,71.36590576171875,-227.38502502441406,45.0,0.5336745977401733,237.67913131091856,0.4853599965572357,0.5479823350906372,0.2151297628879547,92.7726058959961,216.0677490234375,287.0,536.9264152050018,251.203857421875,287.0,-0.03289269283413887,45000,83.81036716701435,126.54942321777344,0.44347524642944336,210.29324340820312,45,0.5588213801383972,156.03135888501743,0.0,94.60127258300781,0.0211056883401964,0.5149492025375366,1.8350062370300293,497.2737902411138,187.00649572014711
1.0,241.32587120814398,62.619178771972656,-227.00643920898438,46.0,0.5315312147140503,244.58065440736848,0.5099943280220032,0.5426680445671082,0.18865036964416504,97.04059600830078,217.56683349609375,290.0,549.1455497741699,251.39710998535156,290.0,-0.03008844517171383,46000,83.76649873410973,129.4241485595703,0.49346923828125,212.33761596679688,46,0.5577762126922607,156.9896551724138,0.0,99.27000427246094,0.0211056883401964,0.5149567723274231,1.8218998908996582,555.1491937476142,190.11949964720432
1.0,252.1124100811209,76.27413940429688,-231.55738830566406,47.0,0.6349430680274963,247.61298675734332,0.40036389231681824,0.5677177906036377,0.18443042039871216,96.58123779296875,222.69094848632812,292.0,561.1096773147583,250.4891357421875,292.0,-0.027666905894875526,47000,83.7625902745481,132.07716369628906,0.4940849840641022,216.6733856201172,47,0.5566250085830688,160.07876712328766,0.0,99.34935760498047,0.020689822899908242,0.5154106616973877,1.809494137763977,387.10027485618633,193.50376576634778
1.0,261.9434359914733,94.88465881347656,-234.80596923828125,48.0,0.5058853030204773,252.4019111643514,0.5214956402778625,0.5314847826957703,0.1984395831823349,100.4896240234375,222.72314453125,297.0,573.3635740280151,244.19326782226562,297.0,-0.029050156474113464,48000,83.71651457170293,134.14511108398438,0.5210972428321838,217.9286651611328,48,0.5587771534919739,161.58249158249157,0.0,102.51067352294922,0.020689822899908242,0.513924777507782,1.8135501146316528,477.4813582937327,196.9832202111261
1.0,271.99689801699105,73.67361450195312,-237.76087951660156,49.0,0.5542117953300476,257.5325787901179,0.4687367379665375,0.5645022988319397,0.2263091802597046,101.37287139892578,225.68116760253906,301.0,585.657918214798,247.48785400390625,301.0,-0.02801523171365261,49000,83.66658842308794,136.46336364746094,0.4399963915348053,220.36691284179688,49,0.5593763589859009,162.5282392026578,0.0,103.98947143554688,0.020282151651708893,0.5136691927909851,1.8094086647033691,503.80462482690854,199.55647344225378
1.0,279.8186795752963,76.03511810302734,-241.1249237060547,50.0,0.6098819375038147,257.6842519786306,0.483646959066391,0.5943198800086975,0.15571705996990204,102.87883758544922,230.40988159179688,304.0,597.5298554897308,240.25161743164062,304.0,-0.029473086819052696,50000,83.6778272091867,138.80409240722656,0.49473103880882263,224.7123260498047,50,0.5613563656806946,163.57236842105263,0.0,105.20584106445312,0.020689822899908242,0.5112670660018921,1.8078261613845825,265.1162382157533,201.80488657726102
1.0,288.91435202944706,91.46429443359375,-246.28158569335938,51.0,0.5308315753936768,259.9836110286903,0.5306412577629089,0.529874324798584,0.18483209609985352,103.32688903808594,232.4058074951172,306.0,609.589225769043,264.57354736328125,306.0,-0.02861892431974411,51000,83.66289600289382,141.66944885253906,0.5567700266838074,227.2696533203125,51,0.5597832202911377,166.4967320261438,0.0,106.15017700195312,0.020282151651708893,0.5119866728782654,1.7958823442459106,374.95156353167613,204.87095076085265
1.0,297.38281879172007,96.00012969970703,-247.71542358398438,52.0,0.5887613296508789,263.87659818493205,0.5122108459472656,0.5361171364784241,0.22809678316116333,105.31237030029297,232.11529541015625,310.0,622.0502760410309,253.55055236816406,310.0,-0.028670623898506165,52000,83.59452925726222,143.67257690429688,0.5386058688163757,227.16969299316406,52,0.5607701539993286,167.36774193548388,0.0,107.25645446777344,0.020689822899908242,0.5106561779975891,1.7966139316558838,462.41894315326306,207.37625047976675
1.0,307.6681397678482,104.87487030029297,-249.07904052734375,53.0,0.5647066831588745,271.27701730935394,0.4723930060863495,0.5679957270622253,0.20112530887126923,107.78083801269531,233.0365447998047,314.0,634.5445756912231,258.9905090332031,314.0,-0.028752176091074944,53000,83.5244709834072,146.11581420898438,0.4869054853916168,227.86337280273438,53,0.5603103041648865,168.51273885350318,0.0,109.46395111083984,0.020689822899908242,0.510802686214447,1.7903978824615479,656.0988117792891,209.68809570583664
1.0,315.08845922363435,105.40248107910156,-252.50364685058594,54.0,0.5155792832374573,273.5492007189501,0.5235358476638794,0.5055802464485168,0.18232430517673492,109.40413665771484,234.71124267578125,318.0,646.7931296825409,262.4798278808594,318.0,-0.028733400627970695,54000,83.4888274501374,147.68310546875,0.5458603501319885,229.18466186523438,54,0.5616149306297302,169.5440251572327,0.0,111.93260192871094,0.020689822899908242,0.5093814134597778,1.7846417427062988,393.97492142754857,211.00881681032968
1.0,327.0637796935038,76.13794708251953,-252.70687866210938,55.0,0.566781222820282,275.9409739538853,0.44529154896736145,0.5672245025634766,0.23119089007377625,110.93566131591797,234.1090545654297,321.0,659.0901753902435,263.37396240234375,321.0,-0.02865755930542946,55000,83.44836875687733,149.72532653808594,0.45683982968330383,228.44619750976562,55,0.5638900399208069,170.81619937694705,0.0,113.47270965576172,0.020282151651708893,0.5069801807403564,1.7830073833465576,405.0967286403859,214.06650207859488
1.0,331.5877228971978,95.33057403564453,-256.9756164550781,56.0,0.5667686462402344,283.6823452950435,0.43577370047569275,0.5623959898948669,0.21275092661380768,113.88212585449219,236.6404571533203,325.0,672.0500025749207,284.3559875488281,325.0,-0.028618166223168373,56000,83.32713307854958,151.699951171875,0.45507702231407166,231.09811401367188,56,0.5637385845184326,172.1169230769231,0.0,116.17221069335938,0.019882513137642284,0.5065696835517883,1.7824301719665527,709.457769058744,215.4293403289768
