reference_action_mean,eval/episodes,ret_rms_mean,reference_Q_std,eval/Q,rollout/Q_mean,eval/return,ret_rms_std,reference_actor_Q_std,reference_action_std,total/steps,total/epochs,rollout/actions_mean,rollout/episode_steps,rollout/actions_std,obs_rms_std,total/episodes,total/duration,rollout/episodes,reference_Q_mean,rollout/return_history,train/loss_critic,train/loss_actor,train/param_noise_distance,obs_rms_mean,eval/return_history,total/steps_per_second,rollout/return,reference_actor_Q_mean
-0.0318584181368351,11.0,0.0,1.7224185466766357,31.65553092956543,7.9128737449646,863.4527648393738,1.0,1.491044521331787,0.6913949847221375,11000,11,-0.16108205914497375,1000.0,0.6890636086463928,1.4136995077133179,11.0,215.59919714927673,11.0,22.97942352294922,-72.11677691630476,0.4813278317451477,-24.765409469604492,0.0,0.07468994706869125,76.55286774973607,51.02059815363696,-72.11677691630476,23.770544052124023
0.021647989749908447,12.0,0.0,1.5699485540390015,40.192718505859375,10.100289344787598,1079.04775737116,1.0,1.4576293230056763,0.7174695730209351,12000,12,-0.1615818589925766,1000.0,0.6788865923881531,1.4434611797332764,12.0,235.61322402954102,12.0,28.36724853515625,-17.58837613347229,1.3357642889022827,-31.732213973999023,0.0,0.08096291869878769,160.0941085515214,50.93092736804726,-17.58837613347229,29.31597900390625
-0.15266963839530945,13.0,0.0,1.5824335813522339,47.40042495727539,12.554323196411133,1064.8697600616554,1.0,1.5325826406478882,0.7460590600967407,13000,13,-0.1684039980173111,1000.0,0.6798691153526306,1.4484354257583618,13.0,254.0036072731018,13.0,35.08978271484375,34.47585028482739,2.002962112426758,-39.09971237182617,0.0,0.0883558839559555,229.69223559076246,51.180375505543694,34.47585028482739,35.98350524902344
-0.21453098952770233,14.0,0.0,1.9176050424575806,55.400726318359375,15.046480178833008,1033.1625123505587,1.0,1.88573157787323,0.7375567555427551,14000,14,-0.16688886284828186,1000.0,0.6765095591545105,1.4684839248657227,14.0,272.10424423217773,14.0,41.88670349121094,76.83058336249556,0.9783628582954407,-46.25584030151367,0.0,0.09239459037780762,287.08296964503364,51.45086964558426,76.83058336249556,42.911048889160156
-0.1899033784866333,15.0,0.0,1.87003755569458,63.109989166259766,17.74053192138672,1028.2751143771918,1.0,1.883648157119751,0.7634750604629517,15000,15,-0.16866321861743927,1000.0,0.6726837158203125,1.462815284729004,15.0,290.1322033405304,15.0,49.012939453125,101.01542498836393,2.734199285507202,-53.94407272338867,0.0,0.09504605829715729,336.4957792938442,51.7005690071377,101.01542498836393,50.010711669921875
-0.19001202285289764,16.0,0.0,2.1155953407287598,69.8605728149414,20.59869384765625,1031.668879484994,1.0,2.0644431114196777,0.8091834783554077,16000,16,-0.1677224487066269,1000.0,0.6676555275917053,1.4692764282226562,16.0,308.0230450630188,16.0,55.82986831665039,135.62740931469054,2.961334466934204,-61.6297492980957,0.0,0.09990934282541275,379.9440980557911,51.9441654007626,135.62740931469054,57.018157958984375
-0.10306880623102188,17.0,0.0,2.3230385780334473,76.97718811035156,23.523212432861328,1017.8447687496725,1.0,2.365335464477539,0.7871716022491455,17000,17,-0.16221551597118378,1000.0,0.6654967665672302,1.4807207584381104,17.0,326.27908968925476,17.0,62.848976135253906,159.08094857608148,5.92836856842041,-68.55162811279297,0.0,0.10431588441133499,417.46766692013705,52.10263402472603,159.08094857608148,63.93017578125
0.10855138301849365,18.0,0.0,2.342017889022827,82.59916687011719,26.463960647583008,805.0217929337334,1.0,2.1779086589813232,0.7225828170776367,18000,18,-0.16133494675159454,1000.0,0.6626380085945129,1.482886552810669,18.0,344.35658264160156,18.0,70.28919219970703,173.17072006332216,2.419785261154175,-75.74116516113281,0.0,0.10642877221107483,438.9984516986702,52.271398043039554,173.17072006332216,71.75115203857422
0.1891821175813675,19.0,0.0,2.275167942047119,84.24400329589844,29.396400451660156,594.9041913568219,1.0,2.0778427124023438,0.6639005541801453,19000,19,-0.15619412064552307,1000.0,0.6630364060401917,1.5007234811782837,19.0,362.1514468193054,19.0,77.17820739746094,188.66684518947366,3.7938594818115234,-81.7337875366211,0.0,0.1090695708990097,447.20401694383605,52.46423883398153,188.66684518947366,78.52406311035156
0.20133374631404877,20.0,0.0,2.675556182861328,95.67367553710938,31.06290054321289,1001.8387881777908,1.0,2.368537425994873,0.6467402577400208,20000,20,-0.1433279663324356,1000.0,0.6720831990242004,1.5290299654006958,20.0,380.0161190032959,20.0,82.7373046875,149.44626300584028,3.537632703781128,-86.35121154785156,0.0,0.11179561913013458,474.9357555055338,52.62934649313267,149.44626300584028,83.99319458007812
0.4518918991088867,21.0,0.0,2.564108371734619,102.04421997070312,34.173316955566406,978.8219409647836,1.0,2.0109095573425293,0.6131733655929565,21000,21,-0.14384891092777252,1000.0,0.6687306761741638,1.540295958518982,21.0,397.87447118759155,21.0,89.42444610595703,175.8796741885411,12.014835357666016,-92.1109390258789,0.0,0.11466594785451889,498.930335765498,52.78046600305459,175.8796741885411,90.70860290527344
0.30985206365585327,22.0,0.0,1.7705817222595215,108.14407348632812,37.29799270629883,1074.0109794730174,1.0,1.7365715503692627,0.695483922958374,22000,22,-0.1465626060962677,1000.0,0.6701270341873169,1.555487871170044,22.0,415.66808915138245,22.0,95.1026611328125,195.67439210510653,3.246640920639038,-98.38462829589844,0.0,0.11518199741840363,525.0703650249308,52.926843734660146,195.67439210510653,96.42573547363281
0.3785243034362793,23.0,0.0,1.83196222782135,112.10791015625,40.45286560058594,806.9200924826889,1.0,1.7534818649291992,0.5791679620742798,23000,23,-0.14474628865718842,1000.0,0.6702455282211304,1.5684514045715332,23.0,433.3927345275879,23.0,100.07476806640625,224.1915584899996,5.581562042236328,-103.93328094482422,0.0,0.11916963011026382,537.324701001355,53.06964830656597,224.1915584899996,101.05744934082031
0.44072476029396057,24.0,0.0,2.2293145656585693,119.2956771850586,43.34199905395508,1166.3488037987308,1.0,2.099665403366089,0.5450593829154968,24000,24,-0.14827381074428558,1000.0,0.6678867340087891,1.5911073684692383,24.0,451.21649074554443,24.0,103.74072265625,232.4420600522839,8.411301612854004,-109.04688262939453,0.0,0.1181902065873146,563.5340386179123,53.18954535625422,232.4420600522839,104.91706085205078
0.4183536767959595,25.0,0.0,1.8388214111328125,124.01873779296875,46.323204040527344,1070.2323933459943,1.0,1.7222583293914795,0.5823795199394226,25000,25,-0.14811019599437714,1000.0,0.6675252318382263,1.6046613454818726,25.0,469.0659739971161,25.0,109.13455200195312,244.21702113265684,8.960094451904297,-114.7905044555664,0.0,0.11908149719238281,583.8019728070356,53.29740673143285,244.21702113265684,110.48524475097656
0.4146840572357178,26.0,0.0,1.7237240076065063,129.47317504882812,49.37483596801758,1056.4317574023976,1.0,1.8951184749603271,0.6355224847793579,26000,26,-0.14741525053977966,1000.0,0.6702663898468018,1.6226332187652588,26.0,487.05052614212036,26.0,113.85209655761719,269.7957285321749,12.213004112243652,-119.98902130126953,0.0,0.12209217995405197,601.9800414453186,53.382551921139395,269.7957285321749,114.75064849853516
0.3575943410396576,27.0,0.0,1.6068333387374878,134.31814575195312,52.27312469482422,1108.6170051021973,1.0,1.5523375272750854,0.621437668800354,27000,27,-0.14895473420619965,1000.0,0.6686895489692688,1.6296775341033936,27.0,505.07458758354187,27.0,119.46446228027344,284.8935789856351,2.333164930343628,-125.49467468261719,0.0,0.12360286712646484,620.7443734326106,53.45745096615867,284.8935789856351,120.61216735839844
0.4041416645050049,28.0,0.0,1.5531415939331055,138.86619567871094,55.18798065185547,1025.4771115802716,1.0,1.4016221761703491,0.6260182857513428,28000,28,-0.14919359982013702,1000.0,0.6712547540664673,1.638331651687622,28.0,522.9480583667755,28.0,124.763427734375,301.25088433097665,12.286934852600098,-130.49307250976562,0.0,0.12579171359539032,635.1991140807413,53.542602466958364,301.25088433097665,125.9485855102539
0.4003550112247467,29.0,0.0,2.01436185836792,143.82977294921875,58.041664123535156,1124.9329291661024,1.0,1.908753514289856,0.6668107509613037,29000,29,-0.15024727582931519,1000.0,0.673265278339386,1.6464533805847168,29.0,540.8220407962799,29.0,128.20089721679688,311.61546631200923,11.586722373962402,-135.46156311035156,0.0,0.12737391889095306,652.0864870147193,53.62207493855431,311.61546631200923,129.85488891601562
0.4232589900493622,30.0,0.0,1.713565707206726,147.7702178955078,60.880863189697266,1121.2196466292064,1.0,1.699636697769165,0.5634555220603943,30000,30,-0.15132789313793182,1000.0,0.6755947470664978,1.6498408317565918,30.0,558.7269186973572,30.0,133.79046630859375,325.9575914214478,14.551883697509766,-139.90130615234375,0.0,0.12941032648086548,667.7242590018689,53.69349318257915,325.9575914214478,135.16334533691406
0.39397963881492615,31.0,0.0,1.4776241779327393,150.81280517578125,63.67431640625,1205.990394162091,1.0,1.4870624542236328,0.6153525710105896,31000,31,-0.15462726354599,1000.0,0.6767998933792114,1.6562162637710571,31.0,576.6110429763794,31.0,138.0065155029297,340.65118180763733,13.646695137023926,-143.9517059326172,0.0,0.13093896210193634,685.0876827167148,53.76241120874597,340.65118180763733,139.36898803710938
0.34842178225517273,32.0,0.0,1.5473425388336182,152.73095703125,66.39239501953125,1089.2899249609386,1.0,1.3845512866973877,0.6992892622947693,32000,32,-0.1512700617313385,1000.0,0.676912248134613,1.6685667037963867,32.0,594.4675786495209,32.0,142.2300262451172,359.87165733291306,8.609177589416504,-148.06036376953125,0.0,0.13319768011569977,697.7190027868467,53.8296807921735,359.87165733291306,143.78384399414062
0.368457555770874,33.0,0.0,1.555192232131958,155.5215301513672,69.00943756103516,1055.8013200209834,1.0,1.3932996988296509,0.7017656564712524,33000,33,-0.14853370189666748,1000.0,0.6760700941085815,1.6778899431228638,33.0,612.3252453804016,33.0,145.90675354003906,370.99240359760176,13.041075706481934,-151.14651489257812,0.0,0.13414102792739868,708.569982096972,53.89292740902597,370.99240359760176,147.0416259765625
0.41625678539276123,34.0,0.0,1.4454538822174072,158.9689483642578,71.56806182861328,1082.0251915125627,1.0,1.3405989408493042,0.728859007358551,34000,34,-0.1450309157371521,1000.0,0.6771911978721619,1.6861752271652222,34.0,630.2100148200989,34.0,149.38699340820312,379.3528268214743,27.404253005981445,-154.2467041015625,0.0,0.135576993227005,719.5539588444893,53.95026927603763,379.3528268214743,150.7357177734375
0.3045036494731903,35.0,0.0,1.5666347742080688,162.0460205078125,74.02185821533203,948.4664802214404,1.0,1.5659693479537964,0.7465451955795288,35000,35,-0.1442543864250183,1000.0,0.6759037971496582,1.6947543621063232,35.0,648.0365014076233,35.0,151.6884307861328,384.2297415176167,12.907532691955566,-157.39027404785156,0.0,0.13548052310943604,726.0943165981165,54.009303370991056,384.2297415176167,152.79490661621094
0.2213858813047409,36.0,0.0,1.4385286569595337,162.79745483398438,76.44017791748047,887.8602387283569,1.0,1.185794711112976,0.778854489326477,36000,36,-0.14173071086406708,1000.0,0.676179826259613,1.7005664110183716,36.0,665.7737164497375,36.0,154.7078857421875,391.95832144874765,22.939905166625977,-160.06932067871094,0.0,0.13613981008529663,730.5878144350677,54.072425976758744,391.95832144874765,156.08291625976562
0.39843466877937317,37.0,0.0,1.2477591037750244,166.32872009277344,78.86093139648438,1107.6873071074729,1.0,1.177498698234558,0.7410318851470947,37000,37,-0.14362004399299622,1000.0,0.6771314740180969,1.7038402557373047,37.0,683.7186069488525,37.0,157.52398681640625,403.25047867049403,15.550737380981445,-162.9374237060547,0.0,0.13721510767936707,740.779692615403,54.11583014409302,403.25047867049403,158.61514282226562
0.45152559876441956,38.0,0.0,1.2127219438552856,169.37144470214844,81.16897583007812,1015.5242302451061,1.0,1.1418347358703613,0.7552273273468018,38000,38,-0.14273688197135925,1000.0,0.6768360137939453,1.713707447052002,38.0,701.6012690067291,38.0,160.6026611328125,410.9771989016549,6.588599681854248,-165.26318359375,0.0,0.13729314506053925,748.0098120267108,54.16181765719631,410.9771989016549,161.62684631347656
0.49330389499664307,39.0,0.0,1.2028825283050537,171.0741424560547,83.42523193359375,1093.208469198413,1.0,1.2327885627746582,0.7466127276420593,39000,39,-0.14462313055992126,1000.0,0.6770416498184204,1.7172900438308716,39.0,719.4734883308411,39.0,162.4053192138672,418.63606318835815,23.948556900024414,-167.53541564941406,0.0,0.1369248777627945,756.8610596464981,54.20630590639127,418.63606318835815,163.38755798339844
0.48527684807777405,40.0,0.0,1.421247124671936,171.9417724609375,85.57550811767578,928.1039621800321,1.0,1.4223052263259888,0.7573414444923401,40000,40,-0.14332540333271027,1000.0,0.6769428253173828,1.71529221534729,40.0,737.3458003997803,40.0,163.92608642578125,420.1433143660606,25.012792587280273,-169.90093994140625,0.0,0.1358780860900879,761.1421322098365,54.24863066733745,420.1433143660606,165.15115356445312
0.5360894203186035,41.0,0.0,1.29021155834198,175.37741088867188,87.73025512695312,1110.0792030683285,1.0,1.1623039245605469,0.7747393846511841,41000,41,-0.13888809084892273,1000.0,0.6784155964851379,1.7185492515563965,41.0,755.1555993556976,41.0,165.97586059570312,425.6703622957382,31.732206344604492,-172.03378295898438,0.0,0.13671861588954926,769.6527924746779,54.293446324150146,425.6703622957382,167.35000610351562
0.3700055778026581,42.0,0.0,1.301398754119873,172.19845581054688,89.78475189208984,292.9814746884506,1.0,1.2864927053451538,0.842441201210022,42000,42,-0.13513369858264923,1000.0,0.6795807480812073,1.7222771644592285,42.0,773.0433480739594,42.0,169.02706909179688,429.08559886540763,16.42178726196289,-174.28221130371094,0.0,0.13675490021705627,758.3034753845296,54.3307178111592,429.08559886540763,170.26702880859375
0.33996808528900146,43.0,0.0,1.6765773296356201,177.524169921875,91.71224212646484,923.4763216308569,1.0,1.6200593709945679,0.8485572934150696,43000,43,-0.13111712038516998,1000.0,0.6799434423446655,1.7268211841583252,43.0,790.9357221126556,43.0,168.53848266601562,424.3516710901456,45.673561096191406,-175.2860107421875,0.0,0.1354495882987976,762.1447043670023,54.36598550024191,424.3516710901456,169.56625366210938
0.41910120844841003,44.0,0.0,1.9141255617141724,180.92709350585938,93.59290313720703,1163.4499490815333,1.0,1.8579373359680176,0.8074647188186646,44000,44,-0.12619955837726593,1000.0,0.680742621421814,1.7270609140396118,44.0,808.8322331905365,44.0,168.68118286132812,422.42263283985943,17.72296142578125,-176.6992950439453,0.0,0.13469091057777405,771.2652781105145,54.39941460596431,422.42263283985943,169.86801147460938
0.5706691145896912,45.0,0.0,2.05562162399292,181.8397979736328,95.52161407470703,1005.4739830764305,1.0,2.0511131286621094,0.7086629867553711,45000,45,-0.12498745322227478,1000.0,0.6813192963600159,1.7363842725753784,45.0,826.7306139469147,45.0,169.06793212890625,432.1028300205391,12.521566390991211,-178.16921997070312,0.0,0.13559752702713013,776.4699159986459,54.4312733081994,432.1028300205391,170.1298065185547
0.48340117931365967,46.0,0.0,2.5190513134002686,183.97439575195312,97.39229583740234,1008.6866878483119,1.0,2.475743532180786,0.7442948222160339,46000,46,-0.1238306313753128,1000.0,0.6844736933708191,1.7372784614562988,46.0,844.6430518627167,46.0,170.1953125,437.8982844970906,22.834972381591797,-179.72103881835938,0.0,0.13638600707054138,781.51810669103,54.460875394114495,437.8982844970906,171.62069702148438
0.5397863388061523,47.0,0.0,1.9321348667144775,185.533447265625,99.20958709716797,962.4705083115184,1.0,1.5743043422698975,0.651719331741333,47000,47,-0.12285116314888,1000.0,0.6840259432792664,1.7468363046646118,47.0,862.6373674869537,47.0,174.75924682617188,443.50844075546553,32.04862976074219,-181.9281463623047,0.0,0.13663756847381592,785.3681577893383,54.48407612682141,443.50844075546553,176.53936767578125
0.5239367485046387,48.0,0.0,1.5639930963516235,186.03903198242188,101.0062255859375,895.2709274181486,1.0,1.2859066724777222,0.7197834253311157,48000,48,-0.12435952574014664,1000.0,0.6848024725914001,1.7567451000213623,48.0,880.6024482250214,48.0,177.99349975585938,452.9043050854496,22.257888793945312,-184.39437866210938,0.0,0.13669255375862122,787.6577988232717,54.508138260063646,452.9043050854496,179.58285522460938
0.4945111572742462,49.0,0.0,1.4228582382202148,189.2562713623047,102.74752807617188,916.9735208430375,1.0,1.2977731227874756,0.7387892007827759,49000,49,-0.12249953299760818,1000.0,0.6850111484527588,1.7674704790115356,49.0,898.5203621387482,49.0,180.37823486328125,454.3084114244261,23.971820831298828,-186.89524841308594,0.0,0.13659006357192993,790.296895191022,54.53410080030384,454.3084114244261,181.85516357421875
0.5058638453483582,50.0,0.0,1.0520060062408447,190.60655212402344,104.46510314941406,935.6436005994631,1.0,0.9363976716995239,0.7379236221313477,50000,50,-0.12300404906272888,1000.0,0.684790849685669,1.7812459468841553,50.0,916.4110646247864,50.0,182.706787109375,458.3212432305373,34.9896240234375,-188.3804931640625,0.0,0.13615646958351135,793.2038292991908,54.56066816529753,458.3212432305373,184.02484130859375
0.5695268511772156,51.0,0.0,1.0253279209136963,188.74166870117188,106.1366958618164,95.60644748590006,1.0,0.9515491724014282,0.7582085132598877,51000,51,-0.11948524415493011,1000.0,0.6849038600921631,1.791373372077942,51.0,934.3593859672546,51.0,185.015625,456.73550178398443,26.487834930419922,-190.56329345703125,0.0,0.1361093372106552,779.5254492636361,54.58285191538423,456.73550178398443,186.14944458007812
0.4355580806732178,52.0,0.0,1.6929497718811035,193.53224182128906,107.79580688476562,1015.4423295520385,1.0,1.768113613128662,0.7278638482093811,52000,52,-0.11562910676002502,1000.0,0.686038613319397,1.797797679901123,52.0,952.2306616306305,52.0,183.730224609375,461.7183815302541,25.321876525878906,-192.1006317138672,0.0,0.13637076318264008,784.0623123461054,54.60861752860754,461.7183815302541,184.77281188964844
0.5438503623008728,53.0,0.0,1.53873872756958,195.9596405029297,109.4365005493164,977.3043891225092,1.0,1.4781382083892822,0.7316174507141113,53000,53,-0.11376953125,1000.0,0.6874541640281677,1.802606225013733,53.0,970.1106863021851,53.0,185.88697814941406,466.9966729602829,5.522112846374512,-193.74839782714844,0.0,0.13671618700027466,787.708389266415,54.63294111522728,466.9966729602829,187.17276000976562
0.5996012687683105,54.0,0.0,1.7123881578445435,197.64598083496094,110.97138214111328,1047.6957901797161,1.0,1.5272791385650635,0.6846854090690613,54000,54,-0.10763061791658401,1000.0,0.6901556849479675,1.8016436100006104,54.0,987.9768171310425,54.0,187.66212463378906,463.2663033332362,25.4124813079834,-195.4037628173828,0.0,0.13636966049671173,792.5229707648094,54.65715294495376,463.2663033332362,188.85707092285156
0.597096860408783,55.0,0.0,2.2436141967773438,199.09315490722656,112.55916595458984,1059.7303490968695,1.0,2.3990068435668945,0.7112894058227539,55000,55,-0.10718457400798798,1000.0,0.6907464265823364,1.8117791414260864,55.0,1005.9489669799805,55.0,186.17002868652344,471.51517596417654,38.1500244140625,-196.82101440429688,0.0,0.1366899311542511,797.3812867344832,54.67474176659159,471.51517596417654,187.38723754882812
0.5571891665458679,56.0,0.0,2.769218683242798,200.56747436523438,114.05928802490234,970.163718121799,1.0,2.8674728870391846,0.7444522380828857,56000,56,-0.10757575184106827,1000.0,0.6907197833061218,1.822920560836792,56.0,1024.1595647335052,56.0,187.06765747070312,474.68974808934814,18.584918975830078,-198.21713256835938,0.0,0.1366618573665619,800.466687294971,54.67897965154645,474.68974808934814,187.97093200683594
0.5658555030822754,57.0,0.0,2.7580296993255615,201.22694396972656,115.55493927001953,839.2336960464443,1.0,2.6675143241882324,0.7618634700775146,57000,57,-0.10775565356016159,1000.0,0.691338837146759,1.8330085277557373,57.0,1042.132583141327,57.0,188.87811279296875,475.4729449817637,38.26801681518555,-199.6312255859375,0.0,0.1365388184785843,801.1468102555232,54.6955357908333,475.4729449817637,190.34356689453125
0.5933041572570801,58.0,0.0,3.000145196914673,203.64266967773438,117.05155944824219,894.9031272212538,1.0,3.0160233974456787,0.7074114084243774,58000,58,-0.10799243301153183,1000.0,0.6917363405227661,1.8468600511550903,58.0,1059.9879598617554,58.0,189.45120239257812,479.84829429560693,32.9903678894043,-201.21002197265625,0.0,0.13674457371234894,802.7632984790703,54.71760264858519,479.84829429560693,190.85714721679688
0.7026834487915039,59.0,0.0,2.958211660385132,204.62303161621094,118.53137969970703,943.8869610826978,1.0,3.045320510864258,0.5860875248908997,59000,59,-0.10822628438472748,1000.0,0.6925399303436279,1.8554989099502563,59.0,1077.8175575733185,59.0,190.6640167236328,487.1023942251051,41.632667541503906,-202.30323791503906,0.0,0.13706275820732117,805.1552249638775,54.74024762858488,487.1023942251051,192.0876007080078
0.5960890650749207,60.0,0.0,2.4700963497161865,205.323974609375,119.970703125,670.0792914903461,1.0,2.4037322998046875,0.6480203866958618,60000,60,-0.10601138323545456,1000.0,0.6931674480438232,1.8711131811141968,60.0,1095.6449613571167,60.0,194.87350463867188,490.71281369932024,35.09422302246094,-203.82713317871094,0.0,0.13762493431568146,802.9039594059852,54.76226525578251,490.71281369932024,196.32778930664062
0.4687330722808838,61.0,0.0,2.819019079208374,206.9481964111328,121.3773193359375,671.2962722408117,1.0,2.8288795948028564,0.7341168522834778,61000,61,-0.10465928912162781,1000.0,0.6935498118400574,1.8854190111160278,61.0,1113.499933719635,61.0,194.81248474121094,492.37095970389595,9.790549278259277,-205.27267456054688,0.0,0.1377381980419159,800.7464563377038,54.78222149167996,492.37095970389595,195.95945739746094
0.13693149387836456,62.0,0.0,2.5256166458129883,208.0993194580078,122.7669906616211,815.4796249503645,1.0,2.6516778469085693,0.8890154957771301,62000,62,-0.10445733368396759,1000.0,0.6945366263389587,1.8969699144363403,62.0,1131.3568346500397,62.0,196.4603729248047,495.5126647809546,16.153423309326172,-205.9202117919922,0.0,0.13787372410297394,800.9840880895208,54.801454413963334,495.5126647809546,197.6728515625
0.09478161484003067,63.0,0.0,2.6242363452911377,208.3773193359375,124.13760375976562,813.5664734431491,1.0,2.514401435852051,0.9040409326553345,63000,63,-0.10527481138706207,1000.0,0.6947181224822998,1.905943512916565,63.0,1149.2542946338654,63.0,196.56710815429688,501.47798781289396,67.2436294555664,-206.5938720703125,0.0,0.1379486322402954,801.1838084919593,54.818154949832774,501.47798781289396,198.27931213378906
0.2150138020515442,64.0,0.0,2.9030649662017822,209.1953887939453,125.46573638916016,819.252353259805,1.0,2.7810802459716797,0.8739975094795227,64000,64,-0.10599261522293091,1000.0,0.6944665312767029,1.9135668277740479,64.0,1167.1393353939056,64.0,196.53204345703125,504.3977902303093,70.04620361328125,-207.61495971679688,0.0,0.13791774213314056,801.466129503957,54.83492678138571,504.3977902303093,197.94650268554688
0.2559111416339874,65.0,0.0,2.647580146789551,210.61184692382812,126.75371551513672,1108.661349827948,1.0,2.482666492462158,0.8131725788116455,65000,65,-0.10808157920837402,1000.0,0.6948330402374268,1.9193716049194336,65.0,1185.0847713947296,65.0,199.6070556640625,508.3690286913535,56.78385925292969,-208.57485961914062,0.0,0.13751882314682007,806.1922098166337,54.84839698302875,508.3690286913535,201.42698669433594
0.16404682397842407,66.0,0.0,2.368929386138916,209.6793212890625,128.02996826171875,521.7893526749249,1.0,2.028921127319336,0.8974690437316895,66000,66,-0.10748551040887833,1000.0,0.6953810453414917,1.9322293996810913,66.0,1203.05051445961,66.0,201.54788208007812,514.7820336146134,23.32187271118164,-209.3800811767578,0.0,0.1378011852502823,801.883075617517,54.860539276396125,514.7820336146134,203.41537475585938
