#{"env_id": "Walker2d-v2", "t_start": 1521370564.0465593}
r,l,t
-14.679723,71,2.898399
32.905379,111,4.010606
-5.712123,21,4.492323
-5.667294,8,4.503417
-14.183365,16,4.52479
-11.444107,17,4.54514
-9.655089,39,5.052181
-36.158123,83,6.068307
-10.224251,14,6.086143
-5.169789,6,6.094077
-4.721686,12,6.108819
1.8661,11,6.581204
6.611162,20,6.606802
-7.597663,7,6.61698
-12.934226,51,7.135869
-2.96113,7,7.144802
433.671052,310,10.713635
113.571782,228,13.630147
346.477621,225,16.185738
209.044936,324,19.324778
104.958949,219,21.418265
76.978195,191,23.480314
-10.738213,96,25.25582
104.75282,219,27.799088
-33.683314,80,28.349823
330.326491,205,30.417766
127.667461,242,32.994516
1001.067161,1000,47.030687
-10.336558,69,48.030956
-5.896508,66,48.566296
8.501528,131,50.12319
21.616425,225,52.692143
-14.618729,106,53.737223
192.741905,121,55.255962
392.332423,268,57.942818
278.597744,159,59.542319
149.946559,237,62.500242
531.848277,385,66.159739
1029.403403,1000,76.724171
3.091699,42,77.238265
14.280594,67,78.234288
0.654408,47,78.748025
2.456625,48,79.262332
-18.764305,43,79.314099
-93.099842,101,80.352845
-16.49633,111,82.107766
42.333009,50,82.630558
-9.465812,105,83.669078
900.129491,1000,94.747141
1065.122966,1000,107.732502
42.105585,308,110.850712
277.116053,155,112.407165
932.089242,1000,126.513361
285.744109,161,128.079032
1058.500522,1000,142.263833
307.69663,184,145.012003
342.519684,216,147.112177
294.95778,173,149.161885
300.899923,183,150.764499
177.06914,98,151.802753
297.30245,174,153.853219
35.647389,113,154.902148
-4.713305,84,156.474308
25.652143,122,157.530223
289.297853,164,159.108529
214.28711,121,160.637882
322.087381,198,162.714193
93.464131,149,164.264487
151.792566,159,165.826303
1007.25116,1000,176.575056
249.34952,139,178.711389
291.949544,174,180.282104
322.829277,198,182.338183
-50.722785,201,184.406888
286.714397,162,185.974942
285.088652,170,191.695137
831.540338,1000,202.646412
261.302341,150,204.205951
310.379482,183,206.263261
289.021174,163,207.839646
297.689884,193,209.909324
299.305679,179,211.501397
296.025353,175,214.300869
263.131322,147,215.85978
238.233654,127,216.93325
262.42231,144,218.478279
839.077094,720,226.932877
242.818343,125,228.049307
406.495535,219,230.189242
377.763526,200,232.308886
306.997801,162,234.383436
30.241776,78,234.940339
273.232199,176,238.559262
381.449402,198,240.669321
291.386657,169,242.247585
973.163965,1000,253.592356
345.673587,207,255.6699
382.919163,211,257.766637
337.90479,216,261.126235
391.862137,210,263.221248
468.648118,286,266.325763
56.45197,69,266.869038
9.356071,15,266.888916
481.479056,298,270.852261
416.395823,226,273.423255
378.731116,208,275.500926
1000.326554,1000,286.494831
409.394858,216,288.597781
507.958687,290,291.680828
993.246179,1000,304.048067
420.801554,238,307.496792
455.191388,265,310.090125
541.264965,317,313.212116
981.480004,1000,327.250475
991.349071,1000,341.380388
1005.949133,1000,352.699406
514.433693,326,358.701128
980.32638,1000,369.447295
1157.853894,1000,383.573482
411.207248,220,385.664262
1007.335402,1000,397.023953
-14.003249,174,399.058656
1004.327916,1000,412.203867
1016.854338,1000,423.699249
657.022327,560,430.914416
385.102905,230,433.481938
639.856751,524,438.691196
295.336782,175,441.422365
2.090262,59,441.953673
3.600914,77,442.50614
8.548061,183,444.555342
94.954769,222,446.655079
952.082554,1000,458.207481
-16.556508,112,459.706418
93.847205,139,461.229934
24.226775,79,461.774857
367.976426,368,466.329183
502.802836,262,469.381291
421.990002,188,470.972497
-62.215875,146,472.517878
301.312394,299,476.756299
-30.371129,397,480.884194
-16.568955,79,481.893386
62.199903,215,483.977178
540.402091,995,495.528847
64.158662,701,503.619896
616.365209,424,508.250622
570.753816,329,515.212136
56.035021,60,515.740124
53.561317,160,517.768234
385.790514,231,519.880319
9.96059,59,520.41141
412.465743,252,525.249776
439.850931,246,527.841481
140.705348,189,529.900158
415.70765,218,531.999089
395.955584,208,534.545338
356.7882,219,537.918889
563.744714,279,540.993661
674.43015,466,545.694027
351.181817,164,548.902084
421.769498,204,550.979214
821.378927,756,558.75879
331.934301,338,564.520366
497.089292,294,567.624161
631.381842,312,570.753195
554.879486,282,575.029679
505.617768,277,577.666251
424.196875,218,580.208057
6.729804,128,581.277445
271.955162,463,587.997711
702.72842,358,591.633084
-66.317147,162,593.199358
-3.740933,112,594.251154
989.260851,1000,605.694656
1398.328122,1000,616.50319
23.477316,206,621.442094
1074.547898,1000,633.373837
901.187242,1000,644.939745
288.466312,191,646.999088
441.482593,216,649.546351
457.65312,220,651.642392
117.469551,363,656.561781
459.891762,250,659.147837
9.112388,47,659.664893
-2.589369,30,660.159793
79.037366,109,661.202837
13.016453,47,661.716041
59.245035,193,663.784909
549.983891,299,667.666223
635.624639,391,671.345974
1048.716253,1000,683.435875
20.102857,80,684.447961
200.668418,128,685.976688
-31.209387,223,688.072846
126.654287,96,690.890898
520.004013,478,696.040667
167.626248,105,697.087159
540.468884,375,700.742385
555.218973,483,708.488778
22.599766,124,709.546144
146.316341,155,711.093771
127.525443,119,712.608631
37.628118,158,714.831014
-88.723046,179,716.874657
203.899558,473,721.555701
336.279086,234,724.11844
182.4843,123,726.437113
49.099058,245,729.015138
-12.294942,68,729.553845
-1.141148,67,730.551071
871.037576,412,734.701083
986.46778,1000,745.552709
182.970577,290,750.936221
458.749887,354,754.535412
946.344478,1000,768.637835
768.539068,429,772.820474
892.601042,632,781.928768
163.91654,265,784.596288
748.015585,697,793.764466
28.214777,105,794.850807
41.549839,84,795.881154
300.025524,191,798.001904
439.276662,228,801.078437
42.814246,95,802.126211
417.377864,250,804.75387
478.97913,232,807.387401
681.779484,387,812.95409
546.625068,284,815.641894
173.201454,173,817.713304
747.750886,1000,829.240452
831.550951,459,834.00241
458.870223,274,838.913849
182.550196,148,840.500415
-24.676672,95,841.091004
619.771923,306,844.713228
376.988033,237,849.032119
288.725387,396,853.232787
689.489228,409,857.460269
372.190232,266,862.069297
688.512341,325,865.269311
282.843814,245,867.908431
890.028474,1000,879.595484
0.448905,67,880.154038
683.176014,360,885.347171
624.282418,307,888.503947
711.822779,462,893.248742
564.629105,337,898.345813
922.41922,1000,910.449453
483.960369,208,912.560072
354.17265,192,914.663657
295.001082,215,916.797222
400.915377,210,919.899474
260.593258,161,921.510077
517.621422,308,925.161714
240.536507,174,926.760165
324.094377,203,928.874272
288.259762,175,931.847887
315.2742,195,933.948727
329.322454,202,936.087024
427.731023,211,938.210753
372.405472,257,940.849273
541.220651,313,945.06772
431.320297,237,947.646776
340.743176,231,950.218123
426.390936,223,952.327712
380.637931,205,955.403726
359.517431,215,957.50281
338.387014,216,960.151213
355.161168,209,962.235798
370.314721,237,965.835844
394.395304,254,968.430329
439.330863,242,971.008331
387.284764,261,973.606114
386.448763,267,977.173611
348.385581,237,979.765198
362.258862,230,982.327921
446.124264,341,985.499692
434.606444,269,989.593041
338.575058,213,991.677929
98.049551,110,992.731541
511.265382,324,996.337947
413.654965,262,999.94547
404.069304,247,1002.539019
424.850308,259,1005.14805
318.487851,206,1007.235881
457.700433,300,1011.465183
546.446961,490,1016.636238
