total/steps,reference_actor_Q_std,total/steps_per_second,total/epochs,rollout/Q_mean,train/param_noise_distance,reference_action_mean,reference_Q_mean,eval/return_history,eval/episodes,total/duration,rollout/episodes,rollout/return_history,reference_perturbed_action_mean,reference_action_std,rollout/return,total/episodes,eval/Q,rollout/actions_std,reference_Q_std,reference_actor_Q_mean,rollout/actions_mean,eval/return,ret_rms_mean,reference_perturbed_action_std,obs_rms_mean,param_noise_stddev,train/loss_critic,obs_rms_std,rollout/episode_steps,train/loss_actor,ret_rms_std
215000,187.2249298095703,82.94222766330908,215,311.87109375,0.25121769309043884,0.5497689247131348,380.2331848144531,1038.0577037829696,215.0,2592.1657285690308,595.0,855.3601169812912,0.5835233330726624,0.6332434415817261,588.4408905727325,595.0,525.69921875,0.5512937307357788,192.54640197753906,390.38787841796875,0.6231945157051086,854.842824605151,0.0,0.5530486702919006,0.062003619968891144,0.01695622994987775,262.3276062011719,1.314077615737915,360.7310924369748,-523.2634887695312,1.0
216000,184.04183959960938,82.95627324493151,216,312.8948669433594,0.21393617987632751,0.5736001133918762,378.4815979003906,1038.5269906450608,216.0,2603.7813844680786,597.0,834.932081293068,0.6330220103263855,0.6111952662467957,589.7859428411533,597.0,465.587158203125,0.5517613887786865,188.9878692626953,387.84161376953125,0.6224979162216187,599.2423077432774,0.0,0.5679758191108704,0.06123144552111626,0.017644720880324885,136.35545349121094,1.3171378374099731,361.77051926298157,-526.0421752929688,1.0
217000,188.663330078125,82.926026331637,217,313.99871826171875,0.17915548384189606,0.6240333914756775,378.1483154296875,1041.6645202205466,217.0,2616.7900428771973,598.0,841.650193633845,0.6285802721977234,0.5719287395477295,591.549737981271,598.0,505.6236877441406,0.5518530011177063,193.9027862548828,388.45684814453125,0.6223600506782532,1149.0200896282806,0.0,0.5934475660324097,0.061167337000370026,0.017297050171870294,415.01788330078125,1.3177541494369507,362.5769230769231,-527.1302490234375,1.0
218000,180.40480041503906,82.90612277572518,218,314.7709045410156,0.16585053503513336,0.6703439354896545,381.0594482421875,1047.970207372616,218.0,2629.480099916458,601.0,821.2992760162505,0.6436479687690735,0.5353860259056091,591.8976196355185,601.0,526.6763305664062,0.5524921417236328,185.6407012939453,390.57177734375,0.6217096447944641,1057.5384151159756,0.0,0.5714581608772278,0.06056416779756546,0.017999379770019416,148.1878662109375,1.3198565244674683,362.21131447587356,-524.0511474609375,1.0
219000,173.46463012695312,82.88126871170172,219,315.9691467285156,0.23773720860481262,0.5691094994544983,390.4341735839844,1053.0782133194753,219.0,2642.3340690135956,602.0,827.5464993937701,0.5455568432807922,0.593649685382843,592.6729022602444,602.0,574.4663696289062,0.5524572730064392,178.7238006591797,400.4512023925781,0.6216973662376404,1638.999799357207,0.0,0.658951461315155,0.060647934675216675,0.017297050171870294,241.53904724121094,1.3206738233566284,363.0232558139535,-530.4120483398438,1.0
220000,184.66432189941406,82.8845227988719,220,317.0001220703125,0.20978456735610962,0.4909825623035431,385.1324462890625,1058.0477424607313,220.0,2654.2953083515167,605.0,831.0881624145436,0.4236160218715668,0.6383324265480042,594.0220951115708,605.0,542.7047119140625,0.552874743938446,188.90151977539062,393.08563232421875,0.6210846900939941,778.6340149016698,0.0,0.6883935332298279,0.06057817116379738,0.017644720880324885,173.05003356933594,1.3229707479476929,363.0214876033058,-529.2095947265625,1.0
221000,179.9784698486328,82.8937832241216,221,318.3179626464844,0.18092072010040283,0.4549499452114105,386.5538024902344,1057.0983954311416,221.0,2666.0624163150787,607.0,838.5478682050566,0.4833183288574219,0.7150611877441406,596.6883692141811,607.0,529.2999877929688,0.5529763102531433,184.5972442626953,395.6295166015625,0.620704174041748,754.1348403556257,0.0,0.6800854206085205,0.0607551671564579,0.018361167303396805,158.3670196533203,1.323439359664917,364.06260296540364,-532.5184936523438,1.0
222000,184.64662170410156,82.84951273999424,222,319.39898681640625,0.1974763721227646,0.5760923027992249,386.7191467285156,1053.5668723380413,222.0,2679.557098865509,609.0,839.9972237211379,0.4952112138271332,0.6465120315551758,598.2559470676745,609.0,523.4556884765625,0.5534042119979858,188.47984313964844,394.6376037597656,0.6203238368034363,975.1537731368699,0.0,0.6960431933403015,0.06063886359333992,0.019106704324195603,262.8407897949219,1.325034737586975,364.3513957307061,-535.5646362304688,1.0
223000,187.6214141845703,82.82168153138524,223,320.4716796875,0.15953557193279266,0.4685302674770355,389.27423095703125,1059.3576949917554,223.0,2692.531664133072,611.0,853.1970973155048,0.44683733582496643,0.7204482555389404,599.3185807879462,611.0,561.0354614257812,0.5535581707954407,191.4552001953125,397.8472595214844,0.6200581789016724,1288.9212509966887,0.0,0.778815507888794,0.060534510761499405,0.019106704324195603,133.97967529296875,1.3261412382125854,364.55646481178394,-538.8321533203125,1.0
224000,187.80355834960938,82.81626205561923,224,321.5380859375,0.18977820873260498,0.48466888070106506,392.759765625,1066.9976703840762,224.0,2704.7827858924866,613.0,857.6262809598297,0.5033404231071472,0.7236500978469849,601.8477165309914,613.0,575.6036987304688,0.5544294118881226,192.01036071777344,402.072509765625,0.6191272139549255,1006.7021873969425,0.0,0.7025386095046997,0.06026633456349373,0.018361167303396805,239.5370330810547,1.3301782608032227,365.14029363784664,-541.2150268554688,1.0
225000,187.82786560058594,82.80412821272492,225,322.439453125,0.16358676552772522,0.5516793131828308,396.0428161621094,1070.5234994242046,225.0,2717.2558283805847,614.0,867.328365757546,0.6449956893920898,0.6565815210342407,603.2674494448512,614.0,583.7106323242188,0.5542975664138794,192.97787475585938,406.4534912109375,0.6191477179527283,983.0594059229868,0.0,0.5932707786560059,0.06044970452785492,0.019106704324195603,225.9821319580078,1.3287439346313477,366.1742671009772,-539.8934936523438,1.0
226000,193.25320434570312,82.79598115866797,226,323.2272644042969,0.24307245016098022,0.5424079298973083,390.80694580078125,1064.6810930261051,226.0,2729.601084947586,615.0,868.0379465718416,0.5943079590797424,0.6061988472938538,603.2032760665599,615.0,534.7051391601562,0.5536934733390808,198.29722595214844,399.1630859375,0.6197275519371033,880.5701887523417,0.0,0.6265594363212585,0.06060466915369034,0.019882513137642284,151.7899932861328,1.326584815979004,366.0650406504065,-541.7747802734375,1.0
227000,192.84727478027344,82.80179704802796,227,324.54608154296875,0.20766466856002808,0.5419761538505554,393.03094482421875,1060.1590707012624,227.0,2741.486393928528,616.0,867.3434270667458,0.4907861649990082,0.6362283825874329,603.9728288361791,616.0,518.4024047851562,0.5530781149864197,197.91998291015625,402.67462158203125,0.6195366978645325,552.3986405132616,0.0,0.6471936106681824,0.06046067923307419,0.020282151651708893,133.54135131835938,1.3251054286956787,367.09415584415586,-545.597900390625,1.0
