eval/Q,ret_rms_std,reference_perturbed_action_mean,rollout/actions_std,total/epochs,reference_action_mean,train/loss_critic,obs_rms_mean,rollout/episodes,rollout/return,rollout/episode_steps,rollout/Q_mean,eval/return_history,train/loss_actor,reference_Q_std,obs_rms_std,eval/return,rollout/return_history,ret_rms_mean,total/duration,reference_Q_mean,eval/episodes,rollout/actions_mean,reference_actor_Q_mean,reference_actor_Q_std,total/steps_per_second,total/steps,param_noise_stddev,reference_action_std,reference_perturbed_action_std,total/episodes,train/param_noise_distance
236.4369659423828,1.0,0.304216593503952,0.6854379177093506,11,0.27103060483932495,50.38945770263672,2.01290225982666,237.0,228.48306282667133,46.12658227848101,101.23704528808594,270.21216583237157,-194.29901123046875,97.62744140625,6.798938274383545,384.4158141942274,266.954104984438,0.0,121.2096254825592,172.07212829589844,11.0,0.33025646209716797,180.88818359375,93.85871124267578,90.75186855999968,11000,0.022854436146078055,0.7397939562797546,0.7176576852798462,237.0,0.23223797976970673
210.7130584716797,1.0,0.33613720536231995,0.6869789958000183,12,0.3513305187225342,50.761234283447266,2.014800786972046,253.0,233.93706894490782,47.21739130434783,110.89911651611328,270.33115566360334,-207.7797393798828,107.26609802246094,6.811759948730469,271.64004380715267,274.55411489952604,0.0,132.20236611366272,186.21624755859375,12.0,0.3298804759979248,194.72023010253906,104.1967544555664,90.76993364614097,12000,0.020282151651708893,0.7161562442779541,0.7292686104774475,253.0,0.20616500079631805
244.36477661132812,1.0,0.3927966356277466,0.6885009407997131,13,0.38978883624076843,82.91117858886719,2.035957098007202,270.0,237.8741358047534,47.91851851851852,119.2226333618164,295.3934446653112,-219.17848205566406,120.1704330444336,6.80270528793335,596.1409126858064,285.4025201119328,0.0,143.78185606002808,192.628662109375,13.0,0.33023086190223694,200.1995391845703,118.12386322021484,90.41474603424633,13000,0.020282151651708893,0.6878226399421692,0.6872658729553223,270.0,0.22546818852424622
232.87765502929688,1.0,0.3631651997566223,0.6899060010910034,14,0.3261430859565735,119.88697052001953,2.0567121505737305,283.0,245.16502588390506,49.40636042402827,128.1522979736328,295.29143878510246,-231.8260955810547,129.68934631347656,6.785367965698242,293.96536234238795,302.1541182882322,0.0,154.82592153549194,197.63363647460938,14.0,0.3335879445075989,207.2398223876953,128.74612426757812,90.42413480349072,14000,0.019882513137642284,0.7291130423545837,0.7204316258430481,283.0,0.19569435715675354
228.29949951171875,1.0,0.2537165582180023,0.6939998269081116,15,0.20068171620368958,111.38619232177734,2.0760257244110107,300.0,247.9795326940031,49.873333333333335,135.053955078125,293.7827207382274,-239.72071838378906,137.74203491210938,6.731240749359131,272.6606680819765,304.85064235876945,0.0,165.85641646385193,205.09669494628906,15.0,0.33115577697753906,216.12510681152344,136.49832153320312,90.43967257829436,15000,0.019106704324195603,0.7613308429718018,0.7408790588378906,300.0,0.19710208475589752
315.2508544921875,1.0,0.17294858396053314,0.6990931034088135,16,0.1765127182006836,113.83541107177734,2.0795271396636963,315.0,251.7896800329639,50.67301587301587,142.3418426513672,308.1875224578332,-256.7130126953125,142.4812469482422,6.685463905334473,524.2595482519203,316.03120505411465,0.0,177.19897651672363,222.59225463867188,16.0,0.32345420122146606,235.0586700439453,141.13255310058594,90.2939752504155,16000,0.019490749081111935,0.7663901448249817,0.7735739946365356,315.0,0.19790160655975342
253.50125122070312,1.0,0.296205073595047,0.7009872198104858,17,0.2896050214767456,117.29769897460938,2.078890562057495,334.0,253.13818802313642,50.874251497005986,149.65565490722656,304.28971982465293,-267.24603271484375,152.98544311523438,6.7398176193237305,241.92487769376848,312.850215878531,0.0,188.1275565624237,221.71746826171875,17.0,0.31995710730552673,234.9620361328125,153.45477294921875,90.36422048228289,17000,0.019106704324195603,0.7327545881271362,0.7397007942199707,334.0,0.19810758531093597
294.20257568359375,1.0,0.12581230700016022,0.7030947804450989,18,0.16662855446338654,198.46595764160156,2.0822324752807617,351.0,254.9280618518216,51.18518518518518,156.57318115234375,305.64507359121876,-280.82586669921875,163.51303100585938,6.775260925292969,328.686087622838,307.6122483199013,0.0,199.20198154449463,235.26295471191406,18.0,0.31558293104171753,247.95089721679688,162.2238311767578,90.36054692046044,18000,0.017297050171870294,0.7618398666381836,0.7657929062843323,351.0,0.20056504011154175
261.8680114746094,1.0,0.1903628408908844,0.706692636013031,19,0.1955936700105667,201.21640014648438,2.0762245655059814,369.0,255.7665500023417,51.37940379403794,163.06637573242188,306.9009698156171,-288.6802978515625,172.7115478515625,6.824770450592041,329.5071018547862,303.8651581233064,0.0,210.2443664073944,244.75924682617188,19.0,0.3073493242263794,258.34375,172.78102111816406,90.37103026667239,19000,0.018361167303396805,0.7900960445404053,0.787403404712677,369.0,0.1996694654226303
271.4339904785156,1.0,0.294887900352478,0.7094359397888184,20,0.30056875944137573,213.3689422607422,2.0876545906066895,387.0,257.0639801719978,51.58139534883721,167.89822387695312,306.0011735116733,-297.3144836425781,180.60928344726562,6.838983535766602,288.90504373674133,290.999046215868,0.0,221.22762489318848,250.6640625,20.0,0.30643224716186523,264.7072448730469,181.26087951660156,90.40462288403745,20000,0.017999379770019416,0.7656813859939575,0.7636659145355225,387.0,0.210810124874115
306.9227600097656,1.0,0.23114526271820068,0.7096574902534485,21,0.2381977140903473,270.0854187011719,2.100594997406006,402.0,260.4661481472438,52.21890547263681,174.2943878173828,308.5060906684465,-306.6176452636719,190.4375457763672,6.829566955566406,358.60443380391087,297.8757181830293,0.0,232.3148398399353,259.262939453125,21.0,0.311529278755188,271.2356262207031,193.282958984375,90.39456977638183,21000,0.019106704324195603,0.7687934637069702,0.7656643390655518,402.0,0.19819609820842743
291.82122802734375,1.0,0.3001890480518341,0.710935652256012,22,0.26484692096710205,248.8580322265625,2.0991013050079346,416.0,263.23386481303135,52.79086538461539,181.37091064453125,310.05310079105624,-311.6771240234375,195.15438842773438,6.81117582321167,342.54031336586047,299.2744665834066,0.0,243.3699667453766,250.00851440429688,22.0,0.3107529580593109,262.1734619140625,197.86245727539062,90.39734973961386,22000,0.019490749081111935,0.7515609264373779,0.7404894232749939,416.0,0.1889106184244156
316.6001281738281,1.0,0.298623263835907,0.711735725402832,23,0.30746886134147644,286.886474609375,2.1051061153411865,429.0,266.77060832055565,53.48951048951049,187.9434356689453,309.1095749051282,-313.71600341796875,200.1202392578125,6.783129692077637,288.35200541471283,311.76341740355144,0.0,254.63393306732178,259.5340576171875,23.0,0.3117576241493225,275.8038635253906,201.13246154785156,90.32574615229743,23000,0.019882513137642284,0.7552452087402344,0.7599611282348633,429.0,0.18239468336105347
295.5550231933594,1.0,0.36366814374923706,0.7125793099403381,24,0.37857064604759216,276.1309509277344,2.10794734954834,445.0,268.6881551067465,53.91011235955056,194.0956268310547,308.4074399238262,-320.126220703125,206.36334228515625,6.799837589263916,292.2583353538805,318.53500022125036,0.0,265.944384098053,269.94964599609375,24.0,0.31455421447753906,287.5254211425781,209.6934814453125,90.24443242671093,24000,0.019882513137642284,0.7359083890914917,0.7354831695556641,445.0,0.19417384266853333
370.2039489746094,1.0,0.3166939616203308,0.7134314775466919,25,0.26965785026550293,342.26312255859375,2.106755018234253,459.0,270.72901678267726,54.42701525054466,200.34298706054688,310.79940479472936,-340.709716796875,215.6632080078125,6.799826622009277,368.2065616964047,329.07561842903925,0.0,277.37171053886414,283.97808837890625,25.0,0.3171139657497406,301.57275390625,218.57530212402344,90.13175839537215,25000,0.019882513137642284,0.7794150114059448,0.756531834602356,459.0,0.2076471596956253
346.1517028808594,1.0,0.22449910640716553,0.7141914367675781,26,0.21608787775039673,389.8984069824219,2.1032958030700684,473.0,272.3997520268862,54.82029598308668,206.73968505859375,316.5070308471426,-341.907958984375,222.48167419433594,6.791401386260986,459.19768215747274,331.5810445512031,0.0,288.85765290260315,289.8910217285156,26.0,0.3178046941757202,308.4518737792969,225.52293395996094,90.00973226340888,26000,0.019490749081111935,0.7874924540519714,0.7758095860481262,473.0,0.1970956027507782
335.2528076171875,1.0,0.3206603527069092,0.7151520252227783,27,0.330248087644577,407.96258544921875,2.0947489738464355,491.0,272.3363318289558,54.908350305498985,211.88699340820312,314.3817258172819,-340.11004638671875,225.42913818359375,6.862982749938965,259.12379504090507,331.9396323621149,0.0,300.0623552799225,299.475341796875,27.0,0.3187660574913025,318.8638916015625,230.16722106933594,89.98129730339619,27000,0.019106704324195603,0.7566362023353577,0.7472560405731201,491.0,0.20292912423610687
439.1182861328125,1.0,0.3660685122013092,0.7157329320907593,28,0.3178766369819641,483.66168212890625,2.093956470489502,506.0,273.88408978435,55.27865612648221,216.95071411132812,313.02468979334907,-348.6499328613281,231.38841247558594,6.893853187561035,276.3847171471633,323.1106743965136,0.0,311.34430837631226,297.78326416015625,28.0,0.32245489954948425,318.58184814453125,236.4350128173828,89.93258989066621,28000,0.019106704324195603,0.7565855383872986,0.7433383464813232,506.0,0.19118858873844147
418.3423156738281,1.0,0.3299214839935303,0.7157568335533142,29,0.33353909850120544,487.71844482421875,2.093238353729248,522.0,274.8090004000872,55.49616858237548,222.57110595703125,315.6463592476402,-353.52105712890625,239.4961395263672,6.937621593475342,389.0531039677913,314.5835388395091,0.0,322.6160123348236,303.831787109375,29.0,0.3260938227176666,320.3544006347656,243.9173126220703,89.89014460293637,29000,0.018730226766195082,0.7519872188568115,0.7497773766517639,522.0,0.20469743013381958
330.4796447753906,1.0,0.2200881540775299,0.7168400883674622,30,0.20423923432826996,556.05078125,2.095146417617798,539.0,275.53704196452793,55.62894248608534,226.77183532714844,315.89408448918135,-351.0114440917969,245.84127807617188,6.962634563446045,323.078116493875,306.5707083287367,0.0,333.71622705459595,306.52093505859375,30.0,0.32789596915245056,324.0809326171875,247.54983520507812,89.89673731116469,30000,0.020282151651708893,0.8058647513389587,0.8018957376480103,539.0,0.21761761605739594
324.4603271484375,1.0,0.15437719225883484,0.718682050704956,31,0.15164673328399658,553.8511962890625,2.0951967239379883,555.0,275.87242594888227,55.71711711711712,231.46682739257812,316.9844381180507,-349.4440612792969,236.64137268066406,6.968376159667969,349.6950469841321,302.1629421963753,0.0,344.7956702709198,318.60687255859375,31.0,0.32546699047088623,341.9432373046875,238.66522216796875,89.90832157388188,31000,0.018730226766195082,0.8292034864425659,0.8268906474113464,555.0,0.19634883105754852
299.42822265625,1.0,0.11756962537765503,0.7210717797279358,32,0.15927910804748535,573.7376708984375,2.0944786071777344,571.0,277.420905206883,56.00875656742557,236.0812225341797,317.2280121823549,-355.63116455078125,234.12896728515625,6.982338905334473,324.7788081757836,302.3300845946385,0.0,355.85571908950806,326.57830810546875,32.0,0.32249346375465393,349.9903869628906,240.425048828125,89.92408519350245,32000,0.018730226766195082,0.826519250869751,0.827536404132843,571.0,0.19885694980621338
396.57684326171875,1.0,0.2111561894416809,0.7229279279708862,33,0.20665039122104645,628.662353515625,2.0933752059936523,584.0,279.57535727238627,56.4263698630137,240.35365295410156,316.5937744866776,-365.411376953125,240.6359100341797,6.978763580322266,296.29816822500254,316.14738301235184,0.0,366.989786863327,330.4996337890625,33.0,0.3205210864543915,354.955322265625,244.58612060546875,89.92075850952696,33000,0.019490749081111935,0.8019633889198303,0.8004503846168518,584.0,0.1957985907793045
423.558837890625,1.0,0.2341901808977127,0.7234646081924438,34,0.265678346157074,646.5956420898438,2.097731351852417,598.0,281.26995412039963,56.84782608695652,245.42898559570312,318.8940452540063,-366.6184387207031,242.92117309570312,6.98860502243042,394.80298057585367,320.71125277272904,0.0,378.3277978897095,330.81671142578125,34.0,0.3223784565925598,351.32440185546875,247.71646118164062,89.8691562968675,34000,0.018730226766195082,0.7856307029724121,0.8023874163627625,598.0,0.1997453272342682
454.44952392578125,1.0,0.2202260047197342,0.7231462001800537,35,0.21314987540245056,681.1775512695312,2.1033496856689453,611.0,281.80827099825075,57.06219312602291,250.66387939453125,322.37943548521866,-351.10333251953125,241.0296173095703,6.975333213806152,440.8827033464387,323.69549314595395,0.0,389.6466917991638,313.46392822265625,35.0,0.3260129988193512,334.9714660644531,245.8028106689453,89.82496383682914,35000,0.019106704324195603,0.7999750971794128,0.7996822595596313,611.0,0.1861090064048767
335.4898986816406,1.0,0.21256865561008453,0.7243908047676086,36,0.21737970411777496,683.5790405273438,2.1084465980529785,625.0,284.2443919150478,57.5856,253.17771911621094,319.6122724624466,-360.6471862792969,233.884521484375,6.962183952331543,222.76156666542457,330.9811622404353,0.0,400.66839599609375,312.2156677246094,36.0,0.32551854848861694,338.5918273925781,241.79701232910156,89.8498617803411,36000,0.019490749081111935,0.8146701455116272,0.8122115135192871,625.0,0.18055443465709686
454.7159118652344,1.0,0.06885649263858795,0.725396454334259,37,0.050926294177770615,781.3817749023438,2.1107022762298584,640.0,284.811968737622,57.74375,257.3802185058594,319.5255713160024,-363.6264953613281,236.3267059326172,6.957887649536133,316.40433004401206,335.33470470688803,0.0,411.88362073898315,318.82745361328125,37.0,0.32540109753608704,344.08355712890625,245.3137664794922,89.83120021528474,37000,0.019106704324195603,0.8317292928695679,0.8341930508613586,640.0,0.21541061997413635
344.0422668457031,1.0,0.19363422691822052,0.7265296578407288,38,0.17920643091201782,740.6116333007812,2.1122689247131348,655.0,285.7343711884912,57.94198473282443,260.49334716796875,319.718187441189,-373.6997375488281,244.6862030029297,6.956502914428711,326.8449840730942,340.46816726832037,0.0,423.0129635334015,325.89471435546875,38.0,0.32452449202537537,348.52593994140625,251.22596740722656,89.83176232375556,38000,0.017644720880324885,0.8051914572715759,0.8038695454597473,655.0,0.1738595813512802
456.8096008300781,1.0,0.14497530460357666,0.7284777164459229,39,0.18870525062084198,730.47998046875,2.1103556156158447,668.0,287.20662580895936,58.32035928143713,264.2904968261719,324.8871465973641,-369.1808166503906,247.88584899902344,6.92950439453125,521.3075945320172,344.42687805955734,0.0,434.48009753227234,324.6193542480469,39.0,0.32203397154808044,346.48455810546875,255.71261596679688,89.76245453246142,39000,0.018361167303396805,0.8016876578330994,0.8098837733268738,668.0,0.19775795936584473
400.7156982421875,1.0,0.14353135228157043,0.7299512624740601,40,0.11199202388525009,862.02490234375,2.1112375259399414,683.0,287.79593354521717,58.503660322108345,268.0901184082031,324.571278510778,-384.522216796875,242.4967803955078,6.938325881958008,312.252423133919,337.11078994475827,0.0,445.6007950305939,312.6536865234375,40.0,0.32108789682388306,334.15509033203125,252.6492462158203,89.76644666276616,40000,0.017999379770019416,0.8130391240119934,0.816784143447876,683.0,0.20255401730537415
451.7295837402344,1.0,0.321255624294281,0.7297917604446411,41,0.3055046498775482,788.6595458984375,2.112452745437622,698.0,289.0196208808546,58.7163323782235,272.7606201171875,325.5966395396449,-377.97381591796875,251.862548828125,6.917599201202393,366.61108069432197,335.3626281083751,0.0,456.8399691581726,319.6377868652344,41.0,0.32284972071647644,341.9398498535156,261.5426330566406,89.74696341817781,41000,0.018361167303396805,0.765615701675415,0.7643014192581177,698.0,0.2110048085451126
406.1689453125,1.0,0.2599189579486847,0.7294910550117493,42,0.28962135314941406,767.57080078125,2.1147561073303223,711.0,290.5152457568068,59.0407876230661,277.07501220703125,327.317244383737,-379.2098388671875,248.5240936279297,6.896012306213379,397.8620429915109,343.714861531584,0.0,468.10842990875244,311.8652648925781,42.0,0.3249931335449219,335.8775329589844,256.8027648925781,89.72280206145184,42000,0.018361167303396805,0.767280101776123,0.7798758149147034,711.0,0.18143175542354584
388.13531494140625,1.0,0.3468211591243744,0.7301203012466431,43,0.28824204206466675,784.684814453125,2.1142327785491943,723.0,292.3489387605791,59.44536652835408,279.91259765625,328.9158220112174,-381.7803955078125,251.35752868652344,6.880346298217773,396.0560823653964,341.82374074106497,0.0,479.33753848075867,318.95513916015625,43.0,0.3257494568824768,346.81903076171875,262.4382629394531,89.70714068480177,43000,0.018730226766195082,0.7685450315475464,0.7480084896087646,723.0,0.20555204153060913
416.647216796875,1.0,0.25681209564208984,0.7306556105613708,44,0.23346030712127686,925.296875,2.1134767532348633,738.0,293.10094176089564,59.613821138211385,282.9918212890625,327.08280522614325,-395.4595031738281,255.1058349609375,6.874353885650635,248.26308346795426,344.663232462567,0.0,490.3425850868225,326.933349609375,44.0,0.3263416588306427,351.97418212890625,265.3647766113281,89.73318112317155,44000,0.019106704324195603,0.7943498492240906,0.7876101136207581,738.0,0.19730962812900543
408.6944885253906,1.0,0.29545867443084717,0.7317455410957336,45,0.3209227919578552,955.5725708007812,2.1110124588012695,751.0,294.2193577163587,59.87350199733688,286.3845520019531,326.3952734463825,-400.7200012207031,257.5502624511719,6.865231990814209,296.1438751369081,350.7995745969692,0.0,501.6216106414795,321.2393798828125,45.0,0.3262901306152344,347.61102294921875,268.7168884277344,89.70905368780559,45000,0.019882513137642284,0.7654172778129578,0.7692325711250305,751.0,0.2036309838294983
352.86669921875,1.0,0.22196438908576965,0.7328463792800903,46,0.2012588232755661,971.1160278320312,2.1062638759613037,767.0,294.1628991086217,59.90873533246415,288.7772521972656,325.83916871487435,-397.6708679199219,267.043212890625,6.866281032562256,300.81445579700977,341.37279257566786,0.0,512.7504749298096,337.2795715332031,46.0,0.3247564435005188,365.2018737792969,280.54022216796875,89.71225235100356,46000,0.018361167303396805,0.7794395685195923,0.7855181097984314,767.0,0.18806757032871246
428.33160400390625,1.0,0.16167940199375153,0.7337389588356018,47,0.16593699157238007,956.3870849609375,2.10495662689209,781.0,295.1896714624678,60.14212548015365,292.3004150390625,328.1480339027522,-392.7061462402344,275.08782958984375,6.859213829040527,434.3558325451322,344.88753483222746,0.0,524.0014138221741,332.777587890625,47.0,0.32379719614982605,356.4570007324219,288.70672607421875,89.69441448100747,47000,0.018730226766195082,0.8105959296226501,0.8128446936607361,781.0,0.20803937315940857
442.6380615234375,1.0,0.20578086376190186,0.7352870106697083,48,0.15491491556167603,992.6599731445312,2.1048028469085693,795.0,296.33795118589546,60.34088050314465,295.0638427734375,328.85664494622864,-383.623291015625,275.045654296875,6.860984802246094,362.16136398962146,348.6448040009164,0.0,535.0985939502716,345.451416015625,48.0,0.321013867855072,372.7177734375,287.6549377441406,89.70309498600699,48000,0.019106704324195603,0.8182400465011597,0.8179990649223328,795.0,0.1940983235836029
449.2678527832031,1.0,0.2872489392757416,0.7364689111709595,49,0.2610669732093811,1129.00537109375,2.1045682430267334,810.0,297.0181631629476,60.471604938271604,298.1777648925781,330.9162641099241,-410.449462890625,283.8206481933594,6.860837459564209,429.77798396730486,346.6550739136091,0.0,546.3740212917328,340.09686279296875,49.0,0.3193191885948181,369.11309814453125,294.9935607910156,89.68215561229397,49000,0.018730226766195082,0.7890281081199646,0.7791619300842285,810.0,0.2002553790807724
467.47552490234375,1.0,0.1620759814977646,0.7371441721916199,50,0.2146066427230835,1238.6317138671875,2.1055281162261963,822.0,298.7782959524552,60.819951338199516,301.311279296875,332.29684415693407,-406.8625793457031,283.0926208496094,6.849478244781494,399.9452664604247,345.29984812113986,0.0,557.6094555854797,337.82733154296875,50.0,0.3190652132034302,362.3085021972656,294.2723693847656,89.66849378029451,50000,0.018361167303396805,0.7981602549552917,0.8062013983726501,822.0,0.19211427867412567
369.60308837890625,1.0,0.2642964720726013,0.7370119690895081,51,0.23447036743164062,967.6395874023438,2.106778621673584,834.0,299.932653646864,61.1031175059952,304.5650329589844,331.6503323610323,-409.26629638671875,278.66046142578125,6.840499401092529,299.3247425659413,350.4582747946255,0.0,568.7061579227448,343.5287780761719,51.0,0.3200324475765228,374.65020751953125,289.43878173828125,89.6772424379622,51000,0.017999379770019416,0.8059930801391602,0.7919196486473083,834.0,0.18314135074615479
360.2001647949219,1.0,0.20242996513843536,0.7382622361183167,52,0.17000769078731537,925.0128784179688,2.1096765995025635,848.0,300.6007702131879,61.283018867924525,305.4602355957031,334.8858476842118,-410.13836669921875,279.5426940917969,6.822497844696045,499.8971291663639,346.311699545914,0.0,580.1229319572449,350.5455017089844,52.0,0.31932201981544495,375.75079345703125,290.69244384765625,89.63617387880196,52000,0.017999379770019416,0.8123717308044434,0.8092080354690552,848.0,0.19865621626377106
410.4101867675781,1.0,0.099566750228405,0.7394598722457886,53,0.12181419134140015,1052.0704345703125,2.111582040786743,862.0,301.0500721004586,61.430394431554525,306.23931884765625,336.06736054753685,-426.11895751953125,278.421630859375,6.8089704513549805,397.5060294404398,349.56124935882355,0.0,591.4331731796265,346.68133544921875,53.0,0.3184053599834442,376.792236328125,291.88446044921875,89.61282931605726,53000,0.017644720880324885,0.8221977949142456,0.8288949728012085,862.0,0.19760864973068237
522.1925659179688,1.0,0.13974039256572723,0.7402440905570984,54,0.22870445251464844,1072.603515625,2.109610080718994,877.0,300.967330179622,61.45381984036488,308.36981201171875,334.4816388033595,-408.27008056640625,275.8623046875,6.810166835784912,250.43838636195818,348.69319433641135,0.0,602.3934895992279,344.54046630859375,54.0,0.317107230424881,376.46441650390625,292.4573974609375,89.64240306767952,54000,0.017999379770019416,0.7941185832023621,0.8134945034980774,877.0,0.2132592797279358
317.36328125,1.0,0.2576121389865875,0.7400099039077759,55,0.23967161774635315,1202.426513671875,2.111325263977051,890.0,302.55824887960176,61.78202247191011,310.196533203125,333.96184844373096,-414.49609375,281.2967224121094,6.818086624145508,305.8931690237897,355.2709830531044,0.0,613.5692150592804,340.14166259765625,55.0,0.3192528188228607,368.7253723144531,294.47381591796875,89.639438632341,55000,0.018361167303396805,0.8014106750488281,0.7917348146438599,890.0,0.229615718126297
479.07476806640625,1.0,0.10609079897403717,0.7401953339576721,56,0.18244701623916626,1226.1619873046875,2.1112680435180664,905.0,302.3970154735682,61.81104972375691,311.5303649902344,337.5608735987189,-410.5752868652344,277.6292724609375,6.833899974822998,535.5072571230625,348.2465027883305,0.0,625.0027649402618,341.2546691894531,56.0,0.32017719745635986,373.001953125,294.4530029296875,89.59960361991762,56000,0.017644720880324885,0.8203781247138977,0.8394246101379395,905.0,0.22001202404499054
518.5724487304688,1.0,0.16718491911888123,0.7415792942047119,57,0.1604871153831482,1224.4415283203125,2.1058871746063232,920.0,303.10923949842385,61.95,314.6675720214844,335.7425424810202,-416.23492431640625,278.5021667480469,6.843867301940918,233.91599988989233,342.87077197164734,0.0,636.01464676857,355.6258544921875,57.0,0.31729188561439514,386.55389404296875,293.22161865234375,89.62057759141653,57000,0.017644720880324885,0.8246749639511108,0.8225127458572388,920.0,0.2048252522945404
