rollout/actions_mean,total/duration,obs_rms_mean,train/param_noise_distance,total/steps,ret_rms_mean,reference_Q_std,obs_rms_std,rollout/episode_steps,rollout/return_history,rollout/Q_mean,total/steps_per_second,reference_actor_Q_std,eval/return_history,rollout/return,param_noise_stddev,total/episodes,reference_perturbed_action_mean,train/loss_actor,rollout/episodes,eval/return,reference_actor_Q_mean,reference_action_std,reference_Q_mean,eval/episodes,reference_perturbed_action_std,ret_rms_std,train/loss_critic,rollout/actions_std,reference_action_mean,total/epochs,eval/Q
0.10116985440254211,165.63010454177856,0.02367454767227173,0.22693511843681335,11000,0.0,3.7169289588928223,0.37499698996543884,797.5384615384615,-403.12486565187675,6.94337797164917,66.41304749780774,3.561481475830078,-436.4351555171752,-403.12486565187675,0.029602352743226954,13.0,0.32132527232170105,-16.70000457763672,13.0,-530.9792781460718,15.945216178894043,0.4997158944606781,14.838064193725586,11.0,0.5170114636421204,1.0,1.297212839126587,0.5944197177886963,0.0719493180513382,11,18.125396728515625
0.08648420125246048,181.96015620231628,0.02399565279483795,0.32594752311706543,12000,0.0,3.634866952896118,0.3739112615585327,812.0,-377.1717981258252,7.832385540008545,65.94850351006264,3.416546583175659,-412.6058406200468,-377.1717981258252,0.03080432697003647,14.0,-0.0005123168230056763,-18.933860778808594,14.0,-150.48337675163452,18.238525390625,0.4914401173591614,17.07384490966797,12.0,0.4910922348499298,1.0,1.1154837608337402,0.5925864577293396,0.10954931378364563,12,18.87057876586914
0.06971964985132217,198.19210124015808,0.02456442452967167,0.17348410189151764,13000,0.0,4.115354537963867,0.36923059821128845,824.5333333333333,-376.53060202467617,8.647104263305664,65.59292685558304,3.8788273334503174,-352.4460970072395,-376.53060202467617,0.030197360033365817,15.0,0.13789859414100647,-20.702434539794922,15.0,369.47082634644863,20.616207122802734,0.48671048879623413,19.605369567871094,13.0,0.4240700304508209,1.0,1.3642512559890747,0.5909157395362854,0.07447279244661331,13,22.967693328857422
0.06662160903215408,214.01893162727356,0.02494608424603939,0.20052790641784668,14000,0.0,3.952953577041626,0.36872735619544983,835.5,-361.15938449619796,9.617216110229492,65.4147737938521,3.7546331882476807,-308.72701498217236,-361.15938449619796,0.028447279136688076,16.0,0.15252865850925446,-22.997526168823242,16.0,259.62105134369983,22.224323272705078,0.48883235454559326,21.163925170898438,14.0,0.5058423280715942,1.0,1.3928325176239014,0.5831794738769531,0.1610034555196762,14,23.970834732055664
0.07064288854598999,229.666179895401,0.025391440838575363,0.1975068747997284,15000,0.0,4.197278022766113,0.37132078409194946,845.1764705882352,-332.9599243438338,10.542448043823242,65.31218487124046,4.025075912475586,-275.28619530937044,-332.9599243438338,0.027886755354071244,17.0,0.1747099608182907,-25.071088790893555,17.0,192.88528010985627,24.015775680541992,0.47953203320503235,22.92570686340332,15.0,0.5035702586174011,1.0,1.5571894645690918,0.5752449035644531,0.06999348104000092,15,25.925867080688477
0.06353268772363663,244.48110961914062,0.02511906996369362,0.20299725234508514,16000,0.0,4.025848865509033,0.37407276034355164,828.3684210526316,-283.4979237316638,11.555794715881348,65.44472914461669,4.0176544189453125,-252.0956548119517,-283.4979237316638,0.02901906944733551,19.0,-0.2710683345794678,-27.554689407348633,19.0,95.7624526493296,26.263687133789062,0.48318108916282654,25.16461944580078,16.0,0.4459318220615387,1.0,1.4003199338912964,0.5697328448295593,-0.023948710411787033,16,29.02447509765625
0.05150120332837105,259.8422496318817,0.02456514909863472,0.2668411433696747,17000,0.0,4.014191627502441,0.3758803606033325,836.95,-265.82941093225344,12.713776588439941,65.42431041943289,3.972353458404541,-225.78521006444433,-265.82941093225344,0.026270585008002556,20.0,0.020643576979637146,-30.134279251098633,20.0,195.18190589567345,29.18560218811035,0.48277750611305237,27.997173309326172,17.0,0.4998762905597687,1.0,2.313584327697754,0.5657745599746704,-0.02741476148366928,17,31.467140197753906
0.0544300377368927,274.7692041397095,0.024466682225465775,0.20323970913887024,18000,0.0,4.323746681213379,0.376862108707428,844.7142857142857,-247.1655799435821,13.700594902038574,65.50952482596156,4.222569465637207,-202.929756742044,-247.1655799435821,0.026270585008002556,21.0,0.12982678413391113,-32.55095291137695,21.0,185.6129497387621,30.636089324951172,0.5168893933296204,29.541706085205078,18.0,0.493778258562088,1.0,2.1757864952087402,0.5613592267036438,0.048974137753248215,18,36.01184844970703
0.05861762911081314,291.029748916626,0.0246085524559021,0.17069610953330994,19000,0.0,4.33622407913208,0.37687504291534424,851.7727272727273,-237.27262347992726,14.77361011505127,65.28542209423102,4.235828876495361,-189.32936780780938,-237.27262347992726,0.027886755354071244,22.0,0.1401209533214569,-35.32532501220703,22.0,55.477633008413626,33.25929641723633,0.5027090907096863,32.05794143676758,19.0,0.49466028809547424,1.0,1.9689756631851196,0.5572585463523865,-0.1212611049413681,19,38.6710319519043
0.047745686024427414,307.2726547718048,0.023847701027989388,0.2082318812608719,20000,0.0,4.487848281860352,0.37466439604759216,826.2608695652174,-224.5492450206506,16.061965942382812,65.08877275412921,4.466627597808838,-166.2772465195376,-224.5492450206506,0.027886755354071244,23.0,-0.0667206421494484,-37.25767517089844,23.0,271.7130579576261,34.53120040893555,0.46640121936798096,33.35740280151367,20.0,0.5211905837059021,1.0,2.8283333778381348,0.5560160279273987,-0.12195838987827301,20,40.599910736083984
0.033582549542188644,322.4660601615906,0.022687813267111778,0.19638773798942566,21000,0.0,4.339166641235352,0.3733123242855072,833.5,-217.58001003616695,17.311189651489258,65.12313261580681,4.274481296539307,-138.1049120145551,-217.58001003616695,0.026798623766663407,24.0,-0.26204854249954224,-39.761932373046875,24.0,425.3417780850946,37.232147216796875,0.5034208297729492,35.93573760986328,21.0,0.4297075867652893,1.0,2.240424156188965,0.5536450743675232,-0.0862511694431305,21,42.13206481933594
0.028098205104470253,337.0528163909912,0.02172659896314144,0.2699681520462036,22000,0.0,4.336584091186523,0.3725906014442444,840.16,-205.04746465065153,18.545730590820312,65.27166939462494,4.273741245269775,-123.42517209108608,-205.04746465065153,0.02733727610437334,25.0,-0.16883626580238342,-42.23681640625,25.0,184.84936630176406,39.92896270751953,0.48615843057632446,38.580909729003906,22.0,0.5057401657104492,1.0,2.1821279525756836,0.5484322309494019,-0.224238783121109,22,43.16288375854492
0.029082953929901123,353.3130543231964,0.021474255248904228,0.19579865038394928,23000,0.0,4.271730899810791,0.37260502576828003,846.3076923076923,-185.3588012433314,19.703046798706055,65.09807582416849,4.051318168640137,-102.41543968198039,-185.3588012433314,0.026798623766663407,26.0,-0.17394901812076569,-45.046138763427734,26.0,359.79867331834464,42.22913360595703,0.45563697814941406,40.87081527709961,23.0,0.5091903805732727,1.0,3.3073530197143555,0.5427725911140442,-0.2377539426088333,23,47.60453796386719
0.02454429678618908,369.5989818572998,0.021223733201622963,0.20831286907196045,24000,0.0,4.02844762802124,0.3720737099647522,852.0,-166.26015094088356,20.90313720703125,64.93524381316145,3.963940143585205,-89.62047165258393,-166.26015094088356,0.02733727610437334,27.0,-0.2704240381717682,-47.429203033447266,27.0,204.66379302353488,44.42882537841797,0.46891555190086365,43.204872131347656,24.0,0.430277019739151,1.0,5.049868106842041,0.5372223258018494,-0.14565163850784302,24,48.611934661865234
0.032900791615247726,386.00901889801025,0.021448615938425064,0.18537889420986176,25000,0.0,4.203195095062256,0.37078139185905457,857.2857142857143,-146.9847290638536,22.048540115356445,64.7653261350492,3.902743339538574,-72.18353105673889,-146.9847290638536,0.029602352743226954,28.0,0.06624256819486618,-50.20561599731445,28.0,346.303043243542,47.587486267089844,0.47453388571739197,46.03712844848633,25.0,0.504020631313324,1.0,3.083627939224243,0.5330535173416138,-0.1781156212091446,25,51.741729736328125
0.03350701183080673,402.25118350982666,0.021055379882454872,0.1904030442237854,26000,0.0,4.436457633972168,0.371785044670105,837.2333333333333,-127.48724176599877,23.255199432373047,64.63622996242805,4.351655960083008,-55.933944007531636,-127.48724176599877,0.029602352743226954,30.0,-0.10686806589365005,-52.568416595458984,30.0,350.3057322226495,49.82164764404297,0.46518534421920776,48.34881591796875,26.0,0.4769778847694397,1.0,4.697168827056885,0.5276530385017395,-0.06702195107936859,26,53.09871292114258
0.028670506551861763,418.49325132369995,0.020452873781323433,0.18086351454257965,27000,0.0,3.775609016418457,0.3730834424495697,842.483870967742,-108.24248544421415,24.39596939086914,64.51716942769956,3.664506673812866,-42.112010905867635,-108.24248544421415,0.030197360033365817,31.0,-0.05960077792406082,-55.144989013671875,31.0,317.2582497373964,53.12789535522461,0.4466751515865326,51.63935470581055,27.0,0.4928028881549835,1.0,3.1338889598846436,0.5254759192466736,-0.15675419569015503,27,55.76059341430664
0.02879983000457287,434.7298138141632,0.020577335730195045,0.14835582673549652,28000,0.0,3.8222920894622803,0.3746897578239441,847.40625,-99.96790752766654,25.602052688598633,64.40782092752751,3.7987778186798096,-22.20464794100679,-99.96790752766654,0.02901906944733551,32.0,-0.011073410511016846,-57.55039596557617,32.0,515.2941521102359,56.07682800292969,0.43966758251190186,54.440635681152344,28.0,0.44699937105178833,1.0,3.784818172454834,0.5215798616409302,-0.14494942128658295,28,59.250587463378906
0.03168141841888428,451.0159959793091,0.020773103460669518,0.25168895721435547,29000,0.0,4.0596442222595215,0.37628552317619324,852.030303030303,-85.44122374718994,26.838464736938477,64.29927155251143,4.007195949554443,-2.91429215929602,-85.44122374718994,0.028447279136688076,33.0,-0.0017627403140068054,-59.748046875,33.0,537.2156697286056,58.111793518066406,0.4752517640590668,56.58208465576172,29.0,0.4564177095890045,1.0,7.522860050201416,0.5163498520851135,-0.08392256498336792,29,62.236324310302734
0.0327363982796669,466.2673795223236,0.020901281386613846,0.16360701620578766,30000,0.0,4.055375576019287,0.3767490088939667,856.3823529411765,-66.37642604195874,28.058929443359375,64.3407652294571,3.6552202701568604,3.586052636463554,-66.37642604195874,0.02901906944733551,34.0,0.04780535399913788,-62.197288513183594,34.0,192.0960517134912,60.86389923095703,0.4631512463092804,59.336944580078125,30.0,0.4571665823459625,1.0,4.89755392074585,0.5118871331214905,-0.03986794874072075,30,62.424713134765625
0.02913067303597927,481.651083946228,0.02065887674689293,0.17139725387096405,31000,0.0,3.8046555519104004,0.3769335448741913,860.4857142857143,-47.49701761972351,29.315898895263672,64.36194380798044,3.8030736446380615,16.386543351879205,-47.49701761972351,0.0314234939421342,35.0,-0.13397806882858276,-64.65035247802734,35.0,400.40126481434874,63.16485595703125,0.39759352803230286,61.73676681518555,31.0,0.4837953448295593,1.0,4.9656758308410645,0.5082363486289978,-0.0231340229511261,31,66.05717468261719
0.02372441440820694,498.0930187702179,0.019892480224370956,0.19903609156608582,32000,0.0,3.6066606044769287,0.3757978081703186,864.3611111111111,-32.99996361198899,30.44626235961914,64.24502812548424,3.4664111137390137,33.7919082446632,-32.99996361198899,0.030197360033365813,36.0,-0.24301323294639587,-67.05449676513672,36.0,573.3582199209663,66.0181655883789,0.44208598136901855,64.22222137451172,32.0,0.41968995332717896,1.0,5.638157844543457,0.5055333971977234,-0.09399209916591644,32,70.62017822265625
0.02224193885922432,514.4649720191956,0.019822753965854645,0.20137883722782135,33000,0.0,3.500387191772461,0.37603461742401123,829.6153846153846,-16.65470559356703,31.693693161010742,64.1443087378332,3.3941726684570312,30.674603929700613,-16.65470559356703,0.030804326970036468,39.0,-0.1297166347503662,-69.35920715332031,39.0,-69.07913414910205,68.16966247558594,0.43348968029022217,66.52934265136719,33.0,0.4684789776802063,1.0,7.968074798583984,0.5020453333854675,-0.06574991345405579,33,68.5822525024414
0.02424873411655426,530.8370769023895,0.020170431584119797,0.20362436771392822,34000,0.0,3.1884357929229736,0.3753381073474884,829.225,-3.313382710844979,32.80093002319336,64.04978378375769,3.136225700378418,39.98669588213719,-3.313382710844979,0.030197360033365813,40.0,0.07481885701417923,-71.98214721679688,40.0,347.2857303125441,70.76084899902344,0.43748292326927185,69.2857894897461,34.0,0.43777358531951904,1.0,5.325338840484619,0.5011948943138123,-0.05190009996294975,34,72.20298767089844
0.027722695842385292,547.1312308311462,0.020741507411003113,0.22865702211856842,35000,0.0,3.485291004180908,0.37509602308273315,833.390243902439,-3.445246838904771,33.962486267089844,63.97002771498083,3.3579211235046387,52.884948032762516,-3.445246838904771,0.030804326970036468,41.0,0.12503015995025635,-74.20923614501953,41.0,491.4255211540238,73.12842559814453,0.4312078654766083,71.54031372070312,35.0,0.4181012511253357,1.0,11.048126220703125,0.4988935887813568,-0.08647823333740234,35,76.5494155883789
0.027728743851184845,563.4240419864655,0.020953072234988213,0.18872925639152527,36000,0.0,3.1656534671783447,0.37410616874694824,837.3571428571429,7.837077755796827,35.16444778442383,63.89503698329009,3.0888867378234863,56.581610538179184,7.837077755796827,0.0314234939421342,42.0,-0.07540331780910492,-76.81116485595703,42.0,185.96479822776257,75.8284912109375,0.4603763222694397,74.34687805175781,36.0,0.4144514799118042,1.0,3.4258131980895996,0.49638631939888,-0.054356928914785385,36,75.30785369873047
0.023719584569334984,579.3459796905518,0.020805327221751213,0.21577909588813782,37000,0.0,3.1773765087127686,0.3733897805213928,841.1395348837209,16.19086118106608,36.32007598876953,63.8651191120079,3.2250826358795166,66.28035396279238,16.19086118106608,0.028447279136688073,43.0,-0.15769000351428986,-79.31777954101562,43.0,415.43511724886747,78.49185943603516,0.43755605816841125,76.88638305664062,37.0,0.4226761758327484,1.0,7.067698955535889,0.49437543749809265,-0.11380116641521454,37,83.0334243774414
0.023128949105739594,595.524783372879,0.020733028650283813,0.17286361753940582,38000,0.0,3.304856538772583,0.3731512427330017,844.75,23.009508479949247,37.5007438659668,63.80926715556498,3.3476717472076416,84.09164627317261,23.009508479949247,0.030804326970036468,44.0,-0.021054841578006744,-81.31420135498047,44.0,743.1094617572414,80.8010482788086,0.4157423675060272,79.34925079345703,38.0,0.4039263427257538,1.0,4.554438591003418,0.49218153953552246,-0.09367122501134872,38,84.99595642089844
0.02753998525440693,610.9151027202606,0.020869459956884384,0.17728367447853088,39000,0.0,3.3602426052093506,0.37275367975234985,848.2,31.355995683153186,38.62306594848633,63.83865749322977,3.3669180870056152,86.08113282370547,31.355995683153186,0.0320551061703711,45.0,0.14880800247192383,-83.62374114990234,45.0,161.6816217439539,82.52526092529297,0.42801961302757263,80.99674987792969,39.0,0.4314853549003601,1.0,6.007841110229492,0.4902380108833313,-0.03403391316533089,39,81.00411987304688
0.02362443506717682,626.4290046691895,0.02095840871334076,0.18219386041164398,40000,0.0,3.2935383319854736,0.3718726933002472,851.5,36.649907758393326,39.69578170776367,63.85400372884008,3.2571277618408203,87.97378202276975,36.649907758393326,0.03402714112950338,46.0,-0.15448319911956787,-85.6285629272461,46.0,161.78710078627657,84.9928207397461,0.4350435435771942,83.48062133789062,40.0,0.3888305723667145,1.0,5.9119696617126465,0.4902665317058563,-0.028451193124055862,40,85.16429901123047
0.019779086112976074,642.7140507698059,0.020808380097150803,0.15883439779281616,41000,0.0,3.4312164783477783,0.37142443656921387,854.6595744680851,36.18674983750568,40.86783981323242,63.79197708668818,3.409747362136841,91.24236029588113,36.18674983750568,0.03335667202186391,47.0,-0.04606282711029053,-87.49063110351562,47.0,221.98549122033646,86.41339111328125,0.4678354859352112,84.77728271484375,41.0,0.4469031095504761,1.0,9.45527458190918,0.4898452162742615,0.016797788441181183,41,88.11542510986328
0.022771943360567093,657.7488975524902,0.0207536518573761,0.2323152720928192,42000,0.0,3.445500373840332,0.37212908267974854,857.6875,43.32483725381304,42.01910400390625,63.85415491577967,3.3460047245025635,92.84919985620999,43.32483725381304,0.030197360033365813,48.0,0.07691854983568192,-89.53600311279297,48.0,158.7296218296934,88.96379852294922,0.4473951458930969,87.41902160644531,42.0,0.44284939765930176,1.0,8.651920318603516,0.48813533782958984,0.03723519667983055,42,89.0662841796875
0.020512264221906662,674.1420731544495,0.02060965821146965,0.22336715459823608,43000,0.0,3.4840188026428223,0.37291815876960754,860.5918367346939,47.892167857327294,43.1822509765625,63.78477432626946,3.4413816928863525,103.1727221512526,47.892167857327294,0.03269941380439556,49.0,-0.1147574782371521,-91.41752624511719,49.0,536.7606585430424,90.70944213867188,0.4221322238445282,89.26829528808594,43.0,0.4161231815814972,1.0,3.7934517860412598,0.485831081867218,0.03118046186864376,43,93.80101013183594
0.01586606353521347,689.8070240020752,0.020354779437184334,0.2494480460882187,44000,0.0,3.800340414047241,0.37395358085632324,863.38,57.832341685552436,44.348060607910156,63.785955301997085,3.7559244632720947,108.08327428731235,57.832341685552436,0.0320551061703711,50.0,-0.18365535140037537,-93.26043701171875,50.0,319.23701613788137,92.81379699707031,0.42275485396385193,91.3223876953125,44.0,0.4325321614742279,1.0,7.829906463623047,0.4842040538787842,0.046571098268032074,44,94.32899475097656
0.015850890427827835,706.0753724575043,0.020325832068920135,0.18708708882331848,45000,0.0,3.737858295440674,0.37500205636024475,855.9615384615385,63.63462213780383,45.50728988647461,63.7325726903304,3.6123368740081787,108.03631734331263,63.63462213780383,0.0320551061703711,52.0,0.10760286450386047,-95.36809539794922,52.0,105.97021180732568,94.79537963867188,0.43092024326324463,93.22630310058594,45.0,0.4898262917995453,1.0,7.7877278327941895,0.4825519621372223,0.030424878001213074,45,93.14976501464844
0.018262946978211403,721.5636143684387,0.020520681515336037,0.1712416410446167,46000,0.0,3.7361257076263428,0.3751269280910492,858.6792452830189,71.55718984334138,46.693336486816406,63.75044290483287,3.6619465351104736,110.75866590291001,71.55718984334138,0.0314234939421342,53.0,0.08607463538646698,-97.73995971679688,53.0,233.264351084792,97.23367309570312,0.4545050263404846,95.60554504394531,46.0,0.41910818219184875,1.0,5.466577053070068,0.4806370735168457,0.052551355212926865,46,98.86613464355469
0.017702171579003334,737.0328485965729,0.020281126722693443,0.24589724838733673,47000,0.0,3.850242853164673,0.3758244514465332,861.2962962962963,76.12942706576875,47.78962326049805,63.769206609305726,3.8567934036254883,113.12241765194642,76.12942706576875,0.030197360033365813,54.0,-0.10395531356334686,-99.63941192626953,54.0,221.85499810762076,99.503662109375,0.4165547788143158,97.80097961425781,47.0,0.4353318512439728,1.0,12.09521198272705,0.48026779294013977,-0.017960429191589355,47,99.89630889892578
0.019145147874951363,751.8367133140564,0.02031015418469906,0.2632918059825897,48000,0.0,3.8229212760925293,0.3760843575000763,863.8181818181819,76.17264846063799,48.93042755126953,63.84365002397734,3.8048768043518066,115.41202461381083,76.17264846063799,0.030197360033365813,55.0,0.1947774589061737,-101.7392578125,55.0,223.02355182143788,100.51422119140625,0.38994425535202026,99.13184356689453,48.0,0.39003071188926697,1.0,6.500586986541748,0.47917866706848145,0.06322689354419708,48,102.40924835205078
0.021975666284561157,766.6550769805908,0.020648334175348282,0.28768569231033325,49000,0.0,3.9765801429748535,0.37681570649147034,866.25,87.64624211997499,50.09390640258789,63.914009665184174,3.8650617599487305,123.62067301007104,87.64624211997499,0.030804326970036468,56.0,0.1028226986527443,-103.70555877685547,56.0,517.6357960305612,102.9420166015625,0.35450559854507446,101.50440216064453,49.0,0.4720854163169861,1.0,10.529960632324219,0.4770967662334442,0.11511718481779099,49,105.63800811767578
0.023614902049303055,780.5612621307373,0.02079952135682106,0.18708935379981995,50000,0.0,3.836258888244629,0.37690460681915283,868.5964912280701,88.51265619955718,51.09428024291992,64.05647119037458,3.7551283836364746,123.04354209906595,88.51265619955718,0.02960235274322695,57.0,0.2006208300590515,-105.12549591064453,57.0,94.7641274598159,104.94697570800781,0.4140144884586334,103.29937744140625,50.0,0.4619859755039215,1.0,4.444784164428711,0.47750231623649597,0.04544394090771675,50,101.1686019897461
0.027238985523581505,796.0813527107239,0.021158376708626747,0.15300941467285156,51000,0.0,3.725348711013794,0.37656378746032715,870.8620689655172,90.31102308667938,52.14838409423828,64.0638043164065,3.6939752101898193,126.1248825457838,90.31102308667938,0.02960235274322695,58.0,0.19862276315689087,-106.8292007446289,58.0,280.1919048816774,106.71275329589844,0.4254956543445587,105.3179931640625,51.0,0.415493369102478,1.0,7.141032695770264,0.4765319228172302,0.0967501848936081,51,105.18759155273438
0.03148365393280983,812.4122738838196,0.021573655307292938,0.19152170419692993,52000,0.0,3.6335031986236572,0.3760269582271576,873.0508474576271,92.1758932559638,53.22130584716797,64.00691086486016,3.6289219856262207,133.21430011262703,92.1758932559638,0.030804326970036468,59.0,0.23802389204502106,-108.56158447265625,59.0,494.7745960216319,108.1290283203125,0.41207072138786316,106.68549346923828,52.0,0.3632040023803711,1.0,20.05278968811035,0.4749734401702881,0.065637968480587,52,107.45968627929688
0.03174670785665512,828.4881269931793,0.021645357832312584,0.21475094556808472,53000,0.0,3.658831834793091,0.3756563663482666,875.1666666666666,99.90764670831665,54.304039001464844,63.97194875001067,3.7136049270629883,138.06885760306864,99.90764670831665,0.0314234939421342,60.0,-0.09203361719846725,-110.0697250366211,60.0,390.5058471060322,109.69017791748047,0.40691566467285156,108.468505859375,53.0,0.418853759765625,1.0,10.515812873840332,0.4732356667518616,0.09412037581205368,53,110.33839416503906
0.03207455575466156,844.742059469223,0.02158323861658573,0.2791486084461212,54000,0.0,4.030834674835205,0.3752511739730835,877.2131147540983,105.16079499452223,55.362457275390625,63.92483882468198,4.0462236404418945,144.6212000524824,105.16079499452223,0.0314234939421342,61.0,0.28360679745674133,-112.0323715209961,61.0,491.895349871413,111.27918243408203,0.3817855417728424,109.91827392578125,54.0,0.38780736923217773,1.0,15.19299602508545,0.4720190763473511,0.08201426267623901,54,112.99542236328125
0.034505389630794525,859.8196604251862,0.02163727395236492,0.17258159816265106,55000,0.0,3.9751927852630615,0.37528273463249207,879.1935483870968,108.7140704955387,56.4240837097168,63.9669020510675,3.9316413402557373,148.7039382323673,108.7140704955387,0.03269941380439556,62.0,0.04378407448530197,-113.51339721679688,62.0,369.1717999461504,112.73330688476562,0.39392682909965515,111.25180053710938,55.0,0.3999353349208832,1.0,10.846413612365723,0.4705809950828552,-0.04946589469909668,55,113.91751098632812
0.03553450107574463,875.3158881664276,0.02163761667907238,0.22107888758182526,56000,0.0,4.1204352378845215,0.37553009390830994,881.1111111111111,115.36362758967341,57.48356246948242,63.976903375198965,4.0342936515808105,151.21595742297035,115.36362758967341,0.030804326970036468,63.0,0.19711053371429443,-115.39247131347656,63.0,289.3770129061383,114.81217193603516,0.4243558347225189,113.2684097290039,56.0,0.3895452320575714,1.0,3.9990782737731934,0.46860167384147644,-0.03229358419775963,56,114.08175659179688
