eval/return_history,reference_action_mean,reference_Q_std,rollout/actions_std,rollout/return_history,eval/episodes,rollout/actions_mean,train/loss_actor,total/episodes,ret_rms_std,train/loss_critic,rollout/episodes,reference_perturbed_action_mean,total/duration,reference_action_std,total/steps_per_second,obs_rms_std,reference_perturbed_action_std,param_noise_stddev,reference_actor_Q_mean,obs_rms_mean,ret_rms_mean,train/param_noise_distance,rollout/return,total/steps,eval/Q,reference_actor_Q_std,rollout/episode_steps,rollout/Q_mean,total/epochs,reference_Q_mean,eval/return
217.83785710684919,0.9694650769233704,2.9308574199676514,0.5196038484573364,23.936742248669585,1.0,0.5186898112297058,-3.651489496231079,13.0,1.0,0.1179998517036438,13.0,0.7696043848991394,10.089539527893066,0.01150503195822239,99.11255089842773,1.5997523069381714,0.33182045817375183,0.16720346283821505,3.609112501144409,-0.257665753364563,0.0,0.3846541941165924,23.936742248669585,1000,4.7070417404174805,2.5421998500823975,66.23076923076923,1.5126324892044067,1,2.9149091243743896,217.83785710684919
147.45089450058725,0.9922295212745667,4.767081260681152,0.4300849735736847,39.186804545454095,2.0,0.7134793996810913,-6.773554801940918,18.0,1.0,0.20714721083641052,18.0,0.9106613993644714,19.151153326034546,0.0022961548529565334,104.43235276494555,1.2132046222686768,0.13068147003650665,0.16720346283821505,8.137052536010742,-0.09136121720075607,0.0,0.22155654430389404,39.186804545454095,2000,5.535962104797363,4.528108596801758,101.0,2.7912702560424805,2,7.590752601623535,77.0639318943253
121.73009663790079,0.9951898455619812,6.885491847991943,0.37176865339279175,46.748588967126686,3.0,0.794261634349823,-9.151376724243164,24.0,1.0,0.21693052351474762,24.0,0.9937491416931152,28.283047914505005,0.0016257992247119546,106.07060487499459,1.045716643333435,0.009141365997493267,0.1639088940674591,11.727704048156738,-0.03257191181182861,0.0,0.5296002626419067,46.748588967126686,3000,6.95697546005249,6.689150810241699,121.375,4.0274786949157715,3,11.125710487365723,70.28850091252784
110.84082371360402,0.9963455200195312,8.615180015563965,0.3362776041030884,55.152788234829764,4.0,0.8311012983322144,-11.188504219055176,29.0,1.0,0.31323307752609253,29.0,0.8882943987846375,37.365403175354004,0.001893447246402502,107.050898962021,0.9428107142448425,0.11883096396923065,0.19219606889656324,15.352458000183105,-0.0022940190974622965,0.0,0.17740461230278015,55.152788234829764,4000,9.075989723205566,8.441300392150879,136.48275862068965,5.172415733337402,4,14.766949653625488,78.17300494071374
143.48144795558156,0.7701337933540344,10.124871253967285,0.32587936520576477,55.07027344561604,5.0,0.8412303328514099,-13.402392387390137,35.0,1.0,0.39687588810920715,35.0,0.8909399509429932,46.288196086883545,0.5047565698623657,108.01889947525575,0.9091687798500061,0.2575557231903076,0.2,18.58300018310547,0.013867758214473724,0.0,0.6281499862670898,55.07027344561604,5000,29.793621063232422,9.81589412689209,138.57142857142858,6.697333812713623,5,17.699918746948242,274.0439449234916
161.17989601420652,0.7352574467658997,10.949846267700195,0.35774919390678406,67.35732740358725,6.0,0.8209208846092224,-16.805614471435547,44.0,1.0,1.7378668785095215,44.0,0.6213403344154358,55.145060539245605,0.547459602355957,108.80394257124668,0.9271438717842102,0.6158677339553833,0.1639088940674591,21.74838638305664,0.016682717949151993,0.0,0.6391726732254028,67.35732740358725,6000,37.398983001708984,10.685770034790039,134.8409090909091,9.053865432739258,6,20.66442108154297,249.67213630733136
180.92301745582668,0.6610882878303528,13.650372505187988,0.3829500377178192,69.60430259165321,7.0,0.804966151714325,-20.7759952545166,48.0,1.0,2.5946526527404785,48.0,0.7353634834289551,64.16783928871155,0.5938602685928345,109.0889155314202,0.9501236081123352,0.5392088890075684,0.13433062777208762,25.37792205810547,0.029802680015563965,0.0,0.4758235812187195,69.60430259165321,7000,42.46599578857422,13.502632141113281,136.6875,11.602582931518555,7,23.757354736328125,299.3817461055476
190.51533081771495,0.5046677589416504,15.592229843139648,0.4072193503379822,88.90365251653685,8.0,0.7809312343597412,-25.584177017211914,55.0,1.0,1.8939677476882935,55.0,0.5965282917022705,73.05761313438416,0.7086969614028931,109.50261932708618,0.9589868187904358,0.5319701433181763,0.11008992318755192,28.399141311645508,0.04199307784438133,0.0,0.5681045651435852,88.90365251653685,8000,50.36868667602539,15.559185981750488,144.25454545454545,15.059840202331543,8,26.980560302734375,257.66152435093295
218.9328756859423,0.508868396282196,18.258132934570312,0.4093892574310303,102.75482880282068,9.0,0.770430862903595,-30.052309036254883,61.0,1.0,3.8442816734313965,61.0,0.45247960090637207,82.72249698638916,0.671019434928894,108.79748953275461,0.9588175415992737,0.612377405166626,0.09022358778821578,31.474430084228516,0.06116524338722229,0.0,0.48168474435806274,102.75482880282068,9000,53.93146896362305,18.454710006713867,145.37704918032787,18.59613800048828,9,29.67038345336914,446.273234631761
233.12957600653195,0.425403356552124,20.549388885498047,0.4138464033603668,108.21546349783591,10.0,0.7592598795890808,-38.12771987915039,63.0,1.0,2.50886607170105,63.0,0.6343019604682922,91.91199898719788,0.7287760376930237,108.79972267160534,0.9380176067352295,0.5095415711402893,0.07394224246582377,39.27646255493164,0.06820095330476761,0.0,0.48260894417762756,108.21546349783591,10000,63.22446823120117,20.4971981048584,145.95238095238096,22.28921890258789,10,37.11905288696289,360.89987889183885
