obs_rms_std,eval/episodes,rollout/actions_std,rollout/actions_mean,total/episodes,reference_action_mean,reference_actor_Q_std,rollout/episode_steps,ret_rms_std,eval/Q,total/epochs,train/loss_critic,param_noise_stddev,ret_rms_mean,rollout/episodes,obs_rms_mean,reference_Q_mean,eval/return_history,rollout/Q_mean,reference_perturbed_action_mean,total/duration,rollout/return,train/param_noise_distance,total/steps,reference_Q_std,train/loss_actor,total/steps_per_second,reference_action_std,eval/return,reference_actor_Q_mean,rollout/return_history,reference_perturbed_action_std
6.296237468719482,18.0,0.7022092938423157,0.2621202766895294,355.0,0.2855183184146881,142.49380493164062,50.59718309859155,1.0,246.0032501220703,18,89.98987579345703,0.019490749081111935,0.0,355.0,2.0680010318756104,268.78582763671875,295.02062294066417,152.42864990234375,0.28559231758117676,251.06216073036194,255.83943578659984,0.1922261267900467,18000,145.2239227294922,-257.5171203613281,71.69539188078528,0.7506369948387146,257.43581137384706,278.31011962890625,309.9413359738934,0.7475990653038025
6.278322219848633,19.0,0.7053731679916382,0.2652997672557831,369.0,0.22539879381656647,152.43441772460938,51.33875338753388,1.0,300.32916259765625,19,106.82511901855469,0.020282151651708893,0.0,369.0,2.0809848308563232,275.248046875,296.23462698258413,159.21383666992188,0.2847585678100586,264.9667217731476,259.6695140375972,0.18920178711414337,19000,153.72134399414062,-264.0643005371094,71.70711805940269,0.77854323387146,318.086699737144,285.6698303222656,313.14132620733204,0.7603733539581299
6.30983304977417,20.0,0.7087525129318237,0.26372048258781433,383.0,0.3068026006221771,162.78758239746094,52.0443864229765,1.0,250.52499389648438,20,158.04046630859375,0.019490749081111935,0.0,383.0,2.078193426132202,277.8067932128906,297.1335258241535,167.0250701904297,0.1983441859483719,278.82178115844727,262.1450214221681,0.219847172498703,20000,163.96612548828125,-265.70025634765625,71.7304075632259,0.7314660549163818,314.212603813971,289.114990234375,310.66209784862093,0.7654612064361572
6.353377342224121,21.0,0.7125071883201599,0.26127076148986816,402.0,0.18599431216716766,172.4459228515625,52.03233830845771,1.0,238.0333709716797,21,154.38514709472656,0.019490749081111935,0.0,402.0,2.075021505355835,288.2933349609375,298.5206252054746,171.8292694091797,0.17068323493003845,292.6016757488251,261.7003875691191,0.19264142215251923,21000,172.80950927734375,-271.3608093261719,71.76992389485426,0.7546703219413757,326.26261283189643,301.13543701171875,293.11835130880803,0.7740849256515503
6.414179801940918,22.0,0.7153577208518982,0.2619525194168091,420.0,0.19153261184692383,180.72601318359375,52.32857142857143,1.0,276.6650085449219,22,161.95663452148438,0.020282151651708893,0.0,420.0,2.0772783756256104,296.1195068359375,295.06763123392807,176.67416381835938,0.20942533016204834,306.23407435417175,263.11730761820417,0.20571954548358917,22000,183.34654235839844,-284.69342041015625,71.84047054984526,0.7812278866767883,222.55475783145206,311.6995544433594,291.9590780244734,0.777711808681488
6.489440441131592,23.0,0.7182118892669678,0.26392024755477905,440.0,0.036162033677101135,188.23260498046875,52.25454545454546,1.0,238.00906372070312,23,189.65313720703125,0.020282151651708893,0.0,440.0,2.078636884689331,312.7166748046875,294.8088854927127,180.7285614013672,0.07380670309066772,323.0826816558838,262.65582108150613,0.19864198565483093,23000,189.3984375,-295.9382629394531,71.18920730173139,0.7922176718711853,289.1164791859742,328.2379150390625,288.2538407500093,0.7799277305603027
6.547468662261963,24.0,0.7221967577934265,0.2608751356601715,454.0,0.037753209471702576,195.69908142089844,52.74449339207048,1.0,322.3415222167969,24,193.00469970703125,0.018361167303396805,0.0,454.0,2.081163167953491,325.7166748046875,299.21812739737186,185.20587158203125,0.08688321709632874,337.1331903934479,264.96757792057895,0.1855257898569107,24000,196.45431518554688,-300.0655517578125,71.18848183411144,0.7798497676849365,400.63069120453247,342.0079345703125,297.53191736420666,0.7858514189720154
6.56021785736084,25.0,0.7243669629096985,0.2606743574142456,473.0,0.24103400111198425,202.2788848876953,52.79281183932347,1.0,334.1540222167969,25,273.5437316894531,0.019106704324195603,0.0,473.0,2.080338954925537,338.6200256347656,306.3166146755716,191.866943359375,0.25293487310409546,351.266238451004,265.014421171669,0.21331657469272614,25000,202.5108642578125,-301.6640930175781,71.17108695171994,0.7560126781463623,476.6803093523662,352.3028564453125,281.09966845701206,0.7572614550590515
6.542514324188232,26.0,0.726654589176178,0.25908535718917847,488.0,0.0997774749994278,215.00515747070312,53.16803278688525,1.0,347.4241027832031,26,298.9019470214844,0.019106704324195603,0.0,488.0,2.080183267593384,344.3275146484375,307.6667397395265,197.93795776367188,0.14505994319915771,365.25981998443604,266.71497599968836,0.18601422011852264,26000,215.3201141357422,-314.5071716308594,71.1822066853887,0.7631431221961975,341.41986633839866,359.48565673828125,283.2098545662848,0.7613352537155151
6.509294033050537,27.0,0.7283115983009338,0.25808051228523254,502.0,0.15722835063934326,224.06100463867188,53.723107569721115,1.0,382.8364562988281,27,325.5086975097656,0.018361167303396805,0.0,502.0,2.0837671756744385,353.9185791015625,310.81189600725423,203.96397399902344,0.21804121136665344,379.2824215888977,269.5103184864729,0.19667229056358337,27000,223.66932678222656,-320.2471618652344,71.1870586748815,0.7630977630615234,392.5859589681758,373.80157470703125,300.9062407742351,0.7556912302970886
6.459535121917725,28.0,0.7300037741661072,0.25674110651016235,514.0,0.07557588070631027,228.71209716796875,54.36381322957198,1.0,351.7180480957031,28,353.8843994140625,0.018730226766195082,0.0,514.0,2.084754705429077,377.89654541015625,320.26641818299686,210.31675720214844,0.12733373045921326,393.80297446250916,272.3827844476478,0.1905774623155594,28000,228.2013702392578,-330.5764465332031,71.10154522884554,0.7808375954627991,575.5385169280464,398.3957824707031,309.9257867736313,0.7664302587509155
6.42918062210083,29.0,0.7324874401092529,0.25354164838790894,529.0,0.17271749675273895,244.09951782226562,54.78260869565217,1.0,396.6063232421875,29,464.7973327636719,0.018730226766195082,0.0,529.0,2.083143711090088,387.7786865234375,321.785658440441,215.44454956054688,0.17202380299568176,408.1805741786957,274.244990250446,0.20335282385349274,29000,241.3368377685547,-347.92156982421875,71.04698712904502,0.7849919199943542,364.3243856488763,407.50018310546875,323.76861547453126,0.7896597981452942
6.439713954925537,30.0,0.7359644174575806,0.25140202045440674,541.0,0.10380848497152328,252.7661590576172,55.33086876155268,1.0,345.2711181640625,30,432.1361083984375,0.019106704324195603,0.0,541.0,2.0885863304138184,401.27325439453125,325.06389226636384,220.24188232421875,0.19513021409511566,422.6596956253052,276.7369966320361,0.2001424878835678,30000,251.97605895996094,-358.9336853027344,70.97908863918622,0.7902847528457642,420.1326732181257,419.7823486328125,338.75778512450603,0.7925270795822144
6.4225897789001465,31.0,0.7386379837989807,0.24801479279994965,552.0,0.10373315960168839,259.20880126953125,56.00905797101449,1.0,555.3065795898438,31,521.4425048828125,0.019490749081111935,0.0,552.0,2.0843777656555176,414.95928955078125,325.7479528654557,228.2832489013672,0.10899919271469116,437.06940031051636,279.6160270533129,0.16199804842472076,31000,258.2576599121094,-365.0160827636719,70.92695113859726,0.8122551441192627,346.2697708382133,434.3298034667969,346.91872645764107,0.8100427985191345
6.457616806030273,32.0,0.7394778728485107,0.248301699757576,564.0,0.2293069064617157,267.1566162109375,56.604609929078016,1.0,501.8690490722656,32,559.472412109375,0.019882513137642284,0.0,564.0,2.0817036628723145,420.06060791015625,331.20683283209394,236.24612426757812,0.23547780513763428,451.79965925216675,281.9151384272755,0.1936119943857193,32000,265.825927734375,-366.74664306640625,70.82785332987507,0.7781825065612793,500.432111797879,442.7164611816406,360.3546541821815,0.7833942174911499
6.451309680938721,33.0,0.7397667765617371,0.24780893325805664,574.0,0.20232658088207245,276.5151672363281,57.357142857142854,1.0,416.9114074707031,33,547.2779541015625,0.019882513137642284,0.0,574.0,2.0788214206695557,425.22607421875,329.7957798012103,244.61334228515625,0.1801171451807022,466.10868430137634,284.9715042827492,0.19654718041419983,33000,275.5345764160156,-384.6372985839844,70.79893834087603,0.7839995622634888,284.6420828129333,449.4906005859375,378.0372653147376,0.7799793481826782
6.437271595001221,34.0,0.7406051158905029,0.2465618997812271,587.0,0.2305138111114502,280.41168212890625,57.85008517887564,1.0,642.1049194335938,34,670.2103881835938,0.019106704324195603,0.0,587.0,2.0726990699768066,435.45159912109375,332.915483463543,252.41079711914062,0.21951159834861755,480.6973330974579,286.7384274290446,0.21111376583576202,34000,278.64910888671875,-384.7559509277344,70.73057755680694,0.7794538736343384,435.8657043205229,460.7984924316406,384.376103076279,0.7821303606033325
6.451575756072998,35.0,0.7427944540977478,0.24492667615413666,600.0,0.12274277955293655,293.0238952636719,58.25666666666667,1.0,577.1641235351562,35,604.9273681640625,0.018730226766195082,0.0,600.0,2.069693088531494,446.820068359375,335.28669248227976,259.0091247558594,0.14129327237606049,495.0451693534851,288.08803984363516,0.21417826414108276,35000,289.132080078125,-392.2906494140625,70.70061918937418,0.7937930226325989,415.90779911933004,468.2350769042969,383.1132956792771,0.7934315800666809
6.440017223358154,36.0,0.7441540956497192,0.2439652979373932,612.0,0.1965685784816742,302.1286926269531,58.73692810457516,1.0,590.0970458984375,36,708.7915649414062,0.018361167303396805,0.0,612.0,2.0680055618286133,464.7114562988281,339.39744742520685,265.472412109375,0.25742441415786743,509.3918011188507,290.71791368269606,0.23264820873737335,36000,302.59063720703125,-420.01336669921875,70.67251557824058,0.7829193472862244,483.27387042765474,490.740966796875,386.8810173462782,0.7832333445549011
6.429380893707275,37.0,0.7453991770744324,0.24243541061878204,625.0,0.18815329670906067,304.0782165527344,59.1392,1.0,536.9527587890625,37,868.8217163085938,0.017999379770019416,0.0,625.0,2.062723398208618,451.4928894042969,338.28414434097664,272.7621765136719,0.1818903237581253,523.458920955658,292.4044014486646,0.21922533214092255,37000,300.8909912109375,-424.9873352050781,70.68367453256998,0.776319682598114,298.2052333086889,474.51861572265625,389.99544387969866,0.7774639129638672
6.430351257324219,38.0,0.7475382089614868,0.23971933126449585,636.0,0.1653987020254135,324.4030456542969,59.61477987421384,1.0,504.7595520019531,38,881.4874877929688,0.018361167303396805,0.0,636.0,2.0593268871307373,457.7055358886719,340.0774527203762,278.8385925292969,0.15996497869491577,537.6686956882477,294.18268399548435,0.19434449076652527,38000,319.674560546875,-440.8670654296875,70.6754927425294,0.792168378829956,406.4298627581587,484.57421875,394.4999204304819,0.7902014255523682
6.404092788696289,39.0,0.7490659952163696,0.23827099800109863,647.0,0.22716796398162842,336.1002502441406,60.1112828438949,1.0,638.859130859375,39,965.387939453125,0.017999379770019416,0.0,647.0,2.0565643310546875,478.9471435546875,344.9890562747406,286.2799072265625,0.3048855662345886,552.0404212474823,296.30244836983843,0.21370086073875427,39000,332.15087890625,-442.86346435546875,70.64700065236005,0.7623836994171143,531.6299913405886,502.28302001953125,396.60935191885363,0.7581151127815247
6.377472400665283,40.0,0.7506831288337708,0.23677927255630493,659.0,0.16292428970336914,342.1452941894531,60.62974203338391,1.0,405.32269287109375,40,885.1806030273438,0.017999379770019416,0.0,659.0,2.053025484085083,479.5306396484375,343.0644831242531,292.91754150390625,0.17236757278442383,566.0624725818634,298.1554231837069,0.2159012109041214,40000,334.0996398925781,-444.6239318847656,70.66357855795721,0.809415340423584,268.0061302552397,508.2859191894531,391.7832099265529,0.7979271411895752
6.393003940582275,41.0,0.7523998022079468,0.2350136935710907,673.0,0.2250472456216812,355.08349609375,60.8112927191679,1.0,523.7726440429688,41,900.9999389648438,0.017999379770019416,0.0,673.0,2.0471789836883545,484.0775146484375,344.36882046622355,299.8317565917969,0.20645026862621307,580.2018740177155,298.3902355423381,0.21660096943378448,41000,348.7926940917969,-465.6006774902344,70.66505958708457,0.7907715439796448,396.5423141450423,513.2100830078125,376.6160612272002,0.7936549186706543
6.376760482788086,42.0,0.753799557685852,0.23368103802204132,685.0,0.28007373213768005,366.027099609375,61.25693430656934,1.0,647.1090087890625,42,1104.7601318359375,0.017644720880324885,0.0,685.0,2.0450809001922607,491.3091125488281,345.50477284996913,305.78570556640625,0.28552699089050293,594.332662820816,300.01496235534097,0.18751882016658783,42000,358.90936279296875,-464.8968505859375,70.66749419535518,0.7819842100143433,392.0788205835368,519.187255859375,380.2279030250301,0.7883663773536682
6.361414909362793,43.0,0.7552169561386108,0.23335646092891693,697.0,0.259882390499115,375.1708068847656,61.67144906743185,1.0,559.8203735351562,43,1112.410888671875,0.018730226766195082,0.0,697.0,2.0440726280212402,498.6221923828125,343.54529531239257,311.39215087890625,0.28104597330093384,608.3735797405243,301.55441058519267,0.19810199737548828,43000,368.9259948730469,-479.52520751953125,70.68025540875692,0.8028846383094788,261.2472387341784,529.574951171875,384.98112741737066,0.8004681468009949
6.358959674835205,44.0,0.7566062808036804,0.23394940793514252,711.0,0.2329781949520111,384.09979248046875,61.84669479606188,1.0,572.52490234375,44,1191.5654296875,0.017999379770019416,0.0,711.0,2.044238567352295,513.2250366210938,343.34074433306114,316.3681945800781,0.24996690452098846,622.5570034980774,302.42035490743166,0.20970484614372253,44000,378.6818542480469,-498.6873474121094,70.6762589654746,0.7903412580490112,334.5450522218096,547.17138671875,375.0443769611403,0.7896885275840759
6.35095739364624,45.0,0.7582256197929382,0.23197458684444427,722.0,0.20603634417057037,395.39306640625,62.322714681440445,1.0,477.5671691894531,45,1278.789794921875,0.01695622994987775,0.0,722.0,2.0433921813964844,520.6834716796875,344.7158872166125,321.5400085449219,0.26751792430877686,636.7552907466888,304.3604035935274,0.2067047506570816,45000,388.87701416015625,-498.8009338378906,70.67079088927696,0.8106104731559753,405.2221740928706,553.4367065429688,380.9364752095778,0.7945417761802673
6.338082790374756,46.0,0.759761393070221,0.23139110207557678,733.0,0.17690201103687286,397.644775390625,62.682128240109144,1.0,644.0333862304688,46,1223.384765625,0.017999379770019416,0.0,733.0,2.0445234775543213,535.3893432617188,348.6958249596136,326.3680725097656,0.20783087611198425,651.137197971344,305.9589744519986,0.18612180650234222,46000,392.3099670410156,-494.76226806640625,70.64563373635494,0.8209346532821655,527.7930233946668,569.1400146484375,384.4994051119702,0.8196821212768555
6.321661949157715,47.0,0.7618821859359741,0.22913537919521332,745.0,0.17620384693145752,405.29547119140625,63.08322147651007,1.0,609.2052612304688,47,1149.50390625,0.017999379770019416,0.0,745.0,2.045222759246826,527.833740234375,352.38116162254465,329.99176025390625,0.1502159833908081,665.5180122852325,307.70545808718094,0.20729710161685944,47000,399.3237609863281,-511.384033203125,70.62167985298105,0.8248429894447327,521.9066481173702,557.2322998046875,380.9924599616689,0.8380368947982788
6.309715747833252,48.0,0.7635707259178162,0.2274298369884491,756.0,0.14970579743385315,417.3755187988281,63.47883597883598,1.0,682.5010375976562,48,1431.065673828125,0.017644720880324885,0.0,756.0,2.0448312759399414,554.1842041015625,354.23757832508255,335.2940979003906,0.14372742176055908,679.8418476581573,309.35282105127726,0.22046487033367157,48000,408.5850524902344,-519.8475341796875,70.6046563113833,0.820652425289154,441.4891633443641,583.098388671875,383.87458759769504,0.826292872428894
6.311363697052002,49.0,0.7646702527999878,0.22752127051353455,765.0,0.2254989594221115,434.6264343261719,63.87581699346405,1.0,675.6832885742188,49,1471.37890625,0.01695622994987775,0.0,765.0,2.0458834171295166,559.4002685546875,356.57206194593726,341.839111328125,0.2326134443283081,694.2292032241821,311.17021803905385,0.19593924283981323,49000,427.8569030761719,-535.349365234375,70.58187666613732,0.7973542809486389,468.62727574696476,588.7362060546875,395.5564728490715,0.8009288311004639
6.303936958312988,50.0,0.7650461792945862,0.22974690794944763,776.0,0.1474042683839798,434.1302185058594,64.40979381443299,1.0,731.931396484375,50,1587.203125,0.01662212523270047,0.0,776.0,2.0497260093688965,542.3948974609375,357.6394972286846,348.31451416015625,0.14561380445957184,708.3487768173218,313.541081755307,0.18777944147586823,50000,426.40972900390625,-538.3135375976562,70.58669632303841,0.8174609541893005,409.9438260833058,573.413818359375,407.34815429293513,0.8172610998153687
6.314939498901367,51.0,0.7661029100418091,0.2289479374885559,785.0,0.14933359622955322,449.7547912597656,64.9031847133758,1.0,644.4957885742188,51,1625.70263671875,0.017297050171870294,0.0,785.0,2.0487730503082275,569.9000854492188,358.7586713051246,355.35455322265625,0.1747417449951172,722.5549495220184,315.7111596462256,0.2059832066297531,51000,442.75628662109375,-541.34423828125,70.58286713520862,0.8156380653381348,414.7173751271219,601.443359375,423.2301110887856,0.818457841873169
6.305148601531982,52.0,0.7668723464012146,0.2293185591697693,795.0,0.23629751801490784,462.1650695800781,65.32452830188679,1.0,736.9246215820312,52,1869.4239501953125,0.017297050171870294,0.0,795.0,2.0494725704193115,577.6585693359375,364.9230851624959,362.3190002441406,0.24282366037368774,737.1876685619354,317.42587462790414,0.19879241287708282,52000,454.1940002441406,-547.7049560546875,70.53834758446068,0.7963578104972839,679.3081918884351,610.1397705078125,429.1233614747961,0.8049454689025879
6.317212104797363,53.0,0.7673909664154053,0.22992795705795288,806.0,0.26141607761383057,468.2488098144531,65.69478908188586,1.0,767.5975952148438,53,1908.6932373046875,0.017644720880324885,0.0,806.0,2.049301862716675,582.912109375,367.4562231296843,367.7938537597656,0.28741252422332764,751.5121233463287,319.0009858407797,0.20598039031028748,53000,461.3682556152344,-550.6343994140625,70.52447772100058,0.8008140325546265,499.17939742347914,614.2232666015625,436.62384815696146,0.776107132434845
6.312957763671875,54.0,0.7683926224708557,0.23027382791042328,819.0,0.2532373368740082,468.0677490234375,65.87545787545787,1.0,565.1080932617188,54,2206.482421875,0.017297050171870294,0.0,819.0,2.048604726791382,594.5584716796875,368.0843951002668,372.4817810058594,0.2774833142757416,765.574147939682,319.5759062041955,0.2111760973930359,54000,463.3223571777344,-574.9779052734375,70.53529713003651,0.80250084400177,401.3775095411387,625.6887817382812,431.82009978363715,0.798601508140564
6.315814018249512,55.0,0.7695063948631287,0.23022665083408356,832.0,0.2419208586215973,479.4403076171875,66.09014423076923,1.0,620.362060546875,55,2153.413330078125,0.019106704324195603,0.0,832.0,2.047478437423706,593.1041259765625,367.3517457000646,376.14849853515625,0.19202007353305817,779.7799279689789,320.259871243993,0.1954689472913742,55000,471.79656982421875,-576.8671875,70.53272087068649,0.8164543509483337,327.7886780891456,625.8623046875,425.15456010241667,0.8278989791870117
6.312094688415527,56.0,0.7703987956047058,0.23105886578559875,842.0,0.3956301212310791,473.2418212890625,66.41092636579573,1.0,720.5755004882812,56,2186.78759765625,0.019106704324195603,0.0,842.0,2.047907829284668,592.425537109375,370.9162577963828,381.4631042480469,0.35890546441078186,794.548844575882,321.4977924027643,0.1948200762271881,56000,462.7236022949219,-563.7802124023438,70.4802484860348,0.7556339502334595,566.9644230938823,633.19921875,426.0819567175552,0.7615830302238464
6.32144021987915,57.0,0.7709838151931763,0.23273859918117523,855.0,0.3853592574596405,486.4916687011719,66.5578947368421,1.0,788.878173828125,57,2084.839599609375,0.018730226766195082,0.0,855.0,2.0507073402404785,605.730712890625,372.5250477758621,387.1136779785156,0.38096877932548523,809.1443662643433,322.2097648824252,0.1791761815547943,57000,476.5252380371094,-588.21728515625,70.4447838686161,0.7570656538009644,462.6172866267046,638.968994140625,419.7489433425425,0.7537164688110352
